K5P18_1.PV;K0P125.PV
-61.86471;68.24275
-61.86354;68.20425
-61.86224;68.57684
-61.86185;68.72483
-61.86185;68.71108
-61.86159;68.19791
-61.86055;68.52825
-61.86003;68.49717
-61.85963;68.30458
-61.85807;68.43242
-61.85677;68.7645
-61.85664;68.63725
-61.85508;68.93559
-61.85378;68.30692
-61.85169;68.66734
-61.85013;68.36283
-61.84844;68.40041
-61.84779;68.6345
-61.84661;68.76258
-61.84466;69.02683
-61.84271;68.21592
-61.8418;69.13308
-61.84023;68.4075
-61.83789;68.2345
-61.83685;68.18142
-61.83503;68.21917
-61.83437;69.37759
-61.8336;68.79483
-61.83177;68.39183
-61.83177;68.71442
-61.83073;68.60125
-61.82825;68.70225
-61.82813;68.53467
-61.8276;68.62258
-61.82708;68.0255
-61.82643;67.90992
-61.82617;68.87283
-61.82487;67.88641
-61.82474;67.59309
-61.82383;68.26283
-61.82135;67.77375
-61.82057;68.38925
-61.81966;68.95975
-61.81732;68.76508
-61.81498;68.24142
-61.81458;68.55842
-61.81445;68.53208
-61.8138;68.30458
-61.81354;68.79525
-61.81198;68.05842
-61.81016;68.50225
-61.80872;68.83942
-61.80651;68.52383
-61.80521;69.24875
-61.80521;68.43083
-61.80416;68.41367
-61.80326;68.42834
-61.8013;68.02666
-61.80091;68.13367
-61.7987;69.00217
-61.79792;68.77708
-61.79726;68.84367
-61.79453;68.63934
-61.79258;67.97217
-61.78959;68.6
-61.78932;68.50708
-61.7888;68.962
-61.78685;68.41033
-61.78477;69.62783
-61.7832;68.25616
-61.78229;68.61208
-61.78177;68.776
-61.78008;68.21267
-61.77995;68.34158
-61.77734;68.40217
-61.77604;68.55458
-61.77461;68.20016
-61.7707;68.05508
-61.76901;68.57275
-61.76524;68.41425
-61.75872;69.07233
-61.75872;69.28841
-61.75834;68.02042
-61.75755;68.50475
-61.75729;68.07066
-61.75638;68.48575
-61.75521;68.24509
-61.75391;68.69675
-61.75391;68.46542
-61.75234;69.39259
-61.75169;68.75075
-61.75104;68.19975
-61.75013;68.70341
-61.74987;68.91625
-61.74622;68.8455
-61.74609;68.57058
-61.74401;69.57808
-61.74089;67.84942
-61.73958;68.79608
-61.73919;68.31667
-61.73815;68.73991
-61.73802;68.43317
-61.73763;68.657
-61.73724;68.46433
-61.73633;68.50925
-61.73581;68.72625
-61.7349;68.47359
-61.73463;68.31741
-61.7332;68.515
-61.73203;68.44859
-61.73125;68.64667
-61.72917;68.26492
-61.72865;69.22
-61.72513;68.38825
-61.72422;68.91425
-61.72253;68.55383
-61.72083;68.98792
-61.71966;68.41467
-61.71589;67.6605
-61.71406;68.73883
-61.71081;68.635
-61.71081;68.7055
-61.71068;68.46825
-61.71041;68.70292
-61.70937;68.50892
-61.70794;68.10333
-61.70729;68.891
-61.70638;68.1375
-61.70404;68.73267
-61.70351;68.69984
-61.70351;68.719
-61.70338;68.67384
-61.70195;68.0855
-61.70169;68.53267
-61.70156;68.45392
-61.7013;68.52692
-61.70052;68.72442
-61.69883;68.47392
-61.69844;68.72559
-61.69805;68.73859
-61.69701;68.09792
-61.69701;69.14983
-61.69661;67.92308
-61.69544;68.35467
-61.68958;68.26791
-61.68945;68.5765
-61.68906;68.61833
-61.68854;68.88216
-61.68841;68.30183
-61.68672;68.33717
-61.68385;68.45583
-61.68346;68.42908
-61.6832;69.58125
-61.68268;68.71684
-61.68164;68.478
-61.68086;68.74275
-61.68086;68.0765
-61.67773;68.37334
-61.67669;68.33083
-61.6763;69.175
-61.67526;68.62175
-61.67526;68.62083
-61.675;68.21375
-61.67487;68.13734
-61.67435;68.50658
-61.67422;68.92692
-61.67422;69.02267
-61.6737;68.15942
-61.67331;68.71308
-61.67266;68.565
-61.6724;68.58575
-61.67213;68.37017
-61.67213;69.32325
-61.66875;68.55883
-61.66836;68.653
-61.6681;68.49292
-61.66576;68.11816
-61.6651;68.271
-61.66459;68.90984
-61.66393;68.486
-61.66393;68.55325
-61.6638;68.26892
-61.66367;68.74658
-61.66276;68.34692
-61.6612;68.62583
-61.66029;69.0385
-61.6595;69.10242
-61.65521;68.22984
-61.65469;68.90916
-61.653;68.74308
-61.653;68.92275
-61.65169;68.15708
-61.65013;68.321
-61.64831;68.29134
-61.64701;68.35667
-61.64648;68.4435
-61.64596;68.3385
-61.64531;68.8185
-61.64466;68.61483
-61.64401;68.66942
-61.64375;68.25083
-61.64336;68.77558
-61.64336;68.99767
-61.64219;68.07567
-61.64167;68.18425
-61.64075;68.60775
-61.63698;68.206
-61.63698;68.53033
-61.6362;68.8415
-61.63372;68.11
-61.63112;68.71358
-61.63099;68.53617
-61.62825;68.79725
-61.62695;68.31509
-61.6263;68.36467
-61.62435;69.26542
-61.62409;68.60658
-61.62409;68.00483
-61.62226;68.75775
-61.62148;68.81342
-61.61979;68.37341
-61.61797;68.67333
-61.61719;68.38533
-61.61706;68.56625
-61.61693;68.47975
-61.61523;68.3985
-61.6138;68.67692
-61.61224;68.17175
-61.61094;69.00442
-61.61016;68.27834
-61.6069;68.38975
-61.60599;68.53416
-61.60521;68.80583
-61.60404;67.87683
-61.6039;68.55783
-61.60195;69.20983
-61.59974;68.3715
-61.59792;68.671
-61.59779;68.59325
-61.59766;68.77433
-61.59479;68.59
-61.59453;68.82867
-61.59271;68.38216
-61.59206;68.21059
-61.59141;68.62917
-61.58945;68.93808
-61.5875;69.58667
-61.58541;68.70441
-61.58268;68.6665
-61.5819;68.27934
-61.58086;68.10592
-61.58047;68.4255
-61.58034;68.07175
-61.57943;68.38025
-61.57656;68.28333
-61.57539;68.98991
-61.57487;68.22758
-61.57474;68.07025
-61.57448;68.67934
-61.57031;68.39816
-61.57005;68.67042
-61.56836;68.8985
-61.56823;68.60075
-61.5681;68.43816
-61.56784;68.65958
-61.56575;68.43217
-61.56511;68.77425
-61.56432;69.43008
-61.56302;68.51508
-61.55989;68.72392
-61.55872;69.7045
-61.5582;68.94141
-61.55755;68.3795
-61.55612;68.66075
-61.55508;68.64508
-61.55391;69.43075
-61.55352;67.507
-61.55326;68.73891
-61.55326;68.41808
-61.5526;68.87183
-61.55117;68.87258
-61.55091;68.70883
-61.54974;68.52341
-61.54974;68.715
-61.54831;68.38383
-61.54805;68.27842
-61.54713;68.48542
-61.54675;68.70125
-61.54662;68.499
-61.54609;68.3265
-61.54518;68.81567
-61.54375;68.7685
-61.54284;68.70067
-61.54258;68.24475
-61.54167;68.72717
-61.54049;68.59509
-61.53997;68.57558
-61.53984;69.359
-61.53802;68.284
-61.53789;68.53008
-61.53763;69.00308
-61.53555;68.33742
-61.53516;69.19925
-61.5349;68.72508
-61.53477;69.15942
-61.53386;69.72366
-61.53216;68.38717
-61.53164;68.65125
-61.52956;68.28809
-61.52904;68.49142
-61.52826;68.19033
-61.52787;68.32142
-61.52708;68.51058
-61.52669;68.48833
-61.52578;68.42384
-61.52474;68.67692
-61.52461;68.86775
-61.5224;69.67625
-61.52148;68.36633
-61.52148;68.65325
-61.5211;68.16975
-61.51979;68.12783
-61.51979;69.35641
-61.5181;68.605
-61.51732;69.00742
-61.51432;68.16325
-61.51393;68.38942
-61.51367;68.52492
-61.51315;68.60333
-61.5125;68.377
-61.51237;68.10059
-61.51081;68.73575
-61.51003;68.2895
-61.5099;68.25525
-61.50846;68.79659
-61.50781;68.28208
-61.50742;68.27225
-61.50716;68.8785
-61.50703;68.43325
-61.50599;68.81742
-61.50169;68.32208
-61.50078;68.32083
-61.50013;68.33583
-61.49935;68.43375
-61.49909;68.44725
-61.49883;68.63742
-61.49779;68.46709
-61.49739;68.43625
-61.49726;68.3425
-61.49726;68.945
-61.49557;68.66866
-61.49453;68.12
-61.49297;69.457
-61.49232;67.9805
-61.49219;68.29758
-61.49102;68.26967
-61.49102;68.88275
-61.49089;68.90784
-61.48958;68.88742
-61.48893;68.67525
-61.4888;68.473
-61.48763;68.59042
-61.4862;68.83366
-61.48581;68.62967
-61.48438;68.67858
-61.48346;68.68008
-61.48294;68.50217
-61.48203;68.09184
-61.47734;68.53108
-61.47721;69.16233
-61.4763;68.88142
-61.47331;68.79142
-61.47083;68.57567
-61.46979;68.72575
-61.46849;68.79375
-61.46706;68.71075
-61.46654;68.37592
-61.46563;68.85492
-61.4651;68.76575
-61.46263;68.63734
-61.46016;68.3805
-61.45951;68.50658
-61.45794;68.56092
-61.45716;68.31925
-61.45586;67.9375
-61.45404;68.50692
-61.45287;68.8825
-61.45221;67.96933
-61.45182;68.24167
-61.45117;68.65567
-61.45065;68.8505
-61.45026;68.72916
-61.44948;68.34617
-61.44727;68.74158
-61.44688;68.81934
-61.44466;68.757
-61.44193;69.1935
-61.44141;69.09441
-61.44115;68.307
-61.44011;68.94016
-61.43854;68.75183
-61.43828;68.8145
-61.4375;68.49609
-61.43464;68.41675
-61.43112;68.45008
-61.43099;68.91683
-61.42995;69.23717
-61.42891;68.9485
-61.42747;69.47942
-61.42565;68.535
-61.42552;68.82059
-61.42461;68.83817
-61.42226;68.38075
-61.42109;68.74966
-61.42083;68.73192
-61.41901;68.33067
-61.41758;68.43742
-61.41758;68.65425
-61.41706;68.41734
-61.41602;68.73417
-61.41563;68.51667
-61.41459;68.758
-61.41432;68.234
-61.41276;68.85292
-61.41276;68.39608
-61.41016;68.13441
-61.41003;68.68833
-61.40924;68.07816
-61.40873;68.60167
-61.40716;68.44592
-61.40469;68.38633
-61.40313;68.34184
-61.40221;69.06292
-61.39961;68.88625
-61.39896;68.43317
-61.39818;68.5405
-61.3974;68.2395
-61.39661;68.63367
-61.39375;68.59758
-61.39258;69.10308
-61.39245;68.9225
-61.39245;68.65041
-61.39219;68.851
-61.38984;68.94117
-61.38971;68.58925
-61.38958;68.391
-61.38854;68.58967
-61.38841;68.20658
-61.38828;69.10492
-61.38789;68.401
-61.38763;68.85692
-61.38737;68.65617
-61.38711;68.6475
-61.38672;68.33591
-61.38568;68.71925
-61.38125;68.64208
-61.3793;68.48325
-61.37904;68.68383
-61.37761;69.05666
-61.37734;68.39542
-61.37643;68.84692
-61.37539;68.2315
-61.37461;68.28025
-61.3737;68.73683
-61.37344;68.54175
-61.37122;68.21616
-61.37031;68.62508
-61.36862;68.57867
-61.36641;68.22433
-61.36485;68.852
-61.36419;68.36758
-61.35976;68.60275
-61.35899;69.03516
-61.35846;68.46358
-61.35781;68.07125
-61.35547;68.44425
-61.35469;68.50025
-61.35443;68.49042
-61.35195;68.56892
-61.3513;68.432
-61.35052;68.20133
-61.34974;68.42284
-61.34948;68.3885
-61.34896;68.21716
-61.34753;68.28125
-61.34687;68.42908
-61.34453;68.39684
-61.34453;68.87991
-61.34362;68.55692
-61.34284;68.52817
-61.34219;68.63633
-61.34037;68.50909
-61.34023;68.40642
-61.33997;68.71692
-61.33867;68.438
-61.33802;68.35692
-61.33789;68.81017
-61.33633;68.55542
-61.3362;68.52158
-61.33607;68.36517
-61.33568;68.65442
-61.33112;68.48617
-61.32917;68.792
-61.32774;68.89917
-61.32422;68.68175
-61.32409;68.21733
-61.32357;67.80392
-61.32344;68.27317
-61.32279;68.37791
-61.32253;68.822
-61.32253;68.99167
-61.32057;68.26075
-61.31992;68.18533
-61.31888;68.3535
-61.31823;69.30708
-61.31745;68.67375
-61.31693;68.9615
-61.31328;68.74233
-61.31302;69.38558
-61.3125;68.74084
-61.31211;68.28725
-61.30365;68.53467
-61.30104;67.80383
-61.30091;68.55984
-61.30078;68.81908
-61.30065;68.503
-61.29948;68.04884
-61.29909;68.66092
-61.29662;68.02541
-61.29662;68.34409
-61.29518;69.09367
-61.29362;68.14716
-61.29049;68.61667
-61.28594;68.54358
-61.28581;68.16358
-61.28437;68.5165
-61.28151;68.62559
-61.28112;68.32584
-61.2806;68.58016
-61.27943;68.24966
-61.27695;68.90808
-61.2763;68.53367
-61.27591;68.59517
-61.27513;68.11758
-61.27474;69.02541
-61.27422;68.86667
-61.27357;68.39867
-61.27187;69.0845
-61.2711;68.42975
-61.27096;68.17408
-61.27005;69.18775
-61.26823;68.77358
-61.2651;68.81067
-61.26211;68.13433
-61.26094;68.56258
-61.25951;67.96667
-61.25846;68.21575
-61.25729;68.608
-61.25677;68.304
-61.25338;68.62617
-61.25261;68.461
-61.25208;68.21275
-61.25208;69.22816
-61.25195;68.7935
-61.25169;68.8085
-61.25117;68.7735
-61.25013;68.42908
-61.24948;68.40642
-61.24948;68.51942
-61.24648;68.54417
-61.24609;68.93591
-61.24414;68.44041
-61.24401;68.19317
-61.24388;68.37192
-61.24284;68.26534
-61.24193;68.591
-61.24049;68.4775
-61.23958;69.25108
-61.23906;68.62417
-61.23828;68.42017
-61.23737;67.97908
-61.23711;68.92516
-61.23542;68.413
-61.23476;68.16908
-61.23307;68.49592
-61.23047;68.59517
-61.23021;67.92017
-61.22917;68.73642
-61.22878;68.518
-61.22878;68.36425
-61.22865;68.69775
-61.22813;68.56509
-61.22799;68.61008
-61.22721;69.43642
-61.22526;68.47242
-61.22318;68.477
-61.2207;68.218
-61.21836;68.83325
-61.21784;68.49958
-61.21406;68.69817
-61.21393;68.08825
-61.21354;68.66258
-61.21224;68.58483
-61.21159;68.39442
-61.21133;68.63075
-61.2099;69.28
-61.20872;68.7785
-61.20768;68.63142
-61.20703;68.86758
-61.20703;68.36933
-61.20612;69.11508
-61.20599;68.536
-61.20417;68.30367
-61.20104;68.52058
-61.20039;68.24408
-61.19805;69.12508
-61.19635;68.48908
-61.19557;68.88866
-61.19518;68.31275
-61.1944;68.67292
-61.19115;68.75366
-61.19036;69.4405
-61.18945;68.16933
-61.18867;68.5085
-61.18841;68.94791
-61.18385;68.25625
-61.18268;68.58133
-61.18151;68.74416
-61.18099;68.442
-61.18099;68.248
-61.18086;68.62525
-61.18021;68.27233
-61.17735;69.693
-61.17565;68.40533
-61.17226;68.1685
-61.17213;68.3075
-61.16667;68.35117
-61.16328;68.12991
-61.16289;68.32
-61.16198;68.55867
-61.16172;68.645
-61.16172;68.36758
-61.15729;68.47725
-61.15364;68.9315
-61.15313;68.337
-61.153;68.48717
-61.15078;68.55258
-61.15039;69.53067
-61.14987;68.21875
-61.14974;68.55192
-61.14831;68.62708
-61.1474;68.90533
-61.14635;68.80725
-61.14622;68.60567
-61.14583;68.38525
-61.14583;68.521
-61.14544;68.66492
-61.14544;68.79225
-61.14479;68.55317
-61.14271;68.83867
-61.14193;67.5735
-61.13971;68.27517
-61.13854;68.504
-61.13841;68.20942
-61.13828;68.96275
-61.1375;68.14858
-61.13737;68.47725
-61.13529;68.06517
-61.1332;68.50333
-61.13294;68.10458
-61.13216;68.44875
-61.12917;68.5405
-61.12786;68.79217
-61.12748;68.57733
-61.12748;68.839
-61.12708;68.91208
-61.12656;68.86608
-61.12409;68.23959
-61.12148;68.27825
-61.12135;68.84258
-61.12018;68.45533
-61.11901;68.44466
-61.11849;68.29259
-61.11836;68.83633
-61.11706;68.08983
-61.1168;68.68117
-61.11666;68.60617
-61.11641;68.00558
-61.11615;68.50508
-61.11485;68.42908
-61.11445;68.15442
-61.11354;68.45766
-61.11354;68.49783
-61.11159;68.25167
-61.11068;68.25491
-61.10859;68.01675
-61.10833;69.60875
-61.1082;68.33625
-61.10664;68.4695
-61.10286;69.11825
-61.09909;69.47325
-61.09883;68.80575
-61.09623;68.79984
-61.09596;68.24634
-61.09466;68.00892
-61.09401;68.35616
-61.0931;68.68716
-61.09258;68.85442
-61.09127;68.27866
-61.08867;68.54
-61.08815;68.71117
-61.08737;68.26125
-61.08685;69.1635
-61.08568;68.882
-61.08464;68.56216
-61.08164;68.351
-61.08164;68.55167
-61.0806;68.64625
-61.07526;68.30608
-61.07448;69.84258
-61.07448;68.93491
-61.07344;68.91908
-61.07214;68.34509
-61.07031;68.8865
-61.07005;68.76975
-61.06888;68.68533
-61.06849;68.75767
-61.06797;68.19859
-61.06784;67.69417
-61.0668;68.54691
-61.0668;68.70075
-61.06641;68.54117
-61.06458;68.2425
-61.06341;67.98258
-61.0612;69.14066
-61.05938;68.23025
-61.05872;69.63308
-61.05755;68.66734
-61.05299;68.79767
-61.05221;68.81858
-61.05;68.25183
-61.04844;68.53133
-61.04818;68.3595
-61.04596;68.34075
-61.04492;68.62067
-61.04427;69.6515
-61.04388;68.43058
-61.04297;68.27792
-61.04245;68.67325
-61.04154;68.8495
-61.04154;69.65466
-61.04049;68.24158
-61.03945;68.42267
-61.03607;69.239
-61.03607;69.27892
-61.03581;67.97659
-61.03568;68.35375
-61.03529;68.275
-61.03503;68.71933
-61.03477;68.421
-61.0345;68.42842
-61.03307;68.15525
-61.03125;69.75842
-61.02969;69.11517
-61.028;68.69025
-61.02669;68.98392
-61.02461;68.40134
-61.0237;68.346
-61.02083;68.30342
-61.02018;68.84358
-61.01953;68.15466
-61.01823;69.35725
-61.01745;68.86459
-61.01745;68.3155
-61.01302;68.81558
-61.0125;68.30634
-61.00807;68.2655
-61.00703;68.266
-61.0043;67.982
-61.00274;68.34525
-60.99909;68.73425
-60.99896;68.83375
-60.99739;68.59109
-60.99714;68.33908
-60.99688;68.35783
-60.99688;68.74067
-60.99245;68.84783
-60.99193;68.40808
-60.9918;68.61992
-60.99036;68.16084
-60.98971;69.62859
-60.98958;68.55925
-60.98828;68.4505
-60.9862;68.29058
-60.98372;69.59333
-60.98281;69.17367
-60.98268;68.58092
-60.97591;68.6615
-60.97253;68.67091
-60.96992;68.45917
-60.96927;68.79083
-60.96823;68.89567
-60.96589;68.36591
-60.96523;68.92733
-60.9651;68.25433
-60.9638;68.161
-60.96146;68.74641
-60.96041;69.805
-60.96016;68.5365
-60.96016;68.94808
-60.95937;68.87708
-60.95547;68.44691
-60.953;68.32283
-60.95287;68.68842
-60.95143;69.65683
-60.95117;68.6055
-60.94922;68.43616
-60.94609;68.75217
-60.94584;68.36733
-60.94349;68.04467
-60.94336;68.90892
-60.94297;68.494
-60.93945;68.96267
-60.93932;69.12859
-60.93906;68.99609
-60.93724;68.47108
-60.93568;68.79333
-60.93568;68.777
-60.93451;68.65992
-60.93438;68.61275
-60.93412;68.7175
-60.93333;68.17284
-60.93125;68.38158
-60.93086;68.713
-60.93086;68.23
-60.93047;69.43517
-60.92266;68.87408
-60.9224;68.83708
-60.92226;68.81525
-60.92149;68.99875
-60.91901;68.695
-60.91784;69.33317
-60.91589;68.35133
-60.91497;68.80267
-60.91445;68.05075
-60.91276;68.81325
-60.90846;68.89042
-60.9082;69.0945
-60.90703;68.14484
-60.90573;69.707
-60.90547;68.52008
-60.90456;68.50383
-60.903;68.75842
-60.90247;68.1075
-60.90234;68.54875
-60.90182;68.45925
-60.90182;69.55759
-60.90104;68.56067
-60.89935;68.97192
-60.89896;68.99809
-60.89857;68.75217
-60.89714;68.50842
-60.89635;67.98925
-60.8957;68.54342
-60.89219;68.97208
-60.89075;68.5205
-60.8875;68.85509
-60.88737;68.74667
-60.88724;68.5605
-60.88685;68.896
-60.88542;68.89692
-60.88242;68.1225
-60.87774;68.74917
-60.87734;68.76
-60.87396;68.66766
-60.87239;68.16025
-60.87239;68.19833
-60.87044;68.38308
-60.87005;68.3265
-60.86927;68.32117
-60.86849;69.08575
-60.86823;68.44475
-60.86823;69.27575
-60.86719;68.76183
-60.86706;68.48783
-60.86641;69
-60.86589;68.85741
-60.86393;69.11342
-60.8638;68.65808
-60.86263;69.31825
-60.8612;68.70858
-60.8595;68.43925
-60.85885;68.55808
-60.85872;68.41092
-60.85742;68.80225
-60.85742;68.60558
-60.85716;69.34392
-60.85456;69.68633
-60.85182;68.63316
-60.85026;68.76192
-60.85013;68.46233
-60.84857;68.67492
-60.84544;68.424
-60.84114;68.24875
-60.83633;69.06875
-60.83594;68.49617
-60.83281;68.54175
-60.83203;68.93792
-60.83034;68.7495
-60.82891;68.54259
-60.82878;68.284
-60.82787;69.11475
-60.82774;68.44733
-60.82695;68.52892
-60.82578;68.54417
-60.82539;68.50092
-60.82396;68.49734
-60.82396;68.38875
-60.82227;68.72483
-60.82201;68.80109
-60.82005;69.768
-60.8194;68.48417
-60.81836;68.86125
-60.81511;68.13267
-60.81419;69.31817
-60.81302;68.76583
-60.80925;68.24008
-60.80898;68.48116
-60.80729;68.4455
-60.80534;68.998
-60.80365;68.43366
-60.80247;68.48859
-60.80078;68.66492
-60.79883;68.3705
-60.79857;67.82291
-60.79753;68.45609
-60.7974;69.13333
-60.79414;68.64034
-60.79388;68.62525
-60.79349;68.88008
-60.79232;68.79408
-60.79036;68.95325
-60.78959;68.19417
-60.78919;68.12334
-60.7875;68.63583
-60.78698;69.17233
-60.78346;68.8275
-60.78255;68.73275
-60.78203;68.72225
-60.78086;68.41409
-60.77826;68.40742
-60.77695;68.29875
-60.77565;68.69733
-60.77552;68.37933
-60.77435;69.49409
-60.77148;68.63658
-60.77122;68.73708
-60.77083;69.44733
-60.77057;68.9725
-60.76992;69.55917
-60.76966;69.62067
-60.76888;69.09642
-60.76732;68.65292
-60.76601;69.65325
-60.76276;68.64658
-60.76263;68.82692
-60.76159;68.79017
-60.76068;69.33258
-60.75977;68.47517
-60.75951;68.97383
-60.75885;68.72967
-60.75716;68.8115
-60.75274;68.43134
-60.75;68.45225
-60.74844;68.44859
-60.74714;68.89967
-60.74701;68.709
-60.7444;68.94275
-60.74414;68.51767
-60.74102;68.351
-60.73958;68.34225
-60.73932;68.9715
-60.73893;68.74792
-60.73893;68.226
-60.73685;68.45509
-60.73646;69.32992
-60.73542;68.61742
-60.73542;69.34692
-60.73385;68.34267
-60.73294;69.72742
-60.73242;68.83984
-60.73047;68.79375
-60.73021;68.69508
-60.73021;68.486
-60.72865;68.33992
-60.72709;68.27942
-60.72617;68.40825
-60.72591;68.29033
-60.72461;68.79916
-60.72461;68.82833
-60.72292;68.33017
-60.72253;69.34116
-60.72227;68.55692
-60.72187;68.39175
-60.72149;68.898
-60.72096;68.90575
-60.72057;68.20983
-60.72018;68.227
-60.71771;68.57325
-60.71654;68.19117
-60.71458;68.43359
-60.71276;68.551
-60.71055;68.66833
-60.71029;68.40009
-60.70977;68.93142
-60.70964;68.55508
-60.70898;69.017
-60.7086;68.51025
-60.70807;69.00183
-60.70534;68.48058
-60.70469;69.22134
-60.70391;68.43958
-60.703;69.7485
-60.703;68.12975
-60.70287;68.02175
-60.70091;68.61217
-60.70052;68.47425
-60.6987;69.04417
-60.69765;68.97733
-60.69753;67.96491
-60.69635;68.77583
-60.69557;68.53283
-60.69414;68.31467
-60.69336;68.95742
-60.69323;68.53983
-60.69115;68.49683
-60.69088;68.49308
-60.69062;68.87475
-60.68945;68.75616
-60.68789;68.38975
-60.68711;68.57525
-60.68685;68.19333
-60.68425;68.91517
-60.68281;68.61442
-60.68164;68.41192
-60.6793;68.89833
-60.675;68.956
-60.67226;68.67333
-60.67149;68.67233
-60.66745;68.74025
-60.6664;68.62875
-60.66602;68.24775
-60.66602;68.98642
-60.66471;68.67091
-60.66328;69.17083
-60.66289;68.46833
-60.66237;68.7845
-60.66198;68.89883
-60.66198;68.40825
-60.6612;68.54559
-60.6612;68.74917
-60.65859;68.42509
-60.65807;68.787
-60.6569;68.94892
-60.65469;68.20509
-60.65417;69.35183
-60.65377;68.91792
-60.65326;68.81258
-60.653;68.70633
-60.65117;68.29583
-60.65013;68.77808
-60.64948;69.19842
-60.64844;69.63758
-60.64818;68.69933
-60.6474;68.76633
-60.6461;68.10433
-60.64544;68.89717
-60.64544;69.17934
-60.64544;68.61975
-60.64518;69.07333
-60.64505;67.90009
-60.64479;69.19317
-60.64323;69.6395
-60.64284;68.93291
-60.64154;68.01567
-60.64154;68.23375
-60.64128;68.63416
-60.63958;69.28992
-60.6362;68.17675
-60.63385;68.56017
-60.63346;69.25325
-60.62891;68.62267
-60.62748;68.86325
-60.62604;69.18875
-60.62539;68.50484
-60.62526;68.60625
-60.62461;68.45583
-60.62239;68.457
-60.62226;68.18308
-60.62162;68.91558
-60.62135;68.505
-60.61901;68.73392
-60.61654;69.75275
-60.61589;68.15375
-60.61471;68.38316
-60.61432;68.64933
-60.61393;69.68391
-60.61276;68.88633
-60.61146;68.55875
-60.61107;68.59233
-60.61081;68.96867
-60.61003;68.30225
-60.60742;68.791
-60.60677;68.1785
-60.60651;68.44475
-60.60651;68.081
-60.60651;68.63725
-60.60221;68.3785
-60.60065;68.57225
-60.59857;68.90067
-60.59609;69.78233
-60.59583;68.46625
-60.59518;69.29459
-60.59271;68.2125
-60.5918;68.52267
-60.58919;68.44642
-60.58815;68.58392
-60.58789;68.79108
-60.58594;69.17142
-60.5849;68.21408
-60.58451;68.74167
-60.58424;68.6225
-60.5832;68.41084
-60.58203;69.59025
-60.58177;68.26208
-60.58177;68.38175
-60.58034;68.80733
-60.58008;69.04975
-60.5776;68.58667
-60.57617;68.61459
-60.57565;68.37175
-60.57487;68.4415
-60.57422;68.74925
-60.57096;68.53025
-60.57005;69.31325
-60.56953;68.693
-60.56862;68.24225
-60.56602;68.49242
-60.56549;68.912
-60.56511;69.04117
-60.56498;68.49966
-60.56315;69.3855
-60.56211;69.01817
-60.56081;68.48666
-60.55658;68.78117
-60.55482;68.86391
-60.55091;68.29767
-60.55078;68.47583
-60.55052;69.3005
-60.55026;68.81941
-60.54948;69.36142
-60.54935;69.05508
-60.54857;68.7
-60.54753;68.50558
-60.5457;68.9735
-60.54414;68.53933
-60.54375;69.1355
-60.54154;68.32191
-60.54063;68.96391
-60.54063;68.64592
-60.53959;68.47784
-60.53919;68.65225
-60.53581;68.98033
-60.53568;68.89233
-60.53373;68.84383
-60.53255;68.5205
-60.53125;68.94558
-60.53086;69.62875
-60.53034;69.56483
-60.52969;68.71383
-60.52943;69.164
-60.52891;68.28667
-60.52734;68.37575
-60.52682;69.18633
-60.52396;68.15742
-60.52383;69.6465
-60.52201;67.92609
-60.52148;68.27358
-60.52135;68.90717
-60.5207;68.47459
-60.52057;68.453
-60.52005;68.45834
-60.51784;68.46083
-60.51615;68.40092
-60.51524;68.61442
-60.51497;68.44366
-60.51432;68.72767
-60.51341;68.77783
-60.51263;68.43291
-60.51198;69.25592
-60.50859;68.19275
-60.50742;68.34425
-60.5069;68.65083
-60.50456;69.00333
-60.50378;69.61283
-60.50091;68.41792
-60.49987;68.56942
-60.49987;68.91025
-60.4987;68.34167
-60.49805;68.96284
-60.49792;68.08358
-60.4931;68.58308
-60.49258;69.68092
-60.4901;68.79992
-60.48985;68.364
-60.48529;68.84425
-60.48438;68.32925
-60.48346;68.81258
-60.48164;68.4725
-60.48151;68.5975
-60.4806;69.00375
-60.47904;68.94009
-60.4789;69.86175
-60.47709;68.98358
-60.47682;69.29892
-60.47604;68.96692
-60.47565;68.28233
-60.47461;68.35533
-60.47448;68.87375
-60.47344;68.62033
-60.47057;68.21775
-60.46888;68.931
-60.46888;68.53741
-60.46836;69.08858
-60.46758;68.635
-60.46732;68.37458
-60.46641;68.51859
-60.46471;69.52409
-60.46458;68.95975
-60.46458;68.4465
-60.46367;68.66959
-60.46055;68.71675
-60.45977;68.60283
-60.45872;68.70892
-60.45729;68.99284
-60.45677;69.63917
-60.45534;68.52541
-60.45508;68.9225
-60.45351;68.15633
-60.45313;68.4555
-60.45208;69.13858
-60.45078;68.43933
-60.44896;68.84708
-60.4474;69.40292
-60.44727;69.10025
-60.44505;69.20309
-60.44453;68.3245
-60.44414;68.8105
-60.44388;68.95883
-60.44219;69.55167
-60.43971;68.84866
-60.43932;68.59959
-60.43854;68.51183
-60.43646;68.44608
-60.43633;69.14992
-60.43412;69.27734
-60.43385;68.45
-60.43281;68.34942
-60.43216;68.6295
-60.43086;68.14775
-60.43008;68.92184
-60.4293;68.90791
-60.4293;69.50417
-60.42826;68.24242
-60.42396;68.81458
-60.42175;68.49216
-60.42135;68.575
-60.42083;68.22884
-60.42031;68.36183
-60.41992;69.35817
-60.4194;68.43308
-60.41693;69.07225
