K5PC5CH.OP;K5T4.PV;K5T7.PV;K5PC6CH.OP;K5T8_2.PV
18.49443;100.3866;41.57219;32.69797;57.3475
30.88958;108.5625;34.26729;42.80271;57.3451
18.70109;100.3922;41.59167;32.70713;57.34375
18.77474;100.4756;41.62083;32.71979;57.3424
32.36813;108.7757;34.28906;43.82781;57.33937
17.77761;100.1521;41.17906;32.77479;57.33896
17.82406;100.1089;41.17354;32.76609;57.3376
17.57656;100.1285;41.23844;32.7401;57.33594
18.22344;99.14625;41.41813;32.41359;57.33552
32.59099;109.0622;34.25948;44.50401;57.33281
17.67724;100.1582;41.205;32.75063;57.33219
17.34182;100.1959;41.01802;32.74479;57.33219
18.83531;100.3382;41.56656;32.73354;57.33198
17.52547;99.99313;41.24615;32.74406;57.32802
20.65844;102.4384;38.63792;34.15693;57.32625
17.77193;100.0577;41.20813;32.76135;57.32417
18.60198;100.4343;41.61458;32.72005;57.32354
20.32052;102.7583;38.5824;34.24474;57.32292
26.43281;104.4359;38.90521;39.13693;57.32188
18.79078;100.4268;41.60677;32.6988;57.32156
18.59161;100.4187;41.57896;32.71386;57.32094
17.64167;100.3152;41.28135;32.74453;57.32063
17.59995;100.2463;41.27573;32.73938;57.32052
17.5875;100.1445;41.27646;32.74927;57.31969
22.10901;101.4929;39.91354;35.82229;57.3175
20.73255;101.8229;38.64042;34.06594;57.31646
20.49724;102.7609;38.57813;34.16088;57.31167
17.54604;100.1104;41.19229;32.73219;57.30646
17.68;100.1264;41.15865;32.74724;57.3025
18.16562;99.80968;41.30687;32.25323;57.30219
20.5049;102.8937;38.55031;34.1664;57.2974
26.38365;104.0234;38.83552;39.15755;57.29
20.54281;101.4705;38.61636;34.08797;57.29
20.57474;102.9369;38.5374;34.10771;57.28802
17.52469;99.55563;41.16229;32.7324;57.28594
21.96865;101.5255;39.87563;35.81161;57.2851
26.63787;104.2157;38.87646;39.10614;57.28229
17.58495;100.1478;41.15427;32.73844;57.28177
17.27229;100.1507;40.98229;32.74667;57.28177
18.73547;100.0504;41.55958;32.69651;57.28094
17.71453;98.95031;41.15281;32.73911;57.27542
17.55338;100.0378;41.14896;32.73547;57.27438
26.41036;104.2683;38.83021;39.03479;57.27271
17.51594;99.16521;41.15646;32.73037;57.27167
17.61;100.047;41.01625;32.76266;57.27094
17.37062;100.1594;41.01125;32.73979;57.26635
26.53469;104.0589;38.85083;39.1513;57.26625
18.96042;99.77271;41.5601;32.72886;57.26573
17.41557;99.56229;40.94823;32.74854;57.2651
17.3313;100.0673;41.01698;32.73484;57.265
17.34849;99.05563;41.16354;32.71812;57.26219
20.40432;101.3525;38.62073;34.18578;57.26156
17.39109;100.2164;41.05917;32.74411;57.26104
17.55828;99.79135;40.94052;32.74599;57.25792
26.41042;105.4298;34.40969;39.77;57.2574
17.39219;100.0131;40.94354;32.71838;57.25729
17.45516;100.0333;40.97344;32.72937;57.25708
17.48375;99.73281;41.0375;32.75037;57.25667
17.54672;100.0301;40.96167;32.74833;57.25281
17.45833;100.1395;41.02802;32.73568;57.25261
26.47115;104.3025;38.78011;39.13781;57.25135
20.25479;102.688;38.49458;34.14448;57.25094
18.11901;99.54365;41.32229;32.42646;57.2499
17.49255;99.21167;41.02646;32.73536;57.2499
17.17813;99.91937;40.91636;32.72886;57.24906
18.84604;100.0042;41.52261;32.72515;57.24886
17.36885;99.95344;40.955;32.73323;57.24719
17.45443;100.1523;40.97792;32.7487;57.245
18.11786;99.89281;41.29021;32.20474;57.24354
22.16964;101.3943;39.84302;35.84385;57.24146
17.35854;100.1637;40.98115;32.74963;57.24115
20.54516;100.9649;38.63406;34.14989;57.24042
17.65802;98.87594;41.13115;32.72297;57.2374
17.44708;99.3249;41.15531;32.7175;57.23469
17.29385;100.1203;40.97125;32.75229;57.22969
17.46568;99.65021;41.16219;32.72031;57.22937
17.3924;99.96646;41.0276;32.76677;57.22875
17.28542;98.91281;41.00656;32.7437;57.22521
18.8038;99.90323;41.49708;32.69786;57.22469
20.31958;100.5239;38.62458;34.16714;57.22437
17.4576;100.0467;41.0275;32.74609;57.21667
17.43891;99.94125;41.13208;32.72115;57.21552
26.20958;103.9384;38.72781;39.13047;57.21521
17.35167;98.59802;41.02677;32.74213;57.21375
17.41641;99.91875;41.02948;32.73443;57.21281
20.40089;100.933;38.65521;34.15323;57.21052
17.28547;100.1091;40.92146;32.74187;57.21031
22.13365;101.3976;39.81948;35.83786;57.20917
17.33068;98.69844;41.01677;32.74552;57.20917
17.43609;100.1568;41.0426;32.75292;57.20906
18.1049;99.76698;41.23583;32.17927;57.20864
18.79229;99.60094;41.45938;32.70156;57.20823
17.42969;100.1378;40.95927;32.77516;57.20823
17.75443;100.1294;41.02531;32.75459;57.20771
21.4463;102.2832;38.41146;34.82208;57.20708
17.52297;99.86864;41.06688;32.74771;57.2049
17.18937;98.55396;41.04615;32.75047;57.20469
17.66766;100.0086;41.04531;32.74911;57.20427
17.58203;99.75042;41.05667;32.75052;57.20417
17.41463;99.99729;41.13604;32.73193;57.20271
18.7226;99.75323;41.46917;32.70161;57.1999
22.13734;101.2918;39.79813;35.79636;57.19969
17.38099;98.67615;41.03188;32.73463;57.19906
26.30474;103.8848;38.61646;39.11359;57.19563
17.43651;100.0046;40.90969;32.73985;57.195
18.67578;99.31927;41.46115;32.69828;57.19386
26.29021;103.9639;38.62011;39.07781;57.19344
17.40203;100.1189;40.89333;32.74521;57.19198
17.37172;99.93708;40.90125;32.74443;57.18927
22.24698;101.2513;39.77427;35.81922;57.18813
18.14359;99.09604;41.18625;32.22271;57.18521
17.45161;99.5899;41.13865;32.72417;57.18406
17.18323;98.90281;41.00823;32.74162;57.18396
20.50729;101.278;38.69875;34.09354;57.18333
26.37188;104.0507;38.59312;39.0974;57.18302
17.13594;99.39896;41.05073;32.71724;57.18156
17.59469;99.88823;41.03885;32.74141;57.18
22.20687;101.2244;39.70833;35.83208;57.17781
18.67391;99.27364;41.42042;32.69339;57.17781
21.69766;102.4282;38.35948;35.1501;57.1775
17.51896;99.71719;41.03229;32.76213;57.17698
20.65172;101.3682;38.75156;34.14714;57.17594
17.38828;99.51281;41.12854;32.71375;57.17542
17.44557;99.59812;41.04375;32.73047;57.17302
17.34568;99.58875;41.08167;32.74052;57.17146
26.28677;103.8666;38.52948;39.10213;57.17135
17.4188;99.81208;40.89552;32.75604;57.16729
20.6499;101.0119;38.79375;34.03734;57.16677
18.04953;99.51698;41.24;32.48412;57.16459
17.74078;99.86677;41.05812;32.7463;57.16417
17.52161;99.7526;41.05479;32.72391;57.16146
17.45828;99.72479;41.06823;32.74599;57.15854
17.30745;99.58031;40.89948;32.72802;57.15833
17.48698;98.83302;40.99812;32.74104;57.15688
21.94479;102.9751;38.38083;35.40255;57.15104
17.31281;99.2324;41.00167;32.76151;57.15104
17.41344;99.76802;41.08594;32.7112;57.14959
17.67755;99.655;41.05938;32.73234;57.14875
17.24458;98.71073;40.96688;32.74021;57.14875
26.40698;103.9592;38.45125;39.14396;57.14761
17.44448;99.86281;41.07292;32.71792;57.14687
17.36693;99.88479;41.0325;32.74115;57.14677
17.33792;99.23209;41.07084;32.74109;57.14542
18.66214;99.66031;41.40187;32.7;57.14479
27.6425;105.2496;34.27813;39.94141;57.14375
17.45526;99.67062;41.01167;32.76156;57.14281
17.33474;99.75969;41.09896;32.74969;57.14208
17.32443;98.78198;40.93615;32.73401;57.14167
20.89599;101.0762;38.765;34.07161;57.14094
17.4512;99.46177;40.92208;32.7588;57.13958
18.43828;98.68437;41.12365;32.18016;57.13573
17.3862;99.52771;41.03281;32.72073;57.13365
23.05495;103.3242;38.38052;36.40198;57.13354
17.4013;98.83052;40.89563;32.73208;57.13229
26.31177;103.8902;38.46885;39.06313;57.1301
17.38552;99.06718;40.98281;32.71386;57.12833
17.36901;99.15594;40.93823;32.71547;57.1275
17.36813;99.84469;41.07365;32.75114;57.1274
17.51708;99.44093;41.03656;32.72922;57.12646
21.99745;101.4285;39.63771;35.75453;57.12594
17.39099;99.66698;41.0474;32.75026;57.12583
18.79651;99.86708;41.35625;32.71969;57.12469
20.71208;100.6834;38.78188;34.03021;57.12406
17.33594;99.36011;41.07031;32.74177;57.1226
17.51682;99.6926;40.94458;32.72229;57.12229
17.27016;99.94948;40.90906;32.75958;57.12146
17.54948;99.38406;41.00406;32.75182;57.12052
26.39511;104.1146;38.49344;39.09073;57.12
17.43229;99.28687;40.92833;32.72901;57.11937
17.51672;99.75313;40.97469;32.73938;57.11917
17.25318;98.99667;41.00531;32.72338;57.11781
17.41917;99.27906;40.94031;32.73432;57.1175
18.81995;99.7074;41.27052;32.69844;57.11677
17.28052;99.80209;41.06073;32.73844;57.11656
17.4426;98.72969;40.90042;32.75354;57.11573
17.25641;99.46437;40.82271;32.7375;57.11562
22.05849;101.4879;39.64604;35.76531;57.11385
26.29109;104.3505;38.50917;39.1213;57.11177
17.37292;99.67386;40.79073;32.75604;57.11167
17.18427;99.83198;40.81115;32.7174;57.11063
23.44953;103.535;38.34448;36.44682;57.10854
17.24469;99.03;40.82656;32.73104;57.10854
17.48521;98.62563;40.87969;32.73052;57.1076
17.33078;99.41781;40.78969;32.72573;57.10729
17.39182;99.20959;40.85989;32.72208;57.105
26.17401;104.6219;38.47083;39.08859;57.1049
17.14589;99.73073;40.81479;32.74599;57.1049
17.62568;99.65479;40.85229;32.73182;57.10386
38.97479;113.2903;32.75375;49.89052;57.10375
17.40266;100.0574;40.90063;32.75516;57.10313
22.10005;101.3601;39.62146;35.79875;57.10302
17.21412;100.1212;40.87604;32.72026;57.10302
17.4363;99.89917;40.83573;32.73677;57.10208
18.77172;99.42114;41.25906;32.71031;57.09802
17.31141;99.46469;40.85135;32.74229;57.09708
18.38443;98.6225;41.09104;32.25469;57.09604
38.62229;113.5873;32.97469;49.59156;57.09583
17.10391;99.8701;40.82333;32.73479;57.095
17.28953;99.32281;40.79385;32.73557;57.09448
17.30547;99.95844;40.84427;32.73109;57.09354
17.37734;99.78573;40.83094;32.73463;57.0924
38.96265;113.5145;32.75167;49.86854;57.09135
17.25031;99.14479;40.8051;32.74344;57.09125
17.2938;99.44656;40.87688;32.7436;57.09083
39.00969;113.3927;32.80979;49.83771;57.08865
26.42969;104.6189;38.47146;39.11599;57.08833
17.50516;99.47146;40.7999;32.74182;57.08812
38.61063;113.3128;32.78365;49.75031;57.08739
17.39552;100.0963;40.81573;32.72438;57.08719
17.43255;99.94229;40.8074;32.73536;57.08698
39.04708;113.2721;32.71948;49.84636;57.08615
26.55646;104.267;38.515;39.13766;57.08562
17.41995;100.1453;40.7874;32.73099;57.08521
17.27062;99.87187;40.86781;32.74609;57.08521
17.33193;99.86698;40.83031;32.73406;57.08469
38.97703;113.593;32.74239;49.76906;57.08406
17.23245;98.96354;40.82333;32.70937;57.08406
26.41672;104.574;38.49104;39.08906;57.08396
17.29187;100.0721;40.87989;32.7439;57.08375
24.37854;104.0987;38.30667;37.21302;57.08323
17.53792;100.2496;40.755;32.75208;57.0825
17.38594;99.11771;40.83917;32.73479;57.08094
17.36911;100.0735;40.80437;32.72359;57.08073
18.8725;99.62125;41.28583;32.69792;57.08
20.505;100.1908;38.75885;33.97349;57.0799
17.60818;100.0367;40.82084;32.74745;57.07938
38.44953;113.6115;33.00073;49.79333;57.07927
17.43406;99.56104;40.80094;32.7275;57.07896
39.16938;113.4892;32.83406;49.78656;57.07833
26.98536;104.885;34.22313;39.92151;57.0751
17.32833;99.89146;40.79448;32.71302;57.07427
17.56063;100.2505;40.73229;32.74354;57.07396
38.94688;113.4015;32.75906;49.76208;57.07167
17.41974;99.80542;40.80062;32.72813;57.06906
24.60521;104.3473;38.29448;37.28917;57.06709
26.39906;104.1211;38.46156;39.15271;57.06677
38.56948;113.2329;32.82531;49.77;57.06438
18.35297;99.12636;41.18489;32.45083;57.06083
21.99229;101.2711;39.58177;35.82563;57.05667
17.45588;100.1166;40.77208;32.74172;57.05594
17.22156;99.89427;40.74979;32.72297;57.05396
17.32943;99.88458;40.78521;32.71859;57.05386
17.39979;100.175;40.80979;32.72557;57.05333
18.8874;99.92208;41.31781;32.6799;57.05239
18.23109;99.0674;41.03792;32.22948;57.05177
17.42104;99.97271;40.75208;32.73177;57.05156
17.23776;99.85771;40.8324;32.71974;57.04927
17.54104;100.1922;40.73229;32.74156;57.04917
39.03219;113.6145;32.94708;49.95287;57.04844
17.48901;100.2367;40.79208;32.72401;57.04792
17.24766;99.64479;40.76802;32.73922;57.04698
17.19552;99.97979;40.74719;32.72307;57.045
17.19042;99.76729;40.81948;32.7312;57.04427
17.42922;99.74823;40.77667;32.73859;57.04406
17.34427;99.48552;40.75604;32.72484;57.04333
38.98037;113.1703;32.79948;49.69927;57.03875
17.49448;100.132;40.75656;32.7438;57.03781
20.63948;99.91354;38.69656;34.07156;57.03708
17.35109;100.1425;40.72166;32.72984;57.03584
17.29344;99.82594;40.78667;32.73661;57.03479
17.42057;99.5451;40.79865;32.72448;57.0326
18.15203;99.23021;41.02677;32.25266;57.03146
22.08193;101.3098;39.52375;35.80349;57.02958
24.67484;104.2595;38.23365;37.40865;57.02667
17.3212;99.88417;40.83229;32.74495;57.02344
18.75807;99.85239;41.27719;32.71823;57.0225
18.21037;99.22761;41.16594;32.39021;57.0199
17.36891;100.1577;40.79115;32.74036;57.01917
27.53646;104.9666;34.17854;40.00292;57.01521
17.21286;99.77541;40.82646;32.72417;57.00708
26.24641;104.0127;38.34906;39.11864;57.00636
38.80724;113.6824;32.87396;49.73906;57.00438
20.67995;100.3847;38.71198;34.09797;57.00417
25.18062;103.881;38.18114;37.67797;57.00365
39.07912;113.3112;32.95229;50.03062;57.00344
38.81495;113.5801;32.83979;49.8687;57.00084
17.35089;100.068;40.78479;32.74146;57.00083
17.17312;98.94479;40.89135;32.72359;56.9975
18.7301;99.96709;41.26062;32.69609;56.99739
18.24547;99.35719;40.99073;32.19542;56.99594
17.38672;99.63604;40.8274;32.73906;56.99427
17.36125;99.59135;40.88313;32.72443;56.99406
39.10599;113.2096;32.93552;49.99401;56.99344
17.365;99.73187;40.82261;32.74906;56.99333
38.89953;113.6627;32.88792;49.77396;56.99166
17.27656;99.42136;40.8474;32.73661;56.99
25.19635;103.4929;37.90739;38.21984;56.98958
17.34714;99.37156;40.86031;32.72057;56.9875
17.55891;99.97208;40.83875;32.73745;56.98646
18.8225;99.99136;41.27573;32.70417;56.98573
17.51828;99.72781;40.85875;32.73412;56.98542
17.3637;99.49323;40.86729;32.72911;56.98479
17.27609;98.97521;40.87135;32.72338;56.98469
25.6449;103.2135;38.10667;38.29214;56.9826
22.05385;101.2959;39.49385;35.82354;56.98219
39.06479;113.4259;32.90958;49.77167;56.98188
17.41146;99.48594;40.85292;32.74901;56.98094
39.03266;113.2297;32.89011;49.82755;56.98073
38.71818;113.667;32.8951;49.87073;56.97896
17.38156;99.60583;40.85854;32.73219;56.97886
27.17453;108.0113;33.36333;39.71068;56.97739
26.31812;104.3117;38.32396;39.07906;56.97646
25.49135;103.2997;37.89292;38.24521;56.97635
17.40203;99.56021;40.85177;32.73989;56.97594
25.63833;103.9495;37.90469;38.20818;56.97531
17.42104;99.36333;40.8424;32.73583;56.97396
17.43734;98.87521;40.87761;32.72886;56.97198
18.05776;99.02802;40.99521;32.21958;56.97187
38.44078;114.0055;33.00375;49.80427;56.96896
38.67958;113.0621;32.7374;49.51844;56.96823
39.08854;114.0639;32.89302;49.95443;56.96812
25.7362;103.8551;37.90646;38.19271;56.96761
17.3425;98.93645;40.86167;32.70969;56.96521
17.43599;99.68417;40.87239;32.7325;56.965
17.81969;99.80813;40.53167;32.2862;56.96188
27.25964;108.1797;33.27875;39.73849;56.96177
39.11453;113.4829;32.83438;49.83427;56.96167
26.28245;104.8255;38.37771;39.1488;56.96135
26.41667;104.7626;38.4325;39.04021;56.95927
17.92255;99.97271;40.48042;32.28328;56.95833
18.66323;99.97562;41.26729;32.69333;56.95792
18.26594;99.56156;41.10135;32.395;56.95771
38.87443;113.6559;32.86958;49.69188;56.95583
38.62151;114.1266;32.97583;49.88943;56.95438
25.50568;103.4064;37.88542;38.15521;56.95438
20.87818;100.5597;38.69188;34.12031;56.95427
25.65443;103.6231;37.91958;38.21948;56.95313
38.90786;113.5816;32.7951;49.86448;56.95208
26.58677;107.5476;33.37146;39.76771;56.95115
18.84823;99.94906;41.19625;32.6887;56.95115
26.20839;105.2385;34.14;39.75703;56.95083
39.02724;113.4975;32.85177;49.91088;56.95042
38.86515;113.9927;32.9649;49.735;56.94938
18.30427;98.60198;40.96885;32.23776;56.94938
38.92062;114.0211;32.68844;49.89375;56.9475
26.4725;105.1254;38.41531;39.12714;56.94635
39.29953;114.0968;32.77604;49.86885;56.94521
25.5512;103.4483;37.87417;38.20099;56.9451
26.395;105.2797;38.41615;39.11557;56.94417
38.91339;113.6804;32.80052;49.89708;56.94386
17.95526;99.7599;40.49208;32.19844;56.94302
18.06464;99.67625;40.54729;32.22281;56.9425
25.59271;103.5418;37.92604;38.19724;56.94167
22.09161;101.466;39.46365;35.82531;56.93906
38.95354;113.7603;32.865;50.01365;56.93885
18.57375;99.85667;41.13813;32.7037;56.93875
25.3062;103.3419;37.96354;38.15364;56.93677
20.46146;100.5966;38.67406;34.11896;56.93604
25.54271;103.6246;38.05865;38.24922;56.93406
25.5824;103.3644;37.85323;38.22599;56.93177
27.51156;108.722;33.22323;40.07813;56.93031
25.52203;103.255;38.09625;38.26;56.92896
25.48615;103.289;38.04781;38.26891;56.92896
26.65453;106.9691;33.43604;39.55318;56.92823
17.72911;99.90771;40.4374;32.31052;56.92677
18.53214;98.8427;40.95052;32.27687;56.92594
38.91224;113.9383;32.94646;49.76505;56.92542
26.38026;104.5302;38.39021;38.99813;56.92469
25.36677;103.3428;38.02677;38.16318;56.9225
17.83943;99.70615;40.40573;32.26786;56.92
17.97031;99.73521;40.4625;32.17287;56.91979
25.56917;103.5612;38.0499;38.25443;56.91896
18.75234;99.64323;41.07531;32.69417;56.91875
39.00214;113.734;32.81833;49.88422;56.91833
39.09146;113.7493;32.91833;49.96625;56.91438
17.90281;99.77364;40.40677;32.28838;56.91417
25.40307;103.381;38.04531;38.17286;56.91396
38.95984;113.7121;32.88177;49.98063;56.91292
25.14552;103.4295;37.93479;38.17828;56.91198
25.46109;103.0656;38.07208;38.25406;56.91073
25.645;103.0833;38.00865;38.25365;56.91
25.32984;103.1359;37.95896;38.24969;56.90771
25.52948;103.1777;37.93458;38.21891;56.9049
38.86489;114.071;32.62771;49.97141;56.90479
25.48776;103.0055;38.09854;38.23083;56.90219
20.56005;100.4329;38.69062;34.06818;56.90094
22.2199;101.7199;39.44886;35.81927;56.89938
26.19172;104.575;38.35427;39.05016;56.89906
25.51005;103.4673;37.81115;38.2989;56.89823
17.99932;99.54323;40.46052;32.20083;56.89531
39.39661;113.9092;32.93615;49.89021;56.89406
26.9424;106.5172;33.31979;39.58724;56.89073
17.86875;99.58281;40.34188;32.26266;56.88865
18.65828;99.37907;41.01385;32.6951;56.88719
38.89489;114.0929;32.62031;49.86469;56.88573
25.31219;103.3211;37.81531;38.25114;56.88417
18.60469;99.26625;40.9324;32.49745;56.88313
29.98302;109.2522;33.13979;41.83474;56.88198
38.9113;113.9254;32.93687;49.89656;56.87729
26.44271;104.1987;38.35969;39.11406;56.87563
17.98677;99.49229;40.26458;32.29427;56.87521
18.11109;99.20771;41.0174;32.34594;56.87333
25.55943;103.2495;38.06979;38.24141;56.87239
25.47182;103.025;38.09344;38.20292;56.87062
26.44281;104.5889;38.39667;38.97156;56.87041
20.69818;100.5156;38.66375;34.09917;56.86896
39.08323;114.1705;32.62041;50.04328;56.86729
18.68266;99.13646;40.98063;32.69109;56.86531
26.44427;104.4406;38.30594;39.05479;56.8651
38.43276;112.9987;32.53198;49.51156;56.86396
18.70385;98.73677;40.87771;32.59771;56.8624
18.96505;99.30666;40.9001;32.67073;56.86187
18.02599;98.89948;40.43667;32.1151;56.85958
25.35891;103.3229;37.79865;38.29922;56.85729
18.69417;99.27281;40.93094;32.68969;56.85437
26.97714;106.2354;33.25896;39.69844;56.85062
39.32312;113.6306;32.88604;50.06213;56.84646
39.13099;113.1574;32.46219;49.90667;56.845
30.47927;109.9292;33.05708;42.48021;56.84219
21.97323;101.8616;39.43354;35.81969;56.84198
38.97932;113.1028;32.44573;49.88573;56.84094
18.03271;99.09125;40.90698;32.37406;56.84052
38.99656;113.1597;32.47229;49.72886;56.83802
39.03672;113.0352;32.44177;49.74464;56.83729
18.87932;99.48594;40.91979;32.69135;56.83531
39.0012;114.2258;32.59094;49.83865;56.83469
26.3163;104.6764;38.28833;39.0199;56.83406
18.93917;98.41677;40.80625;32.67953;56.82604
17.82823;98.41021;40.40448;32.11125;56.82531
18.05677;99.38333;40.84344;32.3187;56.8251
17.96557;99.34239;40.18927;32.33005;56.8224
38.9312;113.9418;32.94833;49.65963;56.82052
25.42031;103.4308;37.71938;38.27604;56.81927
20.77135;100.372;38.65448;34.12;56.81802
26.32854;104.5075;38.31552;38.91526;56.81562
18.79849;98.6226;40.82063;32.67224;56.815
38.83088;113.0703;32.66281;49.8274;56.81437
39.15349;113.1821;32.4801;49.87005;56.81177
26.07745;104.1523;38.28052;38.94875;56.81021
38.90344;113.0044;32.63;49.87912;56.81
39.03604;113.4814;32.86792;49.95161;56.80761
18.83896;99.81104;40.90094;32.66781;56.80625
39.17422;112.99;32.43;49.76479;56.80479
38.77063;114.0569;32.55896;49.86917;56.80427
39.22005;112.9784;32.51886;49.89989;56.80312
18.6088;99.18636;40.84052;32.64604;56.8026
26.97943;104.8923;33.93771;39.76776;56.80188
26.92906;105.8691;33.32146;39.63031;56.80062
39.18583;113.4163;32.79344;49.99755;56.79396
20.88927;99.8726;38.63448;34.16578;56.79333
38.70787;113.0806;32.69656;49.69995;56.78958
38.86786;113.3602;32.60062;49.80078;56.78896
38.725;113.5203;32.69761;49.83182;56.78885
39.195;113.0245;32.42896;49.88422;56.78802
32.00047;110.1968;32.96573;43.61312;56.78604
25.74552;103.4362;37.66365;38.24344;56.78365
38.83823;113.2009;32.53552;49.81307;56.78073
18.04953;99.21562;40.84;32.30568;56.77958
39.14359;112.9416;32.70844;49.78448;56.77854
18.71526;99.38198;40.88031;32.60912;56.7775
17.64214;99.60125;40.11844;32.27745;56.77521
39.02125;112.8904;32.69989;49.77005;56.77406
26.40865;104.1686;38.25521;39.01875;56.77375
22.0363;101.671;39.35354;35.79287;56.77052
18.1388;99.35375;40.80365;32.31;56.76823
39.28547;113.9083;32.52042;49.93307;56.76719
39.01917;113.0845;32.45115;49.67224;56.76677
26.32948;104.2408;38.17469;39.04599;56.76583
18.09365;98.20084;40.38313;32.15224;56.76563
38.86187;113.3187;32.53104;49.69703;56.76469
17.99641;98.08823;40.38438;32.16042;56.76385
19.01964;99.57906;40.86302;32.68208;56.76177
38.58229;113.8333;32.83854;49.8238;56.76167
38.82484;113.6197;32.69469;49.78094;56.75969
18.64964;99.51063;40.87156;32.61599;56.75729
39.11135;112.9039;32.39115;49.9499;56.75698
38.94557;113.5084;32.5199;49.86292;56.75365
18.77979;99.6749;40.85854;32.64266;56.75281
39.05349;113.5367;32.70864;49.78115;56.75261
38.92786;113.5955;32.8225;49.9176;56.7525
18.7012;99.78198;40.87802;32.67089;56.75219
39.23859;113.0599;32.39927;49.79005;56.75208
38.77281;112.8668;32.24792;49.53495;56.75146
18.89911;99.37406;40.87469;32.65364;56.75135
38.80594;113.2532;32.84781;49.78844;56.75042
17.96792;98.27729;40.3651;32.14193;56.74958
25.71031;103.5228;37.68385;38.31886;56.74948
38.86911;113.2896;32.91281;49.83172;56.74844
18.88412;99.76708;40.89198;32.66526;56.74792
20.65875;99.51239;38.60698;34.13568;56.74677
38.54599;112.7976;32.62229;49.57021;56.74573
38.99401;113.3782;32.82188;49.83719;56.74521
19.08755;99.42229;40.86167;32.67537;56.74479
39.13839;113.3757;32.73812;50.00583;56.74458
39.0175;113.3455;32.5;49.8375;56.74375
38.40422;113.207;32.88375;49.65656;56.7426
18.69708;99.67604;40.90479;32.67615;56.74219
31.93281;110.4887;32.83875;43.76812;56.74104
26.41401;103.8459;38.1025;38.95891;56.73958
27.3826;105.5801;33.35292;39.72865;56.73896
39.23161;112.9602;32.37135;49.91224;56.73656
18.08609;98.89417;40.73719;32.30432;56.73479
26.41255;103.4898;38.04021;39.02464;56.73167
18.16922;99.19917;40.72511;32.30271;56.73114
17.67213;99.41708;40.02917;32.31734;56.72344
18.06896;98.60438;40.34198;32.14552;56.72344
38.71614;113.152;32.72406;49.74068;56.71948
39.21151;113.8081;32.40656;50.07078;56.71875
26.3876;103.4383;37.98042;39.07094;56.71688
39.33792;113.2685;32.73448;50.04193;56.71437
39.27016;113.314;32.74604;49.90047;56.71427
39.12448;113.1421;32.61396;49.81958;56.71333
18.06604;99.53125;40.7;32.31;56.71094
26.3112;103.5867;37.95083;39.02104;56.70958
26.97511;104.4646;33.77615;39.86641;56.70708
26.31651;103.5259;37.96011;38.97745;56.70698
39.04396;113.1904;32.68813;49.76786;56.70604
20.8575;99.21521;38.59906;34.15615;56.70583
38.76193;113.1439;32.66687;49.7625;56.70479
38.92437;113.119;32.63219;49.78354;56.70323
18.16828;98.92802;40.32188;32.20287;56.70281
39.01781;112.7158;32.51813;49.72474;56.70229
38.9651;113.1552;32.6375;49.77203;56.69802
17.91088;99.41479;40.64719;32.29854;56.69177
39.40875;113.3748;32.56281;49.97755;56.69
26.24385;103.6911;37.99802;39.02287;56.68646
25.65552;103.7422;37.64844;38.30214;56.68573
32.86224;110.9904;32.79167;44.35875;56.68458
18.13005;99.00125;40.31344;32.13911;56.68312
20.70839;99.21687;38.65677;34.16417;56.68208
17.8987;99.23167;40.62802;32.24511;56.68052
38.73135;112.5643;32.50896;49.74646;56.6775
17.9837;98.68938;40.64125;32.27469;56.67365
39.07375;112.5569;32.0574;49.72646;56.67271
22.2088;101.4444;39.30239;35.88641;56.6726
17.63719;99.05135;39.95896;32.26719;56.67125
26.37812;103.5356;37.95917;38.98985;56.66854
39.30479;113.6885;32.31688;50.05318;56.66542
17.96745;98.09208;40.64312;32.29083;56.65906
25.24698;104.0485;37.6701;38.24068;56.65833
38.91016;112.4157;32.49427;49.7675;56.65313
26.51333;103.4961;37.94073;39.05625;56.65229
39.20057;113.7063;32.2349;50.03443;56.65198
20.67469;99.24333;38.70844;34.09854;56.64552
17.51615;98.53073;39.90302;32.28313;56.64135
38.9088;112.4383;32.47125;49.83917;56.64094
27.14677;105.3198;33.40479;39.6951;56.63896
26.32854;103.4009;37.94229;38.97177;56.63531
25.69844;104.0512;37.63521;38.26568;56.63458
38.91552;113.3516;32.43021;49.90417;56.62875
27.09818;104.1488;33.66229;39.89958;56.62833
39.33823;113.7347;31.83948;49.72036;56.62812
34.5687;111.1627;32.75469;45.77953;56.62771
17.8876;99.01594;40.25927;32.1175;56.62646
38.90078;112.5172;32.49125;49.71042;56.62323
17.96635;98.15208;40.6376;32.30146;56.61542
20.63016;99.71354;38.74479;34.15844;56.6124
38.69651;112.6928;32.48615;49.70063;56.61219
38.98859;113.8098;31.99771;49.8363;56.61187
38.44167;113.8821;32.01354;49.79104;56.61167
26.40005;103.6355;37.9574;39.0937;56.61115
38.95057;113.7478;31.85469;49.89177;56.61021
39.09474;113.6536;31.91771;49.8613;56.60886
20.50687;99.68854;38.79542;34.21312;56.60833
38.93536;113.7992;31.80083;49.76162;56.60521
19.66427;99.32896;39.27385;33.4675;56.60437
25.30865;103.4679;37.60448;38.23323;56.60188
39.12891;112.7903;32.40927;49.71432;56.60011
25.82635;103.4028;37.51469;38.11208;56.59958
38.38917;112.8295;32.35729;49.79901;56.59823
26.30635;103.6277;38.02385;39.11849;56.59813
