K5PCV5I.PV;K5PCV6I.PV
94.5475;94.34979
94.5475;94.35125
94.54745;94.2963
94.54739;94.21958
94.54739;94.44036
94.54739;94.3436
94.54735;94.35672
94.54734;94.31687
94.54734;94.34698
94.54729;94.68203
94.54729;94.45271
94.54729;94.30813
94.54724;94.6899
94.54724;94.31333
94.54713;94.23323
94.54713;94.33198
94.54713;94.29182
94.54708;94.36433
94.54708;94.33422
94.54704;94.35406
94.54704;94.31724
94.54703;94.33276
94.54703;94.33453
94.54703;94.30427
94.54698;94.33786
94.54698;94.33667
94.54698;94.30891
94.54693;94.3076
94.54688;94.4401
94.54688;94.43813
94.54688;94.36417
94.54688;94.35385
94.54688;94.58183
94.54688;94.54166
94.54677;94.34573
94.54677;94.325
94.54672;94.34198
94.54672;94.33281
94.54672;94.34505
94.54672;94.31302
94.54667;94.81786
94.54662;94.36198
94.54662;94.34448
94.54662;94.32792
94.54662;94.62469
94.54656;94.33083
94.54651;94.33807
94.54651;94.33411
94.54651;94.30589
94.54651;94.62109
94.54646;94.33635
94.54646;94.33765
94.54646;94.33073
94.54636;94.45849
94.5463;94.75135
94.5463;94.33229
94.54625;94.71849
94.54625;94.3499
94.5462;94.3451
94.54614;94.23489
94.54614;94.35323
94.5461;94.3362
94.54604;94.32932
94.54599;94.31438
94.54594;94.32109
94.54588;94.32943
94.54588;94.33583
94.54588;94.55537
94.54584;94.90021
94.54584;94.35412
94.54583;94.33724
94.54583;94.32995
94.54568;94.50667
94.54568;94.33964
94.54568;94.34328
94.54568;94.34943
94.54562;94.50547
94.54557;94.44531
94.54557;94.2989
94.54542;94.55109
94.54536;94.71271
94.54531;94.3614
94.54531;94.34953
94.54526;94.88937
94.54526;94.73302
94.5452;94.33234
94.5451;94.32557
94.54505;94.69167
94.545;94.5676
94.54485;94.35172
94.54485;94.30437
94.54479;94.3388
94.54479;94.34917
94.54479;94.60781
94.54469;94.33578
94.54453;94.23073
94.54453;94.68708
94.54453;94.70021
94.54453;94.53396
94.54448;94.22688
94.54448;94.35682
94.54448;94.30036
94.54443;94.2739
94.54437;94.50172
94.54437;94.56151
94.54427;94.44031
94.54427;94.33338
94.54422;94.34312
94.54411;94.35281
94.54406;94.26208
94.54406;94.33599
94.54401;94.34042
94.54396;94.34948
94.54391;94.3425
94.54391;94.52635
94.54385;94.70182
94.54385;94.32365
94.5438;94.91651
94.5437;94.73224
94.5437;94.23125
94.5437;94.33078
94.5437;94.91953
94.54369;94.60641
94.54365;94.31781
94.54365;94.51667
94.54354;94.56016
94.54349;94.6851
94.54349;94.62036
94.54344;94.90141
94.54339;94.33214
94.54339;94.56781
94.54333;94.34917
94.54333;94.55896
94.54328;94.37662
94.54323;94.24958
94.54323;94.29297
94.54318;94.25026
94.54313;94.34964
94.54302;94.71922
94.54292;94.6051
94.54282;94.34084
94.54281;94.34068
94.54276;94.2138
94.54276;94.31255
94.54271;94.35349
94.54271;94.30089
94.54271;94.55901
94.54266;94.33365
94.5426;94.88979
94.5426;94.91865
94.54255;94.52177
94.5425;94.33667
94.54245;94.33443
94.54245;94.80297
94.54234;94.23338
94.54234;94.71672
94.54229;94.6062
94.54224;94.23813
94.54224;94.69453
94.54224;94.33521
94.54224;94.32828
94.54219;94.2413
94.54219;94.37417
94.54219;94.34073
94.54208;94.2989
94.54203;94.35683
94.54198;94.21615
94.54192;94.73927
94.54188;94.44484
94.54182;94.31068
94.54177;94.21203
94.54177;94.32797
94.54166;94.3349
94.54166;94.31635
94.54166;94.56781
94.54162;94.44157
94.54156;94.70963
94.54156;94.55963
94.54151;94.50964
94.54146;94.3375
94.5414;94.23808
94.5414;94.30662
94.5414;94.31464
94.54135;94.34396
94.54125;94.89667
94.54125;94.73067
94.54125;94.30312
94.54115;94.31412
94.54115;94.54453
94.54115;94.56235
94.54109;94.29437
94.54109;94.30719
94.54104;94.31281
94.54104;94.30125
94.54099;94.20042
94.54094;94.34255
94.54089;94.86375
94.54089;94.73094
94.54089;94.31
94.54083;94.20969
94.54083;94.52307
94.54068;94.34937
94.54068;94.30839
94.54057;94.71495
94.54057;94.33083
94.54057;94.30782
94.54057;94.30651
94.54052;94.44443
94.54052;94.92307
94.54047;94.43974
94.54042;94.21797
94.54041;94.73771
94.54041;94.24432
94.54037;94.24224
94.54037;94.44693
94.54026;94.25219
94.54021;94.29302
94.54015;94.7339
94.54015;94.44406
94.54015;94.31047
94.54015;94.55396
94.54011;94.69073
94.54011;94.29881
94.54011;94.58021
94.54005;94.23781
94.54;94.26026
94.54;94.30067
94.53989;94.22276
94.53984;94.23469
94.53984;94.22761
94.53979;94.68849
94.53974;94.30021
94.53969;94.22734
94.53969;94.30885
94.53969;94.30979
94.53963;94.55917
94.53958;94.70875
94.53953;94.2474
94.53953;94.20885
94.53953;94.30682
94.53948;94.22953
94.53948;94.29521
94.53943;94.57
94.53938;94.3376
94.53932;94.69526
94.53932;94.59932
94.53927;94.21859
94.53927;94.52656
94.53922;94.23666
94.53922;94.21474
94.53917;94.55568
94.53912;94.72739
94.53901;94.29885
94.53896;94.69964
94.53896;94.72776
94.53896;94.53552
94.53891;94.23662
94.53891;94.34412
94.53891;94.60593
94.53891;94.6037
94.5389;94.3024
94.53886;94.5513
94.53875;94.43995
94.5387;94.71912
94.53864;94.57104
94.5386;94.315
94.53849;94.33396
94.53838;94.55437
94.53833;94.42854
94.53833;94.57037
94.53833;94.59578
94.53828;94.61875
94.53823;94.71713
94.53823;94.31995
94.53823;94.59985
94.53818;94.19537
94.53818;94.44911
94.53812;94.56709
94.53807;94.55214
94.53802;94.70161
94.53792;94.33932
94.53792;94.55328
94.53792;94.56136
94.53792;94.80141
94.53786;94.30979
94.53776;94.33662
94.53776;94.30917
94.53771;94.20401
94.53771;94.54713
94.5377;94.74042
94.53766;94.5939
94.53761;94.33656
94.53745;94.54704
94.5374;94.56235
94.53735;94.33401
94.53735;94.28516
94.53735;94.30032
94.53724;94.70604
94.53724;94.31537
94.53724;94.58646
94.53719;94.72614
94.53719;94.43317
94.53703;94.34839
94.53703;94.2987
94.53703;94.30428
94.53703;94.55109
94.53698;94.17474
94.53698;94.5312
94.53698;94.59359
94.53693;94.55651
94.53683;94.31145
94.53683;94.31151
94.53682;94.79859
94.53667;94.22
94.53661;94.55047
94.53651;94.30089
94.53651;94.64313
94.53646;94.69552
94.53646;94.80911
94.53635;94.21203
94.53635;94.21146
94.5363;94.32339
94.53625;94.17599
94.53625;94.56229
94.53625;94.56506
94.5362;94.72334
94.5362;94.19854
94.5362;94.61276
94.53615;94.43844
94.53615;94.63287
94.53609;94.29911
94.53593;94.64635
94.53588;94.66177
94.53584;94.23203
94.53584;94.20823
94.53578;94.49911
94.53578;94.71797
94.53578;94.3174
94.53578;94.29125
94.53573;94.29859
94.53568;94.31261
94.53558;94.72646
94.53542;94.55338
94.53542;94.57286
94.53536;94.34333
94.53536;94.54568
94.53536;94.58662
94.53536;94.6013
94.53532;94.43396
94.53526;94.3313
94.53526;94.54771
94.53521;94.23266
94.53521;94.31333
94.53521;94.53031
94.53516;94.57521
94.53516;94.62583
94.5351;94.20412
94.53484;94.24297
94.53484;94.70182
94.53484;94.59834
94.53474;94.62537
94.53474;94.62953
94.53469;94.73594
94.53468;94.61433
94.53464;94.57635
94.53458;94.50448
94.53458;94.59281
94.53458;94.54313
94.53448;94.57313
94.53448;94.59427
94.53448;94.62578
94.53442;94.7063
94.53442;94.29505
94.53442;94.58938
94.53442;94.65505
94.53438;94.31698
94.53437;94.71182
94.53432;94.74766
94.53432;94.60567
94.53432;94.92901
94.53427;94.73479
94.53422;94.90037
94.53422;94.17469
94.53422;94.3075
94.53422;94.55193
94.53422;94.64354
94.53416;94.60709
94.53401;94.20141
94.53401;94.55354
94.53396;94.71188
94.53391;94.5088
94.53391;94.59885
94.53381;94.24172
94.53381;94.63213
94.53375;94.57516
94.5337;94.74203
94.53365;94.59193
94.53365;94.64302
94.53359;94.70203
94.53354;94.32109
94.53349;94.59604
94.53349;94.59182
94.53344;94.20849
94.53339;94.23635
94.53339;94.44338
94.53339;94.57146
94.53333;94.16541
94.53333;94.31562
94.53323;94.42838
94.53323;94.2989
94.53323;94.57391
94.53323;94.64719
94.53313;94.43063
94.53307;94.2976
94.53302;94.31339
94.53302;94.61135
94.53291;94.54599
94.53287;94.30994
94.53281;94.55635
94.53271;94.56755
94.5326;94.73276
94.5326;94.43828
94.5326;94.64906
94.53255;94.52724
94.53255;94.565
94.53255;94.57771
94.53255;94.59401
94.53255;94.6012
94.5325;94.16948
94.5325;94.5864
94.53239;94.17844
94.53239;94.59885
94.53239;94.62979
94.5323;94.58006
94.5323;94.93297
94.53208;94.61172
94.53203;94.30666
94.53203;94.29656
94.53198;94.18761
94.53193;94.59995
94.53182;94.1976
94.53182;94.17375
94.53177;94.56521
94.53177;94.65057
94.53167;94.31667
94.53162;94.57802
94.53156;94.58177
94.53156;94.59906
94.53156;94.62937
94.5314;94.79531
94.5314;94.58901
94.5314;94.93166
94.53136;94.17724
94.5313;94.56807
94.5312;94.19583
94.5312;94.7289
94.5312;94.59734
94.5311;94.74151
94.53083;94.45515
94.53083;94.43021
94.53078;94.64094
94.53068;94.89088
94.53062;94.50162
94.53062;94.2087
94.53057;94.54531
94.53057;94.56703
94.53047;94.545
94.53047;94.57682
94.53042;94.20156
94.53036;94.50781
94.53036;94.47578
94.53036;94.58625
94.53031;94.5724
94.53021;94.73906
94.5302;94.20782
94.53016;94.59583
94.53011;94.61599
94.53005;94.58984
94.52995;94.19817
94.52995;94.1713
94.52989;94.60198
94.52974;94.59719
94.52969;94.58297
94.52963;94.59792
94.52959;94.74031
94.52943;94.57516
94.52937;94.73302
94.52937;94.59031
94.52932;94.73515
94.52917;94.30734
94.52917;94.57693
94.52906;94.79881
94.52906;94.5786
94.52891;94.16235
94.5288;94.57276
94.52859;94.92594
94.52854;94.56187
94.52854;94.66427
94.52849;94.68463
94.52843;94.53292
94.52839;94.1776
94.52839;94.92526
94.52838;94.49943
94.52834;94.46818
94.52834;94.60891
94.52834;94.78344
94.52823;94.73974
94.52818;94.20448
94.52818;94.54787
94.52808;94.19542
94.52808;94.45896
94.52807;94.56786
94.52797;94.54604
94.52792;94.72995
94.52792;94.61614
94.52786;94.55859
94.52771;94.91833
94.52755;94.78297
94.5275;94.92198
94.5275;94.92937
94.52745;94.56943
94.5274;94.5723
94.5274;94.54964
94.52714;94.7914
94.52708;94.55933
94.52708;94.56958
94.52698;94.53735
94.52692;94.48073
94.52688;94.57615
94.52682;94.20552
94.52666;94.69422
94.52641;94.56521
94.52641;94.58063
94.52635;94.20354
94.52635;94.68729
94.5262;94.93208
94.52615;94.69271
94.52609;94.7039
94.52594;94.55823
94.52589;94.18645
94.52563;94.18104
94.52552;94.69463
94.52541;94.19334
94.52541;94.55364
94.52537;94.73859
94.52531;94.93307
94.52521;94.18411
94.52515;94.19386
94.5251;94.69927
94.52505;94.17963
94.52495;94.6975
94.52489;94.53901
94.52489;94.6637
94.52484;94.56287
94.52484;94.77974
94.52448;94.20495
94.52417;94.73959
94.52416;94.59224
94.52412;94.20062
94.52406;94.87323
94.52406;94.53516
94.52406;94.5675
94.52401;94.59271
94.52401;94.92469
94.52396;94.54083
94.52386;94.20526
94.52386;94.57542
94.5237;94.88541
94.52359;94.69594
94.52344;94.61021
94.52344;94.58849
94.52328;94.57635
94.52318;94.17344
94.52318;94.68542
94.52307;94.69125
94.52307;94.18073
94.52307;94.18615
94.52307;94.58469
94.52302;94.9263
94.52292;94.68646
94.52292;94.57125
94.52292;94.57901
94.52292;94.57776
94.52292;94.57896
94.52292;94.5524
94.52287;94.68245
94.52287;94.58338
94.52281;94.73724
94.52281;94.78713
94.52271;94.89661
94.52265;94.59203
94.52261;94.7324
94.52245;94.5812
94.52239;94.60474
94.52235;94.5414
94.52229;94.67677
94.52229;94.54568
94.52224;94.18344
94.52224;94.57125
94.52224;94.57464
94.52219;94.58026
94.52213;94.69984
94.52203;94.1938
94.52198;94.57652
94.52193;94.73865
94.52193;94.56068
94.52187;94.56329
94.52182;94.7011
94.52177;94.70198
94.52172;94.1901
94.52172;94.53536
94.52172;94.68562
94.52161;94.74318
94.52146;94.57344
94.52141;94.17297
94.52141;94.66792
94.52141;94.54037
94.52141;94.57829
94.52135;94.93661
94.5213;94.6862
94.5213;94.57047
94.52125;94.51214
94.52119;94.57713
94.52115;94.78078
94.5211;94.62427
94.52104;94.50667
94.52104;94.57943
94.52073;94.57651
94.52062;94.51188
94.52062;94.54787
94.52047;94.68271
94.52047;94.60818
94.52042;94.5612
94.52042;94.92203
94.52036;94.57495
94.52036;94.53088
94.52031;94.17615
94.52031;94.7488
94.52031;94.70031
94.52021;94.19656
94.52021;94.70651
94.52021;94.56234
94.52016;94.89558
94.5201;94.58771
94.52005;94.56469
94.52;94.18026
94.51995;94.5788
94.51995;94.54594
94.51995;94.55791
94.51995;94.69427
94.5199;94.59615
94.51984;94.19109
94.51984;94.48099
94.51984;94.70541
94.51979;94.54125
94.51974;94.94787
94.51969;94.75745
94.51969;94.53604
94.51964;94.76406
94.51958;94.18885
94.51958;94.67953
94.51958;94.95052
94.51938;94.74234
94.51938;94.77119
94.51933;94.75886
94.51927;94.72942
94.51927;94.64536
94.51927;94.64396
94.51911;94.57724
94.51896;94.71818
94.51891;94.5437
94.51885;94.53761
94.51885;94.57922
94.5188;94.50588
94.51875;94.18594
94.51875;94.70161
94.5187;94.685
94.51865;94.57464
94.51854;94.59782
94.51854;94.53323
94.51849;94.73161
94.51839;94.54693
94.51828;94.66933
94.51828;94.49672
94.51828;94.5501
94.51828;94.54474
94.51828;94.57479
94.51818;94.54781
94.51817;94.78011
94.51813;94.70959
94.51802;94.17396
94.51802;94.75156
94.51802;94.56891
94.51797;94.73745
94.51797;94.70974
94.51791;94.1901
94.51776;94.9362
94.51771;94.19151
94.51771;94.71135
94.51765;94.74151
94.51765;94.57016
94.51765;94.53083
94.51756;94.53943
94.51745;94.1824
94.51745;94.72135
94.5174;94.92365
94.51734;94.66833
94.51734;94.5651
94.5173;94.54464
94.51724;94.93568
94.51719;94.52177
94.51714;94.75105
94.51714;94.485
94.51714;94.54282
94.51708;94.19052
94.51708;94.17906
94.51708;94.70781
94.51708;94.52714
94.51703;94.54901
94.51698;94.63937
94.51693;94.50433
94.51688;94.5524
94.51688;94.9511
94.51688;94.94995
94.51682;94.67984
94.51682;94.75
94.51677;94.19516
94.51677;94.18729
94.51672;94.52854
94.51667;94.49016
94.51662;94.68531
94.51662;94.67235
94.51662;94.9326
94.51651;94.54302
94.51651;94.5639
94.5164;94.63078
94.51625;94.50317
94.51625;94.60313
94.5162;94.68588
94.5162;94.54282
94.5162;94.57219
94.5162;94.71766
94.51599;94.6776
94.51599;94.9262
94.51588;94.60776
94.51588;94.95698
94.51583;94.73224
94.51573;94.72172
94.51568;94.71578
94.51568;94.52271
94.51568;94.93656
94.51563;94.60302
94.51563;94.49943
94.51563;94.61885
94.51563;94.62344
94.51563;94.54323
94.51563;94.93089
94.51557;94.67078
94.51557;94.71037
94.51547;94.75625
94.51547;94.62521
94.51546;94.60198
94.51542;94.49604
94.51542;94.70448
94.51542;94.53891
94.51537;94.82854
94.51537;94.70484
94.51537;94.53078
94.51531;94.71974
94.51531;94.54271
94.51531;94.57829
94.51531;94.73458
94.51526;94.54276
94.51526;94.55062
94.51521;94.83708
94.51521;94.72453
94.51516;94.74797
94.51516;94.72365
94.51516;94.53619
94.51511;94.65234
94.51505;94.60552
94.51505;94.52708
94.515;94.7601
94.515;94.68938
94.515;94.52531
94.51495;94.53297
94.51485;94.60229
94.51485;94.77505
94.51479;94.72682
94.51479;94.59818
94.51474;94.67615
94.51469;94.50562
94.51469;94.7613
94.51463;94.75188
94.51463;94.77443
94.51463;94.57745
94.51459;94.55526
94.51458;94.60167
94.51453;94.56318
94.51448;94.55672
94.51448;94.53735
94.51443;94.64427
94.51443;94.53239
94.51443;94.53844
94.51443;94.54901
94.51437;94.67224
94.51432;94.18015
94.51427;94.72141
94.51427;94.94974
94.51417;94.8301
94.51417;94.83739
94.51417;94.47443
94.51417;94.55276
94.51411;94.83854
94.51402;94.75828
94.51401;94.60735
94.51401;94.4824
94.51401;94.77104
94.51396;94.52943
94.51396;94.68302
94.51391;94.74786
94.51391;94.54401
94.5138;94.75792
94.5138;94.54927
94.51375;94.63615
94.51375;94.53552
94.5137;94.74828
94.51369;94.68229
94.51369;94.71359
94.51369;94.64079
94.51354;94.62214
94.51349;94.64229
94.51344;94.54573
94.51339;94.53203
94.51339;94.71193
94.51338;94.18995
94.51338;94.53604
94.51334;94.7324
94.51334;94.75089
94.51328;94.17203
94.51328;94.63073
94.51318;94.57333
94.51308;94.77917
94.51307;94.55016
94.51302;94.1838
94.51297;94.84615
94.51292;94.72599
94.51286;94.68162
94.51286;94.74823
94.51281;94.71854
94.51276;94.5363
94.51271;94.55119
94.51266;94.59927
94.5126;94.68526
94.5126;94.54422
94.5126;94.55281
94.51255;94.17136
94.51255;94.60088
94.5125;94.72021
94.5125;94.63656
94.5125;94.71958
94.51245;94.17125
94.51245;94.83797
94.51245;94.55427
94.51244;94.64271
94.5124;94.71693
94.5124;94.72031
94.5124;94.54245
94.51234;94.68146
94.51234;94.88792
94.51234;94.8251
94.51234;94.62672
94.51234;94.63724
94.51229;94.52615
94.51229;94.55083
94.51229;94.72453
94.51224;94.70042
94.51224;94.60307
94.51219;94.59229
94.51214;94.83693
94.51214;94.75266
94.51214;94.5838
94.51214;94.56057
94.51208;94.53912
94.51208;94.63891
94.51203;94.18146
94.51203;94.55526
94.51198;94.5788
94.51198;94.71927
94.51192;94.60776
94.51192;94.56469
94.51183;94.71693
94.51177;94.17854
94.51177;94.52552
94.51177;94.9525
94.51172;94.72385
94.51172;94.53974
94.51172;94.56198
94.51157;94.68422
94.51157;94.59937
94.51157;94.77547
94.51151;94.82136
94.51151;94.72396
94.51151;94.70869
94.51151;94.73964
94.51151;94.95209
94.51146;94.5901
94.51146;94.56969
94.51141;94.4939
94.51135;94.17416
94.51135;94.56484
94.5113;94.7589
94.5113;94.55151
94.5113;94.64005
94.5113;94.53036
94.51125;94.55448
94.51125;94.76328
94.51125;94.57875
94.5112;94.84177
94.5112;94.70708
94.51115;94.60943
94.51115;94.53547
94.51104;94.70515
94.51104;94.69583
94.51094;94.55782
94.51089;94.72765
94.51089;94.74698
94.51083;94.6074
94.51083;94.55213
94.51083;94.55959
94.51083;94.76854
94.51083;94.9475
94.51078;94.72297
94.51078;94.67365
94.51078;94.6
94.51078;94.54588
94.51078;94.53989
94.51078;94.7451
94.51068;94.56802
94.51067;94.69489
94.51063;94.17188
94.51063;94.71864
94.51063;94.67219
94.51063;94.58031
94.51057;94.67646
94.51057;94.60656
94.51057;94.53385
94.51047;94.82823
94.51047;94.5501
94.51041;94.59922
94.51041;94.55479
94.51041;94.54323
94.51041;94.54906
94.51031;94.67047
94.51026;94.53912
94.51021;94.6051
94.51021;94.95135
94.51015;94.80724
94.51015;94.53719
94.5101;94.82729
94.51;94.59625
94.51;94.53927
94.5099;94.68901
94.5099;94.56313
94.50984;94.83474
94.50984;94.72875
94.50984;94.55135
94.50979;94.63443
94.50974;94.55203
94.50974;94.54282
94.50969;94.73089
94.50969;94.77328
94.50958;94.68468
94.50958;94.69089
94.50958;94.54787
94.50948;94.1725
94.50948;94.67422
94.50948;94.56432
94.50948;94.6275
94.50943;94.49245
94.50943;94.72807
94.50943;94.68198
94.50938;94.71037
94.50938;94.76229
94.50938;94.5588
94.50938;94.54125
94.50932;94.69323
94.50932;94.75443
94.50932;94.63073
94.50927;94.5714
94.50927;94.75307
94.50927;94.77302
94.50927;94.52635
94.50922;94.55833
94.50917;94.67583
94.50917;94.76579
94.50917;94.56479
94.50916;94.54588
94.50912;94.68219
94.50912;94.60583
94.50912;94.54916
94.50912;94.56287
94.50906;94.60484
94.50906;94.54797
94.50906;94.56088
94.50906;94.58041
94.50901;94.73067
94.50901;94.72688
94.50901;94.72916
94.50901;94.54881
94.50896;94.73963
94.5089;94.94302
94.50886;94.72015
94.50886;94.77609
94.50886;94.77932
94.50885;94.50536
94.50885;94.6901
94.50885;94.74906
94.5088;94.84172
94.5088;94.67219
94.50875;94.55016
94.5087;94.67265
94.5087;94.13557
94.5087;94.80719
94.5087;94.60474
94.5087;94.54578
94.50864;94.72495
94.50864;94.7663
94.5086;94.67438
94.50859;94.61089
94.50859;94.60281
94.50859;94.63537
94.50854;94.71922
94.50849;94.84698
94.50849;94.84531
94.50849;94.54437
94.50844;94.5737
94.50838;94.56927
94.50838;94.75182
94.50838;94.56161
94.50833;94.72651
94.50833;94.55437
94.50833;94.95287
94.50828;94.60563
94.50823;94.76817
94.50823;94.56453
94.50818;94.83599
94.50818;94.7263
94.50818;94.69229
94.50818;94.75229
94.50818;94.56187
94.50813;94.18385
94.50813;94.77213
94.50813;94.53641
94.50802;94.59724
94.50797;94.775
94.50797;94.62161
94.50797;94.55979
94.50792;94.6274
94.50792;94.54995
94.50787;94.65927
94.50787;94.5538
94.50781;94.72677
94.50781;94.7374
94.50776;94.88797
94.50776;94.82792
94.50776;94.76245
94.50776;94.69662
94.50776;94.60422
94.50776;94.63235
94.50771;94.54693
94.50766;94.6786
94.50761;94.88745
94.50755;94.60344
94.50755;94.55802
94.5075;94.83662
94.5075;94.55932
94.5075;94.54813
94.50745;94.69583
94.5074;94.74432
94.50739;94.67412
94.50735;94.59839
94.50735;94.73219
94.50735;94.53573
94.50734;94.74766
94.50729;94.7713
94.50724;94.63869
94.50719;94.56016
94.50719;94.75
94.50719;94.56646
94.50719;94.74432
94.50713;94.83938
94.50713;94.75156
94.50713;94.95145
94.50703;94.82922
94.50703;94.58031
94.50703;94.5676
94.50698;94.61328
94.50698;94.46088
94.50687;94.68995
94.50687;94.55932
94.50687;94.75859
94.50682;94.87401
94.50682;94.15198
94.50682;94.77786
94.50677;94.83078
94.50677;94.75417
94.50672;94.44005
94.50667;94.79109
94.50667;94.83224
94.50667;94.72161
94.50661;94.54505
94.50656;94.58208
94.50656;94.77552
94.50656;94.53469
94.50651;94.68573
94.50651;94.55828
94.50651;94.54828
94.50651;94.55213
94.50641;94.62406
94.50641;94.55901
94.5063;94.55666
94.5063;94.54855
94.50625;94.58015
94.5062;94.56422
94.5062;94.73781
94.50615;94.69323
94.50615;94.58437
94.50615;94.54312
94.5061;94.56667
94.50604;94.76938
94.50604;94.76531
94.50604;94.60938
