K5PC5CH.OP;K5T5_2.PV;K5F3.PV
54.00297;755.1094;3031.461
55.57109;755.0948;3074.427
55.53844;755.0927;3063.571
55.49688;755.088;3022.542
55.44693;755.0797;3077.502
53.14235;755.0672;3066.064
52.65042;755.0667;3054.989
55.52167;755.0656;3072.16
56.54094;755.0635;3076.792
55.47953;755.0615;3085.309
56.5338;755.0578;3089.305
55.27781;755.0573;3083.444
52.84646;755.0547;3058.853
55.48021;755.0521;3023.712
55.56036;755.0485;3081.537
55.39406;755.0458;3039.626
52.72651;755.0422;3045.895
53.97479;755.0417;3029.667
55.43401;755.0328;3041.959
55.48265;755.0109;3087.704
55.52156;755.0094;3079.069
55.56229;755.0073;3090.6
55.36042;755.0062;3067.072
53.07463;755.0057;3029.316
55.22245;755.0021;3077.373
55.29802;754.9906;3081.683
55.25703;754.9906;3078.734
55.73938;754.9885;3080.908
55.33755;754.988;3071.83
55.30693;754.9849;3083.656
55.27172;754.9838;3071.278
55.18172;754.9828;3077.317
55.40562;754.9739;3037.685
55.56292;754.9724;3081.204
55.58969;754.9578;3039.734
55.3913;754.949;3078.218
52.7324;754.9354;3053.055
55.31359;754.9297;3082.078
54.12594;754.9266;3030.32
55.39245;754.9235;3074.28
55.37073;754.913;3073.411
55.40526;754.9099;3086.751
54.11323;754.9052;3037.728
55.36302;754.9026;3070.267
55.14672;754.9005;3088.572
55.30984;754.8896;3082.094
55.61438;754.8818;3079.958
55.49432;754.8719;3082.883
54.37844;754.8703;3017.885
55.59589;754.8688;3081.343
55.31766;754.8578;3055.772
55.57672;754.8531;3082.81
54.18302;754.8312;3045.746
52.66818;754.8287;3055.658
54.37563;754.824;3018.277
55.57063;754.8203;3034.764
55.25172;754.8068;3068.769
55.48745;754.8026;3024.373
55.42239;754.8005;3046.097
52.70464;754.7833;3040.752
55.20031;754.7698;3044.663
56.51948;754.763;3094.656
50.33984;754.7625;2951.382
55.48344;754.7562;3023.273
55.6013;754.7537;3075.877
56.23214;754.751;3074.909
55.28073;754.7495;3072.275
56.4238;754.7438;3089.76
55.45458;754.7427;3082.315
55.49562;754.7411;3023.467
55.50312;754.7396;3073.37
55.46375;754.7391;3076.912
55.54688;754.7188;3078.697
55.15662;754.7104;3069.342
55.16792;754.7015;3076.462
55.54713;754.7;3086.927
55.77422;754.6964;3078.622
55.23406;754.6964;3032.134
55.49927;754.6885;3054.263
55.50911;754.6802;3083.968
55.58916;754.6755;3087.798
55.32484;754.6745;3078.376
55.55516;754.6713;3076.449
55.37135;754.6573;3077.983
55.61021;754.6505;3075.973
55.59536;754.6229;3040.034
54.42995;754.6094;3059.511
55.43443;754.6057;3075.73
52.66125;754.6031;3061.415
56.23245;754.6021;3069.004
55.51109;754.5886;3083.433
55.5774;754.5818;3040.167
55.47432;754.5724;3032.891
55.50807;754.5583;3072.933
55.5913;754.5302;3074.615
55.55214;754.5115;3077.671
54.32651;754.5084;3019.088
55.54333;754.5042;3068.948
55.50167;754.4849;3073.681
55.46526;754.4797;3082.363
55.69427;754.4797;3077.313
55.72562;754.4755;3082.092
55.38401;754.4745;3046.875
55.50672;754.463;3073.944
54.40771;754.4464;3018.428
55.26094;754.4432;3072.865
55.46443;754.4422;3078.57
55.50552;754.4391;3030.295
54.10766;754.4291;3051.087
55.45406;754.4229;3027.727
55.30953;754.4151;3074.659
55.64932;754.4141;3072
56.29099;754.4099;3086.13
56.57599;754.4094;3084.646
55.38672;754.4078;3073.874
52.62906;754.4078;3046.198
55.10245;754.4063;3076.747
55.4112;754.4063;3037.747
52.67484;754.3969;3048.209
56.40292;754.3943;3092.619
56.3726;754.3885;3081.534
56.32229;754.3849;3077.736
55.24505;754.3834;3078.108
52.68943;754.3823;3065.854
53.67005;754.3823;2969.843
56.35948;754.3755;3082.489
56.37672;754.3729;3108.243
55.39974;754.3688;3027.27
52.58187;754.3552;3061.272
55.31511;754.3495;3078.595
55.37099;754.3417;3063.088
55.59969;754.3406;3086.096
55.23964;754.3359;3087.698
55.33511;754.3287;3080.802
55.62474;754.3271;3041.879
55.73453;754.324;3086.844
56.53323;754.3187;3088.084
52.8049;754.3151;3037.49
54.03386;754.3135;3042.12
55.34114;754.3047;3067.454
56.53912;754.2891;3127.123
55.58635;754.275;3033.742
55.51948;754.2682;3069.359
55.25734;754.2557;3070.084
52.76677;754.2557;3059.459
55.63547;754.2521;3079.977
55.46958;754.2521;3027.441
56.47844;754.2448;3061.99
55.47443;754.2432;3076.992
56.47823;754.2385;3080.491
55.17109;754.2266;3045.841
55.49979;754.2239;3018.681
55.60818;754.2094;3042.078
56.24755;754.2089;3065.541
56.47792;754.1984;3083.623
52.72557;754.1979;3063.189
55.47958;754.1891;3062.793
54.1199;754.188;3053.208
55.51729;754.1849;3078.075
55.54911;754.1828;3074.583
55.18641;754.1823;3080.95
52.65297;754.1688;3053.721
55.65818;754.1682;3080.7
52.6599;754.1651;3046.11
55.52666;754.1536;3112.217
55.31667;754.1469;3082.602
55.34328;754.1427;3071.135
55.49995;754.1198;3065.467
55.44781;754.1104;3053.025
55.57698;754.1063;3032.22
55.45089;754.0823;3083.208
54.34838;754.0787;3020.465
55.47833;754.0703;3039.055
55.3326;754.0682;3080.679
55.6186;754.0458;3079.162
55.51875;754.0422;3043.884
54.16412;754.0385;3031.144
55.40568;754.0349;3043.24
55.44896;754.0276;3082.438
55.51667;754.0271;3078.211
55.40536;754.0135;3078.653
56.26062;753.9948;3077.39
54.13005;753.9906;3029.951
55.42526;753.9823;3031.812
54.31016;753.9745;3016.818
55.37516;753.9719;3067.856
55.61917;753.9693;3067.718
56.3424;753.9604;3077.517
55.43177;753.9437;3072.103
55.56953;753.9432;3079.222
55.4525;753.9412;3038.808
52.54557;753.9406;3039.816
52.57469;753.9344;3063.082
56.27687;753.9323;3089.767
56.30797;753.9146;3083.974
56.41484;753.9057;3083.405
55.32078;753.8979;3033.324
54.17859;753.8958;3021.588
56.44708;753.8875;3086.973
52.51359;753.8849;3046.506
56.27505;753.8745;3080.71
55.43568;753.8666;3074.072
54.0912;753.8573;3042.19
55.09943;753.8563;3071.053
54.12109;753.8443;3045.904
55.42615;753.8438;3069.764
54.65302;753.8417;3060.306
54.39177;753.838;3027.809
55.50391;753.8339;3022.948
55.53765;753.8292;3054.174
55.26458;753.8203;3061.282
55.46333;753.812;3011.783
54.16141;753.8115;3024.023
55.07443;753.8052;3077.75
55.50766;753.8016;3046.582
54.23552;753.7896;3006.617
52.57448;753.7891;3043.667
55.58302;753.7714;3085.264
52.74313;753.764;3048.522
52.71297;753.7594;3061.395
55.25844;753.7562;3084.249
55.51286;753.7542;3080.988
55.54818;753.7521;3082.495
56.26313;753.75;3051.872
55.55964;753.7495;3072.787
56.52396;753.7401;3079.507
55.4164;753.7385;3039.28
55.15349;753.7198;3079.238
55.79083;753.7193;3078.581
55.49724;753.7172;3027.407
56.28948;753.7161;3083.586
55.4151;753.6922;3040.871
56.38656;753.6849;3089.967
55.53224;753.6797;3047.166
55.56479;753.676;3027.588
56.43422;753.6713;3064.203
54.87766;753.6713;3057.394
55.43698;753.662;3050.557
55.49792;753.6557;3081.548
55.40641;753.6542;3034.41
55.40719;753.6448;3064.037
55.27417;753.6437;3072.093
55.42755;753.6437;3058.222
55.38562;753.637;3062.752
55.27583;753.6339;3013.229
54.05276;753.6307;3039.82
55.42136;753.6182;3085.746
55.35505;753.6068;3039.092
55.42427;753.6057;3084.558
56.44302;753.5917;3096.859
52.66359;753.5588;3061.472
55.43323;753.5557;3063.896
55.2949;753.5495;3064.362
55.65646;753.5495;3059.819
55.2599;753.5448;3074.19
55.28542;753.5438;3064.905
55.36901;753.524;3035.133
52.74193;753.5214;3041.427
54.72964;753.4974;3073.567
56.27057;753.4938;3093.427
55.40047;753.4776;3035.251
56.38911;753.4729;3082.73
55.23812;753.4724;3018.407
55.43057;753.4338;3081.457
56.38432;753.4291;3086.68
55.4938;753.425;3032.904
54.23516;753.4141;3027.269
55.44714;753.4073;3034.465
55.10729;753.4042;3093.37
56.59443;753.3948;3080.102
56.52734;753.3932;3097.781
55.42693;753.3922;3028.028
55.49339;753.3859;3076.014
52.75344;753.3792;3051.196
54.15927;753.3719;3027.419
56.37547;753.362;3070.075
52.57042;753.3531;3058.235
54.07667;753.35;3038.602
55.45094;753.3484;3040.159
54.24708;753.3417;3014.188
56.34489;753.3365;3082.769
56.3937;753.3245;3079.539
55.44115;753.3229;3037.07
55.37682;753.3203;3035.286
55.48719;753.3203;3021.517
54.24896;753.2932;3017.638
55.20521;753.287;3066.091
55.52589;753.2807;3056.836
54.34297;753.2724;3020.748
54.24552;753.2411;3048.291
55.42812;753.2245;3033.248
55.24318;753.2214;3019.298
55.20687;753.2188;3077.961
56.37943;753.2172;3080.575
55.50333;753.2078;3078.737
56.36255;753.188;3080.416
55.22255;753.187;3075.078
55.21922;753.1823;3075.225
55.1186;753.1786;3076.104
52.64458;753.1771;3058.972
54.29625;753.1703;3022.549
55.37239;753.1682;3029.852
54.22287;753.1302;3015.243
55.49187;753.1255;3034.593
54.1525;753.125;3028.404
55.57057;753.1094;3079.387
52.66636;753.0859;3042.372
55.43615;753.0823;3032.767
56.38724;753.0792;3084.612
55.55203;753.074;3046.068
54.05771;753.0682;3040.169
55.59489;753.0667;3033.546
54.32156;753.05;3025.413
56.39505;753.0443;3081.652
55.21792;753.0432;3074.802
56.31385;753.0417;3084.848
55.25021;753.0396;3059.74
55.31948;753.0328;3057.895
54.16005;753.0302;3022.309
55.40432;753.0172;3043.722
55.39312;753.012;3031.082
54.1162;752.9823;3037.399
54.13099;752.9813;3042.394
55.35771;752.9792;3017.673
54.12307;752.9562;3028.08
56.51011;752.9515;3086.181
55.35797;752.9307;3036.828
55.40833;752.9224;3034.033
56.14047;752.9188;3091.66
54.15136;752.9141;3027.803
55.58688;752.912;3037.708
55.34406;752.8943;3051.367
55.53578;752.8917;3061.79
55.34094;752.8792;3067.03
55.51927;752.8557;3026.541
55.3713;752.8531;3031.566
54.36167;752.8453;3020.954
54.28375;752.8406;3021.934
54.08411;752.8323;3035.611
55.53453;752.8193;3027.71
55.29464;752.8088;3025.792
54.29615;752.8021;3021.549
55.36568;752.7979;3029.674
55.17641;752.7854;3079.738
55.46969;752.7786;3036.138
55.45625;752.7729;3018.521
55.39781;752.7698;3079.014
56.24031;752.7693;3092.486
55.41698;752.7687;3041.738
55.18568;752.7667;3071.069
55.42995;752.7594;3041.61
55.32964;752.7453;3073.842
55.23667;752.7234;3057.232
55.48167;752.7047;3072.297
55.39771;752.7015;3031.423
55.41927;752.7;3076.494
54.11479;752.6927;3018.893
54.06953;752.6791;3032.691
55.51333;752.6396;3085.886
55.50266;752.6365;3021.55
55.40604;752.6255;3018.46
55.40594;752.6219;3022.454
55.62464;752.6193;3083.007
55.28963;752.5932;3018.823
55.45797;752.5922;3083.454
52.61766;752.5797;3043.77
55.41974;752.5609;3044.132
54.23292;752.5563;3017.37
55.34787;752.5531;3072.006
55.43208;752.5104;3024.525
55.53641;752.5057;3042.041
56.18542;752.4932;3084.323
55.3187;752.4927;3013.773
54.23687;752.4813;3025.888
53.95505;752.4515;3026.112
53.63667;752.4464;2972.159
55.52771;752.4365;3026.098
55.35922;752.4328;3040.054
54.23057;752.4208;3022.53
55.45177;752.3995;3036.592
55.4551;752.388;3041.065
55.27308;752.3688;3038.426
56.42297;752.3458;3066.841
54.19609;752.338;3024.356
51.22042;752.337;2941.866
55.40276;752.3354;3063.914
55.50365;752.3302;3043.653
54.1713;752.3167;2999.381
55.46828;752.3088;3026.212
55.4924;752.2974;3054.783
54.35167;752.2922;3026.182
55.4576;752.2776;3036.77
55.39198;752.2755;3038.348
55.64526;752.2682;3071.148
56.47099;752.2651;3052.962
54.31297;752.2651;3023.019
55.44177;752.2542;3025.543
55.35953;752.2406;3031.304
54.13276;752.2391;3028.353
51.13198;752.2318;2969.525
55.39604;752.2099;3031.471
56.39849;752.2083;3073.653
54.15865;752.2021;3020.358
54.23698;752.1859;3015.025
55.44307;752.1755;3021.423
54.27464;752.1495;3043.881
55.38698;752.113;3042.388
54.13057;752.1063;3025.332
54.10792;752.0989;3043.105
54.10896;752.0833;3036.673
55.44047;752.0703;3013.847
55.35635;752.0698;3024.5
56.40688;752.0625;3089.909
55.35984;752.0479;3042.45
55.37224;752.0469;3041.369
55.55141;752.0443;3085.921
55.3937;752.0307;3046.319
56.37599;752.0276;3080.928
56.40172;752.0162;3084.023
55.47693;752.0125;3034.516
56.46604;752.0026;3086.093
55.44547;751.9792;3038.482
55.50687;751.9656;3028.782
55.43661;751.963;3031.416
55.54948;751.9552;3035.1
55.31104;751.9422;3061.215
54.72557;751.9422;3016.095
56.49656;751.9365;3086.536
53.49375;751.9354;3002.422
55.43594;751.913;3060.471
55.24635;751.8812;3037.91
55.40771;751.8724;3030.795
53.98021;751.85;3047.986
55.3475;751.8406;3030.65
56.2013;751.8276;3081.828
53.99943;751.8255;3030.435
55.48828;751.8229;3043.903
54.01135;751.8094;3040.077
54.19703;751.7995;3009.169
55.45287;751.7963;3034.812
55.50068;751.7792;3030.61
55.28938;751.749;2999.359
55.58042;751.7344;3068.778
55.45021;751.7198;3025.465
54.27338;751.7177;3045.15
55.57818;751.7057;3006.964
56.38922;751.6912;3086.429
56.53667;751.6828;3090.941
55.51318;751.6776;3032.521
54.15026;751.6276;3024.253
55.28802;751.5974;3018.328
55.35167;751.5823;3079.453
54.05281;751.5802;2999.967
55.46474;751.574;3031.454
55.41917;751.562;3025.976
55.45833;751.5594;3021.905
54.15516;751.5427;3019.279
55.37537;751.5125;3040.759
55.58292;751.4979;3043.013
55.34526;751.4974;3032.528
55.42146;751.4916;3035.525
55.33026;751.4865;3029.435
55.54021;751.4776;3041.087
55.64724;751.4771;3073.733
55.36797;751.4547;3062.864
55.37062;751.4542;3028.89
55.49604;751.4464;3036.532
56.49672;751.4417;3084.999
55.46088;751.4391;3032.251
55.46307;751.4323;3071.757
54.18844;751.4307;3014.971
55.5387;751.4042;3038.997
55.37292;751.3896;3002.517
55.48838;751.3792;3022.422
55.41401;751.3073;3041.542
55.42156;751.2943;3026.355
55.48125;751.2792;3036.579
52.63542;751.2786;2998.582
56.36656;751.2761;3079.549
50.40115;751.2729;2922.93
55.34172;751.2656;3038.642
54.16245;751.2463;3014.868
55.38515;751.2391;3071.438
55.33047;751.1948;3014.595
55.37959;751.1755;3044.863
51.26011;751.1667;2945.821
51.40766;751.1599;2963.856
55.57312;751.1365;3082.636
54.98755;751.1172;3054.268
54.27089;751.0969;3023.558
55.82203;751.0938;3072.114
55.4513;751.049;3041.175
56.34542;751.0485;3058.063
53.85239;751.0438;3008.942
55.51318;751.0266;3040.035
55.34698;751.0057;3036.104
56.31036;750.9823;3082.871
55.32088;750.9677;3024.144
54.12802;750.9651;3020.074
55.48214;750.9625;3037.871
55.26411;750.9469;3019.596
54.2638;750.8912;2999.788
55.48271;750.8818;3035.04
56.27489;750.8812;3080.627
56.48297;750.8766;3082.382
51.38562;750.8578;2930.427
56.27656;750.8396;3063.954
55.37807;750.8229;3031.352
55.57677;750.8005;3080.197
55.40943;750.7875;3020.073
54.24109;750.7854;3048.752
54.41896;750.7833;3023.738
55.43214;750.7823;3029.896
55.50995;750.7156;3034.345
55.40604;750.6771;3056.222
56.2924;750.6344;3082.923
56.25693;750.6172;3080.626
55.37177;750.5958;3036.292
51.42963;750.5828;2938.734
54.31833;750.5662;3001.466
53.52636;750.5474;3020.454
55.3699;750.5443;3005.704
52.9887;750.5177;2993.448
54.21969;750.5135;3028.38
55.23271;750.5057;3016.359
55.30047;750.4515;3081.438
51.28078;750.4432;2938.689
55.34667;750.4333;3006.08
50.20739;750.4333;2936.11
55.3539;750.4114;3070.759
51.4651;750.4094;2933.081
51.23109;750.4078;2968.098
54.28344;750.3969;3022.129
55.35062;750.3958;3032.963
51.10781;750.3812;2935.603
55.37516;750.3661;3024.099
54.29667;750.3484;3024.329
54.25828;750.3328;2997.424
55.24911;750.326;3037.938
50.2088;750.3234;2928.673
52.95208;750.2885;2974.908
55.37854;750.2839;3022.333
54.11255;750.274;3043.16
51.01854;750.2651;2950.865
55.34563;750.2589;3041.119
51.13125;750.2557;2943.307
50.09417;750.2365;2941.896
55.375;750.2224;3065.4
54.20063;750.2052;3041.571
50.19563;750.1959;2924.677
50.28714;750.1948;2932.154
55.17078;750.175;3031.286
51.13359;750.1224;2932.523
55.44588;750.1208;3026.796
51.05344;750.1135;2968.92
50.41547;750.0922;2929.804
50.1113;750.0896;2962.294
55.44792;750.0849;3038.174
56.52964;750.0833;3105.649
53.34953;750.0709;2982.067
55.33682;750.0354;3022.809
51.10828;750.0167;2953.588
50.97969;750.0146;2944.557
51.28443;749.9938;2928.561
52.72062;749.9844;3009.301
52.28302;749.9797;2982.25
50.3149;749.9682;2941.123
55.5313;749.9578;3042.202
50.39797;749.9459;2931.198
50.36766;749.9291;2933.386
55.38177;749.8693;3024.522
51.34813;749.8386;2939.817
55.34333;749.8156;3033.408
51.05708;749.8057;2936.279
51.30365;749.7901;2961.393
51.42797;749.7734;2936.099
50.98891;749.7453;2942.306
55.37505;749.7438;3028.015
54.18255;749.7286;3021.327
55.48203;749.7214;3032.466
53.55505;749.713;2976.969
55.1811;749.6672;3065.026
51.35052;749.6427;2980.487
54.00146;749.6297;3040.328
51.49651;749.6292;2931.956
55.26031;749.6198;3029.719
51.33615;749.6094;2947.354
55.29542;749.5719;3001.892
54.20891;749.538;3026.278
51.06411;749.5125;2937.18
56.30239;749.4995;3070.683
51.15292;749.4786;2941.199
53.63995;749.4604;2978.341
54.17828;749.4505;3017.093
51.34948;749.4469;2933.555
51.03062;749.4307;2930.889
51.14802;749.4104;2940.388
50.25781;749.4042;2926.787
50.15677;749.3912;2924.704
50.08891;749.3469;2933.682
55.32109;749.3292;3032.542
51.38109;749.3068;2942.678
51.53276;749.3016;2962.534
54.18464;749.2922;2996.504
50.38042;749.2854;2928.552
51.37781;749.2656;2946.261
51.18641;749.2568;2939.467
51.03578;749.2385;2939.58
51.09568;749.2172;2935.799
50.19089;749.187;2922.49
51.19953;749.1865;2945.59
51.18459;749.1813;2939.543
53.52625;749.1771;2983.405
54.17927;749.1427;3024.486
50.32594;749.1307;2933.134
51.1526;749.1182;2936.131
50.96437;749.1166;2949.11
50.33432;749.1156;2942.017
55.44661;749.1047;3062.808
54.24682;749.1016;3018.998
55.25104;749.101;3030.393
50.12484;749.0984;2927.157
51.22406;749.0792;2939.382
51.5013;749.0541;2940.136
51.33292;749.0541;2928.913
51.05854;749.0375;2961.638
51.02906;749.0359;2936.201
51.12255;749.0245;2930.262
51.18563;749.0156;2940.299
51.45802;749.0146;2935.412
50.98365;749.0084;2944.151
51.30099;749.001;2943.926
55.36911;748.9916;3021.898
51.18385;748.9885;2945.605
50.29651;748.986;2930.015
51.30594;748.9828;2932.62
53.60286;748.9792;2971.417
55.41193;748.9693;3027.467
54.54104;748.9667;3014.698
50.07917;748.9401;2920.817
50.20594;748.937;2935.125
54.28583;748.9338;3006.147
51.36396;748.9338;2942.954
49.19432;748.9078;2912.83
51.51089;748.9005;2974.345
49.16995;748.899;2913.169
51.25604;748.8917;2943.804
50.35578;748.8896;2922.858
55.27708;748.8698;3043.459
50.20844;748.8604;2910.997
51.2037;748.8536;2920.739
51.28141;748.8443;2957.764
50.02552;748.8297;2942.05
51.02474;748.8031;2940.122
50.28942;748.801;2926.894
51.18297;748.788;2945.508
55.26099;748.7786;3024.315
50.34047;748.7703;2925.085
50.17839;748.7662;2930.156
50.17969;748.7469;2925.714
50.90057;748.7458;2930.077
50.25651;748.7292;2957.42
49.84109;748.726;2944.678
51.23135;748.7255;2935.541
50.24739;748.7239;2931.344
50.49969;748.7089;2946.023
49.60182;748.7083;2911.703
53.34068;748.6854;2986.19
51.02229;748.6833;2934.935
50.24391;748.6802;2920.962
49.60537;748.6708;2923.823
51.51505;748.6703;2934.221
51.02636;748.6511;2935.777
51.23443;748.6396;2938.024
50.20677;748.6219;2930.778
51.39417;748.6188;2938.75
51.19219;748.6141;2933.929
50.28745;748.6068;2928.967
50.2074;748.5938;2929.549
51.55802;748.5781;2921.014
51.35224;748.5714;2931.387
50.17729;748.5635;2928.538
50.22703;748.5625;2920.947
50.3437;748.562;2929.046
50.34917;748.5443;2923.204
55.22786;748.5427;3040.952
51.10443;748.5427;2940.21
51.08958;748.5422;2933.26
51.21786;748.5391;2938.705
53.62682;748.5286;2981.761
55.325;748.5271;3017.385
55.30568;748.5219;3039.192
51.08735;748.513;2939.091
50.04161;748.5115;2924.293
50.01594;748.4818;2931.121
55.34703;748.4813;3024.123
55.34359;748.4719;3018.08
49.29943;748.4604;2930.586
51.78729;748.4573;2928.393
50.19745;748.4526;2929.729
49.60641;748.451;2920.595
51.40385;748.4427;2928.437
51.01849;748.4349;2933.612
51.40255;748.4344;2926.984
51.43813;748.4313;2934.433
50.40141;748.4313;2933.807
50.1449;748.4271;2910.783
50.19109;748.4156;2930.746
51.06318;748.4135;2936.799
50.26;748.3943;2926.458
50.34;748.388;2926.05
51.03437;748.3854;2937.363
50.85922;748.3792;2940.632
50.11167;748.3787;2908.006
51.0937;748.3724;2941.669
49.93547;748.3703;2929.362
51.14614;748.3666;2942.92
50.94839;748.3615;2938.871
51.64625;748.3594;2974.084
51.27734;748.3526;2947.088
50.31344;748.3526;2924.283
54.22104;748.3458;3029.089
51.15818;748.3432;2945.621
55.43432;748.3375;3028.809
51.24932;748.3307;2941.345
51.14901;748.3297;2969.516
51.16521;748.3271;2934.125
55.16427;748.3156;3033.573
51.24948;748.3146;2931.909
55.38297;748.3115;3015.638
51.3038;748.3057;2937.927
51.21526;748.2979;2929.789
51.1799;748.2943;2961.434
51.09167;748.2797;2935.648
50.73885;748.2719;2940.523
49.60078;748.2568;2932.563
51.22922;748.2542;2941.557
50.85698;748.2537;2943.512
51.57896;748.249;2919
51.24026;748.236;2939.708
55.47937;748.2297;3017.604
51.31307;748.2292;2940.393
51.17646;748.2286;2941.757
51.14042;748.2214;2938.891
51.19677;748.2208;2931.723
51.09151;748.2203;2946.215
51.39094;748.2078;2937.528
51.16177;748.1984;2944.537
51.20083;748.1901;2940.387
50.16703;748.1859;2924.457
51.04927;748.1844;2938.876
50.28052;748.1667;2931.286
51.09969;748.162;2937.784
51.1762;748.1547;2940.886
51.35213;748.1547;2931.863
50.70338;748.1432;2946.958
51.21828;748.1412;2937.001
50.97203;748.1334;2928.746
