K5PC5CH.OP;K5PCV5I.PV;K5T4.PV;K5T18_2.PV;K5PC6CH.OP;K5T9_2.PV;K5PCV6I.PV;K5T10_1.PV;K5T10_2.PV
29.12099;97.11984;112.7808;72.79938;41.85026;27.08719;97.21761;62.25177;93.45875
38.8224;94.17339;112.7803;75.35042;49.65901;18.06187;94.63734;86.67552;91.14802
31.61531;97.02271;112.7802;74.43813;44.16245;26.21958;97.04146;90.92406;93.89302
32.02984;96.81838;112.7797;73.21521;44.19807;24.42635;96.64761;45.48531;93.05156
29.10786;97.14427;112.7783;72.59062;41.86666;27.87625;97.27016;57.76354;93.45469
29.13484;97.12411;112.7765;72.35146;41.84412;28.18125;97.2487;60.88156;93.05573
31.53089;96.92031;112.7739;74.22334;44.14349;26.05729;96.905;89.0951;93.61521
32.01015;96.81646;112.7721;73.27146;44.20245;24.1524;96.64495;45.55979;92.99834
31.9875;96.82026;112.7704;73.59229;44.21297;26.26896;96.6276;46.55792;93.34989
30.34213;93.73698;112.7692;72.75333;42.44963;27.28115;95.16963;90.58135;93.07635
29.24932;97.12672;112.768;72.61459;41.85271;27.92542;97.26432;60.42615;93.02573
29.25906;97.13349;112.7667;72.88729;41.90297;27.81479;97.3138;56.7026;93.46969
37.73521;94.17344;112.7652;75.7525;48.74187;18.31313;94.65083;87.34666;91.50198
35.81865;94.4225;112.7646;76.91167;47.9725;23.73177;94.79166;80.6599;93.2476
31.50328;92.73911;112.7632;75.58312;43.65021;24.42438;94.54703;87.60292;93.25468
30.44594;93.69911;112.7631;71.82875;42.39656;26.59969;94.97854;89.18708;92.70917
28.67292;94.54177;112.7615;73.30521;41.0862;27.1024;94.21203;82.27406;94.22271
30.24245;93.6826;112.7615;70.99625;42.36875;26.65354;94.85401;89.12635;92.82417
30.46188;93.73537;112.7611;72.50979;42.43547;26.27114;95.18468;90.54552;93.11813
29.76458;97.18432;112.761;74.28875;42.46318;27.96094;97.32943;53.50135;93.79021
29.17161;97.05312;112.7607;72.18417;41.83615;27.13521;96.97557;84.78771;93.04688
30.4787;93.74088;112.7597;72.49375;42.43703;27.24375;95.17052;90.6075;93.16052
31.07286;96.99838;112.7596;73.94875;43.71687;26.91729;96.94109;89.95948;93.14146
38.53068;94.18073;112.7566;75.41125;49.71005;17.68531;94.5463;86.42438;91.30635
38.80037;94.18166;112.7564;75.57271;49.76401;18.62271;94.62693;86.61844;91.0676
30.24208;93.5449;112.7561;75.75459;42.43401;26.37469;95.23511;90.535;93.12
38.83932;94.17531;112.7555;75.275;49.70453;17.64385;94.55537;86.34167;91.25729
29.22807;97.14635;112.7547;73.08875;41.89057;28.53365;97.33334;56.62542;93.67937
30.21823;93.48438;112.7543;75.5;42.38979;25.44458;95.24182;90.38385;92.99292
39.12698;94.17979;112.7509;74.99313;49.84885;17.89708;94.55542;86.43927;91.20333
31.46865;92.74891;112.7499;76.05542;43.63479;24.03125;94.57172;87.42479;92.91135
30.12443;93.75703;112.7484;72.42125;42.46802;27.29125;95.16797;90.41052;93.09209
30.25833;93.72448;112.7466;73.02312;42.41125;26.88094;95.07073;89.48135;92.74573
30.20984;93.74021;112.7457;72.59167;42.45276;27.62188;95.17807;90.60896;93.07927
35.55265;94.31145;112.7445;73.2625;47.37792;16.3974;94.12334;84.68823;90.69302
30.17964;93.72308;112.7443;72.31021;42.40333;27.25833;95.15417;89.91438;92.93073
30.14859;93.73933;112.7441;72.54188;42.42521;26.83406;95.17141;90.32948;93.13521
30.34432;93.71943;112.7439;72.42917;42.41469;27.34729;95.16354;89.8448;92.92896
29.15589;97.12828;112.742;72.55479;41.83427;27.56698;97.23412;61.97875;93.20708
30.18359;93.75474;112.7418;72.42354;42.40953;27.21083;95.18083;90.57479;93.02875
31.06984;97.01396;112.7409;73.87458;43.69865;27.46865;96.95261;89.96156;93.09802
31.21193;94.4799;112.7406;74.36271;43.36536;30.20177;94.5588;91.98677;94.29104
31.41187;94.47542;112.7405;74.47875;43.28646;30.63229;94.57948;91.69479;93.99917
29.25625;97.12016;112.7404;72.91979;41.85141;28.55802;97.21495;62.66479;93.1725
29.24203;97.03979;112.7397;72.01583;41.83026;26.90865;96.95563;84.42042;93.14
29.25865;97.05021;112.7389;72.13959;41.83912;27.00604;96.95375;84.68729;93.32146
31.37141;96.89948;112.7386;74.44729;44.1463;24.63062;96.88057;89.01677;93.79739
31.40547;94.47979;112.7377;74.61166;43.29578;30.13552;94.56344;91.94938;94.28594
29.09469;94.48333;112.7339;72.78917;41.06511;31.16104;94.73854;92.22573;94.35719
38.64453;94.1824;112.7339;75.45834;49.71239;18.26792;94.6349;86.71323;91.12885
31.26208;96.90292;112.7339;74.41396;44.11187;26.01031;96.89823;88.83417;93.73521
31.40536;94.46906;112.7324;74.34937;43.28016;30.37594;94.58469;91.76854;94.06927
28.42979;94.52448;112.7316;73.35604;41.05188;26.36333;94.20495;82.12875;94.29406
31.20609;94.485;112.7306;74.765;43.29958;30.23906;94.5611;91.93636;94.26563
29.83401;97.1888;112.7305;73.40938;42.47016;26.95229;97.37802;47.56719;93.96646
29.70302;97.19338;112.7303;73.70187;42.47136;27.30333;97.37609;48.05812;93.97229
38.92729;94.17265;112.7293;75.43667;49.89052;18.21365;94.64256;86.61771;91.1424
29.20401;97.17484;112.7289;73.91521;41.91854;28.63271;97.32156;55.40208;93.69854
34.8749;96.99104;112.727;75.41125;46.60052;27.32802;96.89083;89.22302;93.98042
29.7774;97.18031;112.7259;74.27688;42.4538;28.17833;97.33813;53.47729;93.72157
29.31594;97.04203;112.7257;72.27021;41.81521;27.08927;96.95849;84.57177;93.12708
31.57443;97.05729;112.7239;74.25771;44.18135;26.76781;97.08485;91.17;94.07927
28.50229;94.54099;112.7224;73.50792;41.07151;27.29833;94.20042;82.21886;94.41062
31.76531;97.04713;112.7217;74.23062;44.17896;26.60542;97.12307;91.05125;94.14448
29.19156;97.05141;112.72;72.28167;41.8601;27.01219;96.97224;84.84052;93.00906
30.30573;93.7399;112.7195;72.34563;42.43693;26.90896;95.16511;90.58927;93.16209
31.78766;96.98625;112.7166;74.60625;44.16922;27.34292;96.84927;88.64719;93.80604
39.01781;94.16906;112.7158;75.34792;49.72474;17.12021;94.63969;86.99364;91.17615
38.60302;94.17558;112.7127;75.55187;49.89651;18.16552;94.54916;86.60823;91.34198
32.28901;96.98708;112.7113;74.97813;44.73208;27.04448;96.92683;90.44813;93.58531
38.61271;94.17812;112.7105;75.56937;49.8026;18.33875;94.6275;86.63989;91.09219
31.89422;97.05682;112.7094;74.38416;44.18953;26.00229;97.12839;90.99958;94.06271
32.23589;96.9799;112.7093;75.02625;44.73031;26.86229;96.93459;90.46645;93.56396
28.39891;94.52839;112.7063;72.98729;41.035;26.99167;94.1776;81.89136;94.01427
33.89156;96.13458;112.7051;77.52021;46.10839;26.18927;97.11979;55.48406;92.54312
31.64427;97.02786;112.7043;74.24771;44.15427;25.90365;97.03167;90.82635;94.02989
30.28062;93.74958;112.7038;72.10833;42.46505;26.91875;95.18172;90.36739;93.10948
29.71193;97.19036;112.7033;73.42354;42.47995;27.72354;97.37495;48.27187;94.01563
28.29969;94.54276;112.7031;73.25291;41.10958;26.7074;94.2138;82.23042;94.15125
32.90068;96.98636;112.7029;74.91854;45.26182;27.14688;96.93162;90.49895;93.66979
30.1312;93.54021;112.7019;75.72729;42.41781;26.4126;95.2399;90.55521;93.10865
31.03026;97.00833;112.7019;74.09084;43.70724;27.55646;96.94745;90.17989;93.33375
30.31214;93.73047;112.6999;72.26063;42.42688;26.3474;95.17255;90.02156;92.94781
32.12041;96.82214;112.6998;73.55209;44.17505;25.52208;96.62964;46.52333;93.39396
31.68573;96.89969;112.6996;74.57125;44.14516;26.18958;96.89203;87.43031;93.89291
30.2163;93.70125;112.6991;72.98583;42.4549;26.51604;95.19177;90.50656;93.10854
30.98568;97.00969;112.6986;73.8875;43.71635;27.57875;96.94526;90.09917;93.18687
29.22677;97.13141;112.6982;72.55;41.85422;27.36646;97.24895;61.29948;93.28687
31.61552;96.95255;112.6979;74.2025;44.16177;26.20781;96.96078;90.24989;93.63084
30.28495;93.73583;112.697;72.38646;42.45943;27.09573;95.16682;90.5875;93.13364
38.80484;94.16901;112.695;75.22875;49.70016;17.70854;94.64807;86.58844;91.1374
28.8351;94.51015;112.6944;72.2075;41.02875;29.34188;94.80724;91.95521;94.00864
30.34063;93.73631;112.6943;72.18729;42.42464;27.16823;95.1826;90.69386;93.10677
32.22511;96.98828;112.6941;74.9475;44.74344;27.19823;96.9288;90.44688;93.66094
38.69651;94.18307;112.6928;75.30417;49.70063;18.2674;94.63536;86.73833;91.16865
28.31036;94.49401;112.6923;72.6975;41.00161;26.74261;94.15302;81.56802;93.5873
29.04;97.1325;112.6919;72.54875;41.86328;27.39719;97.25547;59.92615;93.2875
29.22526;97.04797;112.6903;72.06854;41.84667;26.96365;96.97365;84.89886;93.03875
31.70411;96.90536;112.6892;74.32271;44.1488;26.53052;96.89573;87.60625;93.63552
32.1464;96.80578;112.6882;73.34125;44.24287;26.01844;96.63828;46.41146;92.88594
31.73292;97.04729;112.6879;74.42854;44.17406;26.55167;97.09937;91.14208;94.01396
31.0349;97.01187;112.6877;74.03792;43.69542;26.07135;96.94609;89.92073;93.17667
31.38552;96.97104;112.6873;74.02271;44.14495;26.14219;96.95364;90.23438;93.57625
39.28094;94.17188;112.6867;75.47417;49.76052;18.04396;94.65031;86.58334;91.09875
30.18203;93.75687;112.6859;72.99187;42.4513;27.31313;95.17229;90.60771;93.05271
29.1725;97.17422;112.6808;74.00604;41.9187;28.68854;97.32656;55.28312;93.64625
31.23693;94.46912;112.6798;74.41708;43.27609;29.97646;94.56937;91.8149;94.15011
38.83083;94.18656;112.6793;75.41438;49.78568;17.9051;94.64073;86.60729;91.08281
30.22682;93.74416;112.6784;73.11;42.3625;26.97562;95.20156;90.43771;93.0873
29.66297;97.18791;112.6769;74.20396;42.46474;27.51458;97.3336;54.30979;93.84823
31.62109;96.90385;112.6746;74.33813;44.14042;26.4151;96.89677;87.60219;93.61594
31.62245;96.91547;112.6738;74.26958;44.13427;25.50771;96.88307;87.49573;93.69771
31.95219;96.99156;112.6727;74.58187;44.19375;27.18292;96.85136;88.63364;93.84854
30.21318;93.56922;112.6726;74.44917;42.41438;26.34771;95.22677;90.5625;92.93833
39.17526;94.17396;112.6725;75.18708;49.80151;15.83729;94.66266;86.69511;91.01729
38.96854;94.17167;112.6725;75.32188;49.82687;17.62573;94.6513;86.56823;91.05656
29.19682;97.09489;112.6689;72.97708;41.85078;27.52687;97.15693;59.49667;93.22791
30.31021;93.7125;112.6685;72.2177;42.3749;26.9025;95.00411;89.375;92.79833
32.19693;96.81495;112.6683;73.39521;44.25333;25.75917;96.64401;46.41167;93.00969
31.96635;96.98209;112.6683;74.75916;44.18667;27.28729;96.85036;88.37115;93.91531
30.41865;93.72479;112.6677;72.41541;42.43911;27.24521;95.16489;89.8401;92.99427
29.27198;97.09484;112.6675;72.53396;41.82396;27.7674;97.17057;61.95479;93.05844
31.55568;97.05187;112.6658;74.45333;44.16745;26.37615;97.12933;91.02469;94.09521
28.48578;94.53698;112.6653;73.02187;41.06245;27.0476;94.17474;81.90667;94.01708
28.34302;94.53625;112.6639;73.0648;41.03026;26.59885;94.17599;81.85094;93.88854
29.82937;97.17162;112.6615;74.03687;42.40901;28.78344;97.32594;55.22292;93.64812
38.78505;94.17875;112.661;75.39833;49.76078;18.1126;94.63911;86.7149;91.10313
31.45229;96.96776;112.6609;74.295;44.14427;26.03708;96.95989;90.24834;93.58365
29.26995;97.04823;112.6607;72.37188;41.82281;26.70573;96.9574;84.50104;93.13865
30.07219;93.56401;112.6606;74.80167;42.42448;26.2701;95.21193;90.55427;93.01052
28.34073;94.52995;112.6593;73.295;41.08104;26.61198;94.19817;82.11146;94.24271
29.03896;97.14136;112.6588;72.61188;41.86708;27.72406;97.26349;60.0975;93.285
29.11318;97.15156;112.6585;73.39458;41.87068;28.54042;97.32698;56.25667;93.7177
29.28089;97.07818;112.6583;72.34583;41.8387;26.43885;97.04401;59.60209;93.26865
28.37161;94.50583;112.6569;72.72417;40.99141;26.50969;94.14271;81.52219;93.58083
30.13953;93.74995;112.6563;72.22063;42.43594;26.8001;95.17125;90.40906;93.13
33.4524;96.98937;112.6551;74.92771;45.59833;27.1674;96.88656;89.24427;93.98187
29.15812;97.09333;112.6526;73.04916;41.8613;29.24156;97.18151;60.17979;93.02438
29.17813;97.17229;112.6525;73.58521;41.91849;27.86573;97.32875;55.80198;93.78146
31.19531;94.48214;112.6522;74.36166;43.27349;29.1301;94.56651;91.37698;93.56469
32.30224;96.81401;112.6501;73.22938;44.22849;24.42896;96.65026;45.73229;92.94312
30.10198;93.75151;112.6484;72.68855;42.4637;27.09625;95.17307;90.46562;93.06979
32.21979;96.81521;112.6481;73.47021;44.21922;26.3074;96.64578;46.37687;92.96562
30.36875;93.7537;112.6437;72.06375;42.43359;26.78052;95.16808;90.455;93.06385
31.91182;96.89328;112.6435;74.755;44.16172;27.00156;96.89531;87.2275;93.83312
31.39338;94.47995;112.6425;74.48813;43.39427;30.22198;94.57359;91.57687;93.85531
28.99771;94.50063;112.6421;72.53854;41.0538;29.51719;94.79188;91.99604;93.98292
30.28974;93.73937;112.6415;72.28;42.46307;27.5674;95.17479;90.485;93.09333
29.16021;97.16922;112.6384;73.78396;41.88776;27.85208;97.32417;55.67573;93.79865
28.23443;94.48672;112.6383;72.78458;41.04505;26.8324;94.15385;81.57906;93.64875
28.32323;94.52515;112.6377;73.35083;41.07969;26.29521;94.19386;82.18823;94.25
29.13406;97.03391;112.6361;72.08646;41.81458;27.25875;96.9237;84.76531;93.00156
29.14865;97.04505;112.6352;71.97646;41.83792;27.41135;96.9387;84.75188;93.00531
28.41964;94.52307;112.6348;73.14958;41.02823;26.29156;94.18073;82.06552;94.18656
29.03542;97.13599;112.6347;73.00521;41.89703;28.30146;97.33015;56.61531;93.59594
28.98766;94.50526;112.6343;72.32979;41.04229;29.11323;94.81307;91.89792;93.89896
38.38344;94.16776;112.6333;75.67229;49.76552;18.88;94.64584;86.76813;91.23833
30.1624;93.75256;112.6333;72.67438;42.44552;27.12385;95.17693;90.59073;93.00906
31.82714;96.98625;112.6333;74.79938;44.18651;26.82031;96.85344;88.54208;93.86459
29.26896;97.05802;112.6322;72.32938;41.84412;27.22917;97.01511;59.64104;92.93427
30.35901;93.71964;112.6317;72.42292;42.41193;27.15167;95.1562;89.85271;92.93094
30.015;93.75349;112.6302;72.80334;42.44276;27.30135;95.17802;90.56833;93.04156
28.45802;94.49468;112.63;72.68437;41.00135;27.10771;94.15036;81.47396;93.61188
31.49292;96.94521;112.6293;74.17563;44.15516;26.55531;96.94526;90.23833;93.6049
28.33255;94.52818;112.6287;73.25396;41.06875;26.24385;94.20448;82.1175;94.24292
30.32745;93.72041;112.6277;72.22729;42.39766;26.83781;95.16849;89.67906;92.9349
30.51297;93.72901;112.6265;72.82854;42.42583;27.23187;95.07037;89.43459;92.75802
30.33542;93.73;112.6264;72.36333;42.38927;26.31562;95.16859;90.13906;93.0275
28.5851;94.51677;112.6257;73.11979;41.03734;27.10208;94.19516;81.92687;93.99292
32.23141;96.80703;112.6249;73.33479;44.23932;25.01417;96.63922;46.04573;93.04604
30.15542;93.73432;112.624;72.28416;42.44099;26.78375;95.17359;90.63084;93.19386
28.49094;94.52541;112.6217;73.04542;41.06255;26.08302;94.19334;81.89833;94.05292
28.44693;94.52521;112.6214;73.30959;41.04599;26.28;94.18411;82.15781;94.21396
30.53151;93.73766;112.6202;72.33771;42.43349;27.25583;95.17625;90.56927;93.1601
30.33109;93.70896;112.6188;72.15833;42.39427;26.83656;94.99651;89.28407;92.74062
29.79313;97.18568;112.6185;73.92313;42.44141;28.40135;97.32953;54.54948;93.69875
29.75677;97.18536;112.6185;74.07271;42.43708;28.44813;97.33703;54.55531;93.6425
38.76927;94.18;112.6151;75.65229;49.69651;17.63812;94.55292;86.5051;91.29948
31.71307;97.02714;112.615;74.32646;44.16042;26.1424;97.05724;90.95396;93.95469
31.73167;92.73802;112.6123;75.72188;43.65615;24.8326;94.55849;87.64177;93.21188
30.20031;93.72881;112.6122;72.50208;42.40974;26.60073;95.17422;89.95667;92.88718
28.99307;97.12021;112.6108;72.28333;41.82964;27.24625;97.22906;62.00063;93.22459
30.17115;93.06812;112.6102;76.92042;42.3438;26.73625;95.08776;61.71761;93.00761
30.29;93.73156;112.6096;72.47292;42.41365;26.31167;95.16901;90.23885;93.02417
29.12844;97.03875;112.6095;72.12334;41.85099;25.70656;96.9212;86.81052;93.11198
38.9587;94.17094;112.6093;75.44791;49.63536;17.87156;94.63609;86.75125;91.12052
31.43714;96.93453;112.6092;74.19437;44.10224;25.9999;96.90604;89.84875;93.7299
29.22526;97.1224;112.6089;72.82584;41.85146;26.65271;97.21828;62.22812;93.52438
32.14339;96.81333;112.6075;73.27875;44.2436;24.79229;96.64984;45.84438;93.02104
28.41364;94.49359;112.607;72.68771;40.99917;26.87052;94.15047;81.54823;93.57354
30.21313;93.72281;112.6059;72.45062;42.425;27.18042;95.16338;89.95937;92.95448
32.11547;96.81213;112.6052;73.38875;44.22792;25.19448;96.64349;46.15802;93.03573
29.22531;97.15505;112.6048;73.30167;41.91375;28.315;97.3301;56.56813;93.66406
33.08932;96.3825;112.6046;72.55271;45.16146;26.76375;96.89323;60.88083;92.47531
30.3287;93.73469;112.6043;72.62209;42.43516;26.54115;95.16745;90.19146;93.06333
38.94537;94.16666;112.6035;75.59375;49.90198;18.66573;94.6375;86.66625;91.24562
29.13474;97.12218;112.6015;72.91125;41.82885;26.86031;97.23;62.53354;93.425
30.45948;93.73099;112.6014;72.18979;42.44661;25.79958;95.17609;90.67479;93.10698
30.46453;93.71588;112.599;72.62229;42.39891;26.67104;95.04094;89.26802;92.8101
30.12365;93.75682;112.5975;72.80458;42.44734;26.86854;95.17521;90.45021;93.03094
28.53078;94.50234;112.5974;72.67416;41.04167;26.95771;94.14672;81.60615;93.68698
30.1374;93.7538;112.5973;72.81209;42.44135;26.86854;95.1687;90.47771;93.00407
29.18542;97.03578;112.5972;72.29229;41.83578;25.28271;96.96255;85.29448;93.26823
29.29891;97.03938;112.5972;72.10292;41.83266;27.36156;96.93359;84.77344;92.98458
28.31547;94.52891;112.5961;73.04562;41.0201;26.9675;94.16235;81.94334;94.03625
30.51448;93.7249;112.5961;72.80646;42.40073;26.65656;95.03954;89.34792;92.84635
38.71469;94.17969;112.5959;75.27104;49.82531;17.8225;94.54526;86.54614;91.30312
30.29292;93.74416;112.5953;72.20125;42.43349;26.90625;95.17271;90.39833;93.09843
31.12875;97.00365;112.5929;73.98708;43.72849;27.75375;96.94948;90.15938;93.28062
30.23031;93.73557;112.5925;72.47375;42.45625;27.19062;95.17516;90.70875;93.07021
33.93338;96.13323;112.5919;77.49917;46.08828;26.73104;97.11464;55.41885;92.37479
29.07276;97.04625;112.5918;72.27438;41.82005;26.87719;96.9762;84.91104;93.03854
28.21854;94.47844;112.591;72.87395;41.01151;26.86177;94.15406;81.56406;93.67239
29.05026;97.09307;112.591;72.98583;41.86833;29.10042;97.17979;60.37771;93.09937
28.18411;94.50813;112.5891;72.55708;41.04844;26.65448;94.18385;81.5924;93.38084
29.17885;97.09745;112.587;72.985;41.84938;28.44406;97.16667;60.99396;93.11781
29.36771;94.48578;112.5869;72.57792;41.29505;30.69781;94.73662;91.82813;94.04219
30.18042;93.72005;112.5866;72.46125;42.41229;27.24167;95.15286;89.90739;92.93896
30.16005;93.71922;112.5851;72.36833;42.44349;26.91906;95.16552;89.74937;92.91448
30.46625;93.70396;112.5849;71.67271;42.37125;27.18115;94.93854;89.12334;92.76677
30.02094;93.73677;112.584;72.51604;42.46672;27.43406;95.18156;90.68615;93.08916
30.23781;93.72041;112.5834;72.46521;42.4026;27.06135;95.1413;89.83802;92.9324
36.03635;94.42865;112.582;76.98979;47.90151;23.24708;94.79115;80.5451;93.14302
28.4288;94.50682;112.581;72.75146;41.02547;26.96958;94.15198;81.65042;93.6175
38.39463;94.17411;112.5808;75.57979;49.7639;18.0049;94.55203;86.35646;91.21698
30.30974;93.74172;112.5802;72.43459;42.43636;26.45979;95.17333;90.25427;93.12229
33.81688;96.12802;112.5791;77.23167;46.09208;26.75781;97.12302;55.3624;92.30927
29.21313;97.13359;112.579;72.9725;41.89995;28.39823;97.30505;56.77219;93.52646
30.28542;93.72568;112.5781;72.55312;42.42083;26.52667;95.17526;89.81844;92.75229
28.37464;94.53182;112.578;72.96229;41.02786;26.16135;94.17375;81.85792;93.85229
31.65922;92.77104;112.5769;75.44041;43.62484;25.23896;94.59396;87.62292;93.01271
30.30281;93.72031;112.5761;72.32542;42.40474;27.43115;95.1125;89.77208;92.73364
30.09912;93.54698;112.5758;75.87917;42.44271;25.77979;95.24021;90.4949;93.05115
29.82604;97.18818;112.5755;74.19334;42.47557;27.87;97.33172;53.52469;93.71834
29.77922;97.18052;112.5743;74.40271;42.47365;27.68719;97.32359;53.55271;93.76271
30.86792;96.37255;112.574;72.06145;43.1412;26.08302;96.88281;60.88104;92.3726
31.27865;94.4787;112.5726;74.11479;43.27797;29.11094;94.57844;91.34802;93.6425
30.16849;93.54234;112.571;75.43562;42.43562;26.32677;95.25359;90.54052;93.06865
30.33854;93.75599;112.5699;72.40625;42.42516;27.2999;95.16755;90.2774;93.0174
29.19208;97.08385;112.5694;72.61916;41.84458;26.5276;97.12401;59.4649;93.25313
30.29755;93.49287;112.569;75.71271;42.42276;25.09937;95.24245;90.45323;93.07333
30.29115;93.7463;112.5684;72.04083;42.44182;26.82427;95.16682;90.41906;93.08625
28.34573;94.53333;112.5681;73.06438;41.02458;26.93937;94.16541;81.9127;93.96667
29.68896;97.18625;112.5678;74.39208;42.44989;27.73073;97.33208;54.445;93.78593
29.27531;97.08495;112.5668;72.20521;41.84266;27.50094;97.07224;59.49781;93.16511
38.73135;94.17469;112.5643;75.31229;49.74646;17.23406;94.64198;86.85156;91.15458
28.5237;94.50198;112.5632;72.85125;41.03088;27.1675;94.16932;81.62896;93.57156
29.24661;97.08313;112.5619;72.21729;41.85792;26.11792;97.04599;59.59031;93.30042
29.18125;97.05677;112.5612;72.36833;41.85203;27.18115;97.01385;59.78156;93.00468
34.04995;96.1338;112.5588;77.34104;46.07307;26.61885;97.11365;55.31229;92.27396
29.36411;97.08255;112.558;72.16833;41.84964;25.62073;97.04339;59.52781;93.35073
30.18094;93.75453;112.5579;72.72334;42.45354;27.43865;95.16396;90.32094;93.0175
39.07375;94.16906;112.5569;75.20646;49.72646;15.18281;94.65662;86.75646;91.08406
