K5PS14_1.PV;K5P10.PV
4.08121;4.187807
4.081209;4.127542
4.081206;4.172333
4.081206;4.133344
4.081206;4.136167
4.081206;4.139969
4.081197;4.152266
4.081197;4.132125
4.081194;4.149802
4.081194;4.148188
4.081191;4.157193
4.081184;4.165479
4.081181;4.144797
4.081178;4.159114
4.081175;4.151588
4.081175;4.139281
4.081162;4.141088
4.08116;4.141386
4.08116;4.13674
4.081141;4.131172
4.081138;4.14551
4.081131;4.172823
4.081131;4.146828
4.081128;4.171463
4.081125;4.195875
4.081122;4.159104
4.081122;4.137474
4.081119;4.142656
4.081119;4.13338
4.081119;4.185932
4.08111;4.141719
4.081103;4.143922
4.0811;4.143521
4.081097;4.150953
4.081097;4.144198
4.08109;4.153974
4.081088;4.134432
4.081084;4.146823
4.081078;4.191968
4.081075;4.138625
4.081072;4.141198
4.081066;4.159896
4.081059;4.141438
4.081056;4.149604
4.081053;4.165583
4.081053;4.148354
4.08105;4.134234
4.08105;4.148917
4.081047;4.160037
4.081047;4.136646
4.081044;4.184719
4.081041;4.184401
4.081031;4.134995
4.081031;4.143193
4.081031;4.144896
4.081028;4.161614
4.081028;4.136302
4.081028;4.137927
4.081025;4.146359
4.081022;4.153276
4.081019;4.145281
4.081019;4.172214
4.081019;4.178964
4.081016;4.146021
4.081013;4.150599
4.081013;4.143865
4.080994;4.163088
4.080994;4.146245
4.080991;4.13837
4.080987;4.150307
4.080985;4.126771
4.080985;4.15125
4.080981;4.179354
4.080975;4.141901
4.080963;4.152172
4.080963;4.151234
4.080963;4.132927
4.080959;4.184073
4.080956;4.14501
4.080953;4.143661
4.080947;4.145521
4.080935;4.132526
4.080931;4.179922
4.080925;4.191521
4.080925;4.143776
4.080919;4.14913
4.080919;4.161516
4.080913;4.165235
4.080913;4.145948
4.0809;4.153328
4.080897;4.149573
4.080891;4.17925
4.080891;4.153208
4.080884;4.143802
4.080881;4.171828
4.080881;4.151068
4.080878;4.124646
4.080875;4.14951
4.080859;4.158547
4.080853;4.168255
4.080853;4.144573
4.080853;4.161255
4.080847;4.151453
4.080841;4.137531
4.080831;4.147979
4.080825;4.139484
4.080825;4.146219
4.080825;4.146068
4.080819;4.133089
4.080816;4.16989
4.080812;4.157104
4.080803;4.133578
4.0808;4.17376
4.080797;4.1295
4.080797;4.155818
4.080791;4.166536
4.080788;4.145724
4.080784;4.160161
4.080778;4.136771
4.080775;4.135792
4.080772;4.145823
4.080769;4.131375
4.080766;4.151604
4.080766;4.162255
4.080762;4.14299
4.080762;4.141417
4.080756;4.137354
4.080753;4.136479
4.08075;4.189042
4.080734;4.147568
4.080734;4.13349
4.080731;4.155469
4.080731;4.152141
4.080731;4.140933
4.080731;4.143844
4.080725;4.124391
4.080722;4.159943
4.080719;4.148958
4.080719;4.137599
4.080716;4.200375
4.080712;4.137302
4.080712;4.157016
4.080709;4.183234
4.080697;4.153922
4.080684;4.197859
4.080675;4.130104
4.080672;4.150385
4.080659;4.143146
4.08065;4.1385
4.080647;4.188021
4.080647;4.143922
4.080644;4.141094
4.080644;4.14549
4.080644;4.145281
4.080641;4.131771
4.080641;4.14637
4.080635;4.13325
4.080616;4.146198
4.080613;4.173042
4.080609;4.143838
4.080606;4.182172
4.080606;4.13225
4.080603;4.175917
4.0806;4.153094
4.080597;4.148932
4.080594;4.137115
4.080594;4.122875
4.080591;4.181109
4.080591;4.147261
4.080585;4.145927
4.080575;4.146089
4.080565;4.135844
4.080563;4.186573
4.080559;4.137328
4.080553;4.178052
4.080553;4.14001
4.080547;4.182286
4.080544;4.175489
4.080534;4.17425
4.080534;4.129432
4.080525;4.139588
4.080522;4.159797
4.080522;4.143099
4.080519;4.14874
4.080516;4.137849
4.080516;4.143703
4.080513;4.158365
4.080506;4.151229
4.080494;4.141541
4.080491;4.151713
4.080484;4.15026
4.080472;4.152031
4.080466;4.153417
4.08046;4.145557
4.080456;4.151255
4.080453;4.158224
4.08045;4.146901
4.080447;4.138365
4.080438;4.141271
4.080434;4.144479
4.080431;4.145953
4.080425;4.163333
4.080425;4.138276
4.080416;4.139203
4.080403;4.174208
4.080403;4.148052
4.080403;4.130771
4.0804;4.139745
4.080397;4.152542
4.080394;4.142437
4.080394;4.149573
4.080394;4.138239
4.080381;4.151839
4.080381;4.198135
4.080375;4.154349
4.080359;4.138604
4.08035;4.137229
4.08035;4.144094
4.080347;4.147542
4.080344;4.132411
4.080344;4.135542
4.080338;4.138786
4.080338;4.142349
4.080335;4.133854
4.080331;4.158417
4.080328;4.173948
4.080316;4.156161
4.080316;4.141354
4.080312;4.159078
4.080297;4.142917
4.080291;4.195495
4.080281;4.139885
4.080278;4.133661
4.080275;4.145984
4.080272;4.131224
4.080266;4.148083
4.080263;4.147463
4.080253;4.162474
4.080253;4.135771
4.080253;4.174172
4.08025;4.139568
4.080247;4.147687
4.080247;4.143745
4.080247;4.135334
4.080237;4.142583
4.080225;4.177281
4.080225;4.150547
4.080225;4.120193
4.080219;4.142036
4.080215;4.139791
4.080213;4.137651
4.080206;4.162583
4.0802;4.148818
4.0802;4.141109
4.080197;4.146344
4.080194;4.17512
4.080194;4.175359
4.080191;4.145932
4.080187;4.14099
4.080184;4.198146
4.080184;4.145636
4.080178;4.173771
4.080175;4.148776
4.080172;4.139885
4.080169;4.139531
4.080169;4.140219
4.080169;4.137375
4.080166;4.138807
4.080159;4.196094
4.080156;4.153729
4.080156;4.134995
4.080153;4.130349
4.08015;4.146078
4.080147;4.148365
4.080147;4.154739
4.080144;4.138755
4.080141;4.145354
4.080131;4.157646
4.080128;4.15136
4.080125;4.196339
4.080122;4.191557
4.08011;4.174469
4.080106;4.138953
4.080103;4.149927
4.080094;4.155208
4.080088;4.146729
4.080088;4.143901
4.080088;4.14901
4.080081;4.138141
4.080081;4.171245
4.080078;4.173563
4.080072;4.147604
4.080069;4.147891
4.080053;4.16564
4.08005;4.159115
4.08005;4.158385
4.080047;4.15837
4.080044;4.1435
4.080044;4.14801
4.080038;4.172969
4.080025;4.133292
4.080022;4.165984
4.080012;4.155719
4.080009;4.143635
4.080006;4.159859
4.08;4.178219
4.079997;4.165162
4.079997;4.14786
4.079991;4.139791
4.079988;4.139636
4.079984;4.145505
4.079981;4.14076
4.079978;4.159401
4.079978;4.136792
4.079978;4.166906
4.079978;4.178734
4.079966;4.147182
4.079966;4.176458
4.079966;4.144219
4.079959;4.14326
4.079956;4.151016
4.079953;4.144734
4.07995;4.137406
4.079944;4.164349
4.079937;4.136229
4.079935;4.13826
4.079916;4.132849
4.079909;4.140167
4.079906;4.166714
4.079897;4.154422
4.079897;4.159292
4.079897;4.149505
4.079894;4.152636
4.079885;4.178203
4.079869;4.1955
4.079869;4.135354
4.079863;4.140443
4.079853;4.188266
4.079844;4.148167
4.079831;4.164375
4.079822;4.197182
4.079819;4.167625
4.079816;4.144177
4.079816;4.134406
4.079797;4.137333
4.079797;4.14688
4.079794;4.134687
4.079791;4.124771
4.079791;4.146724
4.079784;4.135432
4.079766;4.145099
4.079762;4.153156
4.079762;4.144552
4.079762;4.171281
4.07976;4.144239
4.079756;4.13401
4.079756;4.142755
4.079744;4.132073
4.079741;4.140203
4.079738;4.158542
4.079734;4.15012
4.079731;4.177854
4.079716;4.124011
4.079716;4.136886
4.079712;4.139427
4.07971;4.172578
4.0797;4.143021
4.079697;4.146781
4.079691;4.144969
4.079688;4.13313
4.079681;4.152859
4.079678;4.145838
4.079675;4.148557
4.079675;4.136401
4.079672;4.15738
4.079669;4.130896
4.079662;4.178109
4.079659;4.153463
4.079659;4.133463
4.079656;4.135083
4.07965;4.153734
4.079644;4.129542
4.07964;4.198542
4.079638;4.150016
4.079638;4.145255
4.079634;4.183859
4.079631;4.155698
4.079628;4.154739
4.079628;4.195817
4.079625;4.134651
4.079622;4.152458
4.079619;4.15363
4.079619;4.146193
4.079613;4.197891
4.079609;4.134781
4.079609;4.153583
4.079609;4.142354
4.079609;4.13424
4.079603;4.146094
4.079597;4.146885
4.079597;4.140062
4.079591;4.196797
4.079591;4.137047
4.079591;4.132427
4.079581;4.142927
4.079563;4.155396
4.079544;4.189859
4.079528;4.182938
4.079525;4.184615
4.079519;4.145083
4.079509;4.135635
4.0795;4.189323
4.0795;4.192031
4.079494;4.139864
4.079494;4.134208
4.079487;4.160552
4.079475;4.149708
4.079469;4.147167
4.07946;4.142209
4.079459;4.157859
4.079456;4.160292
4.079456;4.154313
4.079453;4.157485
4.079453;4.136542
4.07945;4.140359
4.079447;4.149537
4.079444;4.130979
4.079441;4.185953
4.079438;4.143432
4.079434;4.167922
4.079428;4.148286
4.079428;4.131005
4.079425;4.147198
4.079412;4.151995
4.079406;4.142958
4.079394;4.191964
4.079391;4.149188
4.079391;4.140615
4.079388;4.148729
4.079384;4.159995
4.079381;4.146891
4.079378;4.146094
4.079372;4.164104
4.079369;4.141682
4.079369;4.142641
4.079366;4.194328
4.079366;4.148974
4.07936;4.15174
4.079353;4.144396
4.079353;4.154026
4.079347;4.191141
4.079347;4.177391
4.079331;4.159302
4.079331;4.184766
4.079328;4.136
4.079322;4.136261
4.079316;4.175323
4.079309;4.142219
4.079309;4.143302
4.079306;4.13713
4.079306;4.179505
4.079306;4.141474
4.0793;4.139271
4.079291;4.137193
4.079275;4.137172
4.079272;4.181948
4.079272;4.130375
4.079269;4.154276
4.079266;4.139667
4.079253;4.134365
4.07925;4.185115
4.079235;4.141787
4.079231;4.127338
4.079228;4.139786
4.079228;4.143391
4.079222;4.147563
4.079213;4.13939
4.079213;4.145114
4.079206;4.134089
4.0792;4.143083
4.0792;4.140297
4.079191;4.13212
4.079187;4.173286
4.079187;4.169776
4.079185;4.143969
4.079181;4.138417
4.079178;4.18049
4.079172;4.164104
4.079159;4.148833
4.079153;4.142714
4.079137;4.147359
4.079128;4.177214
4.079122;4.160943
4.079119;4.140203
4.079119;4.132328
4.079113;4.166052
4.079106;4.140365
4.0791;4.156755
4.079088;4.157651
4.079084;4.14026
4.079078;4.177156
4.079078;4.143458
4.079075;4.137917
4.079075;4.130672
4.079066;4.140901
4.079053;4.158557
4.07905;4.160755
4.079047;4.141286
4.079044;4.138323
4.079044;4.126979
4.079041;4.134906
4.079034;4.135245
4.079031;4.144271
4.079016;4.136813
4.079016;4.142844
4.079016;4.138427
4.078997;4.154943
4.07899;4.1395
4.078988;4.145823
4.078984;4.15288
4.078984;4.141646
4.078981;4.132323
4.078978;4.140349
4.078975;4.156385
4.078972;4.131323
4.078966;4.146187
4.078959;4.146688
4.078956;4.136651
4.078953;4.145114
4.078947;4.144875
4.078944;4.144099
4.078941;4.159584
4.078935;4.153333
4.078931;4.171813
4.078928;4.129281
4.078928;4.135188
4.078922;4.142729
4.078919;4.149813
4.078916;4.190849
4.078906;4.139245
4.078903;4.131766
4.078894;4.145927
4.078887;4.134333
4.078887;4.144594
4.078881;4.141693
4.078881;4.131443
4.078872;4.153349
4.078872;4.134953
4.078869;4.148078
4.078863;4.148479
4.078859;4.144417
4.078859;4.141818
4.078856;4.151385
4.078853;4.155963
4.07885;4.182745
4.07885;4.143838
4.078847;4.130469
4.078847;4.132182
4.078844;4.151271
4.078835;4.133584
4.078828;4.142974
4.078822;4.14375
4.078819;4.197953
4.078815;4.134401
4.078809;4.170339
4.078803;4.178172
4.078797;4.175797
4.078794;4.137187
4.078791;4.140135
4.078784;4.125688
4.078781;4.144219
4.078766;4.145427
4.078763;4.151552
4.078753;4.161505
4.078753;4.14438
4.07875;4.136719
4.07875;4.14875
4.078747;4.149849
4.078747;4.136219
4.078728;4.139396
4.078722;4.145609
4.078719;4.129188
4.078716;4.165646
4.07871;4.127719
4.07871;4.146135
4.078706;4.147557
4.078706;4.127599
4.0787;4.185552
4.0787;4.166099
4.0787;4.147026
4.078697;4.198484
4.078694;4.137578
4.078684;4.165162
4.078684;4.152792
4.078681;4.182042
4.078678;4.129474
4.078672;4.128703
4.078666;4.139703
4.078662;4.139823
4.07866;4.146432
4.07866;4.146349
4.078656;4.190073
4.078656;4.132411
4.078653;4.137412
4.078653;4.132594
4.078653;4.140302
4.07865;4.135589
4.078644;4.134714
4.078644;4.137615
4.07864;4.128151
4.078638;4.153026
4.078634;4.157995
4.078625;4.177224
4.078622;4.167505
4.078619;4.154391
4.078612;4.177474
4.078609;4.11963
4.078606;4.134599
4.078606;4.132375
4.078594;4.128036
4.078591;4.137307
4.07859;4.135797
4.078588;4.138932
4.078584;4.151412
4.078575;4.142599
4.078559;4.128969
4.078559;4.137703
4.078553;4.148687
4.07855;4.198604
4.078547;4.136
4.078544;4.176542
4.078531;4.145916
4.078531;4.127849
4.078522;4.139495
4.078497;4.148427
4.078494;4.149911
4.078491;4.140724
4.078487;4.162088
4.078487;4.153573
4.078487;4.131339
4.078481;4.163016
4.078481;4.144786
4.078475;4.155136
4.078472;4.151724
4.078469;4.144453
4.078465;4.148808
4.078463;4.184229
4.078463;4.158974
4.078463;4.179839
4.078459;4.170036
4.078456;4.134365
4.078447;4.138266
4.078447;4.14024
4.078444;4.143886
4.078441;4.130813
4.078437;4.191557
4.078434;4.149094
4.078428;4.159438
4.078428;4.143979
4.078428;4.148052
4.078428;4.172422
4.078425;4.149146
4.078425;4.145156
4.078416;4.164198
4.078415;4.134891
4.078413;4.146943
4.07841;4.137104
4.078406;4.142849
4.078403;4.149312
4.078403;4.142646
4.0784;4.136161
4.078394;4.18388
4.078394;4.143964
4.078394;4.133771
4.078391;4.136057
4.078381;4.128729
4.078381;4.202906
4.078375;4.140021
4.078369;4.131094
4.078366;4.145198
4.078362;4.156099
4.078362;4.130036
4.07836;4.142318
4.078356;4.137042
4.078356;4.144375
4.078353;4.149083
4.07835;4.16312
4.078344;4.164932
4.078344;4.158818
4.078344;4.213614
4.078341;4.172297
4.078341;4.141265
4.078338;4.192
4.078338;4.135078
4.078338;4.150104
4.078338;4.149083
4.078331;4.173526
4.078322;4.152521
4.078322;4.146104
4.078316;4.178005
4.078303;4.146365
4.078303;4.156646
4.0783;4.145521
4.078294;4.137661
4.078294;4.138505
4.078294;4.125557
4.078294;4.129005
4.07829;4.149594
4.078284;4.142464
4.078281;4.14711
4.078275;4.132214
4.078272;4.139469
4.078272;4.174573
4.078269;4.143307
4.078266;4.135844
4.078262;4.144141
4.078259;4.150474
4.078256;4.141896
4.07825;4.138041
4.078241;4.149094
4.07824;4.197271
4.07824;4.135683
4.078231;4.167979
4.078228;4.159729
4.078228;4.153891
4.078225;4.143307
4.078225;4.140526
4.078213;4.140604
4.078209;4.14887
4.078209;4.139365
4.078206;4.130583
4.078206;4.13612
4.078203;4.152318
4.078203;4.137052
4.078191;4.155208
4.078191;4.136026
4.078187;4.140323
4.078187;4.140396
4.078187;4.142849
4.078185;4.13263
4.078181;4.14449
4.078178;4.139312
4.078178;4.119208
4.078175;4.137203
4.078172;4.156011
4.078172;4.140812
4.078169;4.140323
4.078166;4.172479
4.078166;4.128422
4.078163;4.129536
4.078163;4.135334
4.078163;4.137959
4.07815;4.144599
4.078144;4.16138
4.078144;4.137198
4.078141;4.148229
4.078135;4.132922
4.078131;4.128229
4.078128;4.146875
4.078128;4.14275
4.078122;4.140943
4.078103;4.14238
4.078103;4.173344
4.078097;4.154391
4.078097;4.132255
4.078094;4.179531
4.078094;4.13751
4.078084;4.131886
4.078081;4.143209
4.078075;4.155344
4.078072;4.155193
4.078069;4.154459
4.078053;4.172521
4.07805;4.1405
4.078041;4.193708
4.078041;4.178166
4.078032;4.124875
4.078028;4.189562
4.078028;4.123557
4.078016;4.138391
4.078016;4.130552
4.078016;4.132703
4.078006;4.202177
4.078;4.183823
4.077997;4.136406
4.077997;4.138927
4.077997;4.145375
4.077997;4.135677
4.077994;4.194391
4.077991;4.133328
4.077988;4.190802
4.077981;4.127766
4.077981;4.129146
4.077975;4.125515
4.077969;4.129714
4.077966;4.156291
4.07796;4.155974
4.077956;4.153459
4.077953;4.155453
4.07795;4.119818
4.07795;4.13538
4.077931;4.147932
4.077928;4.151578
4.077922;4.127094
4.077919;4.141453
4.077916;4.133625
4.077909;4.151656
4.077906;4.130854
4.077903;4.137219
4.077903;4.11725
4.077897;4.144745
4.077888;4.172901
4.077885;4.18124
4.077881;4.131661
4.077878;4.162448
4.077878;4.139776
4.077875;4.157182
4.077875;4.148641
4.077872;4.154167
4.077869;4.124068
4.077863;4.170656
4.077863;4.137385
4.077859;4.14563
4.077856;4.148286
4.077853;4.129177
4.07785;4.144271
4.077847;4.156844
4.077847;4.142167
4.077844;4.155885
4.077844;4.144708
4.077837;4.150432
4.077837;4.177886
4.077835;4.144672
4.077831;4.152474
4.077828;4.140078
4.077825;4.177391
4.077825;4.128088
4.077813;4.138214
4.077809;4.135932
4.077803;4.140245
4.0778;4.15099
4.0778;4.18289
4.0778;4.175662
4.0778;4.129531
4.077797;4.135354
4.077794;4.139162
4.077794;4.147854
4.077785;4.125948
4.077785;4.131958
4.077785;4.124672
4.077781;4.147979
4.077781;4.146245
4.077775;4.142656
4.077769;4.176646
4.077765;4.139651
4.077763;4.157089
4.077763;4.161776
4.077763;4.125583
4.077759;4.170339
4.077759;4.131229
4.077753;4.131089
4.077734;4.137208
4.077731;4.144865
4.077728;4.125458
4.077728;4.123161
4.077725;4.141234
4.077725;4.154677
4.077722;4.140302
4.077719;4.136708
4.07771;4.138713
4.077703;4.150833
4.0777;4.201448
4.077697;4.145479
4.077697;4.15074
4.077697;4.183224
4.077691;4.162625
4.077688;4.185745
4.077678;4.138151
4.077678;4.146448
4.077675;4.143651
4.077672;4.14976
4.077666;4.126526
4.077662;4.143422
4.07766;4.139917
4.077656;4.17237
4.077656;4.136078
4.07765;4.140766
4.077647;4.144781
4.077644;4.139974
4.077644;4.136646
4.077641;4.150938
4.077638;4.15501
4.077638;4.137495
4.077634;4.177594
4.077631;4.14112
4.077622;4.159729
4.077622;4.142745
4.077622;4.140885
4.077619;4.132688
4.077619;4.148578
4.077616;4.195255
4.07761;4.142328
4.07761;4.189672
4.07761;4.136537
4.077603;4.186182
4.077597;4.153792
4.077597;4.143969
4.077594;4.135828
4.077594;4.134307
4.07759;4.166458
4.077581;4.147052
4.077578;4.153739
4.077575;4.137443
4.077575;4.13901
4.077572;4.147901
4.077569;4.139458
4.077566;4.153932
4.077559;4.136635
4.077556;4.141807
4.07755;4.137849
4.07755;4.137187
4.077531;4.137667
4.077522;4.153016
4.077516;4.153151
4.077509;4.155161
4.077507;4.137667
4.077503;4.18975
4.077503;4.185583
4.077497;4.152094
4.077497;4.138135
4.077485;4.140177
4.077481;4.161401
4.077481;4.142292
4.077478;4.180521
4.077472;4.135995
4.077472;4.133995
4.077472;4.137578
4.077472;4.133896
4.077469;4.148714
4.077469;4.124838
4.077466;4.145636
4.077463;4.139927
4.077456;4.141099
4.077456;4.146115
4.07745;4.167557
4.077447;4.167922
4.077447;4.134875
4.077447;4.138307
4.077444;4.131182
4.077444;4.130719
4.077435;4.136109
4.077435;4.143828
4.077428;4.167208
4.077406;4.127021
4.077406;4.126985
4.077403;4.151937
4.0774;4.166484
4.0774;4.135953
4.077397;4.152167
4.077384;4.127354
4.077381;4.131312
4.077378;4.173745
4.077378;4.132854
4.077375;4.159146
4.077375;4.180906
4.077375;4.174281
4.077369;4.120964
4.077369;4.136198
4.077366;4.175802
4.077366;4.126354
4.077366;4.137927
4.077365;4.139786
4.077363;4.164907
4.077359;4.136245
4.077356;4.137266
4.077356;4.150542
4.077356;4.127901
4.077353;4.151974
4.077338;4.139511
4.077331;4.181271
4.077325;4.212896
4.077322;4.148537
4.077312;4.144474
4.077303;4.166932
4.0773;4.144203
4.077297;4.170667
4.077294;4.14001
4.077291;4.139641
4.077291;4.138958
4.077291;4.131969
4.077269;4.154974
4.077269;4.138292
4.077262;4.130703
4.07726;4.131906
4.077256;4.149984
4.077253;4.143026
4.07725;4.127104
4.077241;4.124229
4.07724;4.135193
4.077238;4.160656
4.077238;4.128313
4.077234;4.146927
4.077234;4.145442
4.077222;4.143349
4.077219;4.153219
4.077219;4.171604
4.077216;4.13612
4.077212;4.12361
4.077207;4.149198
4.077203;4.126594
4.0772;4.136084
4.077191;4.153563
4.077191;4.126052
4.07719;4.176005
4.077184;4.13937
4.077181;4.184807
4.077181;4.134089
4.077166;4.141464
4.077159;4.125818
4.077159;4.135417
4.077157;4.128911
4.077144;4.118937
4.077141;4.138813
4.077137;4.144161
4.077131;4.138427
4.077131;4.130661
4.077128;4.124516
4.077125;4.131156
4.077122;4.132901
4.077119;4.138312
4.077119;4.141062
4.077113;4.170177
4.077106;4.143995
4.077103;4.136448
4.077097;4.189568
4.077087;4.160245
4.077085;4.141969
4.077078;4.143188
4.077075;4.146906
4.077072;4.128891
4.077069;4.138073
4.077065;4.179432
4.07705;4.180594
4.077044;4.147
4.077044;4.155161
4.077041;4.135386
4.077038;4.138245
4.077034;4.144083
4.077031;4.139875
4.077019;4.14337
4.077016;4.174422
4.077006;4.128474
4.077006;4.169312
4.077006;4.134354
4.077;4.155412
4.076981;4.151292
4.076975;4.13713
4.076972;4.165026
4.076966;4.139349
4.076962;4.146682
4.07696;4.14237
4.07695;4.139641
4.076944;4.131234
4.076944;4.128953
4.076941;4.136485
4.076941;4.137886
4.076934;4.137417
4.076931;4.150005
4.076931;4.176219
4.076928;4.184974
4.076925;4.122464
4.076919;4.132292
4.076916;4.162562
4.076912;4.17912
4.076906;4.14813
4.076906;4.181323
4.076903;4.127703
4.0769;4.173099
4.076897;4.140063
4.076888;4.133245
4.076888;4.135641
4.076881;4.137969
4.076878;4.139989
4.076872;4.128505
4.076866;4.148266
4.076862;4.126135
4.076859;4.137156
4.076853;4.145172
4.07685;4.148182
4.076847;4.14711
4.076841;4.149656
4.076834;4.136693
4.076828;4.137688
4.076822;4.137552
4.076819;4.142313
4.076813;4.190219
4.076809;4.147354
4.076807;4.142255
4.076794;4.155703
4.076791;4.156083
4.076787;4.156172
4.076787;4.138834
4.076778;4.145146
4.076778;4.141776
4.076772;4.138401
4.076769;4.149328
4.076766;4.162922
4.076766;4.122844
4.076759;4.155896
4.076756;4.15513
4.076756;4.127516
4.07675;4.152292
4.076747;4.127927
4.076741;4.171406
4.076735;4.156271
4.076731;4.209182
4.076728;4.148088
4.076719;4.16162
4.076719;4.129724
4.076715;4.187068
4.076715;4.127505
4.076684;4.127724
4.076681;4.140396
4.076675;4.140677
4.076675;4.145089
4.076663;4.132333
4.076659;4.1485
4.076659;4.133594
4.076656;4.140735
4.076653;4.139901
4.07665;4.142552
4.076641;4.134662
4.076638;4.130011
4.076638;4.139208
4.076634;4.154771
4.076634;4.134604
4.076625;4.147609
4.076625;4.15324
4.076625;4.157328
4.076625;4.12824
4.076622;4.131396
4.076619;4.149344
4.076616;4.129917
4.076612;4.149297
4.07661;4.148203
4.076606;4.129333
4.076606;4.144052
4.076606;4.129015
4.076597;4.155359
4.076594;4.148526
4.076591;4.134693
4.076591;4.172636
4.076581;4.141188
4.076581;4.139797
4.076572;4.157312
4.076572;4.14263
4.076566;4.130485
4.076566;4.135948
4.07656;4.137422
4.076556;4.163495
4.076556;4.159359
4.076556;4.148943
4.076556;4.125344
4.076544;4.124437
4.076544;4.131135
4.076544;4.139266
4.07654;4.129781
4.076538;4.143682
4.076538;4.140359
4.076538;4.136177
4.076534;4.141094
4.076531;4.139292
4.076525;4.146755
4.076525;4.147734
4.076525;4.133235
4.076519;4.130562
4.076506;4.134344
4.076503;4.19137
4.076503;4.138984
4.076497;4.135443
4.076485;4.152912
4.076484;4.139651
4.076484;4.173323
4.076472;4.130083
4.076456;4.133667
4.07645;4.182984
4.076447;4.144802
4.076444;4.151427
4.076441;4.128917
4.076435;4.139776
4.076431;4.153818
4.076431;4.158026
4.076425;4.142859
4.076422;4.135599
4.076419;4.136063
4.076416;4.136156
4.076413;4.144896
4.076406;4.142359
4.076403;4.158292
4.076403;4.120188
4.076397;4.139037
4.076391;4.133672
4.076387;4.146281
4.076385;4.145083
4.076381;4.124531
4.076375;4.154505
4.076369;4.123682
4.076365;4.174672
4.076365;4.137542
4.076363;4.140885
4.076363;4.136328
4.076359;4.176859
4.076356;4.141224
4.076347;4.125646
4.076344;4.12676
4.076325;4.143474
4.076325;4.1335
4.076322;4.144771
4.076322;4.133901
4.076316;4.151781
4.076316;4.136823
4.076316;4.126937
4.076316;4.135984
4.076313;4.143156
4.07631;4.132786
4.0763;4.138234
4.076297;4.140037
4.076294;4.148276
4.076294;4.125656
4.076294;4.128208
4.076288;4.128766
4.076284;4.152245
4.076282;4.14588
4.076282;4.130599
4.076281;4.157703
4.076281;4.171693
4.076278;4.153985
4.076272;4.143974
4.076269;4.123458
4.076266;4.212739
4.076262;4.139693
4.076262;4.186
4.076256;4.142365
4.076253;4.141266
4.076253;4.148146
4.076244;4.124412
4.076244;4.121589
4.076241;4.144104
4.076238;4.171281
4.076231;4.149088
4.076216;4.126588
4.076203;4.139422
4.0762;4.151641
4.0762;4.147578
4.076197;4.180484
4.076197;4.126609
4.076194;4.12801
4.076194;4.140172
4.076188;4.149625
4.076184;4.156719
4.076184;4.144271
4.076172;4.187719
4.076172;4.154099
4.076172;4.14563
4.076169;4.126271
4.076162;4.151109
4.076162;4.150276
4.076156;4.158302
4.076153;4.150208
4.07615;4.146657
4.07615;4.128724
4.076138;4.13475
4.076134;4.15874
4.076134;4.126354
4.076131;4.147511
4.076131;4.153333
4.076128;4.149495
4.076128;4.145901
4.076116;4.12262
4.076109;4.150656
4.076103;4.152151
4.076103;4.136745
4.076103;4.129984
4.0761;4.129797
4.076097;4.137943
4.076094;4.136662
4.076094;4.143552
4.076085;4.135614
4.076084;4.133099
4.076081;4.150948
4.076078;4.155
4.076075;4.172187
4.076072;4.131667
4.076069;4.161536
4.076069;4.126521
4.076066;4.151797
4.076066;4.176922
4.076066;4.181318
4.076063;4.139709
4.076056;4.135245
4.076056;4.137323
4.076053;4.135146
4.07605;4.185776
4.076044;4.140094
4.076031;4.150963
4.076031;4.138433
4.076031;4.13339
4.076019;4.124229
4.076013;4.137208
4.076009;4.156391
4.076009;4.160062
4.076003;4.135432
4.075997;4.125333
4.075994;4.11925
4.075994;4.135682
4.075981;4.14989
4.075978;4.142448
4.075972;4.126114
4.075969;4.151114
4.075966;4.138713
4.07595;4.138328
4.075944;4.189464
4.075944;4.126693
4.075941;4.154224
4.075941;4.131604
4.075938;4.128208
4.075938;4.140615
4.075934;4.132667
4.075934;4.145625
4.075934;4.134557
4.075932;4.131688
4.075925;4.151239
4.075925;4.188729
4.075922;4.143297
4.075912;4.134609
4.075912;4.132396
4.07591;4.146094
4.075906;4.127635
4.0759;4.143136
4.0759;4.128156
4.075891;4.146193
4.075888;4.153037
4.075878;4.136005
4.075878;4.128667
4.075872;4.148083
4.075872;4.135781
4.075872;4.140948
4.075869;4.118989
4.07586;4.15975
4.075856;4.132755
4.075856;4.137661
4.075853;4.160755
4.075853;4.133755
4.07585;4.12601
4.075844;4.13324
4.075844;4.142078
4.07584;4.126536
4.075838;4.130391
4.075838;4.119688
4.075825;4.135906
4.075825;4.128667
4.075822;4.187271
4.075822;4.134797
4.075819;4.129209
4.075812;4.135875
4.075809;4.182662
4.075803;4.131011
4.075791;4.151266
4.075784;4.139896
4.075778;4.141849
4.075769;4.131907
4.075769;4.129406
4.07575;4.190521
4.07575;4.116578
4.075747;4.153802
4.075741;4.125458
4.075737;4.133604
4.075737;4.159927
4.075735;4.12612
4.075735;4.141937
4.075731;4.135109
4.075728;4.134026
4.075728;4.154854
4.075722;4.147797
4.075722;4.131792
4.075719;4.144364
4.075719;4.143901
4.075716;4.141495
4.075716;4.142714
4.075713;4.164688
4.075706;4.146115
4.075706;4.1265
4.075691;4.142406
4.075687;4.177984
4.075687;4.145661
4.075681;4.137495
4.075681;4.141682
4.075681;4.141323
4.075675;4.152729
