K5PC5CH.OP;K5P19_1.PV;K5PC6CH.OP
29.26766;-326.7098;41.30365
27.30354;-326.7096;39.46661
27.32839;-326.7087;39.66901
22.3151;-326.7077;35.64427
28.78583;-326.7071;41.12458
29.04109;-326.7071;41.82719
29.1787;-326.7061;41.4463
29.00807;-326.7023;41.32599
27.23151;-326.7023;39.64594
25.45583;-326.7017;37.74339
29.03911;-326.6998;41.24698
28.83063;-326.6988;41.28245
25.96005;-326.6985;38.80104
29.08755;-326.6967;41.07932
25.74797;-326.6946;38.19641
32.00031;-326.6942;44.17755
28.57109;-326.694;41.28094
26.55094;-326.6929;39.05391
28.71313;-326.6925;41.21505
27.15474;-326.6904;39.65276
28.91672;-326.6856;41.31208
29.33208;-326.6852;41.96682
28.60156;-326.6844;41.19838
28.35323;-326.6837;41.09302
22.12464;-326.6819;35.90208
27.15411;-326.6802;39.69661
30.21057;-326.6796;42.29662
29.10302;-326.6783;41.85917
25.76719;-326.6777;38.80208
25.43755;-326.6775;38.5888
26.93818;-326.6775;39.65807
29.05474;-326.6771;41.8638
29.30521;-326.6762;41.84646
26.30547;-326.6754;39.34891
22.45427;-326.6736;35.67208
29.10333;-326.6729;41.90604
28.87057;-326.6727;41.18885
26.15281;-326.6687;38.89901
25.5276;-326.6679;38.61823
27.20745;-326.6679;39.62807
28.97703;-326.6675;41.29651
29.91312;-326.6665;42.48787
27.25385;-326.6631;39.66953
27.85875;-326.6617;39.85047
29.02724;-326.6604;41.32438
27.02729;-326.6598;39.65599
27.11432;-326.6585;39.63755
28.34073;-326.6581;41.08104
28.78547;-326.6575;41.31495
29.85094;-326.6575;42.45719
27.75703;-326.6573;39.88453
28.75635;-326.6554;41.29427
27.10922;-326.654;39.66161
27.14338;-326.6537;39.64463
22.32323;-326.6527;35.37276
26.92;-326.651;39.64693
29.01115;-326.6506;41.09208
29.21406;-326.6504;41.90677
25.50813;-326.6485;38.19255
22.36453;-326.6458;35.38713
22.13365;-326.6454;35.83786
27.40234;-326.6446;39.60734
29.22479;-326.6433;41.88937
26.2387;-326.6429;39.33958
26.08912;-326.6421;38.90479
29.10104;-326.6419;41.84854
22.21047;-326.6404;35.74703
28.90964;-326.6375;41.4499
27.02984;-326.6375;39.58151
25.98818;-326.6363;38.88755
27.98052;-326.6342;40.07172
29.00943;-326.6317;41.21531
22.31839;-326.6306;35.69318
27.19807;-326.6298;39.67208
22.36521;-326.6285;35.67932
28.88083;-326.6267;41.28979
25.89094;-326.626;38.8212
30.21536;-326.6248;42.43557
27.83693;-326.6237;40.01688
22.48432;-326.6237;35.6175
25.4149;-326.6217;38.09979
30.4287;-326.6215;42.42521
27.21521;-326.621;39.65396
26.30641;-326.619;38.89104
26.13568;-326.6183;38.91656
31.48724;-326.6181;43.35557
28.02312;-326.6181;40.97021
29.74865;-326.6169;42.48458
26.00323;-326.6083;38.87812
29.2587;-326.6079;41.35901
26.97286;-326.6071;39.6926
27.76573;-326.6064;40.08396
25.14552;-326.6063;38.17828
27.80859;-326.6056;40.98125
29.13745;-326.6054;41.85115
29.33193;-326.6052;41.30651
28.67552;-326.6048;40.7813
27.96094;-326.604;39.89656
28.68422;-326.6013;41.22578
25.53818;-326.599;37.85479
29.10807;-326.5983;41.07469
22.38307;-326.5967;35.4024
30.26182;-326.5935;42.4124
21.7763;-326.5923;36.05068
29.73328;-326.5919;42.44963
27.78969;-326.5875;39.87484
26.22323;-326.5867;39.36901
26.12505;-326.5856;39.36677
29.99458;-326.5846;42.24344
29.12906;-326.5831;41.16354
22.46135;-326.5806;35.52391
27.15984;-326.5792;39.65073
28.98151;-326.5787;41.19323
28.69109;-326.5781;41.22005
29.27896;-326.5775;41.05177
29.23313;-326.5738;41.34453
28.35031;-326.5727;41.0199
25.495;-326.5704;38.22901
28.5851;-326.5702;41.03734
27.28885;-326.5694;39.64948
27.31156;-326.5679;39.58125
22.21292;-326.5669;35.35349
28.53745;-326.566;41.31479
27.17682;-326.5642;39.59208
30.47177;-326.5638;42.40667
30.28302;-326.5635;42.45167
25.74948;-326.5617;38.70359
28.41302;-326.5598;41.05573
27.27385;-326.5579;39.64844
28.59229;-326.5575;41.21109
28.92714;-326.5567;41.19073
27.29229;-326.5477;39.66943
29.80495;-326.5456;42.45411
21.72531;-326.5431;36.02344
26.88104;-326.5419;39.68344
28.60536;-326.5417;41.24036
27.34448;-326.5415;39.42286
29.11714;-326.5406;41.06708
22.33589;-326.5406;35.52854
26.22161;-326.5396;39.26104
29.1187;-326.5396;41.82365
27.82771;-326.5381;39.92318
30.32182;-326.536;42.31166
27.26661;-326.5354;39.61917
31.88599;-326.5348;44.10011
28.93375;-326.5342;41.23349
29.71896;-326.534;42.47807
27.35312;-326.5319;39.64302
27.41099;-326.5317;39.40901
25.68151;-326.5313;38.11172
27.24396;-326.5308;39.66265
25.52104;-326.5277;38.71521
29.66802;-326.5275;42.45932
23.34443;-326.5258;36.23568
29.64365;-326.5221;42.48755
29.74448;-326.5212;42.48088
29.2163;-326.5198;41.84083
29.27516;-326.5186;41.05058
30.27271;-326.5175;42.44464
29.08484;-326.5164;41.87734
28.08838;-326.5158;40.97745
26.03469;-326.5133;38.98823
30.31984;-326.5125;42.41281
27.17344;-326.5108;39.54349
28.37573;-326.51;41.03479
28.86984;-326.5092;41.30922
29.11344;-326.5083;41.81313
29.19948;-326.5081;41.86641
29.03542;-326.5079;41.89703
30.26365;-326.5073;42.37802
29.16318;-326.5046;41.85188
28.17323;-326.5023;41.00781
25.40526;-326.5013;38.24755
28.75646;-326.5008;41.23323
21.77125;-326.5004;36.05891
29.8638;-326.4992;42.48599
22.3149;-326.4987;36.11177
27.00339;-326.4973;39.76511
28.81224;-326.4967;41.30265
26.25307;-326.4965;38.98302
29.01661;-326.495;41.43089
29.02797;-326.4944;41.27453
26.28307;-326.4906;39.16958
28.25448;-326.4885;41.01833
29.0113;-326.4869;41.36927
25.84219;-326.4865;38.58823
29.4624;-326.4846;41.29172
26.39906;-326.4813;39.15271
26.77891;-326.4808;39.83469
29.07682;-326.4798;41.86542
28.96818;-326.4796;41.08427
25.68036;-326.479;38.67005
26.15047;-326.4767;38.92292
29.07672;-326.4765;41.82094
27.4974;-326.4742;39.62974
29.01958;-326.4723;41.26339
28.24526;-326.471;41.26365
28.67776;-326.4706;41.2626
29.90875;-326.4685;42.63047
28.40302;-326.4683;41.28047
22.20687;-326.4677;35.83208
26.15755;-326.4675;39.33187
28.41719;-326.4673;41.27198
29.02406;-326.4633;41.20146
25.73427;-326.4617;38.31167
22.47833;-326.4611;35.41698
29.5862;-326.459;42.46156
22.39849;-326.4587;35.52651
27.22089;-326.4587;39.64063
26.16484;-326.4577;38.88828
26.25005;-326.4575;39.3549
26.17401;-326.4562;39.08859
29.20693;-326.4529;41.85292
22.22109;-326.4525;35.39677
28.42714;-326.4521;41.14682
29.14614;-326.4517;41.05865
30.14776;-326.4517;42.63469
26.41042;-326.4513;39.77
27.23026;-326.4492;39.67625
28.87682;-326.4479;41.19542
28.87714;-326.4475;41.27562
27.01583;-326.446;39.66396
27.31094;-326.4442;39.58573
29.15828;-326.4425;41.8199
27.08537;-326.4396;39.29739
29.03813;-326.4383;41.81036
26.41729;-326.4375;39.14042
26.15245;-326.4373;38.97911
29.41047;-326.4369;41.35729
28.31547;-326.4362;41.0201
28.75537;-326.4358;41.29724
29.02083;-326.4344;41.24786
29.24057;-326.4279;41.84797
28.92786;-326.4275;41.17708
28.27359;-326.4273;41.0075
25.96729;-326.4271;38.85422
25.88026;-326.4269;38.76292
27.01896;-326.4269;39.64521
30.09833;-326.4237;42.42339
28.17651;-326.4236;41.00729
26.94813;-326.4233;39.66286
26.31797;-326.4231;39.36943
29.11672;-326.4231;41.88078
29.17161;-326.4231;41.82906
25.5212;-326.4221;38.6512
29.79156;-326.4214;42.45427
29.20432;-326.4194;41.08708
28.77464;-326.4189;41.23068
28.2424;-326.4188;40.99162
27.04573;-326.4173;39.43594
29.18682;-326.4173;41.83052
29.06052;-326.4167;41.3462
29.9124;-326.4167;42.3538
29.19635;-326.4163;41.81526
29.17719;-326.4138;41.88146
27.12714;-326.4133;39.70391
27.84865;-326.4129;40.04901
29.10526;-326.4096;41.87422
26.88161;-326.4077;39.71297
28.74911;-326.4077;41.18844
28.31625;-326.4075;41.29484
30.16641;-326.4067;42.45906
29.75411;-326.4058;42.45479
29.36115;-326.4035;41.34755
27.85234;-326.4027;40.05948
22.32995;-326.4021;35.5775
28.96141;-326.4015;41.8137
29.16537;-326.4006;41.85469
28.72234;-326.4002;41.24932
25.55453;-326.3998;38.1775
28.32932;-326.3981;41.06281
29.02057;-326.3977;41.14901
30.17057;-326.3956;42.29911
28.87849;-326.3954;41.18182
26.0613;-326.3946;39.35026
27.84156;-326.3936;39.96406
29.61547;-326.3935;42.50682
26.25693;-326.3883;39.36964
28.82786;-326.3877;41.19677
29.00823;-326.3867;41.06865
27.84495;-326.3852;40.97464
29.06719;-326.3852;41.29755
26.55943;-326.385;39.23042
29.06182;-326.3846;41.31724
29.04578;-326.3829;41.85318
28.77958;-326.3815;41.28271
29.19354;-326.3813;41.81896
26.15823;-326.3804;38.97786
28.76594;-326.38;41.26203
29.2225;-326.3788;41.22302
28.9287;-326.3781;41.29536
29.0626;-326.3779;41.85386
29.39412;-326.3771;41.79766
29.21219;-326.3771;41.7887
29.78484;-326.3765;42.47422
29.03906;-326.375;41.42588
26.44026;-326.3729;39.25875
29.80708;-326.3727;42.49047
30.22062;-326.3717;42.42698
29.90104;-326.3687;42.36214
25.56016;-326.3685;38.64922
29.15422;-326.3675;41.89568
29.71667;-326.3671;42.44698
26.26135;-326.3662;39.36318
28.25594;-326.366;41.02089
24.03635;-326.3652;36.72531
29.20057;-326.3648;40.99604
29.05578;-326.3637;41.07698
25.35161;-326.3636;37.67932
27.87109;-326.3629;39.90911
29.17458;-326.3629;41.09661
31.32229;-326.3623;43.24292
25.22734;-326.3619;37.79937
22.35422;-326.3598;35.61719
25.41969;-326.3592;38.0924
26.03849;-326.3586;39.39557
29.1701;-326.3581;41.89203
29.18448;-326.3569;41.83094
29.84755;-326.3558;42.47156
27.2949;-326.3554;39.62896
29.30505;-326.351;41.02677
25.34687;-326.3502;38.22656
29.15802;-326.3494;41.25151
28.85182;-326.3494;41.1949
24.68958;-326.3488;38.86609
28.66026;-326.346;41.22484
28.51635;-326.3456;41.19661
26.06896;-326.3444;38.70266
28.93432;-326.3442;41.18849
29.27823;-326.3438;41.81927
28.13427;-326.3431;41.02349
27.89443;-326.3406;40.99422
29.2187;-326.34;41.82818
26.26964;-326.3396;38.91505
26.05911;-326.3394;38.81927
25.54995;-326.335;38.17266
29.87339;-326.334;42.44667
26.19615;-326.3321;38.89589
26.96141;-326.3306;39.67724
28.11062;-326.3292;40.02672
25.9713;-326.3286;38.8611
27.72089;-326.3244;39.84161
25.47812;-326.3242;38.49792
26.19776;-326.3242;38.89833
27.88792;-326.3238;40.98703
29.73323;-326.3229;42.4963
27.88302;-326.3227;39.94349
28.34573;-326.3219;41.02458
29.14646;-326.32;41.82766
25.34568;-326.3179;38.20755
28.3737;-326.3165;41.03833
28.52797;-326.316;41.02854
29.02359;-326.3129;41.23943
26.10672;-326.311;39.22688
27.97344;-326.31;40.93974
26.24552;-326.3083;39.36542
28.81219;-326.3083;41.22646
28.53687;-326.3081;41.18906
26.86844;-326.3067;39.6975
28.77521;-326.3065;41.22208
30.1624;-326.306;42.44552
28.79604;-326.3054;41.33766
25.76068;-326.3037;38.36474
28.33438;-326.3017;41.0099
27.27761;-326.3;39.62229
28.67375;-326.2975;40.69088
29.11302;-326.2963;41.85156
27.68406;-326.2962;40.97531
29.87448;-326.2931;42.46802
27.72573;-326.2929;39.86161
28.97313;-326.2923;41.25802
32.07484;-326.2908;44.15995
29.23802;-326.2892;41.90745
28.96964;-326.2848;41.02338
29.76182;-326.2844;42.3562
27.75364;-326.2838;40.10297
28.4876;-326.2823;41.30682
27.11797;-326.2819;39.64901
29.13781;-326.2819;41.85464
28.32807;-326.2813;40.9599
29.08385;-326.2806;41.26011
29.19156;-326.2802;41.8601
29.1412;-326.2794;40.98057
28.89807;-326.2765;41.31182
28.87786;-326.2731;41.2387
29.13406;-326.2721;41.90177
26.39214;-326.2717;38.94
25.48615;-326.2708;38.26891
26.14557;-326.2702;38.99318
27.90344;-326.2686;40.91693
26.34286;-326.2669;39.14443
29.07927;-326.2669;41.81495
26.31729;-326.2654;39.35995
25.82344;-326.2644;38.61906
29.71521;-326.2604;42.48417
29.14161;-326.2604;41.86531
26.29672;-326.2594;38.83406
27.02062;-326.2579;39.22042
29.1975;-326.2527;41.42641
26.23708;-326.2527;38.93875
27.97177;-326.2525;40.86932
26.10865;-326.2525;38.92229
25.33537;-326.2504;38.61646
28.45802;-326.2477;41.00135
31.56443;-326.2462;44.19333
30.20984;-326.246;42.45276
29.28224;-326.2452;41.11083
28.36588;-326.245;41.26198
32.29995;-326.2448;44.1951
27.96323;-326.2446;40.96818
29.21401;-326.2433;41.90953
26.25766;-326.2431;39.04099
28.23115;-326.241;41.03729
26.17089;-326.241;39.01015
28.23047;-326.2398;40.9874
29.66297;-326.2375;42.46474
28.6412;-326.2371;41.22922
26.04203;-326.2339;38.29344
29.03995;-326.2336;41.04917
26.05792;-326.2331;39.00323
29.51641;-326.2314;42.24068
29.07088;-326.2296;41.82255
29.26385;-326.2285;41.82021
28.96734;-326.2275;41.22307
27.72516;-326.2231;39.84734
31.34063;-326.2229;43.22026
28.90812;-326.221;41.21771
27.03583;-326.2206;39.38547
29.25906;-326.219;41.90297
27.16156;-326.2185;39.50823
25.9401;-326.2169;38.40562
28.8451;-326.2167;41.24891
29.30802;-326.216;41.87552
29.22766;-326.2152;41.07901
29.08594;-326.2133;41.83562
25.18062;-326.2131;37.67797
28.77125;-326.2119;41.28182
29.15911;-326.2094;41.8
30.20781;-326.2033;42.45505
29.78906;-326.2033;41.98073
27.48292;-326.2033;39.48104
28.65417;-326.2031;41.20583
28.6438;-326.2027;41.07354
31.26766;-326.2025;43.2086
26.20594;-326.2019;38.5875
29.16318;-326.1985;41.82432
28.86036;-326.1981;41.18375
29.65552;-326.1963;42.50125
25.39359;-326.1956;38.61917
26.12437;-326.1925;38.92177
25.34969;-326.1917;38.23776
28.8638;-326.19;41.31458
31.32349;-326.1873;43.33875
29.84042;-326.1865;42.58568
26.24349;-326.1846;39.00932
30.27109;-326.1831;42.29453
29.23724;-326.1825;41.80614
21.73078;-326.181;36.02823
28.69568;-326.1804;41.23312
29.77609;-326.1804;42.47083
29.20104;-326.18;41.84114
23.4938;-326.1796;36.20875
29.13135;-326.1796;41.85484
26.88057;-326.1794;39.67323
31.80297;-326.1794;44.19755
27.39146;-326.1761;39.63411
25.87359;-326.175;38.77854
28.31583;-326.1744;41.06021
28.15469;-326.1725;40.9662
29.14167;-326.1723;41.36271
27.09661;-326.1702;39.64985
26.42182;-326.17;38.8886
28.04365;-326.1696;40.08495
26.37896;-326.1692;38.98651
28.97276;-326.1681;41.54734
30.29677;-326.1681;42.43911
29.0851;-326.1679;41.25906
27.4863;-326.1677;39.65344
29.13349;-326.1675;41.91568
32.19745;-326.1627;44.16714
27.6551;-326.1625;39.82625
29.18714;-326.16;41.02698
25.50828;-326.1585;38.52412
28.89307;-326.1571;41.29729
28.81917;-326.1567;41.30755
29.19271;-326.1567;41.86995
27.34323;-326.1558;39.6501
26.35;-326.1531;39.03932
27.73203;-326.1525;40.96318
26.96729;-326.1523;39.61099
29.0001;-326.1519;41.24526
27.03776;-326.1462;39.22458
25.63443;-326.1462;38.10989
31.30266;-326.1417;43.31422
30.08833;-326.1404;42.38177
27.35833;-326.1394;39.65448
29.70401;-326.1389;42.45458
29.04615;-326.1388;41.32286
28.90052;-326.1371;41.35354
29.12609;-326.1346;41.34495
28.47219;-326.1333;41.07208
28.11323;-326.1331;40.975
29.04177;-326.1331;41.23667
29.09807;-326.1321;41.39989
27.00875;-326.1319;39.60885
27.87781;-326.1308;40.98109
29.14219;-326.1308;41.86146
32.17271;-326.1306;44.16865
22.26682;-326.1298;35.45797
26.31453;-326.1279;39.38104
28.22141;-326.1275;41.01
29.11464;-326.125;41.88443
28.47412;-326.1246;41.23234
29.17047;-326.124;41.80505
31.12807;-326.1227;43.29438
29.15948;-326.1225;41.8263
31.79698;-326.1204;44.14276
28.76099;-326.12;41.20479
29.13599;-326.1196;41.83963
28.35036;-326.1169;41.29656
27.07193;-326.1167;39.6638
26.30474;-326.1152;39.11359
27.38547;-326.1148;39.6638
29.22526;-326.1146;41.84667
28.52484;-326.1144;41.23974
29.99141;-326.1117;42.56125
29.37089;-326.1113;41.01224
31.39255;-326.1094;43.32224
27.36151;-326.1075;39.64453
29.82995;-326.1063;42.31651
29.30562;-326.1052;41.82724
27.3876;-326.1027;39.60458
27.84682;-326.1015;40.95182
29.16995;-326.1015;41.85224
24.15281;-326.1013;36.85146
29.56906;-326.1;42.51948
25.35495;-326.0985;38.54896
27.09979;-326.0977;39.71375
26.47745;-326.0971;39.02453
26.06943;-326.0958;39.0074
28.47266;-326.0952;41.08599
29.7287;-326.0915;42.34453
27.8324;-326.091;39.89427
30.25193;-326.0904;42.39156
29.15688;-326.0904;41.22057
26.53333;-326.09;39.20417
29.15083;-326.0894;41.89802
27.81104;-326.089;40.97536
27.1513;-326.0879;39.35578
26.89052;-326.0877;39.62781
27.09552;-326.0873;39.60688
31.90865;-326.0869;44.17057
29.27422;-326.0854;41.86964
29.32651;-326.0852;41.86266
27.93927;-326.0827;40.97818
28.99854;-326.0823;41.29354
28.92484;-326.0811;41.30885
30.29276;-326.0806;41.88896
30.07927;-326.0804;42.23339
32.02979;-326.08;44.13969
25.6449;-326.0796;38.29214
29.5801;-326.0792;42.50359
29.28458;-326.0773;41.85036
28.39219;-326.0754;41.10068
25.47078;-326.0754;38.17286
29.73438;-326.0746;42.44052
28.9549;-326.0744;41.79625
28.9725;-326.0725;40.9801
27.35859;-326.0719;39.56224
28.99;-326.0717;41.20547
32.00026;-326.071;44.19672
26.06458;-326.0698;38.93385
30.13297;-326.0692;42.41974
28.26859;-326.0688;41.19979
25.48792;-326.0669;38.5238
22.35411;-326.0658;35.3675
28.20906;-326.065;40.97573
26.13651;-326.0638;38.82755
25.54422;-326.0623;38.6238
27.18464;-326.0615;39.64167
26.29234;-326.0612;39.13047
27.22755;-326.061;39.67797
29.1274;-326.06;41.83891
26.31177;-326.0585;39.06313
28.80313;-326.0573;41.26193
30.32828;-326.0565;42.39823
28.9787;-326.0517;41.8126
28.89651;-326.0469;41.28078
30.18672;-326.0454;42.46416
28.83562;-326.0435;41.19047
27.84224;-326.0408;41.01239
26.27792;-326.0402;38.89359
25.51964;-326.0396;38.21463
27.13385;-326.0394;39.62875
28.26516;-326.0373;40.9887
29.11411;-326.035;41.05646
26.29109;-326.0331;39.1213
29.17406;-326.0317;41.81656
29.2001;-326.0304;41.8025
28.07302;-326.0279;40.94479
31.24828;-326.0233;43.30073
29.07552;-326.0208;41.82312
26.01474;-326.02;39.17213
27.98432;-326.0177;40.98573
27.0212;-326.0169;39.63662
29.11844;-326.0154;41.08177
29.08937;-326.0144;41.82307
31.35896;-326.0139;43.32849
28.99578;-326.0138;41.36974
27.84255;-326.0121;39.85625
26.13073;-326.0121;38.90328
29.14214;-326.0106;41.85406
26.24359;-326.0098;38.91901
29.07766;-326.0069;41.84114
29.31422;-326.0065;42.04979
25.56391;-326.0048;38.16823
29.17161;-326.0044;41.35349
26.44099;-326.0029;38.97646
26.12719;-326.0023;39.32521
29.05891;-326.0017;41.79161
28.93839;-326.0013;41.28349
27.18531;-325.9994;39.58552
29.75083;-325.9969;42.46193
29.17885;-325.9948;41.84938
28.89391;-325.994;41.18901
29.26177;-325.9935;41.83
27.83057;-325.9931;40.96734
29.20891;-325.9931;40.99115
29.27531;-325.9917;41.84266
28.75656;-325.9898;41.2038
29.01776;-325.9896;41.26021
29.04333;-325.9896;41.80531
26.1899;-325.9877;38.93672
27.92661;-325.9873;40.92646
26.12531;-325.9871;38.83135
29.05359;-325.9871;41.84792
31.16635;-325.9862;43.3063
29.11604;-325.9861;41.83651
25.62448;-325.9858;38.19323
31.48479;-325.9825;43.25328
29.04448;-325.9823;41.87088
25.82547;-325.9814;38.80271
29.11542;-325.9796;41.85917
30.19099;-325.9788;42.42912
26.05797;-325.9779;39.07838
31.38542;-325.9729;43.21563
22.8687;-325.9729;36.1824
30.25677;-325.9694;42.4576
29.13448;-325.9694;41.83104
23.62417;-325.9692;36.46463
29.11484;-325.969;41.8189
29.06177;-325.9688;41.05776
29.07859;-325.9673;41.81599
30.11068;-325.9669;42.45042
28.12115;-325.9654;40.95724
28.96198;-325.9648;41.2101
28.88208;-325.9627;41.28349
27.22562;-325.9619;39.67333
25.69958;-325.9615;38.17036
29.53963;-325.9594;41.93995
28.81307;-325.9561;41.19974
28.79833;-325.9554;41.21349
26.25219;-325.9536;38.93708
30.14521;-325.9521;41.82635
25.97453;-325.9431;38.9399
30.21406;-325.9419;42.42104
26.9776;-325.9413;39.64167
27.25932;-325.939;39.62495
29.17089;-325.9377;41.83385
30.70302;-325.9377;43.43302
27.07688;-325.9352;39.63484
29.82839;-325.9344;42.4563
29.12963;-325.934;41.87495
29.15734;-325.9335;40.96781
27.93984;-325.9327;39.93438
29.05073;-325.9315;41.83823
28.95864;-325.9308;41.82042
25.46953;-325.929;37.78458
26.14844;-325.9285;38.9651
29.31146;-325.9281;41.87448
29.02615;-325.9273;41.13151
29.26865;-325.9262;41.84193
30.18099;-325.9246;42.44792
28.87443;-325.9237;41.21115
29.18667;-325.9221;41.91547
28.55167;-325.9194;41.17703
25.54901;-325.9189;38.96286
26.26365;-325.9173;39.02
27.09213;-325.9163;39.39989
29.12578;-325.9156;41.80484
29.70797;-325.9146;42.47271
29.70141;-325.9127;42.44052
26.20474;-325.9117;38.85474
30.44401;-325.911;42.42672
31.81536;-325.9104;44.18781
25.49135;-325.9096;38.24521
29.49339;-325.9096;40.97005
27.16292;-325.9063;39.70365
29.04042;-325.9063;41.26578
29.14958;-325.9035;41.84068
29.02365;-325.9025;41.30719
26.40698;-325.9012;39.14396
28.17516;-325.901;40.97823
27.95938;-325.9002;40.08583
30.28974;-325.8992;42.46307
29.14818;-325.8944;41.89568
25.59271;-325.8936;38.19724
28.37188;-325.8933;41.02844
26.13203;-325.8925;38.74891
29.12766;-325.8917;41.26995
25.55807;-325.8904;38.53761
26.0724;-325.8892;38.83615
31.33344;-325.8879;43.32328
28.2913;-325.8875;41.26312
26.04026;-325.8869;39.31511
26.24937;-325.8846;39.33578
30.28651;-325.8846;42.36917
30.11755;-325.8821;41.69031
29.0399;-325.8813;41.82927
29.25505;-325.881;41.90354
29.2737;-325.8806;41.84864
29.38099;-325.8798;41.37167
29.99297;-325.8788;41.79896
29.12604;-325.8781;41.82141
28.59245;-325.8773;41.06156
28.47667;-325.874;41.30453
29.7624;-325.8723;42.4913
30.34687;-325.8706;42.35068
25.30401;-325.8696;37.73323
25.46333;-325.8683;38.1811
28.52114;-325.8679;41.23557
28.66677;-325.8677;41.24313
22.04969;-325.8652;35.8575
28.42552;-325.8642;40.9987
29.18026;-325.8637;41.8499
27.86823;-325.8604;40.98448
29.59729;-325.8598;42.51365
29.14313;-325.8598;41.89693
28.43365;-325.8586;41.0962
29.02219;-325.8586;41.82771
26.08922;-325.8583;39.2587
26.22724;-325.8575;38.88068
29.13078;-325.8554;41.84636
31.07573;-325.8529;43.37099
28.87812;-325.8521;41.23172
28.05432;-325.8519;40.96365
25.65552;-325.8483;38.30214
26.03729;-325.846;38.89104
