K5PC5CH.OP;K5PC6CH.OP;K5F3.PV;K5P5_1.PV
35.46641;46.99797;2327.531;-42.87578
31.79609;44.14906;2087.234;-42.87578
49.23849;60.80396;2865.942;-42.87344
51.93375;62.9674;2892.686;-42.87266
51.3251;62.80677;2919.875;-42.86953
31.64766;44.15755;2083.47;-42.86953
36.98281;48.36677;2308.292;-42.86875
31.29625;43.2375;2093.346;-42.86562
36.03932;47.73745;2296.854;-42.86406
35.24516;46.92698;2114.914;-42.86328
21.37104;33.99318;1657.526;-42.8625
37.34401;48.50344;2487.764;-42.86172
39.74979;51.70969;2432.387;-42.86016
30.35458;43.27276;2112.648;-42.85938
31.29432;43.21088;2092.782;-42.85938
30.90411;42.43458;2070.21;-42.85938
31.52281;43.99057;2113.638;-42.85859
44.47886;56.37245;2546.417;-42.85703
31.96526;44.21146;2090.57;-42.85703
19.85776;32.72385;1636.305;-42.85547
27.39146;39.63411;1947.668;-42.85469
51.16864;62.6101;2930.858;-42.8539
21.9426;35.84948;1798.193;-42.85156
55.23812;66.24448;3018.407;-42.85
17.67422;32.79839;1676.533;-42.85
31.54089;44.11917;2113.448;-42.84922
39.80687;51.55386;2464.037;-42.84844
31.50953;44.13443;2110.782;-42.84687
51.36833;62.57187;2932.243;-42.84531
27.89146;39.87922;1938.965;-42.84219
44.02833;54.79771;2674.469;-42.84141
49.37604;61.25828;2904.62;-42.84063
39.53765;51.47542;2434.435;-42.84063
47.32563;58.90302;2762.378;-42.83984
31.75885;44.19953;2101.074;-42.83984
26.30635;39.11849;1891.378;-42.83828
29.54672;42.18802;2077.902;-42.8336
55.54719;66.40714;3090.631;-42.83047
29.48859;42.22974;2079.998;-42.83047
46.75734;58.7537;2777.286;-42.82969
20.62771;32.81734;1640.463;-42.82969
31.6175;43.98224;2116.346;-42.82813
19.83776;32.71469;1657.484;-42.82734
47.31193;59.2949;2801.332;-42.82578
29.11641;41.91427;1950.137;-42.82578
18.19755;32.82042;1666.277;-42.82344
47.40099;59.29338;2831.613;-42.82188
49.98271;61.58182;2946.399;-42.82031
29.07552;41.82312;1991.832;-42.82031
55.35495;66.37948;3071.012;-42.81953
51.60693;62.77078;2913.486;-42.81797
29.01776;41.26021;1984.938;-42.81719
49.91125;61.46781;2910.769;-42.81641
30.69786;43.34979;2120.469;-42.81641
29.62901;42.25844;2065.573;-42.81641
50.55766;62.32463;2816.258;-42.81562
38.77281;49.53495;2451.036;-42.81562
29.24568;42.00698;2015.83;-42.81562
55.24203;66.37349;3063.746;-42.81484
46.98542;58.85865;2775.925;-42.81484
31.77281;44.12932;2103.961;-42.8125
31.73917;44.14099;2079.729;-42.81172
55.69021;66.29516;3095.583;-42.81016
51.25266;62.45266;2940.438;-42.81016
40.94537;52.28422;2500.085;-42.80703
31.41333;43.4688;2114.796;-42.80703
26.11609;38.82135;1961.125;-42.80391
30.29396;43.2099;2116.626;-42.80235
51.18563;62.45609;2940.299;-42.79922
30.2675;42.32599;2038.721;-42.79922
50.27406;61.7037;2923.217;-42.79766
51.68031;62.89698;2906.145;-42.79688
28.92625;41.32823;1964.501;-42.79688
26.67849;39.00573;1856.868;-42.79688
31.59859;43.65995;2137.236;-42.79609
26.09964;38.79599;1959.942;-42.79375
52.84484;63.93755;2959.14;-42.79297
48.69203;60.42021;2849.656;-42.79297
44.44203;55.82594;2535.242;-42.7914
31.18333;42.58526;2081.311;-42.79063
17.45833;32.73568;1682.216;-42.79063
30.26297;43.25198;2121.79;-42.78984
30.40359;42.39823;2054.134;-42.78906
31.67537;43.95479;2118.955;-42.78594
37.455;49.23938;2373.768;-42.78281
56.88323;67.7289;3227.605;-42.78203
22.82745;35.2237;1769.121;-42.78203
27.07193;39.6638;1951.377;-42.78047
30.37276;43.33417;2117.934;-42.77969
28.04927;40.18307;1934.535;-42.77813
18.41417;32.78542;1665.446;-42.77813
21.71625;36.04245;1800.793;-42.77734
38.53068;49.71005;2409.199;-42.775
31.52807;43.65667;2150.393;-42.77344
53.22823;63.96927;3071.004;-42.77266
32.00651;44.18891;2101.919;-42.77266
29.19755;41.85339;1994.587;-42.77266
46.94807;58.86115;2759.329;-42.77187
52.90766;63.92266;3064.762;-42.76953
31.79651;44.00594;2113.188;-42.76953
51.50761;62.77682;2911.313;-42.76875
40.50411;52.27031;2506.09;-42.76719
37.06359;48.49651;2309.077;-42.76719
47.24255;58.88094;2760.669;-42.76641
39.77312;51.41203;2428.707;-42.76641
28.89391;41.18901;2017.014;-42.76406
22.97849;36.15057;1770.753;-42.76406
52.64672;63.50438;3046.028;-42.76328
44.8787;56.00463;2645.614;-42.75938
39.26823;50.89;2519.813;-42.75703
30.26693;42.35271;2044.109;-42.75703
37.87135;49.1501;2343.156;-42.75469
37.83739;49.16755;2338.49;-42.75469
20.38995;33.7436;1670.713;-42.75469
30.26328;43.2299;2107.837;-42.75391
29.1626;41.82338;1986.983;-42.75312
35.81406;47.1526;2326.174;-42.74922
53.06635;63.92104;3072.694;-42.74844
39.33792;50.04193;2455.08;-42.74688
26.16844;38.84172;1967.176;-42.74688
31.46026;43.92948;2115.728;-42.74609
29.68443;41.93396;1942.453;-42.74609
27.17927;39.67562;1896.507;-42.74609
53.06213;63.97688;3069.1;-42.74531
31.68547;44.15187;2086.53;-42.74375
31.06984;43.69865;2121.546;-42.74219
55.43323;66.37614;3063.896;-42.74141
50.19938;61.49417;2918.262;-42.73828
35.65937;47.95474;2184.917;-42.73672
22.32177;36.17495;1786.351;-42.73438
31.61667;43.98386;2117.212;-42.73359
47.44588;58.90594;2762;-42.73203
31.39865;43.6087;2140.7;-42.73203
30.235;42.31911;2042.632;-42.73047
17.75526;32.77562;1673.683;-42.73047
31.05688;42.53073;2084.257;-42.72969
51.32797;62.51807;2934.646;-42.7289
37.04229;48.34958;2319.051;-42.7289
32.23047;44.19208;2074.78;-42.7289
47.4063;59.28917;2835.802;-42.72813
25.81088;38.3163;1907.504;-42.72813
55.47375;66.28786;3037.71;-42.72734
36.85495;48.41547;2306.793;-42.72656
43.71578;54.6262;2625.678;-42.72578
29.38484;41.86198;2004.67;-42.725
48.70422;60.44234;2859.412;-42.72344
43.4537;55.21521;2532.161;-42.72344
31.03786;42.32844;2090.761;-42.72344
51.58229;63.02687;2906.731;-42.72266
31.92333;44.18891;2083.54;-42.72187
27.3826;39.72865;1910.301;-42.72187
36.09583;47.20411;2329.901;-42.72109
31.6726;44.11745;2085.005;-42.72031
29.1151;41.82589;1993.283;-42.72031
50.3199;61.48109;2924.835;-42.71953
39.64542;51.57479;2431.695;-42.71875
30.54807;43.32099;2113.384;-42.71875
31.06958;42.56297;2074.784;-42.71875
47.40682;59.38484;2842.591;-42.71719
29.68781;42.26182;2069.106;-42.71719
26.20958;39.13047;1890.215;-42.71641
57.03349;67.67078;3206.601;-42.71563
31.21396;43.32849;2108.636;-42.71563
55.15583;66.37531;3105.018;-42.71484
32.0024;44.03818;2090.108;-42.71406
17.67443;32.7701;1670.732;-42.71406
49.8137;61.4589;2910.12;-42.71328
55.35635;66.27666;3024.5;-42.7125
42.01563;53.38693;2607.381;-42.71172
23.30031;36.31385;1769.222;-42.71094
55.46526;66.3649;3082.363;-42.71016
21.77521;36.07084;1796.839;-42.71016
37.81854;49.19708;2351.31;-42.70937
27.20599;39.74349;1956.424;-42.70937
51.3113;62.54609;2932.696;-42.70703
30.34271;42.32781;2034.673;-42.70703
31.70651;44.25068;2090.862;-42.70625
51.93573;62.95807;2907.476;-42.70547
46.85354;57.82875;2763.879;-42.70547
30.68792;43.31068;2115.786;-42.70391
31.05812;43.69677;2103.261;-42.70156
29.76635;42.29651;2074.838;-42.70156
56.96932;67.75615;3203.167;-42.70078
39.67198;51.57281;2426.464;-42.70078
22.14307;35.56839;1794.999;-42.70078
28.93375;41.23349;2003.12;-42.7
31.83651;44.15844;2090.852;-42.69688
31.64989;44.25745;2092.788;-42.69609
51.19219;62.4162;2933.929;-42.69531
27.68583;40.08479;1949.452;-42.69531
39.46614;51.6238;2423.543;-42.69375
39.86713;51.65656;2430.729;-42.69141
29.34547;41.33792;1952.583;-42.69141
56.27505;67.15734;3080.71;-42.69062
25.99453;38.97453;1864.842;-42.69062
39.76844;51.51828;2429.165;-42.68984
31.13578;42.44755;2077.663;-42.68906
47.0875;58.88073;2768.076;-42.6875
38.93271;49.63823;2435.677;-42.6875
37.77943;49.08859;2308.353;-42.6875
51.8288;62.95271;2915.591;-42.68672
22.87401;36.17677;1765.363;-42.68672
47.34557;59.30235;2840.301;-42.68594
20.04786;32.81516;1646.439;-42.68438
57.2187;67.74604;3270.957;-42.68281
32.1938;44.13344;2107.657;-42.68281
28.73313;41.22234;1969.287;-42.68203
54.37844;65.7451;3017.885;-42.67969
26.0175;38.87703;1965.534;-42.67812
55.44896;66.36026;3082.438;-42.67735
44.79208;55.97365;2617.637;-42.67735
36.03635;47.90151;2364.445;-42.67735
31.94839;44.21292;2090.907;-42.67578
34.35844;46.57047;2187.963;-42.67344
35.56833;47.41604;2319.837;-42.67109
51.69745;62.80641;2917.018;-42.67031
51.91245;62.93687;2895.347;-42.67031
29.85031;42.26735;2071.496;-42.66875
50.99667;62.55042;2930.107;-42.66797
36.24;47.75089;2287.226;-42.66563
28.76766;41.28203;2003.976;-42.66563
21.07214;33.98135;1649.355;-42.66563
36.98443;48.4488;2211.176;-42.66328
46.9887;58.89791;2775.149;-42.6625
30.25604;42.33562;2052.035;-42.66094
30.25505;42.4439;2046.665;-42.66016
31.85927;44.21948;2088.512;-42.65937
55.42422;66.36052;3081.098;-42.65781
50.24739;61.69828;2931.344;-42.65781
29.90984;42.64198;2114.302;-42.65781
54.31297;65.74526;3023.019;-42.65625
32.67375;45.0999;2110.688;-42.65625
55.38792;66.39042;3083.727;-42.65547
29.66115;42.22073;2067.063;-42.65469
18.02813;32.75182;1670.879;-42.65469
56.38911;67.71052;3082.73;-42.65391
31.51156;43.95927;2115.972;-42.65313
55.26094;66.37115;3072.865;-42.65234
51.44115;62.67646;2917.693;-42.65234
32.00063;44.21239;2091.169;-42.65234
56.31662;67.76688;3092;-42.65
30.36297;43.22531;2120.278;-42.65
26.91677;39.85156;1958.539;-42.64922
31.80104;44.28833;2098.462;-42.64844
48.73802;60.4075;2855.11;-42.6461
29.17052;41.85078;1992.09;-42.6461
52.6687;63.45917;3046.454;-42.64453
44.885;56.02406;2623.353;-42.64375
55.5724;66.37625;3075.166;-42.64141
55.35505;66.26537;3039.092;-42.64063
31.02437;42.49115;2074.723;-42.6375
26.13865;38.84625;1907.542;-42.6375
48.36979;59.70818;2866.355;-42.63594
18.47375;32.77766;1668.393;-42.63515
31.85375;44.20193;2114.132;-42.63438
32.05948;44.15156;2095.679;-42.63359
30.33885;43.21964;2110.79;-42.63281
28.90203;41.30734;1977.989;-42.63281
48.43474;60.19609;2883.836;-42.63203
44.76005;55.94031;2612.943;-42.63047
27.70823;40.98922;1996.199;-42.63047
55.49339;66.39594;3076.014;-42.62891
37.15651;49.18979;2307.838;-42.62812
29.46766;41.79979;2009.92;-42.62734
38.81083;49.7012;2453.634;-42.62656
57.0351;67.69656;3193.756;-42.62578
29.53604;42.2175;2073.602;-42.62578
27.25932;39.62495;1958.724;-42.62578
21.89349;35.87786;1789.701;-42.625
51.2325;62.50854;2921.854;-42.62422
32.90068;45.26182;2214.031;-42.62422
29.25625;41.85141;1994.457;-42.62422
18.46333;32.75385;1673.516;-42.62422
28.83344;41.26406;1961.9;-42.62266
20.27354;33.70937;1670.987;-42.62266
49.5999;61.29688;2918.473;-42.62031
50.3149;61.69776;2941.123;-42.61953
22.29505;35.66255;1802.665;-42.61953
27.19495;39.62969;1888.261;-42.61875
30.55297;43.27422;2095.963;-42.61797
56.44224;67.76614;3085.718;-42.61719
47.44896;59.23526;2870.035;-42.61719
34.60068;46.03115;2191.499;-42.61719
28.09651;40.98682;2005.802;-42.61719
49.6038;61.28005;2906.995;-42.61641
33.32964;45.46026;2223.339;-42.61641
55.57063;66.33469;3034.764;-42.61485
47.46563;59.25412;2811.048;-42.61485
55.49604;66.26813;3036.532;-42.61328
18.68339;32.73484;1657.417;-42.61328
31.54333;43.65203;2137.821;-42.61172
28.6762;41.25562;2002.113;-42.61172
51.40583;62.72214;2909.976;-42.61094
30.85635;43.14849;2104.792;-42.61016
55.50865;66.41239;3077.945;-42.60938
40.63641;52.78484;2364.041;-42.60859
29.6575;42.19667;2077.73;-42.60859
28.3149;41.01188;1994.496;-42.60781
31.68969;44.01115;2056.774;-42.60625
43.8651;54.82974;2650.221;-42.6039
30.2812;42.40219;2030.498;-42.6039
29.76458;42.46318;1987.653;-42.6039
26.22042;38.93187;1873.31;-42.6039
43.61016;54.66042;2646.508;-42.60313
51.56328;62.89568;2897.354;-42.60234
39.21026;49.91281;2445.152;-42.60234
31.32224;43.58594;2133.094;-42.60234
30.49594;43.37693;2103.318;-42.60234
29.57167;42.4789;1984.916;-42.60234
39.64162;51.60297;2434.994;-42.60078
35.87219;47.29875;2314.982;-42.60078
26.84995;39.85068;1955.161;-42.59766
29.61542;42.51745;2005.226;-42.59531
46.89823;58.75906;2784.014;-42.59453
18.34797;32.81281;1671.635;-42.59375
46.81547;58.8012;2781.43;-42.59219
20.87474;33.88292;1669.927;-42.59219
51.91531;62.93307;2900.011;-42.59141
25.53969;38.16187;1887.473;-42.59063
22.16438;36.15427;1771.454;-42.59063
49.89182;61.52489;2923.895;-42.58906
29.83203;42.21177;2072.867;-42.58906
25.32984;38.24969;1879.023;-42.58906
35.95578;47.59219;2318.584;-42.58828
26.39156;39.29302;1899.458;-42.5875
22.90693;36.1426;1775.053;-42.5875
55.4112;66.24838;3037.747;-42.58672
51.05281;62.50682;2937.508;-42.58672
29.7151;42.26495;2071.574;-42.58516
22.26932;36.125;1792.301;-42.58516
46.90813;58.86651;2779.329;-42.58437
39.04214;49.7999;2451.97;-42.58437
36.71094;48.47917;2310.037;-42.58437
26.38667;39.01771;1962.194;-42.5836
38.90313;49.75682;2443.037;-42.58203
18.36932;32.28239;1655.496;-42.58203
31.60073;43.66781;2139.789;-42.57969
55.49859;66.24995;3031.521;-42.57813
30.21182;43.2711;2122.405;-42.57734
32.01875;44.18599;2105.074;-42.57734
30.61125;43.27438;2100.014;-42.57734
38.02839;49.19302;2349.597;-42.57656
26.34161;39.35698;1918.096;-42.57656
36.19188;47.8037;2272.29;-42.57578
32.4174;44.91802;2083.296;-42.575
50.31609;61.69771;2926.749;-42.57422
29.67172;42.2099;2074.177;-42.57422
51.63036;62.81062;2912.324;-42.57344
49.11469;60.76443;2849.93;-42.57344
31.88578;44.15958;2085.01;-42.57344
22.03635;36.14172;1768.017;-42.57344
49.54865;61.25896;2934.219;-42.57265
31.97234;44.16708;2079.682;-42.57265
28.17651;41.00729;2004.382;-42.57188
31.05182;43.70766;2103.41;-42.57109
26.10755;38.66964;1858.137;-42.57109
20.54281;34.08797;1699.562;-42.57109
55.57109;66.4362;3074.427;-42.57031
29.6962;42.29854;2073.072;-42.57031
21.25604;33.99651;1656.63;-42.57031
31.72062;43.99714;2114.774;-42.56875
57.02604;67.75256;3209.393;-42.56797
28.90521;41.31792;2002.479;-42.56641
20.41318;32.80703;1642.794;-42.56641
20.76302;32.65547;1640.877;-42.56641
37.93964;49.14766;2343.672;-42.56406
28.0412;40.06005;1932.826;-42.56406
28.90812;41.66828;2004.032;-42.56328
28.88375;41.03765;1978.151;-42.5625
47.45083;59.25359;2841.096;-42.56094
27.00521;39.1051;1969.251;-42.56094
43.87959;54.83406;2606.528;-42.55938
36.87198;48.47734;2312.882;-42.55859
31.79745;44.13021;2083.07;-42.55859
20.42917;32.73578;1646.992;-42.55859
48.05318;59.95083;2829.293;-42.55703
31.34271;43.27219;2093.888;-42.55703
55.43401;66.25083;3041.959;-42.55625
29.74849;42.24537;2061.638;-42.55625
38.92062;49.89375;2475.14;-42.55547
29.55375;42.27422;2072.372;-42.55547
18.26563;32.76057;1670.301;-42.55547
26.965;39.6599;1957.511;-42.55469
29.56776;42.21896;2068.734;-42.55391
17.86052;32.76958;1678.845;-42.55312
50.2188;61.69479;2934.957;-42.55156
48.42615;60.27536;2862.182;-42.55078
43.52354;54.65505;2638.563;-42.55078
51.05214;62.51537;2924.601;-42.55
31.95167;43.98646;2115.543;-42.55
25.48307;38.19735;1885.382;-42.55
25.32193;37.78818;1875.903;-42.54688
21.60865;36.06703;1800.378;-42.54531
31.48276;43.58604;2135.343;-42.54453
30.32833;43.2875;2119.091;-42.54453
55.3887;66.3462;3089.915;-42.54375
53.2438;63.92234;3066.34;-42.54375
31.70943;44.17109;2098.847;-42.54375
27.9299;40.93698;1868.903;-42.54375
17.38099;32.73463;1650.096;-42.54297
19.80109;32.72255;1649.493;-42.54297
25.65443;38.21948;1879.331;-42.54219
47.46391;59.26656;2854.023;-42.54063
49.9524;61.73844;2914.166;-42.5375
21.85068;36.08333;1798.609;-42.5375
51.20083;62.37604;2940.387;-42.53516
48.93864;60.41318;2862.37;-42.53516
33.14599;45.56479;2205.353;-42.53516
31.67693;44.25864;2090.447;-42.53516
55.72313;66.46948;3081.135;-42.53437
36.80912;48.5751;2308.474;-42.53437
29.20432;41.81276;2000.068;-42.53437
18.00849;32.8074;1663.423;-42.53437
55.8725;66.38125;3082.877;-42.53281
48.89734;60.42833;2851.446;-42.53281
29.00646;41.30427;1993.637;-42.53281
52.58906;63.51651;3053.193;-42.53203
34.15073;46.13484;2259.683;-42.53125
25.84516;38.86625;1892.86;-42.53125
41.91448;53.32312;2604.307;-42.52891
51.4651;62.56536;2933.081;-42.52734
48.3124;60.22557;2876.808;-42.52656
36.93625;48.29615;2301.77;-42.52422
38.3601;49.81036;2283.751;-42.52344
31.83318;44.21563;2102.526;-42.52344
27.93323;40.96943;1864.524;-42.5211
48.77167;60.44078;2908.913;-42.52031
43.95932;54.81292;2653.065;-42.52031
31.3149;43.57182;2134.332;-42.52031
26.02193;39.14292;1903.735;-42.52031
38.95984;49.98063;2432.475;-42.51875
56.92229;67.71291;3229.421;-42.51797
51.50667;62.84312;2913.743;-42.51797
37.86385;49.20516;2338.762;-42.51797
36.89552;48.48563;2313.033;-42.51641
20.19411;32.7274;1643.353;-42.51484
25.91635;38.34016;1912.68;-42.51406
50.29021;61.73938;2920.955;-42.51328
28.79677;41.22156;2005.427;-42.51328
48.99266;60.5175;2863.506;-42.5125
31.83646;44.24068;2099.599;-42.5125
21.81911;36.05959;1804.343;-42.51172
20.08219;33.70146;1666.794;-42.51172
25.40156;38.22255;1879.176;-42.51094
37.95323;49.16745;2339.29;-42.51015
29.28489;41.06349;1984.246;-42.51015
18.51724;32.89578;1655.557;-42.51015
21.19786;33.92667;1646.238;-42.51015
43.82401;54.69635;2646.592;-42.50938
30.08151;42.40271;2063.894;-42.50938
48.70036;60.41859;2893.043;-42.50859
35.95625;47.94094;2334.971;-42.50859
26.21646;38.925;1859.382;-42.50781
20.23234;33.73443;1671.653;-42.50781
31.005;43.22698;2114.909;-42.50703
25.29391;38.90245;1964.32;-42.50703
51.485;62.69125;2926.912;-42.50547
26.34922;38.9251;1991.346;-42.50547
48.76307;60.38823;2884.717;-42.50234
47.10651;58.89989;2778.641;-42.50234
55.25734;66.31687;3070.084;-42.50156
29.28224;41.11083;1990.499;-42.5
36.21859;47.73448;2277.311;-42.49922
51.08115;62.41412;2939.278;-42.49844
51.67583;62.84412;2915.034;-42.49766
29.63266;42.21359;2072.52;-42.49609
48.58266;60.36172;2875.425;-42.49531
31.65021;44.15505;2109.654;-42.49531
33.94229;46.11974;2206.854;-42.49453
26.59229;39.00964;1864.43;-42.49453
51.2138;62.57656;2935.879;-42.49375
20.63016;34.15844;1686.075;-42.49219
20.40781;32.79526;1607.593;-42.49141
47.49141;59.28224;2835.322;-42.49062
46.94729;58.85599;2761.89;-42.49062
20.9863;34.04745;1636.327;-42.49062
51.49089;62.81854;2913.385;-42.48985
36.92651;48.24865;2314.101;-42.48985
26.10224;39.27328;1958.899;-42.48985
39.79474;51.41349;2438.3;-42.48906
49.23417;60.25771;2912.656;-42.48828
26.45911;39.06495;1861.458;-42.48828
55.34698;66.33172;3036.104;-42.48672
51.40802;62.65672;2918.223;-42.48672
55.55823;66.37401;3103.512;-42.48594
36.0912;47.6963;2280.897;-42.48594
18.49568;32.78802;1638.347;-42.48516
40.84917;52.3101;2504.488;-42.48281
40.76974;52.74453;2408.18;-42.48281
31.34474;43.23422;2077.641;-42.48125
20.23094;33.70818;1669.315;-42.48047
18.18682;32.82438;1657.642;-42.48047
51.38896;62.75234;2916.26;-42.47969
36.15229;47.76547;2274.667;-42.47969
17.57427;32.74739;1676.884;-42.4789
32.26469;44.54625;2156.095;-42.47422
30.51969;42.91615;2093.876;-42.47422
31.9538;44.19761;2093.223;-42.47344
48.66802;60.31839;2872.237;-42.47266
52.04094;62.92339;2917.986;-42.47031
50.20589;61.67599;2932.311;-42.46953
49.98443;61.46031;2921.996;-42.46953
30.34807;43.25646;2124.698;-42.46953
32.04458;44.11823;2101.669;-42.46953
26.51573;38.98063;1863.845;-42.46953
37.98818;49.19266;2344.877;-42.46875
51.15911;62.46214;2938.063;-42.46719
34.56198;45.99245;2198.569;-42.46719
31.66823;44.15292;2109.509;-42.46719
29.77495;42.27156;2077.62;-42.46641
51.26052;62.5349;2932.776;-42.46563
23.30563;36.33495;1779.929;-42.46563
47.30437;58.95365;2758.512;-42.46484
28.8262;41.31703;1964.048;-42.46484
47.44276;59.35661;2830.694;-42.46328
31.5213;43.60156;2140.593;-42.46328
26.43531;39.07198;1951.315;-42.46328
47.4199;59.34089;2836.213;-42.4625
29.06604;41.88901;1984.963;-42.46172
50.24375;61.69005;2922.15;-42.46016
31.83891;43.99771;2110.898;-42.4586
26.97078;39.46885;1932.855;-42.4586
51.46938;62.81641;2912.265;-42.45781
44.5526;56.18427;2687.911;-42.45703
21.36969;34.00333;1641.47;-42.45703
32.01239;44.11646;2088.912;-42.45625
25.07411;37.90651;1762.256;-42.45625
51.20833;62.53625;2937.702;-42.45547
31.86417;44.19219;2100.499;-42.45391
44.80469;55.93917;2618.11;-42.45313
21.24578;33.97047;1657.282;-42.45313
56.31839;67.76037;3090.14;-42.45234
52.66636;63.52042;3042.372;-42.45156
47.05844;58.92292;2764.563;-42.44922
50.92797;62.52255;2929.212;-42.44765
31.55026;43.63734;2143.979;-42.44765
29.6776;41.91141;1942.745;-42.44688
33.67213;45.58625;2281.505;-42.44609
56.46448;67.72942;3097.446;-42.44531
27.97344;40.93974;2007.646;-42.44453
29.30885;41.79271;2008.262;-42.44375
31.75578;44.18359;2085.385;-42.44297
20.91948;34.03125;1624.062;-42.44219
31.59198;44.15422;2085.905;-42.44141
29.58505;42.22245;2075.469;-42.44141
17.72911;32.31052;1649.692;-42.44141
49.82969;61.45443;2914.929;-42.43984
55.4749;66.38115;3080.77;-42.43828
55.475;66.38917;3075.375;-42.43828
37.01031;48.52;2313.984;-42.43828
26.52271;38.98703;1861.062;-42.43828
32.30344;44.57646;2146.847;-42.4375
31.79849;44.1713;2084.442;-42.43594
31.83526;44.19021;2081.041;-42.43594
51.6674;62.77489;2912.919;-42.43516
52.72719;63.50255;3039.419;-42.43438
31.88458;44.19802;2084.518;-42.43438
21.0176;33.96698;1659.562;-42.43359
26.22958;38.8912;1903.416;-42.43281
19.47651;32.58797;1668.662;-42.43281
33.56193;44.7238;2287.031;-42.43203
27.11984;39.60969;1954.043;-42.43203
39.63292;51.575;2427.161;-42.43125
28.8287;41.17807;1987.794;-42.43125
29.8451;42.48161;1984.662;-42.43125
51.61755;62.82484;2901.985;-42.43047
