K5PC5CH.OP;K5PC6CH.OP;K5F3.PV;K5P5_1.PV;K5P5_2.PV
20.01911;32.72344;1655.006;-39.9789;-38.14141
18.05859;32.11187;1654.975;-38.80078;-40.50938
17.67213;32.31734;1654.973;-41.25547;-41.13281
20.72125;33.86573;1654.959;-39.67969;-38.72344
18.69599;32.81089;1654.917;-39.56953;-41.32969
20.42094;33.74281;1654.91;-39.2125;-40.23672
18.24156;32.39661;1654.907;-40.30859;-39.91484
20.5212;33.86792;1654.884;-39.62422;-39.99531
19.38172;32.62682;1654.826;-42.2;-40.70391
20.4262;33.89396;1654.814;-40.46797;-40.69922
19.87943;32.72562;1654.805;-38.92266;-40.51563
17.86875;32.26266;1654.797;-41.76406;-40.3336
20.3625;32.74162;1654.791;-39.6125;-39.53672
20.25333;33.73;1654.787;-37.31875;-37.59844
21.22516;33.9988;1654.784;-39.14063;-39.45703
20.24484;32.75266;1654.776;-39.38594;-40.21328
18.19312;32.41578;1654.768;-37.79297;-40.925
20.05094;32.79724;1654.708;-39.06953;-40.96484
17.81828;32.79594;1654.683;-39.97344;-39.09531
17.8876;32.1175;1654.68;-39.72031;-40.87109
21.36349;34.00302;1654.656;-39.18438;-39.48203
18.07469;32.33745;1654.654;-38.12422;-35.47031
19.92432;32.74984;1654.648;-39.88672;-38.34766
17.88083;32.7826;1654.599;-39.70781;-40.4875
20.25958;33.74786;1654.557;-37.31484;-39.39453
19.75057;32.71552;1654.549;-39.70313;-41.22422
20.19516;32.72943;1654.52;-41.11016;-41.99062
18.03328;32.3587;1654.514;-40.24922;-39.30859
20.8049;33.9474;1654.511;-41.09453;-40.19141
19.83568;32.71703;1654.492;-40.61406;-39.16719
18.02599;32.1151;1654.476;-39.32188;-38.89219
18.09365;32.15224;1654.465;-38.34063;-39.94844
20.45864;33.72729;1654.431;-39.82109;-39.7289
18.26505;32.38911;1654.43;-40.84844;-39.79531
20.30526;33.74943;1654.423;-37.92812;-38.86797
19.83792;32.72427;1654.415;-40.48438;-37.90547
19.71734;32.74313;1654.393;-39.2;-40.21406
18.08385;32.33104;1654.35;-40.34922;-39.6875
19.87917;32.73177;1654.304;-38.69531;-41.42031
20.5738;33.87932;1654.302;-39.75156;-40.33047
21.13667;33.93698;1654.298;-38.27891;-39.16797
18.73807;32.87182;1654.293;-40.10625;-40.43438
18.68479;32.89375;1654.289;-41.93359;-39.97734
17.99917;32.81057;1654.282;-38.66797;-39.75781
18.17177;32.33719;1654.259;-39.99766;-39.32578
19.34979;32.62625;1654.255;-40.76953;-40.36875
21.45724;33.97057;1654.245;-38.34531;-41.00312
20.32453;32.75255;1654.22;-39.12812;-42.43359
20.50937;33.8837;1654.214;-39.56094;-39.80312
20.15448;33.73661;1654.163;-40.35078;-39.47578
19.91156;32.70719;1654.158;-39.17969;-41.42188
19.76062;32.70078;1654.154;-39.69062;-39.96016
19.71974;32.65208;1654.132;-39.98985;-40.74531
20.85588;33.78109;1654.102;-40.08516;-39.81641
19.6987;32.71599;1654.099;-40.73828;-42.11953
21.38713;33.9887;1654.087;-39.21953;-38.58125
21.15526;33.97818;1654;-38.87891;-38.45391
17.82911;32.17427;1653.995;-39.72187;-42.25703
17.45828;32.74599;1653.986;-42.02266;-39.68516
19.9201;32.73026;1653.982;-41.02031;-38.45391
20.21344;32.74198;1653.951;-39.02734;-37.88594
19.8738;32.73438;1653.864;-43.59063;-39.32109
18.21037;32.39021;1653.844;-39.25781;-40.15859
18.04953;32.48412;1653.843;-38.10547;-39.09922
17.75724;32.80422;1653.823;-41.72734;-38.04219
19.95094;32.74963;1653.821;-40.00156;-42.16953
17.6849;32.80677;1653.79;-40.63203;-42.21953
18.70443;32.87536;1653.771;-40.3375;-39.69453
20.02073;32.82964;1653.754;-41.51484;-40.92578
20.66406;33.88411;1653.746;-39.35078;-42.10859
19.6299;33.88026;1653.714;-41.23672;-38.17578
20.63552;33.86672;1653.695;-37.51015;-40.46797
18.55875;32.73625;1653.688;-36.73203;-38.18672
20.78208;33.7911;1653.676;-41.14687;-41.08047
19.72412;32.64677;1653.662;-43.29453;-36.77031
18.68734;32.74177;1653.633;-43.78437;-39.10156
21.30984;33.97229;1653.632;-40.38672;-39.42735
21.15922;33.9838;1653.632;-39.07422;-40.42266
20.44354;32.77198;1653.632;-41.39219;-39.26328
18.22344;32.41359;1653.616;-39.00703;-41.05469
20.36276;32.77531;1653.61;-41.08906;-41.53906
18.59375;32.85714;1653.589;-38.71797;-39.40703
21.28839;33.96875;1653.586;-38.45313;-37.69297
20.49385;32.80531;1653.583;-38.55781;-41.39766
20.42516;33.73552;1653.55;-42.2875;-40.71328
21.3113;34.00286;1653.532;-40.42812;-40.38672
19.84943;32.73516;1653.514;-41.51797;-41.19141
20.11714;32.72865;1653.456;-40.32031;-40.77734
21.02938;33.93536;1653.455;-41.03359;-37.87812
20.6887;32.81198;1653.455;-42.30078;-38.31797
20.23318;32.73021;1653.438;-42.38281;-42.20234
20.47526;32.77203;1653.434;-39.53906;-42.38438
20.31969;33.84172;1653.411;-41.62891;-39.17109
20.4387;33.74662;1653.408;-40.72578;-40.97656
20.45266;33.87677;1653.374;-39.41875;-37.90625
20.45313;33.76495;1653.349;-41.21797;-37.97813
21.5476;34.04448;1653.337;-40.10703;-39.96094
20.42594;33.75911;1653.337;-36.29063;-39.75625
19.84115;32.72;1653.336;-37.79531;-38.19141
18.19344;32.33719;1653.328;-39.86875;-39.30391
21.28339;33.96948;1653.323;-38.27031;-40.38125
20.44786;33.85464;1653.3;-38.25703;-36.78437
21.15151;33.98406;1653.295;-39.61719;-39.44141
20.13661;32.74578;1653.284;-40.09141;-39.95391
20.34573;33.7413;1653.242;-38.30078;-39.39844
18.46313;32.84328;1653.238;-38.0414;-39.30703
20.27276;33.73792;1653.193;-40.18828;-40.20313
19.78958;32.73188;1653.186;-40.07734;-37.75781
19.85323;32.66312;1653.168;-40.81172;-40.33516
21.34312;33.95693;1653.16;-40.08281;-40.80078
17.34568;32.74052;1653.159;-40.92812;-40.36094
19.90646;33.88813;1653.142;-41.71328;-39.32969
19.80271;33.84911;1653.07;-41.65234;-39.23203
17.8299;32.07302;1653.022;-39.40547;-40.45
20.57615;33.8651;1653.022;-40.56094;-39.85938
20.7125;33.89375;1652.991;-39.77578;-41.27266
17.67078;32.29136;1652.987;-41.12734;-39.25625
20.54177;33.84656;1652.916;-39.92578;-41.37969
20.54052;33.92937;1652.886;-39.39531;-39.0375
21.33193;34.06;1652.883;-41.22813;-38.79297
20.50932;32.86542;1652.879;-38.82031;-37.86016
18.11109;32.34594;1652.856;-42.16016;-40.65469
20.17609;33.82037;1652.828;-38.80547;-38.68047
21.22917;34.00578;1652.818;-40.09453;-40.78984
20.27797;33.83875;1652.796;-39.17344;-41.48906
19.69401;32.62859;1652.781;-38.2289;-39.59453
18.13161;32.35469;1652.777;-41.42812;-39.92891
20.49995;32.75099;1652.776;-39.925;-41.74141
18.09135;32.35588;1652.746;-41.12422;-40.05235
20.06333;32.7364;1652.745;-40.44922;-37.54375
21.19823;34.00438;1652.729;-36.8625;-38.9164
18.55188;32.79854;1652.715;-41.5625;-40.3539
20.29812;32.73229;1652.7;-39.81016;-39.78125
20.00406;32.74323;1652.695;-39.37734;-39.42344
19.96;32.85266;1652.674;-40.82656;-44.36719
20.19594;32.79786;1652.661;-39.84609;-42.00391
19.81713;32.65776;1652.625;-40.77266;-41.30547
18.23802;32.35437;1652.612;-39.43281;-40.11485
17.85333;32.75958;1652.612;-39.63672;-40.35781
20.35302;32.8699;1652.599;-40.57031;-39.4375
17.87052;32.34214;1652.586;-41.06719;-42.97656
18.24318;32.32708;1652.558;-40.64375;-41.14531
19.81865;33.91896;1652.551;-40.4125;-38.77422
20.33687;32.74901;1652.514;-41.27969;-40.85703
18.53099;32.85073;1652.503;-38.98672;-40.37031
18.54766;32.87714;1652.48;-39.98047;-39.32031
19.93271;33.90021;1652.466;-43.10781;-39.39844
20.91375;34.0064;1652.441;-39.41953;-39.73203
21.25979;33.99396;1652.422;-38.95391;-37.74766
17.99297;32.1074;1652.409;-41.83828;-41.90391
20.76849;32.73812;1652.405;-40.98125;-39.42735
20.97974;33.8238;1652.398;-39.5625;-38.0414
19.86516;33.81089;1652.384;-37.85156;-39.67812
20.52823;33.75261;1652.384;-40.44922;-38.53203
20.25984;32.86469;1652.371;-38.55781;-38.15469
19.85266;32.73979;1652.341;-41.67109;-38.62188
17.98266;32.11411;1652.34;-41.08047;-40.87578
20.5976;33.84354;1652.339;-40.22422;-40.34766
20.0875;32.75245;1652.314;-40.83437;-37.67188
20.2301;32.70922;1652.302;-42.30156;-40.19375
21.39964;34.01193;1652.297;-41.7711;-41.87734
20.33458;32.7901;1652.276;-39.65469;-39.04688
19.87776;32.61505;1652.276;-41.19141;-40.38281
20.48547;32.79146;1652.241;-39.3375;-42.48047
20.66734;33.89687;1652.232;-38.1664;-39.84141
19.94922;32.72521;1652.225;-39.17812;-41.80312
21.43312;33.98885;1652.214;-38.25625;-37.43203
18.05677;32.3187;1652.211;-42.00234;-39.91328
19.62448;32.63562;1652.166;-39.95781;-40.16406
21.32911;33.99406;1652.147;-41.15234;-39.72031
20.49443;33.78786;1652.144;-40.11016;-42.8625
20.66755;33.90245;1652.138;-40.92188;-36.44375
21.48708;33.97156;1652.127;-40.85156;-40.675
20.2113;32.87761;1652.103;-39.41016;-41.42578
20.58271;33.8675;1652.057;-42.02031;-39.9
20.97318;34.0024;1652.029;-39.70781;-38.48985
19.72412;32.70641;1652.024;-41.38438;-42.82734
21.28479;33.96651;1652.013;-41.59766;-37.60156
20.48172;33.78339;1652.012;-38.36406;-38.87109
20.0775;33.88916;1651.955;-41.40234;-39.45234
18.10411;32.38344;1651.884;-40.27344;-39.74219
20.47281;33.84255;1651.848;-41.10781;-42.61328
21.42823;33.96791;1651.84;-42.34766;-40.67891
17.78906;32.11964;1651.833;-38.44062;-40.77969
18.18682;32.35088;1651.833;-40.68438;-40.69922
17.35167;32.74213;1651.829;-41.35078;-40.37422
20.33214;33.88177;1651.799;-38.37188;-40.17031
18.28635;32.35906;1651.775;-40.66328;-40.84609
20.81349;33.87104;1651.763;-40.61485;-37.19219
19.78687;32.71375;1651.762;-38.07656;-39.53516
20.22297;32.74229;1651.751;-37.99922;-41.78359
20.2038;32.81771;1651.702;-38.27813;-42.17812
21.01537;34.02078;1651.688;-38.58047;-42.45313
18.14833;32.33042;1651.682;-40.53906;-43.35313
20.58448;33.80682;1651.666;-37.26406;-42.08906
19.8501;32.65495;1651.658;-41.15625;-39.32344
20.14057;33.70875;1651.616;-40.5875;-41.66719
19.90812;32.84854;1651.556;-40.93047;-38.49375
20.42203;33.73286;1651.541;-38.83437;-40.46875
17.51615;32.28313;1651.535;-39.39844;-39.28281
20.71094;33.84844;1651.525;-40.20156;-39.08281
20.36833;32.73958;1651.518;-41.26094;-39.92812
21.22651;33.96932;1651.507;-40.95703;-40.47656
17.75984;32.14437;1651.463;-38.6;-40.975
18.10057;32.37005;1651.461;-40.61172;-39.12188
20.70719;33.90729;1651.442;-38.68281;-40.62031
20.38713;33.74573;1651.42;-39.65703;-43.7375
20.26052;33.83432;1651.383;-37.86719;-40.725
21.17922;33.97495;1651.382;-37.95469;-40.70547
18.23547;32.33042;1651.324;-38.40859;-40.73438
19.68172;32.68484;1651.296;-41.73672;-39.35469
20.21208;32.72818;1651.245;-41.04609;-39.04297
20.69448;33.90208;1651.238;-38.5;-40.5625
18.68995;32.89542;1651.225;-42.41875;-38.81406
20.95214;33.95151;1651.22;-40.35078;-38.00547
20.34917;33.80859;1651.219;-39.00938;-41.05078
20.38599;33.77276;1651.176;-39.21719;-40.50859
17.91198;32.17526;1651.169;-41.84922;-41.1461
20.07776;32.75276;1651.151;-37.93047;-40.33047
21.36984;33.95375;1651.08;-39.97578;-39.92266
20.56614;33.8687;1651.079;-40.01172;-39.53828
20.24328;32.74364;1651.073;-40.01563;-41.82344
20.60505;33.84687;1651.066;-40.975;-39.45078
20.34297;32.80037;1651.064;-36.61485;-37.84687
19.40656;32.64792;1651.063;-39.24844;-37.25469
19.59766;32.65844;1651.054;-38.72187;-40.30938
19.82375;32.6739;1651.053;-40.23906;-40.65937
20.99042;33.90781;1650.975;-40.14453;-39.20547
21.23234;34.00714;1650.943;-39.77422;-39.89063
20.72745;33.88406;1650.943;-38.3961;-42.25781
20.53078;33.8388;1650.919;-43.15078;-40.7914
20.58531;33.81755;1650.917;-40.82656;-39.77656
21.01312;33.93979;1650.888;-39.13281;-40.00625
17.18937;32.75047;1650.849;-40.06172;-40.35859
20.91333;33.87589;1650.849;-40.725;-39.80391
20.55693;32.76286;1650.808;-41.30859;-40.51953
20.29547;33.78052;1650.795;-40.98985;-40.17656
20.39109;32.74297;1650.795;-38.47109;-42.57031
21.24844;33.97896;1650.79;-40.8539;-40.98438
18.14672;32.33521;1650.761;-41.6875;-39.51172
17.68318;32.2487;1650.756;-41.47266;-39.22266
20.23135;32.75057;1650.739;-38.24453;-39.96719
19.51974;32.69167;1650.68;-39.90703;-40.62969
20.47286;33.81859;1650.676;-39.90234;-40.66328
21.20932;33.97401;1650.625;-39.78984;-38.01484
20.1925;32.74411;1650.624;-39.22578;-40.26641
17.18323;32.74162;1650.623;-40.33672;-40.37812
20.51865;33.80219;1650.6;-39.24531;-39.75156
21.31469;33.95089;1650.578;-41.30312;-38.75625
20.29448;32.75943;1650.557;-38.98672;-38.69844
21.18974;33.96406;1650.542;-40.9586;-40.95469
19.78906;32.71135;1650.525;-38.88047;-41.93594
20.385;33.84516;1650.505;-41.69688;-40.3336
19.57;32.60411;1650.497;-39.65937;-41.64375
17.98677;32.29427;1650.484;-39.52187;-41.43516
19.96948;32.88635;1650.477;-43.00312;-39.07969
17.64214;32.27745;1650.471;-40.81172;-38.39844
20.01599;32.72219;1650.466;-39.05625;-39.05312
20.07818;32.73146;1650.438;-41.41484;-39.22187
18.06917;32.35974;1650.411;-41.46875;-40.95703
20.45849;33.59401;1650.405;-41.46563;-39.43047
18.21182;32.34438;1650.372;-40.89453;-39.17656
18.69198;32.87203;1650.354;-39.48125;-38.91563
20.31781;33.74271;1650.353;-40.43281;-38.34766
17.95682;32.0475;1650.286;-41.70547;-38.14531
21.11651;33.95755;1650.276;-39.9789;-38.66875
20.75656;33.80104;1650.266;-41.09297;-40.64219
20.43099;32.74656;1650.229;-41.35156;-40.53594
20.70563;33.8536;1650.212;-40.70156;-39.7625
20.82021;33.75969;1650.199;-39.12734;-40.13906
21.11609;33.92344;1650.146;-39.81719;-40.97187
20.62432;33.85594;1650.105;-41.02266;-39.56328
17.38099;32.73463;1650.096;-42.54297;-36.5
21.16771;33.96188;1650.077;-39.36953;-40.74688
20.41365;33.83906;1650.029;-42.37422;-38.45547
20.39089;32.79026;1650.005;-38.38906;-39.54063
18.38443;32.25469;1650.002;-39.21484;-40.80078
20.97333;33.91391;1649.976;-38.22344;-40.56094
21.13734;33.96011;1649.901;-40.34844;-40.375
21.01323;33.9311;1649.844;-39.20391;-40.43203
21.21313;33.94625;1649.834;-37.25781;-38.8125
17.72146;32.29276;1649.822;-40.29609;-39.60469
20.28578;32.76719;1649.818;-39.975;-40.23594
20.45927;32.81839;1649.789;-39.54297;-39.09375
18.64599;32.86667;1649.78;-39.56406;-39.88672
21.15599;33.91724;1649.767;-39.475;-38.13594
20.24417;32.75198;1649.746;-40.40859;-39.50312
19.92281;32.77609;1649.741;-40.58281;-39.68203
18.14359;32.22271;1649.728;-40.29609;-41.56328
21.01745;34.00797;1649.713;-41.07422;-37.49141
17.91088;32.29854;1649.693;-39.72656;-39.97734
20.97849;33.89354;1649.693;-42.39063;-40.12031
17.72911;32.31052;1649.692;-42.44141;-40.31875
20.36932;32.7711;1649.676;-39.58203;-37.92031
21.33167;33.98849;1649.648;-39.23828;-39.76172
21.355;34.0238;1649.646;-42.26563;-40.14531
17.38891;32.28729;1649.637;-38.52969;-38.01484
20.73125;33.89625;1649.624;-40.44219;-39.50234
18.5551;32.79229;1649.62;-39.5375;-40.84609
21.27203;33.99125;1649.585;-38.66719;-39.78281
18.15203;32.25266;1649.561;-41.61797;-37.48203
18.0788;32.28547;1649.55;-40.41797;-41.33203
20.29271;32.72573;1649.522;-40.11719;-38.24219
21.35255;34.00844;1649.514;-39.67266;-38.18359
20.5201;33.75224;1649.508;-40.27656;-38.55859
19.80109;32.72255;1649.493;-42.54297;-41.14453
20.96786;33.90255;1649.443;-38.5;-40.14297
18.6238;32.8788;1649.442;-40.80156;-38.97578
20.73151;33.80286;1649.412;-37.72266;-39.71094
20.3624;33.7499;1649.363;-38.55547;-38.96719
21.07214;33.98135;1649.355;-42.66563;-42.20781
21.33339;34.01443;1649.333;-39.01094;-42.51015
20.98167;33.90802;1649.329;-41.84609;-38.17109
18.03792;32.15615;1649.291;-39.35547;-41.16484
18.13005;32.13911;1649.286;-43.14375;-42.58203
17.91682;32.23672;1649.277;-40.17656;-41.99609
20.70875;33.78599;1649.272;-40.05156;-38.99297
20.79875;33.85599;1649.269;-40.59922;-38.43125
21.13125;33.99953;1649.23;-39.31641;-39.46563
17.96635;32.30146;1649.221;-36.28047;-39.6625
20.07479;32.7337;1649.219;-39.27031;-39.75547
21.07354;34.00161;1649.198;-40.88359;-39.04531
20.42156;32.80406;1649.198;-41.37344;-41.09063
21.23375;34.00073;1649.178;-40.68984;-41.20547
19.88406;32.75161;1649.169;-42.30938;-40.74609
17.5162;32.27875;1649.152;-40.39141;-40.79297
20.32115;33.75698;1649.152;-39.96563;-38.56172
20.49406;33.85688;1649.128;-39.03047;-40.1375
20.34156;33.7351;1649.081;-39.18906;-39.4875
17.81969;32.2862;1649.059;-40.53125;-37.375
20.9175;33.89448;1649.016;-38.64844;-39.2711
21.48719;33.94885;1649.012;-39.83203;-40.37344
17.90198;32.21719;1648.958;-40.33672;-39.46641
20.51458;33.81479;1648.952;-41.41016;-39.41797
18.48047;32.32151;1648.94;-40.14375;-41.22813
21.07099;34.00969;1648.93;-41.58828;-40.62109
17.91214;32.22734;1648.864;-40.20703;-40.075
17.89974;32.21016;1648.857;-39.65859;-39.54609
20.99625;33.95479;1648.851;-39.95156;-41.31641
17.99641;32.16042;1648.824;-41.00234;-41.74609
21.0799;33.93505;1648.786;-41.72656;-40.65313
18.60042;32.87339;1648.759;-38.27031;-38.76484
21.26609;33.99531;1648.755;-40.74609;-39.9789
17.95526;32.19844;1648.75;-40.72187;-38.80078
18.06896;32.14552;1648.746;-40.76563;-41.25547
20.47708;33.75563;1648.744;-40.58281;-39.67969
18.06245;32.26599;1648.722;-39.24531;-39.56953
21.65781;33.99891;1648.709;-38.28906;-39.2125
20.47214;32.79031;1648.709;-38.98281;-40.30859
18.05776;32.21958;1648.695;-40.32891;-39.62422
17.83943;32.26786;1648.692;-37.01172;-42.2
19.66047;32.75;1648.679;-37.00859;-40.46797
20.97271;33.94448;1648.671;-39.19531;-38.92266
18.1388;32.31;1648.667;-41.34453;-41.76406
18.96505;32.67073;1648.657;-40.25078;-39.6125
20.59672;32.81073;1648.642;-40.57734;-37.31875
20.62719;32.78563;1648.631;-41.76406;-39.14063
20.35755;32.73146;1648.584;-41.08594;-39.38594
17.82823;32.11125;1648.546;-38.54063;-37.79297
17.99932;32.20083;1648.542;-40.31875;-39.06953
20.09073;32.75646;1648.482;-39.55156;-39.97344
20.61755;32.78969;1648.471;-39.78516;-39.72031
18.43521;32.80614;1648.459;-39.16172;-39.18438
20.39135;32.78891;1648.422;-37.43828;-38.12422
20.51724;32.79677;1648.402;-37.33906;-39.88672
20.65;33.8388;1648.396;-40.82891;-39.70781
19.84052;32.74323;1648.39;-41.16172;-37.31484
18.04792;32.24979;1648.385;-39.99688;-39.70313
19.83364;33.84505;1648.376;-39.53125;-41.11016
21.14401;33.99146;1648.371;-42.05625;-40.24922
18.53214;32.27687;1648.366;-39.64453;-41.09453
19.68656;32.71354;1648.322;-40.98906;-40.61406
22.70198;35.71792;1648.282;-39.89844;-39.32188
21.26271;33.97208;1648.265;-35.56016;-38.34063
20.27073;32.8413;1648.252;-40.61719;-39.82109
20.85552;33.96849;1648.223;-38.62109;-40.84844
21.06068;33.93161;1648.22;-39.40469;-37.92812
18.16922;32.30271;1648.204;-41.90078;-40.48438
17.9837;32.27469;1648.203;-37.70547;-39.2
21.09016;33.97083;1648.203;-38.94922;-40.34922
20.56203;32.83906;1648.192;-37.55156;-38.69531
18.16755;32.38719;1648.16;-42.12344;-39.75156
20.32953;32.76516;1648.145;-39.42812;-38.27891
18.03662;32.24537;1648.135;-38.69531;-40.10625
18.16583;32.29813;1648.135;-39.90547;-41.93359
20.42547;33.77318;1648.133;-38.73125;-38.66797
18.04406;32.29292;1648.132;-37.87109;-39.99766
18.26583;32.3539;1648.12;-40.4875;-40.76953
21.12521;33.91307;1648.057;-37.9586;-38.34531
18.21406;32.24953;1648.033;-38.14063;-39.12812
20.50104;33.83698;1648.012;-39.42735;-39.56094
20.33583;32.79234;1648.009;-38.99453;-40.35078
21.06703;33.93167;1648.001;-40.65547;-39.17969
20.98443;33.97177;1647.981;-40.30938;-39.69062
18.11786;32.20474;1647.969;-38.49609;-39.98985
21.36906;34.03661;1647.953;-36.95703;-40.08516
18.23115;32.41458;1647.948;-40.79297;-40.73828
21.26453;34.03443;1647.931;-39.675;-39.21953
20.68719;33.88078;1647.894;-40.77344;-38.87891
18.10016;32.25776;1647.88;-41.71484;-39.72187
17.96745;32.29083;1647.854;-39.65937;-42.02266
18.42167;32.4063;1647.844;-39.85;-41.02031
21.57656;33.95151;1647.841;-41.9125;-39.02734
20.21542;32.71016;1647.801;-40.26719;-43.59063
20.26297;32.74588;1647.795;-38.69453;-39.25781
18.45672;32.86948;1647.779;-41.33047;-38.10547
21.21589;34.01375;1647.768;-39.74531;-41.72734
21.09422;33.9663;1647.756;-41.57969;-40.00156
17.13594;32.71724;1647.754;-39.57265;-40.63203
20.98698;33.89385;1647.746;-39.67422;-40.3375
18.45172;32.78844;1647.661;-40.96563;-41.51484
20.29677;32.78484;1647.66;-39.81406;-39.35078
18.00766;32.38802;1647.636;-40.03594;-41.23672
19.50609;32.72688;1647.628;-41.62188;-37.51015
21.09349;33.97807;1647.626;-39.29609;-36.73203
18.14672;32.28104;1647.601;-38.91406;-41.14687
21.13099;33.93438;1647.463;-42.17891;-43.29453
20.32063;32.80552;1647.443;-39.89063;-43.78437
21.32187;33.95969;1647.418;-41.48125;-40.38672
20.28651;32.74172;1647.408;-37.64844;-39.07422
21.12042;33.91109;1647.381;-40.87656;-41.39219
18.78026;32.83963;1647.377;-39.14453;-39.00703
18.11901;32.42646;1647.278;-40.03281;-41.08906
20.56833;32.80724;1647.218;-40.49844;-38.71797
20.17307;33.85031;1647.206;-39.02969;-38.45313
20.51042;33.82453;1647.191;-40.67735;-38.55781
20.25109;32.74198;1647.176;-39.57656;-42.2875
20.26677;32.77687;1647.175;-41.19219;-40.42812
20.37391;33.86443;1647.173;-42.17344;-41.51797
20.54568;33.78078;1647.134;-37.39219;-40.32031
21.16255;34.00609;1647.098;-38.93984;-41.03359
21.14271;33.93505;1647.068;-38.46797;-42.30078
20.62963;33.80484;1647.064;-40.15703;-42.38281
21.20292;33.93823;1647.05;-39.58828;-39.53906
20.42917;32.73578;1646.992;-42.55859;-41.62891
19.81536;32.74807;1646.972;-40.10234;-40.72578
20.44948;32.76271;1646.971;-39.12812;-39.41875
21.00953;33.92557;1646.924;-37.71016;-41.21797
21.34063;33.97068;1646.923;-38.44922;-40.10703
18.62703;32.86547;1646.892;-39.36094;-36.29063
20.49286;33.85614;1646.875;-41.03906;-37.79531
20.62885;33.95854;1646.841;-40.04063;-39.86875
18.1676;32.46083;1646.828;-39.84063;-38.27031
21.36089;33.99979;1646.823;-39.19141;-38.25703
21.35922;33.97677;1646.798;-40.17735;-39.61719
20.59917;32.77198;1646.777;-41.7289;-40.09141
18.60469;32.49745;1646.776;-39.45937;-38.30078
18.35297;32.45083;1646.765;-40.73359;-38.0414
21.51198;33.97688;1646.743;-38.65313;-40.18828
17.31141;32.74229;1646.682;-39.89375;-40.07734
20.95328;33.94094;1646.571;-41.94609;-40.81172
21.27531;33.97422;1646.533;-40.25547;-40.08281
18.29688;32.19708;1646.497;-39.41719;-40.92812
