K0P102_1.PV;K5T16.PV
4.077912;96.29854
4.067403;96.29854
4.115647;96.29855
4.070844;96.29865
4.072644;96.29865
4.092456;96.29865
4.088287;96.29875
4.107034;96.29875
4.082931;96.29885
4.068328;96.29885
4.093428;96.29896
4.116594;96.29896
4.063119;96.29906
4.087134;96.29917
4.103722;96.29927
4.10604;96.29927
4.117978;96.29927
4.096025;96.29938
4.093613;96.29948
4.117056;96.29958
4.108744;96.29958
4.063225;96.29969
4.0548;96.29979
4.068359;96.29979
4.052916;96.2999
4.120997;96.3
4.107978;96.3001
4.106259;96.30021
4.105878;96.30032
4.099656;96.30032
4.093447;96.30042
4.099297;96.30042
4.091697;96.30052
4.090291;96.30052
4.112012;96.30093
4.088872;96.30104
4.083735;96.30104
4.099347;96.30125
4.105869;96.30125
4.116966;96.30146
4.11311;96.30146
4.096266;96.30167
4.088831;96.30167
4.091356;96.30177
4.123641;96.30187
4.094613;96.30198
4.075394;96.30209
4.093347;96.30209
4.086528;96.30209
4.119738;96.30209
4.098934;96.30229
4.083956;96.3024
4.062084;96.3024
4.086169;96.3025
4.079669;96.3026
4.057688;96.30281
4.083206;96.30281
4.104728;96.30292
4.11334;96.30334
4.070266;96.30334
4.068897;96.30344
4.124691;96.30344
4.074116;96.30386
4.108413;96.30386
4.063494;96.30396
4.129744;96.30396
4.065791;96.30396
4.102694;96.30406
4.092141;96.30417
4.090837;96.30427
4.114687;96.30427
4.080025;96.30437
4.109947;96.30437
4.03021;96.30448
4.089912;96.30458
4.09905;96.30469
4.054906;96.30511
4.129597;96.30511
4.061744;96.30521
4.093778;96.30531
4.043775;96.30541
4.095631;96.30542
4.053253;96.30573
4.087281;96.30573
4.034894;96.30594
4.101356;96.30625
4.101243;96.30625
4.123203;96.30635
4.104953;96.30656
4.113669;96.30666
4.092519;96.30677
4.061528;96.30677
4.094344;96.30688
4.121366;96.30688
4.078415;96.30698
4.118972;96.30698
4.088541;96.30708
4.10575;96.30708
4.110122;96.30708
4.084269;96.30729
4.0799;96.3075
4.061734;96.3075
4.052063;96.3075
4.055169;96.3075
4.115219;96.30771
4.088972;96.30771
4.105275;96.30782
4.110737;96.30782
4.054316;96.30833
4.101206;96.30844
4.099734;96.30854
4.082922;96.30854
4.116616;96.30854
4.087744;96.30854
4.098969;96.30885
4.087237;96.30885
4.09015;96.30896
4.100191;96.30906
4.119225;96.30927
4.085156;96.30927
4.120116;96.30927
4.111397;96.30937
4.125087;96.30937
4.077725;96.30959
4.062569;96.30979
4.10035;96.3099
4.120469;96.31
4.105578;96.31
4.07584;96.3101
4.059491;96.31021
4.073197;96.31031
4.102266;96.31042
4.095331;96.31084
4.091009;96.31094
4.109741;96.31104
4.109406;96.31104
4.108659;96.31114
4.090619;96.31125
4.083169;96.31125
4.12985;96.31136
4.109969;96.31136
4.091728;96.31145
4.107409;96.31145
4.065969;96.31146
4.056225;96.31146
4.138544;96.31156
4.070944;96.31156
4.118312;96.31167
4.120206;96.31167
4.116081;96.31187
4.079609;96.31198
4.120153;96.31229
4.135981;96.31239
4.091994;96.3125
4.093143;96.31271
4.121353;96.31281
4.071331;96.31302
4.086319;96.31302
4.089572;96.31302
4.119034;96.31302
4.109253;96.31313
4.061635;96.31323
4.093431;96.31323
4.059509;96.31333
4.071378;96.31344
4.092434;96.31355
4.097641;96.31364
4.123312;96.31364
4.092916;96.31364
4.102538;96.31364
4.090684;96.31375
4.087544;96.31385
4.092309;96.31417
4.075934;96.31427
4.094231;96.31438
4.090856;96.31448
4.099344;96.31458
4.115057;96.31458
4.08384;96.31469
4.090484;96.315
4.121109;96.31521
4.128941;96.31532
4.081203;96.31532
4.108794;96.31541
4.077206;96.31541
4.141303;96.31541
4.117166;96.31573
4.113187;96.31573
4.100163;96.31583
4.068906;96.31615
4.065159;96.31625
4.063616;96.31657
4.113881;96.31657
4.078428;96.31667
4.070741;96.31667
4.069672;96.31667
4.09941;96.31667
4.061066;96.31677
4.077697;96.31709
4.054519;96.31718
4.060362;96.31718
4.042663;96.31729
4.060622;96.31729
4.098966;96.31729
4.087209;96.3176
4.067756;96.31771
4.051809;96.31771
4.110806;96.31771
4.085547;96.31781
4.088428;96.31792
4.127138;96.31792
4.128297;96.31792
4.094522;96.31802
4.056413;96.31802
4.09395;96.31802
4.083875;96.31812
4.05196;96.31812
4.127438;96.31844
4.043622;96.31854
4.083319;96.31864
4.117266;96.31886
4.137322;96.31886
4.098787;96.31895
4.113541;96.31895
4.088691;96.31917
4.053012;96.31917
4.085378;96.31917
4.073506;96.31927
4.1088;96.31927
4.05696;96.31937
4.077559;96.31959
4.099372;96.31969
4.110691;96.31969
4.094844;96.31989
4.069347;96.31989
4.057765;96.31989
4.122756;96.32021
4.072356;96.32052
4.068019;96.32063
4.094319;96.32063
4.11654;96.32063
4.087278;96.32094
4.105766;96.32094
4.08945;96.32104
4.107412;96.32114
4.082284;96.32125
4.10505;96.32135
4.038672;96.32146
4.118506;96.32167
4.117178;96.32177
4.088294;96.32188
4.084922;96.32188
4.077972;96.32188
4.0922;96.32198
4.093231;96.3224
4.119228;96.3225
4.081728;96.3226
4.079306;96.32271
4.112391;96.32313
4.100103;96.32333
4.081753;96.32354
4.129534;96.32354
4.072109;96.32375
4.066038;96.32375
4.085109;96.32396
4.133537;96.32427
4.098206;96.32437
4.039487;96.32438
4.115394;96.32458
4.080609;96.32468
4.089391;96.32468
4.079497;96.32468
4.097003;96.32479
4.120563;96.325
4.050544;96.325
4.107972;96.3251
4.125331;96.3251
4.07929;96.32531
4.085022;96.32542
4.076081;96.32552
4.106591;96.32552
4.052506;96.32552
4.090678;96.32562
4.078262;96.32573
4.077134;96.32573
4.104544;96.32594
4.125322;96.32594
4.108534;96.32615
4.106034;96.32645
4.106747;96.32646
4.097262;96.32656
4.085247;96.32667
4.129922;96.32677
4.102944;96.32677
4.05285;96.32677
4.072575;96.32677
4.112016;96.32698
4.106444;96.32698
4.089506;96.32709
4.116791;96.32709
4.124128;96.32709
4.07929;96.32719
4.079031;96.32719
4.074619;96.32729
4.074853;96.32739
4.081075;96.3275
4.091875;96.32761
4.081244;96.32761
4.105056;96.32781
4.090787;96.32802
4.039606;96.32813
4.083119;96.32833
4.113019;96.32833
4.085841;96.32844
4.097025;96.32854
4.109347;96.32854
4.095722;96.32864
4.081162;96.32875
4.080806;96.32875
4.111694;96.32886
4.062169;96.32896
4.122713;96.32896
4.112106;96.32906
4.102385;96.32917
4.102463;96.32938
4.060913;96.32938
4.110319;96.32938
4.1274;96.32958
4.070622;96.32969
4.073859;96.32979
4.08195;96.32979
4.089522;96.3301
4.07761;96.3301
4.064444;96.3301
4.08765;96.3301
4.076325;96.33031
4.077769;96.33041
4.036759;96.33052
4.100106;96.33052
4.067144;96.33083
4.074394;96.33094
4.113816;96.33104
4.081215;96.33125
4.108325;96.33125
4.083228;96.33125
4.114603;96.33125
4.102468;96.33167
4.0686;96.33167
4.106056;96.33188
4.081316;96.33198
4.087603;96.33218
4.089697;96.33219
4.105269;96.33229
4.090278;96.33229
4.099885;96.3324
4.07935;96.3324
4.104403;96.3325
4.086809;96.3326
4.057631;96.3326
4.043831;96.3326
4.111331;96.33271
4.084656;96.33281
4.105722;96.33281
4.098078;96.33302
4.112928;96.33323
4.068844;96.33333
4.091219;96.33365
4.063862;96.33375
4.10155;96.33385
4.099197;96.33385
4.145891;96.33385
4.035719;96.33385
4.090125;96.33396
4.069237;96.33406
4.053841;96.33406
4.066103;96.33406
4.114685;96.33406
4.077419;96.33417
4.121775;96.33427
4.098009;96.33437
4.074697;96.33437
4.067853;96.33437
4.122953;96.33437
4.098016;96.33437
4.1289;96.33448
4.051622;96.33469
4.071887;96.33479
4.099537;96.33479
4.084719;96.33479
4.075387;96.33479
4.0886;96.3349
4.085115;96.335
4.087412;96.335
4.111678;96.335
4.0739;96.335
4.079216;96.335
4.07145;96.33521
4.06886;96.33521
4.033434;96.33521
4.095972;96.33531
4.078672;96.33542
4.048838;96.33542
4.069978;96.33552
4.102037;96.33573
4.064653;96.33583
4.114322;96.33583
4.063588;96.33594
4.098453;96.33594
4.121978;96.33604
4.097109;96.33625
4.1215;96.33625
4.08604;96.33636
4.090122;96.33636
4.106153;96.33646
4.03045;96.33656
4.107775;96.33667
4.104731;96.33677
4.067275;96.33688
4.063644;96.33698
4.096509;96.33698
4.108216;96.33708
4.067491;96.33719
4.107697;96.33719
4.132565;96.3375
4.042991;96.3376
4.113872;96.33771
4.089991;96.33771
4.096538;96.33781
4.097262;96.33791
4.1167;96.33791
4.092331;96.33791
4.074434;96.33791
4.131709;96.33802
4.101847;96.33802
4.10565;96.33802
4.078419;96.33854
4.111481;96.33854
4.055153;96.33865
4.114788;96.33865
4.111578;96.33875
4.067578;96.33885
4.106935;96.33885
4.070288;96.33896
4.059941;96.33906
4.137966;96.33916
4.108494;96.33927
4.064231;96.33968
4.120269;96.33968
4.052978;96.33968
4.065716;96.33969
4.067491;96.33969
4.058369;96.33979
4.077772;96.33979
4.087259;96.3399
4.071959;96.34
4.078178;96.3401
4.132513;96.3401
4.117178;96.34042
4.096547;96.34073
4.110406;96.34073
4.055053;96.34084
4.120747;96.34084
4.099185;96.34084
4.08669;96.34084
4.105575;96.34093
4.079788;96.34115
4.073163;96.34125
4.079947;96.34125
4.081563;96.34125
4.051847;96.34125
4.106884;96.34135
4.101122;96.34156
4.069728;96.34167
4.089631;96.34167
4.127647;96.34167
4.076431;96.34177
4.109409;96.34187
4.106434;96.34187
4.113841;96.34198
4.086956;96.34198
4.092609;96.34219
4.119356;96.34219
4.117975;96.34239
4.097231;96.34261
4.113466;96.34281
4.106528;96.34302
4.068225;96.34312
4.082294;96.34312
4.093031;96.34323
4.0896;96.34333
4.108037;96.34344
4.107188;96.34354
4.08704;96.34386
4.087141;96.34396
4.072609;96.34417
4.106034;96.34438
4.053075;96.34447
4.11101;96.34469
4.093656;96.34489
4.108066;96.34489
4.069222;96.34489
4.026147;96.34489
4.038391;96.34489
4.09085;96.345
4.079781;96.3451
4.063813;96.3451
4.101025;96.3451
4.054906;96.34521
4.087644;96.34531
4.067453;96.34531
4.069291;96.34541
4.088066;96.34542
4.084641;96.34552
4.093375;96.34563
4.079919;96.34594
4.078791;96.34594
4.108984;96.34604
4.056222;96.34615
4.108969;96.34615
4.081088;96.34624
4.110631;96.34625
4.103666;96.34635
4.056494;96.34635
4.136056;96.34635
4.094466;96.34646
4.078934;96.34646
4.139825;96.34677
4.074359;96.34688
4.132513;96.34688
4.101094;96.34708
4.094678;96.34708
4.098728;96.34708
4.103972;96.34718
4.090447;96.34719
4.083216;96.3474
4.090916;96.3474
4.096897;96.3474
4.102394;96.34771
4.090925;96.34792
4.086981;96.34802
4.105609;96.34802
4.084387;96.34812
4.103722;96.34834
4.107672;96.34834
4.097503;96.34843
4.121456;96.34865
4.125606;96.34875
4.084881;96.34875
4.099447;96.34885
4.116578;96.34885
4.038469;96.34896
4.035103;96.34906
4.045597;96.34917
4.062078;96.34917
4.109528;96.34917
4.107028;96.34959
4.095613;96.3499
4.092716;96.35011
4.042062;96.35011
4.100488;96.35011
4.077219;96.35011
4.093016;96.3502
4.075916;96.35031
4.0799;96.35042
4.091537;96.35052
4.081263;96.35062
4.113112;96.35073
4.073194;96.35073
4.090037;96.35073
4.047634;96.35094
4.081603;96.35094
4.027125;96.35114
4.087478;96.35136
4.093803;96.35136
4.0546;96.35167
4.081194;96.35177
4.072463;96.35188
4.084447;96.35239
4.097094;96.3526
4.084572;96.3526
4.141322;96.3526
4.113097;96.35281
4.108335;96.35302
4.120247;96.35302
4.0709;96.35313
4.107466;96.35313
4.113334;96.35313
4.094819;96.35344
4.062447;96.35354
4.094497;96.35365
4.128831;96.35375
4.091384;96.35385
4.100228;96.35386
4.111716;96.35406
4.072841;96.35406
4.081337;96.35416
4.078431;96.35427
4.078338;96.35437
4.121331;96.35448
4.088675;96.35448
4.132775;96.35458
4.062831;96.35458
4.090422;96.35468
4.0292;96.35469
4.070816;96.3549
4.110294;96.3551
4.080725;96.35521
4.100513;96.35521
4.126291;96.35542
4.06855;96.35552
4.106897;96.35552
4.08575;96.35562
4.092725;96.35563
4.102297;96.35573
4.108897;96.35573
4.075434;96.35604
4.042206;96.35615
4.123575;96.35615
4.089575;96.35625
4.141759;96.35646
4.109772;96.35646
4.077906;96.35656
4.086438;96.35667
4.110797;96.35667
4.074453;96.35677
4.09215;96.35677
4.091691;96.35677
4.088766;96.35687
4.062775;96.35687
4.1087;96.35698
4.069375;96.35729
4.1015;96.35729
4.092737;96.35739
4.11435;96.3575
4.130375;96.35781
4.091384;96.35802
4.0732;96.35802
4.054466;96.35812
4.108438;96.35812
4.079025;96.35823
4.054972;96.35844
4.087866;96.35844
4.067641;96.35854
4.093444;96.35864
4.071603;96.35864
4.055337;96.35875
4.068534;96.35886
4.041559;96.35906
4.10765;96.35917
4.124391;96.35927
4.108166;96.35927
4.064581;96.35927
4.086631;96.35938
4.051634;96.35938
4.061759;96.35948
4.115719;96.35948
4.117494;96.35948
4.077431;96.35969
4.096419;96.35979
4.071444;96.35989
4.112044;96.36
4.092697;96.36
4.101269;96.36
4.056178;96.36011
4.039856;96.36021
4.117135;96.36031
4.114353;96.36031
4.061425;96.36063
4.083284;96.36073
4.06496;96.36073
4.097353;96.36073
4.089269;96.36083
4.125281;96.36083
4.081597;96.36115
4.047844;96.36125
4.071578;96.36146
4.077835;96.36156
4.070678;96.36156
4.08606;96.36156
4.112653;96.36156
4.100881;96.36166
4.107228;96.36166
4.127587;96.36166
4.0478;96.36177
4.110425;96.36177
4.098712;96.36177
4.110884;96.36188
4.067378;96.36188
4.123422;96.36198
4.098463;96.36219
4.098378;96.36229
4.096087;96.3624
4.073613;96.3626
4.101959;96.36271
4.092953;96.36271
4.071191;96.36271
4.113119;96.36271
4.115162;96.36282
4.118447;96.36292
4.142566;96.36323
4.102628;96.36323
4.043097;96.36323
4.096781;96.36323
4.092344;96.36333
4.064694;96.36333
4.111653;96.36343
4.070594;96.36343
4.063756;96.36354
4.077769;96.36365
4.075772;96.36375
4.083234;96.36396
4.06524;96.36407
4.068372;96.36417
4.066728;96.36417
4.097988;96.36437
4.098741;96.36448
4.065288;96.36459
4.061378;96.36469
4.092213;96.36479
4.087494;96.36489
4.096916;96.3649
4.120656;96.3649
4.140453;96.3651
4.102787;96.36521
4.057825;96.36542
4.0609;96.36552
4.087447;96.36562
4.085515;96.36562
4.073069;96.36573
4.087075;96.36573
4.109681;96.36573
4.071703;96.36583
4.049784;96.36604
4.059841;96.36625
4.073769;96.36636
4.091125;96.36646
4.099803;96.36646
4.111472;96.36646
4.07915;96.36656
4.123312;96.36656
4.110688;96.36667
4.082944;96.36677
4.089319;96.36687
4.055481;96.36698
4.105181;96.36698
4.066522;96.36698
4.087309;96.36708
4.108472;96.36708
4.068766;96.36729
4.077769;96.3676
4.073594;96.36761
4.058837;96.36781
4.131065;96.36781
4.119756;96.36781
4.082178;96.36791
4.093931;96.36813
4.048769;96.36823
4.127891;96.36823
4.071081;96.36833
4.087553;96.36854
4.072016;96.36864
4.079144;96.36896
4.099297;96.36896
4.062631;96.36896
4.0739;96.36906
4.110025;96.36916
4.085815;96.36916
4.103588;96.36927
4.107013;96.36927
4.106297;96.36938
4.062719;96.36938
4.136956;96.36948
4.098119;96.36958
4.07551;96.37
4.097763;96.37
4.110044;96.37
4.049881;96.3701
4.124835;96.3701
4.062022;96.37052
4.111594;96.37052
4.099088;96.37094
4.096663;96.37104
4.101147;96.37115
4.047375;96.37125
4.092844;96.37135
4.078394;96.37135
4.099272;96.37135
4.106222;96.37146
4.12886;96.37167
4.108556;96.37167
4.119878;96.37177
4.068366;96.37187
4.103734;96.37187
4.0869;96.37187
4.087547;96.37187
4.069341;96.37198
4.129094;96.37209
4.106678;96.37218
4.083519;96.37218
4.096463;96.37218
4.113194;96.37229
4.064953;96.3724
4.069003;96.3725
4.100184;96.37271
4.094412;96.37292
4.117916;96.37302
4.134975;96.37302
4.038878;96.37323
4.088241;96.37334
4.043409;96.37334
4.07269;96.37344
4.087891;96.37344
4.0934;96.37365
4.063997;96.37375
4.086769;96.37386
4.112556;96.37395
4.095613;96.37396
4.120294;96.37427
4.088019;96.37437
4.101047;96.37448
4.099647;96.37448
4.050159;96.37458
4.116009;96.37458
4.084209;96.37469
4.083619;96.37469
4.081994;96.37479
4.060381;96.37511
4.057666;96.37521
4.117338;96.37521
4.097709;96.37541
4.070828;96.37542
4.122944;96.37542
4.092815;96.37552
4.098456;96.37563
4.138441;96.37563
4.110619;96.37563
4.092137;96.37573
4.084728;96.37594
4.063144;96.37604
4.089153;96.37605
4.089459;96.37625
4.109681;96.37646
4.099625;96.37656
4.078228;96.37656
4.070828;96.37677
4.065797;96.37677
4.1394;96.37688
4.071253;96.37708
4.083859;96.37708
4.098756;96.37708
4.107775;96.37708
4.112444;96.37771
4.059794;96.37771
4.066522;96.37782
4.062156;96.37802
4.091175;96.37833
4.050812;96.37844
4.091362;96.37865
4.087062;96.37865
4.121203;96.37875
4.116622;96.37885
4.120069;96.37885
4.103513;96.37885
4.075788;96.37906
4.107256;96.37906
4.055172;96.37927
4.115803;96.37937
4.072587;96.37948
4.072872;96.37948
4.116628;96.37948
4.104731;96.37959
4.097709;96.37959
4.091478;96.37968
4.064425;96.37968
4.128059;96.37979
4.078747;96.3799
4.092444;96.38
4.072688;96.38
4.143553;96.3801
4.118163;96.3801
4.131094;96.38021
4.118234;96.38031
4.100181;96.38042
4.111962;96.38052
4.102753;96.38062
4.099475;96.38062
4.113291;96.38062
4.064619;96.38084
4.075888;96.38094
4.102437;96.38104
4.120303;96.38114
4.107112;96.38125
4.090397;96.38125
4.067044;96.38136
4.045459;96.38146
4.066528;96.38167
4.130181;96.38167
4.127694;96.38177
4.090809;96.38177
4.045041;96.38187
4.086269;96.38187
4.136813;96.38187
4.067725;96.38198
4.057856;96.38229
4.111187;96.38261
4.075466;96.38261
4.133744;96.38271
4.082878;96.38292
4.108078;96.38292
4.145225;96.38292
4.101372;96.38313
4.100278;96.38323
4.100847;96.38333
4.127412;96.38344
4.097572;96.38344
4.074794;96.38364
4.063544;96.38375
4.079278;96.38375
4.064025;96.38386
4.042775;96.38396
4.075897;96.38396
4.073906;96.38406
4.076097;96.38427
4.103478;96.38438
4.09194;96.38438
4.105825;96.38458
4.044503;96.38458
4.103669;96.38469
4.086719;96.38469
4.096819;96.38479
4.097141;96.38479
4.099391;96.3849
4.042665;96.38521
4.104903;96.38531
4.103175;96.38552
4.075625;96.38563
4.094994;96.38563
4.063941;96.38573
4.114372;96.38573
4.114053;96.38594
4.064638;96.38604
4.092628;96.38625
4.106412;96.38625
4.07859;96.38625
4.098487;96.38635
4.098769;96.38635
4.068456;96.38646
4.106334;96.38646
4.049903;96.38657
4.104194;96.38667
4.101519;96.38677
4.057516;96.38677
4.132022;96.38677
4.086944;96.38677
4.072041;96.38708
4.069728;96.38718
4.093856;96.3874
4.051703;96.3875
4.138753;96.3876
4.106294;96.38771
4.052531;96.38792
4.091328;96.38792
4.074594;96.38802
4.085163;96.38812
4.114412;96.38812
4.066422;96.38833
4.089241;96.38834
4.121825;96.38834
4.081375;96.38844
4.096222;96.38854
4.074916;96.38854
4.116725;96.38864
4.088853;96.38927
4.092169;96.38937
4.057909;96.38948
4.0741;96.38958
4.050397;96.38979
4.086853;96.38979
4.033575;96.38989
4.073125;96.39
4.04956;96.39021
4.030975;96.39021
4.0794;96.39021
4.09999;96.39021
4.076053;96.39042
4.116684;96.39042
4.065859;96.39052
4.08;96.39052
4.080994;96.39063
4.039975;96.39083
4.086778;96.39083
4.094519;96.39094
4.052697;96.39104
4.097934;96.39104
4.118172;96.39104
4.102234;96.39104
4.073672;96.39114
4.084184;96.39114
4.103184;96.39125
4.060838;96.39146
4.113478;96.39146
4.106891;96.39146
4.114213;96.39156
4.088284;96.39166
4.112903;96.39177
4.098578;96.39188
4.122881;96.39188
4.117766;96.39198
4.054775;96.39198
4.069538;96.39208
4.097875;96.39208
4.081081;96.39208
4.060362;96.39219
4.089169;96.39219
4.032147;96.39229
4.066935;96.3924
4.111797;96.39271
4.104081;96.39271
4.069266;96.39281
4.098459;96.39281
4.070219;96.39313
4.076428;96.39313
4.128531;96.39333
4.077894;96.39344
4.082103;96.39344
4.054563;96.39375
4.081394;96.39396
4.091656;96.39406
4.020703;96.39427
4.130363;96.39437
4.140659;96.39438
4.079053;96.39448
4.083819;96.39479
4.092094;96.395
4.08485;96.39521
4.089947;96.39542
4.066378;96.39552
4.117956;96.39552
4.085294;96.39562
4.138366;96.39573
4.064053;96.39584
4.087469;96.39594
4.073856;96.39604
4.052159;96.39615
4.107112;96.39625
4.114209;96.39635
4.058072;96.39635
4.106806;96.39635
4.071906;96.39646
4.11645;96.39646
4.112887;96.39656
4.094375;96.39656
4.065375;96.39677
4.066935;96.39708
4.105625;96.39708
4.107525;96.39708
4.089156;96.39709
4.096116;96.39729
4.046747;96.39729
4.082419;96.39739
4.097756;96.39739
4.043612;96.39739
4.100019;96.39739
4.093475;96.3975
4.090528;96.39761
4.111303;96.39761
4.104875;96.39771
4.081244;96.39771
4.074131;96.39771
4.074172;96.39781
4.095475;96.39781
4.122462;96.39792
4.138394;96.39812
4.064159;96.39812
4.112463;96.39823
4.129509;96.39833
4.113722;96.39833
4.099069;96.39854
4.083294;96.39864
4.100044;96.39916
4.109741;96.39927
4.051544;96.39927
4.078787;96.39938
4.051988;96.39948
4.114331;96.39948
4.136184;96.39958
4.06956;96.39969
4.094178;96.39989
4.069441;96.39989
4.066825;96.4001
4.101525;96.40031
4.069091;96.40031
4.087075;96.40031
4.052372;96.40031
4.118406;96.40052
4.069516;96.40052
4.102678;96.40073
4.054556;96.40083
4.113419;96.40083
4.046625;96.40094
4.092106;96.40094
4.089434;96.40094
4.119469;96.40094
4.082062;96.40104
4.099747;96.40115
4.128691;96.40135
4.116619;96.40146
4.100034;96.40156
4.055341;96.40166
4.1119;96.40187
4.122266;96.40188
4.086309;96.40208
4.044734;96.40208
4.105803;96.40218
4.113081;96.40219
4.083844;96.40229
4.072219;96.40229
4.066825;96.4024
4.108878;96.4026
4.072775;96.4026
4.089516;96.4026
4.113078;96.40271
4.107672;96.40271
4.071775;96.40281
4.113919;96.40292
4.106281;96.40312
4.084022;96.40312
4.11555;96.40323
4.090135;96.40354
4.086094;96.40385
4.057356;96.40396
4.124959;96.40396
