K5PC5CH.OP;K5PC6CH.OP;K5F3.PV;K5P5_2.PV
20.03594;33.69948;1668.804;-40.87578
20.64016;33.90078;1668.798;-40.00703
18.77776;32.78688;1668.797;-39.38047
19.37177;32.60474;1668.786;-40.11953
19.7437;32.66417;1668.774;-40.56406
20.64927;33.7612;1668.752;-38.79688
17.4512;32.7588;1668.711;-40.88359
19.95182;33.69526;1668.708;-40.02734
18.55281;32.78885;1668.695;-40.18594
20.09057;33.74099;1668.689;-39.24219
20.28458;33.75505;1668.681;-39.5836
20.68078;33.95078;1668.671;-41.61797
19.47651;32.58797;1668.662;-40.76563
20.85948;33.8787;1668.64;-39.4125
18.47536;32.72979;1668.616;-41.31016
20.03312;33.69594;1668.599;-40.38594
18.35375;32.79287;1668.594;-42.50781
20.45969;33.77969;1668.584;-38.51563
18.63781;32.75906;1668.561;-41.17735
20.65088;33.88115;1668.561;-39.33906
20.36479;33.75141;1668.558;-42.59375
18.06984;32.78948;1668.557;-39.90703
19.65365;32.61891;1668.553;-39.80625
20.49224;33.93734;1668.549;-39.81484
18.73292;32.81234;1668.529;-38.91797
20.0801;32.75651;1668.514;-40.86485
17.27016;32.75958;1668.503;-41.02813
20.2074;33.75979;1668.481;-39.80781
20.05984;33.68922;1668.48;-39.34844
20.1813;33.72146;1668.462;-40.71875
17.33594;32.74177;1668.443;-38.92969
18.50906;32.76172;1668.442;-39.42031
18.35464;32.76854;1668.441;-41.02734
20.12604;33.71953;1668.424;-39.83672
18.45432;32.8051;1668.397;-39.59141
20.1512;33.75938;1668.395;-41.60234
18.47375;32.77766;1668.393;-40.47734
18.04776;32.74547;1668.391;-40.22656
19.91964;32.66604;1668.361;-41.44609
20.77302;33.90615;1668.357;-41.14844
20.95755;33.9026;1668.346;-40.74531
20.03203;33.71052;1668.339;-39.42109
19.77411;32.72958;1668.336;-38.28125
20.42453;33.93187;1668.325;-38.04688
20.29219;33.75813;1668.322;-41.25
20.12156;33.70255;1668.303;-42.06953
20.33573;33.73312;1668.286;-40.72422
20.69995;33.86354;1668.262;-40.40156
18.58661;32.79276;1668.257;-37.28359
20.08333;33.7174;1668.241;-40.08828
19.3637;32.60542;1668.24;-39.8375
20.22234;33.75307;1668.236;-39.07969
18.46052;32.78745;1668.233;-39.41484
20.66125;33.90172;1668.233;-39.59531
18.07042;32.79375;1668.219;-40.27734
20.48958;33.90094;1668.21;-40.575
19.67036;32.62365;1668.185;-40.19375
17.94213;32.77625;1668.178;-41.86562
20.31771;33.93266;1668.172;-40.04609
20.05672;33.76651;1668.171;-39.56016
20.49083;33.86458;1668.163;-39.83281
20.76646;33.93854;1668.129;-39.70391
19.8563;32.64656;1668.126;-39.6461
19.98552;33.71386;1668.123;-41.09531
18.54083;32.76719;1668.112;-39.92344
18.02151;32.83187;1668.105;-39.98047
18.56969;32.82323;1668.094;-39.62891
19.41641;32.58104;1668.078;-40.03047
20.0412;33.7213;1668.063;-40.61719
20.50698;33.87312;1668.046;-38.79922
19.3862;32.62031;1668.046;-41.79063
18.5612;32.78182;1668.033;-40.63281
18.37437;32.76141;1668.011;-39.87266
18.28318;32.77432;1668.011;-38.37266
18.17661;32.76255;1667.998;-40.17109
18.67729;32.81193;1667.997;-40.02344
20.25453;33.7475;1667.99;-40.41328
18.54047;32.81297;1667.978;-40.73359
20.45193;33.81974;1667.966;-39.69531
19.94531;33.69896;1667.96;-40.80625
19.50208;32.71349;1667.927;-40.15313
20.42891;33.86604;1667.909;-41.86953
18.59479;32.80297;1667.904;-42.62266
20.45339;33.88917;1667.889;-41.33437
17.18427;32.7174;1667.885;-38.49297
20.30323;33.78984;1667.883;-40.18281
20.60599;33.91484;1667.874;-41.8336
18.07885;32.76651;1667.871;-40.62812
19.31646;32.58828;1667.868;-40.41563
19.75974;32.64328;1667.842;-40.24609
20.57943;33.91776;1667.827;-40.02734
20.54938;33.91682;1667.818;-39.95625
20.72734;33.89516;1667.799;-40.00938
18.53818;32.7676;1667.795;-39.58281
20.8424;33.78156;1667.794;-39.91328
20.34932;33.81213;1667.785;-41.63125
18.6462;32.82859;1667.78;-40.10547
18.09391;32.74526;1667.753;-39.86719
20.8313;34.44745;1667.75;-40.31562
20.40979;33.83932;1667.741;-42.65469
18.51755;32.78932;1667.724;-38.61094
18.56755;32.74896;1667.702;-40.16563
19.35792;32.60135;1667.701;-40.73125
20.37995;33.91958;1667.686;-41.61485
18.56536;32.77438;1667.656;-39.88047
21.16234;33.8962;1667.653;-38.90156
19.4337;32.62521;1667.647;-39.83672
18.06271;32.78818;1667.63;-40.58047
18.59271;32.77464;1667.629;-38.79922
20.19489;33.77583;1667.626;-38.13281
20.34146;33.83271;1667.616;-40.41016
20.48724;33.93536;1667.613;-41.08906
18.00052;32.75146;1667.599;-38.42188
20.15734;33.69771;1667.579;-42.71406
20.62094;33.8362;1667.573;-41.30703
19.31974;32.62417;1667.572;-40.94453
18.65328;32.82167;1667.564;-39.26875
20.97474;33.87891;1667.56;-42.75469
20.68182;33.87828;1667.552;-39.94219
18.33;32.75459;1667.536;-40.98359
18.51349;32.83198;1667.522;-41.24844
20.3362;33.75281;1667.521;-38.93516
20.55396;33.85146;1667.501;-40.1039
20.63948;33.93338;1667.493;-39.45703
20.3624;33.81573;1667.474;-41.11094
20.46656;33.82188;1667.474;-41.94609
18.48391;32.76042;1667.47;-39.26797
20.82042;33.87073;1667.46;-40.63828
20.115;33.75844;1667.442;-41.1461
18.51823;32.74948;1667.44;-41.63515
18.63047;32.77047;1667.437;-38.86641
20.43734;33.78526;1667.433;-40.44453
20.38016;33.77245;1667.423;-39.97187
20.47437;33.87599;1667.419;-40.8125
20.20318;33.7675;1667.389;-39.6125
18.22042;32.81302;1667.375;-39.66406
20.54781;33.84844;1667.37;-39.63359
20.79938;33.92708;1667.356;-39.24609
20.06458;33.70969;1667.337;-39.33672
20.94724;33.88771;1667.316;-39.92266
18.36078;32.78094;1667.312;-41.44062
17.98661;32.73307;1667.297;-39.22578
18.13807;32.79682;1667.284;-41.16953
20.70271;33.94573;1667.274;-39.22969
20.15057;33.73292;1667.234;-39.98828
18.01125;32.75312;1667.227;-38.81094
20.56276;33.91802;1667.219;-40.10703
19.39286;32.62239;1667.214;-40.38281
19.90271;33.70708;1667.198;-39.44531
20.71708;33.94198;1667.179;-39.21953
20.93818;33.89661;1667.175;-39.48438
19.94427;33.71162;1667.174;-40.95469
20.35885;33.88026;1667.172;-38.53281
18.48729;32.75953;1667.166;-42.55547
19.88422;33.70255;1667.163;-39.87266
20.17526;33.7224;1667.159;-39.02187
20.67312;33.93693;1667.139;-38.73828
17.10391;32.73479;1667.136;-39.80938
20.16891;33.74036;1667.13;-38.43047
18.24344;32.78651;1667.123;-39.09766
18.54437;32.76724;1667.111;-38.46563
18.63609;32.82021;1667.095;-40.07188
18.55677;32.76823;1667.088;-39.99531
20.38177;33.81713;1667.072;-39.44531
20.82797;33.79573;1667.071;-39.67422
19.31562;32.64682;1667.069;-41.42735
18.17359;32.83323;1667.067;-38.42188
19.9225;33.71302;1667.064;-40.64375
21.02948;33.88615;1667.053;-40.26328
18.14552;32.74292;1667.034;-39.44375
20.04151;33.70792;1667.017;-38.93281
20.96406;33.87859;1667.001;-39.20156
18.61677;32.71031;1666.998;-38.87109
18.55234;32.81937;1666.998;-38.60469
18.42625;32.78229;1666.987;-38.31641
20.68422;33.89875;1666.979;-41.54219
20.04974;33.74094;1666.974;-41.18047
20.50438;33.84724;1666.973;-40.45234
20.82708;33.90474;1666.967;-39.26328
20.62714;33.90052;1666.958;-39.07188
18.48958;32.76792;1666.946;-40.99531
17.96958;32.73729;1666.935;-41.325
17.30745;32.72802;1666.931;-40.40781
20.61026;33.93573;1666.925;-41.14687
19.58495;32.64922;1666.91;-38.65781
19.48854;32.60224;1666.895;-40.67891
20.25745;33.73974;1666.889;-40.83594
18.30167;32.85786;1666.872;-40.27187
20.23156;33.76177;1666.868;-40.48281
18.60141;32.78375;1666.862;-39.52891
20.78005;33.93911;1666.862;-40.41016
18.14937;32.8025;1666.861;-40.05859
20.38318;33.93807;1666.855;-38.2086
18.15557;32.75338;1666.845;-38.46953
20.4774;33.82875;1666.843;-40.05469
18.3113;32.7324;1666.835;-39.64219
20.39088;33.91661;1666.827;-39.06953
18.77995;32.81729;1666.819;-40.55078
20.0624;33.70583;1666.81;-39.875
20.18844;33.70787;1666.81;-39.8125
20.58641;33.86536;1666.809;-39.72422
20.10156;32.74651;1666.801;-41.00547
20.08219;33.70146;1666.794;-40.58437
18.53703;32.75859;1666.781;-41.76797
20.48849;33.87328;1666.771;-42.59219
19.92042;32.67765;1666.763;-41.0625
20.09099;33.69984;1666.762;-37.84141
20.63807;33.90995;1666.761;-39.97969
18.05995;32.72922;1666.736;-39.21172
20.61271;33.84625;1666.724;-39.46328
18.65083;32.7849;1666.721;-38.92969
18.19094;32.73265;1666.67;-38.82344
19.62755;32.65047;1666.665;-38.975
20.4037;33.83276;1666.644;-39.91953
20.68031;33.80875;1666.629;-40.69765
20.35984;33.86469;1666.628;-38.60234
21.17365;33.91328;1666.624;-39.21953
20.76365;33.89229;1666.604;-39.09375
18.19146;32.74062;1666.6;-40.20156
18.30047;32.74016;1666.595;-41.10313
20.43542;33.90021;1666.591;-40.51015
20.44641;33.94839;1666.589;-40.97031
20.19943;33.72;1666.589;-39.94375
20.47401;33.92531;1666.571;-40
19.75802;32.65354;1666.55;-40.44062
20.43042;33.81198;1666.545;-38.77344
20.55807;33.85974;1666.534;-41.09219
20.33396;33.77719;1666.522;-41.37969
19.44656;32.64412;1666.519;-41.32813
19.26661;32.57646;1666.515;-40.22578
18.47469;32.77464;1666.467;-40.55781
18.5188;32.78568;1666.45;-39.67031
21.08615;33.92328;1666.444;-39.15781
20.04625;33.73985;1666.412;-40.43594
20.16984;33.8349;1666.394;-39.75547
20.24771;33.72531;1666.387;-40.28516
20.2626;33.9325;1666.371;-40.81094
20.26297;33.71891;1666.367;-40.25625
18.52583;32.77453;1666.363;-40.37891
17.40266;32.75516;1666.345;-40.13047
18.39161;32.73953;1666.326;-39.11406
20.83828;33.87807;1666.299;-40.95625
19.29302;32.64646;1666.288;-40.07578
19.3475;32.58604;1666.279;-40.20156
18.19755;32.82042;1666.277;-40.63906
18.44469;32.80427;1666.254;-40.47422
20.80807;33.88734;1666.25;-41.98985
20.60714;33.90255;1666.243;-38.94375
19.67719;32.62912;1666.233;-39.41484
18.18953;32.77891;1666.232;-39.47031
20.14193;33.70328;1666.232;-41.58047
20.29448;33.73495;1666.228;-40.90469
17.63474;32.77771;1666.224;-40.53672
18.77474;32.71979;1666.199;-39.22344
20.64333;33.77255;1666.195;-40.74609
18.29297;32.75505;1666.185;-38.71563
18.13042;32.77995;1666.166;-39.14063
21.0226;33.92417;1666.162;-38.15
20.27031;33.73;1666.156;-40.24297
19.61359;32.67995;1666.142;-41.1125
18.35875;32.76349;1666.131;-39.68672
20.00167;33.7226;1666.118;-39.825
20.19786;33.68745;1666.117;-40.61328
20.7199;33.89865;1666.11;-39.56172
19.44599;32.59589;1666.103;-39.58437
20.10193;33.72349;1666.095;-38.88047
20.90849;33.88385;1666.068;-38.96484
20.11958;33.70375;1666.067;-40.55469
20.42766;33.72786;1666.066;-41.425
20.45797;33.89255;1666.05;-40.7625
20.44276;33.8563;1666.048;-39.75312
18.3038;32.77927;1666.037;-39.56172
18.0751;32.79234;1666.029;-39.24297
18.49802;32.8224;1666.025;-39.60547
20.92094;33.89104;1666.022;-39.96875
20.50401;33.8362;1666.021;-37.97266
19.56495;32.66401;1666.008;-42.48047
20.13115;33.72083;1665.977;-38.48672
18.58422;32.78833;1665.953;-40.47734
20.55042;33.88771;1665.944;-40.34297
19.41177;32.59489;1665.891;-39.31406
20.80396;33.9001;1665.888;-41.08594
19.92036;32.69328;1665.885;-39.93203
19.35135;32.62125;1665.885;-39.1664
17.98422;32.77651;1665.881;-39.84063
18.46635;32.77219;1665.857;-39.84531
20.23802;33.73583;1665.857;-38.35703
18.13031;32.77974;1665.854;-39.12188
20.97177;33.91073;1665.85;-40.66797
21.09443;33.91484;1665.843;-39.3625
18.52339;32.80302;1665.836;-41.62266
19.99458;33.73844;1665.827;-40.00391
20.18937;33.71245;1665.818;-40.10156
19.89078;32.67797;1665.807;-39.83906
20.46146;33.87891;1665.78;-39.72578
18.25604;32.78859;1665.779;-39.26563
18.33255;32.77177;1665.766;-38.70469
20.41156;32.83708;1665.762;-39.09297
18.80161;32.71812;1665.754;-39.21797
20.52198;33.86521;1665.752;-39.45469
18.62229;32.80833;1665.746;-39.45156
18.3188;32.7337;1665.745;-39.36485
20.79526;33.88802;1665.74;-39.24062
20.2912;33.70313;1665.731;-38.72187
21.00651;33.90297;1665.725;-40.68359
21.06365;33.92521;1665.7;-40.8961
19.16156;32.58995;1665.692;-39.72187
20.05849;33.72849;1665.69;-42.39375
20.21464;33.73854;1665.687;-39.49688
18.26458;32.79646;1665.686;-38.56172
20.23521;33.71026;1665.682;-40.50078
20.44016;33.79078;1665.664;-40.96641
20.02531;33.7212;1665.662;-39.47187
19.32516;32.62563;1665.654;-40.53906
19.8199;32.68875;1665.653;-39.50391
18.44411;32.75234;1665.647;-39.49609
18.87953;32.78854;1665.644;-40.1625
20.24479;33.74375;1665.643;-42.05469
17.89406;32.78761;1665.637;-40.33047
20.93328;33.90729;1665.611;-40.81172
18.61781;32.74193;1665.601;-40.98906
20.83375;33.9075;1665.568;-39.92109
20.17896;33.70813;1665.562;-39.4125
18.79536;32.81151;1665.56;-39.00625
19.8375;32.66719;1665.552;-40.33281
20.84385;33.9439;1665.547;-40.16719
18.53073;32.80328;1665.53;-41.57109
20.10125;33.73037;1665.529;-40.02031
19.51922;32.68151;1665.525;-39.42969
20.21776;33.77359;1665.499;-40.15703
17.23245;32.70937;1665.493;-43.95547
18.61911;32.79156;1665.482;-40.65937
17.3212;32.74495;1665.471;-40.36094
18.11958;32.80974;1665.453;-41.31328
18.18411;32.78391;1665.452;-41.05469
18.41417;32.78542;1665.446;-40.26563
18.40083;32.83286;1665.435;-40.83125
20.1299;33.73307;1665.423;-39.14844
20.89807;33.895;1665.413;-41.55078
18.64885;32.78365;1665.384;-39.82109
18.14458;32.80563;1665.384;-39.74141
19.11427;32.62375;1665.378;-39.34219
20.7251;33.90422;1665.364;-39.03437
18.16854;32.77666;1665.357;-39.49062
20.80859;33.88588;1665.35;-40.61797
20.31651;33.87917;1665.345;-40.28906
20.93745;33.93271;1665.337;-39.12578
20.19062;33.86578;1665.331;-41.45547
17.91385;32.76266;1665.319;-39.45234
20.4674;33.8688;1665.318;-41.95078
18.41177;32.88344;1665.314;-41.0875
19.78651;32.66338;1665.305;-41.47656
19.48812;32.60922;1665.305;-38.90313
19.75026;32.7;1665.301;-39.61797
20.52354;33.86187;1665.294;-42.43281
20.06807;33.7087;1665.294;-39.39219
20.01115;33.7364;1665.216;-41.675
18.69422;32.80286;1665.208;-39.50859
20.9637;33.89677;1665.199;-41.1875
18.04594;32.80078;1665.176;-39.90391
20.21802;33.90802;1665.134;-38.72187
20.23172;33.7337;1665.134;-40.47656
20.0726;33.70089;1665.112;-40.56719
18.25708;32.75516;1665.104;-39.85156
20.11839;33.74166;1665.081;-40.11406
20.19115;33.73604;1665.074;-38.97187
18.36339;32.76974;1665.072;-40.5
20.54167;33.94323;1665.061;-43.59844
20.27599;33.92057;1665.055;-43.43125
18.34271;32.81474;1665.018;-40.11406
20.74896;33.89495;1665.015;-40.58828
18.79078;32.6988;1664.99;-41.01953
17.29187;32.7439;1664.99;-39.40625
18.65698;32.77526;1664.988;-40.79453
20.59172;33.9436;1664.987;-41.675
18.11594;32.78469;1664.973;-39.99531
20.8576;33.90557;1664.973;-40.56328
20.91641;33.8988;1664.966;-40.60078
19.80729;32.70464;1664.956;-42.63515
19.54667;32.64911;1664.953;-40.7875
18.13391;32.80964;1664.946;-41.45781
18.35161;32.74417;1664.923;-39.81484
18.53453;32.77359;1664.905;-37.15937
19.85213;32.66901;1664.9;-38.33125
20.23885;33.73479;1664.897;-41.93516
20.54031;33.9413;1664.895;-37.72266
20.40417;33.87766;1664.888;-39.38594
18.8025;32.79828;1664.823;-39.39922
21.04615;33.89838;1664.818;-38.40781
20.56141;33.88203;1664.818;-40.49453
19.30266;32.64135;1664.806;-39.28906
18.26505;32.77896;1664.794;-38.39687
20.49214;33.92719;1664.785;-41.65391
19.96161;33.68562;1664.77;-43.30547
19.64036;32.66677;1664.756;-40.66875
20.33297;33.77214;1664.748;-38.90859
18.20099;32.82599;1664.745;-40.46719
18.36911;32.77958;1664.726;-40.32265
18.55073;32.8275;1664.722;-41.43047
18.66214;32.7;1664.713;-38.87969
18.81995;32.69844;1664.706;-39.66172
18.27896;32.79094;1664.704;-38.46953
18.49917;32.78239;1664.703;-39.39453
19.27307;32.61089;1664.687;-40.92422
21.01932;33.90286;1664.659;-38.85234
19.26937;32.59276;1664.659;-39.09297
17.94312;32.76495;1664.657;-40.38984
20.23583;33.83771;1664.653;-38.28906
21.10245;33.91896;1664.642;-39.75938
20.5988;33.93141;1664.638;-41.42812
18.67292;32.79453;1664.637;-39.72187
20.38969;33.85437;1664.615;-41.51641
19.62568;32.69844;1664.613;-41.43125
20.45328;33.93276;1664.556;-40.41875
20.77662;33.92688;1664.555;-38.62188
20.72193;33.9249;1664.534;-40.62578
19.67385;32.70469;1664.528;-40.12188
18.50328;32.77448;1664.527;-40.21016
17.73078;32.78838;1664.522;-39.01563
18.10531;32.855;1664.508;-40.87109
18.21172;32.76396;1664.49;-41.11562
18.70109;32.70713;1664.479;-41.27969
21.08323;33.91375;1664.452;-38.78047
20.42739;33.86177;1664.451;-39.29922
20.00292;33.69521;1664.436;-40.76719
18.0701;32.75734;1664.419;-39.84687
20.02495;33.73536;1664.411;-39.37969
20.12432;33.74073;1664.388;-39.81406
20.58052;33.94516;1664.378;-41.21016
18.23526;32.76588;1664.352;-40.70625
19.70604;32.72161;1664.352;-38.52422
18.6201;32.80292;1664.336;-41.95625
20.15948;33.72609;1664.308;-41.30469
18.13823;32.76443;1664.297;-39.63438
20.32719;33.87099;1664.256;-41.35703
20.35401;33.89714;1664.254;-41.08984
17.2938;32.7436;1664.252;-40.39219
18.41849;32.78828;1664.24;-40.98594
19.45229;32.64235;1664.238;-39.9789
19.73255;32.69089;1664.234;-39.41563
19.89937;32.6862;1664.227;-40.34531
20.43177;33.90833;1664.224;-41.91406
20.50391;33.89677;1664.221;-40.50547
19.95469;33.72703;1664.203;-39.03281
20.06542;33.69557;1664.188;-40.78984
21.05563;33.88958;1664.174;-39.88672
20.11604;33.70875;1664.162;-39.71016
18.31109;32.76755;1664.148;-40.57031
20.41313;33.88229;1664.121;-39.83828
17.98786;32.75291;1664.107;-40.81641
18.00109;32.81828;1664.093;-40.59844
20.76047;33.90693;1664.084;-40.21094
18.08922;32.79594;1664.076;-41.63594
20.52073;33.86979;1664.028;-38.57422
21.06641;33.9163;1664.02;-39.29531
19.89531;32.66167;1664.016;-39.7
19.65937;32.70422;1664.007;-41.24609
18.13604;32.80787;1663.989;-38.79844
20.81484;33.93208;1663.981;-38.75469
20.11719;33.73818;1663.967;-40.25078
21.03557;33.92292;1663.958;-40.36875
20.2687;33.70625;1663.942;-39.31797
20.24474;33.71661;1663.94;-40.11406
18.31271;32.78026;1663.93;-37.13906
19.93141;33.7138;1663.923;-37.51094
18.66912;32.81115;1663.92;-39.89375
18.66958;32.80011;1663.914;-42.25156
21.16245;33.91729;1663.894;-40.76875
20.36609;33.94073;1663.885;-40.12578
19.41339;32.68099;1663.877;-37.85234
21.19448;33.93333;1663.872;-41.375
20.46323;33.87995;1663.866;-41.18125
20.98823;33.92474;1663.838;-40.14297
20.77271;33.88995;1663.834;-39.62188
22.47391;35.69479;1663.829;-39.95937
20.12109;33.74406;1663.821;-41.45313
18.51281;32.78031;1663.813;-38.02187
20.79969;33.89635;1663.809;-40.19844
18.3126;32.79771;1663.792;-39.48125
20.97016;33.80573;1663.777;-38.00234
21.02078;33.91792;1663.768;-41.60469
18.3699;32.82292;1663.767;-39.5211
20.55713;33.91885;1663.766;-39.03203
20.29896;33.74073;1663.754;-39.02422
18.79662;32.78521;1663.738;-37.70703
18.67578;32.69828;1663.733;-38.55781
20.52818;33.92234;1663.731;-39.64453
18.43698;32.80469;1663.72;-39.09687
20.94161;33.92672;1663.707;-41.27187
19.99109;33.7288;1663.651;-38.35547
19.53078;32.6537;1663.645;-39.28047
20.64896;32.77406;1663.628;-41.17578
20.60443;33.93188;1663.592;-40.75938
20.68469;33.91578;1663.585;-39.68828
20.28677;33.7238;1663.585;-38.40469
20.1075;33.69537;1663.564;-43.07265
20.56682;33.91401;1663.562;-40.04453
20.37297;33.93333;1663.552;-41.15469
18.8725;32.69792;1663.547;-39.13203
19.76599;32.73286;1663.529;-39.80235
19.89479;33.70896;1663.517;-41.25938
19.01964;32.68208;1663.499;-40.4789
20.89505;33.92239;1663.485;-40.89063
20.13292;33.73115;1663.484;-38.48594
20.7151;33.9412;1663.481;-40.03047
18.30026;32.80188;1663.465;-39.13515
20.70625;33.7575;1663.451;-38.62109
18.24969;32.79172;1663.442;-40.64531
18.47937;32.79391;1663.437;-41.60547
17.4363;32.73677;1663.434;-37.70547
20.98162;33.9175;1663.428;-40.1039
18.00849;32.8074;1663.423;-38.19688
18.84604;32.72515;1663.369;-38.80156
20.1012;33.74229;1663.367;-40.88281
18.87932;32.69135;1663.36;-40.77578
21.00849;33.92891;1663.359;-40.57344
18.04062;32.79026;1663.352;-38.87422
20.12578;33.73927;1663.347;-41.39453
17.72292;32.83437;1663.324;-40.40859
18.62734;32.84208;1663.319;-38.42578
20.04458;33.69396;1663.318;-39.39453
19.85188;32.71656;1663.316;-39.06641
18.28385;32.77208;1663.31;-39.97031
20.3638;33.81719;1663.296;-38.77656
19.87479;33.73083;1663.296;-39.64375
20.13208;33.70297;1663.29;-39.17109
18.21068;32.78365;1663.259;-40.13828
19.60625;32.68391;1663.209;-41.7711
19.68339;32.7037;1663.174;-40.19453
18.68266;32.69109;1663.147;-40.48672
18.7226;32.70161;1663.142;-39.62109
20.4963;33.91385;1663.141;-41.55469
20.03188;33.68734;1663.13;-40.51484
19.45401;32.68677;1663.129;-40.61953
19.35698;32.61615;1663.127;-40.93594
21.02761;33.89042;1663.113;-38.81328
19.46917;32.62229;1663.095;-39.96016
22.5825;35.67547;1663.09;-40.81172
18.16641;32.87146;1663.068;-38.63828
20.91234;33.87188;1663.054;-39.65937
18.05135;32.77515;1663.042;-40.40234
20.61422;33.90932;1663.042;-41.98125
21.01995;33.92562;1663.004;-39.44609
18.5688;32.77834;1662.99;-41.10078
19.41537;32.61557;1662.976;-42.51172
20.57578;33.90026;1662.975;-39.47266
18.16063;32.77604;1662.971;-41.00547
21.06958;33.94537;1662.96;-38.51328
20.99333;33.92089;1662.957;-40.03125
19.80234;32.73391;1662.919;-40.16797
19.77281;32.6887;1662.918;-40.30625
18.35047;32.82354;1662.908;-41.9164
17.99427;32.78115;1662.886;-43.05078
19.91198;32.68114;1662.884;-40.2125
20.0801;33.69719;1662.868;-36.93359
20.27464;33.70578;1662.834;-38.69531
18.28766;32.85922;1662.802;-41.24062
19.77375;32.73203;1662.771;-40.70156
18.69891;32.70542;1662.733;-39.41875
17.80557;32.8137;1662.724;-41.57969
20.13203;33.70729;1662.696;-39.575
19.75901;32.70927;1662.673;-40.69062
18.65656;32.79724;1662.638;-38.96719
21.11083;33.9162;1662.617;-38.17109
21.12031;33.89953;1662.6;-38.82031
20.91115;33.90859;1662.579;-40.38984
18.27802;32.81896;1662.569;-39.74531
19.90818;32.75328;1662.565;-39.9625
20.64292;33.88677;1662.564;-41.56172
19.22599;32.59578;1662.562;-37.02891
18.29734;32.81213;1662.52;-39.16797
19.27417;32.62276;1662.516;-39.27266
18.39865;32.81182;1662.471;-40.97734
20.63797;32.80755;1662.471;-38.03672
18.16849;32.77901;1662.439;-40.02266
18.53979;32.75354;1662.429;-40.00469
20.67422;33.9151;1662.423;-39.55703
19.08755;32.67537;1662.42;-40.20156
17.9551;32.80396;1662.407;-38.32891
19.93698;33.68703;1662.404;-39.47578
19.42687;32.59953;1662.394;-40.26953
20.24063;33.72443;1662.385;-39.82578
19.35177;32.58891;1662.385;-38.52578
18.06052;32.80865;1662.383;-39.17422
19.71677;32.65958;1662.382;-39.53125
18.04198;32.77833;1662.369;-38.94922
21.02276;33.91693;1662.36;-42.82344
20.34255;33.69735;1662.343;-39.03437
19.76208;32.70562;1662.343;-40.0414
18.65828;32.6951;1662.328;-40.47187
20.70333;33.91594;1662.326;-39.50625
19.6674;32.70615;1662.317;-40.54297
18.2137;32.85917;1662.302;-39.48359
18.75807;32.71823;1662.295;-38.83906
19.7612;32.68604;1662.276;-39.41172
20.01573;32.71297;1662.274;-40.21719
20.00646;32.72641;1662.258;-39.94922
21.01838;33.89495;1662.25;-41.18906
20.03958;33.71047;1662.223;-39.32969
19.83297;32.71703;1662.223;-38.97656
19.94687;32.7211;1662.214;-38.775
18.40406;32.76437;1662.197;-40.29531
19.86141;32.65786;1662.19;-41.41172
20.60698;32.79964;1662.189;-40.51172
18.29667;32.79089;1662.184;-40.19375
19.5887;32.68453;1662.167;-39.29063
20.06073;33.70063;1662.155;-39.11719
19.72891;32.66245;1662.141;-39.30078
19.59021;32.70438;1662.119;-40.31797
18.29922;32.76885;1662.113;-40.23516
19.90344;32.72485;1662.104;-39.26328
21.3625;33.92568;1662.081;-40.87109
20.99313;33.91849;1662.08;-39.41719
18.69708;32.67615;1662.064;-41.01406
18.51651;32.76875;1662.062;-40.01953
20.97516;33.80047;1662.021;-39.6664
21.06328;33.9375;1662.02;-39.36797
20.74974;33.78963;1661.992;-39.17031
21.10698;33.96828;1661.986;-40.60625
19.82068;32.68646;1661.967;-41.67031
21.15557;33.91568;1661.956;-40.0836
18.11844;32.79255;1661.951;-41.775
18.76922;32.74537;1661.922;-39.43047
18.64745;32.80005;1661.921;-39.22656
19.75729;32.68604;1661.904;-40.38047
17.76932;32.80433;1661.887;-38.98047
17.29344;32.73661;1661.884;-41.95469
18.15031;32.76375;1661.877;-41.2086
21.18813;33.94437;1661.875;-40.42344
21.13818;34.01865;1661.87;-39.36797
18.14573;32.77234;1661.849;-38.8375
18.49052;32.79922;1661.841;-37.71328
18.39688;32.79089;1661.826;-39.76094
19.34797;32.6124;1661.795;-39.92578
18.83531;32.73354;1661.793;-38.42578
17.86234;32.83693;1661.783;-43.34063
20.72682;33.88875;1661.747;-40.38594
19.31953;32.5825;1661.713;-40.59844
20.16974;33.69963;1661.701;-40.42266
19.99073;32.72031;1661.677;-39.31172
20.80823;33.92307;1661.647;-41.35234
20.25536;33.71521;1661.604;-37.77344
20.92266;33.92714;1661.575;-39.82109
18.73547;32.69651;1661.552;-39.2711
20.88833;33.75969;1661.52;-40.07813
21.12286;33.94526;1661.516;-35.96328
20.07578;33.70578;1661.502;-41.58516
19.66969;32.72828;1661.494;-41.22266
19.67281;32.72083;1661.481;-41.14063
20.22609;33.74307;1661.461;-37.61562
19.33182;32.58693;1661.458;-40.67656
21.20031;33.90213;1661.429;-39.96641
18.57375;32.7037;1661.41;-39.82422
21.31078;33.9738;1661.404;-40.28828
21.14229;33.90974;1661.398;-39.825
20.0699;33.71807;1661.344;-39.30938
19.83521;32.7326;1661.298;-39.24688
19.50427;32.64995;1661.24;-39.09687
19.29125;32.62182;1661.231;-39.04609
19.81755;32.68208;1661.215;-38.54375
19.7537;32.69896;1661.214;-39.29297
18.28578;32.77245;1661.212;-39.02891
20.95031;33.99281;1661.207;-39.4125
20.62344;33.79562;1661.171;-38.73438
19.9462;33.70948;1661.149;-38.59141
19.79927;32.7086;1661.14;-38.99688
