K5F5.PV;K5LCV1_1I.PV
27.29791;0
27.57345;0
28.01909;0
29.21022;0
29.2083;0
29.03308;0
28.22882;0
27.48139;0
27.47706;0
27.52254;0
27.44908;0
27.37936;0
27.41391;0
27.38662;0
28.59264;0
29.00441;0
28.91334;0
28.79061;0
27.60076;0
27.44453;0
27.27644;0
26.745;0
26.73029;0
26.75995;0
26.67735;0
27.51909;0
28.49775;0
28.67476;0
28.65383;0
28.44575;0
28.24375;0
28.14533;0
28.09411;0
28.18379;0
28.31798;0
28.49323;0
28.66361;0
28.59789;0
28.47197;0
27.99269;0
27.49521;0
27.46635;0
27.52928;0
27.71027;0
27.86055;0
27.87783;0
27.92029;0
27.91153;0
27.86719;0
27.76835;0
27.55006;0
27.53547;0
28.65882;0
29.69672;0
29.46679;0
28.29616;0
28.08543;0
27.41869;0
26.30131;0
27.24988;0
27.63322;0
28.05218;0
29.19347;0
29.70317;0
28.54405;0
28.21819;0
28.23895;0
27.91094;0
26.76082;0
26.77802;0
26.75888;0
28.1181;0
28.48631;0
28.31594;0.02166667
28.14043;0
28.01982;0
27.88348;0
28.1265;0
28.29084;0
28.4936;0
28.88694;0
28.80499;0
28.03043;0
27.51167;0
27.02725;0
26.94314;0
26.98029;0
27.21054;0
28.33049;0
28.78326;0
28.82138;0
28.82124;0
28.47983;0
28.07615;0
26.94533;0
26.77256;0
26.743;0
26.82104;0
26.97638;0
28.10219;0
28.2319;0
28.90903;0
29.19314;0
29.17107;0
28.49243;0
27.57573;0
26.14797;0
26.15026;0
26.18315;0
27.00229;0
27.54993;0
28.00116;0
28.44005;0
29.2698;0
29.09989;0
27.96437;0
26.86868;0
26.87844;0
26.88967;0
27.52209;0
27.66829;0
27.72836;0
27.70189;0
28.2822;0
29.60432;0
29.21209;0
28.04187;0
27.38129;0
26.75673;0
26.89403;0
26.99892;0
26.826;0
26.91462;0
27.3228;0
27.43721;0
29.18378;0
29.20118;0
29.11363;0
28.02529;0
27.37228;0
26.83967;0
27.0597;0
27.16101;0
28.40704;0
28.55123;0
29.6066;0
29.91318;0
29.3906;0
27.53111;0
26.46425;0
26.12307;0
26.20518;0
26.58508;0
27.56921;0
27.59925;0
27.74637;0
29.4361;0
29.46554;0
29.60933;0
29.39567;0
28.69076;0
27.83914;0
26.87827;0
26.82689;0
26.78819;0
27.89429;0
28.02161;0
28.41026;0
28.69642;0
28.53857;0
27.99488;0
27.26644;0
25.75975;0
25.69527;0
27.25289;0
28.15816;0
28.10016;0
28.14891;0
28.10342;0
28.20689;0
28.37956;0
28.44248;0
28.27663;0
27.82064;0
26.88969;0.002604167
26.94818;0
26.7784;0
26.86996;0
27.22016;0
27.84837;0
29.28325;0
29.23223;0
29.25648;0
27.50861;0
27.39289;0
27.30475;0
27.14261;0
27.05132;0
27.0873;0
27.65474;0
28.35542;0
28.28741;0
28.12678;0
28.04113;0
27.82206;0
27.88443;0
27.89579;0
27.96091;0
27.91271;0
27.94331;0
27.93047;0
27.53486;0
27.40358;0
27.42976;0
27.70671;0
28.34246;0
28.62971;0
28.57437;0
27.48452;0
27.24774;0
26.29503;0
26.03181;0
26.03057;0
27.2425;0
28.59929;0
29.06503;0
29.36415;0
30.59656;0
29.55267;0
27.89611;0
27.47904;0
27.39439;0
26.76317;0
26.9571;0
27.07632;0
27.14473;0
27.45966;0
27.9846;0
29.55334;0
29.50406;0
28.8984;0
27.41732;0
27.43194;0
27.43058;0
27.47122;0
27.43838;0
27.0629;0
26.00759;0
25.94758;0
26.99275;0
27.51579;0
29.2487;0
30.05959;0
28.6139;0
28.08485;0
27.09828;0
27.2505;0.00375
27.27364;0
27.29284;0
27.52916;0
28.29893;0
28.32779;0
28.22089;0
28.24632;0
28.2442;0
28.16774;0
28.13136;0
28.07034;0
27.81998;0
27.08575;0
26.87943;0
26.48509;0
26.48735;0
26.67172;0
26.70001;0
26.84168;0
27.84347;0
28.8159;0
29.77221;0
29.6621;0
29.7269;0
28.98859;0
27.19301;0
26.57792;0
26.00367;0
25.98329;0
26.09512;0
27.32609;0
27.92726;0
29.30864;0
29.36051;0
28.78328;0
28.59473;0
26.94277;0
26.95795;0
26.97412;0.00125
27.01463;0
26.91099;0
26.95057;0
27.86693;0
28.24552;0
28.73582;0
28.73875;0
28.67739;0
28.79913;0
28.18834;0
27.38023;0
26.95107;0
25.42351;0
25.24671;0
26.89818;0
28.51506;0
29.38884;0
29.43698;0
29.56952;0
28.98311;0
27.59333;0
27.62938;0
26.50123;0
26.52664;0
26.41817;0.002083333
26.4457;0
27.38021;0
27.87397;0
28.32211;0
28.97495;0
28.97094;0
28.77277;0
28.10785;0
27.5941;0
27.3833;0
26.78949;0
26.75859;0
26.53385;0
26.76042;0
28.09619;0
28.25195;0
28.34173;0
28.54098;0
28.42048;0
28.55506;0
28.61786;0
27.9735;0
27.1036;0
26.99515;0
26.87177;0
26.77966;0
26.74856;0
26.69874;0
27.64534;0
29.26304;0
29.90592;0
29.9825;0
29.12814;0
27.32257;0
26.60513;0
24.97801;0
26.06083;0
27.548;0
29.04503;0
29.09525;0.0005208334
29.03749;0
29.05446;0
28.20567;0
27.79956;0
27.24292;0
26.6066;0.0004166667
26.23697;0
26.2575;0
27.61478;0
28.23158;0.0004166667
28.65077;0
28.55613;0
28.5805;0
28.89564;0
28.90491;0
28.30503;0
27.72699;0
27.65136;0
26.37717;0
25.87999;0
25.82597;0
26.05703;0.0005208334
27.42119;0.00125
27.92214;0.0004166667
27.90643;0.002083333
28.85109;0
29.06622;0
29.15785;0
29.21404;0
27.96972;0
27.66783;0
27.59678;0
27.59523;0
27.55334;0
27.51056;0.0006770833
27.54273;0.00015625
27.4822;0.0004166667
27.71755;0
27.91401;0
28.02722;0
28.07419;0.0009375
27.63181;0
26.62187;0.0003125
26.52292;0.0008333334
26.609;0.0008333334
26.81134;0.001510417
28.20954;0.0005729167
28.33549;0.00125
29.12742;0
28.99656;0.001666667
28.65256;0
27.35108;0.0004166667
26.65256;0.0005729167
26.71246;0.001510417
27.90154;0.0004166667
28.75842;0.0003645833
29.45862;0.00015625
29.53698;5.208333E-05
28.86586;0.00078125
26.74617;0.001979167
26.5644;0.00125
26.57402;0.0004166667
27.79685;0.003125
27.9824;0.0004166667
27.86263;0.00375
27.78647;0.001666667
27.69609;0.0004166667
27.45638;0
26.79695;0.0008333334
25.85368;0
26.56548;0.00125
27.38684;0
28.59993;0.002083333
28.73861;0.0003125
28.81271;0.00421875
28.7102;0.00484375
28.69018;0.0008333334
28.51854;0.0003125
27.81687;0.001354167
25.68442;0.0015625
25.0039;0.0009375
27.54302;0.0003125
28.55871;0.0008333334
28.57552;0
28.48212;0.001875
28.45853;0.001822917
28.40595;0.004427083
27.87376;0.0008333334
26.86518;0.00125
26.78856;0.001822917
26.9094;0.0015625
27.37472;0.00203125
28.67421;0.0021875
29.11573;0.003854167
29.11899;0.002916667
29.12019;0.005833333
27.76642;0.0046875
27.73102;0.00125
27.72222;0.005260417
27.16345;0.003489583
26.38434;0.003645833
26.71286;0.00875
28.57436;0.0034375
28.78628;0.005677084
28.77758;0.003697917
28.3928;0.005416667
26.6353;0.00515625
25.24368;0.003385417
26.21444;0.003854167
28.32213;0.007083334
28.77056;0.007708333
28.83522;0.004635416
28.88254;0.004375
28.88679;0.003385417
28.90686;0.006666667
29.0121;0.0078125
28.60773;0.008958333
26.40432;0.007916667
25.20816;0.01005208
25.29081;0.01432292
26.20959;0.01552083
28.22205;0.01520833
28.83927;0.013125
29.15496;0.0140625
29.07466;0.01526042
29.06036;0.01177083
27.36567;0.02020833
26.74659;0.02067708
26.7591;0.01546875
26.75588;0.0153125
27.9544;0.01890625
28.02125;0.03140625
27.97359;0.02635417
29.5063;0.01796875
29.07681;0.02020833
28.38571;0.02041667
27.72173;0.02604167
26.73531;0.02651042
26.78553;0.0296875
26.74753;0.02645833
26.74219;0.02416667
27.58675;0.02010417
27.93021;0.02786458
29.1472;0.02953125
29.16171;0.03270833
29.17765;0.02630208
27.84861;0.03145833
26.51053;0.03604167
26.55074;0.02979167
26.84674;0.03697917
28.05568;0.03401042
28.05083;0.0365625
27.96696;0.04385417
28.99783;0.02828125
28.95187;0.04526042
28.47737;0.04286458
27.73087;0.04536458
27.26358;0.046875
26.99841;0.0378125
27.03278;0.03927083
26.96001;0.04302083
27.78421;0.04317708
29.12034;0.03848958
29.50241;0.04395833
30.35023;0.05005208
30.08725;0.04557292
27.6909;0.04583333
26.76178;0.05489583
26.29851;0.04088542
26.28077;0.05177083
26.3413;0.04661458
27.13603;0.04677083
28.30047;0.05161458
28.62646;0.04416667
28.52272;0.04989583
28.37388;0.04963542
28.29647;0.05338542
28.53898;0.05166667
28.45702;0.051875
28.19662;0.04932292
27.98935;0.04682292
27.90024;0.04723958
28.03824;0.05145833
28.35815;0.05838542
28.41462;0.06171875
28.77338;0.05005208
28.96676;0.05171875
28.6657;0.04359375
27.10006;0.05229167
27.13837;0.05317708
27.0097;0.05197917
27.50101;0.05432292
27.58227;0.05098958
27.64902;0.05109375
27.5963;0.05552083
27.59726;0.05703125
27.56793;0.0596875
27.88296;0.0534375
29.55672;0.05270834
29.50209;0.04786458
29.12892;0.0559375
27.84395;0.05286459
27.91274;0.0609375
27.82121;0.06390625
26.22347;0.0675
26.57873;0.06057292
27.78424;0.06328125
28.00046;0.0684375
28.8109;0.06338542
29.48705;0.06604167
29.56267;0.07088542
28.96329;0.07145833
27.93815;0.06411459
28.03815;0.07395834
27.94385;0.06833334
26.78437;0.0684375
26.46353;0.06963541
26.45157;0.07380208
27.87103;0.0615625
28.42354;0.06552083
29.67904;0.08057292
29.58607;0.07307292
29.16723;0.06604167
28.26045;0.08229167
26.74799;0.07098959
25.79797;0.07364583
25.91154;0.07463542
27.30264;0.0725
28.33111;0.078125
29.61305;0.07942709
29.8778;0.07739583
29.73497;0.0721875
27.70028;0.07083333
27.4682;0.07848959
25.97941;0.07984375
25.73115;0.06583334
26.39325;0.07677083
28.60268;0.0815625
28.85834;0.08317708
28.77677;0.08151042
29.0766;0.07291666
29.03102;0.07885417
28.76639;0.08953125
27.64386;0.08416667
26.79272;0.08739583
26.66246;0.08427083
26.61778;0.08546875
26.60698;0.08494791
27.44521;0.09
28.20951;0.08401041
29.05814;0.08604167
29.33735;0.0915625
29.28163;0.08651042
29.32827;0.08609375
28.82027;0.08942708
27.6735;0.09786458
27.23346;0.1010417
27.26689;0.09588542
26.85893;0.08588542
26.92781;0.09223958
26.86126;0.09338541
27.35027;0.09145834
28.98582;0.08911458
29.07791;0.0921875
29.02734;0.09739583
28.91718;0.1033854
28.27995;0.09473959
27.4519;0.1032292
27.42574;0.1020833
27.48146;0.09947917
27.4088;0.1073437
27.48315;0.08755209
27.48838;0.09958334
27.87113;0.1035938
28.04759;0.09380209
29.30341;0.1016667
29.30731;0.09692708
28.91434;0.09817708
28.42274;0.111875
27.14271;0.099375
26.80611;0.10125
26.82957;0.09677083
27.18546;0.09885417
27.78243;0.1025521
27.89617;0.09817708
28.45908;0.1016667
28.93464;0.1036458
28.88491;0.09932292
28.92432;0.1026042
28.86564;0.0990625
28.56115;0.09786458
26.9306;0.09494792
26.82954;0.09932292
26.82021;0.09838542
27.07198;0.09322917
27.85706;0.09661458
28.76428;0.09317708
29.46183;0.09869792
29.84557;0.09979167
29.65221;0.1045833
28.77703;0.1025521
27.5666;0.105625
27.40832;0.09963541
26.40235;0.1021875
26.442;0.09567709
27.15446;0.1011979
28.33053;0.09322917
28.7572;0.09984375
29.33016;0.0990625
29.21282;0.0959375
29.2577;0.09510417
29.22442;0.09723958
28.81193;0.09588542
27.97833;0.09979167
27.32872;0.09723958
27.01781;0.1000521
26.97193;0.1018229
27.00426;0.09979167
28.2106;0.1024479
28.69027;0.1020833
28.7118;0.1031771
28.69306;0.09828125
26.93501;0.09739583
26.99881;0.1009375
27.43607;0.09854167
29.19433;0.09484375
29.1722;0.105
29.04569;0.09744792
28.8836;0.1021875
28.74805;0.1027604
28.13137;0.1055729
26.5726;0.1106771
26.51651;0.1132813
26.5926;0.1031771
27.07659;0.1041146
28.22722;0.1077604
28.66389;0.1060937
28.5871;0.1009375
28.4725;0.11
28.30232;0.110625
28.2588;0.1082812
29.25623;0.1078646
29.53724;0.1101042
29.72782;0.1111458
29.63966;0.1069792
28.02761;0.1071354
26.95088;0.1014583
26.22248;0.1079687
27.31865;0.1033333
27.363;0.1144792
27.62523;0.1113021
28.83544;0.1096354
29.85069;0.114375
29.51023;0.1126042
28.66833;0.115
28.67038;0.1151042
28.29447;0.1206771
28.12978;0.1220312
28.11329;0.1185938
27.08464;0.1185938
26.24241;0.1166667
26.37308;0.1136458
26.78464;0.1204688
28.16925;0.1261979
29.45375;0.1158333
29.75398;0.1167187
29.63371;0.1191667
29.62754;0.1116146
29.69037;0.1239583
28.23182;0.1260417
27.72484;0.130625
27.25082;0.1205208
27.26355;0.1269792
27.00194;0.1242708
26.73862;0.1281771
26.76749;0.1186458
28.11757;0.1263542
28.8855;0.1239583
28.88367;0.1278125
29.13971;0.1265104
29.3812;0.1368229
29.44431;0.1360417
28.9087;0.1319271
27.79092;0.1330729
26.69877;0.1248437
26.39426;0.1267708
26.72363;0.129375
27.82986;0.1355208
28.63744;0.1409375
28.65801;0.1402604
28.86453;0.1343229
29.03954;0.1320833
28.96012;0.1293229
28.91102;0.140625
28.3331;0.1408854
27.50038;0.1363021
27.46708;0.1414063
27.033;0.1386979
26.69544;0.1295833
26.79564;0.1398437
27.39084;0.1384896
28.44657;0.1382292
28.61907;0.1388542
29.55991;0.143125
29.65431;0.1326562
29.52127;0.1351562
28.08088;0.1404167
26.47272;0.144375
26.81385;0.1298958
27.53257;0.1314062
27.99507;0.1392708
29.3462;0.1404167
29.35554;0.1495833
29.20648;0.1409375
28.61506;0.1385417
28.22628;0.1392187
27.15978;0.1401563
27.24187;0.1301042
27.259;0.1441667
27.40907;0.1551042
28.04294;0.1425521
29.00187;0.14
29.44002;0.1495312
28.94791;0.1486458
27.965;0.1482292
28.03115;0.1472396
28.09344;0.1486979
28.09356;0.1577604
28.14622;0.1498438
28.1726;0.1510938
27.87013;0.1546354
27.78723;0.1553125
27.65661;0.1608854
27.52719;0.1569271
27.82363;0.1584896
28.75042;0.1560937
29.4062;0.1654167
29.58848;0.1634375
28.96756;0.1601563
27.76858;0.1700521
28.06264;0.1661979
28.13812;0.1684375
28.20475;0.1703646
28.28747;0.1644792
28.24787;0.1659375
28.1214;0.1704687
28.0898;0.1708333
28.05186;0.1621354
28.01038;0.1820833
28.00167;0.1717708
28.06776;0.1760417
28.15821;0.1714063
28.07529;0.1752083
27.93618;0.1709896
27.69194;0.1680208
27.51965;0.1657292
27.52367;0.1770833
27.28655;0.1746875
27.70679;0.1732813
28.30409;0.1710937
29.49929;0.1801042
29.73456;0.1784375
29.84987;0.1825
28.8149;0.1791667
27.71728;0.1820833
27.61274;0.1738542
27.49067;0.1769792
27.37544;0.1755208
27.42643;0.1835417
28.14356;0.1747396
28.90174;0.1809375
28.87918;0.1764062
28.7206;0.183125
28.6837;0.1711979
28.03266;0.1757292
27.21163;0.1728125
27.07642;0.1780208
27.03816;0.1774479
27.16426;0.1768229
28.27745;0.1709896
29.45017;0.1716667
29.64231;0.1798958
29.84846;0.1769271
29.69523;0.1803125
29.15529;0.1864063
28.29718;0.1752083
27.40474;0.1816667
27.33352;0.1781771
27.23154;0.1758854
27.97196;0.1770312
28.55589;0.1785417
28.61583;0.1788021
28.5631;0.1724479
28.56043;0.1785938
28.43071;0.1783854
27.70269;0.1679688
27.59574;0.1768229
27.39147;0.1759896
27.27439;0.1785938
27.26977;0.1761458
27.91274;0.1796875
28.13062;0.1734896
28.10246;0.1741667
29.07766;0.1729167
29.55934;0.1765625
29.04493;0.1766667
28.7921;0.1777083
28.4701;0.1757813
27.7675;0.1716146
27.48804;0.1764583
27.46634;0.1804167
27.5733;0.175
27.7167;0.1720313
28.19767;0.1832813
28.25621;0.18125
29.20845;0.1803125
29.73255;0.1766667
29.59252;0.1809375
28.52338;0.1848437
27.36803;0.1849479
27.40962;0.1822917
27.24977;0.1822396
27.2846;0.1882292
27.30059;0.1832812
27.47009;0.1814062
28.67313;0.1877604
29.36177;0.1827604
29.44703;0.1909896
29.60577;0.1861979
29.30827;0.1953646
27.21062;0.1891146
26.30273;0.1810417
26.4471;0.1923958
27.01048;0.1977083
27.78309;0.1898958
29.18908;0.2041146
30.12046;0.1971875
29.60832;0.1903646
28.99567;0.1922917
26.82974;0.1952604
26.08997;0.1983333
26.12985;0.1940625
27.05813;0.1985938
28.55399;0.19875
29.81246;0.1939583
29.74042;0.2078646
28.93936;0.1950521
27.89622;0.2024479
27.21178;0.1954167
27.34909;0.2021875
27.54538;0.2011979
28.18779;0.2016667
29.04636;0.2040625
28.71324;0.2052083
27.95931;0.2075521
27.56941;0.1996354
27.54632;0.2018229
27.33635;0.2096354
27.26191;0.2129167
27.41388;0.2095312
27.55356;0.20375
29.4782;0.2094792
29.62116;0.2069792
29.61449;0.2095312
29.13829;0.2084375
27.81675;0.2086458
27.13917;0.2083854
27.29695;0.2050521
27.47441;0.2142708
27.67006;0.2163021
28.4367;0.2122396
28.85547;0.2148958
29.24977;0.2088542
29.27568;0.2165104
28.90682;0.2097917
28.07029;0.2116146
26.61477;0.2209375
26.58842;0.2125521
26.51707;0.2144792
26.70367;0.2135938
27.26298;0.2228125
28.68663;0.21625
29.7624;0.2169271
30.60056;0.2134375
29.55681;0.2205208
29.08226;0.21875
27.65527;0.2226042
26.06197;0.2209375
27.0194;0.2210417
27.98268;0.225625
28.77256;0.2182292
28.64708;0.2149479
28.5168;0.2179687
28.1081;0.2174479
27.05755;0.2184896
26.83602;0.2213542
26.99229;0.2207813
28.0166;0.2152083
29.18764;0.2156771
29.12939;0.2165625
29.04366;0.2185937
29.04586;0.2151563
28.46837;0.2191667
28.52815;0.2215625
28.01803;0.2240104
27.37693;0.2265625
27.46494;0.2154167
27.54058;0.2248438
27.79662;0.2166667
28.55191;0.2145833
29.93834;0.2199479
30.93212;0.216875
30.48719;0.2160417
28.57674;0.2180208
27.58546;0.215625
27.15313;0.2286979
27.15803;0.2282812
27.07097;0.2267708
27.10703;0.2267708
27.59597;0.2202083
29.39244;0.2197396
29.47134;0.2267708
29.30239;0.2166667
29.15653;0.2186458
28.84338;0.2203646
27.986;0.22625
27.17857;0.2235417
27.05668;0.2294271
27.25351;0.2282812
28.17836;0.2261458
28.76455;0.2165104
29.4117;0.2336458
29.84959;0.2282812
29.06696;0.2282292
27.74191;0.2332813
27.58358;0.2214583
27.5064;0.2269792
27.40914;0.2221875
27.39168;0.2318229
27.48467;0.2290625
27.77828;0.2216667
28.69053;0.2231771
30.27168;0.231875
30.27379;0.2309896
29.73177;0.2302604
28.80246;0.2370313
27.67484;0.2352604
27.67936;0.2296354
27.79175;0.2351042
27.82801;0.2291667
27.88368;0.2301562
28.01714;0.2283854
28.10467;0.2278646
28.14151;0.2276562
27.78872;0.2316667
27.84868;0.2293229
27.19259;0.2291146
27.12525;0.2220313
27.27004;0.2309896
28.97952;0.2340625
30.01521;0.2371875
30.0933;0.2305729
29.83191;0.2375
29.08784;0.2280729
28.39783;0.2430729
28.03275;0.2335937
26.92376;0.2338542
27.05095;0.2275
27.70616;0.2261458
29.01627;0.2346875
29.014;0.2359375
29.16493;0.2313542
28.92225;0.2392188
26.95049;0.2389583
26.94533;0.2463021
27.11107;0.2406771
27.01169;0.2394792
27.19904;0.2418229
28.8231;0.238125
28.63465;0.2380208
28.57064;0.2342708
28.45662;0.2403125
28.88784;0.2354167
28.78427;0.2363021
28.75004;0.2419271
28.67154;0.2409375
27.69393;0.2424479
27.79469;0.2386979
27.72255;0.236875
27.70563;0.2454688
27.8755;0.245625
28.27344;0.2403125
28.448;0.2477083
28.4548;0.2459375
28.31476;0.2519271
28.30574;0.2507812
28.55671;0.2583333
28.72558;0.2443229
28.51644;0.2464583
28.53912;0.2527604
28.45857;0.2427083
28.11214;0.2475
28.00115;0.2444271
27.83989;0.2455208
27.9486;0.2508333
28.05062;0.2553125
28.48319;0.2532292
29.85671;0.2536979
29.80564;0.2482292
28.91784;0.2525521
27.76266;0.2436979
27.62856;0.2528125
27.7083;0.25
27.69112;0.2516667
27.57922;0.2549479
27.58508;0.2530208
27.46389;0.249375
28.20179;0.2504688
29.14932;0.2555208
29.42485;0.249375
29.58353;0.2467708
28.95483;0.2526563
28.00499;0.2538021
27.86246;0.2469271
27.12897;0.2466146
26.66982;0.2498437
26.58332;0.2515104
27.66287;0.2488021
28.58764;0.2510417
28.6822;0.2540625
28.78729;0.2484375
29.0203;0.2494271
28.9254;0.2498437
28.76567;0.2535937
28.61691;0.25375
27.75695;0.2518229
27.57541;0.2446875
27.47884;0.2463021
27.36514;0.2589062
27.52804;0.2595833
27.61447;0.2596354
27.73844;0.2640625
28.04528;0.2619792
28.12251;0.2584375
29.05424;0.2605208
29.02057;0.2529167
28.85664;0.2577604
28.78623;0.2602604
28.84389;0.2577083
28.87793;0.2529167
28.81678;0.2538542
28.79996;0.2596875
28.49032;0.2558854
27.93506;0.2564583
27.98537;0.2547396
28.06619;0.2571354
28.12245;0.25375
28.15453;0.25625
28.1946;0.26
28.2954;0.2604688
28.26906;0.2645313
28.43628;0.2582292
28.58085;0.2642708
29.05872;0.2596875
29.60912;0.2643229
29.55231;0.2593229
28.77877;0.2714583
27.91601;0.2623437
27.44282;0.2595833
27.48161;0.2647917
27.64034;0.2586979
27.67823;0.2661458
27.54548;0.2719792
27.56283;0.2726563
29.45153;0.2685417
29.39357;0.2707812
28.67328;0.2654167
28.16732;0.2710417
28.29391;0.2688542
28.27377;0.2659896
27.99619;0.2714583
27.6488;0.2667708
27.82854;0.2689063
27.7985;0.2803646
27.88266;0.26875
28.50953;0.2764583
29.22293;0.2696875
29.22695;0.2715104
28.02174;0.2638021
26.86143;0.27625
26.81367;0.2676562
27.24137;0.2725
28.06361;0.2716667
29.59964;0.2703646
29.05365;0.2667187
29.04486;0.2717187
29.03418;0.275625
28.71124;0.2726562
28.27292;0.2779687
27.19189;0.2701562
27.0556;0.2798958
27.04976;0.2744792
27.15583;0.2700521
28.35345;0.2764063
29.38439;0.2726563
29.57319;0.2755729
29.7655;0.2772396
29.64357;0.2748438
28.38978;0.2760417
27.81045;0.279375
27.777;0.2746875
27.63998;0.2785417
27.46968;0.2750521
27.34664;0.2768229
27.31275;0.2676042
27.59413;0.2552083
28.41296;0.2689583
28.90989;0.2676562
29.69587;0.2644792
30.35879;0.2657292
30.25935;0.2664062
28.96962;0.2604167
27.49145;0.2567188
27.51441;0.2625
26.70201;0.2645313
26.17098;0.2583333
27.24837;0.2549479
29.11597;0.2551042
30.54443;0.2527083
30.33763;0.2473958
28.60414;0.2527604
27.19573;0.2460417
26.64247;0.2470313
26.64805;0.2438542
26.77415;0.2549479
27.88849;0.2476563
28.59251;0.24125
29.3225;0.2471875
30.22248;0.2416146
28.89336;0.2464583
27.76187;0.2402083
27.05186;0.2340625
27.05144;0.2428646
27.51022;0.2359896
28.16203;0.2427083
29.00586;0.2253646
29.29838;0.2494271
29.32607;0.2450521
29.13832;0.2405729
28.81521;0.2398958
27.20065;0.2384375
27.27119;0.23875
27.44595;0.2401042
27.52456;0.2360937
27.53726;0.2366146
28.79752;0.2403125
28.58349;0.2367187
28.4074;0.2434375
28.50652;0.2292708
28.58414;0.24
28.58967;0.2391146
28.58426;0.2339583
28.58554;0.2327083
27.90158;0.2416667
27.58679;0.2353125
27.33707;0.2356771
27.46215;0.2339583
29.10608;0.2305729
29.3259;0.2396354
29.44384;0.2309375
29.40147;0.2282812
29.30419;0.2275
27.50134;0.2311979
27.12847;0.22625
27.37351;0.2277083
27.8609;0.2271354
28.0241;0.2227083
28.47684;0.2267708
28.71351;0.2213542
28.63813;0.2202604
28.51425;0.2209896
28.31046;0.2245833
28.42143;0.2130208
28.56093;0.2183854
28.44812;0.2134896
28.35113;0.2129167
28.20326;0.2163021
27.70169;0.2182292
27.54763;0.2123958
27.76293;0.2113542
28.29339;0.2155208
28.42658;0.2058854
28.65858;0.2058333
28.76456;0.2099479
28.86033;0.2122396
29.26739;0.2063542
29.15071;0.2026042
28.66567;0.2017708
28.04143;0.2126562
27.37114;0.2009896
27.03689;0.2115625
27.18436;0.2041667
27.6662;0.1973958
29.01477;0.2091667
29.81164;0.2026563
29.81773;0.1925521
29.19985;0.1983854
28.8336;0.203125
27.67773;0.1998958
26.24694;0.1933854
25.78541;0.1972396
26.1551;0.1977604
27.69664;0.1932292
29.25685;0.1946354
29.32865;0.1932812
29.38011;0.189375
29.50303;0.191875
