K5PS14_2.PV;K5P10.PV
4.173647;4.113849
4.173641;4.10425
4.173635;4.130167
4.173619;4.100037
4.173606;4.137698
4.173606;4.128963
4.173603;4.113615
4.1736;4.111792
4.173591;4.119833
4.173578;4.130005
4.173578;4.09476
4.173575;4.11136
4.173565;4.101573
4.173565;4.117125
4.173565;4.10739
4.173559;4.190906
4.173559;4.112109
4.173553;4.127286
4.17355;4.103385
4.173547;4.114448
4.173541;4.128516
4.173541;4.143026
4.173541;4.117417
4.173534;4.100313
4.173528;4.126417
4.173525;4.116136
4.173522;4.10626
4.173516;4.107448
4.173497;4.11063
4.173494;4.184766
4.173494;4.175323
4.173494;4.120479
4.173475;4.115354
4.173469;4.136182
4.173466;4.136011
4.173466;4.117146
4.173462;4.111818
4.173462;4.099989
4.173462;4.106141
4.173456;4.197245
4.173453;4.115906
4.173453;4.12337
4.173447;4.114354
4.173444;4.114797
4.173438;4.119114
4.173428;4.106505
4.173416;4.139375
4.173416;4.11226
4.173412;4.117859
4.173394;4.115854
4.17339;4.120333
4.17339;4.115719
4.173384;4.197974
4.173381;4.108302
4.173381;4.117948
4.173381;4.129849
4.173381;4.107271
4.173372;4.096422
4.173366;4.103568
4.173356;4.127714
4.173356;4.120089
4.173356;4.189859
4.173356;4.111
4.173347;4.127198
4.173337;4.126297
4.173335;4.179505
4.173322;4.13301
4.173316;4.120469
4.173316;4.199193
4.173313;4.111505
4.173309;4.119516
4.173303;4.100115
4.173303;4.174115
4.173294;4.129838
4.173294;4.126781
4.173285;4.101651
4.173285;4.109505
4.173285;4.139151
4.173281;4.177615
4.173281;4.171604
4.173278;4.114599
4.173265;4.197896
4.173263;4.102974
4.173259;4.100646
4.173259;4.127599
4.173256;4.122969
4.173256;4.107302
4.17325;4.133073
4.173247;4.099646
4.173247;4.122833
4.173247;4.120099
4.173247;4.125396
4.173247;4.103052
4.173244;4.107969
4.173241;4.120677
4.173241;4.105083
4.173228;4.146125
4.173228;4.09287
4.173225;4.116437
4.173222;4.115391
4.173219;4.135792
4.173219;4.174354
4.173215;4.140932
4.173206;4.174
4.173194;4.14563
4.173194;4.114286
4.173187;4.114542
4.173181;4.118901
4.173181;4.123719
4.173178;4.126287
4.173178;4.121078
4.173172;4.10587
4.173172;4.19313
4.173172;4.131698
4.173169;4.116714
4.173166;4.104219
4.17316;4.108698
4.17315;4.100896
4.173147;4.108271
4.173147;4.152146
4.173147;4.117213
4.173147;4.111448
4.173147;4.126677
4.173147;4.105281
4.173141;4.127755
4.173134;4.138531
4.173131;4.123453
4.173128;4.088667
4.173119;4.13862
4.173116;4.128562
4.173112;4.190542
4.173103;4.139901
4.1731;4.126307
4.173097;4.12536
4.173097;4.102552
4.173097;4.130469
4.173094;4.117287
4.173094;4.129047
4.173094;4.131026
4.173088;4.123495
4.173078;4.098114
4.173078;4.129844
4.173075;4.11513
4.173075;4.120823
4.173072;4.13875
4.173066;4.170177
4.173066;4.121833
4.173059;4.137437
4.173047;4.116464
4.173044;4.109594
4.173038;4.123281
4.173034;4.103271
4.173031;4.13762
4.173025;4.111886
4.173019;4.139682
4.173013;4.118412
4.173009;4.141208
4.173009;4.116943
4.173003;4.129604
4.172994;4.115495
4.172985;4.129604
4.172984;4.110786
4.172978;4.108161
4.172978;4.116573
4.172978;4.098391
4.172978;4.100328
4.172972;4.11226
4.172966;4.127589
4.17295;4.116469
4.172947;4.107354
4.172944;4.134172
4.172944;4.131693
4.172925;4.115167
4.172922;4.118615
4.172919;4.108635
4.172915;4.120495
4.172913;4.122849
4.172903;4.111604
4.172903;4.116188
4.172894;4.110995
4.172887;4.141614
4.172887;4.117761
4.172884;4.196391
4.172878;4.102719
4.172878;4.11411
4.172865;4.11475
4.172863;4.092297
4.172859;4.123344
4.172853;4.12463
4.17285;4.106521
4.172847;4.119792
4.172847;4.113344
4.172843;4.10701
4.172841;4.10262
4.172841;4.114058
4.172837;4.132089
4.172837;4.120859
4.172831;4.179677
4.172825;4.11676
4.172825;4.104792
4.172812;4.109537
4.172806;4.092396
4.1728;4.114604
4.1728;4.126292
4.172797;4.098719
4.172797;4.112448
4.172794;4.103083
4.172794;4.107641
4.172791;4.116266
4.172781;4.177984
4.172778;4.104167
4.172772;4.100349
4.172772;4.176136
4.172769;4.119229
4.172769;4.103401
4.172766;4.099859
4.172762;4.090474
4.172753;4.098208
4.17275;4.109161
4.17275;4.10912
4.172747;4.113167
4.172744;4.098396
4.172744;4.101156
4.172744;4.120062
4.172744;4.095917
4.172744;4.13425
4.172738;4.126193
4.172734;4.125495
4.172731;4.106287
4.172731;4.130198
4.172731;4.177474
4.172728;4.110667
4.172725;4.13425
4.172722;4.13674
4.172722;4.116974
4.172719;4.122469
4.172719;4.134286
4.172716;4.136589
4.172709;4.109151
4.172706;4.107187
4.172706;4.112755
4.172706;4.132849
4.172706;4.129136
4.172703;4.164063
4.172703;4.126755
4.172703;4.119995
4.172703;4.105802
4.1727;4.095854
4.172697;4.105287
4.172684;4.127333
4.172678;4.136682
4.172672;4.12312
4.172669;4.113854
4.172662;4.12912
4.172656;4.175911
4.172653;4.113005
4.17265;4.099958
4.172644;4.107812
4.172641;4.117344
4.172637;4.114995
4.172628;4.128182
4.172628;4.10413
4.172625;4.095787
4.172622;4.116677
4.172616;4.126599
4.172616;4.187552
4.172613;4.105797
4.172603;4.11574
4.172597;4.122489
4.172591;4.125573
4.172587;4.113828
4.172581;4.117552
4.172581;4.112344
4.172575;4.128224
4.172575;4.112833
4.172572;4.128489
4.172572;4.124146
4.172565;4.151552
4.172559;4.137448
4.172559;4.124146
4.172559;4.132724
4.172559;4.12276
4.172556;4.109833
4.172556;4.102344
4.172556;4.124713
4.17255;4.111166
4.172544;4.142073
4.172541;4.115703
4.172537;4.120307
4.172534;4.132734
4.172534;4.114792
4.172534;4.117036
4.172531;4.126078
4.172531;4.126484
4.172531;4.128495
4.172528;4.106714
4.172515;4.106859
4.172515;4.10138
4.172515;4.128495
4.172513;4.129729
4.172503;4.118734
4.172494;4.119359
4.172488;4.110651
4.172481;4.131521
4.172478;4.116281
4.172478;4.12825
4.172466;4.125682
4.172462;4.182042
4.172459;4.114406
4.172456;4.144166
4.172456;4.117406
4.17245;4.13125
4.172447;4.184547
4.172447;4.102349
4.172447;4.098021
4.172444;4.126677
4.172438;4.124813
4.172428;4.118422
4.172425;4.104281
4.172425;4.115427
4.17241;4.119552
4.172406;4.112766
4.172406;4.121151
4.172403;4.115516
4.172403;4.134516
4.172397;4.12263
4.17239;4.103073
4.172375;4.127625
4.172375;4.130484
4.172372;4.126094
4.172369;4.123057
4.172369;4.10137
4.172359;4.115589
4.17235;4.135375
4.17235;4.115245
4.172344;4.111031
4.17234;4.115552
4.172338;4.106625
4.172331;4.111089
4.172325;4.124135
4.172325;4.121901
4.172322;4.194266
4.172319;4.134052
4.172319;4.117364
4.172318;4.114495
4.172312;4.116625
4.172312;4.131229
4.172312;4.09213
4.172309;4.134203
4.172309;4.129354
4.172303;4.18275
4.172303;4.12588
4.172297;4.194062
4.172294;4.124635
4.172285;4.132646
4.172281;4.110464
4.172275;4.122188
4.172272;4.116219
4.172259;4.122849
4.172259;4.109385
4.172253;4.125703
4.17225;4.108234
4.172247;4.105875
4.172244;4.134609
4.172241;4.104021
4.172235;4.110026
4.172225;4.194391
4.172225;4.107469
4.172213;4.114265
4.172213;4.104599
4.172209;4.13562
4.172209;4.112755
4.172206;4.126542
4.172203;4.125344
4.172203;4.123896
4.172203;4.119797
4.172197;4.099427
4.172187;4.134234
4.172184;4.126807
4.172184;4.118104
4.172184;4.164907
4.172181;4.110276
4.172178;4.127192
4.172178;4.105636
4.172175;4.196302
4.172175;4.164688
4.172172;4.118834
4.172169;4.106463
4.172166;4.178609
4.172163;4.110693
4.172159;4.107359
4.172153;4.111307
4.172147;4.103599
4.172147;4.110578
4.172138;4.138266
4.172134;4.103797
4.172134;4.183234
4.172125;4.10201
4.172125;4.124724
4.172125;4.201396
4.172125;4.131943
4.172119;4.113479
4.17211;4.142156
4.1721;4.109339
4.172094;4.100172
4.172088;4.135885
4.172084;4.102021
4.172084;4.190703
4.172081;4.138906
4.172081;4.195656
4.172072;4.117604
4.172069;4.116344
4.172066;4.119062
4.17206;4.126182
4.17206;4.131667
4.172056;4.108484
4.172056;4.127792
4.17205;4.101172
4.17205;4.116979
4.172044;4.127135
4.172044;4.115505
4.172038;4.141802
4.172038;4.123823
4.172034;4.112547
4.172028;4.108188
4.172028;4.140037
4.172025;4.113724
4.172025;4.125786
4.172022;4.122334
4.172016;4.183224
4.172003;4.114245
4.172003;4.099588
4.171984;4.12338
4.171981;4.128193
4.171966;4.12426
4.171962;4.116792
4.171962;4.114609
4.171959;4.116875
4.171956;4.172187
4.171956;4.104844
4.171956;4.10438
4.17195;4.107964
4.17195;4.121937
4.17195;4.134459
4.171941;4.142328
4.171934;4.12062
4.171931;4.189672
4.171928;4.118219
4.171925;4.185609
4.171916;4.118448
4.171916;4.123641
4.171916;4.110813
4.171913;4.134427
4.171913;4.089771
4.171909;4.121104
4.171906;4.091948
4.171903;4.122219
4.171903;4.12976
4.171903;4.104047
4.171897;4.126187
4.171894;4.129838
4.171887;4.110364
4.171885;4.131104
4.171885;4.115557
4.171881;4.09525
4.171881;4.110036
4.171878;4.099125
4.171872;4.095109
4.171872;4.182745
4.171865;4.106438
4.171865;4.109677
4.171853;4.174281
4.17185;4.117333
4.171844;4.091558
4.171844;4.11051
4.171837;4.114
4.171831;4.105813
4.171828;4.107828
4.171822;4.13449
4.171819;4.151599
4.171819;4.121844
4.171819;4.114964
4.171813;4.102859
4.171809;4.118536
4.171809;4.098312
4.171803;4.14213
4.171803;4.165948
4.171803;4.100385
4.1718;4.12324
4.171787;4.105974
4.171778;4.108334
4.171778;4.087906
4.171778;4.115443
4.171775;4.106266
4.171772;4.11949
4.171772;4.103505
4.171769;4.12574
4.171766;4.128547
4.171766;4.108422
4.171756;4.175786
4.17175;4.128495
4.171747;4.135979
4.171747;4.139114
4.171744;4.124859
4.171738;4.098016
4.171728;4.131266
4.171722;4.132782
4.171719;4.115963
4.171716;4.123833
4.171712;4.111068
4.1717;4.10913
4.171694;4.138391
4.17169;4.131104
4.17169;4.18737
4.171688;4.109432
4.171684;4.105646
4.171681;4.120651
4.171678;4.12762
4.171675;4.110932
4.171672;4.099307
4.171672;4.104963
4.171672;4.122797
4.171669;4.106927
4.171653;4.202209
4.171634;4.122005
4.171628;4.117406
4.171628;4.12476
4.171628;4.126843
4.171625;4.098417
4.171619;4.118125
4.171616;4.113057
4.171606;4.121484
4.171603;4.116011
4.171594;4.105339
4.171591;4.108135
4.171587;4.105156
4.171585;4.121766
4.171581;4.099547
4.171572;4.115787
4.171572;4.096662
4.171569;4.107875
4.171563;4.113203
4.171559;4.10962
4.171559;4.123354
4.171559;4.113599
4.171556;4.130015
4.17155;4.125677
4.171547;4.134568
4.171547;4.096328
4.171544;4.122323
4.171535;4.173745
4.171528;4.104281
4.171506;4.112964
4.171503;4.129974
4.171503;4.123031
4.1715;4.099864
4.1715;4.12289
4.1715;4.102677
4.171497;4.118484
4.171494;4.098156
4.171491;4.114724
4.171487;4.140151
4.171487;4.132245
4.171481;4.116
4.171478;4.117599
4.171478;4.103558
4.171478;4.13126
4.171465;4.101271
4.171456;4.11761
4.171456;4.103219
4.171447;4.141541
4.171444;4.184974
4.171441;4.107505
4.171434;4.11237
4.171431;4.135963
4.171431;4.102386
4.171431;4.124172
4.171428;4.126318
4.171419;4.131891
4.171412;4.12924
4.171409;4.106964
4.171403;4.188807
4.171403;4.103765
4.171394;4.138073
4.171384;4.102177
4.171375;4.108646
4.171375;4.115443
4.171362;4.124084
4.17136;4.108182
4.171356;4.136568
4.171356;4.103573
4.171356;4.121031
4.171353;4.1135
4.171353;4.109453
4.171347;4.13712
4.171347;4.130755
4.171344;4.115781
4.171344;4.188323
4.17134;4.119563
4.171338;4.114115
4.171331;4.122188
4.171328;4.11912
4.171328;4.132526
4.171328;4.123453
4.171328;4.105802
4.171325;4.109104
4.171325;4.109927
4.171319;4.126745
4.171319;4.108172
4.171303;4.102828
4.171297;4.142729
4.17129;4.123849
4.17129;4.125422
4.171284;4.111354
4.171278;4.181948
4.171272;4.122844
4.171263;4.126083
4.171256;4.114797
4.171253;4.121151
4.17125;4.10851
4.171241;4.125354
4.171234;4.097302
4.171225;4.108016
4.171206;4.122031
4.171206;4.110297
4.1712;4.125849
4.1712;4.099609
4.171191;4.112297
4.171191;4.113573
4.171191;4.118531
4.171191;4.106547
4.171175;4.137625
4.171175;4.125901
4.171169;4.096828
4.171165;4.116063
4.171165;4.124667
4.171163;4.113734
4.171159;4.121739
4.171159;4.106427
4.171159;4.128594
4.171156;4.103047
4.171147;4.09713
4.171144;4.139162
4.171144;4.114401
4.171141;4.111042
4.171137;4.108912
4.171137;4.12838
4.171137;4.122063
4.171137;4.09238
4.171131;4.103604
4.171125;4.097078
4.171122;4.118542
4.171115;4.12188
4.171113;4.124677
4.171106;4.125057
4.171106;4.101708
4.1711;4.105646
4.171094;4.094953
4.171081;4.124443
4.171081;4.103261
4.171078;4.187208
4.171078;4.08987
4.171072;4.121526
4.171069;4.123724
4.17106;4.118062
4.171056;4.122635
4.171053;4.114739
4.17105;4.109838
4.171044;4.137604
4.171044;4.104677
4.171038;4.110364
4.171031;4.125604
4.171028;4.114448
4.171016;4.138474
4.171012;4.108411
4.171012;4.187656
4.171006;4.164776
4.171003;4.128083
4.170994;4.125724
4.170988;4.110443
4.170984;4.109583
4.170981;4.095714
4.170981;4.117031
4.170969;4.107594
4.170962;4.112667
4.170962;4.108292
4.17095;4.122906
4.17095;4.168
4.170947;4.104365
4.170941;4.124693
4.170931;4.121974
4.170931;4.113089
4.170928;4.115495
4.170922;4.166812
4.170919;4.193193
4.170916;4.10701
4.170909;4.13399
4.1709;4.126052
4.170897;4.102375
4.170891;4.098412
4.170884;4.129875
4.170878;4.117485
4.170875;4.114135
4.170869;4.134656
4.170866;4.121589
4.170859;4.098349
4.170856;4.129562
4.170853;4.110984
4.170853;4.11275
4.170844;4.124677
4.170822;4.127083
4.170813;4.133
4.170809;4.112224
4.170806;4.122667
4.170803;4.119917
4.170803;4.17187
4.170803;4.114698
4.1708;4.113474
4.170781;4.139016
4.170781;4.110161
4.170778;4.1065
4.170775;4.128682
4.170772;4.10137
4.170763;4.122714
4.170763;4.100125
4.170759;4.097859
4.170756;4.111474
4.170753;4.14151
4.170747;4.108641
4.170744;4.108192
4.170744;4.112719
4.170741;4.117891
4.170738;4.118349
4.170734;4.122646
4.170731;4.12974
4.170728;4.098219
4.170716;4.112563
4.170716;4.113734
4.170716;4.105656
4.170712;4.099583
4.170706;4.109844
4.170694;4.195745
4.170691;4.121297
4.170688;4.107177
4.170684;4.124266
4.170678;4.10526
4.170669;4.111959
4.170669;4.111901
4.170666;4.107985
4.170662;4.111375
4.170656;4.109578
4.170653;4.102432
4.170653;4.129067
4.17064;4.104573
4.17064;4.126646
4.170638;4.120719
4.170631;4.116057
4.170616;4.129938
4.170616;4.187302
4.170612;4.10199
4.170609;4.099156
4.170609;4.11089
4.170603;4.091495
4.1706;4.103656
4.170594;4.122505
4.170588;4.127078
4.170581;4.169229
4.170581;4.106057
4.170581;4.11038
4.170578;4.182693
4.170578;4.108703
4.170566;4.132312
4.170566;4.102812
4.170563;4.127568
4.170553;4.171026
4.170541;4.125818
4.170528;4.112151
4.170525;4.107359
4.170525;4.101687
4.170522;4.131292
4.170522;4.123344
4.170516;4.174261
4.170516;4.133823
4.170516;4.11274
4.170509;4.120188
4.170503;4.138255
4.170503;4.103724
4.170503;4.11088
4.170497;4.099922
4.170494;4.121849
4.170475;4.10263
4.170475;4.114865
4.170472;4.123104
4.170469;4.111886
4.170469;4.130927
4.170465;4.126651
4.170465;4.119214
4.170465;4.128
4.170459;4.119417
4.170453;4.092526
4.170447;4.128729
4.170444;4.136849
4.170428;4.10675
4.170422;4.134432
4.170422;4.120766
4.170419;4.110917
4.170416;4.098974
4.170415;4.122813
4.170413;4.10575
4.170413;4.132594
4.170406;4.11514
4.170403;4.112349
4.1704;4.115417
4.1704;4.127901
4.170393;4.121255
4.170393;4.144229
4.170391;4.174333
4.170381;4.13763
4.170378;4.192906
4.170378;4.097266
4.170372;4.109984
4.170372;4.125729
4.170362;4.118443
4.170362;4.10938
4.170356;4.132828
4.170356;4.11
4.170356;4.127995
4.170344;4.103604
4.170344;4.127672
4.170344;4.107396
4.170338;4.117635
4.170338;4.109875
4.170338;4.116505
4.170334;4.098516
4.170334;4.182662
4.170328;4.10913
4.170325;4.123849
4.170325;4.121016
4.170319;4.114245
4.170316;4.140896
4.170303;4.124099
4.1703;4.138219
4.1703;4.116193
4.170294;4.113349
4.170288;4.100484
4.170275;4.183526
4.170272;4.120214
4.170262;4.120193
4.170262;4.106958
4.170256;4.119776
4.170256;4.131828
4.170253;4.189875
4.170253;4.151162
4.17025;4.158693
4.17025;4.109755
4.170244;4.13599
4.17024;4.118969
4.170238;4.100406
4.170228;4.126031
4.170216;4.111984
4.170206;4.10975
4.1702;4.116021
4.170187;4.099536
4.170184;4.13312
4.170169;4.124354
4.170166;4.124713
4.170163;4.099172
4.170162;4.106828
4.170159;4.113151
4.170156;4.099141
4.170156;4.123984
4.17015;4.121401
4.17015;4.114141
4.170147;4.141677
4.170147;4.129635
4.170147;4.127516
4.170144;4.113401
4.170144;4.111604
4.170135;4.123141
4.170128;4.12262
4.170125;4.122443
4.170115;4.143172
4.170115;4.114354
4.170106;4.125792
4.170097;4.180281
4.170094;4.125573
4.170087;4.138193
4.170084;4.138651
4.170084;4.185229
4.170081;4.116177
4.170075;4.099016
4.170072;4.13125
4.170065;4.122073
4.170063;4.123521
4.170063;4.097453
4.170063;4.120463
4.170059;4.092323
4.17005;4.124583
4.170047;4.10375
4.170044;4.141203
4.170041;4.117984
4.170034;4.135474
4.170034;4.104589
4.170031;4.116896
4.170031;4.142359
4.170031;4.180906
4.170025;4.133854
4.170019;4.114781
4.17001;4.130141
4.170006;4.10987
4.170006;4.127297
4.17;4.135787
4.169997;4.106974
4.169997;4.115573
4.169994;4.117157
4.169991;4.123417
4.169988;4.127151
4.169984;4.121286
4.169978;4.12038
4.169975;4.131838
4.169966;4.127
4.169966;4.11376
4.169962;4.128307
4.169962;4.115594
4.169953;4.087646
4.169953;4.125536
4.169953;4.119271
4.16995;4.126599
4.169938;4.125709
4.169938;4.11713
4.169934;4.106636
4.169934;4.119354
4.169934;4.121052
4.169934;4.091328
4.169928;4.088917
4.169919;4.166755
4.169916;4.11087
4.169916;4.113667
4.169912;4.168771
4.169909;4.123375
4.169909;4.133932
4.169897;4.088047
4.169894;4.112089
4.169888;4.100495
4.169888;4.115334
4.169872;4.123328
4.169872;4.10838
4.169866;4.184229
4.169853;4.105427
4.16985;4.16975
4.169825;4.108281
4.169816;4.11426
4.169813;4.129984
4.169806;4.126859
4.169806;4.105792
4.169797;4.128958
4.169797;4.115812
4.169794;4.124818
4.169794;4.12201
4.169778;4.111084
4.169778;4.107818
4.169775;4.097042
4.169775;4.124984
4.169765;4.121203
4.169765;4.12351
4.169759;4.147271
4.169759;4.101417
4.169747;4.108724
4.169734;4.10475
4.169728;4.099969
4.169728;4.110339
4.169713;4.125255
4.169709;4.110224
4.1697;4.098807
4.169697;4.175063
4.169697;4.101656
4.169694;4.107286
4.169691;4.104088
4.169691;4.109896
4.169675;4.121693
4.169675;4.130557
4.169662;4.10799
4.169662;4.086339
4.16966;4.10099
4.169656;4.089708
4.169653;4.104255
4.169653;4.103099
4.169644;4.140885
4.169644;4.122484
4.169631;4.129271
4.169622;4.10662
4.169622;4.111208
4.169619;4.120859
4.169616;4.120234
4.169612;4.11625
4.16961;4.166896
4.16961;4.122505
4.169606;4.112037
4.169603;4.124312
4.169597;4.128755
4.169597;4.125219
4.169594;4.110167
4.16959;4.114542
4.169588;4.104922
4.169581;4.102094
4.169581;4.105026
4.169575;4.099885
4.169575;4.135042
4.169572;4.133859
4.16955;4.108802
4.169547;4.12361
4.169544;4.120948
4.16954;4.106037
4.169538;4.167573
4.169534;4.115359
4.169528;4.09524
4.169528;4.143625
4.169525;4.114365
4.169525;4.143375
4.169522;4.120599
4.169522;4.17388
4.169519;4.115031
4.169519;4.192854
4.169519;4.102724
4.169513;4.098021
4.169512;4.128484
4.169509;4.108812
4.169509;4.119146
4.169506;4.123458
4.169506;4.094104
4.169506;4.120021
4.169506;4.116073
4.169503;4.138839
4.169503;4.097583
4.169503;4.08688
4.1695;4.09726
4.169494;4.097531
4.169491;4.138995
4.169491;4.113193
4.169487;4.138979
4.169485;4.12175
4.169481;4.140714
4.169478;4.132068
4.169478;4.110479
4.169472;4.102948
4.169469;4.126083
4.169466;4.098433
4.169463;4.123406
4.169463;4.116458
4.169456;4.122667
4.169453;4.12399
4.16945;4.117401
4.169447;4.125979
4.169444;4.10413
4.169441;4.103932
4.169441;4.135828
4.169441;4.100781
4.169437;4.08962
4.169437;4.08801
4.169428;4.09925
4.169428;4.09761
4.169428;4.106661
4.169413;4.119969
4.169406;4.129562
4.169397;4.127031
4.169394;4.180844
4.169391;4.111203
4.169387;4.118734
4.169384;4.119802
4.169381;4.105964
4.169378;4.126791
4.169372;4.164166
4.169369;4.120313
4.169366;4.125266
4.169366;4.12474
4.169356;4.181807
4.169347;4.117865
4.169344;4.110776
4.169334;4.104834
4.169331;4.133563
4.169328;4.096911
4.169325;4.113016
4.169322;4.117312
4.169319;4.116156
4.169316;4.085495
4.169306;4.113563
4.169306;4.109714
4.169306;4.114463
4.169288;4.138636
4.169272;4.104765
4.169266;4.115531
4.169266;4.106922
4.169262;4.105813
4.16925;4.125693
4.16924;4.120917
4.169234;4.090583
4.169234;4.129136
4.169234;4.123677
4.169234;4.109984
4.169231;4.12626
4.169228;4.093912
4.169228;4.106422
4.169225;4.103625
4.169222;4.098469
4.169222;4.11987
4.169222;4.104005
4.169219;4.114427
4.169219;4.108339
4.169219;4.113239
4.169216;4.121979
4.169209;4.090031
4.169206;4.087375
4.169203;4.100026
4.169197;4.121396
4.169194;4.129583
4.169188;4.090406
4.169185;4.111906
4.169175;4.106786
4.169172;4.104661
4.169156;4.174823
4.169153;4.109781
4.169147;4.120891
4.169147;4.18749
4.169141;4.116364
4.169137;4.113359
4.169135;4.092698
4.169128;4.121536
4.169125;4.113463
4.169122;4.101479
4.169119;4.130943
4.169119;4.112474
4.169109;4.129209
4.169103;4.122172
4.1691;4.126672
4.1691;4.114114
4.169097;4.181047
4.169091;4.118792
4.169087;4.111068
4.169081;4.11551
4.169075;4.144474
4.169047;4.133411
4.169047;4.111396
4.169047;4.100797
4.169044;4.112078
4.169037;4.10788
4.169037;4.094224
4.169034;4.120776
4.169022;4.125255
4.169019;4.115703
4.169015;4.113573
4.169013;4.110635
4.169003;4.105838
4.169003;4.181318
4.168997;4.10613
4.168991;4.085214
4.168987;4.129318
4.168984;4.110589
4.168982;4.105573
4.168978;4.109281
4.168969;4.110516
4.168969;4.11376
4.168966;4.111354
4.16896;4.116859
4.168953;4.114745
4.168947;4.11938
4.168944;4.104526
4.168944;4.121536
4.168941;4.147995
4.168934;4.131083
4.168925;4.132349
4.168919;4.119927
4.168919;4.113094
4.168919;4.110792
4.168912;4.100396
4.168912;4.124271
4.168906;4.100677
4.168903;4.109589
4.1689;4.093599
4.168894;4.111104
4.168894;4.12
4.168894;4.113703
4.16889;4.110635
4.168888;4.109781
4.168881;4.108771
4.168875;4.108448
4.168869;4.109109
4.168866;4.106208
4.168862;4.102078
4.168859;4.133839
4.168853;4.111219
4.168853;4.136672
4.168841;4.093875
4.168841;4.119912
4.168838;4.10124
4.168838;4.102115
4.168834;4.19137
4.168822;4.106912
4.168822;4.121495
4.168819;4.128375
4.168816;4.096927
4.168816;4.120974
4.168813;4.188177
4.168813;4.105495
4.168807;4.121922
4.168806;4.112266
4.168803;4.122302
4.1688;4.110734
4.168797;4.122125
4.168794;4.113729
4.168787;4.107104
4.168787;4.12087
4.168785;4.106448
4.168785;4.124964
4.168785;4.114042
4.168778;4.108375
4.168778;4.093724
4.168778;4.112375
4.168778;4.117734
4.168769;4.122125
4.168766;4.146125
4.168763;4.113573
4.168759;4.114219
4.168756;4.12851
4.168756;4.107062
4.168756;4.100854
4.168756;4.114901
4.168753;4.110349
4.168753;4.128182
4.168747;4.119162
4.168731;4.091417
4.168728;4.122005
4.168713;4.134099
4.168709;4.185776
4.168706;4.124849
4.168706;4.123042
4.168703;4.108469
4.168703;4.115417
4.168697;4.131437
4.168691;4.12039
4.168691;4.132807
4.168691;4.172964
4.168687;4.114828
4.168687;4.107422
4.168681;4.179037
4.168672;4.128161
4.168672;4.125547
4.168669;4.116104
4.168663;4.110412
4.16865;4.111453
4.168647;4.113708
4.168634;4.127933
4.168634;4.102849
4.168628;4.121938
4.168625;4.098896
4.168616;4.106135
4.16861;4.092552
4.168606;4.113646
4.1686;4.112344
4.1686;4.113859
4.168594;4.119354
4.168594;4.181323
4.168578;4.099526
4.168578;4.095271
4.168575;4.141708
4.168572;4.09562
4.168572;4.106
4.168569;4.123479
4.168569;4.08488
4.168569;4.120276
4.168562;4.102604
4.168562;4.120234
4.168556;4.170177
4.16855;4.135245
4.168544;4.106677
4.168544;4.122344
4.168538;4.110781
4.168538;4.11475
4.168525;4.120265
4.168522;4.108349
4.168522;4.125839
4.168519;4.138813
4.168516;4.123943
4.168512;4.104161
4.168512;4.135812
4.168509;4.12262
4.168509;4.100739
4.168503;4.195385
4.1685;4.118219
4.168481;4.116641
4.168478;4.103115
4.168478;4.097938
4.168469;4.12475
4.168469;4.111312
4.168459;4.123734
4.168459;4.116729
4.168459;4.1185
4.168456;4.103485
4.16845;4.118021
4.168447;4.125385
4.168444;4.114386
4.168441;4.097203
4.168425;4.113912
4.168425;4.12487
4.168419;4.128042
4.168403;4.124703
4.168378;4.105646
4.168372;4.100599
4.168369;4.117021
4.168365;4.118203
4.168363;4.135302
4.168341;4.131162
4.168341;4.112276
4.168328;4.122693
4.168328;4.102281
4.168328;4.112536
4.168319;4.188729
4.168319;4.111385
4.168313;4.109771
4.16831;4.099385
4.1683;4.135531
4.168297;4.134521
4.168294;4.146755
4.168281;4.127672
4.168281;4.119287
4.168281;4.123625
4.168278;4.133438
4.168278;4.117271
4.168275;4.133302
4.168275;4.101354
4.168269;4.119224
4.168266;4.113864
4.168262;4.106557
4.16826;4.122953
4.168253;4.101115
4.168241;4.122724
4.168238;4.094797
4.168228;4.169172
4.168225;4.103812
4.168225;4.114052
4.168222;4.112745
4.168219;4.097474
4.168216;4.096776
4.168216;4.116286
4.1682;4.135172
4.168197;4.100786
4.168194;4.116688
4.168194;4.11599
4.168188;4.181911
4.168181;4.124938
4.168178;4.103963
4.168175;4.110583
4.168172;4.106344
4.168169;4.107943
4.168166;4.114203
4.168162;4.11762
4.168162;4.119359
4.168159;4.105406
4.168156;4.122313
4.16815;4.124115
4.16815;4.092792
4.16815;4.100396
4.168144;4.134568
4.168134;4.128208
4.168116;4.103068
4.168112;4.112833
4.168109;4.139052
4.168109;4.115344
4.168103;4.104984
4.1681;4.12536
4.168097;4.108526
4.168056;4.130307
4.168056;4.13201
4.168053;4.099849
4.168053;4.17274
4.168053;4.097214
4.168044;4.08963
4.168035;4.106599
4.168035;4.13974
4.168028;4.12588
4.168022;4.092214
4.168022;4.149057
4.168019;4.114896
4.168015;4.111448
4.168015;4.130823
4.168006;4.087995
4.168003;4.105573
4.167991;4.111287
4.167991;4.106885
4.167987;4.09674
4.167987;4.109261
4.167981;4.108292
4.167981;4.094849
4.167978;4.097599
4.167975;4.125266
4.167969;4.111875
4.167963;4.121703
4.167963;4.120245
4.167953;4.132229
4.16795;4.107552
