K5P17_2.PV;K5P4_1.PV
11.40039;21.97031
11.40039;21.96156
11.40016;21.99156
11.40008;22.00594
11.40008;21.91781
11.39992;21.98375
11.39992;21.92969
11.39984;21.86188
11.39984;21.99
11.39977;21.94656
11.39977;21.97969
11.39977;21.92188
11.39969;21.96625
11.39961;22.01313
11.39953;21.86188
11.39953;21.96719
11.39945;21.88469
11.39945;21.84969
11.39945;21.9025
11.39937;21.94938
11.39937;21.93344
11.39922;21.98281
11.39914;21.88187
11.39906;21.9425
11.39906;21.97156
11.39898;21.85781
11.39898;22.05406
11.39891;21.94063
11.39891;22
11.39883;21.89906
11.39883;22.03625
11.39883;22
11.39875;21.99844
11.39875;21.94344
11.39867;22.01219
11.39852;22.00875
11.39852;21.93094
11.39844;21.90281
11.39844;22.04875
11.39844;22.02656
11.39836;21.98281
11.39836;21.95281
11.39836;21.9475
11.39828;21.84781
11.39828;21.9075
11.39812;22.00438
11.39805;21.89719
11.39805;21.98031
11.39805;21.9925
11.39805;21.99375
11.39805;21.93438
11.39805;21.97875
11.39805;21.98594
11.39797;21.97
11.39789;22.01094
11.39781;21.85437
11.39758;22.0075
11.39742;21.88281
11.39734;21.93687
11.39727;21.94656
11.39719;21.92719
11.39719;21.98406
11.39719;21.99219
11.39711;22.00687
11.39711;21.95625
11.39711;21.92875
11.39703;21.93281
11.39695;21.86875
11.39688;21.86719
11.39687;21.94344
11.39664;21.88187
11.39664;21.92438
11.39656;21.98063
11.39656;21.94687
11.39641;21.86781
11.39641;21.88125
11.39641;21.86969
11.39641;21.96719
11.39633;22.03281
11.39633;21.94281
11.39633;21.92
11.39625;21.84656
11.39625;21.9625
11.39625;21.93438
11.39625;21.90906
11.39617;21.87844
11.39617;21.9825
11.39609;21.91687
11.39609;21.86687
11.39602;21.86375
11.39602;21.92125
11.39594;21.84813
11.39594;21.93469
11.39578;22.01062
11.39578;21.97344
11.39578;21.96281
11.39563;21.96938
11.39555;21.88625
11.39555;21.98188
11.39555;22.0425
11.39555;21.94656
11.39547;21.85844
11.39539;21.81656
11.39539;22.0225
11.39539;21.94406
11.39539;21.93031
11.39531;21.92094
11.39523;21.965
11.39516;21.89531
11.39516;21.91
11.39508;21.8425
11.39508;21.90031
11.39508;21.96812
11.39508;21.98
11.395;21.97937
11.395;22.0175
11.39492;21.87031
11.39492;21.86781
11.39477;21.95125
11.39477;21.96125
11.39469;22.01531
11.39453;21.8525
11.39453;21.99187
11.39453;21.96969
11.39445;21.88344
11.39445;21.92813
11.39445;21.91281
11.39437;21.87
11.39422;21.84937
11.39422;21.9575
11.39422;22.045
11.39414;21.88125
11.39414;21.89219
11.39414;21.83094
11.39414;21.82031
11.39414;21.89875
11.39414;22.01375
11.39414;22.04719
11.39414;21.94719
11.39406;21.96094
11.39406;21.96844
11.39398;21.84312
11.39398;21.98375
11.39391;21.88125
11.39391;22.03469
11.39383;21.81844
11.39383;21.98969
11.39375;21.97875
11.39367;21.9325
11.39359;21.93281
11.39359;21.99
11.39359;21.94906
11.39352;21.8875
11.39352;21.94094
11.39344;21.97625
11.39336;21.86094
11.39336;21.97969
11.39336;21.97313
11.39336;21.99906
11.39336;21.91375
11.39328;21.87375
11.39328;21.94063
11.39313;21.95437
11.39305;21.885
11.39305;21.96875
11.39297;21.86719
11.39297;21.95625
11.39297;21.96313
11.39297;21.9275
11.39289;21.96344
11.39289;21.97875
11.39273;22.01875
11.39266;21.86531
11.39266;21.96906
11.39242;21.85594
11.39234;21.92562
11.39227;21.92906
11.39227;21.93063
11.39219;21.94344
11.39219;21.89531
11.39211;21.90063
11.39203;21.84687
11.39195;21.83687
11.39188;21.86156
11.39188;22.02312
11.39188;21.97469
11.39172;22.00844
11.39156;22.00125
11.39156;21.94219
11.39148;21.84469
11.39148;21.95313
11.39148;21.97906
11.39141;21.98844
11.39125;21.865
11.39125;21.87531
11.39117;21.8325
11.39117;21.93344
11.39117;21.9625
11.39117;21.94219
11.39109;21.91813
11.39102;21.95469
11.39102;22.02969
11.39102;21.93375
11.39102;21.93
11.39102;21.91562
11.39063;21.99219
11.39063;21.97781
11.39063;21.95375
11.39063;21.95937
11.39047;21.87531
11.39047;21.94063
11.39047;21.92719
11.39047;21.92531
11.39039;21.91031
11.39039;21.87625
11.39039;22.03469
11.39031;21.80938
11.39023;21.82344
11.39023;21.82406
11.38992;21.90125
11.38984;21.94625
11.38984;21.97344
11.38984;21.9375
11.38984;21.91594
11.38969;21.83875
11.38969;21.94156
11.38961;21.95656
11.38953;21.96563
11.38953;21.95219
11.38945;21.83594
11.38945;21.90656
11.38945;21.8525
11.38945;21.85531
11.38937;21.92156
11.38922;21.82156
11.38922;21.89125
11.38922;21.97062
11.38914;21.88625
11.38914;22.00438
11.38914;21.93312
11.38906;21.84656
11.38906;21.89844
11.38906;21.93687
11.38906;21.95625
11.38906;22.00719
11.38906;21.92719
11.38891;21.84594
11.38883;21.85312
11.38883;21.85094
11.38883;21.86375
11.38875;21.91937
11.38875;21.94031
11.38859;21.88094
11.38859;22.00312
11.38852;21.88937
11.38852;21.8775
11.38852;21.98219
11.38852;21.97313
11.38844;22.00281
11.38844;21.95437
11.38836;21.98688
11.38836;21.99625
11.38828;21.94375
11.38828;21.92281
11.38828;21.86344
11.38813;21.92531
11.38812;21.92969
11.38797;21.95844
11.38789;21.99531
11.38789;21.9225
11.38781;21.97531
11.38781;21.91594
11.38773;22.01875
11.38766;21.95437
11.38766;21.93125
11.38758;21.8625
11.38758;21.91094
11.38758;21.90781
11.38742;21.81625
11.38742;21.96313
11.38742;21.94219
11.38742;21.93625
11.38734;21.90625
11.38727;21.85687
11.38727;21.99031
11.38727;21.995
11.38727;21.96531
11.38727;21.95437
11.38727;21.91656
11.38719;21.84188
11.38703;21.83375
11.38703;21.96875
11.38703;21.95375
11.38695;21.97
11.38695;21.92781
11.38688;21.86656
11.38688;21.825
11.38664;21.87469
11.38664;21.93375
11.38664;21.98281
11.38664;21.94719
11.38664;21.91563
11.38648;21.85
11.38641;21.85156
11.38641;21.81719
11.38641;21.9375
11.38633;21.955
11.38633;21.99594
11.38633;21.97906
11.38633;21.99312
11.38633;21.91656
11.38625;21.87125
11.38625;21.83281
11.38625;21.94094
11.38617;21.92594
11.38617;21.89
11.38617;21.95156
11.38609;21.8875
11.38602;21.83656
11.38602;21.81969
11.38602;21.96156
11.38602;21.98063
11.38594;21.82031
11.38594;21.83844
11.38594;21.93125
11.38594;21.93219
11.38594;21.97031
11.38586;21.96812
11.38578;21.86781
11.38578;22.04437
11.38578;21.97969
11.38578;21.95031
11.38562;21.78844
11.38555;21.90344
11.38555;22.00781
11.38555;21.92063
11.38547;21.97156
11.38547;21.935
11.38539;21.87062
11.38539;21.84937
11.38539;21.98875
11.38531;21.81469
11.38531;21.85344
11.38531;21.96594
11.38531;21.99969
11.38523;21.84937
11.38523;21.99656
11.38516;21.87812
11.38516;21.88469
11.38516;21.99125
11.38516;21.96094
11.38508;21.8875
11.38508;21.98562
11.385;21.94687
11.385;21.91187
11.38492;21.94656
11.38492;21.95625
11.38484;21.94062
11.38477;21.93125
11.38469;21.81844
11.38469;21.92219
11.38461;21.99063
11.38461;21.92531
11.38453;21.93813
11.38453;21.93656
11.38453;21.90125
11.38445;21.89406
11.38445;21.85906
11.38445;21.88125
11.38445;21.93969
11.38445;21.90906
11.38422;21.87812
11.38406;21.88344
11.38391;21.89094
11.38391;21.98781
11.38383;21.95344
11.38375;21.97375
11.38375;21.92
11.38367;21.88344
11.38367;21.94438
11.38359;21.94469
11.38352;21.97875
11.38344;21.93
11.38336;21.95281
11.38328;21.87563
11.38328;21.94844
11.38328;21.94031
11.38313;21.84344
11.38313;21.91562
11.38313;21.92031
11.38313;21.89313
11.38305;22.03156
11.38305;21.90844
11.38281;21.94219
11.38273;21.87156
11.38273;21.92094
11.38273;21.95656
11.38273;22.00562
11.38273;21.95406
11.38266;21.845
11.38266;21.91438
11.38242;21.82219
11.38242;21.85812
11.38242;21.92031
11.38242;21.94875
11.38234;21.94938
11.38234;21.92562
11.38219;21.94281
11.38211;21.91094
11.38211;21.94062
11.38211;21.93625
11.38203;21.94062
11.38195;21.835
11.38188;21.97375
11.38188;21.9725
11.38172;22.00719
11.38164;21.82031
11.38164;21.92469
11.38164;21.895
11.38156;21.93406
11.38141;21.86844
11.38133;21.89313
11.38133;22.0225
11.38133;21.96719
11.38133;21.915
11.38125;21.93156
11.38125;21.91687
11.38125;21.92125
11.38125;21.95219
11.38117;21.83625
11.38117;21.93906
11.38117;21.97562
11.38117;22.00531
11.38117;21.94219
11.38109;21.94844
11.38102;21.84813
11.38094;21.81187
11.38094;21.98094
11.38086;21.84063
11.38086;21.88906
11.38078;21.93875
11.38062;21.895
11.38062;21.90594
11.38055;21.96563
11.38055;21.96437
11.38055;21.96437
11.38055;21.89688
11.38055;21.92344
11.38039;21.86938
11.38031;21.93312
11.38023;21.83625
11.38023;21.91781
11.38023;21.90031
11.38023;21.88656
11.38016;21.97313
11.38016;21.92937
11.38008;21.87656
11.38008;21.935
11.38008;21.98187
11.37992;21.96219
11.37984;21.82688
11.37984;21.78312
11.37984;21.94406
11.37984;21.89344
11.37977;21.87406
11.37977;21.98094
11.37961;21.88219
11.37961;22.00688
11.37953;21.86125
11.37953;21.81063
11.37938;21.84219
11.37922;21.96219
11.37914;21.84219
11.37914;21.92844
11.37906;21.85031
11.37898;21.81125
11.37898;21.96406
11.37898;21.93687
11.37898;21.94188
11.37891;21.87531
11.37891;21.93844
11.37891;21.93594
11.37883;21.81531
11.37883;21.95031
11.37875;21.95469
11.37867;21.86844
11.37867;21.93062
11.37867;21.8575
11.37852;21.89844
11.37852;21.88125
11.37844;21.88094
11.37836;21.95687
11.37836;21.95375
11.37828;21.86
11.37813;21.84375
11.37813;21.97719
11.37813;22.0125
11.37813;21.93281
11.37805;21.83906
11.37805;21.91531
11.37797;21.89688
11.37781;21.85094
11.37781;21.89781
11.37781;21.92
11.37781;21.87906
11.37766;21.86344
11.37766;21.84188
11.37766;21.93719
11.37758;21.89094
11.37742;21.8425
11.37742;21.91625
11.37734;21.86969
11.37734;21.8725
11.37719;21.95
11.37711;21.80938
11.37703;21.79563
11.37703;21.83875
11.37695;21.83344
11.37695;21.87031
11.37695;21.985
11.37687;21.87406
11.37687;21.87062
11.37687;21.94063
11.37672;21.95219
11.37672;21.92406
11.37672;21.94125
11.37664;21.78344
11.37664;21.90031
11.37664;21.97875
11.37664;21.91656
11.37656;21.94844
11.37656;21.95656
11.37656;21.94375
11.37648;21.98156
11.37648;21.99094
11.37641;22.00312
11.37641;21.91
11.37633;21.81562
11.37633;21.97406
11.37625;21.81187
11.37617;21.975
11.37602;21.84969
11.37594;21.8625
11.37594;21.89469
11.37586;21.78969
11.37586;21.95906
11.37586;21.93594
11.37578;21.84188
11.37578;21.81031
11.37578;21.98625
11.37563;21.96688
11.37562;21.88844
11.37555;21.94563
11.37555;21.90219
11.37547;21.77781
11.37547;21.91875
11.37547;21.89969
11.37539;21.90094
11.37539;22.00406
11.37539;21.92656
11.37539;21.90937
11.37531;21.91219
11.37523;21.84156
11.37523;21.91375
11.37516;21.7875
11.37516;21.97938
11.37516;21.92
11.37516;21.9425
11.37508;21.86781
11.375;21.83125
11.375;21.97031
11.375;21.92875
11.37484;21.90656
11.37484;22.00531
11.37484;21.94781
11.37484;21.93219
11.37477;21.93031
11.37477;21.94156
11.37469;21.81031
11.37469;21.90625
11.37461;21.83469
11.37461;21.86312
11.37461;21.92813
11.37445;21.89094
11.37445;21.88563
11.37438;21.89344
11.37438;21.9275
11.37422;21.83906
11.37422;21.79219
11.37422;21.85344
11.37422;21.88031
11.37414;21.91781
11.37406;21.92562
11.37398;21.90812
11.37391;21.81719
11.37391;21.8375
11.37391;21.99125
11.37383;21.81125
11.37375;21.82875
11.37375;21.81906
11.37375;21.88
11.37352;21.89531
11.37352;21.88031
11.37344;21.82312
11.37344;21.97594
11.37344;21.97812
11.37336;21.84906
11.37336;21.83937
11.37328;21.80563
11.37328;21.81531
11.37328;21.945
11.37305;21.9875
11.37297;21.85563
11.37297;21.86312
11.37289;21.96031
11.37273;21.87969
11.37266;22.01719
11.37266;21.90625
11.37258;21.79437
11.37258;21.88188
11.37242;21.79062
11.37242;21.81125
11.37242;21.93719
11.37227;21.825
11.37227;21.95938
11.37227;21.96094
11.37227;21.89656
11.37227;21.92781
11.37219;21.95563
11.37211;21.80344
11.37211;21.92156
11.37203;21.8975
11.37203;21.8425
11.37203;21.84594
11.37203;21.93625
11.37203;21.94375
11.37195;21.9325
11.37172;21.84406
11.37172;21.83187
11.37172;21.82781
11.37172;21.85094
11.37172;21.93156
11.37172;22.00031
11.37172;21.92937
11.37164;21.92469
11.37164;21.95281
11.37156;21.83187
11.37148;21.80594
11.37148;21.89688
11.37141;21.9225
11.37133;21.92875
11.37125;21.79187
11.37125;21.91719
11.37117;21.855
11.37117;21.815
11.37117;21.95656
11.37117;21.94031
11.37109;21.80281
11.37109;21.9025
11.37102;21.8075
11.37094;21.97375
11.37094;21.86469
11.37086;21.90406
11.37078;21.93125
11.37063;21.90875
11.37062;21.91344
11.37062;21.91031
11.37062;21.90875
11.37062;21.88219
11.37055;21.83688
11.37055;21.97406
11.37031;21.80219
11.37031;21.87656
11.37031;21.97031
11.37031;21.925
11.37023;21.82656
11.37023;21.80625
11.37016;21.89563
11.37016;21.84188
11.37008;21.80156
11.36992;21.95875
11.36992;21.88969
11.36992;21.90781
11.36984;21.82844
11.36984;21.92312
11.36977;21.81125
11.36977;21.95656
11.36969;21.81469
11.36953;21.90781
11.36953;21.98969
11.36953;21.96125
11.36945;21.895
11.36945;21.915
11.36945;21.90687
11.36938;21.86875
11.36922;21.78
11.36914;21.82094
11.36914;21.95938
11.36914;21.8775
11.36906;21.86156
11.36898;21.81281
11.36898;21.91031
11.36898;21.99937
11.36891;21.80313
11.36883;21.82656
11.36883;21.87594
11.36875;21.82844
11.36875;21.8975
11.36875;21.98438
11.36867;21.88062
11.36859;21.81719
11.36859;21.96625
11.36859;21.94406
11.36852;21.78406
11.36852;21.93625
11.36852;21.96031
11.36852;21.90594
11.36844;21.89094
11.36828;21.94563
11.36828;21.90031
11.36828;21.89656
11.36812;21.94156
11.36812;21.94625
11.36805;21.80656
11.36805;21.83312
11.36805;21.86875
11.36805;21.89187
11.36797;21.93687
11.36789;21.89594
11.36781;21.80125
11.36781;21.85656
11.36773;21.91375
11.36773;21.94188
11.36773;21.92125
11.36766;21.81875
11.36758;21.85531
11.36758;21.98312
11.36758;21.86375
11.36742;21.86438
11.36742;21.96469
11.36734;21.81594
11.36734;21.8575
11.36727;21.8275
11.36727;21.8925
11.36727;21.87938
11.36719;21.81281
11.36719;21.88531
11.36711;21.85094
11.36711;21.88781
11.36711;21.83219
11.36703;21.78875
11.36695;21.90094
11.36687;21.79094
11.36672;21.98281
11.36664;21.78719
11.36656;21.93969
11.36648;21.95313
11.36641;21.89437
11.36633;21.8625
11.36633;21.9175
11.36625;21.84375
11.36617;21.95875
11.36617;21.93781
11.36609;21.95563
11.36609;21.95844
11.36602;21.86656
11.36602;21.78844
11.36602;21.94625
11.36594;21.78281
11.36594;21.95062
11.36586;21.91219
11.36586;21.95656
11.36578;21.84719
11.36578;21.83719
11.36578;21.97469
11.36578;21.87344
11.36563;21.80281
11.36555;21.92312
11.36547;21.90906
11.36539;21.84094
11.36531;21.83406
11.36531;21.96344
11.36531;21.85938
11.36523;21.9175
11.36523;21.90438
11.36516;21.84562
11.36508;21.94031
11.36508;21.93781
11.365;21.87437
11.365;21.95625
11.365;21.90906
11.36492;21.91875
11.36492;21.89031
11.36492;21.87
11.36484;21.79531
11.36484;21.90031
11.36484;21.92781
11.36484;21.89469
11.36477;21.92969
11.36469;21.78438
11.36469;21.85062
11.36461;21.87125
11.36461;21.77156
11.36453;21.84531
11.36453;21.83813
11.36453;21.86969
11.36445;21.94656
11.36445;21.84656
11.36438;21.7825
11.36438;21.95812
11.36438;21.84813
11.36422;21.925
11.36414;21.88531
11.36406;21.79969
11.36406;21.79875
11.36391;21.92063
11.36391;21.87687
11.36391;21.91688
11.36391;21.86375
11.36383;21.80969
11.36383;21.89281
11.36375;21.90562
11.36375;21.87719
11.36367;21.84687
11.36367;21.78781
11.36367;21.90219
11.36359;21.84375
11.36359;21.9275
11.36359;21.90812
11.36359;21.905
11.36352;21.88469
11.36344;21.92875
11.36344;21.89844
11.36344;21.94687
11.36336;21.82187
11.36336;21.96062
11.36328;21.83281
11.36328;21.96062
11.36328;21.92844
11.36312;21.8275
11.36312;21.78188
11.36305;21.96719
11.36305;21.97781
11.36305;21.85656
11.36289;21.76406
11.36289;21.94125
11.36289;21.87906
11.36281;21.8425
11.36273;21.935
11.36266;21.95687
11.36266;21.86687
11.36258;21.87781
11.36242;21.89563
11.36234;21.98156
11.36227;21.82875
11.36219;21.93625
11.36211;21.85813
11.36211;21.94812
11.36211;21.88125
11.36211;21.91719
11.36203;21.89281
11.36195;21.82063
11.36195;21.92219
11.36195;21.86281
11.36195;21.86875
11.36188;21.88969
11.36187;21.89969
11.36172;21.925
11.36172;21.87656
11.36164;21.80406
11.36156;21.95656
11.36148;21.83125
11.36148;21.97156
11.36148;21.88
11.36148;21.91594
11.36141;21.78344
11.36141;21.96125
11.36133;21.82031
11.36133;21.93687
11.36133;21.96
11.36125;21.81906
11.36125;21.79375
11.36117;21.84875
11.36117;21.75687
11.36109;21.83281
11.36109;21.85813
11.36102;21.91187
11.36102;21.88187
11.36094;21.86281
11.36094;21.81719
11.36094;21.87875
11.36086;21.80781
11.36086;21.93031
11.36086;21.92281
11.36078;21.87594
11.36078;21.87875
11.36063;21.9375
11.36055;21.76719
11.36055;21.82187
11.36055;21.90469
11.36055;21.95125
11.36055;21.91187
11.36039;21.82406
11.36039;21.86406
11.36039;21.93969
11.36039;21.93813
11.36039;21.89531
11.36031;21.95219
11.36031;21.93687
11.36031;21.89625
11.36031;21.84969
11.36031;21.8225
11.36023;21.85031
11.36008;21.95938
11.36008;21.96094
11.35992;21.88406
11.35992;21.96094
11.35984;21.8325
11.35984;21.91813
11.35977;21.8125
11.35977;21.91844
11.35969;21.79219
11.35969;21.79219
11.35969;21.90719
11.35969;21.92656
11.35961;21.89313
11.35953;21.78469
11.35953;21.84937
11.35953;21.87875
11.35945;21.85094
11.35945;21.8725
11.35922;21.80031
11.35922;21.84531
11.35914;21.82281
11.35914;21.93281
11.35906;21.96094
11.35891;21.90906
11.35883;21.87156
11.35883;21.87156
11.35875;21.79281
11.35875;21.90187
11.35867;21.94156
11.35867;21.95969
11.35867;21.90625
11.35867;21.90562
11.35852;21.85437
11.35812;21.82125
11.35805;21.89688
11.35789;21.78469
11.35789;21.78437
11.35781;21.79781
11.35781;21.80312
11.35781;21.93281
11.35773;21.76656
11.35773;21.775
11.35766;21.79344
11.35766;21.92281
11.35758;21.79094
11.35758;21.88469
11.35742;21.93406
11.35727;21.78
11.35727;21.93531
11.35711;21.92031
11.35711;21.92156
11.35711;21.86344
11.35711;21.88062
11.35695;21.81437
11.35695;21.91562
11.35695;21.935
11.35688;21.76719
11.35672;21.80375
11.35672;21.87781
11.35664;21.89625
11.35656;21.81906
11.35641;21.88625
11.35641;21.86437
11.35633;21.79406
11.35633;21.83
11.35625;21.89219
11.35617;21.91031
11.35617;21.87
11.35602;21.94312
11.35594;21.94031
11.35594;21.88062
11.35563;21.91031
11.35563;21.88
11.35563;21.85312
11.35547;21.90875
11.35547;21.94062
11.35539;21.82094
11.35539;21.92312
11.35531;21.75312
11.35523;21.94469
11.35523;21.87406
11.35523;21.93063
11.35516;21.78687
11.35516;21.84188
11.35516;21.91906
11.35516;21.90906
11.355;21.86281
11.355;21.87437
11.35492;21.825
11.35484;21.89313
11.35484;21.87375
11.35477;21.85156
11.35477;21.92406
11.35476;21.90438
11.35469;21.85969
11.35461;21.765
11.35461;21.85813
11.35461;21.90938
11.35453;21.88844
11.35437;21.88625
11.35414;21.79688
11.35414;21.79938
11.35406;21.92844
11.35406;21.91937
11.35398;21.81281
11.35398;21.88688
11.35398;21.92625
11.35398;21.88406
11.35391;21.7875
11.35391;21.89344
11.35383;21.9125
11.35375;21.97219
11.35375;21.88219
11.35367;21.85094
11.35367;21.94719
11.35352;21.78125
11.35352;21.89594
11.35344;21.99875
11.35336;21.80313
11.35328;21.93656
11.35328;21.88563
11.35313;21.77531
11.35313;21.91844
11.35312;21.8875
11.35312;21.84875
11.35305;21.74687
11.35305;21.81281
11.35297;21.76906
11.35297;21.88844
11.35289;21.90688
11.35281;21.79562
11.35281;21.89781
11.35273;21.84344
11.35273;21.85344
11.35273;21.87781
11.35273;21.89531
11.35273;21.84063
11.35266;21.95906
11.35266;21.90688
11.35266;21.89219
11.35242;21.91
11.35234;21.83562
11.35234;21.9125
11.35234;21.94375
11.35234;21.90969
11.35227;21.885
11.35219;21.89656
11.35219;21.875
11.35211;21.92
11.35211;21.8975
11.35203;21.83781
11.35188;21.76031
11.35188;21.91156
11.35188;21.82063
11.35187;21.90531
11.35172;21.95031
11.35164;21.80437
11.35164;21.92094
11.35156;21.84687
11.35141;21.78156
11.35141;21.74844
11.35125;21.86844
11.35125;21.88187
11.35117;21.86719
11.35109;21.90562
11.35109;21.91406
11.35102;21.89187
11.35102;21.90187
11.35094;21.92844
11.35094;21.90906
11.35094;21.90469
11.35094;21.87469
11.35094;21.83406
11.35086;21.83937
11.35078;21.75187
11.35078;21.895
11.35078;21.89187
11.35078;21.84094
11.35063;21.83094
11.35063;21.8175
11.35055;21.80969
11.35055;21.95812
11.35055;21.815
11.35047;21.92156
11.35039;21.80156
11.35039;21.87281
11.35031;21.915
11.35031;21.93406
11.35016;21.90469
11.35016;21.89812
11.35016;21.8325
11.35008;21.87031
11.35008;21.85406
11.34992;21.86344
11.34992;21.82219
11.34984;21.91406
11.34984;21.82219
11.34977;21.80938
11.34977;21.82
11.34977;21.91562
11.34977;21.85188
11.34977;21.865
11.34969;21.7825
11.34969;21.7875
11.34961;21.90719
11.34961;21.8375
11.34961;21.81406
11.34953;21.90375
11.34953;21.875
11.34945;21.88344
11.34937;21.87563
11.34922;21.89938
11.34922;21.8825
11.34922;21.82594
11.34906;21.875
11.34906;21.94625
11.34906;21.89406
11.34898;21.78281
11.34891;21.81625
11.34883;21.82125
11.34883;21.8875
11.34875;21.85125
11.34867;21.865
11.34867;21.86187
11.34859;21.75438
11.34859;21.75375
11.34859;21.805
11.34859;21.88531
11.34852;21.83594
11.34852;21.92531
11.34852;21.92344
11.34844;21.90656
11.34836;21.88781
11.34836;21.83375
11.34828;21.85813
11.34828;21.8675
11.34805;21.80219
11.34805;21.90562
11.34797;21.79094
11.34789;21.78344
11.34789;21.76906
11.34789;21.82344
11.34789;21.93438
11.34781;21.80125
11.34781;21.855
11.34781;21.88094
11.34773;21.88906
11.34766;21.91562
11.34766;21.85781
11.34766;21.8375
11.34758;21.83625
11.34758;21.83937
11.34758;21.82625
11.34758;21.87906
11.34758;21.90375
11.34742;21.79875
11.34727;21.78625
11.34727;21.96938
11.34727;21.89063
11.34719;21.93062
11.34711;21.89094
11.34703;21.93531
11.34703;21.87
11.34703;21.86812
11.34695;21.88531
11.34695;21.84
11.34688;21.83625
11.34688;21.84531
11.34672;21.73344
11.34672;21.7275
11.34672;21.90656
11.34672;21.89906
11.34672;21.81812
11.34664;21.93969
11.34664;21.94813
11.34664;21.92125
11.34656;21.81875
11.34656;21.88906
11.34649;21.93813
11.34633;21.87031
11.34633;21.945
11.34625;21.82531
11.34625;21.79125
11.34625;21.81156
11.34625;21.86031
11.34617;21.80094
11.34617;21.84531
11.34602;21.86687
11.34602;21.89719
11.34586;21.79844
11.34586;21.885
11.34586;21.86906
11.34586;21.83531
11.34578;21.78906
11.34578;21.92813
11.34562;21.845
11.34562;21.85812
11.34555;21.77719
11.34531;21.88344
11.34531;21.86312
11.34523;21.90187
11.34523;21.88844
11.34516;21.91688
11.34516;21.85688
11.34492;21.74594
11.34484;21.87719
11.34484;21.94094
11.34477;21.8125
11.34469;21.76188
11.34469;21.7825
11.34469;21.78656
11.34469;21.86844
11.34469;21.90875
11.34461;21.73375
11.34461;21.88406
11.34453;21.81094
11.34453;21.87406
11.34445;21.815
11.34445;21.8575
11.34438;21.90219
11.34438;21.88219
11.34422;21.72781
11.34422;21.91156
11.34414;21.91125
11.34414;21.84344
11.34406;21.87281
11.34398;21.80344
11.34398;21.89094
11.34391;21.84063
11.34391;21.89594
11.34383;21.77219
11.34375;21.87531
11.34375;21.84344
11.34352;21.80062
11.34352;21.86406
11.34352;21.83875
11.34344;21.72
11.34344;21.90187
11.34344;21.90469
11.34344;21.90656
11.34336;21.74313
11.34336;21.92906
11.34336;21.88594
11.34328;21.83031
11.34313;21.74312
11.34313;21.86344
11.34312;21.9375
11.34312;21.84312
11.34305;21.79125
11.34305;21.90375
11.34305;21.82969
11.34297;21.79656
11.34281;21.77938
11.34258;21.8575
11.34258;21.7375
11.34258;21.8875
11.34242;21.84375
11.34242;21.85844
11.34234;21.76312
11.34234;21.90844
11.34234;21.91844
11.34234;21.92312
11.34234;21.89469
11.34234;21.81719
11.34227;21.79594
11.34219;21.85312
11.34211;21.83937
11.34211;21.94719
11.34203;21.91406
11.34188;21.79938
11.34188;21.86875
11.34188;21.87188
11.34188;21.83156
11.34172;21.80531
11.34172;21.76781
11.34172;21.94813
11.34164;21.90344
11.34164;21.82156
11.34156;21.81844
11.34148;21.90875
11.34125;21.76281
11.34117;21.855
11.34117;21.83719
11.34102;21.84156
11.34094;21.78906
11.34094;21.88594
11.34086;21.90063
11.34086;21.88906
11.34086;21.86969
11.34078;21.92125
11.34055;21.84969
11.34055;21.87719
11.34047;21.80906
11.34039;21.78594
11.34031;21.8675
11.34023;21.76344
11.34023;21.89313
11.34023;21.86719
11.34016;21.95156
11.34016;21.84438
11.34008;21.94156
11.33992;21.81313
11.33992;21.88906
11.33992;21.9225
11.33992;21.84531
11.33992;21.84125
11.33992;21.83
11.33984;21.87656
11.33984;21.87188
11.33977;21.84687
11.33977;21.82813
11.33961;21.84312
11.33945;21.82813
11.33945;21.91281
11.33945;21.84906
11.33938;21.87344
11.33937;21.85219
11.33922;21.74438
11.33922;21.88625
11.33922;21.80875
11.33914;21.87313
11.33906;21.86875
11.33906;21.8475
11.33906;21.82719
11.33906;21.8475
11.33898;21.75719
11.33898;21.85125
11.33883;21.84188
11.33875;21.85563
11.33867;21.8375
11.33859;21.89781
11.33852;21.85281
11.33844;21.86469
11.33844;21.805
11.33828;21.72187
11.33828;21.76687
11.33828;21.90344
11.33828;21.84781
11.33828;21.80625
11.33813;21.87437
11.33805;21.82344
11.33805;21.83063
11.33797;21.77312
11.33797;21.84781
11.33789;21.92813
11.33781;21.79469
11.33781;21.80625
11.33781;21.90562
11.33773;21.91969
11.33773;21.87062
11.33773;21.81375
11.33758;21.76875
11.33758;21.84687
11.33758;21.83406
11.33758;21.79906
11.33742;21.84656
11.33734;21.87719
11.33734;21.85844
11.33727;21.83937
11.33719;21.74937
11.33719;21.87344
11.33719;21.85875
11.33711;21.75937
11.33711;21.82156
11.33711;21.83562
11.33703;21.87031
11.33703;21.95062
11.33695;21.8725
11.33695;21.86344
11.33672;21.84156
11.33664;21.77219
11.33664;21.85719
11.33656;21.7675
11.33656;21.915
11.33656;21.83312
11.33656;21.78969
11.33648;21.73375
11.33648;21.79906
11.33617;21.89063
11.33609;21.73313
11.33609;21.88062
11.33609;21.92063
11.33602;21.8825
11.33594;21.88594
11.33594;21.89375
11.33594;21.90156
11.33586;21.87031
11.33586;21.91625
11.33586;21.90187
11.33578;21.79937
11.33578;21.81625
11.33562;21.76281
11.33562;21.88094
11.33562;21.89594
11.33562;21.8125
