K5T2_1.PV;K0T104_2.PV
411.5363;283.4531
415.7756;283.4512
415.425;283.4494
415.7925;283.4475
411.6263;283.4456
411.525;283.4419
415.2506;283.4362
415.3538;283.4325
415.6125;283.4231
415.41;283.4194
415.1944;283.4175
414.9881;283.4175
409.4438;283.4175
410.325;283.41
415.2619;283.4081
415.56;283.4063
415.425;283.4063
415.3594;283.4025
411.6338;283.4025
415.5413;283.395
415.5;283.3931
415.2769;283.3931
415.1681;283.3875
415.1531;283.3819
415.4681;283.3744
415.5994;283.3725
414.8719;283.3687
409.0856;283.3687
409.0706;283.3687
409.5075;283.3669
415.3894;283.3631
415.575;283.3613
414.6375;283.3575
411.2438;283.3557
415.6631;283.3538
411.4144;283.3538
411.5381;283.3538
410.7694;283.3538
415.5244;283.3519
415.3406;283.35
415.5319;283.3463
411.4256;283.3463
415.8094;283.3425
411.8381;283.3406
415.1625;283.3331
414.4819;283.3331
411.6375;283.3331
415.2188;283.3294
410.2275;283.3294
410.6156;283.3256
411.7969;283.3238
415.5169;283.3237
411.6;283.3219
415.7494;283.32
408.6263;283.3181
410.2238;283.3163
409.3969;283.3163
409.125;283.3106
415.6669;283.3087
415.4175;283.3069
410.6606;283.2994
409.35;283.2975
415.5413;283.2956
415.6312;283.2956
410.2481;283.2956
411.7781;283.2881
415.5769;283.2825
410.3925;283.2825
415.7775;283.2806
411.4875;283.2806
410.4694;283.2806
411.435;283.2787
410.5088;283.275
415.1437;283.2731
415.395;283.2713
415.1044;283.2694
415.0631;283.2637
409.11;283.2563
409.05;283.2506
415.9688;283.2487
415.455;283.245
411.9131;283.245
411.585;283.2394
411.3563;283.2338
415.65;283.23
414.7144;283.23
408.6769;283.2188
415.7231;283.2112
415.7888;283.2094
415.4512;283.2019
411.4725;283.2019
411.6357;283.1981
410.4131;283.1963
415.6837;283.1962
415.6931;283.1944
415.6125;283.1831
415.8;283.1794
411.0338;283.1775
415.7625;283.1681
414.8587;283.1625
411.4819;283.1625
410.1825;283.1512
415.59;283.1456
415.65;283.14
410.7919;283.14
411.8344;283.1363
416.25;283.1344
410.1487;283.1325
415.815;283.1306
411.4181;283.1306
411.4106;283.125
414.6225;283.1194
415.6425;283.11
411.345;283.1081
411.2306;283.1006
411.78;283.0988
415.1437;283.0931
415.0594;283.0912
415.41;283.0912
415.7531;283.0894
411.2813;283.0894
411.9619;283.0875
411.3037;283.0875
410.3362;283.0856
410.0363;283.0837
415.6294;283.0706
410.5313;283.0669
414.825;283.065
415.5525;283.0612
415.6069;283.0575
415.0687;283.0575
415.4325;283.0556
415.6031;283.0556
415.41;283.0481
408.6919;283.0481
410.6738;283.0463
415.7344;283.0425
411.6019;283.0425
411.4031;283.0425
415.5619;283.0406
410.1937;283.0406
414.8081;283.0388
410.2031;283.0331
415.6106;283.0275
411.8419;283.0237
415.4625;283.0144
412.005;283.0125
411.585;283.0088
411.9225;283.0088
415.9688;283.0069
414.6;283.0069
415.7869;283.005
411.4519;282.9994
415.5262;282.9956
415.6313;282.9937
414.6656;282.9881
408.7069;282.9881
410.9494;282.9844
411.5831;282.9787
411.855;282.975
411.6563;282.9713
415.6125;282.9694
415.4344;282.9694
415.0369;282.9675
410.0963;282.9675
411.435;282.9637
415.0819;282.9581
411.8381;282.9581
410.1919;282.9562
415.5319;282.9506
415.9612;282.9375
411.9938;282.9356
410.7619;282.9337
410.1338;282.93
411.9413;282.9244
411.8775;282.9225
415.665;282.9188
415.1963;282.9169
411.8625;282.915
411.5981;282.9131
411.5981;282.9113
410.4413;282.9113
415.9594;282.9075
411.6881;282.9056
415.6162;282.9019
414.6413;282.9019
410.1131;282.9
415.485;282.8981
410.3569;282.8944
410.4244;282.8888
415.0612;282.8775
410.4806;282.8775
410.7881;282.8756
411.9675;282.8662
415.6069;282.8606
414.75;282.8606
415.5563;282.8531
415.9912;282.8513
415.665;282.8494
415.3875;282.8475
414.9262;282.8475
410.0475;282.8475
411.4856;282.8419
415.0725;282.84
415.9856;282.8325
411.7069;282.8325
411.5531;282.8231
415.8525;282.8156
411.4425;282.8119
414.6112;282.8025
408.765;282.7987
411.075;282.7969
415.8;282.795
414.9825;282.795
415.3369;282.7912
415.9969;282.7894
411.6131;282.7894
415.2356;282.7781
411.5475;282.7781
415.6031;282.7725
415.7888;282.7669
415.05;282.7612
415.1363;282.7594
411.525;282.7575
411.8138;282.7575
415.6162;282.7538
415.6069;282.7538
410.3962;282.7538
415.8319;282.7462
410.3569;282.7444
415.8244;282.7425
415.3875;282.7425
415.7625;282.7388
410.2219;282.735
415.71;282.7331
415.4231;282.7331
410.0625;282.7331
415.6087;282.7275
415.9725;282.7256
415.4006;282.7238
415.9275;282.72
411.6;282.72
408.75;282.72
415.2563;282.7181
410.5837;282.7125
411.9469;282.7087
410.4094;282.7069
410.7263;282.6994
415.6856;282.6975
415.4587;282.6975
415.0275;282.6956
411.495;282.6938
411.2944;282.6938
415.0388;282.69
415.8881;282.6881
415.2;282.6844
411.0881;282.6844
415.9163;282.6825
410.5069;282.6769
411.8494;282.6656
410.1188;282.6638
411.7762;282.6581
410.7863;282.6563
415.8206;282.6544
415.4287;282.6525
411.8944;282.6506
410.0738;282.6506
415.1419;282.645
414.9469;282.6431
411.2813;282.6431
415.8412;282.6412
414.9581;282.6394
415.9669;282.6394
411.2606;282.6338
415.515;282.6319
415.185;282.6281
410.0756;282.6281
415.1531;282.6263
410.1675;282.6263
415.3725;282.6244
411.5925;282.6244
414.9562;282.6187
411.3656;282.6131
415.8375;282.6112
411.9094;282.6112
410.5031;282.6075
415.4719;282.6038
415.68;282.6019
411.7781;282.6
410.4656;282.5944
411.5044;282.5925
411.4894;282.5887
415.0294;282.5869
415.6425;282.5869
415.1494;282.5831
408.7819;282.5812
411.7294;282.5794
415.2637;282.5775
415.5131;282.5738
411.4931;282.5719
415.4344;282.57
410.2125;282.57
415.8094;282.5663
410.0906;282.5663
411.4763;282.5644
410.0775;282.5625
411.5194;282.5606
411.87;282.5587
416.1338;282.555
415.0125;282.555
411.5194;282.555
411.9056;282.555
415.9875;282.54
415.3144;282.5381
415.4512;282.5381
410.3119;282.5381
410.31;282.5306
415.1156;282.5287
415.7719;282.5287
411.6506;282.5231
408.765;282.5231
411.8119;282.5212
410.1638;282.5212
415.5525;282.5194
410.1975;282.5156
414.9656;282.5119
415.7981;282.51
415.7944;282.51
414.7313;282.5081
411.8119;282.5081
410.9775;282.5063
411.825;282.5063
415.6237;282.5044
410.1525;282.5044
415.0069;282.5025
415.2056;282.4969
415.41;282.495
411.75;282.4912
415.9781;282.4894
411.3281;282.4856
415.2;282.4838
415.7662;282.4819
411.8719;282.48
410.7469;282.48
415.1194;282.4763
414.69;282.4744
415.9631;282.4688
415.8637;282.4688
415.5244;282.4612
415.1625;282.4612
411.4819;282.4612
415.4156;282.4575
415.1663;282.4556
414.825;282.4556
414.7875;282.4537
415.7531;282.4519
410.1881;282.4481
410.7675;282.4463
410.715;282.4463
411.4931;282.4444
411.5512;282.4406
415.8;282.4388
414.6806;282.4369
415.3538;282.4369
410.7938;282.435
415.845;282.4331
411.3469;282.4331
414.8813;282.4275
410.5875;282.4238
410.625;282.42
408.7781;282.4106
411.8831;282.405
411.78;282.4031
410.0381;282.3937
410.6869;282.3863
411.5175;282.3825
415.965;282.3769
415.7156;282.3769
411.4819;282.3731
411.8494;282.3731
410.7506;282.3731
415.3875;282.3712
411.645;282.3712
414.7106;282.3656
414.7819;282.3656
411.4875;282.3619
415.59;282.36
414.4631;282.3581
411.7106;282.3581
411.54;282.3563
415.3763;282.3544
415.2131;282.3544
410.2931;282.3544
415.5731;282.3469
415.17;282.345
410.0062;282.3375
414.8775;282.3337
414.8756;282.3337
415.0031;282.3319
415.7869;282.33
411.84;282.33
415.7888;282.3281
410.3513;282.3281
410.6644;282.3262
411.8081;282.3225
415.4794;282.3188
415.6013;282.3188
414.6525;282.3188
411.8644;282.3188
415.2225;282.315
410.76;282.315
410.0512;282.3112
415.8619;282.3094
415.8937;282.3075
410.7938;282.3056
415.2075;282.3019
411.75;282.2981
410.6512;282.2944
410.7619;282.2944
410.1131;282.2944
415.0688;282.2925
410.2219;282.2925
410.5181;282.2906
414.9356;282.2869
410.6137;282.285
415.935;282.2831
415.1625;282.2813
415.3725;282.2813
411.9844;282.2813
411.8025;282.2813
415.725;282.2756
415.1363;282.2756
410.7244;282.2719
411.6094;282.27
411.0975;282.27
411.8438;282.2681
415.9669;282.2662
410.7863;282.2662
410.5219;282.2625
410.4056;282.2625
415.1156;282.2588
411.7631;282.2588
410.5425;282.2588
415.1494;282.2569
410.1019;282.2569
410.7562;282.255
410.1131;282.255
414.9788;282.2531
411.3206;282.2531
415.95;282.2513
415.1231;282.2513
415.0275;282.2494
411.3563;282.2494
411.7538;282.2475
410.1712;282.2456
415.1044;282.2437
415.5394;282.24
414.675;282.24
411.5512;282.2381
411.8531;282.2363
411.285;282.2363
411.5212;282.2344
408.7462;282.2325
415.6312;282.2306
410.7;282.2306
409.8394;282.225
411.8494;282.2213
411.6581;282.2194
411.6;282.2194
415.5338;282.2175
411.3675;282.2175
411.5644;282.2156
415.5581;282.2137
415.2844;282.2137
415.215;282.2119
410.0887;282.2063
415.1719;282.2044
411.7725;282.2025
410.1694;282.1894
409.9969;282.1875
410.0381;282.18
414.7913;282.1781
410.7844;282.1762
410.07;282.1687
411.3244;282.1631
414.9225;282.1594
410.5912;282.1594
410.2369;282.1575
411.4688;282.1537
411.7087;282.1537
410.0887;282.1537
415.4831;282.1444
408.7631;282.1444
409.9763;282.1425
410.2631;282.1425
410.4225;282.1388
410.625;282.1387
415.71;282.1369
410.7169;282.135
411.4688;282.1313
411.5925;282.1313
411.5438;282.1313
415.7888;282.12
415.8188;282.12
414.8812;282.1181
414.7369;282.1144
414.69;282.1144
411.4931;282.1144
411.2625;282.1088
410.1713;282.1088
415.1681;282.105
415.2431;282.0975
409.7213;282.0975
410.2012;282.0975
415.3275;282.0956
415.155;282.0919
415.1475;282.09
415.5506;282.09
411.51;282.0881
415.1719;282.0844
411.48;282.0825
411.4575;282.0769
410.0381;282.0769
410.0512;282.0769
415.1588;282.0731
411.5794;282.0675
409.9444;282.0638
415.1475;282.0544
410.1338;282.0525
411.4875;282.0487
411.9094;282.045
415.2375;282.0431
415.0744;282.03
409.9763;282.03
411.9525;282.0225
410.0569;282.0225
414.6731;282.0131
415.8;282.0056
408.7838;282.0056
416.2762;282.0038
411.1219;282.0038
415.3538;282
411.48;282
415.7869;281.9981
409.9012;281.9981
415.7175;281.9925
411.9975;281.9906
409.7737;281.9888
414.7969;281.9869
409.7756;281.9869
412.0294;281.985
411.15;281.9831
408.7538;281.9831
415.8788;281.9775
410.9625;281.9775
411.5606;281.9775
412.0106;281.9756
411.9713;281.9719
410.4206;281.9681
415.3294;281.9662
410.4694;281.9662
415.8169;281.9644
414.9938;281.9644
410.2125;281.9644
415.5;281.9606
415.2169;281.9587
411.4275;281.9569
410.1;281.9569
410.0419;281.955
415.1044;281.9531
409.725;281.9531
411.8794;281.9494
411.7687;281.9494
409.9294;281.9475
409.7531;281.9438
415.3275;281.94
411.8381;281.94
410.085;281.94
415.0969;281.9381
415.7006;281.9362
414.7744;281.9344
415.6219;281.9325
411.7875;281.9325
415.0181;281.9306
411.6881;281.9287
415.4081;281.925
411.8569;281.9231
411.4594;281.9213
415.1531;281.9194
415.9275;281.9175
414.93;281.9156
408.7894;281.9156
411.5363;281.9138
411.6487;281.9119
411.345;281.91
414.8756;281.9044
415.6013;281.8987
411.8025;281.8987
415.1906;281.895
415.2469;281.895
415.4437;281.895
410.1563;281.8931
411.7613;281.8894
415.0294;281.8875
414.8119;281.8819
411.5025;281.8819
415.11;281.8781
414.8475;281.8781
411.4987;281.8781
411.4575;281.8763
414.9881;281.8744
415.6406;281.8744
414.4893;281.8744
411.45;281.8725
410.7375;281.8725
411.6319;281.8706
411.4969;281.8687
411.735;281.8613
415.8412;281.8612
411.6975;281.8538
411.7575;281.85
410.0025;281.85
409.9631;281.8481
410.0081;281.8463
411.3956;281.8444
410.0625;281.8444
409.6106;281.8425
410.7469;281.8425
410.4506;281.835
415.7456;281.82
409.9931;281.82
414.9544;281.8181
411.465;281.8163
410.025;281.8125
415.3838;281.8106
415.0837;281.8106
415.2263;281.8069
408.7519;281.8069
415.0912;281.8031
409.725;281.7994
409.9706;281.7975
415.1475;281.7937
411.4744;281.7919
411.2644;281.7919
414.9319;281.79
411.69;281.79
415.3012;281.7881
411.5137;281.7881
410.4994;281.7881
409.8488;281.7844
415.3275;281.7806
411.6581;281.7769
410.0925;281.7769
415.2787;281.775
411.5831;281.775
415.2712;281.7731
414.975;281.7712
415.2131;281.7712
411.4482;281.7619
416.0025;281.76
411.8062;281.7563
415.0781;281.7506
411.585;281.7469
416.085;281.745
411.3094;281.745
415.1531;281.7431
410.0869;281.7412
415.515;281.7394
411.84;281.7394
411.6487;281.7356
416.025;281.7319
410.3269;281.7244
415.3125;281.715
411.2719;281.7094
414.9562;281.7075
411.405;281.7075
410.04;281.7075
409.5;281.7056
409.7363;281.7038
415.0406;281.7019
411.7125;281.6981
415.4662;281.6944
415.0631;281.6925
410.0062;281.6925
414.8625;281.6906
414.8775;281.6906
411.6019;281.6869
411.7012;281.6869
415.0556;281.685
408.9769;281.685
410.3362;281.685
415.5056;281.6831
409.9219;281.6812
415.9125;281.6794
410.1131;281.6794
410.0475;281.6737
411.6113;281.6681
411.0113;281.6681
415.2094;281.6663
412.0631;281.6625
414.8625;281.6569
410.2875;281.6569
411.4369;281.6531
414.8756;281.6512
414.6469;281.6494
411.8044;281.6494
411.8025;281.6494
409.7081;281.6494
411.7481;281.6456
410.1712;281.6456
414.69;281.6438
411.5775;281.6419
410.3962;281.6419
409.7419;281.6419
409.3819;281.64
414.9056;281.6381
411.4144;281.6381
409.2188;281.6381
415.4981;281.6363
411.3281;281.6362
415.3781;281.6344
410.1188;281.6344
411.7988;281.6306
408.8081;281.6306
415.6856;281.6288
416.0719;281.625
415.5656;281.625
411.5269;281.625
410.4431;281.625
409.7831;281.6194
415.4719;281.6175
409.0837;281.6175
409.5413;281.6156
410.2687;281.6156
415.7175;281.6138
408.8081;281.6137
411.72;281.6119
415.2712;281.61
411.2306;281.61
415.3819;281.6063
415.3575;281.6063
409.7944;281.6025
411.6375;281.5988
408.9431;281.5969
410.025;281.5931
415.3256;281.5894
411.4125;281.5819
415.4512;281.58
411.7406;281.58
409.95;281.5706
411.7875;281.5631
415.89;281.5594
415.2844;281.5594
410.2087;281.5594
415.0069;281.5575
408.8175;281.5575
414.8869;281.5556
415.2131;281.55
411.4406;281.55
410.0175;281.5444
411.6319;281.5425
415.89;281.5406
415.0612;281.5406
411.8288;281.5388
415.6556;281.5331
416.1187;281.5294
411.7406;281.5275
411.6188;281.5237
415.5056;281.5181
414.9731;281.5181
415.4494;281.5181
415.4813;281.5162
416.0475;281.5125
415.2975;281.5125
414.7538;281.5125
410.4094;281.5125
411.1837;281.5106
415.4906;281.5088
411.3563;281.505
411.75;281.5013
415.1625;281.4994
415.2487;281.4994
414.9769;281.4956
410.1225;281.4956
409.8056;281.4956
411.2794;281.4937
415.5844;281.49
412.0518;281.4881
415.635;281.4844
411.8906;281.4844
410.2538;281.4825
411.6619;281.4806
415.6725;281.4769
415.2694;281.4731
411.8494;281.4713
409.7588;281.4713
414.7931;281.4694
411.8831;281.4675
411.6169;281.4675
415.8112;281.4656
415.2806;281.46
411.7219;281.46
411.7669;281.4581
415.5038;281.4525
415.1381;281.4525
411.3412;281.4525
415.0894;281.4488
415.6762;281.4487
415.3312;281.4469
411.6131;281.4469
409.9856;281.445
415.89;281.4431
415.5;281.4413
411.8175;281.4413
410.1431;281.4413
415.0612;281.4375
415.6162;281.4375
415.1606;281.4356
411.5738;281.4356
415.5394;281.43
411.7781;281.4262
415.5994;281.4206
408.8775;281.4206
415.56;281.4169
415.4419;281.4094
415.3931;281.4075
409.8431;281.4075
415.5919;281.4019
416.2069;281.4
415.7119;281.4
411.7594;281.4
409.815;281.3944
415.4381;281.3906
415.245;281.3888
414.9506;281.3869
410.46;281.3831
415.1044;281.3812
414.6975;281.3794
415.2169;281.3756
411.2906;281.37
411.2625;281.37
408.8569;281.3681
415.1381;281.3662
409.8994;281.3662
411.75;281.3625
414.6862;281.3606
414.9262;281.3494
410.7637;281.3419
414.6937;281.34
414.8643;281.3381
409.9444;281.3381
411.825;281.3362
415.6744;281.3344
415.725;281.3306
415.9313;281.3194
415.4437;281.3138
411.99;281.3119
410.8031;281.3119
414.5719;281.31
415.1906;281.3081
415.665;281.2987
415.3275;281.2969
414.54;281.2969
415.4306;281.2931
411.8438;281.2931
411.3356;281.2913
414.75;281.2856
414.6844;281.2819
409.8056;281.28
415.2563;281.2781
414.7331;281.2669
411.6975;281.2669
415.4156;281.2462
415.095;281.2462
411.2831;281.2462
415.1625;281.2331
411.7125;281.2238
411.7031;281.22
414.6487;281.2125
411.7781;281.2125
410.4619;281.2106
411.6844;281.2087
411.7744;281.205
415.1831;281.1975
415.71;281.1975
414.7519;281.1975
415.71;281.1956
411.4313;281.1956
411.6094;281.1956
414.9619;281.1862
411.8438;281.1844
416.1281;281.1825
411.7519;281.1806
411.4856;281.1731
416.1113;281.1694
410.7994;281.1638
415.0725;281.16
414.5869;281.1563
411.7425;281.1544
409.2938;281.1487
411.8719;281.1469
414.8138;281.1431
411.8494;281.1431
414.5512;281.1413
411.54;281.1412
410.4413;281.1375
411.2456;281.1357
411.6225;281.13
411.7313;281.1263
410.7656;281.1263
415.725;281.1244
415.6444;281.1244
415.3106;281.115
411.7406;281.115
414.7144;281.1131
415.0181;281.1075
410.415;281.1056
414.6263;281.0963
415.0331;281.0906
415.0219;281.0887
415.6819;281.0775
414.6356;281.0681
414.975;281.0606
414.7256;281.0512
411.7669;281.0494
414.6075;281.04
415.9688;281.0344
414.5137;281.0344
409.8412;281.0344
411.8813;281.0325
415.0088;281.0306
410.4469;281.0287
411.0525;281.0231
410.7656;281.0231
411.6881;281.0212
411.4313;281.0119
414.4969;281.01
415.6537;281.0063
415.125;281.0025
410.8069;281.0006
411.3169;280.9987
416.2819;280.9969
414.9431;280.9931
415.6556;280.9875
409.8169;280.9875
409.9256;280.9819
415.4081;280.98
411.9019;280.98
416.1;280.9763
415.0313;280.9706
415.0894;280.9706
414.8062;280.9706
415.3144;280.9631
411.45;280.9594
415.4175;280.9556
411.8063;280.9519
411.5569;280.9463
411.7631;280.9406
415.1306;280.9388
410.7938;280.9331
411.8906;280.92
415.0594;280.9181
415.0256;280.9163
415.0894;280.9163
411.765;280.9163
414.4575;280.9144
411.7181;280.9144
411.51;280.9125
416.0475;280.9106
414.9562;280.9106
411.6619;280.9031
415.1231;280.8994
411.8081;280.8975
412.0781;280.8956
411.8306;280.8806
415.2319;280.8788
411.7106;280.8769
414.9731;280.875
415.9125;280.8731
414.7444;280.8731
414.6994;280.8731
411.3281;280.8675
416.0625;280.8656
414.885;280.8637
410.4637;280.8637
414.9169;280.8619
414.4838;280.8544
411.7969;280.8506
415.215;280.8469
411.8644;280.845
411.2494;280.8394
414.7781;280.8375
411.3581;280.8375
411.3581;280.8356
411.6975;280.8337
411.9994;280.8337
415.0575;280.8281
411.7387;280.8244
411.3956;280.8244
411.3694;280.8244
415.3087;280.8206
415.1044;280.8188
411.45;280.8169
414.885;280.815
415.4119;280.8094
415.7062;280.8094
415.2;280.8094
415.0837;280.8075
414.9225;280.8037
411.9;280.8037
411.7781;280.8
415.7663;280.7963
415.0556;280.7906
411.8044;280.7906
415.3875;280.7888
411.4519;280.7869
411.3581;280.7869
415.035;280.7794
414.9244;280.7775
411.6712;280.7737
414.7725;280.77
410.8331;280.77
414.9225;280.7662
415.0181;280.7644
414.8531;280.7644
411.4125;280.7625
411.555;280.7625
415.8131;280.7588
414.5231;280.755
414.7819;280.7494
414.75;280.7419
411.375;280.74
410.7769;280.74
415.0856;280.7381
411.3281;280.7325
415.1456;280.7288
411.2906;280.7288
415.11;280.7269
414.8025;280.7213
412.0875;280.7213
411.3525;280.7175
415.1625;280.71
416.0137;280.7081
414.5175;280.7081
415.0462;280.7062
411.3975;280.6913
411.7125;280.6875
415.1006;280.6763
411.42;280.6744
415.2656;280.6725
411.0713;280.6725
411.4106;280.6706
414.84;280.6688
411.4744;280.6688
411.3056;280.6613
415.2619;280.65
411.8494;280.65
415.3875;280.6462
415.1569;280.6444
415.9594;280.6425
411.3619;280.6106
415.1156;280.6087
414.6169;280.605
415.3425;280.5994
411.3563;280.5994
411.6581;280.5994
416.1263;280.5975
411.8962;280.5919
415.05;280.59
415.0463;280.5844
415.1906;280.5769
414.5738;280.5731
410.6738;280.5731
415.1531;280.5713
415.8919;280.5712
415.2206;280.5712
410.6906;280.5675
415.1475;280.5656
411.2475;280.5619
416.2369;280.5562
416.3025;280.5469
414.8719;280.5469
416.3025;280.545
414.6919;280.545
414.5062;280.5413
411.6637;280.5413
415.1437;280.5319
411.6506;280.5281
411.6956;280.5281
415.425;280.5262
416.1731;280.5244
415.1475;280.5206
411.6487;280.5206
410.5856;280.5206
411.7669;280.5188
410.49;280.5187
415.1344;280.515
411.2775;280.5131
411.6787;280.5113
410.7244;280.5112
410.715;280.5056
411.4706;280.5019
411.7069;280.4981
415.5094;280.4925
415.1794;280.4887
411.5419;280.4887
415.4662;280.4869
411.6281;280.485
411.8756;280.485
410.7637;280.4813
415.35;280.4794
415.1288;280.4775
415.0612;280.4738
414.7706;280.4738
411.3637;280.47
416.2575;280.4681
415.4325;280.4662
414.615;280.4662
411.3;280.4587
411.7125;280.4569
414.8438;280.4531
415.3538;280.4531
415.1419;280.4494
415.7156;280.4381
415.2825;280.4362
411.7144;280.4288
416.3025;280.425
