K5PC5CH.OP;K5T5_2.PV;K5T18_1.PV;K5F3.PV
26.28125;635.374;197.5562;1861.679
26.06542;636.5313;197.5519;1862.668
26.38255;634.2479;197.5485;1868.684
26.09099;632.6735;197.5444;1851.881
25.85573;633.7109;197.544;1856.079
26.11255;635.3812;197.54;1866.448
25.50672;628.1917;197.5331;1764.45
26.1849;634.2682;197.5294;1860.491
26.35036;634.8083;197.5279;1854.168
26.07958;635.3318;197.521;1863.809
26.28969;636.1901;197.5194;1864.31
26.16031;635.1213;197.5188;1855.274
26.31146;636.1578;197.5185;1873.093
26.0724;632.7766;197.5148;1863.13
26.38427;634.0146;197.5073;1863.331
23.13432;627.0583;197.5065;1740.293
26.2449;632.388;197.506;1860.286
23.50537;627.9;197.4929;1802.135
26.29766;636.1531;197.4906;1860.914
26.14891;632.1667;197.4875;1855.673
26.13203;636.3854;197.4867;1860.915
26.32463;632.9849;197.4858;1859.717
26.12734;635.8083;197.4858;1858.047
25.97672;633.0458;197.4844;1854.779
26.18667;635.0505;197.4717;1859.796
23.34443;631.5333;197.4694;1780.751
26.11849;633.9526;197.469;1858.472
26.21458;637.825;197.4662;1866.21
25.87484;636.0891;197.4642;1861.025
26.21531;635.3005;197.4585;1857.356
26.22292;635.438;197.4579;1866.676
26.17891;635.2219;197.4569;1855.403
26.03031;635.962;197.4548;1854.595
25.54958;636.6693;197.4538;1861.367
26.20068;633.0359;197.4506;1855.498
26.04167;632.2818;197.4465;1828.268
26.53687;635.1735;197.446;1878.864
26.47625;635.8979;197.4452;1880.772
26.25026;633.1776;197.4423;1857.632
26.60359;633.1953;197.4417;1854.797
25.39146;624.7203;197.441;1767.775
26.31479;635.0458;197.4406;1868.981
26.2338;633.2323;197.4396;1859.448
26.1399;632.5156;197.4354;1859.415
26.41578;629.6365;197.4292;1858.362
26.22193;632.7995;197.421;1860.226
23.40156;632.2516;197.4192;1798.934
25.79932;640.0443;197.4171;1859.08
21.8562;621.9193;197.4129;1767.831
27.42318;649.3406;197.4121;1991.147
26.18224;635.1791;197.4117;1853.43
26.28891;633.5031;197.4012;1856.549
26.26958;636.0073;197.3998;1857.624
26.3524;635.926;197.3987;1854.38
26.33146;632.1036;197.3913;1861.549
26.32208;633.7297;197.3873;1861.288
22.31187;626.7526;197.3852;1783.823
26.22578;633.2453;197.381;1855.592
26.22187;633.9094;197.3804;1857.012
26.25922;634.9172;197.3742;1858.154
26.27396;636.9297;197.371;1863.65
25.73359;634.788;197.3638;1860.188
26.17641;638.6052;197.3602;1859.524
25.9425;636.0583;197.3581;1854.354
26.06469;632.0521;197.3517;1856.958
26.0938;629.0401;197.3481;1860.371
26.54318;636.5318;197.339;1879.189
26.39635;634.9807;197.3362;1857.099
26.33729;634.6844;197.3331;1856.548
26.06318;634.537;197.3319;1856.586
26.38511;633.513;197.3223;1863.498
26.42958;636.7958;197.3185;1863.664
25.75177;631.863;197.3179;1858.008
26.2024;635.4474;197.3165;1865.94
25.82479;635.1354;197.3158;1866.034
22.01599;627.6099;197.3112;1779.331
26.2725;632.725;197.3021;1858.805
25.9687;634.1771;197.3015;1841.683
26.12911;632.6161;197.295;1857.154
26.14057;632.6599;197.2912;1862.621
27.24302;641.5354;197.2748;1968.271
26.22177;632.038;197.2746;1856.594
26.10432;631.8115;197.2696;1858.399
25.94292;636.3375;197.2671;1861.827
25.6199;628.8438;197.2652;1763.546
25.17432;625.1318;197.2648;1758.876
26.20073;631.6912;197.2615;1856.587
26.42224;638.7323;197.2612;1861.575
26.34729;637.5672;197.2594;1853.066
26.18271;634.4089;197.2573;1861.255
26.25745;634.6198;197.2529;1861.194
26.09953;633.3823;197.2437;1863.361
26.26182;636.1912;197.2419;1868.699
26.10875;632.1511;197.2398;1862.033
26.21698;636.6349;197.2354;1859.372
26.37052;636.1312;197.2342;1859
25.48781;626.7208;197.2321;1760.893
25.36422;623.9636;197.2248;1756.813
22.22359;621.0797;197.2235;1778.44
26.21891;635.7099;197.2223;1861.804
26.00396;631.8583;197.2181;1856.839
22.37745;623.3443;197.2181;1782.863
26.22818;631.7354;197.2158;1860.081
26.42802;634.9599;197.2131;1857.489
26.21948;635.762;197.2098;1862.844
26.30229;633.0755;197.2075;1859.385
26.05083;634.111;197.2015;1860.013
20.25479;618.4094;197.2012;1710.31
26.18099;634.6318;197.1971;1862.052
25.74312;628.501;197.1952;1857.111
26.37974;634.9578;197.1948;1856.986
25.48891;624.413;197.1927;1764.807
25.66172;634.2182;197.191;1866.661
26.09651;628.4807;197.1862;1839.246
26.49104;635.8745;197.1842;1877.006
26.26339;636.3865;197.184;1857.65
26.40719;633.338;197.1783;1857.249
26.45037;639.7422;197.1656;1860.084
26.0138;631.5208;197.1623;1855.399
26.25526;636.7531;197.1617;1861.879
24.80349;626.7724;197.1606;1813.908
26.26802;634.3745;197.1494;1861.609
26.37214;638.6208;197.149;1855.477
22.26703;628.4151;197.1477;1783.035
25.08656;626.1307;197.1423;1758.37
24.86568;628.4291;197.1375;1827.164
26.15599;637.1229;197.1352;1855.006
26.16271;632.1896;197.1348;1857.763
26.27828;631.8917;197.1344;1855.412
24.73083;632.2625;197.1329;1837.157
25.84875;634.7474;197.1319;1860.583
24.99636;628.499;197.125;1822.098
26.26213;632.2729;197.12;1856.695
22.55271;622.5682;197.1127;1783.036
26.00838;634.524;197.109;1858.201
26.03151;634.6432;197.1087;1863.828
26.20031;636.2104;197.1083;1862.685
26.18813;637.6161;197.1075;1866.17
25.36078;627.3521;197.106;1758.177
26.32422;633.2662;197.1002;1864.049
26.06729;633.562;197.0975;1861.594
26.41542;632.9354;197.0902;1857.876
26.22396;637.2203;197.0862;1863.158
26.18297;631.7391;197.0862;1859.234
22.46839;623.3745;197.0823;1778.175
24.79193;628.2422;197.08;1825.933
26.21333;636.4745;197.0723;1859.784
24.95146;628.6281;197.071;1824.646
24.75719;626.2573;197.0671;1812.023
26.19036;637.0609;197.0652;1858.535
26.29562;631.9422;197.0642;1858.909
26.2274;637.0156;197.0562;1861.625
26.09193;635.1594;197.0542;1861.501
26.38484;631.4891;197.0504;1862.57
24.54141;629.5084;197.0494;1821.044
26.04771;629.8041;197.0481;1862.346
26.18823;637.1;197.0446;1855.398
26.31005;636.4432;197.0427;1896.406
24.74286;628.888;197.0381;1831.381
24.75885;631.0578;197.0365;1823.742
26.23693;634.986;197.0346;1859.016
26.25359;633.35;197.0333;1858.481
21.95776;622.2354;197.0333;1769.757
26.31589;633.0828;197.0277;1860.666
26.38734;638.5245;197.0262;1884.425
26.09266;635.563;197.024;1853.834
26.43365;635.2453;197.021;1858.16
24.74646;627.9422;197.0206;1820.952
26.28099;637.7745;197.0177;1903.588
25.61099;625.6464;197.0125;1762.849
26.20792;636.262;197.0096;1902.168
25.07411;623.0505;197.006;1762.256
24.84359;631.3219;197.0031;1831.331
26.1663;633.55;197.0017;1862.381
25.92995;635.9323;197.0014;1861.63
26.3426;636.2786;196.9998;1843.931
26.24094;635.2052;196.9971;1866.103
24.73354;629.4255;196.9965;1826.728
22.02297;622.9448;196.9917;1767.632
22.02287;625.8719;196.9908;1782.26
25.43583;626.2078;196.9902;1763.861
22.29047;622.2203;196.9894;1765.595
26.21234;635.3276;196.9879;1859.958
26.26964;638.9729;196.9785;1866.559
25.03667;628.662;196.9744;1827.782
22.10177;621.2995;196.9738;1770.602
26.16078;634.5219;196.9729;1861.026
24.74396;628.7239;196.9729;1826.309
26.31911;633.2021;196.9727;1869.414
26.2674;634.2604;196.9715;1859.311
21.90672;621.8031;196.9656;1766.234
22.16828;623.1729;196.9646;1771.342
25.18302;622.3625;196.9642;1755.35
26.34344;634.1635;196.964;1865.948
26.11979;635.4708;196.964;1856.306
23.00229;618.3818;196.9637;1716.603
26.00865;632.4484;196.9606;1860.898
25.27125;625.2313;196.96;1762.111
26.16469;635.45;196.9575;1855.318
26.15766;634.1979;196.9538;1863.839
26.36432;632.2839;196.9521;1857.282
24.93557;629.113;196.9496;1820.594
24.88984;628.1927;196.9494;1803.829
25.61698;628.9916;196.9494;1758.031
22.22479;623.1781;196.9454;1752.955
24.86984;628.1735;196.9417;1821.108
25.33083;621.2781;196.9392;1763.274
26.27641;633.4537;196.9346;1879.881
22.38057;621.1781;196.9342;1755.638
22.40922;621.8401;196.9319;1750.958
26.05719;635.626;196.9302;1860.667
24.7913;628.999;196.9296;1820.719
26.40208;632.2;196.9225;1854.389
24.99802;630.0198;196.9175;1824.064
26.14911;633.863;196.9167;1860.195
26.4175;637.3104;196.9048;1860.626
25.22734;624.3766;196.9008;1760.006
26.43875;636.5646;196.8929;1865.956
26.13849;637.1776;196.8873;1858.603
26.18849;634.9823;196.8873;1855.405
22.18406;623.7354;196.8823;1777.363
26.40458;634.601;196.8777;1861.182
22.30432;625.1245;196.8775;1781.097
24.63953;629.8344;196.8746;1822.613
22.03172;622.4636;196.8723;1770.835
26.17526;634.6047;196.8717;1862.033
26.39646;632.437;196.8702;1862.743
22.24;629.1083;196.8702;1780.839
24.77797;628.4776;196.8692;1837.79
26.07755;629.3807;196.8677;1855.184
26.01734;635.2193;196.8587;1858.082
24.50417;620.6833;196.8585;1754.875
26.15604;632.4901;196.8581;1853.902
26.06896;631.8505;196.8552;1860.089
25.28864;624.5364;196.8533;1755.855
26.27276;635.5547;196.8517;1853.688
22.10656;619.5557;196.851;1763.114
24.88818;625.5354;196.8452;1811.716
22.33995;624.5266;196.8431;1773.844
26.59229;638.9547;196.8415;1864.43
25.0863;634.7094;196.8398;1828.541
22.57568;622.0974;196.8385;1757.999
26.20807;634.2073;196.8373;1862.984
26.36312;637.4932;196.8369;1862.369
26.35516;636.7781;196.83;1859.231
22.28938;622.2193;196.8269;1762.18
22.20313;620.0776;196.8248;1754.132
22.29479;625.0932;196.8242;1765.603
22.31536;627.4557;196.8185;1769.921
26.30969;634.3156;196.8106;1859.245
22.32245;622.8688;196.8038;1777.683
24.65937;632.3005;196.8002;1826.902
22.03208;621.6964;196.7971;1778.416
24.92208;629.7729;196.7967;1824.536
22.49208;620.8964;196.7915;1757.647
24.78521;628.6609;196.7871;1826.027
24.96583;631.9771;196.7781;1826.574
22.70089;624.3974;196.7719;1751.585
22.23604;622.5709;196.7702;1776.164
24.78349;629.3776;196.766;1819.703
24.66604;630.8135;196.7554;1821.835
24.63474;627.4849;196.755;1827.423
22.52141;620.1271;196.7496;1747.999
25.32193;636.5552;196.7492;1875.903
25.21542;623.1417;196.7477;1763.022
26.45911;631.7792;196.725;1861.458
22.3412;621.2599;196.7244;1757.762
24.9826;629.3187;196.7204;1826.61
22.2524;622.4515;196.72;1758.844
24.80839;623.201;196.7131;1804.482
24.67646;627.6068;196.7108;1830.022
25.67792;625.812;196.7085;1758.055
22.44427;621.0729;196.706;1778.876
24.70292;628.7562;196.7058;1820.857
24.82917;627.249;196.7042;1808.67
22.2374;625.6771;196.704;1782.857
22.5488;621.7198;196.7038;1748.914
26.30511;634.7104;196.7021;1865.502
22.18786;619.3578;196.6998;1757.387
26.11391;634.5385;196.6985;1860.682
25.0275;628.4182;196.6971;1827.984
24.90526;631.4318;196.6969;1839.14
25.36026;634.5625;196.6958;1882.587
24.77062;626.5104;196.695;1820.96
22.13854;623.2474;196.69;1766.669
24.98568;631.7172;196.6833;1830.828
22.57344;622.8182;196.6829;1744.381
24.91953;630.8599;196.6812;1836.135
22.11125;622.299;196.6763;1751.784
22.60542;619.4109;196.6748;1759.421
26.44609;635.6563;196.6729;1869.397
24.86625;630.8458;196.6723;1829.658
25.02719;630.7979;196.6673;1825.975
22.26026;620.8021;196.6669;1759.448
22.25271;620.9995;196.6633;1782.633
22.49552;623.5516;196.6608;1759.177
26.32427;630.2662;196.6606;1834.829
22.30313;619.2052;196.6592;1751.252
26.14391;636.8854;196.6583;1865.714
24.98734;626.8115;196.6573;1837.917
22.59797;621.4891;196.656;1747.344
24.73156;627.7484;196.654;1830.322
26.38141;638.0886;196.6481;1861.287
22.46005;622.174;196.6442;1781
22.3562;625.4011;196.6413;1777.315
25.04599;628.4344;196.641;1822.4
24.79641;632.1729;196.6379;1837.857
24.98641;631.9672;196.6375;1823.528
24.73266;631.8542;196.6369;1825.663
25.27094;635.5734;196.6346;1882.868
25.01885;628.9719;196.629;1820.008
26.28766;634.3755;196.6288;1865.322
24.70755;629.374;196.6202;1820.528
22.24526;621.9016;196.62;1754.124
22.21292;625.1318;196.6187;1794.927
22.62083;619.639;196.6165;1754.668
24.60172;628.0193;196.614;1819.906
22.5251;620.0917;196.61;1750.343
26.41568;633.5224;196.6096;1868.552
22.88047;620.5932;196.6085;1764.744
24.81958;624.8318;196.6056;1809.915
26.28214;629.7448;196.6044;1867.837
22.69213;623.3964;196.5925;1761.917
26.78948;640.426;196.5923;1972.923
26.07245;636.299;196.5898;1864.811
24.74297;626.9099;196.5898;1828.481
25.1437;623.6448;196.5871;1757.046
23.10099;625.2646;196.5833;1769.651
24.9825;624.1838;196.5808;1810.191
26.36188;636.2281;196.5794;1867.533
26.29146;636.0875;196.5794;1867.238
22.32323;626.3588;196.5779;1781.751
22.42865;621.9286;196.5769;1750.32
22.3725;622.4641;196.5688;1778.622
24.72766;631.1026;196.5673;1824.043
24.98396;630.8401;196.5671;1822.435
22.27521;625.2714;196.5658;1799.208
22.7649;622.062;196.5638;1756.245
22.91323;621.5578;196.5625;1769.722
24.87318;628.9359;196.5598;1821.141
24.65495;630.8661;196.5579;1828.396
22.38026;624.7995;196.5546;1771.908
26.40589;637.874;196.5523;1872.58
26.22078;632.486;196.5519;1864.255
24.97854;626.2906;196.5513;1827.233
22.38656;625.8787;196.5513;1779.406
22.35635;620.449;196.5456;1777.81
25.71042;624.4224;196.5421;1761.129
25.53531;638.3932;196.5381;1875.382
22.27094;628.1031;196.5373;1800.399
22.52292;625.1865;196.5329;1771.355
22.50375;626.475;196.5306;1775.604
22.28453;623.1974;196.5298;1781.158
26.25667;631.3063;196.5287;1862.13
26.21646;632.2005;196.5262;1859.382
22.73625;621.7578;196.5235;1754.393
26.2812;634.5167;196.5198;1858.262
24.81339;629.6635;196.5181;1824.319
24.65036;629.2161;196.5154;1826.017
22.29594;626.8036;196.5096;1772.149
26.42422;635.538;196.5069;1860.301
26.39026;633.9063;196.5035;1858.455
22.11714;621.5224;196.5023;1783.99
24.74146;626.9641;196.5019;1824.862
25.3025;637.8688;196.5004;1875.571
26.2888;633.3276;196.4998;1866.008
22.46135;629.5422;196.499;1787.453
22.22417;622.6953;196.4971;1760.162
26.53875;634.3302;196.4962;1863.95
22.47016;617.9828;196.494;1747.558
20.57474;618.0495;196.4933;1702.3
26.19484;634.5172;196.4906;1870.233
24.88578;628.9526;196.4881;1829.116
26.37104;636.426;196.486;1864.137
26.32776;636.0823;196.4821;1872.824
22.38141;619.5818;196.481;1757.444
24.87656;629.3292;196.4781;1808.987
22.51458;626.3339;196.4765;1775.905
22.0288;623.3031;196.4715;1775.726
22.10839;627.2188;196.4704;1798.875
22.39286;628.7839;196.4683;1772.837
26.16891;634.4182;196.4675;1865.959
25.56797;624.7646;196.464;1757.869
23.07292;625.537;196.4594;1778.431
26.19547;635.8401;196.4581;1858.042
24.68724;628.837;196.4554;1805.638
22.20437;629.4156;196.4523;1792.687
26.51573;633.2458;196.4508;1863.845
22.46198;619.7302;196.45;1729.481
26.35479;632.7302;196.4498;1866.856
22.6199;620.4531;196.4483;1760.495
24.92354;629.3489;196.4452;1827.361
22.14589;628.0906;196.4442;1792.478
22.13839;626.9625;196.444;1783.999
22.28323;627.8162;196.4429;1793.365
22.22271;622.6844;196.4392;1780.629
22.3724;629.6;196.4385;1792.067
22.98417;624.8078;196.4383;1766.942
26.25661;634.4734;196.4377;1867.782
22.4538;622.5;196.4337;1760.229
22.69693;623.4213;196.4312;1777.796
22.24865;628.8203;196.4294;1797.596
22.85891;621.3297;196.4285;1758.908
22.59917;618.8781;196.4258;1749.606
22.32833;625.8203;196.4246;1794.576
23.01885;624.9151;196.424;1769.719
22.72292;623.2052;196.4235;1751.17
26.30672;634.2786;196.4227;1865.254
25.0274;629.2047;196.4115;1809.633
22.23932;624.5932;196.4094;1781.716
22.47964;629.1323;196.4092;1800.787
22.28823;628.8245;196.4073;1782.38
22.60854;626.2042;196.4065;1784.123
22.31344;630.5588;196.4052;1811.975
22.53557;624.925;196.4027;1776.008
22.33484;630.8604;196.3983;1819.324
22.14401;630.8521;196.3983;1796.828
22.22771;620.3958;196.3979;1751.593
22.53531;622.6229;196.3952;1775.988
22.53208;620.1151;196.394;1747.077
24.68333;627.5495;196.3935;1823.096
22.35031;626.9203;196.39;1792.356
22.33698;620.2792;196.3898;1755.285
24.66281;629.5974;196.3873;1821.131
22.41547;620.575;196.3873;1761.401
26.36453;633.3927;196.3852;1871.733
22.24802;622.3287;196.3802;1781.394
22.1475;636.4021;196.379;1799.37
22.67932;621.4974;196.379;1752.633
26.19474;633.6198;196.3783;1871.05
24.8288;628.9412;196.3779;1806.722
25.45406;623.5896;196.3777;1762.618
24.63141;628.9302;196.3775;1827.314
24.88365;631.6349;196.376;1831.912
22.4675;627.3489;196.376;1777.884
24.54083;628.125;196.3717;1823.98
26.55234;636.9219;196.3667;1868.011
25.20411;626.9266;196.3658;1822.1
22.54771;624.0031;196.3658;1783.385
26.32818;635.4891;196.3635;1868.859
22.85583;624.7859;196.3623;1747.256
22.56479;624.5896;196.3619;1747.08
26.36464;637.6927;196.3583;1865.066
22.38568;622.2891;196.3562;1773.045
24.8888;629.301;196.354;1827.345
26.3625;634.2792;196.3535;1870.411
22.20193;630.1813;196.3527;1792.724
22.43234;625.6979;196.3504;1777.581
26.4676;636.6969;196.3485;1859.303
26.29724;636.0417;196.3433;1865.33
26.22922;632.8047;196.3431;1859.019
22.52516;626.7432;196.3431;1780.449
22.73776;620.1589;196.3431;1757.958
22.86724;620.0281;196.3431;1753.365
23.01068;624.3573;196.3429;1768.786
22.59026;624.9406;196.3425;1770.175
22.56198;619.2062;196.3417;1747.295
22.47906;620.0271;196.3415;1776.837
22.08193;619.8328;196.341;1770.831
26.63787;636.1135;196.3354;1866.466
22.5075;623.0943;196.3338;1768.661
22.89135;624.6698;196.3335;1771.581
22.13505;620.7917;196.3285;1769.971
25.4437;636.3135;196.3248;1876.615
22.51292;632.9521;196.3221;1821.714
22.6101;621.4708;196.3181;1754.149
22.90135;625.6505;196.3156;1771.115
22.45328;637.4193;196.3144;1861.699
22.8262;621.8141;196.3142;1740.183
22.19927;625.7026;196.3117;1781.204
22.58578;623.3781;196.31;1769.154
22.99573;623.2479;196.3092;1764.852
24.82974;626.7188;196.3079;1825.15
22.42177;622.537;196.3075;1762.556
23.19135;621.6182;196.3054;1768.203
22.58094;621.3474;196.2992;1757.083
22.60703;619.412;196.2975;1756.963
22.43167;619.2885;196.2958;1749.996
22.33177;618.2599;196.2952;1758.46
22.59401;619.2125;196.29;1745.428
26.26615;633.2182;196.2896;1866.515
26.15198;637.2516;196.2894;1870.051
22.93271;623.1287;196.2881;1744.479
23.02615;623.8047;196.2879;1750.397
22.91797;625.4901;196.2877;1778.514
22.27396;625.5432;196.2846;1784.284
25.1999;634.3219;196.2813;1881.207
22.85563;620.7136;196.2804;1753.275
21.89141;625.5271;196.2781;1789.473
22.36641;629.5057;196.2781;1785.333
23.02807;620.7927;196.2771;1748.115
24.72276;628.4427;196.2748;1824.631
22.18661;628.5953;196.2733;1789.825
23.00276;624.3193;196.2721;1770.889
22.29318;621.2833;196.271;1761.218
22.20188;622.1042;196.2706;1772.887
22.47245;626.9625;196.27;1776.438
26.40026;636.8917;196.269;1883.076
22.69385;617.2141;196.2675;1735.544
22.38307;629.0662;196.2627;1800.932
22.65214;614.4844;196.2617;1702.225
26.2788;637.0281;196.2608;1865.327
26.29812;636.1516;196.2585;1869.583
22.35828;626.5958;196.2575;1800.343
22.17912;633.6005;196.2575;1799.827
22.5175;623.6276;196.2571;1754.713
22.67427;623.2271;196.256;1782.059
22.93896;620.3557;196.255;1751.69
26.18859;637.7276;196.2548;1872.585
22.63948;622.1865;196.2542;1777.778
22.33724;619.7146;196.2542;1777.059
22.61901;626.2974;196.2523;1771.419
22.68328;619.3036;196.2523;1747.173
22.74427;619.3073;196.2515;1740.866
22.26786;627.4219;196.2492;1793.072
22.89656;618.3635;196.2465;1755.915
22.91182;621.1172;196.2371;1745.827
22.76208;622.8063;196.2356;1750.562
22.87333;623.5698;196.2352;1759.776
22.36453;628.9484;196.2344;1807.896
24.21708;627.2776;196.2342;1814.251
26.46266;636.2141;196.2323;1867.993
22.39776;628.0271;196.231;1795.127
22.27885;629.7953;196.2304;1799.312
22.92516;623.9854;196.2292;1744.979
26.18656;636.2161;196.2279;1859.648
22.07682;621.2193;196.2279;1769.212
23.33885;623.5526;196.2267;1764.579
23.0676;622.764;196.2263;1766.144
22.8949;619.8307;196.226;1733.155
22.50589;621.8745;196.2258;1782.016
22.59859;620.0922;196.224;1755.082
26.46313;634.3505;196.2233;1868.091
25.36552;637.6083;196.2181;1882.348
26.22542;635.9333;196.216;1869.237
22.95724;623.8948;196.2135;1767.214
22.27188;629.8953;196.2119;1784.072
22.36328;620.6979;196.211;1772.097
22.93745;622.988;196.2106;1762.471
25.4549;636.5677;196.21;1870.418
22.84208;620.3427;196.2079;1762.556
22.27026;622.9641;196.2069;1753.23
22.85182;620.8078;196.2052;1733.797
23.03672;622.5672;196.205;1769.508
26.53583;640.9417;196.2029;1866.329
22.92917;621.9562;196.2029;1744.28
25.48792;627.3479;196.2027;1791.763
23.17141;623.3422;196.2025;1767.086
22.32995;627.9396;196.201;1771.593
23.22365;624.1198;196.2008;1763.123
22.3338;626.6531;196.1971;1796.611
22.93583;618.7917;196.1971;1748.191
22.94677;618.0469;196.1967;1731.96
22.85813;621.3823;196.1956;1743.284
25.46969;635.6474;196.1931;1866.938
22.66719;620.2458;196.1929;1748.525
22.74781;622.2448;196.1921;1768.489
22.12266;630.8245;196.1915;1797.875
22.97245;621.4401;196.1842;1760.339
23.00594;621.0104;196.1823;1769.966
21.90828;621.6375;196.1823;1768.586
22.45313;626.7328;196.1815;1787.379
