K5PC5CH.OP;K5PC6CH.OP;K5T10_2.PV;K5T5_1.PV;K5T18_1.PV;K5T8_4.PV;K5T12.PV
19.30266;32.64135;87.04927;529.0021;189.8548;90.3275;138.1507
21.6813;36.05557;88.34042;545.0385;194.9773;90.32562;140.8207
21.71422;36.08234;88.92729;546.1672;195.2315;90.32468;141.024
21.84505;36.06453;88.90365;548.1443;195.2177;90.32323;141.0885
20.24042;33.78542;87.94833;534.4604;191.2962;90.32271;139.2073
26.41672;39.08906;86.98219;554.1521;202.0102;90.32156;142.5614
20.25833;33.77573;87.93282;533.0266;191.6183;90.32146;139.3
21.58182;36.04719;88.97437;548.4589;195.1387;90.31687;141.1477
19.44656;32.64412;87.0124;528.3719;189.8948;90.3151;138.2952
21.7399;36.06979;88.49771;544.1745;195.3119;90.31448;140.8614
19.22953;32.63219;87.03761;529.5906;189.9342;90.31386;138.3119
21.68922;36.04427;88.40166;547.7714;195.0385;90.31364;140.7998
21.63745;36.05146;88.52156;543.0787;195.2471;90.31271;140.9381
21.88536;36.04365;88.93114;548.9307;195.185;90.31021;141.1427
20.38995;33.7436;87.89313;530.9938;191.5942;90.30865;139.3558
21.71964;36.04214;88.37032;544.8802;194.9987;90.30802;140.8083
19.39286;32.62239;87.0424;530.3073;189.8133;90.30782;138.2883
21.53453;36.03938;88.41917;546.9073;195.111;90.3074;140.808
21.60724;36.06156;88.48552;544.5172;195.3958;90.30656;140.8658
19.41537;32.61557;87.04688;529.5224;189.7456;90.30656;138.3158
19.3475;32.58604;87.07271;531.4219;189.4848;90.30323;138.3177
21.93172;36.05375;88.99573;546.6203;195.2088;90.30177;141.1314
22.96193;36.21359;88.96239;541.825;193.4967;90.30156;139.9621
20.50104;33.83698;88.22771;532.0062;191.7467;90.30146;139.4517
20.39187;33.77479;87.86448;534.9094;191.2644;90.30115;139.3687
26.39906;39.15271;87.05823;554.6;201.9875;90.30031;142.4916
26.55646;39.13766;87.01375;553.0609;201.9917;90.29979;142.5384
20.51568;33.76703;87.89042;531.9229;191.9246;90.29906;139.3701
19.35698;32.61615;87.01813;529.8625;189.7612;90.29906;138.3481
20.51526;33.77438;87.83052;533.6917;191.4806;90.29865;139.379
22.46328;35.20755;87.26406;541.5401;194.2077;90.29844;139.7802
20.45161;33.76771;87.91656;531.025;191.4567;90.29813;139.2777
21.55787;36.0475;88.47229;544.0859;195.2842;90.29604;140.8629
20.4188;33.77156;87.89625;531.4177;191.9221;90.29552;139.4492
19.29125;32.62182;87.0302;532.4047;189.6273;90.29459;138.3675
21.73115;36.0689;88.41198;548.1932;195.2081;90.29375;140.8202
23.24667;36.2062;88.91782;544.2094;193.6746;90.2925;139.9753
20.19489;33.77583;87.91698;530.1031;191.3627;90.29229;139.3493
19.26937;32.59276;87.06229;530.2771;189.3712;90.29219;138.2649
26.20839;39.75703;87.00063;561.9844;206.8631;90.29041;144.312
20.115;33.75844;87.93542;532.7974;191.4919;90.29021;139.5175
26.24641;39.11864;87.0875;555.5;201.975;90.28771;142.495
20.75656;33.80104;88.19469;533.6125;191.5642;90.28761;139.3785
20.3426;33.76609;87.89052;530.8964;191.1929;90.28698;139.3272
20.3362;33.75281;87.86938;532.737;191.691;90.28698;139.3764
19.31974;32.62417;87.03042;530.8865;189.7156;90.28698;138.2979
20.50594;33.77932;87.92073;533.3021;191.2623;90.2849;139.4799
20.33083;33.7762;87.86844;531.9818;191.1746;90.28438;139.3504
20.41078;33.75734;87.93365;532.9552;191.78;90.28261;139.4673
20.42026;33.78521;87.91417;533.2724;191.8652;90.28104;139.3827
21.73531;36.05156;88.97761;545.7917;195.3071;90.28094;141.1282
20.52453;33.79625;88.15489;530.8281;191.3881;90.2799;139.315
26.31812;39.07906;87.12542;553.7182;201.9765;90.27906;142.5485
20.16609;33.75234;87.89136;530.6328;190.8496;90.27875;139.2825
20.51458;33.81479;88.12375;531.1245;191.2517;90.2751;139.2409
20.24979;33.74833;87.78344;533.0594;191.0554;90.2748;139.1358
23.07734;36.16969;88.95563;543.062;193.9298;90.27448;140.0105
19.42687;32.59953;87.08125;530.9114;189.3735;90.27417;138.2633
20.39458;33.75266;87.82875;531.2365;190.9496;90.27344;139.2229
21.79484;36.05901;88.9775;543.5026;195.3862;90.27333;141.1644
19.47651;32.58797;87.08573;532.8588;189.4423;90.27281;138.2148
20.1624;33.73974;87.93135;533.413;191.1396;90.27198;139.374
20.25453;33.7475;87.87708;532.5219;190.8333;90.27073;139.2252
22.52984;35.20531;87.26667;544.5104;194.3494;90.27052;139.772
19.35177;32.58891;87.07896;530.7136;189.6642;90.26781;138.1792
19.26661;32.57646;87.10229;528.1552;189.7844;90.26771;138.1227
20.23401;33.73948;87.93677;531.8349;190.9935;90.26573;139.3049
19.16156;32.58995;87.10073;528.1859;189.9577;90.26302;138.1706
20.62963;33.80484;88.04271;530.4479;191.1125;90.26156;139.301
38.45229;49.75245;91.47334;583.0745;228.0308;90.26104;152.3398
26.28245;39.1488;87.11636;552.4104;201.9725;90.25625;142.5018
20.27521;33.77;87.91573;532.6807;191.2885;90.25615;139.1335
20.27667;33.76599;87.83052;534.7094;191.2006;90.2549;139.1377
23.31573;36.1324;88.97677;542.4854;194.026;90.25417;140.0619
20.65;33.8388;88.0675;530.1802;191.0865;90.25063;139.2467
19.22599;32.59578;87.09208;527.9099;190.0504;90.25011;138.2434
21.65787;36.0887;88.97469;542.3625;195.5881;90.24989;141.1374
26.4725;39.12714;87.14448;553.2797;202.0106;90.24969;142.4561
19.4337;32.62521;87.01198;528.9198;190.045;90.24323;138.2879
23.07484;36.13635;88.95625;543.0604;194.034;90.2425;140.047
20.1512;33.75938;87.94594;532.486;191.3365;90.24021;139.1512
21.7488;36.04005;88.95125;545.0229;195.7646;90.23833;140.9953
21.79052;36.04115;88.95073;546.0573;195.6296;90.23771;140.9077
21.76484;36.05594;88.93521;544.4833;195.8752;90.23729;141.0675
20.29943;33.74839;87.87334;530.2323;191.4506;90.23688;139.1079
21.90552;36.07386;88.96302;542.9427;195.5262;90.23656;140.9381
22.7513;35.20328;87.24375;545.1818;194.2417;90.23375;139.6856
20.58448;33.80682;88.05198;529.1563;190.9331;90.2324;139.2874
26.395;39.11557;87.14468;551.6344;202.1369;90.23219;142.402
21.60865;36.06703;88.95156;544.1609;195.799;90.23032;141.1113
21.70057;36.07203;88.91833;544.0583;195.3419;90.22667;140.8675
26.41667;39.04021;87.13219;552.4901;202.1127;90.22542;142.3226
19.11427;32.62375;87.02708;527.9229;189.6415;90.2252;138.3051
21.69344;36.07766;88.95313;544.0458;195.4565;90.22511;140.8641
19.27417;32.62276;87.01781;527.5151;189.7885;90.22469;138.3147
21.51516;36.08739;88.89667;544.0662;195.2312;90.2225;140.9148
26.38026;38.99813;87.03948;553.1511;202.126;90.21823;142.2621
20.34438;33.76708;87.85896;533.7422;191.5313;90.21761;139.1384
23.21854;36.14953;89.00636;544.4406;193.9892;90.2174;139.972
27.18437;39.73656;87.60323;558.124;205.7829;90.21698;143.5085
21.86724;36.05781;88.9073;542.6068;195.2173;90.21396;140.9116
20.59615;33.7901;87.98927;530.7052;191.0171;90.21365;139.2668
22.65802;35.22667;87.19448;545.1536;194.0825;90.2125;139.621
20.33177;33.75948;87.85563;535.5328;191.605;90.21146;139.1622
19.29302;32.64646;87.05656;527.9474;189.5008;90.20989;138.2084
21.69588;36.09641;88.87813;541.076;195.3444;90.20802;140.8864
20.04094;33.73651;87.83385;534.3583;191.6396;90.20802;139.312
20.13693;33.78276;87.83406;532.264;191.5917;90.20531;139.2766
22.93068;36.18427;89.0126;545.4453;193.7846;90.20458;140.0066
19.50427;32.64995;87.06136;526.8953;189.3904;90.20302;138.1925
21.72057;36.05917;88.86885;540.9083;195.3267;90.19906;140.92
21.62776;36.08891;88.85667;543.0364;195.3277;90.19646;140.9073
19.31646;32.58828;87.0425;528.7584;189.3279;90.19521;138.1724
20.58531;33.81755;87.94125;531.7609;191.2681;90.19218;139.1922
38.40714;49.83219;91.43979;584.3859;228.2162;90.19032;152.2734
19.46917;32.62229;87.05698;527.8036;189.3042;90.18761;138.1712
26.19172;39.05016;86.96073;553.4688;201.8973;90.18583;142.1668
19.51089;32.59953;87.22916;529.7948;189.8542;90.18448;138.1578
20.07432;33.78094;87.80927;532.6453;191.3356;90.18177;139.3173
20.38599;33.77276;87.90334;531.6948;191.5217;90.18156;139.1605
19.91964;32.66604;87.15083;528.7495;189.1837;90.17948;137.8907
20.2538;33.76328;87.84115;534.0927;191.4198;90.17927;139.2471
20.29219;33.75813;87.85906;531.6719;191.5533;90.17802;139.2255
22.75682;36.20073;89.07365;541.3448;193.6473;90.17781;140.0036
21.72516;36.07651;88.7826;543.4375;195.2867;90.17719;140.9191
20.45849;33.59401;87.21083;526.8536;189.8981;90.17698;138.0901
19.67516;32.62276;87.16208;530.0427;189.8073;90.17635;138.0347
19.67036;32.62365;87.19635;530.514;189.4088;90.17552;138.0365
19.58948;32.60255;87.22396;529.7755;189.8235;90.1749;138.1085
19.69536;32.64594;87.18291;532.2672;189.566;90.17469;137.9991
19.57;32.60411;87.24917;527.1542;189.94;90.17448;138.1429
19.38172;32.62682;87.06385;526.5463;189.2556;90.17416;138.2048
20.05787;32.66609;87.15896;530.4823;189.646;90.17344;138.0357
19.45281;32.59719;87.21;528.2292;189.7431;90.1725;138.1166
19.88104;32.65016;87.19083;533.1511;189.3779;90.17208;137.9941
19.34979;32.62625;87.07521;528.9229;188.8508;90.17167;137.89
19.48812;32.60922;87.22417;529.549;189.9821;90.17125;138.1463
20.54568;33.78078;87.84219;530.986;191.7623;90.1699;139.0731
19.80651;32.65146;87.19135;527.6823;189.0665;90.16979;137.8644
21.66443;36.06818;88.71365;545.8026;195.1456;90.16813;140.8899
19.75802;32.65354;87.21166;527.2042;189.6235;90.16813;137.9811
20.27667;33.75672;87.83698;531.2797;191.359;90.16666;139.337
19.40656;32.64792;87.04791;529.3828;189.1092;90.16646;138.0355
19.8501;32.65495;87.27875;526.7786;189.0073;90.16511;137.8297
19.5375;32.65526;87.16135;529.2854;189.8719;90.165;137.9903
22.61312;35.19661;87.19719;545.5865;193.9183;90.16469;139.5006
19.70125;32.63995;87.26229;526.2953;188.9446;90.16458;137.7907
20.04859;32.65786;87.24156;533.8766;189.3585;90.16406;138.0073
21.69406;36.05026;88.79041;545.3172;195.2608;90.16375;140.8878
19.63349;32.61443;87.02958;527.975;189.1921;90.16333;138.1006
20.0238;33.7699;87.85104;530.0891;191.5704;90.16302;139.2472
20.2275;33.74859;87.85406;530.6948;191.369;90.16271;139.2704
19.8563;32.64656;87.1601;529.6505;189.3494;90.16198;137.968
21.77359;36.02906;88.64667;547.4901;195.0538;90.16125;140.8867
19.75974;32.67604;87.04125;525.8755;188.7302;90.16125;137.8633
20.15667;33.75547;87.8923;533.0359;191.3077;90.16093;139.2608
19.82073;32.64021;87.21354;532.6516;190.2587;90.15885;138.183
26.44281;38.97156;86.95146;552.9005;201.8998;90.15865;142.0285
19.86109;32.64099;87.17656;529.7599;189.4506;90.15844;138.0253
19.62448;32.63562;87.06802;528.7469;188.9175;90.15781;137.9485
19.53437;32.58333;87.20167;529.5047;190.0858;90.15688;138.2045
19.81713;32.65776;87.19729;527.2521;189.0204;90.15677;137.888
19.61177;32.66448;87.06667;528.514;189.0338;90.15636;137.9947
20.22573;33.7849;87.87937;530.6479;191.5317;90.15542;139.2835
19.72412;32.64677;87.23125;527.7537;188.8825;90.15531;137.8528
19.86698;32.62573;87.15833;533.3568;189.5423;90.15521;138.0766
19.60906;32.62328;87.20031;530.2646;189.7821;90.1549;138.0629
19.75974;32.64328;87.15907;530.1182;190.0567;90.15479;138.0851
20.22234;33.75307;87.91605;532.6146;191.0898;90.15448;139.2967
20.10771;33.76208;87.88292;531.9594;191.3983;90.15385;139.3182
21.67672;36.03188;88.63771;545.812;195.0346;90.15354;140.9077
19.95854;32.65786;87.18146;529.736;189.1833;90.15312;137.9187
26.97943;39.76776;86.80917;562.7714;206.426;90.15292;144.0707
19.56995;32.64943;87.07104;527.5495;188.7342;90.1524;137.8922
19.9126;32.67833;87.12594;531.6302;189.5535;90.15198;137.9544
22.63661;35.25953;87.0325;530.6349;190.6171;90.15166;138.0319
20.52823;33.75261;87.82761;530.662;191.7354;90.15157;139.0935
19.37177;32.60474;87.12666;527.9161;189.8983;90.1498;138.1224
19.67896;32.61932;87.1924;529.812;190.2769;90.14802;138.1322
19.34594;32.62761;87.16708;532.9401;189.8046;90.14792;138.1847
20.25854;33.74453;87.92396;533.674;191.0213;90.14562;139.2699
19.7437;32.66417;87.15604;531.2682;189.5879;90.14562;138.1043
19.49182;32.64969;87.13261;529.0625;189.824;90.14521;138.16
19.72458;32.61672;87.13354;531.3417;189.6423;90.14344;138.172
20.3337;33.74573;87.88448;535.9781;191.0013;90.14302;139.1882
21.83714;36.02703;88.68396;543.7349;195.0821;90.14281;140.9355
19.51974;32.69167;87.0526;526.7349;188.7296;90.14188;137.8255
19.82375;32.6739;87.19063;529.5823;189.3777;90.13906;137.8832
26.44271;39.11406;86.89208;555.2453;201.7919;90.13802;141.9424
19.65365;32.61891;87.21042;531.6703;189.8154;90.13781;137.9652
22.89839;36.24213;89.0924;542.351;193.5742;90.1375;140.0151
20.10812;33.74833;87.84146;533.7109;190.9187;90.13583;139.1482
19.69401;32.62859;87.03562;526.8193;188.8587;90.13573;137.9109
20.5201;33.75224;87.77843;532.2083;191.4625;90.13552;139.0599
19.51552;32.66849;87.15552;530.9167;189.479;90.13541;138.1665
20.18458;33.74172;87.86042;534.7344;190.9202;90.13521;139.1275
19.71974;32.65208;87.01062;529.8245;189.0108;90.13333;137.8941
19.61734;32.66219;87.16333;528.4901;189.8602;90.13333;138.2172
19.62693;32.6463;87.15187;532.2344;189.5656;90.13281;138.1818
19.3862;32.62031;87.18073;533.0276;189.7129;90.13198;138.1894
19.98927;32.67568;87.02834;532.163;189.3192;90.13177;137.7942
19.90089;32.64875;87.09719;528.7703;189.775;90.12791;137.8533
19.68172;32.68484;87.06718;530.2781;189.6077;90.12698;137.7882
19.85323;32.66312;87.15323;531.7745;189.7233;90.12677;137.9608
19.50208;32.71349;87.14687;529.8365;189.7331;90.12646;138.2224
22.86922;36.1887;89.10323;542.8693;193.5235;90.12594;140.06
20.09057;33.74099;87.83354;529.6511;190.99;90.12312;139.0977
20.20932;33.74292;87.84583;529.3109;191.1981;90.1226;139.126
19.87776;32.61505;87.17593;528.9203;189.7654;90.11646;137.9808
26.44427;39.05479;86.89094;557.025;201.8763;90.11625;141.835
21.74885;36.03802;88.71812;544.8109;195.2192;90.11521;140.9469
20.11526;33.73344;87.87209;533.2677;191.7292;90.11292;139.1603
38.60302;49.89651;91.34198;589.3052;228.3796;90.11219;152.2015
20.1425;33.75281;87.84875;531.7188;191.5931;90.11083;139.1609
20.23234;33.73443;87.83417;531.3229;191.426;90.11021;139.1728
20.34156;33.7351;87.71302;531.0656;191.2883;90.10958;139.049
20.06339;33.75146;87.85771;531.9932;191.6765;90.10792;139.1427
22.82115;35.25021;86.81969;533.6896;191.6715;90.10593;138.0107
21.82531;36.01401;88.74261;542.5541;195.6477;90.10355;140.8589
22.57083;35.20542;87.09625;544.676;193.8071;90.10083;139.4078
20.2926;33.76901;87.87135;531.2083;190.9871;90.09458;139.2515
20.23162;33.74693;87.86063;532.2104;190.8423;90.09303;139.1911
22.97573;36.14297;89.21896;541.7953;193.5929;90.09229;140.0624
20.25818;33.75734;87.85198;532.4016;191.2388;90.09198;139.1791
26.3163;39.0199;86.80042;553.174;201.9054;90.09063;141.8725
20.06828;33.77307;87.85302;531.986;191.4927;90.09062;139.1448
20.4387;33.74662;87.73802;530.801;191.0229;90.08958;139.0334
21.75526;36.01453;88.72104;543.3458;195.3783;90.08823;140.9206
22.89979;35.23604;87.04166;546.212;193.915;90.08604;139.3248
21.86292;36.07865;88.67521;544.4036;195.6044;90.07375;140.8652
20.2074;33.75979;87.78479;532.6917;190.8471;90.07365;139.1391
20.42547;33.77318;87.76781;530.7401;190.7627;90.07333;139.0072
20.29547;33.78052;87.7674;530.6511;190.6902;90.07177;139.0722
20.14094;33.7537;87.76666;532.937;190.906;90.06948;139.0595
20.18505;33.75219;87.87167;531.8792;191.3385;90.06865;139.1442
20.04688;33.74167;87.75781;534.3854;190.9475;90.06854;139.1228
22.84755;35.27031;86.72552;538.4651;192.4565;90.06657;138.1424
20.45313;33.76495;87.77521;532.4188;190.7031;90.06281;139.0889
20.16234;33.75219;87.78;533.1708;191.1004;90.06114;139.089
21.75182;36.02583;88.60979;545.1917;195.539;90.06073;140.8753
22.8687;36.1824;89.26271;541.7776;193.6633;90.06062;140.095
20.28901;33.74031;87.89146;530.0839;191.3894;90.05948;139.2005
20.05526;33.74375;87.86844;530.1708;191.3821;90.05927;139.1504
22.66234;35.23099;86.97719;542.0271;194.0554;90.05656;139.2305
20.26786;33.76219;87.83281;532.2677;191.1667;90.05469;139.054
26.96682;39.70953;87.49125;556.5422;206.0333;90.05344;143.3454
22.71943;35.24125;86.88167;541.138;194.284;90.05281;139.0708
26.32854;38.91526;86.73854;554.3172;201.9302;90.05209;141.797
38.69255;49.75135;91.31302;588.8599;228.255;90.05177;152.169
22.72516;35.25276;86.69948;538.9646;192.9371;90.04313;138.3101
20.33297;33.77214;87.76187;531.3187;191.2831;90.04031;139.2158
21.84953;36.03214;88.61479;546.4714;195.3671;90.03875;140.8771
22.56562;35.21849;86.82313;541.2594;194.3242;90.03864;138.9677
20.23156;33.76177;87.76791;532.5521;191.5821;90.03677;139.2723
20.2637;33.75229;87.82698;530.5833;191.1369;90.03656;139.1398
21.72083;35.98156;88.64812;545.7823;195.2088;90.03646;140.8767
20.01115;33.7364;87.83312;531.8073;191.4004;90.03458;139.0731
20.14203;33.7361;87.86437;530.8578;191.5727;90.03281;139.1144
20.12578;33.73927;87.84417;531.4156;191.7675;90.03208;139.1116
20.40443;33.75114;87.79385;531.8792;191.1467;90.03156;139.143
22.82745;35.2237;86.70604;540.6021;193.5004;90.03011;138.4401
22.03797;35.99089;88.65479;547.8302;195.2325;90.02708;140.867
20.47708;33.75563;87.77344;532.6802;190.8638;90.02677;139.129
20.05672;33.76651;87.85115;531.3287;190.9694;90.02646;139.0786
20.12109;33.74406;87.72896;530.6359;190.9627;90.025;139.1043
20.28557;33.74469;87.81927;532.399;191.0273;90.02469;139.0652
22.74094;35.21463;86.69229;542.1151;193.8856;90.02312;138.6217
20.16891;33.74036;87.80312;531.5594;191.2577;90.02292;139.045
20.23859;33.76833;87.74354;531.4099;191.0644;90.02239;139.1739
20.18505;33.77479;87.84573;530.2015;191.256;90.02239;139.1002
20.28458;33.75505;87.76968;530.9589;191.7442;90.01875;139.1906
22.86464;36.15328;89.28812;540.6568;193.8935;90.01813;140.1853
26.07745;38.94875;86.62312;553.799;202.1335;90.015;141.7759
20.27963;33.7524;87.73979;531.5709;190.8958;90.01302;139.0877
21.82375;36.00745;88.65916;546.6349;195.245;90.01218;140.8309
20.32115;33.75698;87.77427;531.0765;191.4377;90.01156;139.143
26.97511;39.86641;86.62218;563.0875;206.0087;90.00761;143.8186
20.24771;33.72531;87.70989;531.0932;190.9671;90.0075;139.0858
21.86542;36.00885;88.63125;545.737;195.5375;90.00729;140.8321
22.63313;35.23088;86.74719;541.7391;194.206;90.00271;138.7875
20.42594;33.75911;87.79916;530.6307;191.5262;89.99958;139.1662
20.31943;33.73677;87.6875;532.3713;191.1181;89.99927;139.051
20.05849;33.72849;87.70917;533.8901;191.0546;89.99667;139.0456
21.86901;36.02302;88.64667;545.6563;195.3313;89.99594;140.8623
21.77917;36.05958;88.51354;544.7703;195.7569;89.99292;140.745
22.8613;36.17052;89.31469;544.0776;194.0279;89.99208;140.1319
21.71688;36.06068;88.56458;544.2463;195.5856;89.98948;140.7426
21.83297;36.02458;88.47313;545.6542;195.7213;89.98844;140.7103
20.34573;33.7413;87.7875;533.3458;191.7154;89.98521;139.139
21.99615;36.02552;88.49084;545.8302;195.8256;89.98333;140.7518
26.40865;39.01875;86.59635;555.1208;202.2548;89.98187;141.7758
20.04625;33.73985;87.69917;531.0156;191.396;89.98094;139.1597
20.26073;33.77594;87.76052;530.3828;190.9177;89.98042;139.095
20.31781;33.74271;87.79625;531.9729;191.6625;89.97594;139.0991
20.1012;33.74229;87.65854;533.7224;191.3002;89.97343;139.0563
38.65401;49.79641;91.28;588.5187;228.1544;89.97271;152.0867
19.87479;33.73083;87.77292;531.2823;190.7652;89.97094;139.0614
20.21484;33.73896;87.72448;531.6083;190.7658;89.97021;139.035
26.32948;39.04599;86.60729;552.8;202.26;89.96989;141.7167
20.17807;33.74672;87.66573;533.3594;191.3956;89.96864;139.135
20.42422;33.73958;87.77823;532.9849;191.4496;89.96552;139.0324
20.25745;33.73974;87.70583;531.7146;190.9833;89.96531;138.974
21.72641;35.97786;88.45552;546.3917;195.6731;89.96291;140.6013
21.83219;35.99219;88.34563;545.5563;195.2925;89.96208;140.5831
22.58427;36.2711;89.30104;545.2276;194.2102;89.96188;140.0757
21.90661;35.9799;88.42927;543.8265;194.9969;89.96188;140.5735
20.24479;33.74375;87.65177;533.9688;191.2594;89.96166;138.9831
21.88042;35.9512;88.37823;545.7448;195.1694;89.96094;140.6374
20.23885;33.73479;87.73104;529.3526;191.2325;89.95864;139.1045
20.29448;33.73495;87.65708;534.8422;191.7098;89.95677;139.1335
20.04099;33.74042;87.63583;534.7594;191.5798;89.95615;138.9764
21.77823;36.03479;88.4073;547.4677;194.9919;89.95594;140.6274
21.94208;35.93703;88.4826;545.749;194.941;89.95531;140.6394
20.11719;33.73818;87.63292;531.637;191.0688;89.95406;139.0599
19.97812;33.7301;87.62771;532.5807;191.1408;89.9525;139.073
20.29896;33.74073;87.62729;535.538;191.781;89.95177;139.0324
21.93417;35.97755;88.4174;546.525;195.0125;89.95021;140.5945
20.3624;33.7499;87.75896;533.5115;191.2271;89.95021;138.9577
20.21885;33.7564;87.61938;532.8964;191.8698;89.94917;139.0737
21.72214;36.01849;88.4151;546.1016;195.4519;89.94813;140.5984
20.23802;33.73583;87.64739;534.962;191.4529;89.9475;139.0634
21.89391;35.94437;88.54031;546.8625;195.0106;89.94583;140.7454
21.90724;35.99672;88.60521;544.4291;194.9827;89.94344;140.728
20.5699;33.74422;87.73156;533.3187;191.0006;89.93459;138.963
26.41401;38.95891;86.64792;552.4854;202.1592;89.93313;141.7647
20.09714;33.73115;87.61448;531.3932;191.0331;89.93011;139.0827
27.54406;39.68073;87.43063;558.6213;206.2846;89.92937;143.1953
20.30526;33.74943;87.71719;531.6406;190.9777;89.92458;139.0082
20.19943;33.72;87.58334;534.8651;191.1138;89.92396;139.047
21.75266;35.94167;88.64812;542.4401;195.1019;89.92104;140.8023
20.22781;33.74115;87.57333;533.7505;191.0898;89.91812;139.064
20.42766;33.72786;87.60594;534.3526;191.0494;89.9176;139.0474
21.97594;35.98188;88.59281;542.475;195.1187;89.91458;140.8173
20.13292;33.73115;87.51698;533.1;191.1917;89.91396;139.0407
20.18537;33.71844;87.51927;532.3573;191.2448;89.91375;139.021
22.89042;36.24906;89.24396;547.6505;194.2452;89.91219;139.9916
20.48172;33.78339;87.69375;531.9589;191.0004;89.91198;138.9892
20.38713;33.74573;87.59771;537.4505;191.174;89.90896;139.0493
38.84948;49.72203;91.31615;588.6896;227.9535;89.90813;151.9187
26.41255;39.02464;86.58375;554.8917;202.0873;89.90729;141.7507
20.41849;33.75328;87.65958;532.5797;191.0248;89.90479;139.0407
20.00167;33.7226;87.48875;530.9193;191.1175;89.90354;138.9756
21.98932;36.00349;88.53593;543.8411;195.3154;89.90302;140.7429
21.93937;36.01453;88.55458;545.1635;195.2306;89.89771;140.7728
20.42516;33.73552;87.66052;533.2526;191.335;89.89291;138.8431
26.3876;39.07094;86.63073;553.3396;201.874;89.89146;141.6744
21.9162;36.03719;88.38094;541.5292;195.3156;89.89094;140.7627
21.85703;36.00885;88.42604;542.3917;195.3783;89.89031;140.7708
20.34172;33.74693;87.61938;533.2854;191.3788;89.88906;139.005
20.42094;33.74281;87.64875;533.5818;191.471;89.8874;138.9639
20.0412;33.7213;87.51364;531.9656;190.9756;89.88718;138.945
19.99109;33.7288;87.50886;531.8167;190.8846;89.88521;138.9144
27.09818;39.89958;86.42615;562.0922;205.6665;89.88115;143.5797
20.17328;33.7274;87.50938;534.4875;190.8046;89.87948;138.9335
21.92188;35.93172;88.31948;547.051;194.8794;89.87917;140.6897
20.37083;33.7162;87.61073;532.6339;191.089;89.87812;138.8495
22.01536;35.95313;88.27969;544.1838;194.5146;89.87719;140.5134
19.92656;33.73245;87.62021;532;191.2038;89.87719;139.01
21.96516;35.97719;88.145;543.8958;195.1073;89.87406;140.4576
22.89005;36.26995;89.08302;546.6688;194.1579;89.87386;139.9165
20.02495;33.73536;87.58406;532.3995;191.449;89.8726;139.0425
21.93104;36.0112;88.17979;542.1068;194.8244;89.8725;140.4906
20.36479;33.75141;87.49344;532.5208;191.6438;89.87167;138.9884
21.84458;36.03188;88.27718;544.1104;195.2627;89.87146;140.7587
20.12432;33.74073;87.49271;531.4021;191.1662;89.8701;138.8911
21.94198;36.04464;88.32156;542.4771;195.2977;89.86906;140.7629
20.27536;33.7325;87.5426;532.5453;191.5944;89.86844;139.0334
20.11839;33.74166;87.50282;532.3411;191.7102;89.86781;139.0488
22.07865;35.99969;88.25448;543.3792;194.5967;89.8675;140.4728
21.87078;35.92958;88.15469;544.7276;195.3165;89.8675;140.4961
20.1299;33.73307;87.56125;530.9573;191.0719;89.86677;138.9786
20.15057;33.73292;87.57906;531.3344;191.0442;89.86646;139.0177
20.30469;33.74156;87.49114;530.3281;190.9785;89.86583;138.8765
20.42203;33.73286;87.56375;528.7693;190.8567;89.86479;138.8547
22.0226;36.01547;88.21083;543.1412;194.7546;89.86459;140.5063
21.9463;35.91375;88.1525;547.0495;195.7456;89.86365;140.6232
20.46552;33.74886;87.57969;531.1516;190.6456;89.86343;138.8714
26.31651;38.97745;86.61906;552.537;201.6517;89.86188;141.5938
20.10281;33.70823;87.52718;531.2229;190.9637;89.86188;138.9538
22.04521;35.9511;88.19083;547.111;195.7431;89.86177;140.6712
19.95469;33.72703;87.53291;530.7005;191.0669;89.86156;138.9278
21.95526;35.92396;88.27666;545.9459;194.6085;89.86073;140.5876
21.89578;35.97047;88.20834;547.6932;195.519;89.86;140.7744
20.23042;33.72635;87.51229;531.1146;191.1565;89.85958;138.9226
22.00922;35.96995;88.18219;547.2109;195.1806;89.85948;140.8004
21.96865;35.95375;88.1375;544.1412;194.8677;89.85781;140.4677
20.06458;33.70969;87.43886;531.1833;191.2265;89.8577;138.9485
20.25333;33.73;87.58739;532.5734;190.5677;89.85729;138.8737
21.81573;36.01474;88.2601;544.5989;195.2238;89.85646;140.791
20.22464;33.73016;87.49812;532.5943;191.521;89.85542;138.9404
22.06839;36.01323;88.20031;549.3489;195.7398;89.855;140.7332
22.08891;35.9125;88.17864;543.4469;195.5625;89.85406;140.5567
21.97562;35.92912;88.16312;546.1797;195.1735;89.85188;140.7275
20.26297;33.71891;87.45094;529.749;191.2469;89.85104;138.9546
20.06047;33.72709;87.48937;533.1677;191.2265;89.8502;138.927
20.37292;33.74313;87.60604;532.2177;190.5798;89.8475;138.9308
21.84724;35.96057;88.31844;546.1401;195.1392;89.84541;140.7734
22.06958;35.98302;88.29302;547.0411;195.4119;89.84208;140.7799
26.3112;39.02104;86.59104;553.2792;201.4825;89.83479;141.5746
38.71469;49.82531;91.30312;588.5969;227.691;89.8324;151.84
22.75734;36.22953;89;545.3828;194.1167;89.83187;139.8295
20.50146;33.71974;87.6299;533.3073;190.709;89.82614;138.973
