K5PC5CH.OP;K5PC6CH.OP;K5T10_2.PV;K5T5_1.PV;K5T18_1.PV;K5T8_5.PV;K5T12.PV
29.26818;41.82495;92.94041;566.2297;205.6258;101.86;149.0004
31.59396;44.13854;93.72511;571.3599;209.9231;101.8598;150.4468
29.31594;41.81521;93.12708;564.4849;205.7483;101.8597;149.1571
30.31068;42.39417;92.9174;566.0313;210.1523;101.8595;150.7737
29.255;41.0624;93.94209;564.0073;202.3471;101.8594;147.8865
31.60208;44.12292;93.69531;571.5292;210.0771;101.8593;150.3993
30.21974;42.39109;92.49042;571.5062;209.2337;101.8584;150.7978
29.19547;41.81115;93.05583;564.7479;205.6635;101.8582;148.9195
31.03026;43.70724;93.33375;574.6344;208.7648;101.8579;149.9601
29.86568;42.3663;92.7399;568.7083;210.214;101.8575;151.0507
29.13448;41.83104;92.97823;562.7531;205.9419;101.8574;149.0908
29.13078;41.83453;93.13854;564.3995;205.879;101.8574;149.0485
29.26995;41.82281;93.13865;562.9281;205.534;101.8568;149.0099
29.25937;41.84307;92.99042;563.999;205.6373;101.8565;148.9443
29.19479;41.82531;93.02135;564.1641;205.716;101.856;148.9579
28.0025;40.87677;91.01385;555.7604;206.5302;101.8554;148.2917
29.12083;41.83391;93.13136;564.3;205.6042;101.8552;149.0681
29.10604;41.81656;93.10615;563.9672;205.9602;101.8552;149.1084
29.15313;41.01594;93.90187;561.4771;202.3963;101.8551;147.8298
29.01927;41.80687;92.90531;562.4646;205.8075;101.8548;149.1059
30.31969;42.32354;92.4675;567.6833;210.1677;101.8544;150.9407
31.65839;44.10219;93.62209;571.7839;210.2652;101.8538;150.4577
29.12349;41.8263;93.09104;565.0391;206.0246;101.8531;149.0175
29.12781;41.85328;92.99521;563.7229;205.9692;101.853;149.0369
29.13141;41.81937;93.17458;563.7714;206.3327;101.8529;149.0626
29.27021;41.81693;93.00219;565.3052;205.8367;101.8528;148.9485
34.5262;46.27656;93.08802;590.0214;214.9348;101.8526;152.1716
29.14672;41.84859;92.90396;564.0084;206.0258;101.8525;149.0428
29.06635;41.84354;93.12573;564.3703;205.8129;101.8523;149.0502
29.2188;41.84469;92.99208;563.6906;206.0673;101.8518;148.9346
29.25865;41.83912;93.32146;565.15;206.119;101.851;149.15
30.20089;42.37995;92.51406;569.236;209.2796;101.8504;150.7708
30.28281;42.35172;92.95812;567.6557;210.4092;101.8502;150.8515
29.29698;41.82516;92.97979;564.5646;205.3477;101.8502;148.9219
29.07417;41.83198;93.07281;562.6838;205.8127;101.8501;149.1175
29.03151;41.05729;93.97146;561.225;201.8706;101.8499;147.6733
29.1024;41.83813;93.10292;564.6646;205.819;101.8498;149.184
29.23724;41.80614;93.15219;564.1375;205.5771;101.8496;148.9242
29.14865;41.83792;93.00531;562.2682;206.095;101.8496;148.9927
28.98682;41.00302;93.95114;564.1505;202.4592;101.8496;147.9395
29.07766;41.84114;93.14052;563.2854;205.9848;101.8489;149.0968
30.29089;42.39521;92.95364;565.5948;210.2577;101.8483;150.9006
28.96141;41.8137;93.15916;563.3057;205.7096;101.8482;149.0268
29.08427;41.81208;93.07781;565.1844;205.7863;101.8481;149.0179
29.28302;41.05458;93.92281;561.0427;202.1456;101.8478;147.7134
28.94604;41.03359;93.99937;561.5599;201.906;101.8474;147.6832
29.03219;41.84734;93.05885;561.9636;206.0531;101.8471;149.0737
29.05224;41.01823;93.91146;561.8682;202.4679;101.847;147.8613
28.95864;41.82042;92.8924;562.3974;205.9673;101.8461;149.0666
29.10495;41.83807;92.95448;562.6063;205.9285;101.8455;149.1659
29.01385;41.0537;93.92031;562.611;201.9767;101.8453;147.7204
29.13922;41.81625;93.17313;565.2125;205.5654;101.845;149.0001
29.24203;41.83026;93.14;566.4453;205.4694;101.8449;149.0503
29.11411;41.05646;93.92844;561.5354;202.4983;101.8446;147.8261
29.1299;41.82463;93.03948;563.1318;206.0325;101.8441;148.9847
29.04578;41.85318;93.13844;563.5625;205.87;101.8439;149.2397
29.19443;41.8201;93.26781;564.6802;206.209;101.8436;149.1567
29.05948;41.82995;93.13604;566.6594;205.525;101.8436;149.0483
29.20089;41.84271;92.99438;564.3307;205.8715;101.8434;148.9901
30.29995;42.29297;92.51625;569.4313;210.6958;101.8431;150.8991
29.30562;41.82724;93.27896;564.2333;205.7304;101.843;149.09
29.13557;41.8326;93.09927;564.5219;205.9027;101.8427;149.0499
25.89609;38.93573;91.36573;555.5339;203.1558;101.8426;148.7226
29.29656;41.84234;93.01625;564.3641;205.9833;101.8425;149.0433
29.12594;41.81948;93.10281;562.0917;205.9133;101.8425;148.9925
29.15812;41.84036;92.99417;564.0958;205.5044;101.8423;148.9119
29.04109;41.82719;93.04208;564.6068;205.7258;101.8419;148.9833
29.12963;41.87495;93.12823;563.9365;205.8983;101.8405;149.0034
29.10193;41.82125;93.27594;565.7891;206.0321;101.8404;149.1501
30.16979;42.29292;92.47855;568.6677;210.4021;101.8403;150.9286
29.13901;41.8287;93.01281;564.0047;205.7962;101.84;149.2653
29.09537;41.05583;93.92948;561.613;201.825;101.84;147.677
29.64047;41.88818;91.30406;557.8177;208.4054;101.8399;149.8789
29.18813;41.83505;92.98042;563.7911;205.899;101.8398;149.0158
30.2576;42.37021;92.92989;567.2672;210.2067;101.8397;150.8326
29.09109;41.83062;93.14584;563.9656;205.975;101.8397;149.0014
29.2001;41.8025;93.16959;565.899;205.584;101.8395;149.036
29.15833;41.81224;93.32198;564.2198;205.826;101.8395;149.1307
29.02219;41.82771;93.18063;564.9161;205.7223;101.8389;148.9244
29.91964;42.35812;92.77416;568.3661;210.4019;101.8381;150.9946
29.25771;41.87016;92.99021;563.2656;205.9129;101.8381;149.2315
30.27349;42.35594;92.96167;566.4459;210.0748;101.8378;150.9396
29.17661;41.83203;93.21323;563.8588;205.6096;101.8375;149.0667
30.1151;42.37708;92.57739;572.5865;209.441;101.8369;150.7623
26.43651;39.04464;93.86094;552.337;198.9204;101.8365;147.0371
29.16797;41.84292;93.03823;565.537;206.1962;101.8364;149.0517
30.3238;42.37609;92.91865;567.0193;210.3521;101.8359;150.8311
29.20031;41.83698;93.01104;562.2615;205.6352;101.8352;149.2315
29.17026;41.03177;93.90157;561.9875;202.0381;101.8352;147.6924
29.30521;41.84646;93.12167;564.4161;205.6485;101.8348;149.0359
29.25312;41.84583;92.96344;566.2849;206.05;101.8346;149.0069
31.05922;43.71589;93.37489;573.5776;208.8275;101.8341;149.9496
29.18682;41.83052;93.14615;563.5709;206.3008;101.8341;149.0793
29.12844;41.85099;93.11198;563.7458;205.6712;101.8339;148.8652
29.0787;41.04515;93.90844;560.8234;202.0402;101.833;147.6558
29.17161;41.82906;93.00698;562.712;205.5077;101.8325;149.0863
29.0399;41.82927;92.97115;561.6406;205.6067;101.832;149.0799
31.29484;43.27719;94.42604;568.7776;207.7992;101.8315;150.1304
29.22203;41.81698;93.06917;563.5146;205.8798;101.831;149.0803
30.33031;42.33766;93.01334;567.6984;210.0365;101.8299;150.8909
29.12484;41.80995;92.93011;564.6974;205.6694;101.8299;149.085
30.70302;43.43302;93.18833;575.3875;207.1192;101.8298;149.5137
30.12734;42.35547;92.60615;570.7427;209.441;101.8294;150.7294
29.05583;41.82552;92.9476;560.3464;205.4931;101.8286;149.0742
31.03547;43.70552;93.39063;573.8354;208.7348;101.8279;149.8605
29.02484;41.84385;92.93771;563.2297;205.2079;101.8276;148.7153
29.12214;41.82562;92.97063;563.6896;205.8387;101.8274;148.9616
29.73125;42.58448;93.12656;572.6182;206.8202;101.827;149.3882
29.03943;41.84292;92.90427;563.0604;205.9642;101.8268;149.157
30.16641;42.41156;92.93396;565.425;210.059;101.8265;150.9807
29.83646;42.5763;93.13344;571.1614;206.7737;101.8261;149.3847
29.01474;41.04979;93.94854;559.8588;201.8431;101.826;147.6804
29.00344;41.82458;92.96906;562.8995;205.4048;101.8259;148.9796
29.96714;42.63146;93.1076;572.5479;206.8769;101.8255;149.4088
29.05073;41.83823;92.92719;564.1838;206.3131;101.8253;149.1498
29.99141;42.56125;93.14729;573.3818;206.7865;101.8249;149.4748
29.17359;41.01286;93.88145;560.7703;201.9863;101.8247;147.6642
28.9637;41.81438;92.91531;562.9396;205.0919;101.8243;148.7631
29.73688;42.61864;93.16635;572.4437;206.7894;101.8242;149.3995
30.14198;42.37484;92.95313;567.6271;210.0546;101.8241;150.9685
29.14385;41.83662;93.10375;563.7948;206.0521;101.8241;149.2816
31.09745;43.735;93.46385;571.5286;208.6512;101.8233;149.769
29.19047;41.83401;93.34843;565.3563;205.9819;101.8229;149.104
30.28276;42.2937;92.48521;569.9766;210.9917;101.8228;150.9608
30.25286;42.3049;92.54604;568.9193;210.7946;101.8227;150.9913
30.32333;42.31359;92.52552;569.4953;210.9675;101.8218;151.0001
29.93641;42.37537;92.78146;569.476;210.4354;101.8211;151.0311
29.74214;42.59787;93.09552;572.9974;206.876;101.8206;149.529
29.18036;41.03156;93.99865;562.7062;201.5423;101.8192;147.6844
30.0626;42.37281;92.90385;566.3063;210.24;101.8183;150.971
29.96167;42.59599;93.14313;573.9219;206.9206;101.8174;149.4249
30.16177;42.37401;92.86229;569.7677;210.5208;101.8172;151.0055
29.18542;41.83578;93.26823;561.0422;205.8919;101.8172;149.0716
28.91682;41.06146;93.99458;561.0396;201.7321;101.817;147.6404
30.1175;42.36026;92.88416;568.2552;210.3523;101.8167;150.9831
29.06401;41.83484;93.02177;563.7203;205.909;101.816;149.0347
29.13406;41.81458;93.00156;563.1713;205.3613;101.8159;149.0815
29.11484;41.8189;93.30719;562.5255;205.9067;101.8156;149.0094
29.02526;41.83354;92.94854;561.9437;205.3483;101.8156;148.7957
29.08958;41.83016;92.9875;564.1521;206.3808;101.8152;149.1298
29.12219;41.84656;92.99302;563.6036;205.3498;101.8145;148.9429
25.45953;38.71823;91.37157;555.5818;202.6127;101.8143;148.6592
28.93896;41.83281;92.92709;561.55;206.2046;101.814;149.1174
30.16234;42.32016;92.80677;570.0005;210.1544;101.8128;150.8493
29.14495;41.83089;92.95375;564.4849;205.5529;101.8124;148.9878
29.16781;41.81411;93.11333;562.525;205.8565;101.8123;149.0575
30.08365;42.37568;92.88333;567.9693;210.4613;101.8119;150.9903
29.13078;41.84636;93.06458;563.6583;205.8435;101.8117;149.0346
30.07042;42.38609;92.59;570.9984;209.606;101.8109;150.6682
26.40589;39.01672;93.80125;552.137;199.1512;101.8108;146.983
29.04083;41.83375;93.045;563.5802;206.2842;101.8104;148.9939
36.5225;47.46927;90.00687;586.7448;217.0631;101.8098;150.8256
28.9776;41.05265;93.925;564.1896;201.6171;101.8098;147.7181
30.39229;42.30708;92.52135;570.6807;210.3221;101.8097;151.0869
29.16599;41.85583;92.9176;562.1667;205.4271;101.8094;148.9865
29.27823;41.81927;93.33334;566.5005;205.9623;101.8092;148.9923
33.93135;46.12255;93.7774;580.5797;214.6317;101.8089;151.8075
29.82807;42.62974;93.11844;572.4016;206.8712;101.808;149.543
29.1187;41.82365;92.91052;561.9714;205.0752;101.808;148.7243
30.18354;42.365;92.5925;569.6823;209.516;101.8067;150.695
34.41927;46.2901;93.00667;589.0109;214.45;101.8052;152.0838
31.06229;43.71286;93.34125;576.1312;208.6162;101.8047;149.7192
30.14297;42.33396;92.84625;568.9104;210.6156;101.8042;151.0016
29.00969;41.82026;93.16906;560.1672;205.8485;101.8034;149.0119
30.30172;42.30396;92.50459;571.4036;210.3629;101.7999;151.0856
31.06984;43.69865;93.09802;572.613;207.7365;101.7998;149.5304
29.07172;41.8187;93.21593;562.6401;205.8831;101.7996;148.9844
31.48135;43.30521;94.38604;568.488;207.8748;101.7994;150.1959
30.17057;42.29911;92.55448;566.9963;210.5121;101.7989;150.9891
29.83755;42.36609;92.64594;570.9922;210.5283;101.7989;150.9408
29.8587;42.37984;92.69365;569.8771;210.5933;101.7978;151.008
25.01729;38.34188;91.3848;552.2802;202.0531;101.7972;148.5743
30.12307;42.36458;92.83427;568.9896;210.1496;101.7965;150.8157
30.28698;42.31964;92.50927;569.6959;210.2529;101.7964;151.0147
29.13828;41.83526;92.88781;563.3135;205.1173;101.7962;148.6834
29.97448;42.35104;92.68822;570.9547;209.569;101.796;150.5601
29.11422;41.82349;92.87865;563.9688;205.1721;101.7957;148.638
31.13031;43.71224;93.39604;572.1047;208.6221;101.7953;149.8519
29.89307;42.36458;92.63084;569.5224;209.584;101.7951;150.6086
29.29891;41.83266;92.98458;564.0599;205.5079;101.795;149.2161
30.29068;42.33047;92.7625;567.8964;210.4323;101.7923;150.8586
30.25172;42.36672;92.76844;566.7198;210.5502;101.7923;150.9847
30.00922;42.36854;92.67656;569.8047;209.641;101.792;150.6765
30.4299;42.35963;92.76511;569.3979;210.2354;101.7886;150.8734
29.97276;42.35792;92.66906;566.9427;209.5948;101.7885;150.653
29.90255;42.34339;92.7076;567.5922;209.6108;101.7881;150.6584
29.79958;42.6588;93.07407;571.5703;206.9233;101.7852;149.5006
31.1412;43.69302;93.07083;574.1224;208.1715;101.7821;149.5568
31.0349;43.69542;93.17667;573.0037;208.4227;101.7807;149.5911
28.89911;41.81677;92.86802;562.637;205.1613;101.7806;148.6272
31.24292;43.69422;93.26135;574.4412;208.5573;101.7784;149.669
26.42927;39.00703;93.74906;550.9068;199.2783;101.7784;146.9187
30.22286;42.3399;92.84812;568.3708;210.176;101.7779;150.8451
30.23417;42.28344;92.61073;567.6234;210.316;101.7752;150.9686
29.90984;42.64198;93.01844;571.3094;207.1104;101.7739;149.5081
30.17484;42.32604;92.85719;567.8041;210.344;101.7729;150.8394
29.03792;41.09146;93.9052;561.8521;201.6669;101.7729;147.7647
30.41896;42.30266;92.60302;568.6578;210.2775;101.7711;150.9584
30.15479;42.3512;92.86614;566.8162;210.38;101.7705;150.8291
30.16312;42.34583;92.85739;566.4557;210.1842;101.7701;150.8329
30.00646;42.56786;93.06125;574.1646;207.1588;101.7696;149.5104
31.20938;43.32797;94.33406;568.6703;207.996;101.7695;150.1292
30.21672;42.34114;92.81979;567.1166;210.3587;101.7682;150.8209
29.79724;42.62245;93.07135;573.5438;207.1244;101.768;149.4845
29.12307;41.81703;92.82938;561.2115;205.2871;101.7671;148.6684
25.10271;38.34104;91.33385;551.4958;201.459;101.7663;148.4322
30.03984;42.65682;93.12032;571.6813;207.2948;101.7653;149.5432
34.21667;46.19661;92.95885;585.3438;213.9688;101.7648;152.0856
29.90844;42.61734;93.09521;570.4172;207.2442;101.7648;149.3967
30.16463;42.35005;92.44427;569.2974;209.1604;101.7647;150.5811
28.99427;41.03599;93.91885;562.463;201.7156;101.7642;147.7019
29.88083;42.64687;93.0775;573.813;207.1913;101.7633;149.4801
31.15234;43.70813;93.06781;573.0943;208.2637;101.7629;149.56
30.3374;42.35266;92.64208;566.7927;210.4494;101.7628;150.9542
29.88807;42.63021;93.17479;572.8469;207.2844;101.7615;149.3528
30.00672;42.3537;92.62209;567.2396;209.5331;101.7613;150.6907
29.95625;42.37245;92.62646;569.9412;210.3083;101.7601;150.8987
29.84042;42.58568;93.05708;572.9156;207.2423;101.76;149.4337
30.08094;42.39401;92.78635;567.2156;210.3025;101.7591;150.8079
30.01583;42.34911;92.48521;568.738;209.2235;101.7591;150.6589
30.05578;42.63474;93.20094;571.5609;207.1673;101.759;149.3974
29.83844;42.62844;93.1026;569.5505;207.3021;101.7586;149.5268
30.21839;42.36276;92.53802;570.2313;209.3679;101.758;150.6073
30.2899;42.30672;92.56073;568.5734;210.3477;101.7579;150.9508
30.01682;42.37016;92.41427;568.1854;208.9956;101.7566;150.4385
30.08427;42.37339;92.58562;570.6375;210.0996;101.7562;150.9361
30.08052;42.34469;92.88479;567.3865;210.3633;101.7559;150.8496
30.17745;42.35484;92.82072;568.236;210.2706;101.7553;150.8603
30.10031;42.37781;92.5751;570.749;210.1854;101.7552;150.9131
34.05979;46.13464;93.71396;581.3464;214.5873;101.7546;151.6906
29.92937;42.63031;93.08041;571.1693;207.1656;101.7544;149.5486
28.92937;41.8124;92.90667;563.0109;205.4125;101.7538;148.5817
41.96761;53.31287;95.50781;597.2526;226.0369;101.7524;155.0668
30.42542;42.3524;92.66386;568.8151;210.4044;101.7522;150.9926
29.78839;42.63625;93.16896;571.4276;207.2171;101.7521;149.3531
29.08229;41.0024;93.95541;562.6849;201.85;101.7517;147.715
30.30755;42.30349;92.66261;567.9099;210.3575;101.7503;150.9892
29.73859;41.90286;91.24563;559.6135;208.4185;101.7501;149.8624
29.1626;41.82338;92.84885;562.0276;205.3469;101.75;148.6816
29.85563;42.62526;93.11313;572.3318;207.1885;101.749;149.4741
30.10734;42.36474;92.81875;568.8141;210.3523;101.7487;150.8658
26.53177;39.0063;93.69167;550.9781;199.4831;101.7482;146.9572
29.91432;42.37589;92.55177;569.6057;210.0475;101.7453;150.88
30.20448;42.35938;92.74583;568.163;210.2085;101.7444;150.9265
28.93724;41.04542;94.41302;563.1912;202.1129;101.7435;147.6779
29.94578;42.38219;92.52427;569.8797;210.1465;101.7419;150.9709
29.09208;41.82969;92.85365;565.2552;205.5737;101.7419;148.5633
29.05198;41.84375;92.86323;562.7932;205.4554;101.7414;148.5744
29.04812;41.83854;92.81156;562.4786;205.4265;101.7414;148.5781
24.99911;38.34656;91.26125;549.5792;201.0408;101.7412;148.2785
29.22724;41.82276;92.81313;562.0656;205.4358;101.74;148.6276
29.96417;42.37635;92.34364;568.2682;208.8704;101.7381;150.4546
30.2213;42.28979;92.5275;569.1948;210.2388;101.7366;150.8891
29.09438;41.81203;92.84823;564.95;205.5292;101.7366;148.6199
30.03542;42.35755;92.61343;568.2062;209.9331;101.7351;150.9081
29.05953;41.82724;92.84906;564.876;205.7233;101.7351;148.639
29.05562;41.06641;94.36188;561.7724;201.9398;101.7347;147.6871
28.99672;41.02089;94.33646;562.5318;201.5806;101.7345;147.6917
30.27109;42.29453;92.50406;568.2672;210.1108;101.7337;150.9504
29.92995;42.36792;92.91479;568.5318;210.2194;101.7333;151.0248
30.19224;42.33901;92.99364;568.0771;210.3956;101.7322;150.963
29.09469;41.06511;94.35719;561.3703;201.715;101.7317;147.7057
29.14776;41.0414;94.23885;561.6511;201.5025;101.7314;147.6421
30.34271;42.32781;92.82354;568.4766;210.2477;101.7308;150.9934
30.04208;42.30552;92.93291;567.5797;210.3638;101.7308;151.0287
30.26547;42.32651;92.75938;566.8484;210.1396;101.7305;150.9369
30.15568;42.31839;93.01104;568.5042;210.3635;101.7301;151.0214
29.14021;41.09594;93.97614;562.05;202.345;101.7293;147.7873
28.93057;41.03912;93.95521;562.4625;202.0275;101.7289;147.7612
29.11271;41.81974;92.82188;564.5463;205.879;101.7264;148.6567
30.01625;42.33698;92.99948;568.0229;210.3733;101.7255;151.0513
30.08896;42.35146;92.32271;568.3953;208.8604;101.7249;150.3122
28.93078;41.05198;94.39291;560.8588;202.3165;101.7227;147.7175
30.01854;42.36;92.64708;566.0214;209.9267;101.7225;150.885
29.98073;42.62646;93.19354;569.4636;207.18;101.7216;149.4324
29.96635;42.36974;92.62875;565.3026;209.9404;101.7197;150.878
30.2212;42.31896;92.89844;570.2333;210.3629;101.7193;150.9249
30.04323;42.3274;92.87;568.0536;210.0425;101.7179;150.9768
29.01031;41.10661;94.27469;559.7922;202.1423;101.7172;147.6888
30.18594;42.32661;93.02937;568.1641;210.3537;101.7171;151.0346
29.04776;41.04964;94.34687;560.9099;202.386;101.7166;147.6648
30.17271;42.37312;92.32177;568.8156;208.9571;101.7156;150.337
28.9951;41.05719;94.14917;563.1729;201.6244;101.715;147.6315
28.96818;41.08427;94.25781;562.3578;201.9271;101.7149;147.6082
30.05089;42.33234;92.86885;566.4786;210.3254;101.7146;150.9681
28.94542;41.05776;94.1899;560.5214;201.6371;101.7145;147.6252
31.21193;43.36536;94.29104;569.2547;207.9252;101.7135;150.1183
29.07708;41.03859;93.99125;562.7656;202.1952;101.712;147.7384
30.17578;42.35292;92.82719;569.7698;210.2967;101.7115;150.9591
29.95807;42.34995;92.34187;567.9916;208.7612;101.711;150.3665
28.96964;41.02338;93.96886;560.3974;202.455;101.711;147.7079
29.82776;42.60974;93.1976;571.0167;207.095;101.7109;149.5107
29.05578;41.07698;94.12791;560.139;201.6644;101.7108;147.59
29.93109;42.35938;92.54552;567.5828;210.0519;101.7094;150.8944
30.23995;42.31713;92.81563;568.9396;210.4117;101.7093;150.986
28.71641;41.09125;94.21656;561.126;201.754;101.7083;147.632
24.48083;37.79562;91.19885;551.9146;200.9362;101.7081;148.0607
29.94386;42.59636;93.21438;570.7609;206.9688;101.7072;149.538
29.09385;41.82651;92.84781;563.975;205.884;101.7071;148.616
26.54594;38.97375;93.70042;550.8339;199.6113;101.7067;146.8837
30.19776;42.31224;92.86292;569.4036;210.0067;101.7054;150.9058
30.09031;42.30359;92.78604;570.4542;210.0246;101.7051;150.7616
33.78172;45.80396;92.91302;583.9089;213.8887;101.7036;152.0277
28.90469;41.80865;92.87635;563.1875;204.9419;101.7007;148.7416
30.08323;42.32042;92.64677;568.5563;210.154;101.6996;150.5688
30.23713;42.28963;92.5476;568.0672;209.9779;101.6986;150.8602
29.04375;41.06682;94.10802;562.3224;201.6825;101.6985;147.5334
30.0175;42.38474;92.43302;569.9011;209.2085;101.6982;150.4002
33.91823;46.12354;93.60719;582.2172;214.5008;101.6981;151.5883
29.12635;41.81547;92.86958;563.7349;205.2335;101.6981;148.7806
30.13703;42.35182;92.3849;570.0573;208.9894;101.6979;150.3392
30.14234;42.31047;92.67469;569.1151;210.4425;101.6976;150.4868
29.13714;41.82203;92.82427;562.576;205.4717;101.6975;148.8534
28.86536;41.03318;94.02209;561.6495;202.3875;101.6965;147.6929
30.3076;42.36625;92.92052;566.8187;210.7219;101.6952;150.9168
30.17646;42.34583;92.92313;566.8328;210.5485;101.6949;150.9447
30.1826;42.34427;92.41062;571.437;209.1221;101.6931;150.4099
30.10458;42.30583;92.63708;569.5703;210.9398;101.693;150.6283
29.00052;41.80479;92.8576;564.3026;205.7175;101.6915;148.7416
30.20615;42.35182;92.80302;568.5052;210.6033;101.6907;151.0836
30.2675;42.32599;92.87323;567.7438;210.8256;101.6906;150.7924
26.37005;38.96135;93.66323;552.5271;199.6225;101.6895;146.9832
29.15677;41.80604;92.83719;563.5292;204.745;101.6888;148.7005
30.23385;42.30432;92.50781;569.3578;209.9025;101.6883;150.8597
29.98578;42.28599;92.60355;568.3839;210.3169;101.6881;150.5246
30.40589;42.33656;92.93448;568.1193;210.7442;101.688;150.8163
28.97943;41.04521;93.99834;561.1495;202.0863;101.6873;147.5246
29.11844;41.08177;94.12292;561.6536;201.5921;101.6868;147.5303
28.93234;41.06016;94.25917;560.9026;201.5931;101.6856;147.6428
30.13688;42.33307;92.72511;568.7015;210.8902;101.6848;150.9946
29.00385;41.055;94.03864;561.6271;202.2773;101.6844;147.6588
30.31156;42.33094;92.77333;566.9849;210.6227;101.6835;150.7201
30.30234;42.33958;92.79646;566.9031;210.8435;101.6822;150.7857
29.9426;42.25927;92.72385;569.2693;210.1252;101.682;150.7423
30.15958;42.29943;92.61625;567.0432;210.7688;101.6813;150.817
29.94641;42.39474;92.53385;569.7198;210.0435;101.6802;150.9111
30.08526;42.33432;92.68958;568.2963;210.7229;101.6799;151.0558
29.83891;42.37516;92.56521;571.0974;210.0815;101.6797;150.8548
30.21833;42.32792;92.70948;566.2047;210.461;101.6796;150.6808
30.12927;42.31562;92.67052;568.3005;210.7302;101.6794;150.5862
28.98078;41.0836;94.11365;562.574;201.3754;101.6782;147.4501
30.29714;42.32948;92.64667;569.15;211.0298;101.678;150.7253
29.04641;41.81604;92.82135;562.5427;204.6369;101.6774;148.661
28.05531;40.87557;90.97187;556.1396;206.72;101.6771;148.2221
30.11536;42.32052;92.63302;568.5349;210.5331;101.6767;150.8844
29.88703;42.63307;93.24344;571.0984;206.7846;101.6759;149.551
29.25531;41.81635;92.84917;563.9515;204.6385;101.6758;148.6884
29.25917;41.06495;94.13042;564.0432;201.6258;101.6749;147.4427
29.01115;41.09208;94.1126;561.05;201.3687;101.6747;147.4777
30.1088;42.32505;92.66021;567.9359;210.08;101.6735;150.7001
29.0612;41.05844;94.13364;562.1104;201.5306;101.6731;147.5446
30.12932;42.34203;92.80979;568.8214;210.9365;101.6726;150.8761
30.16432;42.33912;92.73083;566.0896;210.2006;101.6718;150.7084
30.22385;42.30135;92.50031;568.7474;210.0067;101.6715;150.8494
30.20224;42.33047;92.62354;565.5927;210.2685;101.6709;150.6857
29.82104;41.90229;91.17656;558.1016;208.4708;101.67;149.7152
36.41844;47.59286;89.9776;585.4182;217.0694;101.6699;150.6232
30.09974;42.30318;92.64531;566.6063;210.2967;101.6699;150.8658
30.10594;42.33062;92.69312;567.2807;210.044;101.6698;150.7368
29.12458;41.00172;94.04135;561.6219;201.8044;101.6691;147.4483
30.24391;42.32224;92.58791;568.5901;210.9402;101.6682;150.7587
30.1074;42.29589;92.66115;565.7266;210.1979;101.6681;150.7124
30.32026;42.32448;92.72437;567.2146;210.434;101.6677;150.6072
30.21297;42.33469;92.69156;567.0823;210.3131;101.6677;150.6906
30.05859;42.35448;92.43677;569.2073;209.3623;101.6675;150.3697
30.15156;42.32833;92.61729;566.4063;209.9683;101.6655;150.7302
29.09813;41.06922;94.25645;560.1437;201.6375;101.6647;147.6376
30.09292;42.3124;92.59406;567.475;210.0654;101.6635;150.6599
30.05208;42.63328;93.23823;569.3948;206.6894;101.6631;149.4747
30.19151;42.37703;92.67469;566.3271;210.4662;101.6626;150.5818
30.24234;42.33094;93.01188;568.3375;210.1883;101.6625;150.8393
29.00823;41.06865;94.25938;560.1885;201.6229;101.6623;147.7158
30.235;42.31911;92.62354;567.3349;210.1573;101.6622;150.8051
30.21797;42.30271;92.5049;571.2104;210.1254;101.6615;150.8906
30.13724;42.33797;92.92729;569.8531;210.6027;101.6612;150.8377
30.20161;42.32771;92.91666;567.426;210.3873;101.6601;150.8633
30.02339;42.30531;92.6524;567.5765;210.3869;101.6594;150.6809
30.22755;42.33698;92.85406;569.7901;210.7919;101.6593;150.9012
26.4999;38.95261;93.62646;554.5443;199.6194;101.6592;146.9616
30.10687;42.30896;92.64;568.4802;210.1121;101.6585;150.7238
30.10333;42.35734;92.92062;566.8641;210.3125;101.6582;150.8271
30.34953;42.2987;92.4874;569.3109;210.276;101.6575;150.8406
31.40547;43.29578;94.28594;569.5125;207.8681;101.6573;150.065
29.9612;42.36693;92.50562;572.1339;210.1185;101.6557;150.8146
30.24005;42.34276;92.87968;568.5359;210.5502;101.6552;150.808
22.9601;36.84261;91.21146;546.6104;200.3298;101.6544;148.0554
29.97365;42.34646;92.41656;566.5396;209.3802;101.654;150.4103
30.13911;42.36958;92.74646;567.7906;210.435;101.6534;150.8709
30.26542;42.28917;92.47677;570.7391;210.1573;101.6522;150.8394
30.2776;42.34458;93.04219;568.7266;210.1771;101.6521;150.8303
30.2049;42.31828;92.91531;571.3542;210.7396;101.6505;150.8721
30.27104;42.32536;92.96083;570.6516;210.4431;101.6502;150.8097
29.06177;41.05776;94.24729;561.149;201.6269;101.6494;147.7561
29.96786;42.35365;92.4875;567.976;209.3915;101.6483;150.3724
29.17083;41.81948;92.74635;563.7115;204.7475;101.6474;148.6022
30.25255;42.33453;92.81802;569.2969;210.5838;101.647;150.8602
30.1887;42.32125;92.8025;568.2005;210.9046;101.6464;150.8792
30.05995;42.33443;92.75781;566.9703;210.3163;101.6425;150.9238
29.86995;42.39573;92.53073;570.0547;210.105;101.6419;150.7922
33.7537;45.83516;92.90636;584.6791;214.0258;101.6416;151.9621
29.95203;42.6175;93.22594;570.9745;206.6148;101.6408;149.4355
29.09234;41.02937;94.27666;562.8094;201.815;101.6376;147.7907
30.25604;42.33562;92.9874;570.3271;210.3077;101.6375;150.8515
