K5PC5CH.OP;K5T4.PV;K5T18_2.PV;K5PC6CH.OP;K5T8_3.PV;K5T10_2.PV
31.88615;113.3087;74.54604;44.18453;106.56;94.58395
31.11953;114.9441;75.40771;43.27156;107.665;94.58334
31.92307;113.6441;75.08188;44.17646;106.4096;94.58302
31.4212;115.2432;75.33083;43.30781;108.6426;94.58292
30.92323;114.8102;74.69125;43.21755;107.3591;94.58292
31.33052;115.0945;74.96083;43.29813;107.8726;94.58271
32.16167;114.1689;75.07125;44.20099;106.4074;94.58094
31.78177;113.9527;74.52396;44.13776;106.5336;94.5801
31.77427;113.5903;74.28709;44.14463;106.4556;94.57927
38.12281;116.3016;79.71687;49.85162;105.3087;94.57729
31.50573;115.0135;73.89854;43.24911;107.6256;94.57729
31.8025;114.3864;74.51187;44.14078;106.5904;94.57635
33.11422;113.8104;75.55521;45.54875;105.7949;94.57521
31.6412;113.3237;74.59688;44.13438;106.3658;94.575
31.02745;115.1771;74.71229;43.18922;107.4336;94.57479
31.60135;113.6859;74.93437;44.10135;106.6267;94.57448
31.55688;113.356;74.15146;44.11068;106.457;94.57396
31.79469;113.2643;74.38084;44.11958;106.5458;94.57375
31.70177;113.2289;74.475;44.15479;106.5678;94.57365
29.63307;113.8702;74.0798;42.48115;109.3175;94.57208
32.38083;113.919;75.2725;45.09349;106.0118;94.57188
31.92443;113.8509;74.35521;44.1651;106.6173;94.57166
31.81536;115.0608;74.93979;44.18781;106.3646;94.57146
33.2126;113.6804;75.61063;45.54021;105.7865;94.57136
31.91807;114.4635;74.24458;44.17109;106.5917;94.57052
31.66953;114.1652;74.31271;44.13937;106.5253;94.56958
31.97031;113.2697;74.53709;44.18255;106.5598;94.56948
31.95526;113.5231;74.97625;44.17162;106.397;94.56948
32.59604;113.8565;75.12125;45.13313;106.0353;94.56875
30.88385;114.7123;75.08104;43.21005;107.4752;94.56865
31.73177;113.2259;74.71521;44.14385;106.4769;94.56823
31.82448;114.2022;74.50437;44.165;106.6103;94.56812
31.98333;113.2584;74.62979;44.19938;106.5967;94.5675
31.85135;112.9653;74.38125;44.15672;106.5406;94.5674
32.03458;113.5209;74.4825;44.20974;106.5127;94.56687
31.81656;113.2934;74.63021;44.1101;106.347;94.56687
32.1662;113.3276;74.41896;44.19885;106.5678;94.56656
29.74672;113.6044;74.07021;42.4838;109.2354;94.56656
32.25151;114.6142;74.65479;44.19807;106.5564;94.56625
32.00651;113.8591;74.94063;44.18891;106.3414;94.56573
31.79359;113.3063;74.27875;44.09849;106.3812;94.56552
31.97979;114.7456;74.85854;44.17823;106.4778;94.56541
31.7688;113.3314;74.71125;44.12646;106.6786;94.56532
32.5837;113.527;75.27229;45.09292;106.0739;94.5651
32.56713;113.6829;75.28333;45.07781;106.0476;94.565
30.82813;114.8893;74.81583;43.16292;107.4265;94.565
31.91714;113.3534;74.62875;44.20667;106.5536;94.56458
34.50146;115.4189;74.35542;46.37682;106.0393;94.56344
31.88797;113.297;74.74958;44.14422;106.4591;94.56333
32.04146;114.2686;74.8475;44.14318;106.4979;94.56323
32.02932;113.3586;74.57833;44.20323;106.5356;94.56313
31.53417;113.6456;74.33708;44.15313;106.5202;94.56302
31.96875;113.3551;75.17937;44.21286;106.2898;94.56281
31.18682;114.8052;74.97896;43.30078;107.8776;94.56261
31.75568;114.1601;74.68437;44.14406;106.617;94.5625
28.50849;113.7232;73.39625;41.04781;108.1027;94.5625
32.15656;113.2314;74.565;44.21104;106.5502;94.56208
33.18609;115.3297;75.38688;45.5437;105.389;94.56187
32.14386;114.5359;74.32709;44.1937;106.5644;94.56156
31.59198;113.5543;74.47542;44.15422;106.4355;94.56125
31.69411;114.3405;74.91708;44.10333;106.6219;94.55979
32.03932;113.738;74.515;44.19833;106.5648;94.55968
30.34349;114.3946;74.80354;43.22833;107.4554;94.55927
31.69302;113.4804;74.13937;44.10328;106.4626;94.55865
31.83427;113.2844;74.85167;44.19333;106.449;94.55844
32.64198;113.6139;75.25687;45.10073;105.8748;94.5575
31.60135;113.6147;74.49667;44.13334;106.5786;94.5575
31.89443;113.2419;74.7775;44.18896;106.4839;94.55688
31.61854;113.5828;75.21938;44.09266;106.6386;94.55666
31.92823;113.723;74.50542;44.17208;106.583;94.55625
32.05865;113.8175;74.83375;44.18016;106.499;94.55583
31.91646;114.0547;74.54459;44.15208;106.4749;94.55552
31.71479;114.7691;74.19854;44.13042;106.416;94.55552
32.22224;114.7927;74.21271;44.19552;106.619;94.55479
31.93771;115.004;74.75459;44.2088;106.4102;94.55437
31.83104;113.2134;74.81313;44.21672;106.4731;94.55417
31.92411;113.2471;74.67812;44.20401;106.6866;94.55333
32.06443;114.4666;74.42229;44.17156;106.6184;94.55135
32.025;114.1971;73.96188;44.14687;106.526;94.55135
33.10724;114.4977;75.39;45.54896;105.4306;94.55063
31.37359;115.2471;75.03479;43.39552;107.5293;94.54958
32.09276;113.5499;74.38375;44.20573;106.5396;94.54948
31.22464;114.8048;75.32708;43.2925;107.6696;94.54948
32.08541;114.3591;74.15604;44.26714;111.259;94.54906
31.91719;113.5466;74.76708;44.19557;106.4954;94.54855
32.03812;113.4169;75.17875;44.17411;106.4199;94.54771
31.30328;114.7378;74.8725;43.35151;107.8766;94.54739
30.26172;114.4654;75.00667;43.24203;107.6091;94.54667
32.11656;113.3859;74.68542;44.1749;106.5638;94.54646
31.77693;113.1569;74.59458;44.10859;106.3407;94.54614
31.75505;113.4622;74.83437;44.09875;106.6526;94.5451
32.53391;113.498;75.1425;45.06203;106.0244;94.545
31.97198;113.4642;74.64417;44.1875;106.6771;94.545
30.94833;114.4678;74.75646;43.18328;107.4782;94.54479
30.89083;114.5499;74.74854;43.15609;107.4817;94.54437
31.29365;114.9816;75.13;43.2949;107.8924;94.54396
35.79292;115.5504;79.52271;47.8651;105.0182;94.54333
31.96828;114.0903;74.67188;44.14625;106.62;94.54312
35.28896;115.5886;74.58437;47.19292;106.1369;94.54302
36.84385;116.7486;77.97562;48.27406;107.1361;94.54282
31.79177;113.9704;74.47875;44.16031;106.5666;94.54271
31.56839;113.6537;74.73542;44.14682;106.4914;94.54271
31.61115;114.2771;74.99375;44.12026;106.6136;94.54166
30.36865;114.3063;75.03771;43.25708;107.6223;94.54166
30.95573;114.5497;75.02292;43.15854;107.48;94.54156
31.96292;114.4993;74.28562;44.14906;106.5485;94.54146
31.74438;113.6507;75.07333;44.12427;106.6325;94.53989
31.9225;113.6194;74.82916;44.19865;106.6018;94.53969
31.70474;114.1067;74.66771;44.15719;106.4743;94.53938
32.52318;113.3569;75.31104;45.08802;106.0184;94.53886
31.97104;113.9207;74.47229;44.18521;106.4952;94.53854
32.145;113.1089;74.83771;44.21427;106.4722;94.53802
31.64104;113.4407;74.50208;44.14896;106.5489;94.53802
31.59208;114.2746;74.93021;44.11308;106.6624;94.53656
33.04885;114.7784;75.33312;45.53031;105.7962;94.53646
36.7499;116.5291;78.00417;48.26609;107.1077;94.53615
32.58958;113.4364;75.57792;45.13604;106.0258;94.53584
31.67302;112.9904;74.31541;44.13042;106.3291;94.53448
32.13682;113.6832;74.88354;44.17562;106.4668;94.53438
31.34417;114.7986;74.83146;43.345;107.898;94.53427
32.0438;113.6971;74.62646;44.20229;106.5411;94.53416
31.87797;113.2597;75.21958;44.19688;106.4093;94.53396
32.57167;114.142;75.09958;45.14088;106.019;94.53313
31.73917;113.3514;75.24333;44.14099;106.4476;94.53281
32.08406;113.7697;75.24917;44.19115;106.3846;94.5325
32.01901;114.173;74.85271;44.19229;106.4655;94.53208
33.02193;114.1191;75.40459;45.5538;105.5036;94.53197
31.20224;114.8962;74.80979;43.33963;107.881;94.53125
31.75323;114.5731;74.48021;44.14677;106.53;94.53083
31.25833;113.2926;74.51854;43.37391;105.8179;94.53031
31.77036;114.2792;74.21333;44.15375;106.429;94.52937
30.38141;114.379;75.00021;43.21229;107.6317;94.52937
31.78641;113.3504;75.14188;44.11167;106.612;94.52906
31.82151;113.3664;74.32584;44.16063;106.4054;94.52823
32.66265;114.2224;74.90813;45.08182;106.013;94.5274
31.74453;113.1789;74.55708;44.13573;106.3333;94.52646
31.71583;114.8445;74.49875;44.1238;106.6619;94.52531
31.76563;113.7141;74.18291;44.10213;106.4228;94.52458
32.06271;114.8677;74.58146;44.17151;106.6178;94.52448
31.98396;113.4371;74.94854;44.20359;106.5577;94.52364
31.63266;113.3966;74.34875;44.11562;106.3927;94.52364
31.39667;115.0952;74.45187;44.13849;106.6059;94.52312
31.32703;114.7782;75.04208;43.29281;107.7286;94.52292
31.71031;113.3167;75.06208;44.12302;106.6017;94.5225
32.05146;113.3054;75.17583;44.18542;106.4042;94.52177
31.72776;113.1632;74.85958;44.18338;106.2522;94.52177
31.78854;113.687;74.95313;44.17875;106.5875;94.52145
32.79557;113.88;75.39375;45.11547;105.9918;94.52135
32.03786;113.6338;74.9225;44.20797;106.358;94.52125
29.5862;113.7235;73.82562;42.46156;109.1739;94.52042
31.75104;115.0555;74.67354;44.20708;106.4627;94.52021
32.05995;114.1176;74.40271;44.18323;106.6569;94.51968
31.75109;113.3797;74.97312;44.11953;106.6851;94.51958
31.38802;114.6261;73.88667;43.22828;107.5985;94.51958
31.24599;114.7117;75.23917;43.29911;107.8082;94.51896
31.51422;114.5459;74.87937;44.09958;106.6442;94.51854
31.66099;114.6261;74.70667;44.11719;106.6581;94.51833
31.6301;115.0554;74.3775;44.14094;106.6164;94.5176
30.89713;114.8752;74.93459;43.18521;107.453;94.5175
31.52057;113.181;75.0075;44.1126;106.6271;94.5174
31.50661;113.1757;74.94063;44.09151;106.4501;94.5174
30.30214;114.3452;74.77708;43.26776;107.6148;94.51677
32.95167;114.4053;75.21437;45.5526;105.4661;94.51646
31.57724;113.3478;74.41479;44.13187;106.4158;94.51646
31.92073;114.7476;74.9275;44.19609;106.3734;94.51625
31.83693;113.2483;74.96333;44.20557;106.2576;94.51552
34.50109;115.3351;74.60333;46.3837;106.0034;94.51511
28.3487;112.9457;73.62187;41.09932;107.7695;94.51479
31.61208;113.3042;74.95416;44.11766;106.4424;94.51458
32.03281;114.9915;74.79396;44.19245;106.4686;94.51334
31.40448;115.06;75.15688;43.25063;107.6752;94.51334
32.08667;114.184;74.97375;44.18338;106.4934;94.51312
32.04792;113.4683;74.51208;44.17438;106.5329;94.51271
31.29625;114.5833;73.82;43.2375;107.5871;94.51271
32.38599;114.5272;75.17396;45.06479;105.9847;94.5125
31.54682;114.7298;74.59042;44.11708;106.6177;94.51229
31.92531;113.6704;74.71208;44.1837;106.6324;94.51208
31.63526;114.0175;75.01917;44.11839;106.5907;94.51177
31.88766;114.6603;74.98688;44.10031;106.6736;94.51167
32.05917;114.1151;74.84208;44.18354;106.3375;94.51135
31.83297;113.288;74.69375;44.18745;106.486;94.51062
31.17104;114.6426;75.65916;43.33823;107.3965;94.51031
31.65271;113.6181;75.14146;44.10432;106.6345;94.50875
35.8126;114.3605;76.39542;47.97411;105.0064;94.50864
30.9249;115.1011;74.80458;43.15276;107.3382;94.50781
31.34271;114.5358;73.97146;43.27219;107.527;94.50729
32.59573;113.8286;75.06812;45.11036;105.9926;94.50614
30.37005;114.3913;74.71875;43.26937;107.5895;94.50583
32.20641;113.4356;74.90854;44.19755;106.4679;94.50521
31.94521;113.3759;75.10729;44.17578;106.277;94.50459
31.83922;114.0025;74.9625;44.12589;106.5081;94.50427
31.75885;113.46;75.08958;44.19953;106.259;94.50385
31.6726;113.4079;74.81834;44.11745;106.5904;94.50333
31.80766;113.2982;74.50021;44.13594;106.5418;94.5024
30.80854;114.8617;74.81521;43.1962;107.4335;94.5024
31.91016;113.2478;75.20583;44.19146;106.4104;94.50188
31.65792;113.9358;74.77333;44.09104;106.6612;94.50146
28.47266;113.608;73.41438;41.08599;108.0623;94.50105
31.21932;114.8527;75.1225;43.33104;107.785;94.5
31.22688;114.6968;74.88896;43.3199;107.6989;94.49979
31.76417;113.883;74.38917;44.10104;106.4444;94.49969
31.5637;113.8298;74.1552;44.10297;106.3852;94.49927
30.94859;114.562;75.04313;43.20432;107.4316;94.49917
31.6388;113.3056;74.97708;44.10292;106.6589;94.49792
32.17505;113.7506;74.52834;44.19912;106.5634;94.4977
32.73708;115.0953;75.0225;45.10505;105.9932;94.4975
31.70531;113.9369;74.98375;44.09687;106.6927;94.49709
31.39292;114.6408;75.03042;43.27;107.8335;94.49698
31.50828;113.6464;74.82604;44.22068;106.2396;94.49687
31.89229;113.5095;74.68958;44.20104;106.4796;94.49677
31.91589;113.2932;75.12479;44.11911;106.6591;94.49646
31.37365;114.3958;73.87896;43.25755;107.5093;94.49604
31.83656;113.1775;74.49458;44.14005;106.3296;94.49532
30.35568;114.5455;74.97937;43.24984;107.6162;94.4951
31.77151;113.7747;74.22646;44.13057;106.3186;94.49479
31.60021;113.7262;74.81355;44.10224;106.4575;94.49479
31.71719;113.9807;75.05833;44.12203;106.6564;94.49416
31.70708;113.2673;74.9075;44.10688;106.6148;94.49416
31.56766;114.3508;74.57396;44.14323;106.6005;94.49406
31.93526;113.8105;75.04646;44.18365;106.2673;94.49354
32.01516;113.8483;74.61375;44.18073;106.6036;94.49344
31.83312;113.5263;74.51708;44.12729;106.3025;94.49271
30.42068;114.461;74.94187;43.29042;107.6283;94.49271
31.62125;113.4308;75.0225;44.08781;106.6172;94.4925
31.61469;113.9723;74.19917;44.14088;106.3092;94.4925
31.68432;113.2218;75.19396;44.10563;106.6372;94.49219
31.9538;113.3325;75.17292;44.19761;106.3966;94.49052
32.0999;114.051;74.63292;44.18646;106.5306;94.49031
31.2549;114.9722;76.07271;43.28432;108.5817;94.48937
30.84026;114.5286;74.81958;43.20875;107.4253;94.48927
32.00266;113.9517;74.92146;44.20885;106.2566;94.48854
31.76568;113.4359;74.90854;44.0764;106.6883;94.48802
31.91682;113.2365;74.89458;44.21198;106.5322;94.48708
34.69865;115.3921;74.56167;46.36432;105.9131;94.48646
32.84859;114.8918;74.84688;45.125;105.9931;94.48521
28.6038;113.0218;73.63812;41.09995;107.7347;94.4851
31.79745;113.4158;74.41541;44.13021;106.3077;94.48458
32.64989;113.5411;75.31687;45.11031;106.0169;94.48448
31.81568;113.4461;75.23375;44.18146;106.3972;94.48448
31.86365;113.4994;74.76729;44.19735;106.4315;94.48438
31.82156;113.3585;74.87458;44.20323;106.3851;94.48406
33.18849;115.2485;75.44063;45.53958;105.3487;94.48333
31.49823;115.1697;75.52646;43.32844;108.6329;94.48302
31.41458;113.552;74.88729;44.14235;106.6121;94.48229
31.89479;113.0106;74.29;44.15099;106.3204;94.48167
31.87781;113.5987;75.15166;44.22234;106.2854;94.48146
34.68187;115.3309;74.57604;46.39167;105.9328;94.48125
31.54062;114.7213;74.7875;44.11375;106.5008;94.48021
31.94453;114.1399;74.59021;44.18594;106.3875;94.47813
31.6299;113.6365;74.52458;44.11354;106.5753;94.47813
28.78583;112.9912;73.6375;41.12458;107.8455;94.47781
31.7624;114.5929;74.91333;44.19672;106.4854;94.47729
32.0136;113.2149;74.79042;44.19307;106.456;94.47719
31.56948;113.7703;74.75542;44.10719;106.4672;94.47708
31.74068;113.2605;74.58875;44.1263;106.3305;94.47697
31.92588;113.4277;74.94354;44.20844;106.3184;94.47667
31.65688;113.3179;74.95375;44.10609;106.6607;94.47646
30.98083;114.791;74.96792;43.19953;107.3356;94.47636
31.81266;114.3801;74.79083;44.20115;106.5166;94.47573
32.07901;113.8702;74.51312;44.16943;106.4827;94.4752
28.47302;112.8967;73.62458;41.06839;107.8115;94.47511
31.38042;113.2094;74.18375;44.14724;106.37;94.47479
30.2199;114.3016;74.75021;43.1763;107.4143;94.47417
31.88021;113.725;75.13521;44.10849;106.5401;94.47396
41.27828;116.2943;79.18625;52.9801;102.8231;94.47334
32.10266;114.8359;74.94688;44.18021;106.3954;94.47334
31.88047;113.6671;74.84354;44.17646;106.4938;94.47323
31.85203;113.3156;74.385;44.14099;106.3262;94.47323
28.59719;113.2585;73.40063;41.14828;108.0478;94.47292
32.56224;113.3753;75.36667;45.10255;106.041;94.47229
32.11615;113.3862;75.05605;44.18234;106.6241;94.47198
31.69885;113.3234;74.81959;44.07146;106.6079;94.47198
30.26328;114.4534;74.95583;43.2299;107.5986;94.47188
31.87625;113.5033;74.98854;44.21761;106.4912;94.47146
31.61302;114.1441;75.08437;44.11146;106.5205;94.47042
31.44901;115.0645;76.04916;43.33963;108.5885;94.4701
31.40339;113.5515;74.39896;44.12557;106.537;94.47
31.69698;113.9752;74.78521;44.2149;106.3233;94.46938
31.99615;113.3429;74.90208;44.17708;106.4823;94.46927
30.80771;114.8469;74.71917;43.19588;107.333;94.46916
32.58812;113.8347;75.20521;45.09698;106.0017;94.46906
32.62026;113.624;75.42625;45.10823;105.8742;94.46833
31.88458;113.5936;75.05583;44.19802;106.4892;94.46781
31.94203;113.9067;74.72938;44.19526;106.5225;94.4677
31.55672;114.4096;73.71584;43.22807;107.5505;94.4675
31.72266;113.6826;75.02729;44.11719;106.6158;94.46708
31.86026;113.6618;74.94104;44.22089;106.3373;94.46698
35.93573;115.4296;79.38479;47.90542;104.991;94.46667
32.4612;113.5808;75.44708;45.08297;105.8733;94.46646
32.00906;113.3468;74.68646;44.19719;106.4651;94.46604
31.88833;113.7448;74.95375;44.20687;106.328;94.46573
31.78333;113.3661;74.26354;44.10328;106.4338;94.4651
31.46865;113.7644;74.97417;44.10167;106.6126;94.4651
32.05323;113.2261;74.54521;44.2187;106.412;94.46458
31.66838;113.3487;74.09208;44.16245;106.4126;94.46333
31.4076;113.3233;74.54979;44.15771;106.5736;94.46239
31.69698;113.2671;74.85208;44.10588;106.6107;94.46219
31.97333;114.0488;74.89771;44.17172;106.5981;94.46114
31.4226;113.6537;74.22417;44.11156;106.4781;94.46094
32.57802;113.5872;75.43354;45.13875;105.9728;94.46083
32.1;114.364;75.21812;44.19781;106.4008;94.46052
31.51599;113.9392;74.74541;44.09177;106.6168;94.46042
31.80693;113.4578;75.09396;44.19938;106.253;94.46021
32.49089;113.6461;75.46291;45.08906;105.9329;94.45989
32.5975;113.7733;75.17479;45.06625;105.9841;94.45969
32.09432;113.5205;74.73417;44.21151;106.5227;94.45937
32.02818;114.5923;74.92771;44.21318;106.5015;94.45885
31.97318;114.5978;74.84209;44.18964;106.2774;94.45864
32.66172;114.1072;75.09396;45.09896;106.0078;94.45823
31.41641;114.9767;75.72875;43.27089;108.5774;94.45781
29.76177;114.0154;73.50625;42.47083;107.2681;94.45771
28.40323;113.051;73.57291;41.06792;107.7348;94.4576
31.6201;114.4989;74.76979;44.10104;106.5655;94.4575
31.5424;114.0391;74.32979;44.11745;106.5217;94.45698
32.70427;113.9251;75.55813;45.1175;105.905;94.45667
31.39036;114.9336;75.07333;43.29203;107.6725;94.45656
32.03724;113.9056;74.59396;44.22953;106.4591;94.45635
31.6637;113.4088;74.85729;44.11625;106.4569;94.45583
31.19823;113.1145;74.25562;44.13156;106.3607;94.45563
32.40833;114.0489;75.04562;45.07291;105.9941;94.45541
31.08833;114.7909;75.63792;43.31698;107.3996;94.45323
34.85646;115.881;74.44437;46.3849;105.7551;94.45292
31.50281;114.7796;75.00459;44.09271;106.5462;94.45292
30.90641;114.8236;74.99958;43.18714;107.3397;94.45271
34.53313;115.3854;74.20209;46.38161;105.9522;94.45261
32.50885;114.1071;75.71542;45.09459;106.0047;94.45208
31.96484;114.3036;75.00646;44.18198;106.4969;94.45146
31.86375;113.4207;74.91896;44.18948;106.3874;94.45115
34.59432;115.549;74.59209;46.38;105.5384;94.45104
31.3538;114.3651;73.62979;43.25526;107.5379;94.45052
31.63932;113.2411;74.44542;44.12656;106.4381;94.45
29.84755;114.1683;73.6573;42.47156;107.266;94.44958
31.98026;113.9688;74.80813;44.21193;106.2584;94.44865
31.83182;113.4627;74.25833;44.09932;106.3705;94.44854
31.38338;114.8784;75.27771;43.2825;107.6764;94.44656
31.42838;113.4795;74.46958;44.10818;106.5506;94.44614
32.48875;113.7663;75.41104;45.10906;105.8945;94.44604
32.13136;113.8221;74.15938;44.2638;111.0839;94.44563
31.79323;113.1903;74.75438;44.20615;106.3177;94.44563
34.5499;115.6034;74.82896;46.3787;105.6398;94.44552
31.91693;113.198;74.94271;44.2063;106.2376;94.44552
31.72984;113.4173;75.01625;44.10458;106.5905;94.44489
32.60401;113.6759;75.76667;45.09531;105.9219;94.44417
31.3762;114.5022;73.7225;43.24297;107.4949;94.44406
31.25161;114.8285;73.65979;43.23531;107.5101;94.44386
31.3263;114.7294;75.15875;43.29568;107.6666;94.44323
31.29677;113.0378;74.70209;43.34734;105.7815;94.44323
31.54323;113.5085;74.32333;44.13182;106.3398;94.44292
29.86047;113.8023;73.53458;42.46849;107.248;94.4426
31.48703;114.1501;74.48396;44.13755;106.5029;94.44177
31.71911;113.0109;74.53709;44.12833;106.4157;94.44032
32.67646;113.4128;75.51271;45.07406;106.0665;94.44021
31.79229;113.2835;75.04688;44.12667;106.4367;94.44021
31.84286;113.8732;74.81333;44.19359;106.4735;94.43979
31.82057;113.5544;74.95958;44.20557;106.2351;94.43979
32.83937;113.6579;75.30437;45.15401;105.961;94.43896
28.41609;113.1371;73.45875;41.12276;108.0095;94.43781
28.41286;113.0504;73.5725;41.12906;107.8654;94.43636
31.76427;113.3781;75.16541;44.12901;106.4391;94.43625
32.64333;113.7423;75.30646;45.08016;106.0014;94.43604
31.85312;113.6392;74.92375;44.20458;106.3185;94.43479
28.46536;113.0617;73.48479;41.05781;107.7213;94.43333
32.00557;114.3801;74.81208;44.20297;106.2884;94.43114
31.89859;115.1135;74.83813;44.19729;106.2924;94.43105
31.75818;113.6125;74.91688;44.19865;106.2575;94.42969
31.98922;113.4625;74.83396;44.21161;106.2625;94.42833
29.63521;113.253;74.08625;42.465;109.0974;94.42833
31.74844;113.1973;74.45812;44.13292;106.4077;94.42823
34.63526;115.5304;74.85271;46.33474;105.6693;94.42667
31.69917;113.4416;74.34292;44.14859;106.3305;94.42667
31.59385;115.2277;75.76187;43.3838;108.603;94.42646
34.48896;115.0161;74.34917;46.3663;105.1921;94.42635
31.67005;113.864;75.08521;44.105;106.5408;94.42625
31.87792;113.2583;74.77292;44.18;106.5495;94.42604
31.64453;114.1987;74.77854;44.13036;106.4997;94.42604
31.29484;112.857;74.63208;43.27719;105.3345;94.42604
