K5PC5CH.OP;K5T4.PV;K5T7.PV;K5PC6CH.OP;K5T8_3.PV
53.15641;135.1777;47.79604;63.94526;117.7147
52.95557;135.2434;47.78083;63.90521;117.7089
53.21875;135.2571;47.76781;63.9538;117.72
53.00859;135.247;47.72375;63.93698;117.7085
53.15964;134.9642;47.72427;63.95813;117.6968
53.14292;135.0185;47.8174;63.925;117.6826
53.19828;134.9667;47.86406;63.91021;117.677
53.30354;134.8636;47.85979;63.90776;117.6731
53.14745;134.8149;47.81302;63.92417;117.6592
53.10271;135.0707;47.85969;63.94203;117.667
53.01437;135.0532;47.9575;63.94365;117.6607
52.82885;135.0145;47.98989;63.89885;117.6739
52.90766;134.9662;48.01552;63.92266;117.6703
53.115;135.0903;48.03229;63.94271;117.6649
53.11948;135.1679;48.00813;63.93026;117.6665
53.06344;135.0432;48.05135;63.89292;117.6777
53.19828;134.9069;48.1151;63.94844;117.6734
53.18411;134.8497;48.085;63.89052;117.6568
53.24505;135.0428;47.99625;63.8637;117.663
53.2438;135.2177;47.90865;63.92234;117.7009
53.14162;135.294;47.92521;63.95057;117.7075
52.99287;135.0971;47.95854;63.93734;117.7016
53.21104;135.0922;47.9674;63.93844;117.7032
53.06635;135.1044;48.03573;63.92104;117.6995
53.11505;135.1609;48.02823;63.93224;117.6981
53.14235;135.1246;47.99427;63.94677;117.6894
53.13266;135.1934;47.92625;63.93781;117.7024
53.05375;135.1477;47.8401;63.93979;117.7169
53.23859;135.1066;47.82406;63.97854;117.7161
53.11964;135.2088;47.81937;63.97031;117.7207
52.9687;135.2309;47.84823;63.94432;117.707
53.09193;135.103;47.90896;63.95318;117.6948
53.12062;135.1353;47.9924;63.95755;117.6869
53.13839;135.1727;47.96917;63.92906;117.6986
53.25807;135.1061;47.96406;63.93604;117.6967
53.14375;135.1428;47.95375;63.96245;117.7015
53.12927;135.2747;47.96667;63.9587;117.6913
53.10688;135.457;48.0025;63.97177;117.6941
53.15906;135.5026;48.03281;63.96172;117.7186
53.10313;135.3366;48.02636;63.97448;117.7402
53.04286;135.3418;48.00135;63.9824;117.7269
53.04948;135.2347;48.03667;63.95406;117.7624
53.19297;135.1236;48.02969;63.9375;117.755
53.13334;135.2737;48.02114;63.96286;117.7779
53.0899;135.4364;48.05677;63.96552;117.775
53.18469;135.5228;48.10448;63.95542;117.7586
53.00042;135.4815;48.03396;63.9649;117.792
53.11474;135.4383;48.00281;63.98458;117.8103
53.10958;135.5446;47.93385;63.95573;117.82
53.18771;135.5321;47.87959;63.94901;117.8295
53.2287;135.3634;47.83062;63.94896;117.8288
53.08385;135.2234;47.78271;63.93974;117.8402
53.17219;135.1461;47.81615;63.96724;117.8183
53.2187;135.1499;47.90646;63.96083;117.819
53.2026;135.3687;47.91938;63.94812;117.7877
52.99854;135.3968;47.99385;63.95547;117.7845
53.03672;135.4317;48.01073;63.91651;117.7832
53.16766;135.3308;48.07708;63.92792;117.7868
53.13391;135.1566;48.09948;63.94333;117.7574
53.34589;135.0238;48.14406;63.93557;117.7633
53.28;135.1716;48.15375;63.98271;117.7637
53.26932;135.2486;48.12625;63.97047;117.7679
53.13042;135.3558;48.0776;63.98375;117.7919
53.3137;135.4471;48.03938;63.94969;117.7952
53.13411;135.5459;48.04917;63.98974;117.8064
53.06167;135.438;48.08333;63.98245;117.8088
53.08537;135.4249;48.09354;63.95182;117.8291
53.07417;135.386;48.03927;63.9826;117.8487
53.18349;135.2741;48.00344;63.96167;117.876
53.16271;135.33;48.02771;63.95937;117.8897
52.99026;135.4265;48.01875;63.96896;117.9187
53.05219;135.3505;48.04833;63.9875;117.96
53.10005;135.3887;48.03542;63.96219;117.997
53.18068;135.3596;47.96969;63.96239;118.0709
53.06213;135.4281;47.90167;63.97688;118.1038
53.04036;135.4527;47.82677;63.96188;118.1476
53.07714;135.294;47.82761;63.92615;118.1548
53.04693;135.2006;47.90656;63.9525;118.1731
53.1126;135.1933;47.88104;63.9826;118.1821
53.22823;135.2052;47.87469;63.96927;118.1773
53.19141;135.26;47.85188;63.9662;118.173
53.1974;135.3;47.77438;63.97568;118.1449
53.17453;135.2999;47.74625;63.97031;118.1282
53.20479;135.2842;47.79063;63.95594;118.113
53.11787;135.2924;47.76625;63.98427;118.1161
53.16589;135.2571;47.78208;63.98594;118.091
53.13208;135.1754;47.7775;63.93854;118.071
53.14766;135.1475;47.805;63.95917;118.0399
53.14391;135.0751;47.81125;63.93823;118.0184
53.13375;135.1174;47.7875;63.93135;117.9923
53.13693;135.2167;47.77271;63.95864;117.9715
53.00979;135.1481;47.77677;63.94724;117.9542
53.08562;135.0229;47.76563;63.90453;117.9073
53.17573;134.9937;47.79458;63.93802;117.886
53.28224;135.0382;47.76656;64.05417;117.851
54.97573;135.0079;47.74385;65.92807;117.8303
55.98208;135.1818;47.74969;66.73917;117.8004
56.48964;135.7556;47.74333;67.18443;117.755
56.46125;136.0765;47.75417;67.18562;117.7238
56.81166;136.1783;47.71135;67.41547;117.6903
57.00651;136.3587;47.75667;67.74099;117.6965
57.06016;136.6431;47.82885;67.73187;117.6602
56.87365;136.7623;47.79292;67.70099;117.6347
57.20542;137.0255;47.71177;67.70589;117.6294
57.19188;137.2243;47.73;67.73833;117.6286
57.20193;137.3982;47.69073;67.75974;117.6502
57.19239;137.6368;47.63927;67.74734;117.6535
57.28802;137.8879;47.56229;67.7336;117.6712
57.20469;138.0447;47.53073;67.7514;117.7124
57.16651;138.2283;47.54344;67.73933;117.7416
57.0489;138.19;47.55458;67.73375;117.7983
57.2338;138.0506;47.60729;67.74313;117.8765
57.11411;138.2055;47.60729;67.72104;117.9271
57.25698;138.1495;47.57615;67.75708;117.9721
57.2187;138.1122;47.63302;67.74604;118.0318
57.2813;138.2579;47.56323;67.74875;118.0889
57.29724;138.5144;47.51406;67.76781;118.1237
57.29682;138.7965;47.49021;67.75349;118.1776
57.16885;138.8282;47.51458;67.75297;118.2154
57.32094;138.6936;47.58635;67.77573;118.2666
57.42807;138.7919;47.62229;68.03229;118.3094
57.49026;138.8269;47.58448;68.07677;118.3603
57.72063;138.9021;47.52344;68.09797;118.4251
57.55307;138.9484;47.48031;68.07531;118.4822
57.54391;138.8883;47.42167;68.10375;118.5369
57.50667;138.9653;47.37479;68.08646;118.5777
57.78016;139.0147;47.36302;68.13906;118.6157
57.64448;139.0173;47.34459;68.12041;118.6728
57.50151;138.9804;47.37292;68.13375;118.6982
57.74542;138.9443;47.37865;68.12078;118.7208
57.57073;139.0465;47.38479;68.11333;118.7398
57.48375;138.8328;47.40729;68.12146;118.7533
57.56224;138.8449;47.3324;68.09594;118.7723
57.46948;138.8967;47.32146;68.12109;118.792
57.43953;138.9428;47.34625;68.08427;118.8077
57.60797;138.8363;47.32677;68.11443;118.8288
57.45208;138.8808;47.30177;68.12193;118.8456
57.55724;138.7476;47.40021;68.1112;118.8566
57.42198;138.7545;47.4399;68.08656;118.862
57.48505;138.6884;47.4724;68.14011;118.8765
57.47073;138.652;47.48896;68.11583;118.8835
57.51542;138.7186;47.51031;68.12859;118.8845
57.4949;138.7148;47.5099;68.13239;118.8873
57.51568;138.995;47.51375;68.11614;118.8876
57.55604;139.1592;47.51969;68.08646;118.9048
56.89448;139.1985;47.50771;67.24792;118.9193
56.65698;139.0179;47.49427;67.25219;118.9332
56.68417;138.9003;47.54875;67.2451;118.9581
56.71667;138.9745;47.58198;67.25203;118.9717
56.51849;138.9935;47.57365;67.21729;118.9925
56.49469;138.7934;47.60521;67.20156;119.0054
56.44255;138.7464;47.58729;67.24532;119.0233
56.47583;138.7852;47.525;67.22938;119.0479
56.48104;138.691;47.61135;67.21276;119.0501
56.37979;138.4367;47.54781;67.21938;119.0598
56.44584;138.2467;47.57375;67.22734;119.0405
56.30656;138.1073;47.68406;67.21344;119.0344
56.29662;137.924;47.68052;67.21573;119.0177
56.46042;137.8696;47.64188;67.22859;118.9977
56.55214;137.9784;47.58156;67.13755;118.9938
56.13302;137.9417;47.54573;66.85833;118.9707
55.78458;137.9167;47.52594;66.56453;118.9794
55.39396;137.8644;47.53281;66.32088;118.9954
55.43636;137.8043;47.53011;66.35234;118.9793
55.24635;137.5527;47.55427;66.3038;118.9676
55.34698;137.3998;47.60167;66.33172;118.9441
55.46958;137.3767;47.55698;66.35114;118.9274
55.49688;137.082;47.58469;66.3362;118.9142
55.59104;137.0434;47.62135;66.32818;118.8822
55.35635;137.1998;47.60875;66.27666;118.8679
55.34359;137.3306;47.55333;66.30839;118.859
55.49724;137.2869;47.51563;66.28479;118.8341
55.51927;137.4189;47.50125;66.28245;118.7871
55.45625;137.3315;47.5126;66.31187;118.7852
55.50687;137.1331;47.51563;66.30672;118.7525
55.46828;137.3366;47.5425;66.29057;118.716
55.50391;137.3976;47.545;66.31172;118.6844
55.39271;137.1935;47.50583;66.2989;118.663
55.37854;137.2496;47.46094;66.27417;118.633
55.43214;137.357;47.41636;66.28558;118.5938
55.43432;137.216;47.35271;66.3063;118.5758
55.36911;137.3182;47.31146;66.28818;118.5797
55.4938;137.2986;47.2525;66.28641;118.5858
55.48344;137.3098;47.27083;66.26104;118.5774
55.44588;137.3398;47.16563;66.27661;118.5822
55.35953;137.4346;47.1526;66.30141;118.5769
55.45833;137.3883;47.19239;66.27917;118.5754
55.42526;137.428;47.21812;66.30714;118.5823
55.39974;137.4594;47.19917;66.28292;118.5735
55.49562;137.4521;47.14188;66.28761;118.6104
55.40833;137.5081;47.06865;66.26859;118.6268
55.34703;137.5366;46.99719;66.26177;118.6205
55.33682;137.3358;46.91271;66.29308;118.622
55.37807;137.3458;46.88136;66.2664;118.63
55.48745;137.3117;46.91114;66.28703;118.6323
55.23891;137.174;47.01479;66.24593;118.6278
55.54021;136.9847;47.0501;66.30281;118.6232
55.47432;136.9481;47.07177;66.29349;118.5901
55.52375;136.96;47.06323;66.28635;118.5994
55.57125;137.1099;47.15719;66.26854;118.5827
55.43615;137.1035;47.23292;66.27568;118.5733
55.59459;137.149;47.2551;66.2674;118.565
55.4164;137.2164;47.18354;66.2687;118.5347
55.54281;137.1347;47.1801;66.2525;118.519
55.40432;137.0151;47.19427;66.28989;118.5192
55.52422;136.8586;47.17052;66.28224;118.5167
55.40641;136.7908;47.18063;66.27338;118.4694
55.48828;136.9294;47.13656;66.25636;118.4309
55.58635;137.1184;47.07563;66.27911;118.3865
55.5387;137.1647;46.99521;66.25411;118.3461
55.43401;137.1926;46.96521;66.25083;118.315
55.52448;137.2688;46.88313;66.24958;118.3192
55.30401;137.1252;46.8899;66.27412;118.3174
55.44714;137.1174;46.86115;66.23093;118.2909
55.37062;136.9372;46.87115;66.26192;118.2734
55.46969;136.7619;46.82083;66.25849;118.2409
55.4112;136.691;46.84489;66.24838;118.2094
55.4525;136.8182;46.90021;66.23386;118.1746
55.35922;136.8708;47.01792;66.22536;118.1845
55.4551;136.7949;47.01094;66.24323;118.168
55.48271;136.7343;46.99115;66.25542;118.1667
55.49187;136.7646;46.98323;66.23448;118.1569
55.51875;136.6159;46.93479;66.20958;118.142
55.35797;136.6468;46.92229;66.2388;118.134
55.48125;136.6018;46.98104;66.28469;118.1103
55.41974;136.6539;47.03833;66.24911;118.0925
55.45287;136.5809;47.02656;66.25083;118.0901
55.48214;136.5939;47.07521;66.24567;118.0717
55.36901;136.8231;47.07677;66.24156;118.0404
55.24318;136.9272;47.03271;66.25385;118.024
55.52771;136.8179;46.9201;66.26187;118.022
55.44177;136.6438;46.92354;66.22151;117.9984
55.47937;136.6928;46.95969;66.26041;117.9766
55.42693;136.8349;46.96281;66.23219;117.9786
55.48838;136.6467;46.98656;66.2337;117.9684
55.26411;136.601;47.00813;66.22047;117.9473
55.37505;136.6431;46.99052;66.2725;117.9405
55.40604;136.9844;46.93167;66.23521;117.9479
55.40594;137.0492;46.99042;66.24615;117.9765
55.42156;137.0339;46.91427;66.2438;118.0027
55.325;136.7494;46.88542;66.24453;118.0178
55.56479;136.5833;46.90313;66.25958;118.0144
55.53245;136.6661;46.82146;66.25089;118.0309
55.49979;136.7148;46.74062;66.25333;118.0104
55.33026;136.7296;46.75969;66.22463;117.9955
55.46088;136.6457;46.71802;66.25057;117.9755
55.54911;136.9154;46.66698;66.27834;117.9772
55.53844;137.1807;46.65417;66.28589;117.9571
55.50261;137.2507;46.67708;66.23828;117.9948
55.48938;137.3715;46.61698;66.25162;117.993
55.34406;137.2709;46.55042;66.2126;117.9821
55.4576;137.061;46.47323;66.24239;117.9978
55.23271;136.8707;46.50542;66.26391;117.9991
55.34667;136.8266;46.50292;66.25256;117.9917
55.38297;136.8219;46.46792;66.22896;117.9961
55.46333;136.8728;46.35823;66.25562;118.0193
55.27708;136.9995;46.23781;66.25089;118.0622
55.40719;136.9734;46.19271;66.24547;118.0643
55.45104;137.1958;46.16344;66.22802;118.0632
55.535;137.1925;46.13323;66.26479;118.0844
55.40047;137.1235;46.125;66.26286;118.0959
55.37959;136.9548;46.10896;66.26365;118.095
55.41401;136.8043;46.01594;66.25948;118.0816
55.45177;136.7413;45.99302;66.25536;118.0409
55.55203;136.9192;46.0425;66.29614;118.0434
55.35505;137.0646;46.10344;66.26537;118.0177
55.38401;137.0935;46.09917;66.26214;117.9971
55.44047;137.1146;46.06136;66.27802;117.8331
55.37292;137.1477;46.01896;66.25234;117.9679
55.29542;136.9808;46.09854;66.25964;118.016
55.41193;137.0018;46.11937;66.27229;118.0228
55.44792;136.9071;46.15802;66.26828;118.0204
55.53224;137.0137;46.18344;66.29427;118.0456
55.45094;137.2619;46.15448;66.27688;118.076
55.5774;137.386;46.16781;66.28922;118.0811
55.4224;137.3516;46.15167;66.26192;118.0896
55.30568;137.2071;46.1175;66.25573;118.1039
55.40568;137.0904;46.04937;66.2524;118.1235
55.61057;137.1015;45.98792;66.26458;118.1418
55.40562;136.9572;45.98125;66.24812;118.1586
55.50766;136.9341;45.95719;66.24573;118.167
55.3937;136.8731;46.01437;66.25109;118.1436
55.51714;136.9833;46.07188;66.25552;118.1465
55.36568;137.0419;46.03115;66.23594;118.12
55.57818;137.2151;46.05719;66.26369;118.1094
55.28938;137.157;46.05906;66.24265;118.1003
55.3699;136.9565;46.02563;66.25083;118.1022
55.57698;136.813;46.07594;66.2662;118.0967
55.43698;136.7498;46.1426;66.23776;118.0791
55.47958;136.7656;46.17406;66.22688;118.0646
55.44781;136.9435;46.15031;66.25443;118.0594
55.69239;136.9736;46.13698;66.25156;118.0458
55.43661;136.8972;46.12188;66.24136;118.0203
55.45021;136.7329;46.14063;66.28797;118.0292
55.32088;136.8925;46.15886;66.26547;118.0459
55.38177;137.1282;46.17417;66.24255;118.0406
55.37516;137.096;46.1526;66.2938;118.0675
55.48021;136.9753;46.13833;66.30422;118.0759
55.43208;136.8393;46.13604;66.28099;118.0825
55.41917;136.7358;46.09636;66.26625;118.079
55.45406;136.7097;46.00448;66.25015;118.0639
55.53453;136.7664;45.96875;66.24104;118.0672
55.44307;136.9629;45.98698;66.26552;118.0665
55.23812;136.8792;46.02187;66.24448;118.054
55.37239;136.8556;46.03552;66.2662;118.012
55.40276;136.824;46.06208;66.23568;117.9926
55.37516;136.8516;46.06323;66.22474;117.9836
55.3475;136.8043;46.05427;66.25656;117.963
55.40943;136.6471;46.10104;66.25713;117.9424
55.50552;136.5107;46.10437;66.23521;117.9221
55.48719;136.599;46.08208;66.22651;117.8948
55.42755;136.7908;46.03948;66.25297;117.9069
55.38177;137.0459;46.02854;66.23771;117.9313
55.50625;137.0313;46.07333;66.28615;117.9209
55.29464;136.7958;46.08958;66.25406;117.917
55.28802;136.7811;46.1799;66.23885;117.9082
55.3187;136.627;46.14115;66.25146;117.9174
55.50266;136.5676;46.1799;66.23604;117.9326
55.44547;136.5423;46.21708;66.25063;117.9141
55.40604;136.3038;46.21927;66.21615;117.8864
55.44661;136.2934;46.22083;66.23828;117.8766
55.31766;136.5408;46.31771;66.27292;117.848
55.31948;136.6254;46.34792;66.23661;117.8231
55.39198;136.591;46.36146;66.30334;117.7935
55.33047;136.477;46.30802;66.29901;117.781
55.27583;136.4673;46.23406;66.29885;117.783
55.35771;136.458;46.15875;66.24578;117.7792
55.28963;136.4693;46.14115;66.2563;117.75
55.26099;136.4847;46.04802;66.25781;117.7606
55.47833;136.4479;45.99344;66.26385;117.7654
55.32234;136.6416;46.02531;66.27099;117.7842
55.42812;136.931;46.07719;66.28297;117.8001
55.40828;137.1371;46.15198;66.31604;117.8205
55.37224;136.9793;46.14521;66.26099;117.8415
55.25104;136.7875;46.15448;66.28995;117.8532
55.46912;136.9007;46.1724;66.27563;117.8906
55.44115;136.8226;46.23146;66.27786;117.8798
55.40771;136.8062;46.22354;66.28114;117.8881
55.34563;136.9624;46.20063;66.29068;117.8961
55.34333;136.9799;46.21906;66.36031;117.915
55.16427;136.9536;46.26323;66.29771;117.9167
55.22786;136.7773;46.28625;66.28385;117.9201
55.26031;136.8643;46.27365;66.34515;117.9529
55.24911;136.8416;46.29156;66.31729;117.9785
55.49318;136.8644;46.36094;66.31255;117.9944
55.39604;136.8723;46.32448;66.29177;118.0279
55.59536;136.744;46.27344;66.31953;118.0432
55.51969;136.8802;46.27094;66.32427;118.0546
55.3713;137.0344;46.24771;66.31734;118.061
55.41698;137.3105;46.23698;66.34828;118.0735
55.41552;137.3642;46.21021;66.30427;118.1055
55.34526;137.2649;46.21406;66.31432;118.1292
55.53641;137.1565;46.20208;66.32396;118.1199
55.41088;136.9098;46.14073;66.28521;118.1227
55.54948;137.0602;46.09042;66.29948;118.1157
55.45667;137.0123;46.0626;66.29745;118.1034
55.39312;137.0746;46.03437;66.29912;118.0785
55.47375;137.1588;45.98792;66.28786;118.0673
55.39406;136.9855;45.88906;66.29369;118.058
55.37234;136.9341;45.81354;66.27349;118.0289
55.51979;136.9774;45.73427;66.35;118.0256
55.38609;136.9932;45.73563;66.32291;118.02
55.50068;136.9418;45.79677;66.30255;118.0084
55.4151;136.8041;45.85417;66.34511;118.0027
55.42146;136.7437;45.96062;66.29286;118.0085
55.32109;136.904;46.04385;66.33984;117.9856
55.5313;136.9483;46.19135;66.34146;117.9666
55.59489;136.951;46.25063;66.31937;117.9632
55.57063;136.9909;46.27781;66.33469;117.9542
55.60818;137.0765;46.2924;66.34489;117.9333
55.39771;137.0105;46.3525;66.27885;117.9253
55.58688;136.9656;46.40229;66.34818;117.9341
55.37537;137.0626;46.35604;66.31635;117.9255
55.46474;137.1615;46.31417;66.38016;117.9042
55.4513;137.0097;46.30135;66.30255;117.9007
55.34172;136.9542;46.27187;66.31625;117.8968
55.48203;136.8152;46.32479;66.33547;117.8846
55.58292;136.6379;46.29771;66.34422;117.8703
55.47693;136.7234;46.2449;66.37234;117.8466
55.51318;136.9419;46.2751;66.34109;117.8385
55.62474;136.9774;46.29313;66.40073;117.8356
55.35062;137.1056;46.30979;66.35995;117.8495
55.50995;137.0946;46.28083;66.30771;117.8934
55.51479;137.1711;46.23833;66.33865;117.8929
55.23406;137.0157;46.29531;66.31151;117.9326
55.27308;136.8821;46.34219;66.30422;117.9542
55.42995;136.7723;46.33854;66.28026;117.9574
55.17078;136.8904;46.31146;66.28599;117.9664
55.51318;136.8895;46.2799;66.26688;117.96
55.43224;136.9621;46.26229;66.27776;117.9472
55.49859;136.8691;46.23719;66.24995;117.9224
55.38698;136.7199;46.31104;66.26557;117.9055
55.49604;136.7429;46.36979;66.26813;117.8804
55.32078;136.7413;46.39823;66.26765;117.8466
55.35984;136.5482;46.38969;66.23505;117.8329
55.37682;136.4293;46.34792;66.25385;117.8003
55.37177;136.4263;46.27666;66.26172;117.7785
55.45797;136.4943;46.22886;66.28349;117.7475
55.3961;136.4447;46.21844;66.25802;117.7325
55.58969;136.5057;46.17833;66.27521;117.7209
55.42239;136.3843;46.20802;66.28099;117.7138
56.23245;136.3708;46.20146;67.01006;117.7247
56.23214;136.6896;46.16438;67.13349;117.7419
56.32229;136.5592;46.18302;67.13594;117.7366
56.27505;136.6415;46.17094;67.15734;117.7408
56.60698;136.8954;46.16084;67.22906;117.7335
56.9351;137.088;46.16385;67.7013;117.724
57.03307;137.2086;46.10021;67.65651;117.7122
57.0351;137.4067;46.0626;67.69734;117.714
57.01479;137.474;45.98406;67.68073;117.7167
57.12891;137.4732;45.92635;67.69901;117.7267
57.03125;137.5073;45.94563;67.70193;117.7213
57.1301;137.3933;45.92239;67.7149;117.7143
57.25109;137.3081;45.89938;67.66396;117.7189
56.92229;137.2801;45.85135;67.71291;117.7342
57.22531;137.4659;45.88208;67.72599;117.7528
57.06963;137.6682;45.89427;67.70464;117.7476
57.18943;137.5978;45.86312;67.72588;117.7469
57.18469;137.7287;45.82479;67.71026;117.7454
57.13432;137.7614;45.79948;67.76188;117.7531
57.00489;137.9506;45.71083;67.72865;117.764
57.08287;138.0724;45.68219;67.75708;117.7911
57.01141;138.1308;45.695;67.73479;117.8329
56.96047;138.2147;45.65562;67.78578;117.8614
57.14526;138.4123;45.60437;67.80391;117.9136
56.99552;138.3266;45.56104;67.79516;117.9542
57.02083;138.1873;45.59073;67.7914;118.037
57.11323;138.1744;45.59219;67.76791;118.1227
56.96932;138.3672;45.55927;67.75615;118.1789
57.07573;138.4802;45.56104;67.74031;118.2496
56.87156;138.3806;45.52563;67.7364;118.2892
57.04448;138.4709;45.47792;67.80828;118.3389
56.8062;138.4128;45.48979;67.79573;118.3901
56.9164;138.253;45.50604;67.72614;118.397
56.97338;138.1938;45.44292;67.77631;118.4183
57.04662;138.1398;45.48927;67.78198;118.4305
57.09099;138.1218;45.44313;67.77995;118.4354
57.01906;138.2483;45.40063;67.77891;118.4769
56.97427;138.3959;45.37271;67.745;118.521
57.01776;138.431;45.34573;67.74177;118.5347
57.02604;138.3602;45.25604;67.75256;118.569
57.12979;138.2006;45.21;67.7599;118.5782
57.08807;138.2388;45.24406;67.73943;118.5928
56.94969;138.2495;45.25219;67.69791;118.6267
57.0563;138.195;45.26531;67.71172;118.6282
56.97521;138.3099;45.29156;67.73489;118.6248
56.9789;138.3125;45.27302;67.72369;118.633
57.11672;138.2176;45.28656;67.69568;118.6522
57.23667;138.0577;45.29562;67.75026;118.6381
57.09229;138.0697;45.22375;67.70583;118.6274
57.06562;137.9612;45.10094;67.70104;118.5857
