K5P5_2.PV;K5BSB_2.PV;K5Q3.PV
-37.94102;56.62646;1.378224
-39.12214;56.7951;1.378234
-40.07891;56.64989;1.37824
-38.60234;55.99286;1.378255
-39.6332;56.4099;1.378271
-38.79219;55.62099;1.378276
-40.37904;56.5201;1.378307
-40.07188;55.72036;1.378323
-40.61393;56.88313;1.378339
-37.91615;56.08786;1.378375
-38.37096;56.15136;1.378396
-38.87162;56.05276;1.378396
-38.86615;56.24583;1.378406
-41.6;55.91656;1.378464
-39.73333;55.99615;1.378464
-40.44805;56.68896;1.378484
-40.21224;56.15901;1.378495
-39.55768;56.2163;1.378536
-39.66693;56.44047;1.378552
-40.22123;56.44177;1.378656
-39.58177;56.49739;1.378662
-40.72604;56.52453;1.37874
-40.0681;55.85109;1.37876
-39.81901;56.63276;1.378781
-39.95482;56.58547;1.378792
-38.95351;55.23073;1.378828
-38.14935;56.26646;1.378828
-39.85976;55.81042;1.378865
-39.23971;56.11797;1.37887
-40.7599;55.96088;1.378927
-40.06524;56.47021;1.378943
-39.70313;55.53573;1.378953
-40.52917;56.32526;1.378958
-40.6582;56.09583;1.379135
-40.01888;56.63797;1.379135
-39.45182;55.30286;1.379151
-39.97982;56.38562;1.379187
-40.32084;55.82333;1.379193
-39.73971;56.20073;1.379203
-40.72383;57.23016;1.379266
-39.60195;56.09724;1.379276
-40.35768;56.09094;1.379307
-40.1444;56.65297;1.379375
-38.43607;56.39625;1.379375
-37.7875;56.56719;1.37938
-39.61471;56.28552;1.379417
-38.4069;56.65187;1.379417
-38.92852;56.36208;1.379417
-38.33516;56.26943;1.379422
-39.38542;55.95068;1.379427
-38.34831;56.23787;1.379443
-39.73646;56.53125;1.379453
-40.35404;57.25219;1.37949
-39.68047;56.20937;1.379604
-39.82448;55.74557;1.379604
-38.74726;55.74854;1.379635
-40.34089;56.26203;1.379693
-38.3401;56.46078;1.379703
-39.67539;56.21208;1.379708
-39.07813;55.63953;1.379714
-39.82005;56.6275;1.379786
-41.89557;56.7224;1.379792
-40.05912;56.9949;1.379833
-38.18698;55.83739;1.379833
-41.21563;57.40401;1.379844
-39.75872;55.44083;1.379849
-40.27695;55.46484;1.379854
-40.05365;56.79802;1.379854
-40.79219;56.73755;1.379865
-40.2375;55.75391;1.379891
-41.17669;55.80724;1.379911
-39.25664;56.55437;1.379917
-36.59961;56.10146;1.379979
-40.56667;56.71047;1.380026
-39.38815;55.79911;1.380057
-39.34284;55.96198;1.380109
-40.32656;55.25026;1.380135
-39.33698;56.95406;1.380141
-39.89961;56.67281;1.380167
-41.03386;56.06937;1.380172
-40.11966;55.38557;1.380182
-40.10781;56.59391;1.380188
-38.21901;55.66938;1.38025
-39.5638;56.37443;1.380276
-40.10599;56.44396;1.380281
-39.32279;55.48563;1.380307
-39.72826;55.59636;1.380318
-39.14063;56.03193;1.380359
-39.28932;56.03828;1.38038
-39.29401;56.26401;1.380391
-40.4;56.02745;1.380406
-39.703;55.88849;1.380458
-40.0944;55.66427;1.380479
-39.84857;56.29344;1.380495
-41.58177;56.57156;1.380521
-39.59922;56.06588;1.380542
-41.41224;56.25984;1.380568
-39.70274;55.26;1.380568
-40.37852;56.48385;1.380625
-39.73333;55.72823;1.380641
-40.05156;55.86021;1.380781
-39.60326;55.89432;1.380818
-39.63906;56.92807;1.380849
-40.44596;56.47057;1.38088
-40.43789;56.62885;1.380906
-39.57005;55.49844;1.380917
-40.57774;55.63136;1.380922
-38.19323;56.19203;1.380922
-40.44622;56.05708;1.380943
-39.4319;55.81297;1.380943
-39.64167;56.21167;1.380953
-39.02448;56.83057;1.380964
-38.35872;55.7562;1.380995
-37.57448;56.16365;1.381026
-40.12201;56.60068;1.381042
-37.49492;55.29958;1.381083
-41.60065;56.49187;1.381125
-40.42396;55.94567;1.38113
-38.50651;55.46052;1.381146
-38.87122;56.36255;1.381167
-41.62292;56.37469;1.381172
-39.79063;55.975;1.381266
-40.83958;55.64885;1.381328
-37.35938;56.71344;1.381391
-38.67669;56.31677;1.381401
-40.04362;56.73766;1.381411
-37.97031;56.85588;1.381469
-39.30208;55.63391;1.381495
-37.23099;57.43396;1.381536
-38.94011;56.29797;1.381542
-38.80117;56.51146;1.381562
-38.38945;56.31281;1.381568
-40.425;55.97464;1.381583
-39.90716;56.8237;1.381609
-41.02682;55.70422;1.38162
-40.11224;56.43536;1.381635
-40.86133;56.46427;1.381641
-39.89791;56.1662;1.381682
-40.11706;56.09261;1.381708
-38.45703;56.18844;1.381719
-38.41914;56.07677;1.381729
-40.23294;56.22302;1.381755
-39.46198;55.35807;1.381771
-39.18425;56.18953;1.381797
-40.20937;56.36615;1.381807
-40.75443;56.28333;1.381818
-40.48724;57.28885;1.381839
-40.71601;55.73359;1.381865
-39.775;56.5099;1.38187
-38.46497;55.7501;1.381906
-39.77148;56.35401;1.381927
-39.32956;56.64354;1.381958
-39.34805;55.41302;1.381974
-39.53138;55.73766;1.381995
-39.01094;56.65469;1.382031
-42.1625;56.16854;1.382052
-40.08229;56.51854;1.382078
-38.85677;56.19891;1.382224
-40.82044;56.27333;1.382234
-41.15156;55.62958;1.382281
-39.96224;56.00979;1.382292
-39.67266;56.39958;1.382302
-39.67096;55.40495;1.382375
-39.6431;55.98703;1.38238
-40.10938;56.50203;1.382391
-38.05938;56.7014;1.382401
-38.56432;56.78682;1.382443
-40.51901;57.0288;1.382474
-38.74662;56.64224;1.382474
-40.20443;56.32193;1.382474
-40.19479;56.90698;1.382474
-40.06055;56.22125;1.382583
-39.3306;55.64854;1.382615
-38.4194;56.82214;1.382625
-40.23633;56.4638;1.382703
-38.51914;56.24984;1.382708
-40.35899;55.89406;1.382729
-39.32448;56.14474;1.382734
-40.94349;56.98792;1.382755
-40.95338;55.89614;1.382766
-39.06185;56.61042;1.382792
-39.05677;56.90651;1.382828
-40.33906;56.36292;1.382828
-39.42357;56.51552;1.382833
-39.05365;56.24083;1.382849
-37.65391;57.2001;1.382885
-40.63034;56.56094;1.382922
-38.31706;55.57161;1.383005
-39.41901;56.70313;1.38301
-39.95287;56.98833;1.383031
-39.73802;56.25578;1.383057
-38.41198;56.3536;1.383115
-39.34948;56.17735;1.383161
-40.55456;56.51333;1.383177
-40.53373;56.53641;1.383214
-36.93476;56.14333;1.383297
-39.67435;55.3063;1.383297
-38.48516;56.44776;1.38337
-39.74245;56.21818;1.383375
-39.02734;55.55021;1.38338
-40.51341;56.67057;1.383458
-39.49076;56.84271;1.383479
-40.54922;56.11396;1.383573
-39.27253;56.85307;1.383578
-39.95274;56.58135;1.383589
-38.14024;55.12073;1.383635
-39.73516;56.46109;1.383651
-37.59909;56.1338;1.383651
-39.63334;57.11161;1.383661
-39.34349;56.6251;1.383682
-40.97878;56.80812;1.383745
-39.40391;55.86896;1.383771
-39.06706;56.48224;1.383792
-39.37656;56.89271;1.383833
-39.90195;56.54469;1.383859
-39.50794;56.105;1.383922
-40.61107;55.83266;1.383943
-40.23997;56.13136;1.383943
-41.8181;56.09333;1.383943
-38.9431;56.53104;1.383948
-38.98815;56.64156;1.383953
-38.38177;55.445;1.383984
-39.10221;56.69735;1.384005
-39.12461;56.20828;1.384021
-40.17175;56.50432;1.384047
-40.0862;57.19891;1.384057
-39.81419;56.11662;1.384068
-40.08828;56.70083;1.384109
-39.8595;57.18599;1.384141
-38.26159;55.63849;1.384172
-37.36263;56.58677;1.384208
-39.05729;55.26281;1.38424
-40.24648;56.40281;1.384255
-40.34661;55.5912;1.384266
-38.12995;56.75792;1.384271
-40.02409;56.32193;1.384292
-36.35508;56.32891;1.384307
-37.8388;55.89104;1.384333
-38.31185;56.13677;1.384359
-38.79401;56.9188;1.384359
-41.68971;56.25568;1.384365
-38.80326;55.57917;1.384365
-40.33346;56.71536;1.384411
-39.30208;55.86911;1.384411
-40.28529;54.86417;1.384411
-37.82825;55.95792;1.384427
-39.21276;56.6288;1.384432
-38.2125;55.71463;1.384448
-39.30469;56.59542;1.384495
-40.525;56.63167;1.384568
-39.78373;56.53062;1.384635
-39.77044;56.25427;1.384661
-39.62682;56.0287;1.384693
-39.80221;56.26901;1.384708
-38.59127;57.45687;1.384714
-40.22917;56.2137;1.384786
-39.3849;55.89807;1.384807
-40.06471;55.95469;1.384828
-38.4832;56.09792;1.384833
-38.87565;54.9876;1.384927
-40.04401;56.71026;1.384943
-40.25325;55.97979;1.384979
-38.85326;56.14276;1.384995
-38.76601;56.34073;1.385005
-39.26979;56.88521;1.385057
-39.38828;55.98901;1.385062
-40.10625;56.00068;1.385073
-40.50338;55.2636;1.385073
-40.0543;55.83328;1.385078
-40.20768;56.27526;1.385089
-39.4569;55.65739;1.385099
-40.27187;56.47786;1.385135
-39.33437;56.43766;1.385167
-38.39896;56.01682;1.385198
-39.44922;56.56125;1.385198
-38.97734;55.55479;1.38525
-39.57344;56.43255;1.385276
-39.99427;56.32463;1.385302
-40.52214;56.33547;1.385302
-40.32214;55.32974;1.385307
-39.172;56.06042;1.385323
-39.43672;55.97375;1.385333
-40.18737;56.34349;1.385401
-38.04505;57.00448;1.385412
-38.71302;55.96818;1.385427
-39.75417;55.69625;1.385437
-39.26159;55.515;1.385469
-38.79726;56.43891;1.385474
-39.75951;56.16265;1.3855
-41.2276;56.85563;1.385573
-38.84466;56.23656;1.385589
-39.91159;56.64469;1.385625
-40.87344;56.38953;1.385651
-40.28594;56.3438;1.385656
-40.4668;56.55917;1.385667
-42.41068;55.0774;1.385687
-39.92044;56.38969;1.38575
-40.22669;56.83766;1.385766
-38.25078;55.48714;1.385797
-38.76732;55.8337;1.385807
-40.27839;55.53526;1.385818
-39.12565;55.73312;1.385828
-38.55013;56.29026;1.385844
-41.09583;56.22984;1.385859
-40.62018;56.27255;1.385911
-38.48216;56.24531;1.385911
-39.12487;56.07214;1.385937
-39.49583;56.20813;1.385974
-38.67409;55.8962;1.385984
-39.5276;56.91885;1.386
-37.57813;56.21401;1.386026
-38.61992;56.32432;1.386036
-38.62682;55.735;1.386036
-40.63464;56.6987;1.386063
-39.57031;55.63995;1.386083
-40.36146;56.11187;1.386094
-40.45703;55.80838;1.38612
-38.93945;55.79187;1.386135
-39.84375;56.77063;1.386172
-39.29036;56.11141;1.386177
-38.87201;55.64156;1.386177
-38.57331;56.06755;1.386208
-40.2862;55.80328;1.38624
-39.58529;56.59359;1.38626
-40.37969;56.47094;1.386312
-38.7293;55.93359;1.386333
-38.81901;56.19396;1.386375
-37.13997;56.34271;1.38638
-40.61354;56.11542;1.386448
-40.05326;56.40922;1.386453
-39.82904;56.56057;1.386464
-40.05976;56.82193;1.38649
-38.95951;56.60917;1.38649
-40.07109;56.1862;1.3865
-39.07734;56.03922;1.386516
-39.91667;57.02583;1.386568
-39.9164;56.96458;1.386573
-39.35899;56.23661;1.386589
-39.66758;56.17188;1.386594
-39.7349;56.2725;1.386625
-39.64857;56.07521;1.386651
-39.97109;56.08604;1.386672
-39.41029;56.27141;1.386677
-38.71914;55.53401;1.386688
-39.80768;55.91084;1.386693
-39.78763;56.70375;1.386698
-37.10846;55.9901;1.386729
-38.11198;56.16432;1.38675
-38.3901;55.72161;1.386755
-39.97565;55.785;1.38676
-40.22813;56.07698;1.386818
-38.78581;55.57979;1.386823
-39.84401;56.06667;1.386828
-39.34713;55.80391;1.386849
-39.7599;56.0424;1.386859
-39.41523;56.19011;1.38687
-39.5375;55.81115;1.386885
-39.18893;56.05583;1.386917
-38.42695;55.81427;1.386937
-38.93711;56.62224;1.386953
-40.51172;56.22849;1.386979
-40.00365;56.32781;1.386979
-38.51524;55.81229;1.387026
-39.50169;56.45953;1.387057
-39.56406;56.27781;1.387099
-40.12252;56.32787;1.387104
-41.07904;55.57463;1.38712
-38.13164;56.19396;1.387141
-41.24805;55.85588;1.387146
-41.17135;56.02828;1.387156
-40.49401;55.91396;1.387161
-38.96237;56.06573;1.387172
-38.67865;56.71604;1.387203
-39.45182;56.145;1.387266
-39.83229;55.71979;1.387276
-39.55781;55.72094;1.387292
-39.7082;56.36422;1.387323
-39.7875;55.67474;1.387333
-41.30482;56.72224;1.387333
-38.49544;55.88781;1.387354
-40.20247;56.71766;1.387437
-40.86042;56.96682;1.387443
-38.67643;56.63021;1.387458
-37.79544;55.79313;1.387474
-39.7457;57.05854;1.387474
-39.90703;55.88172;1.387479
-40.94779;55.72547;1.387479
-38.89648;56.63;1.387495
-40.15208;56.94542;1.38751
-39.59089;56.4976;1.38751
-40.34922;56.45594;1.387526
-39.31498;56.11052;1.387542
-38.18333;55.93615;1.387557
-39.74961;55.97052;1.387573
-39.32331;56.68229;1.387609
-38.56211;56.3262;1.387651
-40.46667;56.56802;1.387661
-38.88711;56.78094;1.387672
-39.14466;56.01208;1.387672
-40.31042;56.51922;1.387693
-41.29193;55.42432;1.387693
-39.80599;55.87959;1.387708
-39.05326;55.90583;1.387714
-40.05104;57.31953;1.387755
-39.24622;56.63427;1.387776
-39.347;56.22792;1.387797
-40.75807;56.55719;1.387797
-39.62682;56.8051;1.387823
-40.2293;56.25151;1.387828
-41.02552;56.1562;1.38788
-40.68555;56.47422;1.387927
-40.18412;56.07;1.387964
-40.58581;56.09182;1.387974
-39.51901;55.36839;1.387979
-38.99323;55.95693;1.387984
-39.55326;56.59604;1.387995
-39.25261;55.77359;1.387995
-38.52943;56.12088;1.388016
-39.0418;55.90672;1.388042
-39.49414;56.88515;1.388042
-38.53411;55.78557;1.388047
-40.35039;56.35656;1.388062
-39.27877;56.61901;1.388073
-39.76367;56.09042;1.388089
-39.45417;56.27713;1.388104
-38.16745;56.01011;1.388156
-38.5056;56.49677;1.388161
-38.62487;56.81208;1.388161
-39.69492;55.95839;1.388193
-38.77591;55.76677;1.388214
-38.63633;56.61906;1.388219
-40.04258;56.71854;1.388234
-37.37748;56.08292;1.38826
-39.08932;55.75229;1.388307
-39.95169;56.12245;1.388349
-40.51185;56.3001;1.388349
-39.4819;55.49453;1.388365
-40.08867;56.12938;1.38837
-37.80833;55.79948;1.388417
-38.83568;56.79786;1.388443
-39.86706;55.63036;1.388448
-40.19115;56.18177;1.388453
-40.22578;56.73885;1.388453
-40.29531;56.88786;1.388458
-38.97865;56.17406;1.388495
-40.20274;57.06911;1.388495
-39.87865;56.06557;1.388495
-39.5349;56.52479;1.388521
-38.79193;55.44891;1.388531
-39.98086;57.03953;1.388536
-40.33984;55.31437;1.388547
-40.92044;56.7562;1.388563
-40.36198;56.14536;1.388609
-39.2845;56.44078;1.38862
-35.99818;56.64938;1.38862
-39.80677;56.95578;1.388625
-41.62656;57.47573;1.388677
-40.09258;56.17641;1.388677
-38.45951;55.51823;1.388682
-39.00807;56.67401;1.388724
-39.9724;57.02026;1.388776
-38.86068;56.64661;1.388781
-40.57448;56.21052;1.388786
-38.76015;56.28458;1.388807
-39.48307;56.45521;1.388828
-40.67747;56.12037;1.388828
-39.95508;55.79026;1.388839
-38.9513;56.11323;1.388854
-39.54102;56.81927;1.38887
-41.72136;56.15417;1.388875
-39.47448;56.58943;1.388922
-40.00495;56.21302;1.388953
-39.68672;55.68641;1.388974
-38.38464;56.60479;1.388979
-39.27174;56.58505;1.388995
-38.93854;56.1787;1.388995
-40.09596;56.21938;1.38901
-40.14596;55.68365;1.389047
-40.59167;56.32229;1.389063
-39.88581;56.02818;1.389172
-40.07383;55.76849;1.389187
-40.30169;55.68938;1.389214
-40.06016;55.7724;1.389214
-38.57344;56.19896;1.389224
-38.44701;55.99578;1.389234
-40.43971;56.52948;1.389234
-39.29896;55.65948;1.389266
-40.45508;55.83213;1.389266
-38.90846;56.17427;1.389271
-37.41081;56.01385;1.389313
-39.71719;55.99922;1.389349
-36.66576;56.36245;1.389385
-38.68737;56.06156;1.389411
-41.05989;56.25292;1.389443
-40.49141;56.11089;1.389458
-39.27617;55.83583;1.389464
-37.44753;56.41432;1.389516
-39.49557;55.85958;1.389589
-41.03073;56.31349;1.389599
-39.02214;56.62068;1.389604
-38.4513;56.53557;1.38962
-38.43242;55.51313;1.389714
-39.78151;55.90578;1.389724
-39.11419;55.9712;1.38974
-39.7151;56.42162;1.389745
-40.49062;55.82438;1.389755
-39.12226;56.39448;1.389776
-39.92096;56.62109;1.389849
-39.39661;56.13485;1.389885
-39.88099;55.49599;1.389917
-40.2681;55.49839;1.389917
-38.55091;56.87177;1.389927
-39.4655;56.29464;1.389932
-41.69987;56.22531;1.389932
-40.59935;56.67786;1.389938
-38.27279;57.08281;1.389938
-39.66133;55.32312;1.389943
-39.19141;56.18625;1.389953
-39.57917;55.8888;1.389964
-41.4388;56.05104;1.389969
-39.39362;56.35828;1.389984
-38.7086;56.53573;1.390005
-39.36823;56.25214;1.39001
-38.41732;56.10943;1.390042
-37.5806;56.17745;1.390047
-38.82487;55.76313;1.390115
-39.03659;56.43094;1.390135
-38.8293;56.39391;1.390167
-39.84114;56.31109;1.390167
-38.85963;56.07667;1.390172
-39.95;56.7151;1.390177
-41.13411;56.81016;1.390198
-40.18893;56.64656;1.390208
-39.74089;55.955;1.390213
-40.28477;55.92453;1.390266
-38.49752;56.38542;1.390292
-41.1207;55.7674;1.390344
-39.86276;55.7175;1.39037
-39.26979;56.07859;1.390448
-40.08997;55.78932;1.390458
-40.17735;55.68271;1.390479
-39.83047;56.37859;1.390505
-40.22044;56.05943;1.39051
-40.26237;55.29401;1.390516
-41.23997;55.62443;1.390526
-40.97865;56.74427;1.390531
-38.98841;56.27568;1.390531
-39.81693;56.19021;1.390542
-40.6349;55.90682;1.390557
-38.25208;56.62948;1.390573
-39.28568;56.8801;1.390609
-40.25195;55.89791;1.39062
-39.66146;56.30505;1.390646
-38.91953;56.62344;1.390661
-39.56524;56.09375;1.390661
-39.39154;55.72901;1.390724
-39.58099;56.42495;1.39074
-40.00794;56.01755;1.39074
-40.075;55.96125;1.39074
-38.96263;56.91068;1.390745
-38.73034;56.6063;1.39075
-38.60807;56.81615;1.390818
-38.92383;55.83469;1.390833
-39.54818;55.16734;1.390839
-39.10664;56.81531;1.390854
-40.03659;56.92604;1.390865
-39.92162;56.62828;1.39088
-38.83984;56.16953;1.390891
-39.83763;56.03047;1.390891
-41.14779;56.74901;1.390906
-38.62761;56.12453;1.390917
-40.70338;55.20927;1.390958
-39.80703;56.24974;1.391031
-39.37252;56.82271;1.391047
-39.97721;55.84641;1.391052
-39.38958;56.11464;1.391057
-41.0069;56.24099;1.391078
-40.08216;56.53849;1.391088
-39.09388;56.01417;1.391094
-39.5168;56.26719;1.391099
-40.22709;56.38713;1.391125
-39.25078;56.78214;1.391141
-40.48021;56.47302;1.391146
-40.6638;55.84922;1.391203
-39.9487;56.27958;1.391208
-40.60299;55.79604;1.391266
-39.01849;56.94047;1.391292
-38.60677;55.99276;1.391359
-40.14193;55.75286;1.391385
-40.18203;56.77234;1.391391
-39.91263;55.58437;1.391406
-41.18151;56.52016;1.391411
-38.76524;56.9825;1.391484
-39.12162;56.88177;1.39149
-39.90117;56.25698;1.391516
-38.56862;56.94865;1.391536
-39.24961;56.05328;1.391547
-39.22969;56.90781;1.391594
-39.94584;56.6462;1.39163
-39.6681;56.70594;1.39163
-40.7181;55.91094;1.391651
-40.03008;55.52474;1.391651
-41.40417;56.35573;1.391682
-38.64818;56.38786;1.391688
-38.68802;56.08797;1.391693
-38.65169;55.86823;1.391729
-39.22018;55.92917;1.39174
-39.71563;56.17005;1.391786
-39.60938;55.9851;1.391807
-39.65781;56.15391;1.391823
-39.20625;56.71781;1.391854
-39.25026;55.62271;1.391859
-39.12422;55.77849;1.391891
-41.06315;56.27719;1.391922
-40.04649;56.32578;1.391932
-40.43984;56.28094;1.391937
-39.93451;56.13281;1.391984
-39.72292;56.22875;1.391984
-40.35273;56.05698;1.391984
-39.47526;56.00969;1.39201
-38.10508;56.50682;1.392021
-37.98203;56.28026;1.392094
-38.50443;56.27203;1.392135
-39.75885;56.09516;1.392151
-38.03672;56.16589;1.392172
-38.3336;56.24917;1.392203
-39.70143;56.54885;1.392203
-38.02266;55.7999;1.392208
-39.46068;56.23214;1.392208
-39.86654;56.78839;1.392271
-38.28411;56.50896;1.392281
-39.49245;56.56219;1.392302
-37.14401;56.66406;1.392313
-37.97031;56.1301;1.392333
-38.61198;56.0724;1.392339
-41.09727;56.29703;1.392344
-41.29831;56.20766;1.392349
-40.53203;56.44573;1.392385
-39.62188;56.36214;1.392422
-39.99844;56.89985;1.39249
-41.3668;56.10807;1.39251
-38.547;56.31734;1.392516
-38.5707;56.80042;1.392563
-39.39492;56.03974;1.392578
-39.18789;56.12219;1.392594
-38.36771;57.05875;1.39262
-40.15625;56.04729;1.39262
-38.99909;56.09427;1.392651
-39.21484;55.94828;1.392656
-38.93307;56.89094;1.392667
-39.68594;56.03828;1.392677
-39.24857;56.74635;1.392693
-38.59284;56.14427;1.392729
-40.52422;56.25776;1.392729
-40.50299;56.62068;1.392745
-40.34922;56.36823;1.392766
-39.28919;56.54662;1.392766
-39.92383;56.52432;1.392797
-36.60209;56.05578;1.392802
-39.33776;55.66563;1.392839
-40.75859;56.86187;1.392854
-41.20039;56.27807;1.392875
-40.04635;55.46011;1.392875
-39.22721;56.18104;1.392891
-39.69922;55.52781;1.392896
-39.34063;55.50177;1.392911
-40.75104;56.84974;1.392917
-38.88099;56.105;1.392917
-40.28646;55.74234;1.392969
-39.82995;57.02333;1.392984
-39.75456;56.32312;1.393
-40.1526;56.38542;1.39301
-39.37539;56.75406;1.393021
-40.60612;55.64193;1.393146
-39.3862;57.08167;1.393172
-41.13971;55.1787;1.393177
-39.07825;56.35245;1.393219
-40.5724;56.57088;1.39326
-40.74752;56.52536;1.393286
-39.47174;55.63411;1.393297
-37.68763;55.45016;1.393307
-40.7207;56.23479;1.39338
-39.51849;56.67448;1.393391
-39.57904;55.72198;1.393391
-40.6681;56.14271;1.393391
-40.01966;56.44875;1.393417
-40.49219;55.9875;1.393417
-39.60286;56.23172;1.393438
-40.4168;56.03797;1.393448
-40.19844;55.79536;1.393458
-37.4651;56.00406;1.3935
-39.62982;56.55339;1.393505
-39.14154;56.46062;1.393745
-39.30912;56.51937;1.39375
-38.68372;56.54781;1.393766
-41.62578;56.32302;1.393797
-39.0668;55.63354;1.393823
-38.64948;55.94912;1.393828
-39.46614;56.16084;1.393839
-40.16901;56.3;1.39387
-40.36094;55.30547;1.393891
-40.4526;56.71599;1.394031
-40.63958;56.76651;1.394094
-40.07552;56.24391;1.394146
-37.90547;56.05875;1.394167
-39.88229;56.69516;1.394172
-40.37943;56.50797;1.394276
-39.16497;56.67276;1.394287
-39.79232;55.89474;1.394292
-40.43607;55.91922;1.394318
-39.24622;55.84219;1.394354
-39.36003;56.16729;1.394443
-39.36862;57.0851;1.394469
-40.19258;56.85453;1.394505
-39.44714;56.62286;1.39451
-39.71406;55.79005;1.394536
-40.10091;55.80953;1.394552
-40.28373;55.73302;1.394562
-38.36784;56.5637;1.394562
-40.36263;55.51125;1.394641
-40.01445;56.32891;1.394698
-39.38385;55.95417;1.394714
-40.49818;55.99625;1.394729
-40.67904;55.61828;1.394833
-40.06341;56.70083;1.394849
-39.7862;56.1039;1.394901
-41.17617;56.14781;1.394901
-40.25261;56.55104;1.394906
-38.53034;56.19786;1.394932
-39.52669;56.50182;1.394953
-39.80794;55.4399;1.394969
-38.95729;56.73828;1.394974
-40.07708;56.0375;1.395031
-39.52031;56.01422;1.395031
-39.65377;56.54495;1.395036
-38.73294;56.43052;1.395104
-39.43516;56.78646;1.395109
-41.19049;56.06557;1.395146
-38.30768;55.69609;1.395203
-40.11016;56.39063;1.395281
-40.53138;55.81276;1.395302
-39.42591;55.99641;1.395333
-39.65377;56.09599;1.395333
-39.43502;56.34766;1.395344
-40.71654;55.70485;1.395354
-39.49102;56.14297;1.395401
-39.31862;56.58891;1.395411
-40.88255;56.12854;1.395432
-40.10209;56.79729;1.395443
-38.82813;56.33323;1.395464
-38.14088;56.01922;1.395484
-39.10729;56.07307;1.395484
-36.93932;56.40484;1.39549
-39.98867;55.47901;1.39549
