K5PC5CH.OP;K5PC6CH.OP;K5F3.PV
55.3774;66.42963;3082.113
55.37682;66.25385;3035.286
55.37604;66.38276;3073.511
55.37537;66.31635;3040.759
55.37516;66.2938;3024.099
55.37516;66.22474;3067.856
55.37505;66.2725;3028.015
55.375;66.38844;3065.4
55.37427;66.38677;3090.083
55.37318;66.38786;3091.555
55.37292;66.25234;3002.517
55.37239;66.2662;3029.852
55.37234;66.27349;3030.261
55.37224;66.26099;3041.369
55.37177;66.26172;3036.292
55.37135;66.37714;3077.983
55.3713;66.31734;3031.566
55.37099;66.41985;3063.088
55.37083;66.40083;3077.374
55.37078;66.35969;3078.925
55.37073;66.4064;3073.411
55.37062;66.26192;3028.89
55.37057;66.34969;3085.461
55.3699;66.25083;3005.704
55.36958;66.35687;3081.501
55.36911;66.28818;3021.898
55.36911;66.37959;3088.781
55.36901;66.24156;3035.133
55.36797;66.34062;3062.864
55.3676;66.3701;3067.745
55.36656;66.38318;3077.486
55.36568;66.23594;3029.674
55.36422;66.39177;3084.264
55.36323;66.3425;3085.367
55.36302;66.39761;3070.267
55.36068;66.37318;3083.101
55.36042;66.36015;3067.072
55.35984;66.23505;3042.45
55.35953;66.30141;3031.304
55.35922;66.22536;3040.054
55.35844;66.37083;3070.349
55.35797;66.2388;3036.828
55.35781;66.40229;3078.516
55.35771;66.24578;3017.673
55.35729;66.35031;3083.471
55.35677;66.39912;3090.017
55.35635;66.27666;3024.5
55.35505;66.26537;3039.092
55.35495;66.37948;3071.012
55.35417;66.40646;3084.425
55.3539;66.34635;3070.759
55.35266;66.35698;3077.607
55.35167;66.37146;3079.453
55.35151;66.35979;3088.336
55.35062;66.35995;3032.963
55.35021;66.38177;3082.892
55.35005;66.35229;3064.505
55.34787;66.45417;3072.006
55.34771;66.41573;3079.744
55.3475;66.25656;3030.65
55.34729;66.3813;3084.073
55.34703;66.26177;3024.123
55.34698;66.33172;3036.104
55.34667;66.25256;3006.08
55.34563;66.29068;3041.119
55.34526;66.31432;3032.528
55.34406;66.2126;3051.367
55.34359;66.30839;3018.08
55.34333;66.36031;3033.408
55.34328;66.34474;3071.135
55.34172;66.31625;3038.642
55.34167;66.33041;3069.865
55.34167;66.36896;3086.318
55.34114;66.32396;3067.454
55.34094;66.37698;3067.03
55.33974;66.37599;3075.587
55.3387;66.36234;3066.124
55.33755;66.43984;3071.83
55.33682;66.29308;3022.809
55.33672;66.33568;3078.975
55.33651;66.3937;3058.811
55.33511;66.39661;3080.802
55.33417;66.39083;3089.734
55.3326;66.39578;3080.679
55.33167;66.3975;3086.05
55.33047;66.29901;3014.595
55.33026;66.22463;3029.435
55.32964;66.40401;3073.842
55.32589;66.41969;3074.827
55.325;66.24453;3017.385
55.32484;66.37833;3078.376
55.32354;66.37161;3080.547
55.32292;66.33562;3084.619
55.32245;66.37115;3079.423
55.32234;66.27099;3038.476
55.32109;66.33984;3032.542
55.32088;66.26547;3024.144
55.32078;66.26765;3033.324
55.31958;66.45213;3086.305
55.31948;66.23661;3057.895
55.3187;66.25146;3013.773
55.31766;66.27292;3055.772
55.31688;66.38156;3065.074
55.31667;66.3838;3082.602
55.31511;66.36818;3078.595
55.31359;66.39344;3082.078
55.31104;66.81567;3061.215
55.30984;66.42958;3082.094
55.30953;66.39677;3074.659
55.30927;66.38187;3083.55
55.30693;66.39651;3083.656
55.30568;66.25573;3039.192
55.30401;66.27412;3041.614
55.30099;66.42401;3081.433
55.30047;66.32964;3081.438
55.29802;66.37698;3081.683
55.29734;66.37843;3085.541
55.29724;66.43896;3074.978
55.29542;66.25964;3001.892
55.2949;66.36604;3064.362
55.29464;66.25406;3025.792
55.28963;66.2563;3018.823
55.28938;66.24265;2999.359
55.28844;66.31136;3067.535
55.28802;66.23885;3018.328
55.28542;66.35989;3064.905
55.28495;66.34297;3071.738
55.28073;66.39661;3072.275
55.27781;66.37854;3083.444
55.27708;66.25089;3043.459
55.27583;66.29885;3013.229
55.27417;66.34016;3072.093
55.27308;66.30422;3038.426
55.27172;66.38849;3071.278
55.27146;66.42328;3068.242
55.26839;66.37885;3070.661
55.26578;66.33292;3082.078
55.26458;66.34974;3061.282
55.26411;66.22047;3019.596
55.26099;66.25781;3024.315
55.26094;66.37115;3072.865
55.26031;66.34515;3029.719
55.2599;66.34375;3074.19
55.25901;66.37057;3082.011
55.25844;66.37745;3084.249
55.25734;66.31687;3070.084
55.25703;66.6225;3078.734
55.25172;66.36448;3068.769
55.25104;66.28995;3030.393
55.25021;66.40948;3059.74
55.24911;66.31729;3037.938
55.24672;66.42599;3082.686
55.24635;66.3038;3037.91
55.24505;66.39505;3078.108
55.24443;66.30849;3067.849
55.24318;66.25385;3019.298
55.24203;66.37349;3063.746
55.23964;66.29365;3087.698
55.23891;66.24593;3029.795
55.23812;66.24448;3018.407
55.23667;66.62437;3057.232
55.23406;66.31151;3032.134
55.23271;66.26391;3016.359
55.23104;66.40594;3079.817
55.22786;66.28385;3040.952
55.22562;66.42979;3082.458
55.22354;66.45683;3080.302
55.22255;66.35016;3075.078
55.22245;66.41573;3077.373
55.21922;66.35932;3075.225
55.21792;66.42219;3074.802
55.21479;66.38167;3082.587
55.21349;66.34042;3083.129
55.20969;66.32281;3085.775
55.20687;66.36739;3077.961
55.20521;66.38156;3066.091
55.20406;66.42735;3087.323
55.20083;66.37177;3081.447
55.20031;66.37448;3044.663
55.18641;66.37688;3080.95
55.18568;66.34156;3071.069
55.18172;66.34635;3077.317
55.1811;66.33469;3065.026
55.17641;66.3687;3079.738
55.17109;66.37073;3045.841
55.17078;66.28599;3031.286
55.16792;66.37146;3076.462
55.16427;66.29771;3033.573
55.16354;66.37177;3079.689
55.15662;66.32552;3069.342
55.15583;66.37531;3105.018
55.15349;66.37292;3079.238
55.1501;65.87933;3076.562
55.14755;66.38953;3076.414
55.14672;66.40021;3088.572
55.13906;66.44933;3074.434
55.13906;66.38141;3079.76
55.12365;66.365;3078.205
55.1186;66.40135;3076.104
55.10729;66.39172;3093.37
55.10245;66.38776;3076.747
55.09943;66.38557;3071.053
55.09875;66.36547;3070.181
55.09807;66.34115;3068.23
55.07443;66.40099;3077.75
55.06052;66.4237;3080.132
54.98755;66.32735;3054.268
54.97573;65.92807;3138.477
54.90458;65.43078;3066.976
54.87766;66.0625;3057.394
54.77885;65.43385;3050.554
54.72964;65.47271;3073.567
54.72557;66.28516;3016.095
54.66828;65.44276;3077.696
54.65302;65.42167;3060.306
54.65297;65.43057;3060.812
54.65146;65.47391;3060.458
54.63406;65.45287;3053.666
54.62568;65.43468;3094.642
54.59073;65.59026;3047.986
54.58531;65.42604;3090.089
54.54104;65.42484;3014.698
54.54104;65.45417;3060.168
54.52146;65.43765;3089.844
54.50255;65.38922;3052.699
54.44802;65.7238;3049.76
54.43255;65.50656;3060.721
54.42995;65.46114;3059.511
54.42339;65.44422;3066.835
54.41896;65.37427;3023.738
54.40771;65.75135;3018.428
54.40458;65.70427;3041.344
54.39177;65.75958;3027.809
54.38172;65.68406;3027.119
54.37844;65.7451;3017.885
54.37563;65.73541;3018.277
54.37068;65.76802;3009.057
54.36167;65.72745;3020.954
54.35167;65.70786;3026.182
54.34838;65.61765;3020.465
54.34297;65.6637;3020.748
54.34042;65.71042;3043.393
54.32651;65.67036;3019.088
54.32156;65.62083;3025.413
54.31833;65.73109;3001.466
54.31297;65.74526;3023.019
54.31016;65.72656;3016.818
54.30854;65.65318;3018.93
54.29667;65.74833;3024.329
54.29625;65.77026;3022.549
54.29615;65.72672;3021.549
54.28583;65.77203;3006.147
54.28375;65.66058;3021.934
54.28344;65.72406;3022.129
54.27464;65.68339;3043.881
54.27338;65.60635;3045.15
54.27089;65.68672;3023.558
54.2638;65.75672;2999.788
54.25828;65.73479;2997.424
54.24896;65.6588;3017.638
54.24828;65.57584;3046.748
54.24708;65.74651;3014.188
54.24682;65.76026;3018.998
54.24552;65.66906;3048.291
54.24448;65.60521;3044.437
54.24109;65.59281;3048.752
54.23859;65.70834;3037.633
54.23698;65.7638;3015.025
54.23687;65.74172;3025.888
54.23552;65.7624;3006.617
54.23516;65.64287;3027.269
54.23292;65.70422;3017.37
54.23057;65.74474;3022.53
54.22287;65.67917;3015.243
54.22104;65.71641;3029.089
54.21969;65.70219;3028.38
54.20891;65.6699;3026.278
54.20104;65.60114;3042.005
54.20063;65.69979;3041.571
54.19703;65.74974;3009.169
54.19609;65.69209;3024.356
54.18844;65.72745;3014.971
54.18583;65.77021;2997.782
54.18464;65.71641;2996.504
54.18302;65.62724;3045.746
54.18255;65.69344;3021.327
54.17927;65.71458;3024.486
54.17859;65.70631;3021.588
54.17828;65.71812;3017.093
54.1713;65.73479;2999.381
54.16412;65.53979;3031.144
54.16245;65.68073;3014.868
54.16141;65.65573;3024.023
54.16073;65.56036;3050.99
54.16005;65.63808;3022.309
54.15927;65.67641;3027.419
54.15865;65.75407;3020.358
54.15516;65.64401;3019.279
54.1525;65.6662;3028.404
54.15136;65.6463;3027.803
54.15026;65.66782;3024.253
54.14766;65.61677;3042.507
54.14698;65.69625;3027.024
54.13276;65.51078;3028.353
54.13099;65.59599;3042.394
54.13057;65.64604;3025.332
54.13005;65.61583;3029.951
54.12802;65.67255;3020.074
54.12594;65.50859;3030.32
54.12307;65.60261;3028.08
54.12109;65.56864;3045.904
54.1199;65.58302;3053.208
54.1162;65.61568;3037.399
54.11479;65.74771;3018.893
54.11323;65.50385;3037.728
54.11255;65.52797;3043.16
54.10896;65.69073;3036.673
54.10792;65.55146;3043.105
54.10766;65.5714;3051.087
54.10698;65.59489;3042.717
54.09286;65.54526;3047.12
54.0912;65.57245;3042.19
54.08411;65.61385;3035.611
54.07667;65.51198;3038.602
54.06953;65.50385;3032.691
54.05771;65.5388;3040.169
54.055;65.4925;3038.743
54.05281;65.68396;2999.967
54.05276;65.59583;3039.82
54.04057;65.57703;3049.47
54.03386;65.56834;3042.12
54.01135;65.55557;3040.077
54.00297;65.47604;3031.461
54.00146;65.59213;3040.328
54.0013;64.43297;2972.017
53.99943;65.51765;3030.435
53.98021;65.56854;3047.986
53.97479;65.4761;3029.667
53.96568;65.47505;3032.437
53.95505;65.49698;3026.112
53.85239;64.42416;3008.942
53.77656;64.7961;2999.347
53.75349;65.25912;3036.441
53.6762;64.48146;2960.411
53.67005;64.73396;2969.843
53.63995;64.48474;2978.341
53.63667;64.45781;2972.159
53.62682;64.41776;2981.761
53.60286;64.44041;2971.417
53.55505;64.46818;2976.969
53.52636;64.47031;3020.454
53.52625;64.47271;2983.405
53.495;64.49713;2943.007
53.49375;64.46407;3002.422
53.48057;64.48021;2970.485
53.44213;64.47208;2986.839
53.34953;64.8187;2982.067
53.34589;63.93557;3064.161
53.34068;64.4701;2986.19
53.3137;63.94969;3073.951
53.30776;64.48125;2961.557
53.30354;63.90776;3065.583
53.28224;64.05417;3095.574
53.28;63.98271;3071.241
53.26932;63.97047;3069.632
53.26026;63.93661;3070.411
53.25807;63.93604;3067.527
53.24505;63.8637;3073.004
53.2438;63.92234;3066.34
53.23859;63.97854;3070.174
53.2287;63.94896;3072.302
53.22823;63.96927;3071.004
53.21875;63.9538;3069.8
53.2187;63.96083;3072.147
53.21104;63.93844;3063.861
53.20479;63.95594;3065.602
53.2026;63.94812;3062.413
53.19828;63.91021;3064.517
53.19828;63.94844;3071.318
53.1974;63.97568;3069.982
53.19297;63.9375;3067.713
53.19141;63.9662;3061.732
53.18771;63.94901;3062.334
53.18469;63.95542;3073.384
53.18411;63.89052;3063.941
53.18349;63.96167;3069.383
53.18068;63.96239;3064.923
53.17573;63.93802;3095.403
53.17453;63.97031;3070.998
53.17219;63.96724;3066.37
53.16766;63.92792;3065.024
53.16589;63.98594;3067.867
53.16271;63.95937;3062.571
53.15964;63.95813;3062.875
53.15906;63.96172;3057.633
53.15641;63.94526;3070.91
53.14766;63.95917;3074.114
53.14745;63.92417;3072.274
53.14391;63.93823;3064.834
53.14375;63.96245;3058.616
53.14292;63.925;3071.809
53.14235;63.94677;3066.064
53.14162;63.95057;3067.67
53.13839;63.92906;3058.94
53.13693;63.95864;3070.804
53.13411;63.98974;3063.764
53.13391;63.94333;3073.469
53.13375;63.93135;3066.216
53.13334;63.96286;3064.52
53.13266;63.93781;3073.971
53.13208;63.93854;3067.323
53.13042;63.98375;3065.866
53.12927;63.9587;3062.968
53.12062;63.95755;3062.798
53.11964;63.97031;3067.858
53.11948;63.93026;3064.481
53.11943;63.96687;3068.397
53.11787;63.98427;3074.431
53.11505;63.93224;3069.023
53.115;63.94271;3072.787
53.11474;63.98458;3066.155
53.1126;63.9826;3065.118
53.10958;63.95573;3071.051
53.10688;63.97177;3065.786
53.10625;63.95734;3065.633
53.10313;63.97448;3066.996
53.10271;63.94203;3062.665
53.10005;63.96219;3061.801
53.09193;63.95318;3065.739
53.0899;63.96552;3072.154
53.08562;63.90453;3083.525
53.08537;63.95182;3069.383
53.08385;63.93974;3065.633
53.07714;63.92615;3070.256
53.07463;64.55209;3029.316
53.07417;63.9826;3066.525
53.06635;63.92104;3072.694
53.0638;63.9176;3064.288
53.06344;63.89292;3068.375
53.06213;63.97688;3069.1
53.06167;63.98245;3073.144
53.05375;63.93979;3065.998
53.05219;63.9875;3069.52
53.04948;63.95406;3060.146
53.04693;63.9525;3064.79
53.04286;63.9824;3062.451
53.04036;63.96188;3061.05
53.03672;63.91651;3068.032
53.01437;63.94365;3069.86
53.00979;63.94724;3064.288
53.00859;63.93698;3066.938
53.00042;63.9649;3065.405
52.99854;63.95547;3071.071
52.99287;63.93734;3073.347
52.99026;63.96896;3059.276
52.9887;64.54547;2993.448
52.9687;63.94432;3056.98
52.95557;63.90521;3061.102
52.95208;64.5612;2974.908
52.91729;63.51745;3050.614
52.90766;63.92266;3064.762
52.90479;63.56448;3063.047
52.90162;63.53755;3064.963
52.9012;63.53328;3056.66
52.89115;63.51786;3067.937
52.89042;63.96271;3061.133
52.88271;63.56401;3060.404
52.88104;63.53729;3063.21
52.8688;63.51948;3060.919
52.86469;63.54;3070.272
52.86146;63.53552;3056.213
52.86057;63.5013;3064.614
52.85568;63.52505;3048.858
52.84646;63.51563;3058.853
52.84484;63.93755;2959.14
52.84422;63.48989;3053.329
52.84292;63.57286;3058.253
52.8413;63.46427;3079.613
52.8412;63.55188;3077.895
52.83375;63.96688;2921.298
52.82885;63.89885;3068.019
52.82802;63.50432;3081.836
52.82495;63.52573;3066.393
52.81995;63.54156;3068.638
52.81734;63.51432;3060.979
52.80745;63.51213;3049.16
52.80651;63.44833;3046.174
52.8061;63.49703;3067.12
52.80526;63.48615;3048.318
52.80495;63.50666;3036.762
52.8049;63.47495;3037.49
52.80359;63.52458;3069.327
52.80208;63.565;3052.609
52.80162;63.52391;3063.591
52.80031;63.51115;3061.76
52.79438;63.42937;3052.896
52.78625;63.50104;3061.461
52.78427;63.52651;3044.861
52.78062;63.54187;3056.113
52.77666;63.51641;3048.83
52.77594;63.51547;3053.68
52.77438;63.49807;3051.458
52.76927;63.53411;3050.893
52.76677;63.53255;3059.459
52.76479;63.53922;3055.053
52.76292;63.5612;3068.343
52.76062;63.53568;3064.072
52.76052;63.51547;3058.839
52.76031;63.5212;3057.817
52.75344;63.47495;3051.196
52.75338;63.5462;3065.216
52.75172;63.51557;3047.99
52.74875;63.55146;3052.43
52.74771;63.58302;3079.512
52.74552;63.45234;3052.488
52.74479;63.53765;3070.442
52.74313;63.52234;3048.522
52.74198;63.53547;3055.702
52.74193;63.5338;3041.427
52.7387;63.52656;3056.177
52.73802;63.4938;3051.482
52.73703;63.52859;3052.294
52.73672;63.54745;3046.419
52.73469;63.5512;3050.891
52.73375;63.50099;3054.802
52.7324;63.53984;3053.055
52.73234;63.51937;3062.683
52.73193;63.51422;3060.771
52.72932;63.54542;3057.008
52.72792;63.46099;3048.785
52.72719;63.50255;3039.419
52.72703;63.51651;3056.153
52.72651;63.53255;3045.895
52.72557;63.55005;3063.189
52.72464;63.53031;3061.299
52.72458;63.53594;3051.018
52.72062;63.44641;3009.301
52.71906;63.5425;3057.012
52.71599;63.46984;3043.976
52.71297;63.53698;3061.395
52.7113;63.53917;3078.777
52.71011;63.53927;3045.574
52.70995;63.54313;3051.592
52.7099;63.4724;3049.396
52.70521;63.46188;3041.234
52.70464;63.46771;3040.752
52.70432;63.53214;3050.855
52.70229;63.53682;3049.819
52.69938;63.50432;3054.873
52.69927;63.48156;3088.195
52.69635;63.52182;3042.904
52.6899;63.47547;3053.615
52.68943;63.49641;3065.854
52.68766;63.51823;3061.411
52.67484;63.49516;3048.209
52.67177;63.52948;3058.643
52.66912;63.52287;3064.262
52.6687;63.45917;3046.454
52.66818;63.52859;3055.658
52.66636;63.52042;3042.372
52.66359;63.52234;3061.472
52.66125;63.53188;3061.415
52.6599;63.4924;3046.11
52.6575;63.54615;3051.577
52.65339;63.55328;3055.318
52.65297;63.52489;3053.721
52.65286;63.53276;3048.04
52.6513;63.52964;3057.055
52.65042;63.50484;3054.989
52.64854;63.52365;3055.945
52.64672;63.50438;3046.028
52.64458;63.52885;3058.972
52.64412;63.54297;3061.826
52.64359;63.51807;3052.257
52.63927;63.51948;3052.065
52.63813;63.52984;3048.51
52.63542;63.49349;2998.582
52.63536;63.62797;2911.803
52.6337;63.56344;3066.45
52.63297;63.5362;3044.693
52.62906;63.47797;3046.198
52.62703;63.5325;3054.347
52.61766;63.53359;3043.77
52.61094;63.51547;3043.832
52.60958;63.51979;3055.74
52.60771;63.53484;3077.161
52.6;63.56943;3052.5
52.58906;63.51651;3053.193
52.58776;64.27594;2876.666
52.58334;63.52052;3044.222
52.58187;63.54214;3061.272
52.57469;63.52583;3063.082
52.57448;63.46901;3043.667
52.57422;63.52677;3070.107
52.57042;63.53953;3058.235
52.56276;63.49417;3065.542
52.54557;63.53839;3039.816
52.54344;63.46208;3049.505
52.53792;63.51573;3039.251
52.5187;63.63995;2906.974
52.51453;63.48766;3051.071
52.51359;63.47167;3046.506
52.50281;64.24802;2844.924
52.49162;63.47906;3051.551
52.47526;64.27417;2922.118
52.47016;63.64734;2943.043
52.46484;63.47042;2905.576
52.41969;63.63177;2890.302
52.32516;64.08703;2953.159
52.28302;63.24693;2982.25
52.22995;62.9362;2919.795
52.22693;62.89635;2913.285
52.21016;62.95187;2892.269
52.21;62.88542;2921.901
52.20937;62.96609;2897.004
52.18229;62.91948;2898.686
52.16578;62.93984;2901.967
52.16198;62.9501;2887.6
52.15719;62.89235;2898.5
52.14203;62.96646;2914.988
52.14016;62.92667;2904.433
52.13917;62.89812;2904.102
52.13823;62.92479;2898.35
52.13515;62.91495;2922.667
52.13266;62.91911;2893.755
52.13125;62.9612;2901.505
52.12885;62.94885;2904.308
52.12219;62.93636;2914.843
52.12214;62.96672;2898.609
52.11672;62.95156;2905.935
52.10776;62.95781;2894.883
52.10588;62.94839;2906.522
52.10286;62.91896;2897.126
52.09844;62.88974;2903.498
52.09568;62.94162;2896.633
52.08823;62.91459;2904.061
52.0774;62.93005;2903.372
52.0624;62.9287;2951.154
52.05807;62.95719;2881.099
52.05313;62.89635;2903.941
52.05114;62.90969;2888.866
52.04745;62.9276;2926.093
52.04698;62.96193;2906.421
52.04094;62.92339;2917.986
52.02609;62.92547;2879.901
52.02469;62.89109;2871.586
52.02146;62.96891;2898.104
52.01156;62.94755;2911.495
52.00828;63.00271;2879.018
52.00813;62.96479;2904.985
52.00667;62.9674;2901.539
52.00255;62.94099;2920.735
51.99916;62.90458;2906.179
51.99344;62.90839;2891.429
51.99146;62.94599;2852.656
51.99026;62.94297;2900.46
51.98906;62.82781;2906.957
51.98885;62.96469;2897.515
51.98537;62.98453;2902.703
51.97828;62.86755;2902.097
51.97781;62.95219;2903.119
51.97448;62.93417;2898.57
51.97443;62.9549;2867.005
51.97323;62.94604;2915.045
51.97271;62.92422;2904.159
51.97104;62.90865;2895.71
51.97016;62.88448;2921.347
51.96828;62.96854;2905.257
51.9674;62.96589;2911.24
51.96646;62.91385;2890.985
51.96292;62.92005;2911.674
51.96214;62.9276;2883.99
51.96088;62.92021;2896.292
51.95641;62.93911;2897.929
51.95438;62.9163;2903.964
51.95323;62.8925;2902.583
51.95245;62.94094;2900.681
51.94584;62.9212;2896.076
51.945;62.87245;2886.822
51.94245;62.9087;2919.784
51.94219;62.92354;2900.885
51.94099;62.9664;2889.555
51.93917;62.97396;2897.745
51.93573;62.95807;2907.476
51.935;62.92786;2888.122
51.93375;62.9674;2892.686
51.9324;62.95948;2904.228
51.93104;62.9862;2880.314
51.92739;62.92625;2913.813
51.92417;62.93078;2888.895
51.9237;62.92354;2871.78
51.92219;62.93833;2902.673
51.92099;62.91286;2894.029
51.91531;62.93307;2900.011
51.91318;62.98083;2904.196
51.91245;62.93687;2895.347
51.91188;62.79745;2918.741
51.91188;62.96188;2892.778
51.90771;62.9587;2902.429
51.9075;62.9101;2899.731
51.90667;62.94125;2891.687
51.9063;62.9376;2893.715
51.9062;62.95057;2900.136
51.90495;62.87245;2931.615
51.9049;62.97359;2907.853
51.89969;62.96057;2906.577
51.89818;62.89849;2913.15
51.89448;62.94318;2901.179
51.89422;62.93859;2890.57
51.89349;62.95344;2919.37
51.89047;62.97021;2893.631
51.88896;62.94151;2889.284
51.88776;62.84651;2928.335
51.8876;62.90552;2893.913
51.88693;62.98344;2925.872
51.88578;62.96151;2898.844
51.88521;62.81349;2929.01
51.88464;62.89037;2940.123
51.87896;62.96578;2910.08
51.87838;62.91594;2907.507
51.87625;62.89693;2912.174
51.86964;62.92859;2898.416
51.86922;62.81667;2923.464
51.86797;62.89365;2906.192
51.86578;62.94661;2895.499
51.86568;62.80912;2930.417
51.86464;62.94005;2875.366
51.86422;62.82927;2910.686
51.86099;62.85958;2943.479
51.86031;62.92448;2879.45
51.85714;62.96094;2899.91
51.85583;62.93078;2911.01
51.855;62.73953;2917.977
51.85375;62.94594;2896.417
51.85015;62.88224;2899.844
51.84979;62.89302;2916.144
51.8475;62.94276;2908.267
51.8474;62.97807;2893.276
51.84589;62.92542;2901.912
51.84411;62.83417;2931.468
51.84078;62.94531;2924.523
51.84068;62.93005;2901.904
51.83833;62.9075;2901.914
51.83781;62.88047;2911.374
51.83724;62.88448;2905.727
51.83682;62.95063;2892.844
51.835;62.99469;2906.897
51.8337;62.81573;2929.809
51.83364;62.85771;2909.229
51.83333;62.78198;2914.363
51.83073;62.91729;2913.193
51.8288;62.95271;2915.591
51.82656;62.8062;2926.485
51.82312;62.90839;2884.932
51.82276;62.88338;2934.914
51.82208;62.83662;2923.758
51.82203;62.87917;2903.798
51.81958;62.82906;2910.271
51.81844;62.96011;2905.083
51.81807;62.93146;2915.581
51.81672;62.96188;2904.681
51.81594;62.99714;2901.706
51.81219;62.91984;2905.478
51.81193;62.89901;2911.69
51.81;62.98901;2909.646
