K5PC5CH.OP;K5PC6CH.OP;K5T10_2.PV;K5T5_1.PV;K5T18_1.PV;K5T8_6.PV;K5T12.PV
23.39713;36.34333;91.31146;541.024;195.5971;138.51;143.6804
23.28339;36.26365;91.27917;540.2125;195.7148;138.5061;143.8266
23.28802;36.23156;91.25177;540.861;195.7283;138.5038;143.7948
23.18104;36.26948;91.25333;539.1708;195.8017;138.5036;143.8078
23.42542;36.30229;91.3401;539.4338;195.2271;138.5032;143.7489
23.28563;36.29208;91.34782;539.9104;195.8915;138.5031;143.6399
23.26422;36.29656;91.21344;543.1776;195.0617;138.5024;143.5293
23.37526;36.31276;91.31604;541.7484;195.2337;138.5003;143.5318
23.30297;36.30083;91.38031;540.6896;195.2646;138.4999;143.5536
26.11073;38.52542;88.37573;549.399;198.2431;138.4996;143.3673
23.42083;36.31271;91.33031;541.262;195.1671;138.4996;143.6734
23.17562;36.29703;91.26125;540.9677;195.1567;138.4972;143.5293
23.30359;36.31375;91.32823;539.0411;195.6594;138.4969;143.6758
23.57547;36.31234;91.39948;538.013;195.9319;138.4957;143.6881
23.47807;36.32052;91.39323;539.5396;195.4133;138.4957;143.7117
23.42177;36.36875;91.28167;540.2391;195.4242;138.4956;143.5914
26.38365;39.15755;87.21938;556.4365;201.7633;138.4954;142.2748
23.30958;36.28234;91.14302;541.4005;195.0508;138.4953;143.4822
23.6174;36.27114;91.32584;541.1614;195.4629;138.4952;143.6518
23.45375;36.31797;91.34666;538.9198;195.2519;138.4939;143.6358
23.3163;36.27354;91.34448;541.674;195.2548;138.4935;143.5846
26.53469;39.1513;87.19854;556.8724;201.75;138.4929;142.2824
23.41755;36.30505;91.30094;541.5687;195.7115;138.4928;143.6573
27.12287;39.56313;85.31833;560.4906;204.44;138.4925;140.3
23.32766;36.27432;91.41334;540.5328;195.3992;138.4925;143.5886
23.2101;36.29187;91.33833;537.7573;195.4319;138.4925;143.7142
23.25708;36.30016;91.5024;542.1974;195.4721;138.4919;143.6068
23.40141;36.32422;91.4249;541.312;195.6848;138.4915;143.6375
23.20453;36.29406;91.35521;540.7156;195.166;138.4914;143.6793
23.26651;36.28802;91.43011;538.7385;195.83;138.4906;143.6837
23.43698;36.31969;91.34771;540.9739;195.3813;138.4899;143.6431
23.41875;36.3013;91.30323;544.3115;195.2698;138.4897;143.5703
23.42141;36.28302;91.44833;539.8547;195.6308;138.4895;143.6034
23.47781;36.30281;91.33063;540.5224;195.5698;138.4891;143.6232
23.37786;36.32693;91.36333;541.9011;195.0675;138.4888;143.6771
23.3949;36.31344;91.42062;539.9891;195.6348;138.4871;143.7475
23.3738;36.30651;91.0751;539.0302;195.1385;138.4871;143.4486
23.37635;36.32359;91.30032;542.637;195.1965;138.4865;143.5639
23.35839;36.36391;91.3924;541.3229;194.9294;138.4865;143.71
23.41318;36.27844;91.19854;543.6557;195.0146;138.4857;143.5299
23.42312;36.30912;91.44146;542.6422;195.0056;138.485;143.5993
23.23234;36.29151;91.39146;539.6776;195.4004;138.4848;143.7227
25.86182;38.46224;88.33167;550.7188;198.2454;138.4844;143.3282
26.41036;39.03479;87.18813;555.4958;201.9392;138.4835;142.319
24.73156;37.34063;91.77615;545.0292;196.654;138.4829;143.9609
23.73573;36.29958;91.46719;541.8041;195.5587;138.4823;143.655
23.30031;36.31385;91.4125;542.7781;195.1848;138.4822;143.5334
23.4801;36.30932;91.26781;542.087;195.3381;138.4821;143.6244
23.35521;36.32531;91.40916;542.0505;195.5971;138.4816;143.5294
23.39776;36.29849;91.42687;542.2891;195.7365;138.4811;143.5319
23.57229;36.30885;91.44365;542.9177;195.761;138.4801;143.6002
23.27172;36.31344;91.40885;542.4911;195.3819;138.4782;143.532
25.75021;38.33318;88.30396;552.7469;198.0852;138.4781;143.2513
25.46349;38.47958;88.20333;551.5177;197.9233;138.4769;143.1566
23.41589;36.3088;91.34209;541.0938;195.2908;138.4758;143.6032
23.38062;36.32698;91.31;538.7781;195.429;138.4757;143.6135
23.31974;36.29573;91.06062;541.2057;195.2458;138.4756;143.5404
23.40333;36.29094;91.11229;541.6719;195.2792;138.4752;143.5222
28.81505;41.36391;91.10313;570.3969;202.6662;138.4747;144.5222
23.41427;36.28667;91.52771;542.0432;195.5492;138.473;143.6707
23.31766;36.2863;91.42802;543.6838;195.5379;138.4697;143.5857
25.63922;38.44115;88.09688;552.2302;197.8271;138.4681;143.06
23.55875;36.28948;91.11625;541.9963;195.3123;138.4584;143.5148
23.45844;36.30958;91.06261;540.7537;195.215;138.4569;143.5076
28.98182;41.14755;89.60323;560.4818;201.409;138.4551;144.3457
24.77797;37.32365;91.63937;543.5677;196.8692;138.4549;144.0293
26.47115;39.13781;87.11302;555.501;202.0342;138.4524;142.3963
25.67786;38.46906;88.03698;552.1422;197.7931;138.4503;142.9852
24.74286;37.34229;91.55209;546.149;197.0381;138.4442;144.0303
25.5049;38.48021;87.94594;552.0547;197.6325;138.4438;142.8332
26.20958;39.13047;87.07271;553.5729;202.096;138.4435;142.4398
25.54958;38.58562;87.8651;550.3834;197.4538;138.4383;142.8015
28.71068;41.33354;91.06698;570.9729;202.7446;138.4358;144.3893
24.73083;37.32583;91.56906;546.0151;197.1329;138.4331;143.9873
23.24521;36.3325;91.02416;541.0953;195.1131;138.4288;143.4991
29.02057;41.14901;89.51875;559.7896;201.361;138.4282;144.1578
26.30474;39.11359;87.06104;551.5792;202.105;138.428;142.4903
23.32828;36.34417;91.09521;540.8865;194.8329;138.4279;143.4738
25.87484;38.5999;87.8301;549.8323;197.4642;138.4266;142.7692
26.29021;39.07781;87.06781;551.8724;202.2096;138.4209;142.4395
23.37427;36.36453;91.07208;541.3937;194.9288;138.4202;143.5087
23.22719;36.35182;91.09323;540.0109;194.7952;138.414;143.4278
26.37188;39.0974;87.03635;552.1026;202.1623;138.4138;142.4319
28.84849;41.29485;91.02271;570.5187;202.7846;138.4092;144.2389
25.79932;38.75896;87.91729;551.5411;197.4171;138.4073;142.7917
24.84359;37.3288;91.59771;548.4213;197.0031;138.4024;143.9534
23.55828;36.35609;91.12937;539.6;195.0865;138.3963;143.3933
23.32411;36.41214;91.07542;537.5031;194.8767;138.3963;143.4259
26.87073;39.48438;85.21854;559.962;204.1398;138.3938;140.2083
24.88365;37.32875;91.53302;548.2844;196.376;138.3913;143.7457
26.28677;39.10213;87.04146;554.0911;202.194;138.3907;142.4101
23.12948;36.32615;91.23229;538.8489;195.1675;138.39;143.42
26.06542;38.66661;88.05219;550.3234;197.5519;138.3858;142.6621
28.53906;41.32099;90.97875;571.2292;202.5921;138.3855;144.0796
34.71078;46.41104;87.15177;591.3099;217.7486;138.3845;144.4632
23.46224;36.32088;91.18636;538.8745;195.195;138.3842;143.4417
28.97797;41.12323;89.4201;560.6396;201.2775;138.3827;143.9735
24.91953;37.31724;91.56541;548.1302;196.6812;138.3827;143.8473
24.87354;37.31828;91.55906;548.014;196.1715;138.3798;143.7623
26.40698;39.14396;87.05719;551.9193;202.2154;138.3785;142.3992
25.96052;38.73323;88.14052;552.1917;197.7858;138.376;142.697
23.30563;36.33495;91.21469;538.7797;195.1556;138.3723;143.4526
26.31177;39.06313;87.03719;552.0266;202.1994;138.3684;142.4201
28.88865;41.10938;89.36417;559.1151;201.175;138.3673;143.8074
23.52828;36.33229;91.23312;542.3083;195.2171;138.3658;143.4197
26.39511;39.09073;87.08927;554.3312;202.2596;138.3647;142.4907
23.37016;36.37953;91.23323;543.7313;195.2969;138.3599;143.4291
23.50156;36.3825;91.29125;543.7557;195.2181;138.3574;143.4686
26.29109;39.1213;87.08354;555.4552;202.2244;138.3568;142.5355
24.86302;37.33927;91.46427;546.4969;196.1571;138.3509;143.7593
25.9949;39.21328;84.13937;561.9844;201.8573;138.3508;139.5216
23.37245;36.33615;91.32479;540.5417;195.1094;138.3485;143.4799
26.08667;38.69584;88.45333;549.376;198.1613;138.3483;142.91
23.53859;36.37646;91.37365;541.3531;194.924;138.3483;143.4733
26.09859;38.76078;88.27666;551.3672;197.9846;138.3433;142.7462
23.48802;36.39026;91.30865;540.0787;195.0333;138.3414;143.5015
24.54135;37.32161;91.43948;546.6302;196.1456;138.3412;143.7223
23.50807;36.37328;91.34927;541.1802;194.9469;138.3393;143.4964
28.50656;41.27594;90.90177;569.5224;202.0775;138.3387;143.9605
23.4138;36.40151;91.39271;542.4063;194.8237;138.3378;143.4333
28.93386;41.12292;89.26364;560.387;200.8552;138.3373;143.6591
28.95813;41.10458;89.23344;559.9901;200.1577;138.3363;143.4432
26.12005;38.69286;88.56;551.0089;198.2785;138.335;143.0606
28.56219;41.35537;90.85989;568.513;201.4137;138.3346;143.8877
24.52599;37.14073;91.39333;547.449;196.0421;138.3325;143.6451
23.3162;36.36073;91.46781;541.1005;194.871;138.3299;143.4253
26.08703;38.73995;88.79938;551.7656;198.0271;138.3283;143.1432
26.17401;39.08859;87.05865;554.4417;202.1629;138.3271;142.4916
24.44943;37.03391;91.35938;546.4813;196.1383;138.3261;143.6313
23.29135;36.36823;91.46365;541.2724;194.8225;138.3249;143.3874
26.1901;38.7312;88.97594;551.0203;197.8325;138.3225;143.192
28.96042;41.21167;90.54469;558.6677;211.1404;138.3222;147.5638
26.42969;39.11599;87.01469;553.6557;202.0148;138.3191;142.5103
23.27135;36.41323;91.42052;538.1635;194.9804;138.3186;143.3806
26.0324;38.73271;88.65697;549.199;198.184;138.3168;143.0555
25.99833;38.72042;88.92115;552.4073;198.0229;138.3158;143.1795
28.53245;40.78979;89.26719;555.3088;198.9604;138.3153;143.3772
23.29859;36.4026;91.49261;541.063;194.8458;138.3149;143.4027
26.41672;39.08906;86.98219;554.1521;202.0102;138.3139;142.5614
23.36911;36.42213;91.44479;541.1052;194.8317;138.3138;143.4196
26.55646;39.13766;87.01375;553.0609;201.9917;138.313;142.5384
27.35865;40.18094;90.83802;561.7463;200.0473;138.3126;143.858
27.37354;39.70562;89.22833;554.7505;198.2092;138.309;143.2944
23.44;36.40349;91.53593;540.9385;195.139;138.3042;143.4672
26.18792;38.7687;89.08167;552.7985;197.8906;138.3035;143.131
24.21708;37.00922;91.39354;544.8516;196.2342;138.3034;143.6332
26.18193;38.91651;89.17802;551.763;197.9121;138.3008;143.2341
26.84641;39.53984;85.13812;559.2115;204.0742;138.3006;140.1933
27.4488;40.20854;90.80813;562.9318;199.8475;138.3001;143.7858
26.39906;39.15271;87.05823;554.6;201.9875;138.3001;142.4916
23.30948;36.3763;91.40031;536.9557;195.2969;138.2997;143.4275
28.36417;41.11922;90.82906;565.6875;200.4844;138.2994;143.8644
23.40339;36.38625;91.41729;537.2693;195.044;138.2983;143.3696
23.43198;36.3274;91.49114;541.0391;194.9994;138.2972;143.4781
23.47521;36.36276;91.42729;542.1188;195.2981;138.2953;143.3778
23.39891;36.33219;91.43562;540.3182;194.9294;138.2952;143.4155
26.24641;39.11864;87.0875;555.5;201.975;138.2946;142.495
23.49203;36.37172;91.40958;539.2703;194.85;138.294;143.4204
24.27161;37.00276;91.34917;545.388;196.1152;138.2939;143.5325
24.31844;36.98375;91.3801;546.8198;195.8742;138.2919;143.4932
27.51984;40.18729;90.8424;562.5641;199.6362;138.2906;143.7834
23.44625;36.39271;91.38615;539.999;194.92;138.2905;143.3466
23.31615;36.37802;91.50645;541.3552;195.5098;138.2875;143.4735
23.60156;36.37021;91.5026;540.4703;195.3656;138.2863;143.5024
23.43177;36.35406;91.40552;543.6375;195.2025;138.286;143.3739
23.37141;36.41864;91.45635;537.4469;195.4833;138.2859;143.4245
26.31812;39.07906;87.12542;553.7182;201.9765;138.2855;142.5485
23.50677;36.40016;91.44614;540.2089;194.9983;138.2854;143.3763
26.28245;39.1488;87.11636;552.4104;201.9725;138.2822;142.5018
24.51339;36.97307;91.42521;547.1552;195.6696;138.2791;143.4506
23.5574;36.33276;91.3949;542.0989;195.1542;138.2785;143.3464
23.25708;36.38682;91.415;541.1791;195.2825;138.2756;143.3851
26.4725;39.12714;87.14448;553.2797;202.0106;138.2754;142.4561
23.42438;36.35844;91.50188;538.7771;195.6306;138.275;143.4654
23.63927;36.35162;91.42042;539.4026;195.1671;138.2743;143.5199
24.25302;36.89245;91.54021;540.8531;195.0185;138.2732;143.5024
23.5363;36.37578;91.375;539.2453;195.565;138.2715;143.5352
23.54047;36.36099;91.37573;541.3297;194.844;138.2706;143.356
24.2875;36.99505;91.47177;543.4589;195.3687;138.2695;143.496
23.53401;36.3738;91.38261;540.737;194.8165;138.2695;143.4285
23.52766;36.37828;91.38604;539.1328;195.5115;138.2686;143.5126
23.57453;36.34318;91.41906;540.0448;194.7988;138.2682;143.4923
26.41667;39.04021;87.13219;552.4901;202.1127;138.2677;142.3226
23.46172;36.38338;91.38927;539.5656;195.4327;138.2676;143.4217
23.43078;36.34063;91.40844;540.4052;195.3567;138.266;143.5018
23.43661;36.41271;91.32584;540.6791;195.1463;138.2625;143.3848
26.395;39.11557;87.14468;551.6344;202.1369;138.2615;142.402
34.42396;46.12068;87.13635;590.7432;217.47;138.2605;144.3222
23.52823;36.37625;91.55865;539.7026;195.099;138.2601;143.5448
23.62495;36.37109;91.42709;538.0047;194.9487;138.2598;143.5038
23.41995;36.38651;91.34354;541.4995;194.9498;138.2566;143.3497
26.95385;39.78057;90.94583;559.6188;199.4229;138.255;143.7826
23.59042;36.39989;91.57614;539.7615;195.3604;138.2539;143.5472
23.41078;36.39745;91.29958;541.8187;194.986;138.2531;143.3927
23.75036;36.39885;91.59281;544.1823;195.6373;138.253;143.5791
23.46297;36.3849;91.39875;540.7625;195.564;138.2529;143.473
23.78906;36.35484;91.58844;541.4333;195.8475;138.2464;143.5706
23.57917;36.42266;91.40417;538.0349;195.2321;138.2462;143.3856
23.59411;36.42854;91.52135;539.0276;195.1938;138.2455;143.4343
26.38026;38.99813;87.03948;553.1511;202.126;138.2454;142.2621
23.69656;36.40198;91.50677;541.2401;195.5688;138.2445;143.4459
26.28099;39.25198;90.94073;558.6807;199.5183;138.2435;143.7327
23.56562;36.40208;91.43771;537.0896;195.3004;138.2417;143.3899
23.59411;36.3637;91.58375;541.9646;195.77;138.2416;143.5957
23.34786;36.36823;91.46531;537.7042;195.4448;138.2404;143.3816
26.3799;39.25484;90.97229;559.4172;199.6477;138.2402;143.6925
23.54338;36.37214;91.52854;542.0453;195.6588;138.2378;143.5225
23.40943;36.36656;91.47021;537.9979;195.2975;138.2355;143.3954
26.19172;39.05016;86.96073;553.4688;201.8973;138.2336;142.1668
23.35094;36.38578;91.49812;541.0922;195.2802;138.2334;143.3619
23.74661;36.42995;91.52145;540.174;195.0569;138.2333;143.4641
23.44141;36.4024;91.49937;538.9338;195.2848;138.2326;143.3698
23.57875;36.37266;91.54156;541.5375;194.9719;138.2316;143.4807
26.44271;39.11406;86.89208;555.2453;201.7919;138.2314;141.9424
26.44281;38.97156;86.95146;552.9005;201.8998;138.2287;142.0285
23.49271;36.35109;91.56229;541.6661;195.0958;138.2272;143.4549
26.44427;39.05479;86.89094;557.025;201.8763;138.2263;141.835
26.01453;39.25219;90.9752;560.7562;199.6046;138.2245;143.6374
25.96984;39.25781;90.96844;562.2037;199.4504;138.2115;143.493
26.3163;39.0199;86.80042;553.174;201.9054;138.2039;141.8725
26.79578;39.20031;84.13187;563.6781;201.894;138.2001;139.4202
26.38458;39.31786;91.00365;562.3984;199.066;138.1945;143.4897
26.04026;39.31511;90.99031;560.825;199.1781;138.1928;143.4755
26.32854;38.91526;86.73854;554.3172;201.9302;138.1891;141.797
26.07745;38.94875;86.62312;553.799;202.1335;138.1828;141.7759
25.88839;39.3299;90.99458;562.7542;198.8392;138.1795;143.4598
26.82396;39.45646;85.10729;560.8406;204.1992;138.1791;140.0798
26.1138;39.32417;90.98062;562.824;198.7317;138.1687;143.5075
26.0613;39.35026;90.99802;563.0714;198.981;138.152;143.5356
26.40865;39.01875;86.59635;555.1208;202.2548;138.1495;141.7758
25.95974;39.33323;90.98042;561.387;199.0546;138.1397;143.5849
34.33484;45.95271;87.11771;592.1661;217.099;138.1329;144.1207
26.32948;39.04599;86.60729;552.8;202.26;138.1307;141.7167
26.15937;39.25214;90.98927;560.313;199.21;138.1031;143.5626
26.41401;38.95891;86.64792;552.4854;202.1592;138.1004;141.7647
26.23323;39.23;91.02416;559.2656;199.2771;138.0939;143.6055
26.41255;39.02464;86.58375;554.8917;202.0873;138.0778;141.7507
25.88953;39.27969;90.98229;561.2136;199.3146;138.0733;143.5741
28.5575;40.87755;90.40927;558.5875;211.1833;138.0694;147.2992
26.3876;39.07094;86.63073;553.3396;201.874;138.0694;141.6744
26.32047;39.25953;90.89094;560.9745;199.2471;138.0603;143.56
26.07922;39.16948;84.05386;563.1885;201.9648;138.0576;139.3083
26.85031;39.35906;85.06917;559.3698;204.3581;138.0569;140.0299
26.31651;38.97745;86.61906;552.537;201.6517;138.0403;141.5938
26.15755;39.33187;90.86917;561.1177;199.1613;138.0344;143.4693
26.3112;39.02104;86.59104;553.2792;201.4825;138.0218;141.5746
26.25344;39.33755;90.78573;560.1614;199.0767;138.0146;143.4859
26.41193;39.33885;90.74219;562.6651;199.03;138.0087;143.4845
26.24385;39.02287;86.66521;551.5583;201.4696;137.9974;141.623
34.23438;45.86427;87.16344;591.2438;216.6996;137.9853;144.0591
26.69089;39.32969;90.72584;560.4328;198.9531;137.982;143.5061
26.44823;39.28833;90.68291;558.7885;198.9983;137.9791;143.505
26.37812;38.98985;86.64896;551.3885;201.4569;137.9746;141.6378
27.18089;39.46099;84.9799;560.1323;204.4194;137.9577;139.9156
26.51333;39.05625;86.61042;553.1135;201.625;137.9518;141.6278
26.44401;39.2649;90.67979;558.7255;199.0838;137.9478;143.4983
26.32854;38.97177;86.54719;554.2985;201.8225;137.9332;141.6316
26.22437;39.26089;90.65625;560.8807;199.2617;137.9299;143.4333
26.44026;39.25875;90.65781;561.0469;199.2619;137.9257;143.3479
25.98047;39.05469;83.96125;562.2161;202.1267;137.9089;139.2243
26.37896;38.98651;86.53156;553.138;201.9273;137.9011;141.5961
26.10224;39.27328;90.63261;561.824;199.2181;137.8918;143.3981
26.28198;39.03328;86.60333;555.424;202.0792;137.8792;141.5798
26.55943;39.23042;90.60698;562.1713;199.1596;137.8728;143.3571
26.33625;39.00114;86.58719;554.9479;202.2012;137.8685;141.596
26.24823;39.22662;90.61875;561.3214;199.205;137.8614;143.3494
28.9149;40.87791;90.13177;560.5151;210.9088;137.8567;147.0007
27.29734;39.37896;84.94677;559.6156;204.5958;137.8551;139.8544
26.32807;39.0675;86.63333;553.413;202.159;137.8551;141.6615
26.21359;39.04427;86.60739;554.399;202.1277;137.841;141.6902
26.24422;38.93448;87.01198;553.2901;202.5475;137.8407;141.6359
26.22568;38.97443;87.08729;555.514;202.4348;137.8404;141.7133
26.01125;38.94151;87.06302;554.1771;202.5969;137.8382;141.5953
26.07313;38.96349;86.96958;552.1302;202.5971;137.8366;141.6025
26.18854;38.98463;87.02375;552.3937;202.5269;137.8357;141.6782
34.4151;45.96875;87.13646;592.4011;216.1546;137.8352;143.9653
26.26078;38.96005;87.12823;558.5552;202.2744;137.8311;141.7674
26.27359;38.94698;87.13865;557.5401;202.415;137.8308;141.7413
26.38094;39.22385;90.57094;559.3839;199.0554;137.8275;143.2923
26.25943;38.89682;87.00094;554.2432;202.9731;137.8273;141.6265
26.2401;39.22203;90.61896;561.7281;199.1258;137.8271;143.3903
26.15281;38.89901;86.92896;555.9172;202.9825;137.8244;141.6703
26.13354;38.8938;86.88448;556.2562;202.77;137.8231;141.8161
26.23583;39.1036;86.65907;552.5984;201.9819;137.823;141.7076
26.33063;39.07828;86.76646;555.7219;201.9435;137.8171;141.8288
26.12047;38.90906;86.87511;554.0984;202.5817;137.8144;141.8152
26.10708;38.8887;87.08115;553.9448;202.7579;137.8142;141.5507
25.18302;37.78776;90.37979;545.3047;196.9642;137.8121;141.9668
26.17766;38.90573;86.87677;554.8401;202.88;137.812;141.7346
26.11464;39.2326;90.54146;560.0443;199.1283;137.8112;143.2354
26.12427;38.90839;87.18135;555.8005;202.2863;137.8093;141.7797
26.19135;38.85135;87.01708;553.2693;202.9179;137.8086;141.562
26.47745;39.02453;86.6975;554.7901;202.1617;137.808;141.8687
26.44422;39.04146;86.71125;554.1927;201.97;137.8078;141.7563
25.27125;37.72453;90.52427;548.1339;196.96;137.8067;142.1083
26.55094;39.05391;86.73896;555.1412;202.0717;137.8064;141.8598
25.6199;37.80984;90.61958;547.9984;197.2652;137.8055;142.2615
25.43583;37.7563;90.30271;545.6745;196.9902;137.8051;141.8254
25.61698;37.69974;90.62583;547.8151;196.9494;137.805;142.1502
26.40005;39.0937;86.69896;554.1375;202.2696;137.8044;141.7985
26.35;39.03932;86.74438;551.3656;202.3019;137.8033;141.8038
26.11182;38.92193;87.24448;556.6203;202.2052;137.8032;141.8813
25.94552;38.82891;86.84261;554.413;202.4127;137.7979;141.7539
26.13865;38.84625;86.62271;556.8844;202.2904;137.7974;141.353
26.1299;38.82422;86.68552;555.9599;202.1913;137.7972;141.5776
26.2976;39.01406;86.68385;555.2786;202.2675;137.7957;141.8431
26.21755;38.86573;86.79448;555.6229;202.2273;137.7935;141.6959
26.30635;39.11849;86.87573;553.8781;202.1817;137.7929;141.7999
26.20781;38.94234;87.24125;556.6646;202.2844;137.7928;141.96
26.15641;38.87328;86.62354;557.3703;202.2838;137.7916;141.4231
26.19922;39.10234;86.79823;553.924;202.3562;137.7905;141.7608
26.32453;39.05068;86.81563;554.0682;202.0021;137.7896;141.879
25.39146;37.80005;90.23865;545.4318;197.441;137.7888;141.6925
25.48891;37.82188;90.22229;544.4927;197.1927;137.7852;141.7679
26.37755;38.97839;87.3125;555.1786;202.5338;137.7824;141.9434
26.0024;39.23495;90.51542;561.5068;199.1923;137.7811;143.1907
26.4374;39.02719;86.87854;554.3438;202.071;137.7798;141.8495
25.53818;37.85479;90.51791;552.7188;197.9908;137.7769;142.3444
26.34865;39.00312;86.79063;554.051;202.0469;137.7765;141.8082
27.04953;39.23182;90.55187;555.1573;198.3723;137.7743;142.3623
26.11135;38.9312;86.63885;554.6651;202.2031;137.774;141.4003
26.05021;39.27073;90.4549;560.8984;199.3635;137.7727;143.2473
26.33552;38.98985;86.83031;553.851;201.9713;137.7706;141.7801
25.34031;38.6362;90.28354;554.0953;197.7813;137.7693;143.1061
27.38875;39.28922;90.57698;555.5406;198.5054;137.7679;142.4001
26.38479;39.21078;90.36323;560.3812;199.461;137.7678;143.2556
25.38932;37.74469;90.17792;545.8964;197.5796;137.7677;141.6699
26.39156;39.29302;90.47697;555.9891;197.9492;137.7666;142.977
26.34937;39.21823;90.31375;560.2365;199.3763;137.7664;143.1919
26.06505;38.95135;87.34843;555.9927;202.8885;137.7659;141.9503
27.21307;39.24245;90.6026;556.4891;198.651;137.7657;142.3711
26.24349;39.00932;86.77834;555.2562;202.1317;137.7642;141.7018
26.25766;39.04099;86.81167;554.6104;202.035;137.7637;141.8003
25.6349;38.6113;90.27719;555.2125;197.6862;137.7612;143.0034
26.25229;39.09406;83.87573;560.5151;202.2075;137.7596;139.216
26.32672;39.32583;90.42937;556.7208;198.081;137.7595;142.906
26.14469;38.92307;86.66479;556.9193;202.226;137.7595;141.327
25.7874;38.62411;90.25063;553.7463;197.9498;137.7578;143.1447
25.68036;38.67005;90.22927;553.5854;198.2523;137.7572;143.2135
26.30589;39.00297;87.27594;554.6802;202.9662;137.7569;141.9118
26.2551;39.00302;86.79698;554.999;202.0727;137.7569;141.7389
26.53333;39.20417;90.35177;557.6432;198.8712;137.7567;142.9973
25.48651;38.62938;90.16375;553.9833;198.4467;137.7555;143.2622
25.66021;38.64005;90.25594;554.5974;197.7006;137.7549;142.9973
27.24115;39.51625;84.91635;559.0406;204.754;137.7547;139.8603
26.4374;39.24724;90.30083;557.9849;199.1648;137.7539;143.058
25.74787;38.68026;90.2374;555.0109;197.8665;137.7519;142.9367
25.45536;38.65115;90.16511;554.5984;198.2975;137.7517;142.9645
25.61182;38.71271;90.18948;556.4047;198.2946;137.7516;143.023
26.57224;39.30672;90.34927;554.813;198.3469;137.7511;142.8629
26.39161;39.23922;90.35469;555.2885;198.7102;137.7498;142.8417
26.40922;39.00333;86.71531;554.7531;202.3138;137.7497;141.6505
26.31937;39.07016;86.7676;553.762;202.1929;137.7494;141.6084
25.3749;38.78557;90.50948;555.0974;197.9388;137.7489;142.9994
25.67667;38.62391;90.24323;554.9693;198.1113;137.7486;142.8984
25.83245;38.6799;90.49979;556.0859;198.0077;137.7482;143.0192
26.26385;38.98208;86.71584;555.3906;202.3362;137.7481;141.6299
25.52104;38.71521;90.30854;554.764;198.2494;137.7475;142.9391
26.14948;38.98953;87.21875;555.787;203.1829;137.7473;141.9166
25.66734;38.69135;90.2951;556.0521;198.5233;137.7469;142.9733
25.50672;37.75396;90.14188;547.251;197.5331;137.7465;141.7042
27.22948;39.26286;90.69218;555.301;198.7235;137.7456;142.271
25.93146;38.70662;90.29094;554.6484;198.3056;137.7424;142.9326
26.3399;38.99464;86.73219;554.1031;202.3231;137.7413;141.557
26.40922;38.99104;86.75365;555.0505;202.4967;137.7407;141.6679
25.5212;38.6512;90.29521;554.4755;198.1979;137.7404;142.9071
26.13073;38.90328;86.85709;555.1073;202.5663;137.74;141.5166
26.32271;39.0325;86.73833;554.1458;202.5871;137.7384;141.6595
25.65599;38.64083;90.28812;555.4932;198.1802;137.7384;142.9267
25.60896;38.66807;90.3675;554.9083;198.5873;137.7381;143.0252
26.27729;39.03552;86.73917;554.1287;202.4567;137.7376;141.6047
25.78208;38.66078;90.29177;555.1896;198.3917;137.7373;142.9242
26.3587;38.96333;86.61469;553.162;201.9231;137.736;141.6423
25.65156;38.65604;90.17989;555.4932;198.439;137.7358;143.2103
25.44219;38.65151;90.48552;553.5062;198.1265;137.7355;143.0494
26.20161;38.85443;86.69719;554.5292;202.1231;137.7349;141.6347
26.22958;38.8912;86.76958;553.6656;202.3096;137.7345;141.7172
26.19328;39.02354;86.73479;553.3302;202.4413;137.7343;141.6086
26.07286;38.85896;86.63177;556.1838;202.1983;137.7337;141.2548
26.28271;39.04891;87.15875;557.1146;203.1806;137.7329;141.8103
27.14734;39.26693;90.74292;557.4589;198.8385;137.7323;142.1928
25.61182;38.69172;90.37312;554.3526;198.5102;137.7322;143.0475
25.36422;37.76036;90.06948;545.1203;197.2248;137.732;141.7183
26.47703;39.05797;86.67292;555.7193;202.6085;137.7307;141.631
25.58917;38.69255;90.4499;555.0563;198.3748;137.7284;143.0567
25.56016;38.64922;90.18291;556.2349;198.4288;137.7277;143.2409
26.20844;38.94135;86.57645;554.3198;201.7977;137.7267;141.5412
26.10349;38.92292;86.90021;556.1672;202.3729;137.7267;141.5293
25.74948;38.70359;90.28177;555.6099;198.1879;137.7267;142.9233
26.90182;39.3037;90.71208;556.1495;198.8358;137.7266;142.203
26.03469;38.98823;86.86469;555.4333;202.4138;137.7265;141.5768
26.1251;38.9649;86.89698;552.1349;202.6408;137.7263;141.4918
26.2412;38.94661;87.18542;556.1635;203.0633;137.7262;141.7404
26.40688;38.94193;86.58604;554.8859;201.8219;137.7253;141.5176
26.15245;38.97911;86.88834;551.5255;202.6423;137.7244;141.5134
26.44099;38.97646;86.47157;555.2766;201.9667;137.7228;141.5034
26.16135;38.95359;86.81698;552.7234;202.5479;137.7227;141.522
25.84219;38.58823;90.21542;556.15;198.3571;137.7221;143.2738
26.27078;39.00469;86.73157;553.3036;202.5919;137.7201;141.7046
26.40495;39.05083;86.70177;556.001;202.6771;137.7156;141.6335
25.5276;38.61823;90.22813;555.4229;198.3106;137.7143;143.2813
26.15823;38.97786;86.52729;556.4656;201.8385;137.7136;141.5731
26.34354;38.89203;86.4225;553.8281;202.3117;137.7132;141.4935
