K5PC5CH.OP;K5T4.PV;K5T18_2.PV;K5PC6CH.OP;K5T8_3.PV;K5T10_1.PV
29.45536;110.3713;70.72562;42.18459;102.8996;55.66979
49.58562;131.6595;87.45562;61.31203;116.3746;55.66573
47.13578;130.61;86.04979;58.91687;116.8598;55.65927
49.50964;131.5464;87.35667;61.31609;116.3331;55.65688
46.97146;130.4975;86.07938;58.91828;116.8334;55.65562
49.30589;132.2772;88.08646;60.81766;118.1125;55.65167
46.84083;130.6048;86.11271;58.96021;116.8242;55.64708
49.56224;131.5983;87.32854;61.29245;116.2835;55.64198
47.04417;131.4357;87.25291;58.97338;118.1426;55.63906
29.14526;112.861;73.77187;41.9174;106.3473;55.63906
48.89865;131.3062;87.51958;60.78818;116.0369;55.63896
49.59625;131.4107;87.32333;61.3337;116.3681;55.63385
49.46995;131.4007;87.38792;61.25068;116.5304;55.63229
49.58427;131.548;87.37833;61.295;116.3824;55.63073
47.19151;131.5551;87.61021;58.9713;117.9849;55.62406
29.13802;112.4751;73.90562;41.89906;106.3361;55.62386
49.03594;131.1582;87.53458;60.7775;116.0368;55.62302
46.9613;130.4457;86.06187;58.9075;116.8823;55.61969
49.66766;131.3567;87.34604;61.27995;116.3876;55.61844
47.39292;131.2082;87.03938;58.9725;118.2104;55.61021
47.26969;131.5232;87.44708;58.9626;118.014;55.60865
47.96073;131.8852;87.92083;59.79083;117.9976;55.60844
47.27604;131.4024;87.15396;58.96271;118.1712;55.6075
47.11438;131.7779;87.72854;58.95276;117.9749;55.60198
49.56505;131.5911;87.27688;61.33635;116.3596;55.60094
49.06417;132.2254;88.07875;60.78568;118.121;55.59937
48.08458;131.8908;87.95438;59.67068;118.0075;55.59667
47.06292;130.5339;86.10167;58.91792;116.868;55.59625
47.16088;130.4795;86.32;58.93839;116.7374;55.59615
47.85641;131.8642;87.8325;59.60073;117.9895;55.59489
33.94229;113.7956;77.84792;46.11974;103.4464;55.59271
49.56172;131.6399;87.34875;61.34052;116.2135;55.59021
47.20515;131.4532;86.12021;58.94068;116.7802;55.5899
46.94917;131.5243;87.31979;58.96667;118.095;55.58615
33.94089;114.169;77.76479;46.11651;103.474;55.5849
47.01427;131.5566;87.34146;58.97854;118.0467;55.5776
49.58224;131.6521;87.3425;61.32276;116.2366;55.57594
49.14604;132.2908;88.03917;60.80771;118.0898;55.57594
47.4499;131.1315;86.97833;58.94255;118.2198;55.57552
49.46776;131.6274;87.40354;61.33375;116.2007;55.57365
49.52922;131.3615;87.42416;61.32088;116.1869;55.57167
47.34099;131.0675;86.93917;58.95349;118.2273;55.57156
46.91745;130.279;85.98959;58.88094;116.8791;55.57094
49.03641;132.1705;88.04459;60.76484;118.1147;55.56813
47.10984;131.3351;86.16667;58.92188;116.7453;55.56562
48.98474;131.0127;87.55187;60.77401;116.0383;55.56552
46.84078;130.3143;85.90104;58.86198;116.8825;55.56042
49.15432;132.2726;88.06792;60.78635;118.0551;55.55292
46.79615;130.1298;85.96896;58.85614;116.6858;55.54708
49.01177;132.3368;88.06792;60.61636;118.0255;55.54656
48.97;131.1427;87.53875;60.81396;116.0389;55.54656
29.10333;112.3561;73.83125;41.90604;106.3248;55.54344
49.01083;131.1812;87.55209;60.76641;116.0629;55.54031
46.9812;130.2863;86.08167;58.8862;116.7712;55.53989
47.1062;130.4708;86.37334;58.94953;116.7282;55.53906
48.27521;131.9403;87.98541;59.77489;117.999;55.53854
47.25276;130.9232;86.85208;58.9513;118.0866;55.53812
34.03198;112.8307;77.47083;46.12505;103.4207;55.53708
49.50161;131.3694;87.46812;61.33766;116.1181;55.53521
46.94807;129.9809;85.98833;58.86115;116.6867;55.535
47.07953;130.9151;86.84021;58.93089;118.0219;55.53437
47.36094;130.8824;86.86792;58.935;117.7984;55.53135
49.35297;131.154;87.30937;61.22844;116.1248;55.525
49.09156;131.1546;87.52292;60.78474;116.0124;55.52469
47.0512;130.5216;86.38396;58.94651;116.7402;55.52417
47.31662;130.4409;86.355;58.91771;116.6717;55.52146
48.54562;132.1712;88.07042;60.06292;117.989;55.52083
47.17208;130.3904;86.35854;58.93432;116.7405;55.52031
48.98391;131.1009;87.50021;60.78708;116.0179;55.52
47.54948;130.4191;86.415;58.92765;117.094;55.51719
47.32703;130.3767;86.29271;58.88995;116.7041;55.51594
47.24323;130.2396;86.23375;58.89458;116.7038;55.51594
47.06099;130.5344;86.61979;58.89985;117.2332;55.51458
47.03125;130.1706;85.98479;58.87052;116.6864;55.51271
47.24812;130.7996;86.81958;58.92735;117.7659;55.5126
47.23281;130.2819;86.37;58.90203;116.6632;55.51167
48.98182;131.2717;87.565;60.7949;116.009;55.51146
47.17948;130.7931;86.30833;58.91057;116.6797;55.51135
47.49927;131.0402;86.96062;58.94917;118.2254;55.51
47.16109;131.0975;86.94334;58.94401;118.2257;55.50917
49.03229;131.2029;87.59937;60.76104;115.992;55.50813
47.30437;130.9035;86.97625;58.95365;118.2334;55.50719
46.94193;130.2023;86.01791;58.90406;116.7102;55.50489
47.3662;130.2843;86.3675;58.88974;116.6997;55.50469
48.9375;131.047;87.57146;60.74896;116.0496;55.50094
47.24255;130.292;86.31355;58.88094;116.6617;55.50052
46.96432;130.244;85.92896;58.88281;116.6532;55.50052
47.39953;130.9484;86.86979;58.94537;117.8269;55.4999
49.52656;131.2429;87.44771;61.31786;116.1603;55.49708
47.17255;130.5297;86.205;58.93568;116.7374;55.49604
47.12094;131.0428;86.11771;58.87109;116.6836;55.49604
47.30359;131.0315;86.91229;58.94641;118.2231;55.49541
46.91901;130.1965;85.99333;58.88411;116.622;55.49541
47.25463;130.2856;86.24083;58.87875;116.6237;55.49531
47.26656;130.3459;86.42937;58.93844;116.7139;55.49292
47.14229;130.3206;86.34187;58.9925;116.7171;55.4924
49.46583;131.3502;87.48438;61.3238;116.1303;55.49208
47.24464;130.2036;86.23896;58.89469;116.6992;55.49104
29.15505;112.5564;73.89625;41.91542;106.3214;55.49083
47.06713;130.2752;86.09104;58.93063;116.7773;55.48687
47.39682;130.1771;86.09666;58.89292;116.6164;55.48563
47.28516;130.7983;86.82667;58.92818;117.9802;55.485
46.94328;130.1736;86.05729;58.88927;116.7852;55.485
47.32005;130.8773;86.95271;58.94406;118.2257;55.48479
47.35542;130.353;86.21271;58.89823;116.6085;55.48406
33.89156;112.7051;77.52021;46.10839;103.3844;55.48406
46.96729;130.0435;85.95229;58.91625;116.7993;55.48354
47.36271;130.2909;86.14208;58.89297;116.6083;55.48281
47.22219;130.6155;86.30604;58.87016;116.6951;55.48188
47.14693;130.2918;86.37542;58.96828;116.702;55.48177
47.0063;130.3532;86.07188;58.91927;116.7646;55.48125
47.30771;130.3147;86.21146;58.91463;116.6906;55.48063
49.66771;131.2581;87.43542;61.35011;116.126;55.47979
48.95276;131.235;87.35083;60.78469;116.1022;55.47823
48.89938;131.0277;87.60167;60.74615;116.0543;55.4776
47.07838;130.7017;86.60709;58.93422;117.2547;55.47552
47.125;130.2933;86.42021;58.91693;116.6884;55.47406
47.17927;130.5354;86.68125;58.92219;117.1915;55.47333
47.08062;130.8541;86.70438;58.93172;117.7251;55.47208
49.60724;131.317;87.37625;61.32667;116.1222;55.47198
47.00787;130.2654;85.91209;58.8912;116.8647;55.47198
46.90422;130.1686;85.83938;58.89245;116.3641;55.47167
47.20958;131.1924;86.23563;58.8961;116.682;55.47146
47.16625;130.8174;86.82667;58.9463;117.9581;55.46844
29.44771;110.101;70.82104;42.19823;102.8816;55.46781
46.90709;130.2433;86.04021;58.87286;116.7423;55.4674
47.28953;130.8523;86.66583;58.94255;117.7121;55.46656
48.84521;131.1358;87.48062;60.76453;116.051;55.46604
47.26708;130.9557;86.88062;58.93833;118.1663;55.46552
46.84063;130.0559;85.97063;58.88521;116.7077;55.46448
47.13281;130.2692;86.3448;58.91693;117.0541;55.46406
47.08833;130.3173;86.26708;58.89219;116.6364;55.46354
46.88417;130.1714;85.96479;58.88786;116.8269;55.46146
47.45365;130.29;86.39875;58.91203;117.074;55.46094
29.46338;110.3561;70.76208;42.20422;102.8891;55.46
47.39245;131.096;86.57604;58.92573;117.6314;55.45969
46.995;130.2055;85.87646;58.87786;116.3638;55.45854
49.49031;131.3434;87.43021;61.32755;116.113;55.45823
47.45297;130.4633;86.53083;58.91245;117.1307;55.45323
46.94922;129.9864;85.96833;58.88234;116.5997;55.45271
47.17625;130.2189;86.40229;58.92708;116.6946;55.4524
47.33198;130.4074;86.21812;58.91578;116.6583;55.45208
46.92016;130.1086;85.97583;58.90089;116.3521;55.45198
47.05708;130.232;86.03188;58.91448;116.7669;55.45042
47.30286;130.8391;86.85;58.93672;118.1205;55.44989
47.05844;130.2628;85.9275;58.92292;116.8517;55.44875
47.21818;130.5516;85.97208;58.86229;116.6183;55.44844
47.06328;130.2743;86.09792;58.87818;116.733;55.44604
47.21412;130.7153;86.48417;58.93938;117.1442;55.44552
47.28036;130.1053;86.42292;58.92109;116.7039;55.44521
46.94719;129.9008;85.9425;58.91052;116.7883;55.44448
47.25578;130.6496;86.32792;58.90901;116.9595;55.44427
49.01604;131.3002;87.35542;60.75484;116.0355;55.44365
47.23391;130.7857;86.53188;58.94469;117.2792;55.44292
47.04208;129.9629;85.96917;58.91484;116.7742;55.44219
47.21563;130.4985;86.1748;58.88083;116.6993;55.44146
47.03714;130.2682;86.15479;58.88948;116.7123;55.44083
47.03505;130.002;86.00459;58.9124;116.611;55.44073
47.16854;130.2845;86.17438;58.95719;116.7233;55.43948
46.89828;130.1317;85.95854;58.87401;116.661;55.43771
47.25578;130.0193;86.0125;58.86443;116.6583;55.43729
47.03062;130.1837;85.91312;58.95495;116.3707;55.43708
49.02781;131.1637;87.60542;60.79302;115.9781;55.43687
47.0875;130.3334;86.28042;58.88073;116.6825;55.43667
47.09932;130.3764;86.38167;58.94078;116.6915;55.43573
47.47323;130.8082;86.62521;58.93813;117.6646;55.4324
47.06292;130.3546;85.79875;58.86208;116.5818;55.43114
47.00938;130.5387;85.77021;58.86786;116.5452;55.4301
47.01672;130.464;86.14938;58.93385;116.7366;55.42937
47.03078;130.1041;85.96;58.885;116.3602;55.42927
48.88063;131.2825;87.32771;60.73516;116.0821;55.42865
47.19453;130.6119;86.57083;58.91281;117.185;55.42823
47.23521;130.8653;86.80771;58.94052;117.9109;55.42719
47.15245;130.453;86.17771;58.89724;116.6411;55.42708
47.29485;130.4903;86.15125;58.88984;117.0131;55.42698
47.07719;130.3191;86.39125;58.93328;116.7024;55.42594
47.03912;130.3893;86.15938;58.91031;116.7302;55.42469
47.00578;130.2232;85.88937;58.87578;116.3645;55.42354
47.34885;130.9322;86.80646;58.9362;117.8759;55.42344
47.22536;130.1546;85.96917;58.9101;116.3559;55.42333
47.44588;130.4583;86.37167;58.90594;116.9596;55.42094
47.11984;130.2094;85.77917;58.88964;116.5109;55.42052
48.87011;131.2814;87.32188;60.76828;116.0527;55.42042
48.96599;131.204;87.38812;60.76281;116.0446;55.41969
47.35563;130.5146;86.35938;58.90297;116.9675;55.41927
33.93338;112.5919;77.49917;46.08828;103.346;55.41885
47.35719;130.6478;85.72979;58.89417;116.4908;55.41583
46.96083;130.2435;85.93042;58.93453;116.3593;55.4151
47.26599;130.4101;86.19625;58.88688;116.6588;55.41427
48.89031;131.0262;87.60271;60.75693;115.9669;55.41344
47.38849;130.2968;86.09084;58.87953;116.6153;55.41302
47.20885;130.4249;86.10271;58.8974;116.6806;55.41261
47.11068;130.1105;86.1025;58.86391;116.6746;55.41208
47.0187;130.1892;85.94209;58.92172;116.345;55.4101
47.29932;130.4449;86.24208;58.88354;116.99;55.40802
47.21703;130.2158;86.14229;58.88911;116.6627;55.40708
47.14943;129.9626;85.94771;58.86719;116.6397;55.40688
47.20693;130.6542;85.84646;58.88552;116.4655;55.4026
29.20401;112.7289;73.91521;41.91854;106.3244;55.40208
47.1963;130.3652;86.20146;58.8924;116.6823;55.40052
47.33177;130.4443;86.35896;58.9013;116.9621;55.39687
46.98438;130.2809;85.72104;58.92239;116.3518;55.39677
47.52734;130.3717;86.02521;58.91135;116.8895;55.39479
47.54604;130.3313;85.94875;58.88943;116.6703;55.39292
47.07542;130.3472;86.09187;58.86385;116.7311;55.39208
49.01203;131.0656;87.57813;60.76505;115.9484;55.39177
46.89156;130.2364;85.93479;58.8949;116.381;55.39156
47.0775;130.1367;86.19334;58.86432;116.6954;55.39094
48.99927;131.2314;87.58938;60.76422;115.924;55.38927
47.28781;130.8746;86.6275;58.9174;117.5908;55.38792
47.295;130.467;86.09604;58.91536;116.994;55.38771
46.87651;130.2429;85.67146;58.91333;116.3453;55.3875
47.43333;130.3595;85.96562;58.88562;116.9165;55.38729
47.32563;130.3496;86.36813;58.90302;117.0403;55.38698
47.03239;130.1589;86.22646;58.985;116.7033;55.38583
48.98807;131.188;87.52021;60.82687;115.9074;55.38396
47.04515;130.2979;86.13896;58.86401;116.7365;55.38396
47.18224;130.2441;86.18313;58.85156;116.6772;55.38313
46.98714;130.2409;86.08875;58.87958;116.7452;55.38219
48.9601;131.1026;87.51854;60.76245;115.878;55.38021
48.92771;130.9905;87.50521;60.75995;115.9004;55.37979
47.25234;130.4277;86.11729;58.9087;116.9854;55.37781
47.00578;130.274;85.95229;58.91818;116.4679;55.37771
47.25521;130.7995;86.59771;58.94448;117.5689;55.3775
47.0799;130.2094;86.29396;58.98859;116.704;55.37729
47.32219;130.0955;85.99333;58.84521;116.6258;55.37719
46.98265;129.9715;86.065;58.90802;116.412;55.37646
47.34526;130.691;86.54916;58.9399;117.3536;55.37563
47.245;129.9881;86.07875;58.91859;116.7253;55.37333
47.26682;130.4789;86.37521;58.92344;116.9741;55.37271
47.31943;130.3184;86.09021;58.87531;116.6829;55.37167
29.40844;110.0632;70.84646;42.21052;102.9022;55.37167
47.07261;130.2042;85.94896;58.90927;116.37;55.37
47.3712;130.4162;86.28166;58.90953;116.9535;55.36979
47.0712;129.9607;85.81167;58.92453;116.3874;55.36896
46.87073;130.1449;85.91563;58.85542;116.5505;55.36864
47.25338;130.7848;86.54916;58.92036;117.2797;55.36521
47.05703;130.0101;85.93625;58.86568;116.5444;55.36344
47.19479;130.6801;86.62688;58.90615;117.5383;55.3626
33.81688;112.5791;77.23167;46.09208;103.3187;55.3624
47.44563;130.7539;86.57938;58.93641;117.3851;55.36094
47.02609;130.3058;85.91209;58.91094;116.3851;55.35969
46.82458;130.1554;85.95521;58.87568;116.4011;55.35969
47.39989;130.4553;86.0375;58.87344;116.9404;55.35896
46.9887;130.3923;86.12833;58.89791;116.6426;55.35812
47.39635;130.0682;86.16688;58.87599;116.714;55.35771
47.13515;130.2608;86.01167;58.89333;116.7236;55.35698
47.20536;130.6604;86.49313;58.93406;117.3283;55.35458
47.2951;130.563;86.60583;58.94323;117.4218;55.35115
47.11115;130.1512;85.86875;58.89104;116.5269;55.34813
47.28875;130.3253;86.14375;58.90016;116.9676;55.34719
47.4525;130.1592;86.12209;58.89797;116.9757;55.34604
47.1874;130.6361;86.61583;58.92083;117.5033;55.34583
46.99906;130.21;86.00771;58.92729;116.4315;55.34531
47.12245;130.248;85.89146;58.91448;116.5709;55.34229
46.94641;130.0488;86.00625;58.9488;116.4303;55.34156
47.13511;130.1369;86.05063;58.87599;116.6783;55.34125
29.59448;110.0566;70.92687;42.20573;102.9056;55.34114
47.04891;130.2347;86.15166;58.88385;116.6701;55.34094
47.44083;130.8473;86.51312;58.90896;117.3022;55.34021
47.04245;129.7853;85.98229;58.86609;116.3947;55.33948
46.99729;129.7755;86.05209;58.8763;116.3807;55.33875
47.31328;130.3818;86.21292;58.92771;117.0192;55.33656
47.03391;130.0003;85.84208;58.87;116.4499;55.33656
46.9887;129.9951;85.71271;58.87521;116.3333;55.33604
47.20276;130.0123;86.11479;58.88177;116.7233;55.33437
47.50885;130.6594;86.58875;58.93167;117.4007;55.33354
47.11864;130.0811;85.86479;58.88823;116.4942;55.33354
47.325;130.5641;86.5723;58.94047;117.4538;55.33167
47.49333;129.8709;86.08813;58.86297;116.7388;55.33136
47.28542;130.3247;86.10313;58.91432;116.9602;55.32813
47.08266;130.1953;85.92104;58.87537;116.57;55.3274
47.4325;130.7421;86.51083;58.95208;117.3461;55.32646
49.06083;130.882;87.49833;60.76563;115.8589;55.32625
47.03656;129.6529;85.97;58.92094;116.4047;55.32615
46.90953;130.1847;85.82542;58.88125;116.6008;55.32531
47.16323;129.8059;85.86667;58.90094;116.4257;55.325
47.12859;130.4157;86.28146;58.9;117.0233;55.32396
47.14167;130.3143;86.19583;58.89333;117.001;55.32271
46.89109;129.8506;85.80833;58.89896;116.3359;55.32229
47.30896;130.2214;86.19063;58.88344;116.9553;55.32104
46.77443;129.9699;85.86916;58.86323;116.4066;55.32042
47.3876;130.3838;86.18146;58.88224;116.9768;55.32031
47.11354;130.204;85.97896;58.87646;116.7004;55.31896
46.97349;130.0307;85.89188;58.91224;116.5936;55.31552
47.4337;130.2846;86.05271;58.89312;116.6391;55.31313
47.27229;130.3023;86.18063;58.89021;116.981;55.31281
34.04995;112.5588;77.34104;46.07307;103.3205;55.31229
28.50286;109.5778;73.98146;41.31375;103.8564;55.31115
46.98542;130.1364;85.77771;58.85865;116.4005;55.30833
46.98432;129.917;85.94104;58.90823;116.4301;55.30761
48.91094;130.6492;87.27354;60.75927;115.7574;55.30708
46.82516;130.0424;85.79916;58.8588;116.3565;55.30594
46.70875;130.171;85.90875;58.88266;116.595;55.30563
46.89781;129.8803;85.90771;58.84094;116.3868;55.30292
46.89958;129.8526;86.05646;58.95599;116.4369;55.30229
47.00557;129.9156;85.75042;58.87776;116.348;55.30052
48.99422;130.7737;87.45333;60.83698;115.8372;55.29969
46.98615;129.9023;86.00375;58.88182;116.3684;55.29917
46.92984;129.8879;85.99416;58.86333;116.3947;55.29917
47.10651;129.895;85.85958;58.89989;116.4509;55.29885
47.03844;130.0024;85.91187;58.89328;116.5217;55.29823
47.01521;130.1794;85.85958;58.87922;116.6014;55.29813
46.90813;130.1321;85.80083;58.86651;116.403;55.29813
46.91208;129.8766;85.91292;58.89547;116.4244;55.29781
47.00766;129.7868;85.95521;58.86807;116.4415;55.29042
47.07901;129.8934;85.93333;58.88146;116.4159;55.28906
29.1725;112.6808;74.00604;41.9187;106.3234;55.28312
28.52104;109.5765;74.30437;41.32099;103.8305;55.28302
46.92984;129.7767;86.03125;58.86026;116.3802;55.28208
46.87062;129.7934;85.8475;58.84459;116.4258;55.28167
47.0126;130.3956;85.78875;58.83177;116.4022;55.28146
46.89885;129.8522;86.13854;58.90964;116.4634;55.27844
46.85563;129.7117;85.79354;58.89906;116.2986;55.27729
46.98865;129.7565;85.85291;58.88229;116.4181;55.27687
47.06302;129.926;85.87521;58.89412;116.4873;55.27666
46.99422;129.9703;85.94021;58.85635;116.4039;55.27636
47.12531;129.664;85.99479;58.85177;116.3839;55.27625
47.04557;129.7437;85.90521;58.89563;116.4397;55.27281
46.91969;130.2866;86.02521;58.87625;116.8831;55.2724
46.92026;129.9372;85.79583;58.84469;116.4049;55.27042
28.46427;109.5115;74.03083;41.32307;103.8581;55.26823
47.34037;130.1704;85.92042;58.87896;116.7703;55.2626
28.39557;109.5469;73.93813;41.31089;103.8561;55.25948
28.2351;110.8908;73.32417;41.29396;103.8796;55.25896
47.00714;129.8492;85.97312;58.85995;116.4456;55.25875
46.82583;129.702;86.17208;58.82599;116.4603;55.25813
46.9338;129.8383;86.03812;58.83292;116.4609;55.25479
47.09969;130.0179;85.93396;58.92062;116.4093;55.25459
28.37104;109.6036;74.00792;41.31021;103.8611;55.25333
46.8699;129.6592;86.1552;58.83661;116.4342;55.25042
28.36807;109.6728;74.62938;41.31781;103.7898;55.245
28.34193;109.7257;73.5375;41.30011;103.8527;55.24125
28.47677;109.5944;73.96146;41.32448;103.8561;55.23844
28.31365;110.1181;73.67875;41.30156;103.8674;55.23771
28.26755;110.1571;73.495;41.30323;103.8573;55.2376
46.69849;129.83;86.13333;58.90911;116.464;55.23677
47.04458;129.6526;85.77292;58.86979;116.4324;55.23448
47.08599;129.7649;85.88271;58.93531;116.4147;55.23271
46.97588;130.2684;85.95792;58.85625;116.8089;55.22833
46.86214;129.6866;86.015;58.92688;116.4361;55.22771
47.26604;130.1651;85.99646;58.89281;116.8728;55.22677
49.01755;130.8112;87.37583;60.77719;115.8073;55.22625
47.29338;130.0998;86.01437;58.83844;116.7412;55.22313
29.82937;112.6615;74.03687;42.40901;106.3282;55.22292
48.96333;130.5877;87.1675;60.77005;115.7258;55.22198
47.25661;130.1574;85.95292;58.86485;116.7577;55.22052
28.24141;109.6368;73.40021;41.28609;103.824;55.22021
48.96984;130.4348;87.1675;60.75396;115.6994;55.21927
28.45922;109.5428;74.59333;41.29063;103.7783;55.21781
46.92557;129.565;85.65542;58.86687;116.2929;55.21594
28.39432;109.7921;73.67834;41.32943;103.8838;55.21594
28.34125;109.6787;73.45875;41.30109;103.8461;55.21375
28.40594;109.572;74.63145;41.28891;103.7967;55.21333
28.48703;109.6128;74.4725;41.32198;103.8434;55.21042
28.23677;109.3206;73.71729;41.30891;103.8446;55.20844
46.92912;129.6981;85.77104;58.85891;116.4169;55.20729
46.99541;129.8597;86.15938;58.91636;116.4523;55.20573
46.83521;129.6508;86.10917;58.81984;116.4239;55.20375
28.2876;110.9707;73.505;41.28625;103.8731;55.20073
33.88203;112.3331;76.8575;46.06854;103.2997;55.19979
28.45812;109.6058;74.53042;41.29615;103.8165;55.19927
28.43307;109.5848;74.1875;41.30979;103.8466;55.19041
28.41438;109.7407;74.48959;41.29844;103.7896;55.18802
29.64771;110.3973;70.73375;42.21068;102.9088;55.1876
28.31719;109.408;73.70604;41.30052;103.8741;55.18729
47.28656;130.1718;85.95771;58.89297;116.8303;55.18698
47.20781;130.1156;85.98375;58.86578;116.8797;55.18636
46.88677;129.7743;85.71604;58.86031;116.2484;55.18625
28.50443;109.8124;74.47792;41.29349;103.778;55.18365
46.96495;129.7094;85.68437;58.86536;116.3145;55.18052
46.92547;129.7895;85.79396;58.85239;116.2783;55.17979
28.36687;109.5418;73.53313;41.30078;103.8401;55.17646
28.19489;109.4184;74.385;41.27802;103.8536;55.17437
28.35474;110.8767;73.535;41.3061;103.9154;55.17104
46.92724;129.6432;85.66688;58.86177;116.2247;55.16875
33.18182;111.6951;76.76375;45.53464;103.321;55.1651
46.89761;129.7784;85.85229;58.85844;116.3479;55.16469
28.27089;109.3934;74.29896;41.28474;103.8422;55.16271
28.24526;109.5372;74.37167;41.26365;103.877;55.16188
46.97542;129.4797;85.63875;58.83318;116.2645;55.16156
28.59547;109.7031;74.38979;41.29526;103.8025;55.15906
28.4513;109.7676;74.62292;41.31411;103.762;55.15844
28.32849;110.1376;73.57896;41.30771;103.8749;55.15615
28.31161;109.8386;74.68979;41.29755;103.7917;55.14969
28.39719;109.4823;74.53771;41.28765;103.7058;55.14802
28.32297;111.3206;73.2975;41.30989;103.9283;55.14708
46.82766;129.5397;85.58521;58.84286;116.2303;55.14688
28.47839;109.6359;74.77541;41.30016;103.7533;55.14531
28.37318;111.1233;74.16792;41.28859;103.782;55.14188
28.20609;111.3826;73.09625;41.27349;103.9294;55.14167
28.11417;110.2849;74.31729;41.26224;103.847;55.13875
29.4499;110.6368;70.44667;42.21833;102.9251;55.13865
28.30417;110.3541;74.38104;41.2512;103.7664;55.13813
28.44865;109.4887;74.67396;41.30578;103.7277;55.13719
46.88818;129.5532;86.12813;58.85109;116.3914;55.13594
46.96708;129.7183;85.61375;58.86287;116.2107;55.13521
33.91526;111.8026;77.02812;46.05109;103.303;55.1349
28.37698;110.9355;74.13062;41.29615;103.8032;55.1349
48.85859;130.2877;87.13729;60.75729;115.7016;55.13458
28.51292;109.5877;74.56333;41.29839;103.8181;55.13458
28.42276;109.6532;74.10709;41.28786;103.9212;55.13344
28.41208;111.1108;73.39958;41.27766;103.9553;55.1326
28.28135;109.8445;73.68375;41.29208;103.9396;55.12875
28.34641;109.9577;74.28062;41.28875;103.8427;55.12469
46.94729;129.6917;85.77125;58.85599;116.3357;55.12177
28.38943;111.26;73.55729;41.28854;103.9515;55.12031
46.92771;129.4401;86.32771;58.85229;116.3075;55.1199
46.83432;129.3541;86.22479;58.82412;116.3584;55.11833
46.88844;129.6739;85.72021;58.86969;116.337;55.11729
29.57651;110.1436;70.52937;42.21953;102.9258;55.11594
29.67255;112.8746;74.20062;42.45547;106.3321;55.11542
28.49266;109.6964;74.49208;41.28583;103.8119;55.115
28.31625;109.725;74.35021;41.29484;103.9164;55.11458
46.67339;129.3033;86.49917;58.88115;116.2422;55.11385
46.96318;129.3035;86.22313;58.92437;116.3228;55.1124
28.52266;109.9388;74.41646;41.30552;103.7894;55.11177
28.41719;109.6046;74.51417;41.27198;103.5963;55.10886
28.48094;109.7686;74.7175;41.31511;103.7521;55.10865
46.79021;129.438;86.41688;58.9176;116.263;55.10469
28.35036;109.6773;73.83521;41.29656;103.925;55.10271
48.74292;130.378;87.11771;60.71088;115.7214;55.09844
28.38031;109.7337;74.48917;41.2776;103.7893;55.09813
28.57187;110.4204;74.24709;41.31063;103.7901;55.09312
28.58609;109.4681;75.48959;41.33427;103.4133;55.09156
28.47667;109.5951;74.69375;41.30453;103.5884;55.09156
28.46849;111.0132;74.19646;41.31511;103.7825;55.08688
28.5337;109.4281;75.45854;41.31672;103.4235;55.08646
28.42307;109.592;74.35167;41.30292;103.7766;55.08646
46.71349;129.5076;86.40604;58.8875;116.2877;55.08615
46.89635;129.3105;86.46458;58.88922;116.2232;55.08594
28.40302;109.668;74.83334;41.28047;103.7592;55.0825
28.60281;109.4929;74.76875;41.30182;103.6321;55.08229
28.53682;109.4412;74.77167;41.30484;103.7077;55.08167
28.24599;110.4964;73.79562;41.2901;103.9448;55.07927
28.61292;110.9344;74.23229;41.30589;103.8052;55.07604
48.75182;130.5155;87.0948;60.7151;115.7255;55.07583
28.54062;111.1331;74.4925;41.29797;103.79;55.07552
28.52641;109.2626;74.64917;41.28516;103.7365;55.07375
28.45437;110.9698;74.62917;41.30437;103.7775;55.07063
28.40286;109.7935;74.20375;41.25;103.7463;55.07021
28.30693;110.291;74.48541;41.27953;103.836;55.0675
28.49552;109.4592;74.96521;41.30797;103.6826;55.06083
28.60391;109.5564;75.30542;41.33677;103.4208;55.0551
29.80224;113.5608;73.63688;42.47682;106.321;55.04688
28.47333;110.2814;74.46354;41.28844;103.7679;55.04667
28.53745;109.416;74.51312;41.31479;103.7521;55.04333
48.66766;130.0001;87.06604;60.54417;115.6981;55.03854
28.43599;109.4376;74.64562;41.26917;103.7193;55.03521
28.35302;110.1679;74.6025;41.28932;103.7668;55.03458
48.82255;130.2797;87.20708;60.71771;115.74;55.03344
28.63359;109.5683;75.10333;41.32578;103.4335;55.03208
32.59708;111.8676;76.65479;44.7175;103.323;55.02979
46.72229;129.4581;86.58167;58.78943;115.7583;55.02594
28.28193;109.779;74.53375;41.2512;103.8321;55.02552
28.50339;110.3291;74.53584;41.29422;103.7373;55.02479
28.51813;110.6228;74.70708;41.30375;103.5627;55.02469
28.4699;109.587;74.84917;41.2862;103.7691;55.02375
28.42849;109.6198;75.01833;41.3225;103.7697;55.02198
28.55807;110.8771;74.56271;41.3074;103.7668;55.0201
48.85865;130.3976;87.16563;60.71083;115.7341;55.01635
29.80849;113.266;73.77875;42.44255;106.3266;55.01292
28.4876;110.592;74.60583;41.30682;103.522;55.01042
28.45995;110.8851;74.71291;41.29042;103.7624;55.005
28.45724;110.2018;74.49667;41.30427;103.5419;55.00156
28.49984;109.6193;74.8125;41.28375;103.5922;55.00031
46.83073;128.9444;86.65979;58.71172;115.6576;54.99969
28.51516;109.5543;74.83938;41.28761;103.4454;54.99823
28.47292;110.4166;74.69417;41.30516;103.5665;54.99823
