K5T3.PV;K5T2_2.PV
254.6265;412.2663
260.0756;412.2663
258.5788;412.2656
258.8319;412.2656
259.6596;412.2656
258.6919;412.2653
259.5921;412.2653
262.2094;412.2647
259.0048;412.2644
258.5667;412.2644
258.1069;412.2641
259.3092;412.2641
259.5483;412.2641
258.8977;412.2634
260.6212;412.2634
257.8581;412.2631
258.4567;412.2631
260.4077;412.2628
259.8683;412.2628
258.2875;412.2622
258.3102;412.2619
259.3815;412.2619
258.3571;412.2616
254.7221;412.2613
257.9927;412.2606
255.1371;412.2606
258.8875;412.2603
259.4583;412.2597
254.6929;412.2597
258.5587;412.2594
258.441;412.2594
260.5056;412.2594
259.5665;412.2591
258.9175;412.2575
258.7813;412.2575
258.5581;412.2572
258.4306;412.2569
258.6327;412.2563
260.6471;412.2556
260.2292;412.2556
259.2971;412.2556
254.6458;412.2556
259.6971;412.2556
259.536;412.2553
256.6302;412.255
258.191;412.2547
258.6558;412.2544
259.9835;412.2544
260.5171;412.2541
259.6369;412.2538
258.7206;412.2531
258.4979;412.2528
258.3975;412.2525
260.476;412.2522
258.8069;412.2513
258.5627;412.2513
260.1665;412.2509
258.8654;412.2506
259.07;412.2503
258.3175;412.2497
257.8585;412.2481
258.484;412.2472
258.4583;412.2472
260.5281;412.2472
258.5131;412.2469
259.7071;412.2469
258.9719;412.2466
258.2756;412.2459
259.1069;412.2456
258.0675;412.245
254.5073;412.245
258.5688;412.2447
258.3619;412.2444
260.5279;412.2437
258.8244;412.2434
258.7677;412.2431
259.339;412.2431
258.1117;412.2425
259.3954;412.2425
259.0519;412.2422
257.6823;412.2409
259.6773;412.2409
260.9048;412.2403
254.4579;412.2403
259.5227;412.24
254.5112;412.2397
260.0785;412.2397
258.2471;412.2391
259.549;412.2391
253.7531;412.239
258.504;412.2387
256.3715;412.2384
255.2806;412.2381
253.9629;412.2375
255.01;412.2362
259.7577;412.2362
258.7244;412.2359
259.5598;412.2359
256.42;412.2353
258.639;412.2353
260.4823;412.2353
260.0929;412.235
254.3131;412.234
257.9573;412.2337
257.8958;412.2328
259.4942;412.2325
254.3065;412.2322
256.3652;412.2316
258.6281;412.2312
254.6298;412.2309
258.1381;412.2303
258.3212;412.2303
259.3971;412.2297
258.8223;412.2291
258.31;412.2291
259.8931;412.2291
260.2656;412.2284
256.776;412.2281
260.5519;412.2278
256.6815;412.2275
259.3171;412.2275
256.4765;412.2272
258.4704;412.2269
258.251;412.2266
258.6519;412.2266
258.0927;412.2263
258.7781;412.2263
258.0073;412.2253
258.2648;412.225
258.6396;412.2247
254.7283;412.2247
258.456;412.2241
258.0544;412.2238
258.2667;412.2234
258.4983;412.2225
258.8215;412.2225
258.8985;412.2209
254.361;412.2209
258.1283;412.2203
259.4615;412.22
258.6552;412.2197
258.6546;412.2197
258.6156;412.2191
258.4071;412.2191
253.669;412.2191
254.5773;412.2191
260.5571;412.2181
258.1588;412.2178
260.5008;412.2178
257.9856;412.2175
258.8948;412.2172
254.364;412.2172
253.9281;412.2172
259.919;412.2172
254.0435;412.2169
258.6917;412.2153
259.754;412.2153
260.4952;412.2144
254.6687;412.2141
260.0667;412.2131
258.8925;412.2131
256.754;412.2128
260.5346;412.2119
258.0871;412.2112
258.2323;412.2112
258.396;412.2106
258.1288;412.21
258.8535;412.21
260.3115;412.2097
254.4865;412.2075
258.6975;412.2072
253.9673;412.2072
256.7196;412.2069
258.5265;412.2066
258.241;412.2062
259.3715;412.2062
260.1742;412.2062
258.2225;412.2056
258.586;412.2053
258.431;412.2041
259.5398;412.2041
253.525;412.2034
258.9448;412.2028
260.246;412.2022
260.7002;412.2009
259.9748;412.2009
260.3052;412.2006
256.776;412.2003
258.8781;412.2
258.7521;412.2
258.0256;412.1997
258.629;412.1997
255.09;412.1994
258.4088;412.1975
259.6419;412.1975
258.5079;412.1969
258.5952;412.1966
260.4133;412.1966
258.8694;412.1953
258.7221;412.1941
254.5017;412.1938
259.805;412.1935
258.2371;412.1931
258.8515;412.1928
259.4987;412.1928
259.356;412.1922
258.1062;412.1916
258.3098;412.1909
258.3671;412.1903
258.6879;412.1903
260.3504;412.19
254.3558;412.1891
258.5329;412.1884
258.6979;412.1881
256.6285;412.1878
254.6135;412.1878
258.096;412.1875
259.5877;412.1875
258.7683;412.1872
259.4723;412.1866
258.5902;412.1859
258.2242;412.1859
258.3375;412.1859
259.4417;412.1853
258.5583;412.1847
258.8723;412.1837
258.4463;412.1834
260.3642;412.1831
254.3058;412.1822
260.2185;412.1819
254.1719;412.1819
259.5127;412.1819
254.6225;412.1815
256.4021;412.1813
258.5912;412.1812
256.2992;412.1809
258.3481;412.1794
256.4879;412.179
258.4029;412.1787
258.3488;412.1784
254.436;412.1784
260.5008;412.1781
260.2906;412.1781
259.9967;412.1778
258.2038;412.1775
254.725;412.1772
259.2073;412.1769
256.7558;412.1763
260.3504;412.1763
258.166;412.1756
258.3087;412.1747
259.5815;412.1744
258.2608;412.1741
254.0058;412.1741
253.5767;412.1741
258.0667;412.1734
258.0765;412.1734
254.875;412.1731
258.5304;412.1728
253.9275;412.1728
259.1767;412.1725
258.5202;412.1713
258.8942;412.1713
258.7046;412.171
256.76;412.1709
256.2498;412.1697
258.5708;412.1694
260.5373;412.1694
257.77;412.1688
260.539;412.1688
259.5796;412.1688
257.8223;412.1681
253.6488;412.1681
260.2804;412.1678
258.7215;412.1672
258.6429;412.1659
256.586;412.1656
258.4069;412.165
258.8546;412.1647
259.0127;412.1641
254.6387;412.1635
258.8398;412.1619
260.6002;412.1619
259.3202;412.1619
257.8567;412.1616
260.7981;412.1616
258.9108;412.1609
258.5238;412.1606
257.9781;412.1597
258.9485;412.1591
254.6017;412.1591
254.1831;412.1591
258.7723;412.1584
256.5435;412.1581
258.3119;412.1578
258.489;412.1572
254.8054;412.1569
259.3537;412.1569
259.6583;412.1569
258.5635;412.1566
258.1798;412.1563
258.5838;412.1556
258.6444;412.1544
257.6721;412.1541
254.6204;412.1541
259.2242;412.1541
258.2346;412.1534
258.7933;412.1534
258.7198;412.1528
253.9462;412.1525
259.5069;412.1525
260.5642;412.1519
254.3342;412.1519
256.4979;412.1516
258.634;412.1503
258.2835;412.15
256.5942;412.1497
258.0448;412.1497
257.9171;412.1491
258.0971;412.149
258.5192;412.1481
258.5983;412.1478
260.4356;412.1478
260.7981;412.1478
255.4958;412.1478
258.5946;412.1472
259.4633;412.1472
260.2979;412.1469
260.3558;412.1466
254.8806;412.1462
257.9954;412.1456
258.3754;412.145
258.2775;412.1447
258.9371;412.1447
257.7092;412.1444
258.4773;412.1444
259.8115;412.1444
258.746;412.1441
258.2831;412.1434
258.2306;412.1434
259.4231;412.1434
258.651;412.1419
258.0156;412.1419
258.6421;412.1416
260.666;412.1416
255.051;412.1416
254.6735;412.1416
259.5329;412.1416
260.5494;412.1409
260.7273;412.1409
255.5444;412.1397
254.4054;412.1397
259.4792;412.1397
258.6185;412.1394
258.1679;412.1394
253.8577;412.1394
259.3042;412.1391
258.2748;412.1388
259.9231;412.1388
258.3233;412.1384
258.0946;412.1375
259.2996;412.1359
254.4996;412.1359
259.0202;412.1356
258.45;412.1356
258.1694;412.1353
259.4648;412.1353
258.1865;412.1341
259.5425;412.1338
254.4931;412.1331
259.5167;412.1331
258.6529;412.1328
258.0562;412.1328
257.9494;412.1328
260.5527;412.1325
256.5081;412.1322
258.5929;412.1319
259.1052;412.1316
258.5594;412.1303
258.764;412.1297
259.3896;412.1297
254.2148;412.1291
254.3983;412.1288
256.7329;412.1278
259.5402;412.1278
259.6219;412.1272
258.1683;412.1269
260.4185;412.1269
258.2821;412.1266
259.424;412.1266
259.585;412.1263
258.7023;412.1259
258.6583;412.1256
258.6375;412.1256
258.384;412.1253
260.6775;412.1253
260.5538;412.1247
260.2279;412.1244
258.4079;412.1237
258.494;412.1234
258.78;412.1231
258.5075;412.1222
259.3567;412.1222
259.6633;412.1222
258.6354;412.1219
259.78;412.1216
258.9306;412.1216
257.97;412.1212
260.2306;412.1212
258.2681;412.1206
258.2021;412.1187
260.3675;412.1184
253.9742;412.1184
259.7521;412.1184
254.4348;412.1181
254.4863;412.1181
260.5381;412.1172
258.5998;412.1172
259.3315;412.1169
259.0448;412.1166
256.2333;412.1153
258.7058;412.1144
259.4769;412.1141
258.0233;412.1134
260.1133;412.1128
257.6902;412.1119
253.5681;412.1119
256.5348;412.1109
258.6598;412.1106
260.781;412.1106
258.2296;412.1103
258.3914;412.11
259.8679;412.1091
261.4952;412.1084
258.4242;412.1063
258.5792;412.1063
253.6779;412.1063
258.6327;412.1056
258.1567;412.1056
256.565;412.1031
254.2296;412.1031
253.8623;412.1028
259.7088;412.1013
258.2742;412.1009
260.529;412.1009
255.8171;412.1006
258.739;412.1006
253.7142;412.1003
254.5019;412.1
258.6065;412.0994
256.5877;412.0991
256.5825;412.0991
260.4344;412.0984
258.2121;412.0981
258.1569;412.0981
259.756;412.0981
259.1775;412.0981
253.9021;412.0975
257.539;412.0966
258.639;412.0966
258.2704;412.0963
256.5219;412.0959
258.7777;412.0959
259.8383;412.0953
255.0152;412.095
259.71;412.095
255.0548;412.0947
257.9238;412.0934
253.8119;412.0934
258.2088;412.0931
259.7204;412.0931
258.5192;412.0928
258.5415;412.0928
257.5806;412.0925
258.2612;412.0922
257.9962;412.0919
253.6529;412.0919
255.4015;412.0909
254.4535;412.0906
258.5354;412.0903
254.3531;412.0903
259.3023;412.0894
258.7679;412.0891
258.7758;412.0891
260.4177;412.0891
260.4529;412.0884
253.7098;412.0878
259.5027;412.0878
258.4937;412.0875
257.7571;412.0875
258.5894;412.0875
258.5079;412.0872
256.5471;412.0869
258.5712;412.0869
258.4873;412.0869
258.1375;412.0869
258.3412;412.0869
258.7531;412.0865
258.7544;412.0856
258.341;412.0844
259.4146;412.0837
254.0146;412.0828
259.6804;412.0828
257.771;412.0825
253.6077;412.0825
258.4735;412.0822
258.3633;412.0816
258.649;412.0809
254.83;412.08
257.8765;412.0797
258.0642;412.0784
258.7363;412.0778
259.5612;412.0778
253.9937;412.0775
258.544;412.0772
260.5879;412.0769
256.3794;412.0762
254.3071;412.0759
258.1429;412.0756
258.4706;412.0753
254.3748;412.0744
258.934;412.0744
258.516;412.0737
254.7494;412.0737
258.779;412.0734
255.881;412.0731
258.0873;412.0728
254.8498;412.0713
253.9333;412.0712
259.0129;412.0712
258.2912;412.07
257.8331;412.07
258.5608;412.0697
258.8873;412.0697
259.3163;412.0694
258.7269;412.0688
258.5077;412.0675
259.7719;412.0672
259.6431;412.0672
258.1744;412.0669
260.0858;412.0663
255.6446;412.0663
259.6721;412.0663
256.6031;412.0659
254.615;412.0647
256.326;412.0634
254.5644;412.0631
258.2896;412.0628
254.8502;412.0612
259.4956;412.0609
259.6306;412.0609
260.5108;412.0597
258.3508;412.0591
259.7975;412.0584
260.5231;412.0581
258.2473;412.0578
257.8587;412.0578
260.2444;412.0575
254.914;412.0575
258.2408;412.0572
258.5735;412.0572
259.7477;412.0572
259.2917;412.0569
253.5531;412.055
260.4356;412.0547
258.3737;412.0544
259.605;412.054
259.3756;412.0531
257.7331;412.0519
258.1217;412.0515
258.6187;412.0509
257.9271;412.0509
258.3383;412.0506
256.246;412.05
258.61;412.05
258.1235;412.0497
260.6733;412.0494
256.2985;412.0494
259.5325;412.049
258.0935;412.0487
258.3758;412.0475
254.9494;412.0475
254.1644;412.0475
256.516;412.0469
253.7417;412.0466
261.4042;412.0441
258.1427;412.0431
258.2008;412.0431
254.5394;412.0409
258.7706;412.0406
258.2246;412.0406
258.7652;412.04
253.5854;412.04
260.2315;412.0397
260.895;412.0397
254.8687;412.0397
259.2913;412.0394
258.3712;412.0388
258.0177;412.0388
259.8231;412.0381
256.3617;412.0363
254.0333;412.0363
257.8644;412.0359
261.3535;412.035
258.4069;412.0347
259.321;412.0344
258.0085;412.0334
259.5256;412.0334
258.8779;412.0331
253.8613;412.0331
259.4052;412.0328
258.2317;412.0325
258.1071;412.0325
259.6029;412.0325
254.2465;412.0319
258.3669;412.0313
258.0754;412.0306
257.6692;412.0297
256.5202;412.0281
258.7519;412.0278
257.5429;412.0278
254.3408;412.0272
254.3913;412.0269
253.5977;412.0262
258.0546;412.0259
259.7119;412.0256
253.7544;412.0253
259.4075;412.024
259.4906;412.024
258.2883;412.0234
256.4767;412.0225
257.726;412.0222
258.8269;412.0219
257.9654;412.0212
258.5804;412.0209
259.6521;412.0209
260.239;412.0206
258.7177;412.0203
258.3781;412.0197
259.5908;412.0194
259.2092;412.0194
261.6913;412.0191
258.4056;412.0191
258.7852;412.0188
257.8602;412.0184
254.3283;412.0181
258.781;412.0172
258.5629;412.0166
258.4394;412.0159
258.8138;412.0156
253.8112;412.015
259.1208;412.0144
256.6008;412.0138
255.7379;412.0134
257.9588;412.0128
258.3183;412.0128
258.6004;412.0128
258.6556;412.0122
258.6429;412.0109
256.4656;412.0106
253.5377;412.0106
260.1602;412.0103
258.5092;412.0097
258.5367;412.0097
258.5035;412.0097
254.7744;412.0097
259.8667;412.0094
258.4704;412.0088
257.7665;412.0078
257.495;412.0078
261.8865;412.0078
259.5533;412.0075
254.901;412.0072
254.3796;412.0072
254.6163;412.0063
258.5112;412.006
258.651;412.005
258.5867;412.0041
254.5981;412.0041
257.7487;412.0038
254.1929;412.0038
253.9656;412.0038
260.1229;412.0034
254.8248;412.0034
257.8008;412.0028
254.6035;412.0028
260.1142;412.0025
258.5758;412.0022
259.2871;412.0016
259.929;412.0009
259.654;412.0006
258.356;411.9997
254.1577;411.9991
259.4573;411.9991
259.5196;411.9991
254.5546;411.9987
258.7223;411.9978
253.919;411.9978
258.244;411.9962
257.9933;411.9959
258.0858;411.9959
259.0773;411.9956
258.486;411.9944
258.5827;411.9937
258.3433;411.9934
258.5688;411.9934
259.4502;411.9931
261.6502;411.9928
259.774;411.9925
258.2787;411.9919
258.6754;411.9919
253.7908;411.9919
259.7594;411.9915
258.721;411.9912
253.9517;411.9906
258.5081;411.9903
253.9002;411.9897
259.0908;411.9894
252.1252;411.9884
259.4973;411.9884
259.1244;411.9878
257.6983;411.9866
253.7304;411.9866
261.4306;411.9866
260.3971;411.9859
254.4837;411.9847
262.1408;411.9844
257.766;411.9841
253.1475;411.9841
259.3094;411.9841
257.9031;411.9838
254.4496;411.9828
258.776;411.9822
258.4494;411.9806
258.5708;411.98
258.4223;411.9791
256.7258;411.9784
260.2521;411.9784
258.3833;411.9778
258.1019;411.9778
257.9321;411.9778
258.4998;411.9769
259.2479;411.9769
258.1394;411.9747
258.946;411.9747
256.44;411.9744
258.4446;411.9744
258.1254;411.9744
258.0008;411.9734
259.7352;411.9734
260.3581;411.9731
258.916;411.9728
258.5083;411.9725
256.5223;411.9719
259.6952;411.9706
258.2781;411.97
260.1754;411.97
254.6421;411.9691
253.7742;411.9688
253.86;411.9688
258.5554;411.9678
258.4177;411.9678
258.7706;411.9672
258.5027;411.9656
258.3883;411.965
258.4742;411.9644
260.3556;411.9644
258.7006;411.9628
260.5704;411.9625
258.7581;411.9622
260.4252;411.9622
258.5981;411.9612
253.496;411.96
258.7571;411.9581
260.08;411.9578
258.7842;411.9575
258.6879;411.9575
258.2917;411.9572
253.9585;411.9572
257.7392;411.9569
258.2656;411.9566
253.9798;411.9566
255.3177;411.9562
258.7962;411.9541
259.844;411.9522
258.6956;411.9519
259.409;411.9519
260.196;411.9509
258.7469;411.95
259.6956;411.95
258.5838;411.9488
259.4298;411.9463
254.9767;411.9456
257.9983;411.9453
259.555;411.9453
258.3363;411.945
258.1033;411.945
258.1402;411.9444
258.2813;411.9428
260.1744;411.9428
260.3577;411.9419
260.3873;411.9419
257.8165;411.9416
253.536;411.9409
258.2983;411.9391
258.3615;411.9391
259.6525;411.9375
258.2369;411.9369
259.3221;411.9369
260.4323;411.9366
260.0567;411.9359
260.4915;411.9341
260.3408;411.9334
259.559;411.9331
258.4346;411.9319
258.0737;411.9312
251.5381;411.9309
253.6062;411.9309
255.8646;411.9303
260.3225;411.9294
259.4681;411.9291
258.43;411.9281
257.8665;411.9281
258.5685;411.9275
254.8327;411.9272
261.595;411.9272
258.7798;411.9269
259.48;411.9253
257.9763;411.925
258.7462;411.9234
256.5548;411.9228
260.1998;411.9225
258.7367;411.9219
260.1106;411.9213
258.5825;411.9212
258.2946;411.9197
258.2331;411.9194
254.7202;411.9188
258.3852;411.9184
258.7208;411.9184
253.8844;411.9184
258.7721;411.9178
255.1819;411.9175
258.4885;411.9166
254.4392;411.9163
258.4056;411.9156
258.9631;411.9141
259.361;411.9128
258.4533;411.9125
258.6908;411.9125
259.8746;411.9125
258.6933;411.9122
258.0887;411.9106
260.5352;411.9106
258.5898;411.9103
259.5958;411.9084
259.914;411.9078
259.1738;411.9075
258.2592;411.9072
258.1727;411.9072
257.99;411.9069
258.7502;411.9066
257.8902;411.9063
258.7179;411.9063
261.746;411.9063
258.4162;411.9059
258.299;411.9056
254.835;411.9025
254.914;411.9022
259.4369;411.9022
255.5806;411.9019
254.0988;411.9006
258.0848;411.9
258.4542;411.8991
254.2433;411.8987
258.2221;411.8959
258.4969;411.8947
259.7683;411.8947
258.0998;411.894
260.0308;411.8931
253.4277;411.8928
259.2523;411.8922
261.4371;411.8916
259.4019;411.8909
258.8046;411.8906
257.1892;411.8903
260.2925;411.89
258.3508;411.8887
259.9296;411.8878
254.4752;411.8866
259.7206;411.8866
259.3196;411.8856
258.2017;411.8847
258.201;411.8838
258.5358;411.8838
258.3163;411.8838
258.5202;411.8834
253.9802;411.8834
258.6821;411.8825
258.73;411.8822
259.08;411.8806
261.23;411.8788
258.7331;411.8781
254.411;411.8781
260.1637;411.8772
253.7625;411.8772
258.1308;411.8756
258.7131;411.8753
258.3058;411.8753
254.0115;411.8753
259.381;411.8753
257.9492;411.875
255.0394;411.8744
260.5652;411.8737
254.7323;411.8734
258.3477;411.8722
257.8196;411.8722
259.2544;411.8722
259.1898;411.8719
258.2142;411.8716
260.2875;411.8709
254.0954;411.8709
257.8771;411.8703
258.3831;411.87
259.5994;411.87
259.6944;411.8697
257.9025;411.8687
258.1906;411.8678
254.6763;411.8678
256.4506;411.8675
258.5508;411.865
258.3423;411.8622
258.2908;411.8619
258.3638;411.8612
260.2475;411.8612
260.026;411.86
259.8663;411.8597
258.665;411.8588
258.0377;411.8575
253.6662;411.8575
259.5377;411.8569
258.415;411.8566
261.2094;411.8563
260.315;411.8559
260.3279;411.8547
257.8785;411.8544
259.5425;411.8544
259.0321;411.8541
253.8969;411.8538
256.4215;411.8534
258.4898;411.8534
260.2023;411.8534
254.5667;411.8531
258.975;411.8531
259.5146;411.8528
254.1473;411.8525
260.4015;411.8513
261.2271;411.8513
259.3594;411.8503
259.6973;411.8497
258.1302;411.8491
257.496;411.8488
253.9592;411.8481
254.1944;411.8478
254.7723;411.8475
254.4127;411.8475
259.7983;411.8459
258.3569;411.8456
260.4006;411.845
261.2838;411.845
254.0465;411.8444
256.8746;411.8438
257.9358;411.8425
258.3944;411.8406
253.4548;411.8406
257.7196;411.8397
258.5767;411.8394
253.9865;411.8394
254.0767;411.8387
261.7954;411.8384
258.2994;411.8378
258.545;411.8378
253.4115;411.8359
258.6444;411.835
254.0663;411.835
258.479;411.8344
258.0808;411.8341
260.2587;411.8337
261.6931;411.8337
259.4287;411.8334
258.611;411.8331
258.2821;411.8328
260.3202;411.8325
256.5065;411.8322
258.2956;411.8322
258.5654;411.8319
253.506;411.8319
259.3233;411.8319
253.891;411.8316
257.9967;411.8309
259.8844;411.8306
258.5404;411.83
259.6788;411.8297
258.2262;411.8294
258.1921;411.8291
260.29;411.8291
254.0629;411.8291
258.4165;411.8284
257.8623;411.8272
259.7481;411.8269
258.3029;411.8266
258.0038;411.8256
258.5154;411.8253
257.7235;411.8244
258.1944;411.8244
259.9729;411.8241
258.6696;411.8238
253.6248;411.8222
261.6354;411.8213
258.5773;411.8197
258.4052;411.8188
254.5679;411.8185
258.1915;411.8156
258.0465;411.8156
253.976;411.815
254.0408;411.815
260.3565;411.8147
260.0552;411.8141
261.3942;411.8141
259.3967;411.8138
253.6267;411.8131
258.5871;411.8122
258.129;411.8112
258.5587;411.8109
258.2231;411.8106
258.1885;411.81
258.61;411.8078
254.5948;411.8078
258.4231;411.8075
254.0929;411.8075
260.3173;411.8062
259.5735;411.8059
258.3454;411.8056
258.456;411.8056
257.9175;411.8056
258.774;411.8056
258.3646;411.8053
258.6381;411.8053
254.2448;411.8047
258.7821;411.8044
253.6194;411.8041
257.8415;411.8034
260.3046;411.8034
260.2596;411.8034
253.829;411.8022
259.4252;411.8019
258.4494;411.8016
260.1619;411.8012
254.1192;411.8009
256.4315;411.8003
253.5298;411.8003
254.1335;411.8003
258.2202;411.8
258.7333;411.7991
259.3396;411.7988
260.0427;411.7987
258.7765;411.7975
258.2631;411.7969
258.7525;411.796
259.5587;411.7959
257.675;411.795
259.794;411.795
253.729;411.7947
256.4425;411.7938
261.1308;411.7938
253.7933;411.7938
260.095;411.7916
260.2575;411.7916
254.3188;411.7916
259.451;411.7913
258.731;411.7903
259.3304;411.7903
260.1856;411.79
259.6835;411.79
256.0838;411.7894
258.2544;411.7888
257.9631;411.7875
258.4229;411.7872
257.8204;411.7853
253.58;411.7853
258.329;411.785
258.4029;411.7847
258.9752;411.7841
258.1937;411.7825
254.1669;411.7825
259.6444;411.7813
254.0075;411.7806
258.9369;411.7806
258.5542;411.7787
253.665;411.7787
254.3477;411.7784
259.8919;411.7781
253.5652;411.7778
260.1625;411.7775
254.029;411.7772
259.2404;411.7766
258.4302;411.7756
254.9713;411.7756
258.2173;411.7753
258.154;411.7731
257.8173;411.7719
258.4254;411.7697
258.5577;411.7697
260.1254;411.7697
258.6377;411.7697
254.0881;411.7694
261.3506;411.7694
253.8802;411.7687
259.765;411.7687
261.5775;411.7681
259.7494;411.7678
257.6067;411.7659
258.1646;411.7653
254.5863;411.7653
259.1146;411.7647
258.3035;411.7644
258.2219;411.7628
259.4315;411.7625
258.585;411.7622
261.4067;411.7622
259.4362;411.7613
257.4796;411.7609
253.616;411.7603
258.3271;411.7588
260.6008;411.7572
258.5898;411.7569
254.2408;411.7569
259.3158;411.7566
259.4117;411.7566
257.9475;411.7563
253.9296;411.7563
253.7419;411.7544
254.4533;411.7544
259.6819;411.7538
259.4373;411.7525
258.751;411.7522
261.6967;411.7516
260.2208;411.7509
253.4837;411.7506
254.3752;411.7503
254.8502;411.7503
260.0719;411.75
261.5708;411.7497
253.3615;411.7484
258.3848;411.7481
259.4917;411.7481
258.6729;411.7475
258.0954;411.7472
261.4935;411.7469
258.9954;411.7462
254.0708;411.7456
261.2615;411.7456
261.4692;411.7447
258.3973;411.7444
257.9335;411.7444
258.9683;411.7444
254.6081;411.744
256.4065;411.7434
257.8752;411.7434
260.5833;411.7434
254.509;411.7412
259.5998;411.7412
260.1602;411.7406
257.5252;411.7403
258.1083;411.7397
258.4238;411.7394
254.0792;411.7394
257.9388;411.7381
255.375;411.7372
253.7135;411.7372
258.4835;411.7366
258.2306;411.7362
253.6187;411.7356
259.6323;411.7341
254.276;411.7331
259.7715;411.7328
254.1908;411.7313
259.4713;411.7306
255.2281;411.7306
261.4906;411.7303
259.5965;411.73
258.5629;411.7297
258.2427;411.7288
258.5656;411.7284
254.4948;411.7284
254.35;411.7278
259.4683;411.7269
254.2008;411.7263
259.4017;411.7259
259.3919;411.7244
257.6965;411.7231
259.5821;411.7219
253.986;411.7209
258.2198;411.7206
260.6442;411.7206
254.7917;411.7203
258.0504;411.72
261.6792;411.7194
258.2942;411.7184
254.0477;411.7172
259.3998;411.7166
259.814;411.7159
259.9146;411.715
257.9617;411.7141
259.3235;411.7141
258.4281;411.7134
260.3042;411.7134
258.4092;411.7128
259.3915;411.7128
261.2148;411.7122
254.6281;411.7119
258.09;411.7112
258.2892;411.71
258.4713;411.71
260.0577;411.7097
258.3892;411.709
254.1392;411.7087
259.416;411.7087
259.2437;411.7081
257.7244;411.7078
260.0135;411.7078
259.4165;411.7078
256.24;411.7059
257.7106;411.7059
258.8431;411.7056
259.6825;411.705
258.2204;411.7047
258.5333;411.7044
254.345;411.7037
261.5521;411.7025
259.2637;411.7016
258.1092;411.7009
259.2756;411.7009
261.2975;411.7006
258.1763;411.6994
258.3708;411.6978
259.7154;411.6975
255.4283;411.6953
259.6433;411.6938
258.3446;411.6928
260.0079;411.6928
258.4683;411.6922
261.4667;411.6922
258.589;411.6916
260.5396;411.6916
253.9637;411.6916
258.5412;411.6906
259.4346;411.6906
258.2083;411.6903
258.5979;411.6903
261.6413;411.69
254.315;411.6897
261.3327;411.6891
254.3071;411.6888
259.5479;411.6888
258.0979;411.6881
254.0352;411.6881
258.4606;411.6878
259.6458;411.6878
259.2292;411.6872
261.6519;411.6866
257.3869;411.6856
260.0298;411.6853
254.6154;411.685
259.3965;411.685
258.3027;411.6837
260.0365;411.6837
259.7856;411.6834
257.9181;411.6825
259.5396;411.6825
260.4381;411.6822
259.0946;411.6819
260.1865;411.6819
259.3796;411.6812
253.6281;411.6809
254.1425;411.6809
261.0185;411.6809
261.5085;411.68
259.5156;411.6797
258.244;411.6794
254.2581;411.6787
254.3971;411.6781
253.5044;411.6772
259.3085;411.6762
261.4017;411.6762
258.9837;411.6756
261.4975;411.6756
261.064;411.6756
258.1348;411.6753
254.1554;411.6753
258.2631;411.6744
258.3794;411.6741
258.0119;411.6737
255.0573;411.6737
258.604;411.6728
253.6442;411.6728
258.0502;411.6725
256.6337;411.6725
257.6183;411.67
258.3083;411.6694
253.8217;411.6684
258.4892;411.6681
261.5796;411.6681
259.5042;411.6669
259.8371;411.6666
258.67;411.6663
259.746;411.6662
258.0827;411.6653
261.0896;411.665
260.2642;411.6647
253.6367;411.6638
257.9502;411.6625
261.4329;411.6622
258.1802;411.6609
259.7956;411.6609
258.3119;411.6606
259.8283;411.6594
258.1598;411.6584
258.986;411.6581
258.4606;411.6578
260.1719;411.6578
259.2081;411.6578
258.0821;411.6575
260.4383;411.6569
258.285;411.6559
259.6858;411.6556
259.88;411.6541
258.146;411.6537
254.3375;411.6537
253.7692;411.6537
254.5121;411.6534
258.2115;411.6525
258.3446;411.6522
259.4256;411.6522
258.1837;411.6516
258.5398;411.6509
258.2615;411.6506
259.7083;411.6503
261.6673;411.6503
260.6473;411.6494
254.2035;411.6494
260.1898;411.649
258.3219;411.6481
260.32;411.6481
254.0348;411.6481
261.79;411.6481
259.7175;411.6478
260.319;411.6472
261.4577;411.6469
258.1631;411.6463
254.1752;411.6459
261.364;411.6459
258.33;411.6456
254.0933;411.6453
259.6671;411.645
258.4192;411.6447
261.2671;411.6447
260.9888;411.6434
261.3904;411.6434
257.4477;411.6431
259.2146;411.6431
261.4215;411.6428
254.0121;411.6425
258.2371;411.6416
258.2871;411.6416
253.5465;411.6413
261.4023;411.6412
258.2025;411.6406
261.3758;411.6403
258.199;411.64
261.3173;411.64
258.2883;411.6397
254.3869;411.6397
259.62;411.6397
254.1746;411.6391
258.4487;411.6388
258.374;411.6381
256.3194;411.6378
258.8333;411.6378
259.4263;411.6375
261.6425;411.6375
258.629;411.6338
259.2906;411.6331
259.2542;411.6328
258.1185;411.6325
254.2085;411.6325
259.4444;411.6325
259.7552;411.6322
254.2573;411.6319
260.2158;411.6316
259.9385;411.6309
254.794;411.6306
253.9921;411.6303
254.1048;411.63
258.0158;411.6294
253.5523;411.6278
258.1242;411.6275
253.5785;411.6275
259.364;411.6266
261.6852;411.6259
259.9494;411.6244
258.2369;411.6237
257.755;411.6234
260.1923;411.6228
258.2038;411.6225
258.3519;411.6222
259.484;411.6222
259.5806;411.6216
258.3592;411.6209
259.0985;411.6209
259.4758;411.6209
254.1431;411.6206
253.7956;411.6197
258.6598;411.6181
254.2171;411.6175
258.6246;411.6153
