K5PC5CH.OP;K5T5_1.PV;K5F3.PV
26.53469;556.8724;1897.668
26.74396;556.8703;1934.904
26.32818;556.862;1868.859
26.09203;556.8615;1937.55
27.16656;556.8594;1939.021
25.84854;556.8583;1908.319
27.92573;556.8578;1928.671
27.26021;556.8552;1952.155
27.10042;556.8547;1961.779
27.81937;556.8531;1932.183
26.10125;556.8521;1894.501
25.73427;556.8505;1909.548
25.615;556.85;1918.28
27.23792;556.8479;1948.82
27.88755;556.8474;1937.248
27.99828;556.8432;1933.927
27.08109;556.8354;1949.005
27.79698;556.8333;1932.59
26.4524;556.8302;1864.98
27.98052;556.8297;1928.049
27.4863;556.8271;1950.276
27.18464;556.8265;1954.24
27.12927;556.824;1945.08
25.92026;556.8198;1898.155
27.07948;556.8177;1926.431
27.32396;556.8156;1955.526
28.07146;556.8146;1935.291
27.21156;556.813;1952.44
25.35526;556.8104;1903.185
25.9813;556.8094;1914.922
26.77891;556.801;1951.434
26.32463;556.7985;1864.797
27.63521;556.7958;1933.624
25.6699;556.7891;1876.513
25.80156;556.7864;1897.496
26.9824;556.7766;1928.241
27.43312;556.7745;1911.579
27.44307;556.7708;1928.635
25.96333;556.7589;1922.91
26.98667;556.7584;1954.908
25.66651;556.7584;1916.393
27.30464;556.7562;1944.685
27.11432;556.7495;1956.63
26.17932;556.7484;1911.411
25.71094;556.7453;1910.703
27.82005;556.7396;1936.912
26.04203;556.736;1937.813
28.9725;556.7333;1956.382
26.13203;556.725;1908.066
25.51375;556.7219;1920.006
26.32672;556.7208;1904.024
27.72214;556.7193;1936.312
27.25292;556.7151;1948.86
27.37792;556.7151;1938.889
27.35833;556.7141;1951.52
27.71891;556.7136;1939.802
27.76917;556.7037;1939.81
25.48859;556.6912;1913.298
26.99;556.6833;1958.617
26.085;556.676;1896.604
27.78297;556.674;1938.651
27.09552;556.6729;1931.345
27.94724;556.6724;1928.303
27.33307;556.6713;1968.544
25.88927;556.6708;1889.461
26.35458;556.6688;1902.827
25.9376;556.6651;1887.406
26.20781;556.6646;1924.019
27.96891;556.6625;1928.632
27.71589;556.6521;1937.471
27.7813;556.6516;1888.939
26.06021;556.649;1911.307
27.10104;556.6443;1882.658
27.17537;556.6437;1951.752
25.90479;556.6318;1895.045
27.95891;556.6292;1933.508
26.4175;556.6276;1860.626
27.12917;556.6208;1885.799
26.11182;556.6203;1918.532
25.90354;556.6177;1911.157
27.85427;556.6141;1916.785
26.29797;556.612;1903.921
26.06896;556.6115;1886.746
26.19057;556.6099;1921.023
26.17224;556.6057;1894.948
27.25865;556.6036;1864.454
28.0412;556.5974;1932.826
27.1726;556.5943;1928.556
27.95938;556.5891;1936.757
25.24844;556.587;1898.644
26.87229;556.5859;1947.334
25.84438;556.5849;1909.304
26.89052;556.5833;1949.302
25.96552;556.5792;1938.887
27.14802;556.576;1951.105
27.09547;556.5729;1950.317
27.82427;556.5703;1946.867
27.19833;556.5693;1948.595
27.20797;556.5687;1961.659
27.07193;556.5651;1951.377
25.72703;556.5568;1914.381
27.22547;556.5427;1958.533
26.96682;556.5422;1879.325
27.16286;556.5375;1943.136
25.76068;556.5292;1930.631
27.25036;556.5193;1956.735
26.9776;556.5099;1932.105
27.69948;556.5047;1880.317
27.93807;556.5042;1895.478
27.80052;556.4963;1931.414
25.90969;556.4963;1903.344
27.03615;556.4932;1948.35
26.98323;556.4906;1884.287
27.21307;556.4891;1884.837
25.93766;556.4823;1901.009
27.16974;556.4813;1947.26
27.46802;556.4802;1877.325
26.21516;556.4745;1864.675
27.21151;556.4677;1883.231
26.0251;556.4661;1902.463
26.15823;556.4656;1906.516
25.54422;556.4656;1905.258
25.8976;556.4474;1933.292
27.27531;556.4406;1951.561
25.80693;556.4385;1897.831
26.38365;556.4365;1903.062
25.86885;556.4354;1912.378
25.48094;556.4338;1907.237
26.34729;556.4313;1899.457
27.17307;556.4307;1944.014
27.87979;556.4302;1932.206
27.03995;556.4245;1947.732
27.35312;556.424;1953.197
25.85208;556.4224;1909.15
27.1437;556.4151;1952.559
27.95313;556.4094;1932.755
27.40167;556.4073;1956.709
25.61182;556.4047;1902.02
27.15167;556.4036;1952.532
27.32463;556.4;1949.95
26.18885;556.4;1897.34
26.40328;556.3984;1910.503
27.19849;556.3974;1953.096
25.47943;556.3948;1920.568
27.92396;556.3932;1928.004
27.25234;556.3912;1945.137
28.01193;556.3896;1933.68
26.93818;556.389;1954.72
27.41099;556.3839;1957.311
26.03948;556.3797;1901.699
27.24302;556.3755;1968.271
27.93125;556.3708;1907.985
27.26396;556.3703;1959.427
26.29672;556.3677;1911.635
27.38089;556.362;1926.425
27.07;556.3594;1939.59
26.26219;556.3542;1927.051
25.69448;556.3495;1914.905
27.83693;556.3464;1943.24
26.07589;556.3464;1898.966
26.33813;556.3422;1910.257
27.26526;556.3406;1880.869
25.83964;556.3349;1900.206
27.23333;556.3323;1950.216
25.98047;556.3229;1899.676
27.2338;556.3214;1946.677
27.91141;556.3177;1931.187
27.30245;556.3177;1923.694
27.90979;556.3141;1930.379
27.27391;556.312;1955.817
26.34344;556.312;1876.285
27.70172;556.3099;1900.725
25.72703;556.3088;1915.799
25.9525;556.3078;1930.629
26.82589;556.3047;1906.15
27.81828;556.3016;1940.344
26.31797;556.2979;1923.332
27.16354;556.2828;1949.333
25.77927;556.2807;1907.607
25.40854;556.2761;1899.16
27.9925;556.2755;1895.396
25.54037;556.275;1901.028
25.39359;556.274;1900.107
27.21974;556.263;1933.872
26.39271;556.262;1891.502
26.13354;556.2562;1911.2
26.00323;556.2547;1903.868
25.76687;556.2542;1908.157
28.05833;556.2521;1936.068
26.38948;556.2495;1912.573
26.11792;556.2401;1894.258
28.04974;556.2354;1935.45
25.56016;556.2349;1896.184
25.92885;556.2328;1928.78
27.96849;556.2219;1928.729
27.92188;556.2136;1932.463
27.1662;556.2021;1924.578
27.93599;556.1964;1890.348
27.22755;556.1953;1948.9
26.36797;556.1943;1895.955
26.23995;556.1937;1913.32
25.51646;556.1927;1907.034
26.04344;556.1917;1895.615
27.10464;556.1912;1948.708
26.07286;556.1838;1911.229
27.86339;556.1833;1935.392
29.54146;556.1708;1961.857
27.98917;556.1708;1925.361
26.10349;556.1672;1898.38
27.12547;556.1667;1947.365
26.2412;556.1635;1917.936
26.08474;556.1614;1912.821
27.35859;556.1552;1933.156
25.84219;556.15;1905.893
26.90182;556.1495;1877.741
27.82901;556.1448;1930.465
27.84156;556.1443;1936.368
27.90156;556.1427;1936.054
28.09396;556.1422;1896.846
28.05531;556.1396;1904.005
28.07427;556.1359;1902.428
25.96906;556.1339;1914.414
27.02698;556.1328;1953.787
27.23026;556.1271;1942.968
27.0987;556.1219;1946.471
26.97688;556.1213;1917.636
27.12714;556.1177;1953.24
26.47562;556.1141;1918.382
25.41036;556.0958;1900.299
26.02401;556.0953;1892.536
27.1924;556.0896;1905.655
25.83245;556.0859;1900.235
29.64766;556.0776;1945.557
27.12714;556.0703;1945.103
26.20474;556.0693;1874.067
26.08469;556.0646;1900.551
25.63766;556.0609;1909.572
27.72516;556.0583;1932.172
26.07698;556.0563;1907.969
27.89146;556.0541;1938.965
27.15474;556.0531;1946.29
25.66734;556.0521;1901.745
26.11391;556.0485;1860.682
27.28271;556.0432;1959.56
27.92734;556.0375;1932.035
26.34161;556.025;1918.096
26.40088;556.0224;1914.239
26.97984;556.013;1930.332
26.94927;556.0125;1953.61
27.72453;556.0089;1908.021
25.63703;556.0057;1914.631
26.40495;556.001;1891.368
27.66844;555.9953;1904.262
26.06505;555.9927;1920.864
25.44583;555.9891;1905.283
26.39156;555.9891;1899.458
26.175;555.9724;1928.154
26.23927;555.9677;1900.485
26.1299;555.9599;1909.338
26.12354;555.9589;1898.696
27.17042;555.9552;1945.275
26.0525;555.9385;1872.367
25.97375;555.9338;1904.086
26.02099;555.9313;1909.515
26.86229;555.925;1954.772
26.15281;555.9172;1910.261
27.15063;555.9167;1915.694
27.38458;555.913;1948.326
27.79828;555.9063;1935.228
27.43411;555.9011;1958.897
26.06719;555.9011;1916.286
27.17052;555.8979;1954.952
26.85984;555.8974;1975.607
27.90812;555.8917;1934.054
27.02729;555.8917;1932.653
26.47141;555.8901;1899.811
27.92719;555.8834;1932.715
27.23365;555.8818;1952.599
26.16484;555.8792;1898.764
27.99333;555.8787;1934.808
26.24427;555.8776;1925.929
26.22792;555.8766;1911.83
26.33193;555.876;1907.241
27.03177;555.875;1956.971
25.96474;555.8734;1902.302
27.09979;555.8729;1947.476
26.13302;555.8713;1922.866
28.10896;555.8708;1935.771
26.86464;555.8693;1903.88
26.19255;555.8573;1895.126
27.36391;555.8479;1966.405
27.38536;555.8406;1855.346
27.72089;555.8359;1931.27
27.14781;555.8344;1956.271
27.17344;555.8328;1924.426
27.08391;555.8318;1956.415
25.99458;555.8292;1903.649
26.19339;555.824;1889.345
27.35109;555.8229;1956.677
25.92375;555.8177;1894.629
27.3425;555.813;1944.098
26.12365;555.8109;1904.935
26.12427;555.8005;1925.729
26.2526;555.8;1872.411
26.14948;555.787;1918.138
26.19234;555.7667;1893.721
28.0025;555.7604;1895.572
27.39833;555.7552;1942.813
25.99234;555.7526;1937.255
27.1188;555.7521;1955.444
26.36177;555.751;1900.354
27.19146;555.7505;1951.895
26.27521;555.7458;1924.301
26.22865;555.7416;1898.227
24.55453;555.7391;1856.046
27.87943;555.7338;1930.636
27.97656;555.7333;1935.269
26.33063;555.7219;1895.484
26.47703;555.7193;1899.082
27.20599;555.7188;1956.424
26.99088;555.7125;1954.554
26.29146;555.7125;1867.238
25.57875;555.7115;1916.666
26.0287;555.7094;1900.392
27.26089;555.7089;1947.513
27.13427;555.7089;1946.903
26.94995;555.7057;1933.613
26.05245;555.7057;1900.821
25.38615;555.7042;1883.137
25.43474;555.701;1898.376
26.17349;555.6964;1892.08
26.18349;555.6953;1896.953
27.25385;555.6922;1950.864
25.93365;555.6922;1914.302
26.31052;555.6865;1905.518
25.97432;555.6838;1890.273
27.28885;555.6823;1949.224
26.32297;555.6813;1890.14
26.20729;555.6786;1904.026
25.9025;555.6776;1913.24
27.01896;555.674;1950.614
26.26047;555.6729;1898.973
25.98615;555.6729;1891.53
25.96005;555.6693;1886.58
25.35495;555.6688;1907.064
26.38136;555.6688;1902.565
27.22562;555.6651;1947.579
25.4049;555.6651;1905.768
26.88161;555.6594;1952.29
26.17078;555.6557;1897.24
27.18745;555.6505;1953.759
27.34625;555.65;1953.633
27.00562;555.6312;1926.194
27.74682;555.6302;1927.217
26.41172;555.6271;1867.556
26.21755;555.6229;1906.214
27.09281;555.6166;1923.84
26.99365;555.6135;1949.953
27.13375;555.6115;1948.485
25.74948;555.6099;1903.286
26.92;555.6068;1947.313
26.07776;555.5984;1916.868
25.76333;555.5958;1908.716
29.63047;555.5932;1937.882
27.08359;555.5922;1952.511
25.45953;555.5818;1900.799
26.55234;555.5818;1868.011
27.2375;555.5792;1947.1
26.0438;555.5765;1899.288
25.97271;555.5709;1880.646
28.12292;555.5693;1928.522
25.90771;555.5656;1892.925
27.17802;555.5604;1956.934
27.12625;555.5604;1951.822
25.89094;555.5521;1909.754
26.53583;555.5521;1866.329
27.15594;555.5422;1927.459
28.04365;555.5406;1935.837
27.38875;555.5406;1876.592
26.4676;555.5359;1859.303
26.11979;555.5354;1865.665
25.89609;555.5339;1899.872
27.82693;555.5286;1925.968
27.99302;555.5224;1935.134
26.22568;555.514;1871.584
26.2651;555.513;1884.117
27.15276;555.512;1884.484
27.12891;555.5021;1947.865
26.47115;555.501;1898.675
26.24641;555.5;1897.071
27.2262;555.4995;1943.278
25.81526;555.499;1888.931
25.9151;555.4958;1898.119
26.41036;555.4958;1890.875
25.65156;555.4932;1904.18
25.65599;555.4932;1899.665
25.51646;555.4875;1882.377
27.86682;555.4734;1895.738
27.18745;555.4589;1933.593
26.29109;555.4552;1892.612
27.79292;555.4542;1934.191
26.13333;555.4479;1904.111
26.06484;555.4396;1896.486
27.15891;555.4385;1924.559
26.63787;555.4359;1866.466
26.06828;555.4354;1904.161
27.92417;555.4354;1899.916
25.65187;555.4349;1910.65
26.03469;555.4333;1896.046
26.54073;555.4328;1953.923
25.97453;555.4302;1908.491
26.07281;555.4302;1893.539
27.27531;555.4255;1948.31
26.28198;555.424;1890.956
25.5276;555.4229;1896.49
26.95078;555.4219;1947.169
26.67849;555.4213;1856.868
26.06729;555.4193;1891.574
27.85245;555.4172;1927.858
26.85302;555.4135;1953.067
26.19292;555.4109;1905.48
25.55083;555.4099;1903.797
27.45;555.4089;1945.049
27.23865;555.3953;1945.876
26.0512;555.3943;1887.397
26.26385;555.3906;1898.62
27.37859;555.3896;1944.324
26.21412;555.3896;1896.97
25.9838;555.3792;1899.486
25.96286;555.3792;1880.819
27.83677;555.3745;1930.928
26.18229;555.374;1900.135
27.97177;555.3672;1905.188
25.8726;555.3604;1895.573
26.18224;555.3588;1853.43
27.37286;555.3583;1950.498
26.06943;555.3583;1898.084
26.1426;555.3563;1905.986
26.02854;555.3557;1897.971
27.16984;555.351;1944.174
27.11521;555.351;1937.472
27.85234;555.3495;1888.956
26.96234;555.3438;1909.314
25.87359;555.3422;1909.904
25.59099;555.3401;1905.479
27.75073;555.3375;1931.388
25.82547;555.3328;1887.998
26.01443;555.3281;1899.994
27.04573;555.3203;1928.117
26.08219;555.3193;1898.338
27.77912;555.3162;1932.172
26.17089;555.3104;1894.371
28.53245;555.3088;1914.552
26.26089;555.3041;1914.199
26.46333;555.3016;1904.463
27.22948;555.301;1877.425
26.14083;555.2911;1916.743
26.39161;555.2885;1932.457
25.35901;555.2885;1913.079
25.59927;555.2849;1912.327
27.92516;555.2823;1903.992
25.9674;555.2786;1894.492
26.2976;555.2786;1891.745
26.44099;555.2766;1910.246
25.98505;555.2761;1892.274
26.49057;555.2761;1887.402
26.995;555.2724;1954.271
26.18646;555.2677;1894.379
25.83;555.2604;1909.508
25.51188;555.2594;1916.044
25.64141;555.2584;1906.734
26.38734;555.2584;1884.425
26.24349;555.2562;1892.655
26.06281;555.2547;1911.01
27.18932;555.2531;1945.83
25.7899;555.2516;1915.225
27.16292;555.2453;1952.526
25.96651;555.2453;1907.242
26.44271;555.2453;1892.917
28.08917;555.2323;1907.472
26.04057;555.2255;1922.135
26.28188;555.2203;1926.704
26.26964;555.2172;1912.433
25.46958;555.2167;1906.389
27.00339;555.2156;1949.477
25.6349;555.2125;1895.035
26.88625;555.2104;1951.457
26.01474;555.2047;1900.327
26.6962;555.2021;1922.054
27.72182;555.1974;1926.958
25.46234;555.1974;1897.891
26.05682;555.1922;1903.674
25.78208;555.1896;1902.737
27.17531;555.1885;1886.821
25.57146;555.1865;1886.633
26.06234;555.1854;1920.738
26.23708;555.1849;1903.66
25.98672;555.1818;1890.945
26.37755;555.1786;1920.493
25.8924;555.1719;1934.273
27.14375;555.1713;1949.867
26.19963;555.1661;1889.094
26.27604;555.1656;1900.432
27.95599;555.1641;1936.177
27.04953;555.1573;1880.015
26.14844;555.1568;1900.668
25.48302;555.1557;1889.238
27.16307;555.1531;1956.486
26.96948;555.1531;1950.64
26.26958;555.1526;1887.131
26.94703;555.1458;1933.688
27.18349;555.1437;1892.439
27.18062;555.1432;1949.427
26.55094;555.1412;1892.773
26.27839;555.1375;1870.92
26.0662;555.1359;1899.4
26.3188;555.1349;1864.698
27.08448;555.1281;1891.263
27.29229;555.1234;1952.46
26.42224;555.1234;1861.575
26.40865;555.1208;1897.221
27.34177;555.1099;1952.491
27.3274;555.1088;1932.584
26.13073;555.1073;1898.279
25.86662;555.1005;1918.704
27.15271;555.1;1956.008
25.3749;555.0974;1902.705
25.97062;555.0953;1891.205
26.9774;555.0906;1931.854
26.05911;555.0896;1896.175
26.39646;555.0859;1862.743
26.24302;555.0854;1898.19
26.19172;555.0823;1865.254
26.24526;555.0807;1903.043
26.03198;555.0682;1903.602
27.1475;555.0573;1956.146
25.58917;555.0563;1901.341
25.76719;555.0526;1880.55
26.40922;555.0505;1907.111
27.90427;555.0411;1900.943
26.14432;555.037;1907.645
27.10922;555.0292;1928.827
26.35245;555.0229;1907.982
27.05083;555.0203;1951.214
25.74787;555.0109;1895.964
27.62;555.0099;1941.962
26.13047;555.0094;1898.224
27.26661;555.0073;1950.069
26.33349;555.0073;1897.627
26.26547;555.0073;1866.733
26.98885;555.0057;1930.51
27.16156;555.0052;1938.453
27.92094;555.0021;1929.913
28.00021;555.0005;1928.323
26.2551;554.999;1895.829
27.1451;554.9875;1954.069
27.05469;554.9875;1949.065
27.07688;554.9838;1950.006
27.09417;554.9797;1956.729
26.88104;554.9786;1953.009
27.12573;554.9781;1955.04
27.36224;554.975;1933.171
26.08312;554.9714;1904.393
25.67667;554.9693;1902.55
27.40297;554.9688;1952.724
27.0212;554.963;1956.384
26.33625;554.9479;1896.953
26.25219;554.9453;1903.108
27.16323;554.9422;1947.7
26.06635;554.9391;1913.41
26.92411;554.9391;1902.605
26.23667;554.9313;1888.423
25.84349;554.9224;1895.689
27.36151;554.9208;1942.841
27.24636;554.9177;1928.889
26.08537;554.9172;1885.008
27.57948;554.9156;1900.336
26.96266;554.913;1925.846
27.04979;554.912;1936.827
26.40042;554.9083;1909.459
25.60896;554.9083;1903.748
27.17516;554.8943;1947.99
26.17318;554.8922;1899.776
26.41255;554.8917;1895.731
27.31156;554.8912;1951.966
26.1899;554.8912;1895.429
25.89917;554.8912;1875.224
26.31037;554.8865;1906.561
26.40688;554.8859;1908.645
27.29516;554.8854;1948.11
27.58161;554.8839;1942.336
26.15438;554.8839;1905.975
26.24359;554.8823;1911.906
25.82344;554.8818;1892.625
27.30354;554.8698;1949.323
26.24688;554.8688;1899.068
27.21349;554.8661;1949.363
26.92286;554.8656;1949.111
27.54703;554.8635;1944.067
27.15922;554.863;1941.945
27.02135;554.863;1912.139
26.06104;554.8625;1895.431
25.18062;554.8588;1882.292
26.93375;554.8583;1949.863
27.14495;554.8526;1929.412
27.2949;554.8448;1944.794
27.08729;554.8427;1953.569
26.5962;554.8406;1865.135
27.71062;554.8401;1933.538
26.17766;554.8401;1903.44
27.09661;554.8312;1951.785
25.84562;554.8209;1892.525
27.1526;554.8193;1927.468
26.22542;554.8141;1869.237
26.57224;554.813;1906.656
27.28573;554.8088;1931.45
26.23989;554.8068;1905.193
26.86292;554.8068;1883.933
27.0787;554.8063;1954.826
27.6512;554.8021;1899.257
26.00896;554.7995;1902.578
26.06047;554.799;1860.548
26.93661;554.7985;1947.133
28.11062;554.7932;1944.25
26.47745;554.7901;1897.435
25.77917;554.7864;1897.789
26.36188;554.7828;1867.533
27.24667;554.7792;1889.69
26.27474;554.7786;1897.797
26.37734;554.7761;1912.247
26.27563;554.774;1893.622
26.14604;554.7714;1900.813
27.15411;554.7662;1950.307
25.52104;554.764;1900.922
27.32094;554.7625;1945.168
26.63787;554.7594;1903.367
25.98396;554.7594;1893.789
26.00052;554.7537;1929.367
26.40922;554.7531;1891.631
25.64203;554.751;1880.375
27.37354;554.7505;1908.845
27.09297;554.7495;1950.881
26.16078;554.7458;1861.026
26.55839;554.7432;1869.097
26.30641;554.7396;1925.531
27.20745;554.7344;1950.34
27.02854;554.7338;1878.903
25.48307;554.7318;1885.382
26.11516;554.7292;1906.823
26.42531;554.7266;1897.307
27.09292;554.7224;1949.688
27.07792;554.7141;1955.107
27.95836;554.7115;1902.488
27.45938;554.7037;1945.31
26.19891;554.7021;1895.736
26.49104;554.7;1877.006
27.05958;554.6948;1954.902
27.01823;554.6937;1953.386
26.43573;554.688;1911.97
26.04255;554.6865;1897.27
25.34969;554.6828;1890.674
25.53995;554.6823;1914.265
26.31;554.6818;1906.228
27.22089;554.6813;1954.775
26.30589;554.6802;1920.599
25.695;554.6708;1890.856
26.46703;554.6656;1900.98
26.11135;554.6651;1910.629
26.27761;554.6635;1920.028
25.89484;554.6609;1902.679
25.87167;554.6609;1887.02
25.93146;554.6484;1899.027
25.96729;554.6458;1914.331
27.08693;554.6437;1955.017
27.15031;554.6412;1927.365
25.9451;554.6365;1898.054
26.07771;554.6281;1886.875
26.3712;554.6276;1860.856
26.16333;554.6229;1909.77
25.52385;554.6203;1907.188
27.34448;554.6188;1927.598
27.05609;554.6141;1912.781
26.25766;554.6104;1895.306
25.3025;554.6068;1875.571
26.39906;554.6;1891.588
25.45536;554.5984;1898.213
25.66021;554.5974;1902.568
25.97552;554.5917;1879.376
25.94896;554.5865;1900.141
26.15125;554.5833;1903.795
26.1926;554.5709;1872.892
27.10646;554.5677;1951.233
26.14052;554.5667;1892.623
25.92255;554.5667;1889.63
27.79469;554.5662;1907.268
27.32073;554.5646;1892.778
26.42182;554.5594;1888.922
26.90193;554.5578;1952.144
27.22797;554.5526;1949.253
27.11703;554.549;1946.985
26.4999;554.5443;1882.853
27.35302;554.537;1951.512
27.19062;554.5359;1956.637
25.98818;554.5349;1900.169
26.20161;554.5292;1907.43
26.28099;554.525;1903.588
26.08922;554.5208;1908.182
26.0724;554.5187;1879.012
26.06839;554.5146;1867.498
27.93469;554.514;1928.057
26.29234;554.512;1877.612
26.07766;554.5099;1888.87
27.20432;554.5084;1909.877
26.22917;554.5031;1908.676
26.97286;554.4995;1954.382
25.995;554.4995;1909.533
26.44677;554.4979;1901.503
26.12958;554.4963;1907.484
27.45786;554.4953;1928.522
26.22724;554.4922;1897.889
27.92828;554.4818;1928.632
27.95938;554.4755;1935.661
25.5212;554.4755;1900.635
25.36234;554.4745;1906.931
26.99047;554.4625;1950.452
26.0551;554.4625;1878.141
25.99708;554.4604;1896.094
27.15984;554.4583;1946.604
25.99703;554.45;1903.442
26.95057;554.4427;1932.747
26.17401;554.4417;1895.89
27.58224;554.4396;1900.193
27.85875;554.4365;1939.772
25.9713;554.4328;1899.392
26.12484;554.4323;1902.094
25.43755;554.4255;1900.949
27.13385;554.425;1950.594
26.31005;554.4229;1896.406
27.23906;554.4224;1944.585
25.50604;554.4198;1884.88
26.20115;554.4167;1907.365
27.06599;554.4161;1904.402
26.86151;554.4141;1911.5
25.94552;554.413;1910.259
26.27052;554.4094;1886.463
26.1213;554.3995;1867.238
26.21359;554.399;1896.295
26.09786;554.3974;1903.783
25.27094;554.3927;1882.868
25.33286;554.3927;1880.499
26.20229;554.3917;1902.611
26.0851;554.3875;1898.877
26.12469;554.3834;1870.369
25.90026;554.3818;1922.632
25.82688;554.3818;1894.906
26.1987;554.3807;1914.742
26.26339;554.3781;1907.236
25.31708;554.3745;1908.112
26.88734;554.3708;1935.442
26.92177;554.3693;1928.976
25.83078;554.3651;1912.89
25.57047;554.3552;1893.793
25.61182;554.3526;1900.091
27.24438;554.3489;1948.124
27.03583;554.3474;1928.472
26.23526;554.3464;1877.916
26.4374;554.3438;1898.084
26.00714;554.3417;1896.305
26.21891;554.3386;1861.804
26.39511;554.3312;1896.541
25.81146;554.3297;1914.051
25.96719;554.3292;1895.639
27.35318;554.3287;1925.578
27.23151;554.3209;1942.215
26.23964;554.3209;1900.964
26.20844;554.3198;1907.839
26.32854;554.3172;1898.407
26.01328;554.3167;1891.717
26.08391;554.3156;1887.801
28.10339;554.3146;1914.944
26.13568;554.3109;1903.036
25.88859;554.3078;1879.307
25.84708;554.3021;1888.804
26.32854;554.2985;1890.301
26.21214;554.2979;1876.055
26.29136;554.2974;1897.77
26.10563;554.2917;1896.538
26.03411;554.2896;1912.869
26.29234;554.2844;1903.519
26.1137;554.2755;1912.696
26.00214;554.2724;1890.599
26.03375;554.2714;1896.079
25.89729;554.2677;1898.597
27.36057;554.2651;1951.045
26.32104;554.263;1866.112
27.64365;554.2531;1892.436
26.16443;554.2516;1889.182
26.19474;554.2505;1871.05
25.6699;554.25;1905.078
25.90573;554.25;1886.911
27.51026;554.249;1925.109
26.14474;554.2458;1896.155
25.49901;554.2453;1887.64
28.04563;554.2448;1852.376
26.25943;554.2432;1901.576
26.54318;554.2416;1879.189
27.90141;554.2323;1936.511
26.06021;554.2271;1901.759
27.13703;554.2245;1951.016
26.39214;554.2161;1901.758
25.35865;554.2146;1908.991
27.06766;554.213;1947.146
26.3426;554.2089;1843.931
25.88255;554.2037;1899.709
27.21521;554.1974;1944.808
25.53969;554.1937;1887.473
26.44422;554.1927;1894.671
27.88161;554.1927;1891.296
25.59271;554.1906;1881.261
26.12453;554.1859;1868.038
27.20167;554.1854;1953.982
26.10089;554.1854;1910.781
27.02031;554.1823;1953.155
25.32193;554.1797;1875.903
26.01125;554.1771;1905.717
26.15;554.1766;1896.743
27.27698;554.176;1932.515
26.10802;554.1729;1902.162
26.88057;554.1719;1952.518
26.09828;554.1719;1895.637
26.47828;554.1661;1866.834
27.01583;554.1635;1950.677
26.19578;554.1635;1908.891
27.80578;554.162;1880.773
25.9388;554.1604;1895.423
26.29479;554.1589;1887.275
26.00802;554.1526;1899.5
26.41672;554.1521;1893.963
26.32271;554.1458;1896.322
27.00802;554.1448;1932.991
26.24083;554.1432;1891.461
25.93146;554.1422;1897.802
26.40005;554.1375;1899.036
26.34286;554.1349;1904.157
25.9513;554.1297;1888.669
26.27729;554.1287;1891.184
26.94813;554.1266;1933.175
25.96667;554.1151;1911.433
26.92297;554.1141;1955.177
26.40714;554.1083;1868.407
26.06385;554.1042;1903.964
26.3399;554.1031;1891.189
25.92807;554.101;1899.87
26.00156;554.101;1872.744
25.88026;554.1005;1893.21
26.3376;554.0995;1914.769
26.12047;554.0984;1904.629
26.31453;554.0979;1895.891
26.48354;554.0979;1868.281
25.34031;554.0953;1904.63
26.28677;554.0911;1891.612
26.2376;554.0911;1890.453
26.29812;554.0875;1869.583
27.41589;554.087;1952.096
26.14557;554.0849;1895.096
27.04448;554.0823;1949.036
26.05729;554.0765;1886.544
26.06708;554.075;1896.409
26.32453;554.0682;1891.968
26.38354;554.0635;1895.394
26.40026;554.0615;1883.076
26.09443;554.0599;1910.202
26.08693;554.0594;1879.091
26.31849;554.0583;1873.282
28.04927;554.0573;1934.535
26.50974;554.0547;1857.298
26.34865;554.051;1896.421
26.31365;554.0443;1830.302
27.18568;554.0396;1924.341
26.21073;554.0375;1896.718
25.50417;554.0364;1882.892
25.735;554.0234;1881.54
26.11318;554.0208;1906.793
26.17526;554.0203;1898.124
26.03703;554.0115;1896.499
26.16255;554.0031;1905.392
27.26307;554.0021;1952.543
27.28406;553.999;1943.655
26.29037;553.9969;1904.235
26.15896;553.9953;1892.648
26.39792;553.9922;1917.433
25.48651;553.9833;1895.721
26.49896;553.9797;1861.738
25.36026;553.9786;1882.587
26.29182;553.9781;1921.447
26.28073;553.9745;1862.348
26.38089;553.9739;1914.11
27.26932;553.9672;1951.557
26.16385;553.9656;1897.298
25.52761;553.963;1882.145
25.36552;553.95;1882.348
26.10708;553.9448;1899.562
26.24667;553.9328;1882.802
26.27792;553.924;1914.176
26.19922;553.924;1898.83
26.31927;553.9213;1861.889
26.21333;553.9213;1859.784
26.2613;553.9141;1893.267
25.36693;553.912;1886.629
26.96141;553.8943;1950.743
26.30338;553.8937;1926.059
25.45583;553.8937;1887.671
26.20594;553.8937;1887.395
26.44609;553.8917;1869.397
25.405;553.8912;1898.024
27.18109;553.8906;1890.848
26.47625;553.8906;1880.772
27.4974;553.8854;1947.931
25.31276;553.8849;1890.177
27.19495;553.8792;1888.261
26.30635;553.8781;1891.378
26.22771;553.8698;1903.811
26.28927;553.8635;1867.432
26.31729;553.8542;1883.452
26.33552;553.851;1894.252
26.21219;553.8417;1900.951
25.495;553.8349;1885.973
26.0526;553.8333;1854.321
26.38938;553.8318;1923.698
26.53875;553.8318;1863.95
26.34354;553.8281;1911.805
26.03729;553.825;1891.317
26.26182;553.8234;1868.699
25.69208;553.8224;1884.848
26.26964;553.8214;1866.559
26.20656;553.8198;1888.365
25.06427;553.8156;1882.45
27.24849;553.812;1955.552
25.46953;553.8073;1897.728
