K0P125.PV;K5Q2_2.PV;K5FCV4_2I.PV;K5P6.PV;K5PCV6I.PV;K5PCV17_1I.PV;K5P17_1.PV;K5PCV17_2I.PV;K5P17_2.PV;K5F3.PV;K5T20.PV;K5P110.PV;K5PCV4I.PV;K5T12.PV;K5P13.PV;K5HCV60I.PV;K5P16_1.PV;K5GKAL.PV;K5HCV61I.PV;K5P16_2.PV;K5FCV4_1I.PV;K5Q2_1.PV;K5P4_1.PV
64.64;143.0938;5.08375;1.852338;98.3;80.51531;11.80547;99.65531;11.36859;3013.502;27.66813;62.8065;44.40781;166.2981;4.026656;97.98375;1.268461;21.71709;97.81219;1.381461;100;580.0625;21.96625
65.0205;140.4688;5.148125;1.846668;98.2925;80.58938;11.90352;99.6525;11.46141;3025.168;27.68063;63.244;44.43406;166.2931;4.021462;98.00594;1.329289;21.80852;97.74657;1.37218;100;586.625;22.13594
65.285;185.8125;5.18125;1.852062;98.30406;80.58125;11.95695;99.65094;11.52148;3032.761;27.66969;63.524;44.42937;166.3006;4.020225;97.96781;1.287383;21.94016;97.67438;1.388281;100;575.1875;22.21906
65.462;181.9688;5.09125;1.851255;98.29938;80.63781;12.00539;99.655;11.5707;3040.245;27.67125;63.7275;44.43;166.2994;4.018912;97.99032;1.25675;21.97209;97.75562;1.391211;100;582.125;22.33531
65.3455;132.9063;5.091563;1.849208;98.28875;80.58844;11.97914;99.66187;11.5493;3038.09;27.69312;63.678;44.41312;166.305;4.020787;98.02094;1.271812;21.98362;97.85469;1.358547;100;590.875;22.32562
64.904;119.0313;5.189687;1.852889;98.31094;80.57219;11.8918;99.65938;11.45859;3024.057;27.675;63.2375;44.41969;166.2875;4.018312;97.985;1.296523;21.94559;97.80688;1.39418;100;586.6563;22.15781
64.5635;96.0625;5.045625;1.848381;98.29594;80.56969;11.80828;99.64626;11.3875;3013.173;27.68906;62.8645;44.42875;166.2388;4.015707;98.05813;1.24193;21.94513;97.79344;1.363867;100;582.375;21.95563
64.3305;115.75;5.155;1.850093;98.27157;80.53563;11.75094;99.66062;11.32312;3006.427;27.69156;62.5975;44.42281;166.2663;4.017225;97.95688;1.201297;21.88839;97.74812;1.380391;100;580.0938;21.875
64.145;188.6563;5.106563;1.85031;98.29844;80.52969;11.71883;99.66156;11.29172;3001.567;27.68656;62.4395;44.42906;166.2525;4.008637;97.98969;1.236211;21.90185;97.785;1.373602;100;583.1875;21.77969
64.5335;168;5.086875;1.8522;98.31313;80.56187;11.76734;99.64875;11.36555;3010.858;27.68312;62.732;44.43281;166.2513;4.012463;98.05375;1.203344;21.7851;97.86031;1.370937;100;586.5938;21.92312
64.9535;71.90625;5.128125;1.849109;98.27906;80.55031;11.8725;99.65031;11.44656;3023.291;27.67937;63.1745;44.41406;166.2287;4.013831;98.07031;1.274891;21.81705;97.77781;1.37982;100;578.7813;22.10437
65.29;144.5;5.093438;1.851334;98.31656;80.55625;11.93977;99.66531;11.51078;3033.997;27.68906;63.4925;44.40844;166.2531;4.010606;97.94875;1.333688;21.85245;97.73906;1.385852;100;582.9688;22.24469
65.5135;147.0938;5.042812;1.850507;98.30312;80.62032;12.00461;99.66125;11.56594;3039.702;27.6925;63.7255;44.40187;166.2644;4.013437;98.09219;1.243047;21.74949;97.84469;1.375727;100;588.125;22.32656
65.4585;143.5;5.188125;1.848125;98.31094;80.5275;12.0007;99.67563;11.56844;3038.417;27.69;63.7085;44.42969;166.3331;4.02165;97.99781;1.275023;21.81155;97.76063;1.375414;100;582.3438;22.31219
64.9455;154.2188;5.1425;1.8497;98.2875;80.58282;11.89531;99.66844;11.47172;3025.315;27.69312;63.2435;44.42375;166.3625;4.013269;97.97218;1.296258;21.7895;97.91812;1.364984;100;581.9688;22.14719
64.5795;92.34375;5.161875;1.85092;98.31281;80.58969;11.82609;99.65969;11.39781;3014.257;27.71844;62.9125;44.4225;166.3537;4.011168;98.00875;1.284664;21.72155;97.7525;1.372172;100;582.5938;22.05
64.343;150.6563;5.104375;1.849365;98.29406;80.55968;11.75766;99.65625;11.32258;3004.933;27.67687;62.619;44.42;166.39;4.008937;98.08344;1.302031;21.63411;97.70937;1.371219;100;582.7813;21.89187
64.1445;116.6563;5.203437;1.849601;98.31656;80.56844;11.72969;99.65907;11.28883;3001.788;27.70188;62.444;44.42781;166.3638;4.017525;98.04406;1.22925;21.65408;97.72437;1.372977;100;585.8125;21.81719
64.529;147.7813;5.13875;1.852062;98.30937;80.59625;11.77641;99.66062;11.34703;3008.654;27.69594;62.6995;44.41656;166.3213;4.011656;97.98156;1.310531;21.68653;97.84625;1.382953;100;589.2188;21.93531
65.0135;129.125;5.14375;1.848164;98.29437;80.56281;11.89117;99.66969;11.45383;3024.131;27.69031;63.151;44.42625;166.3212;4.007531;98.00938;1.250297;21.75214;97.77;1.378703;100;576.3438;22.05781
65.245;67.34375;5.1675;1.849818;98.29188;80.60125;11.95039;99.66312;11.51914;3030.71;27.69656;63.466;44.415;166.3069;4.007156;98.03219;1.233781;21.78475;97.77875;1.367648;100;581.3125;22.20938
65.4615;165.0625;5.162813;1.85092;98.31906;80.63437;12;99.64969;11.56914;3039.455;27.70781;63.705;44.42844;166.3156;4.01025;97.99125;1.20668;21.83929;97.69156;1.375664;100;579.8438;22.29844
65.4055;163.7813;5.077188;1.849562;98.29343;80.56875;11.9957;99.6625;11.57188;3039.53;27.71344;63.7365;44.43563;166.3513;4.004588;98.03438;1.270234;21.7962;97.68;1.367695;100;581.3125;22.31938
64.9725;103.375;5.065;1.85029;98.2975;80.60219;11.91477;99.66469;11.47695;3026.814;27.70687;63.3045;44.41844;166.3175;4.009144;98.05907;1.251844;21.84499;97.76906;1.371148;100;578.5938;22.1625
64.6175;108.2188;5.0825;1.852869;98.27937;80.59187;11.82797;99.66594;11.40203;3014.282;27.7075;62.8875;44.43938;166.2781;4.0017;98.05531;1.356086;21.82959;97.76375;1.401914;100;588.3125;21.99813
64.3035;156.7813;5.055;1.849444;98.30594;80.58594;11.76914;99.66406;11.32984;3006.275;27.69656;62.648;44.41719;166.2838;4.0056;98.02187;1.292875;21.76368;97.77782;1.3915;100;590.3125;21.89063
64.145;127.3438;5.014062;1.848873;98.32031;80.60781;11.71578;99.65312;11.29859;3000.162;27.72562;62.453;44.42188;166.2906;4.001325;98.01563;1.301805;21.70473;97.83125;1.373617;100;591.875;21.84844
64.467;186.7188;5.015;1.850783;98.30656;80.57687;11.7518;99.65219;11.32445;3007.133;27.70031;62.613;44.4025;166.3275;4.0065;97.97969;1.291625;21.59809;97.76719;1.376148;100;587.8438;21.91063
64.8395;139;5.023125;1.849011;98.29125;80.53719;11.83266;99.65938;11.41133;3019.359;27.70844;63.04;44.41531;166.3438;4.003706;97.96407;1.323961;21.68964;97.76437;1.375094;100;584.0938;22.05156
65.1195;160.1563;5.1125;1.850487;98.30156;80.58437;11.91016;99.66562;11.46836;3026.314;27.69719;63.3115;44.40781;166.3531;4.008862;97.98125;1.340859;21.59823;97.80625;1.379445;100;581.7188;22.16656
65.2155;177.8125;5.110625;1.847849;98.29688;80.55156;11.94938;99.66562;11.52695;3032.41;27.71938;63.504;44.43687;166.3144;4.005112;97.99468;1.322445;21.65432;97.6575;1.383398;100;593.5313;22.2725
65.4255;131.25;5.184375;1.850448;98.31718;80.59843;11.97578;99.675;11.5475;3034.04;27.70188;63.6385;44.35312;166.3481;4.006669;98.01407;1.229516;21.7463;97.68594;1.383195;100;585.4688;22.22187
65.2225;160.9688;5.060625;1.84903;98.28031;80.59406;11.86836;99.66438;11.43984;3021.839;27.70125;63.4395;44.12188;166.3544;4.008356;97.99563;1.207;21.70065;97.77906;1.363375;100;580.6875;22.07625
64.7675;133.4375;5.0625;1.850783;98.325;80.61562;11.77875;99.65469;11.34391;3007.971;27.73125;63.0535;44.12969;166.3569;4.007962;97.9375;1.261898;21.72193;97.76094;1.363641;100;585;21.89594
64.4635;110.375;5.12125;1.846845;98.31563;80.61656;11.71;99.64688;11.28609;2998.547;27.73625;62.7475;44.14344;166.3587;4.00395;97.93781;1.233367;21.6171;97.73344;1.382891;100;587.1875;21.76406
64.269;66.9375;5.140625;1.848302;98.31156;80.54781;11.6432;99.67094;11.22539;2991.156;27.73156;62.5425;44.13375;166.3;4.001644;98.01594;1.23468;21.6245;97.77843;1.37557;100;583.2813;21.69469
64.169;184.0313;5.131875;1.851019;98.29219;80.59937;11.64109;99.64875;11.21656;2989.748;27.69625;62.4625;44.13344;166.2894;4.000556;97.99062;1.299797;21.65206;97.79594;1.372234;100;585.7188;21.67344
64.6775;147.0313;5.120937;1.849109;98.31406;80.59438;11.72359;99.6625;11.29742;3001.559;27.70656;62.8485;44.11687;166.3062;3.996244;98.01281;1.284539;21.61589;97.74563;1.375453;100;585.8438;21.82906
64.982;189.1875;5.0925;1.847495;98.3175;80.56469;11.81688;99.66187;11.3832;3013.061;27.71625;63.2425;44.1125;166.3813;4.0023;97.94437;1.390391;21.61811;97.84;1.377352;100;585;21.98594
65.3205;143.9063;5.208437;1.851354;98.31062;80.55812;11.86711;99.67125;11.43008;3021.419;27.71812;63.5275;44.13906;166.29;4.002487;98.03094;1.225797;21.64343;97.74313;1.383039;100;580.5;22.12594
65.477;140.0313;5.208437;1.848893;98.31562;80.59563;11.92484;99.67469;11.48117;3028.303;27.70563;63.741;44.12812;166.2781;3.998044;98.02969;1.252258;21.70122;97.79906;1.382055;100;595.4375;22.15281
65.311;121.6875;5.036875;1.849503;98.30844;80.58938;11.9182;99.655;11.47078;3024.58;27.72281;63.6435;44.12563;166.2838;3.997106;97.96969;1.235328;21.70247;97.8225;1.389797;100;590.8438;22.12563
64.863;110;5.18625;1.851491;98.30406;80.58469;11.81125;99.66312;11.38273;3012.988;27.74031;63.206;44.14094;166.2681;3.9996;98.04938;1.274602;21.68444;97.64;1.377602;100;586.2188;21.95656
64.536;141.125;5.154063;1.845703;98.32626;80.59375;11.73086;99.6525;11.30703;3000.109;27.72656;62.8675;44.13219;166.3;3.999844;98.05625;1.274453;21.56606;97.70157;1.364375;100;585.6563;21.82187
64.2975;100.875;5.162188;1.850999;98.31532;80.54156;11.66648;99.65531;11.22977;2993.173;27.71344;62.5905;44.14781;166.2681;4.000594;98.06656;1.258805;21.55416;97.83656;1.375234;100;580.4688;21.75594
64.176;180.9688;5.1275;1.848676;98.31031;80.56625;11.63937;99.66156;11.2093;2988.763;27.72062;62.425;44.13094;166.2962;3.999581;97.98219;1.237195;21.5722;97.85094;1.386117;100;577.875;21.64344
64.5915;144.7813;5.135313;1.852141;98.30688;80.59688;11.71047;99.65625;11.28102;2997.872;27.72406;62.767;44.13094;166.3069;3.996844;97.96531;1.295805;21.47756;97.74625;1.378055;100;584.3125;21.78094
64.9865;139.6875;5.029062;1.851944;98.30812;80.5525;11.79664;99.65188;11.37656;3010.551;27.72156;63.1935;44.11844;166.3525;3.988969;97.97531;1.22768;21.55998;97.79094;1.383641;100;584.3125;21.95656
65.2565;157.8125;4.985938;1.850546;98.29469;80.58656;11.87852;99.65781;11.44445;3020.275;27.73469;63.5025;44.13781;166.3194;3.997744;98.04719;1.313797;21.47152;97.79906;1.387797;100;589.625;22.06031
65.513;137.5938;5.0875;1.847908;98.31687;80.60406;11.90687;99.66094;11.47633;3025.983;27.72844;63.7155;44.12688;166.3006;3.9993;98.0075;1.229758;21.49763;97.8225;1.384219;100;594.5313;22.15625
65.443;97.46875;5.07375;1.851727;98.33531;80.5575;11.91172;99.67156;11.47375;3026.761;27.73875;63.6875;44.12625;166.2519;3.999094;98.01156;1.22168;21.5444;97.78531;1.392844;100;582.125;22.14375
64.9385;113.5938;5.070313;1.850724;98.32938;80.55344;11.82813;99.66281;11.38789;3013.741;27.75156;63.3;44.12563;166.2844;3.997594;97.99437;1.321016;21.6316;97.79438;1.377539;100;580.25;21.99531
64.6295;159.0625;5.170313;1.850093;98.30312;80.61406;11.73492;99.6625;11.30148;3002.98;27.72969;62.908;44.14063;166.2581;3.999788;98.01719;1.276258;21.65055;97.81094;1.372367;100;588.75;21.86094
64.352;183.3125;5.15375;1.848676;98.29094;80.55969;11.67437;99.67156;11.25234;2995.276;27.76031;62.6515;44.12625;166.2713;3.995531;98.00687;1.252727;21.53036;97.8925;1.37793;100;588;21.74531
64.1275;193.9063;5.082812;1.847692;98.32031;80.61406;11.64086;99.66093;11.20773;2989.965;27.72875;62.4495;44.13906;166.2506;3.991612;97.97656;1.340625;21.59707;97.74687;1.380141;100;581.4063;21.63781
64.4575;138.3438;5.155625;1.852495;98.34031;80.63969;11.67617;99.68156;11.26445;2995.819;27.72344;62.67;44.12688;166.2563;3.995531;97.9925;1.313828;21.57149;97.7975;1.386328;100;588.8438;21.74063
64.9405;160.8125;5.125312;1.847377;98.30843;80.64468;11.78633;99.66844;11.36484;3010.611;27.74469;63.122;44.1425;166.2713;3.991556;97.99156;1.269938;21.60477;97.75969;1.365555;100;593.0625;21.90031
65.25249;128.1563;5.220937;1.84966;98.30312;80.57407;11.84781;99.6675;11.41477;3017.58;27.74031;63.4505;44.14531;166.2444;3.990394;98.03563;1.271148;21.68517;97.75063;1.379805;100;589.25;22.09594
65.4785;97.5625;5.19625;1.851393;98.31125;80.58469;11.91445;99.67812;11.47594;3025.336;27.7625;63.684;44.13719;166.2106;3.995906;98.05375;1.250516;21.66005;97.80437;1.399172;100;596.2188;22.15344
65.504;97.6875;5.210625;1.847258;98.30313;80.58344;11.93016;99.66687;11.49438;3027.66;27.77781;63.7475;44.125;166.1963;3.995831;97.95062;1.226898;21.75113;97.74438;1.380258;100;585.5313;22.13625
65.022;125.1563;5.18125;1.852318;98.30156;80.61406;11.83937;99.67031;11.39984;3016.353;27.7775;63.3525;44.15;166.2006;3.996562;98.02969;1.22957;21.68867;97.71094;1.381609;100;587.8125;21.99
64.6475;125.2813;5.080625;1.849916;98.29094;80.6175;11.75586;99.66594;11.30789;3003.442;27.78375;62.9275;44.135;166.2131;3.998606;98.01125;1.306258;21.6549;97.79094;1.373953;100;586.5313;21.85969
64.3645;147.7188;5.099062;1.850212;98.33344;80.595;11.69453;99.68282;11.24656;2995.715;27.77938;62.657;44.13844;166.2481;3.992981;98.00188;1.283922;21.58903;97.79813;1.395602;100;586.1563;21.75344
64.107;171.6563;5.088438;1.848853;98.32094;80.63344;11.64141;99.66656;11.20648;2988.016;27.75969;62.453;44.14188;166.2794;3.993562;98.01875;1.254477;21.6059;97.75312;1.382359;100;592.5625;21.65937
64.3375;149.0625;5.1625;1.849818;98.32031;80.55469;11.64445;99.67344;11.22477;2993.725;27.78219;62.606;44.12969;166.2888;3.990788;97.98907;1.255586;21.4473;97.78438;1.366906;100;600;21.74344
64.8635;144.3125;5.08;1.851727;98.3025;80.55375;11.76742;99.675;11.33617;3007.963;27.76469;63.049;44.14063;166.3562;3.996356;97.99844;1.260227;21.53738;97.83875;1.374352;100;589.4688;21.89063
65.1865;170.3125;5.039063;1.849149;98.32656;80.66251;11.83953;99.66093;11.40305;3017.589;27.77;63.3955;44.13438;166.3375;3.997612;98.05782;1.246648;21.55536;97.72501;1.377633;100;586.0938;22.05437
65.389;131.3125;5.075313;1.850251;98.32687;80.57906;11.89922;99.66844;11.46727;3024.78;27.77;63.6315;44.13031;166.3606;3.9966;97.95499;1.192258;21.61208;97.80719;1.373688;100;580.1875;22.11656
65.5345;131.25;5.090625;1.848912;98.33907;80.59062;11.93031;99.66875;11.50109;3027.489;27.78;63.7535;44.15;166.3431;3.995194;97.96719;1.267445;21.67748;97.7125;1.379195;100;591.5625;22.16219
65.07401;176.625;5.135625;1.849109;98.30563;80.57531;11.84656;99.67313;11.42148;3017.723;27.79469;63.411;44.15031;166.2719;4.001194;98.05906;1.275164;21.67905;97.755;1.367563;100;588.125;22.02719
64.687;62.625;5.160625;1.849838;98.32531;80.62312;11.7607;99.67719;11.34188;3006.062;27.79781;63.004;44.12531;166.2781;3.994894;98.00813;1.246953;21.6662;97.69906;1.384336;100;585;21.86875
64.368;158.7188;5.144688;1.849916;98.31906;80.61687;11.67898;99.66624;11.2543;2995.653;27.79188;62.701;44.14188;166.305;3.993206;98.01094;1.241602;21.58913;97.69531;1.381063;100;587.6875;21.755
64.128;126.5;5.162188;1.850172;98.33;80.5475;11.65977;99.66594;11.22133;2991.39;27.78969;62.499;44.13094;166.29;3.99375;97.95906;1.290094;21.5204;97.71312;1.381344;100;592.1563;21.67188
64.2865;123.6563;5.099062;1.851098;98.31969;80.59875;11.67547;99.68813;11.23352;2991.953;27.77875;62.5795;44.13469;166.3225;3.994706;98.04312;1.294156;21.59793;97.78532;1.377226;100;588.0625;21.74531
64.7535;106.1563;5.147812;1.846786;98.32406;80.53875;11.76109;99.69093;11.33383;3004.825;27.775;63.0155;44.13469;166.3431;3.993375;98.03438;1.213492;21.55336;97.65969;1.371086;100;580.0313;21.87594
65.1185;109.9375;5.139375;1.850743;98.30624;80.58031;11.83594;99.67031;11.41242;3015.422;27.76656;63.3935;44.12406;166.2731;3.996656;98.01563;1.231594;21.57314;97.72343;1.369984;100;584.9688;22.04563
65.404;179.3438;5.124063;1.849995;98.31844;80.61;11.89242;99.67125;11.46086;3023.835;27.77938;63.624;44.14281;166.2906;4.00035;97.97406;1.285109;21.61209;97.79437;1.379648;100;588.2813;22.11
65.6485;141.4688;5.060312;1.848184;98.31625;80.63406;11.93055;99.67;11.49875;3028.108;27.78062;63.8185;44.15063;166.2906;4.002619;97.97656;1.267938;21.63138;97.8025;1.377195;100;582.8438;22.18156
65.2655;139.8125;5.115313;1.846707;98.31563;80.60719;11.88711;99.66906;11.45617;3022.553;27.80437;63.5595;44.14344;166.3006;4.001175;97.95812;1.230789;21.64888;97.62563;1.371266;100;585.8438;22.08687
64.8515;98.78125;5.09875;1.852082;98.32906;80.58749;11.79;99.67812;11.36859;3008.352;27.78969;63.153;44.13375;166.3087;3.998513;97.96344;1.329742;21.6542;97.81688;1.375195;100;587.4688;21.94406
64.5775;154.6875;5.07375;1.848184;98.34219;80.61969;11.71758;99.67875;11.29289;2999.596;27.80062;62.8835;44.13344;166.3419;4.00605;98.02219;1.247008;21.64039;97.81469;1.367016;100;587.25;21.80313
64.346;64.34375;5.161562;1.851314;98.31656;80.62563;11.67281;99.67344;11.23742;2993.168;27.78906;62.636;44.13813;166.3056;4.000912;97.96188;1.306969;21.5926;97.78156;1.382672;100;582.5;21.77312
64.264;181.8438;5.0925;1.848558;98.31156;80.63438;11.64445;99.6725;11.22125;2990.72;27.78062;62.507;44.145;166.2425;4.008769;98.01312;1.297867;21.50197;97.71719;1.372469;100;591.1563;21.71187
64.6225;145.0625;5.030313;1.851787;98.32313;80.6375;11.7325;99.67313;11.29258;2999.793;27.77938;62.8605;44.11375;166.2762;3.995925;98.07281;1.319156;21.54791;97.77438;1.374414;100;591.3438;21.86375
65.07899;130.8125;5.119688;1.848971;98.32156;80.60719;11.82;99.67469;11.3925;3012.008;27.76063;63.252;44.14281;166.2644;4.005337;98.04594;1.260523;21.60233;97.85844;1.384781;100;576.6563;21.96437
65.308;95.28125;5.089063;1.850133;98.3325;80.60812;11.88078;99.67687;11.43547;3021.936;27.78156;63.551;44.13406;166.3463;4.002206;98.00938;1.225672;21.65708;97.74969;1.362414;100;578.4375;22.08219
65.5695;94.9375;5.07125;1.848007;98.33625;80.5775;11.94188;99.67188;11.49453;3029.033;27.78563;63.801;44.14563;166.3319;4.006106;97.99375;1.292711;21.63961;97.84718;1.366633;100;599.7813;22.175
65.564;143.2813;5.11625;1.84903;98.32594;80.6175;11.94805;99.67812;11.50625;3030.095;27.78844;63.799;44.1375;166.3419;4.002919;97.97656;1.301258;21.76257;97.755;1.393953;100;583.8125;22.21563
65.029;105.5625;5.045938;1.849897;98.32625;80.57875;11.84133;99.66656;11.4075;3015.637;27.79719;63.342;44.1375;166.3212;4.002169;98.01781;1.283023;21.78062;97.77656;1.390086;100;582;22.02094
64.646;139.9688;5.12875;1.848597;98.32656;80.5925;11.74461;99.66156;11.32297;3004.366;27.81281;63.0015;44.13406;166.3256;4.000837;98.06781;1.234266;21.7022;97.72437;1.373648;100;587.5938;21.885
64.3825;141.375;5.134687;1.852003;98.33781;80.60125;11.67688;99.66156;11.24938;2995.152;27.795;62.705;44.12344;166.3406;4.000444;98.04344;1.274063;21.76937;97.78687;1.382828;100;588.8438;21.7725
64.1965;154.6875;5.1;1.848893;98.3125;80.64687;11.63984;99.67657;11.2175;2988.632;27.80313;62.503;44.13906;166.34;4.001025;97.98281;1.247437;21.75061;97.80625;1.36907;100;582.3438;21.6725
64.429;108.5313;5.105312;1.850586;98.345;80.63125;11.67453;99.66312;11.24938;2993.251;27.77844;62.645;44.13187;166.3681;3.993806;97.99187;1.309453;21.68016;97.76656;1.379031;100;586.375;21.74562
64.885;154.8438;5.19875;1.845939;98.32656;80.645;11.75508;99.67156;11.33477;3007.534;27.79562;63.085;44.14531;166.435;3.996919;97.94937;1.202125;21.67431;97.6875;1.382234;100;586.3438;21.91312
65.1585;121.125;5.069687;1.851393;98.33344;80.58281;11.85711;99.67656;11.40687;3017.833;27.78094;63.401;44.11781;166.4319;4.001925;98.04969;1.28407;21.67862;97.82875;1.376961;100;585.6875;22.06
65.45;159.4375;5.089063;1.84844;98.33;80.58719;11.9075;99.66843;11.46742;3025.105;27.77687;63.68;44.12906;166.4756;4.002;98.04968;1.303141;21.72198;97.77062;1.382109;100;592.75;22.11594
65.5715;142.875;5.105937;1.852121;98.30656;80.65469;11.9368;99.66687;11.51391;3028.514;27.79875;63.7895;44.13344;166.4325;4.003013;98.02875;1.272367;21.84813;97.76157;1.372875;100;590.2188;22.21125
65.1555;155.2813;5.125625;1.847751;98.34937;80.60593;11.86695;99.67125;11.44727;3018.498;27.81031;63.451;44.1375;166.4656;3.993919;98.02156;1.270016;21.91203;97.80469;1.382008;100;578.7813;22.03062
64.709;123.75;5.11;1.84968;98.31812;80.635;11.76992;99.66812;11.34203;3006.008;27.80719;63.032;44.14312;166.4369;3.992381;98.04656;1.25707;21.93521;97.82938;1.357305;100;585.75;21.91406
64.4345;110.375;5.184375;1.848814;98.33875;80.58469;11.69406;99.67594;11.26523;2997.465;27.76969;62.716;44.14719;166.3869;3.997781;98.06156;1.282672;21.82781;97.71188;1.369016;100;594.2188;21.76469
64.17;164.4375;5.155;1.849897;98.33719;80.64594;11.66227;99.66781;11.21414;2989.588;27.78219;62.501;44.14063;166.3806;3.989531;98.03062;1.287586;21.85904;97.69875;1.367164;100;586.5;21.67188
64.30099;125.375;5.072187;1.850448;98.32219;80.62719;11.65672;99.66312;11.22734;2989.351;27.78938;62.55;44.12844;166.4;3.994481;97.98344;1.309852;21.73084;97.73563;1.378813;100;590.9375;21.67531
64.795;188.625;5.075;1.849385;98.34687;80.62469;11.74078;99.67344;11.30102;3003.181;27.76781;62.96;44.13469;166.4212;3.9906;98.05188;1.258227;21.78896;97.72594;1.383023;100;581.4063;21.81844
65.114;144.4688;5.064375;1.849897;98.34062;80.64781;11.82242;99.66937;11.39578;3015.346;27.7925;63.3505;44.13875;166.4375;3.983025;98.04281;1.200312;21.81839;97.73875;1.374305;100;595.9375;22.01062
65.384;140.25;5.06;1.847849;98.34187;80.60593;11.89633;99.67375;11.44844;3023.867;27.80531;63.5725;44.1375;166.4113;3.990244;97.95094;1.298422;21.74841;97.74812;1.363383;100;591.9375;22.08406
65.458;130.4688;5.10625;1.85155;98.35469;80.63281;11.92039;99.67031;11.48016;3027.098;27.80844;63.747;44.11562;166.3688;3.988406;98.03125;1.217344;21.8041;97.77657;1.374969;100;587.9688;22.16906
65.228;118.9688;5.098125;1.848164;98.35781;80.56156;11.87609;99.675;11.4318;3020.959;27.82219;63.536;44.12875;166.3788;3.983194;98.04875;1.22543;21.80716;97.88438;1.358414;100;588;22.13031
