K5P17_1.PV;K5P4_1.PV
11.84531;22.02406
11.84531;22.03156
11.84531;21.99562
11.84516;22.025
11.84516;21.96969
11.84516;21.9225
11.84508;22.075
11.845;21.91031
11.84492;21.92344
11.84492;22.01563
11.84484;21.94719
11.84484;22.00594
11.84484;21.99
11.84477;21.90187
11.84477;21.98313
11.84469;21.97125
11.84469;22.06375
11.84469;22.04844
11.84461;21.87375
11.84453;22.04187
11.84453;22.05781
11.84453;21.95
11.84445;21.95813
11.84445;22.02469
11.84445;21.96187
11.84437;21.96125
11.84437;22.00312
11.84437;21.965
11.8443;21.91719
11.8443;22.01375
11.84422;21.94906
11.84414;21.94844
11.84414;21.99625
11.84414;21.9375
11.84406;21.96156
11.84398;22.065
11.84398;21.99313
11.84391;22.00344
11.84391;22.04969
11.84375;21.88094
11.84375;21.93687
11.84375;22.00937
11.84367;21.86906
11.84359;21.96188
11.84359;21.9475
11.84352;21.955
11.84352;22.01594
11.84344;22.02594
11.84344;21.95844
11.84344;21.97
11.84344;21.99813
11.84336;21.93125
11.84336;21.99375
11.84328;21.9675
11.8432;21.9475
11.84313;21.86437
11.84305;21.90094
11.84305;22.04187
11.84305;21.91687
11.84297;21.94531
11.84297;22.02719
11.84297;21.96719
11.84289;21.99844
11.84281;21.89844
11.84281;21.93687
11.84273;21.99844
11.84266;21.98438
11.84266;21.98875
11.84266;21.95156
11.84266;22.00094
11.84258;21.95
11.84258;22.07813
11.8425;21.89812
11.8425;22.00156
11.84242;21.89281
11.84234;21.98531
11.84227;21.90656
11.84219;21.98344
11.84219;22.03125
11.84219;21.99125
11.84211;21.99312
11.84211;21.95094
11.84211;21.96281
11.84203;21.97844
11.84203;22.04969
11.84203;21.99344
11.84203;21.96844
11.84203;22
11.84195;21.98406
11.84188;21.95
11.84172;22.06219
11.84172;22.03188
11.84164;21.9675
11.84156;21.91469
11.84148;21.84031
11.84148;22.05719
11.84148;21.9725
11.84141;21.89031
11.84141;22.02656
11.84133;22.02094
11.84133;22.07469
11.84133;21.99875
11.84125;21.86813
11.84125;21.88281
11.84125;21.9225
11.84125;22.05187
11.84117;22.05281
11.84109;21.98094
11.84102;22.03219
11.84094;22.06094
11.84094;21.98281
11.84094;21.98594
11.84086;22.03781
11.84086;22.08094
11.84086;22.01281
11.84086;21.97375
11.84078;21.92687
11.84078;22.03875
11.84063;22.04344
11.84062;22.00312
11.84039;21.95625
11.84039;21.99844
11.84031;22.01094
11.84031;22.01937
11.84023;22.05625
11.84023;21.95281
11.84023;21.93438
11.84016;22.01625
11.84016;22.05
11.84016;22.02531
11.84008;21.87313
11.84008;21.98406
11.84;21.87406
11.84;21.98875
11.84;21.98688
11.83992;22.03719
11.83992;22.035
11.83992;22.03281
11.83992;21.9725
11.83984;21.99219
11.83977;21.93969
11.83977;22.00687
11.83977;22.01188
11.83977;22.01844
11.83977;21.98125
11.83969;22.05156
11.83961;22.00312
11.83953;21.95281
11.83953;22.05437
11.83953;21.98063
11.83945;22.01031
11.83945;21.97031
11.83945;21.95281
11.83938;21.94781
11.83938;21.99625
11.83937;21.99
11.83937;22.00344
11.8393;21.89812
11.8393;21.97406
11.83922;21.92813
11.83922;21.96563
11.83922;22.0075
11.83914;21.93469
11.83914;22.025
11.83906;22.005
11.83906;22.02594
11.83898;21.88437
11.83898;21.97688
11.83891;21.91969
11.83883;21.97
11.83883;22.0125
11.83883;21.95375
11.83867;21.96281
11.83867;22.05625
11.83867;22.09687
11.83867;21.99156
11.83867;22.01813
11.83867;22
11.83859;21.98031
11.83859;21.95125
11.83852;21.96281
11.83836;21.87813
11.83828;21.87719
11.83828;22.00406
11.83828;21.97156
11.8382;21.86188
11.8382;22.07344
11.83813;21.88125
11.83813;22.0175
11.83805;21.97
11.83805;21.98313
11.83789;21.9
11.83789;22.03219
11.83789;21.96156
11.83781;21.91094
11.83781;21.92656
11.83773;21.89125
11.83758;21.9875
11.83758;21.99281
11.83758;21.93969
11.8375;21.90969
11.8375;22.02094
11.83742;21.88469
11.83742;21.91656
11.83742;21.88281
11.83742;22.00063
11.83734;21.90406
11.83734;21.87719
11.83734;22.01781
11.83727;22.01531
11.83719;22.04969
11.83711;21.92719
11.83703;21.97969
11.83703;21.95281
11.83695;21.96812
11.83695;21.93625
11.83687;22.00219
11.8368;22.01937
11.83672;21.99406
11.83664;21.85906
11.83656;21.83938
11.83656;21.94188
11.83656;22.02781
11.83656;21.98438
11.83656;22.01
11.83656;21.98594
11.83641;21.92906
11.83633;21.94375
11.83625;22.09156
11.83617;21.87906
11.83609;21.965
11.83602;21.9925
11.83602;21.97688
11.83594;22.03594
11.83594;22.04563
11.83594;21.94031
11.83586;21.91219
11.83578;21.99813
11.8357;21.89437
11.8357;21.88781
11.83562;21.85594
11.83562;21.99187
11.83562;21.97344
11.83555;22.04188
11.83555;21.97031
11.83539;21.87531
11.83539;21.99125
11.83539;21.98906
11.83516;22.0325
11.83516;22.06
11.83516;22.02656
11.83516;21.91781
11.83508;21.87687
11.835;22.02969
11.835;21.94063
11.835;21.91281
11.83477;21.92937
11.83469;21.94344
11.83461;21.93687
11.83453;21.89375
11.83453;21.97344
11.83438;21.95625
11.83438;21.93438
11.83438;21.99062
11.8343;21.88188
11.8343;21.96031
11.83422;22.00438
11.83422;22
11.83414;21.90125
11.83406;21.89031
11.83398;22.04031
11.83398;22.02656
11.83398;21.98719
11.83391;21.98594
11.83383;21.86375
11.83375;21.86563
11.83375;22.04406
11.83375;21.96625
11.83367;21.92125
11.83359;21.99531
11.83359;21.995
11.83359;21.98625
11.83359;21.95781
11.83352;21.92906
11.83352;21.88531
11.83336;21.94938
11.83336;21.96813
11.83328;21.99438
11.8332;22.00813
11.83313;22.04875
11.83313;21.97156
11.83305;21.99844
11.83305;21.99688
11.83305;22.04531
11.83305;22.05125
11.83305;21.91375
11.83297;21.85094
11.83297;21.98969
11.83297;21.98281
11.83289;21.92719
11.83281;22.00875
11.83281;21.96562
11.83273;21.96969
11.83273;21.97281
11.83266;21.82031
11.83266;21.91375
11.83266;22.05156
11.83258;21.91125
11.8325;22.0425
11.83242;22.00031
11.83242;21.96094
11.83242;21.98719
11.83234;21.95219
11.83219;21.89781
11.83211;21.89344
11.83211;21.86938
11.83203;21.92969
11.83203;21.99844
11.83203;21.97781
11.83203;21.94281
11.83195;21.92719
11.83195;21.95
11.83187;22.01469
11.83187;22.045
11.83187;21.92562
11.8318;21.92031
11.83172;21.94406
11.83172;21.91406
11.83172;21.94344
11.83164;21.93063
11.83156;21.94656
11.83141;22.02938
11.83133;21.87625
11.83133;21.99937
11.83133;21.97906
11.83125;22.01375
11.83109;21.90562
11.83109;21.95313
11.83109;21.97875
11.83102;21.8525
11.83094;21.89437
11.83094;21.90125
11.83094;22.02844
11.83094;21.94375
11.83094;21.93375
11.83086;21.86719
11.83063;21.99
11.83062;21.89313
11.83062;21.91781
11.83055;22.00406
11.83055;22.0225
11.83047;22.00531
11.83047;22.00781
11.83039;21.98063
11.83031;21.87188
11.83031;22.03625
11.83023;21.84656
11.83023;21.96125
11.83016;22.01375
11.83016;21.98375
11.83016;21.96844
11.83008;21.87375
11.83;21.83063
11.82984;21.88219
11.82984;21.89781
11.82984;22.01281
11.82977;21.92969
11.82969;21.85
11.82969;21.87125
11.82969;22.05594
11.82969;21.94219
11.82953;21.94062
11.82938;21.92312
11.82938;22.02
11.8293;21.90281
11.8293;21.99156
11.82922;21.84969
11.82922;21.89031
11.82914;21.93031
11.82906;22.0025
11.82898;21.86156
11.82898;21.87969
11.82891;21.91094
11.82891;22.01875
11.82891;21.955
11.82891;22.01406
11.82883;21.98063
11.82883;22.01875
11.82883;22.05688
11.82883;21.97094
11.82883;21.97031
11.82883;21.98281
11.82875;22.04906
11.82875;21.98187
11.82875;21.98
11.82875;21.92
11.82859;22.00438
11.82859;21.93906
11.82852;21.86188
11.82852;21.90594
11.82852;21.86719
11.82852;21.9625
11.82836;21.99219
11.82836;21.97188
11.82836;21.97875
11.82828;22.04875
11.8282;21.86719
11.8282;21.99375
11.8282;21.99281
11.82813;22.00406
11.82813;21.99531
11.82813;22.06094
11.82813;21.93687
11.82805;21.96281
11.82797;21.99813
11.82797;22.01094
11.82797;21.91656
11.82789;21.88125
11.82789;22.04719
11.82781;21.97812
11.82781;21.91656
11.82773;21.82031
11.82773;21.98125
11.82773;21.935
11.82742;21.85437
11.82742;22.01313
11.82734;21.93281
11.82734;22.02969
11.82734;21.99719
11.82727;21.87469
11.82719;21.88531
11.82711;21.86687
11.82711;21.91406
11.82695;21.88594
11.82695;21.86719
11.82695;22.01531
11.82695;21.92125
11.82687;21.88531
11.82687;21.9475
11.8268;21.99906
11.82672;21.83594
11.82672;21.89875
11.82664;22.00687
11.82656;21.95625
11.82656;22.00312
11.82648;21.85781
11.82641;21.87531
11.82641;21.84406
11.82641;21.9425
11.82641;21.98406
11.82641;21.92719
11.82625;21.86875
11.82625;21.95531
11.82625;21.93312
11.82617;21.90375
11.82617;21.95156
11.82609;22.05
11.82602;21.93906
11.82594;21.98375
11.82578;21.88969
11.82578;21.95437
11.82578;21.94656
11.8257;21.8725
11.8257;21.91875
11.8257;21.98219
11.8257;21.99125
11.82555;21.95938
11.82555;21.98844
11.82555;21.96719
11.82547;21.895
11.82539;21.89094
11.82539;21.93125
11.82531;21.90156
11.82531;22.00531
11.82531;22.00281
11.82531;21.96844
11.82523;21.94219
11.82516;21.89375
11.82508;21.90656
11.82508;21.96906
11.825;22.02344
11.82492;22.01312
11.82492;21.96281
11.82484;21.87687
11.82461;21.9025
11.82461;21.92969
11.82461;21.92813
11.82453;21.86781
11.82453;22.00719
11.82445;21.96812
11.82438;21.89187
11.82438;21.94656
11.8243;21.92438
11.8243;21.92781
11.82422;21.94687
11.82414;21.99625
11.82414;21.99875
11.82406;21.89906
11.82406;22.03281
11.82398;21.87
11.82398;22.03594
11.82391;21.99375
11.82391;21.97469
11.82391;21.94094
11.82383;21.90375
11.82375;21.89719
11.82367;21.81719
11.82367;21.78844
11.82344;21.93062
11.82344;21.94219
11.82328;21.98187
11.82328;21.89187
11.8232;21.85531
11.8232;21.97625
11.82312;21.97906
11.82312;21.95375
11.82305;21.95469
11.82305;21.91438
11.82297;21.94063
11.82297;21.95906
11.82297;21.96688
11.82289;21.87031
11.82289;21.86031
11.82281;21.98031
11.82281;21.96875
11.82281;21.89531
11.82273;21.94219
11.82266;21.97625
11.82266;21.93937
11.82242;22.01062
11.82234;21.99375
11.82234;21.91594
11.82227;21.96344
11.82219;21.95437
11.82211;21.95219
11.82203;21.84781
11.82195;21.89906
11.82187;22.03594
11.82172;21.865
11.82172;21.88187
11.82156;21.96313
11.82156;21.93344
11.82148;21.93281
11.82148;21.92031
11.82141;21.89
11.82141;21.895
11.82125;21.88625
11.82117;22.01656
11.82117;22.02312
11.82117;21.96031
11.82109;21.97031
11.82109;21.88125
11.82086;21.86938
11.82086;21.9275
11.82078;21.85687
11.82078;21.96094
11.8207;21.88594
11.8207;21.94375
11.8207;21.93281
11.82063;21.82969
11.82063;21.99438
11.82055;21.97969
11.82047;21.87594
11.82047;21.98188
11.82047;22.03969
11.82039;21.86781
11.82023;21.88187
11.82023;21.92813
11.82023;21.96563
11.82023;21.96594
11.82016;21.9825
11.82008;21.84188
11.82008;22.00844
11.82008;21.99875
11.82;21.96437
11.82;21.92125
11.81992;21.82031
11.81992;21.94062
11.81984;21.87375
11.81984;22.03469
11.81977;21.84937
11.81969;21.885
11.81969;21.98875
11.81961;21.94687
11.81953;22.01188
11.81953;21.93
11.81945;21.83094
11.8193;21.92875
11.8193;21.92531
11.81922;21.85812
11.81922;21.96812
11.81922;21.92937
11.81914;21.94156
11.81914;21.96719
11.81906;21.89125
11.81906;22.00719
11.81906;21.96219
11.81906;21.95406
11.81898;21.97875
11.81891;21.90063
11.81875;21.93219
11.81875;21.8575
11.81867;21.94906
11.81867;21.92281
11.81859;21.96594
11.81859;21.92719
11.81859;21.92156
11.81852;21.96344
11.81844;21.91063
11.81844;21.83687
11.81844;21.9625
11.81836;21.90656
11.81836;21.98969
11.81836;21.9075
11.81828;21.81187
11.81828;21.9625
11.8182;21.91
11.8182;21.9625
11.81812;21.88937
11.81812;21.91031
11.81797;21.9375
11.81797;21.9375
11.81789;21.96156
11.81789;21.99656
11.81781;22.01375
11.81781;21.92969
11.81773;21.97313
11.81766;21.9275
11.81758;21.82344
11.81758;21.935
11.8175;21.88625
11.8175;21.84937
11.8175;21.94625
11.81742;21.94031
11.81734;21.87594
11.81727;21.94188
11.81719;21.89844
11.81719;21.97031
11.81711;21.81625
11.81703;21.85813
11.81703;21.91813
11.81688;21.98594
11.81688;21.94219
11.81688;21.89219
11.81687;21.96281
11.81672;21.90281
11.81664;21.93281
11.81664;21.90031
11.81656;22.01219
11.81656;21.86969
11.81648;21.91937
11.81648;22.01875
11.81633;21.88125
11.81625;21.85906
11.81625;21.86969
11.81625;21.94281
11.81625;22.03469
11.81625;21.94344
11.81609;21.90594
11.81602;21.83875
11.81602;21.89094
11.81594;21.93188
11.81594;21.825
11.81578;21.95437
11.81578;21.90687
11.8157;21.8625
11.8157;21.86781
11.8157;21.99969
11.81563;21.91031
11.81555;21.86188
11.81555;21.86531
11.81547;21.94656
11.81539;21.9725
11.81531;21.92
11.81531;21.95375
11.81524;21.88
11.81523;21.95281
11.81523;21.94438
11.81516;21.86469
11.81508;21.87125
11.815;21.82406
11.815;21.91094
11.81492;21.91687
11.81492;21.89313
11.81492;21.84813
11.81492;21.83625
11.81492;21.92531
11.81484;21.91937
11.81484;21.95125
11.81484;21.98281
11.81484;21.96313
11.81484;21.95313
11.81477;21.945
11.81469;21.90344
11.81461;21.93844
11.81461;21.92875
11.81461;21.91656
11.81453;21.94469
11.81453;21.97875
11.81453;21.92344
11.81445;21.81656
11.81445;21.95344
11.81437;21.84344
11.81437;21.91562
11.81437;21.86687
11.8143;21.84875
11.8143;21.86844
11.8143;21.97781
11.8143;21.8725
11.81422;22.03156
11.81422;21.96531
11.81422;21.87
11.81406;21.83687
11.81406;21.94719
11.81398;21.96437
11.81391;21.89219
11.81383;21.8775
11.81383;21.87844
11.81383;21.96437
11.81375;21.83656
11.81375;21.9375
11.81367;21.87531
11.81367;21.83375
11.81367;21.99219
11.81359;21.94844
11.81359;21.90937
11.81352;21.92594
11.81352;21.99031
11.81352;21.96938
11.81344;21.86344
11.81336;21.90031
11.81328;21.86094
11.81328;22.02
11.8132;21.91625
11.81313;21.89781
11.81312;21.8525
11.81312;21.99063
11.81312;21.97594
11.81312;21.975
11.81305;21.89531
11.81305;21.94625
11.81305;21.96688
11.81297;21.84656
11.81297;21.98375
11.81289;21.83844
11.81289;21.94656
11.81289;21.9325
11.81273;21.90781
11.81266;21.8425
11.81258;21.89625
11.8125;21.84312
11.8125;22.00562
11.81234;21.88625
11.81234;21.91187
11.81227;21.94406
11.81227;21.93125
11.81227;21.91375
11.81219;21.85312
11.81219;21.81969
11.81219;21.95219
11.81219;21.90812
11.81211;21.88344
11.81211;21.84687
11.81203;22.00312
11.81203;21.95625
11.81195;21.95938
11.81188;21.92781
11.81188;21.98219
11.81187;21.90625
11.8118;21.9175
11.8118;21.97375
11.8118;21.96094
11.8118;21.95844
11.81172;21.83187
11.81172;21.87812
11.81172;21.97969
11.81172;22.06094
11.81172;21.93125
11.81148;21.8325
11.81148;21.86094
11.81148;21.9325
11.81148;21.915
11.81141;21.86656
11.81141;21.93719
11.81133;21.815
11.81133;21.83531
11.81125;21.95656
11.81125;21.99594
11.81125;21.88094
11.81117;21.90625
11.81117;21.90906
11.81094;21.89094
11.81094;21.94563
11.81094;21.93031
11.81086;21.94031
11.81086;21.94094
11.81078;21.81125
11.81078;21.91094
11.81078;21.94844
11.81078;22.00531
11.8107;21.95219
11.8107;21.93062
11.81055;21.94063
11.81055;21.93719
11.81055;21.89469
11.81047;21.87062
11.81047;21.86156
11.81047;21.9575
11.81047;21.92844
11.81047;21.92219
11.81039;21.93063
11.81031;21.85531
11.81031;21.96563
11.81031;21.88656
11.81023;21.85563
11.81023;21.99969
11.81016;22.00312
11.81;21.93312
11.81;21.86469
11.81;21.92063
11.80984;21.93594
11.80977;21.90594
11.80977;21.9025
11.80977;21.86344
11.80976;21.84375
11.80976;21.95281
11.80969;21.95656
11.80969;21.98094
11.80961;22.00688
11.80937;21.82094
11.8093;21.91875
11.8093;21.94687
11.80922;21.92188
11.80914;21.82875
11.80906;21.87156
11.80891;21.86844
11.80883;21.87812
11.80883;21.92469
11.80875;21.98969
11.80875;21.96031
11.80867;21.93906
11.80867;22.00125
11.80867;22.00406
11.80844;21.87563
11.80844;21.97313
11.80844;21.97937
11.80844;21.99937
11.80836;21.92094
11.80836;21.9275
11.80836;21.93094
11.80828;21.82219
11.80828;21.86
11.80828;21.85094
11.80828;21.95563
11.8082;21.89844
11.8082;21.93
11.8082;21.89656
11.8082;21.95937
11.80813;21.85781
11.80812;21.93406
11.80812;21.97531
11.80812;21.89531
11.80805;21.81906
11.80805;21.95469
11.80797;22.00438
11.80781;21.80969
11.80781;21.835
11.80781;21.985
11.80773;21.85031
11.80773;21.98438
11.80766;21.8875
11.80766;21.96812
11.8075;21.91594
11.80742;21.98625
11.80742;22.00562
11.80742;21.89688
11.80742;21.91562
11.80727;21.92875
11.80727;22.00531
11.80719;21.94219
11.80711;21.83781
11.80711;21.9925
11.80703;21.99094
11.80703;21.88
11.80703;21.89469
11.80695;21.94125
11.80695;21.94469
11.80688;21.86875
11.80688;21.96406
11.8068;21.94125
11.80672;21.92937
11.80656;21.97062
11.80648;21.88094
11.80648;21.9425
11.80641;21.93375
11.80641;21.91687
11.80633;21.91688
11.80625;21.89406
11.80625;21.9875
11.80617;21.85
11.80617;21.98781
11.80609;21.78969
11.80602;21.80938
11.80602;21.81469
11.80602;21.87406
11.80602;21.9375
11.80602;21.91906
11.80594;21.94406
11.80586;21.81844
11.80586;21.87406
11.80586;21.97875
11.80586;21.88844
11.80586;21.87062
11.80586;21.89344
11.80586;21.88906
11.80578;21.81125
11.80578;21.95437
11.8057;21.85687
11.8057;21.93125
11.8057;21.93625
11.80562;21.8875
11.80547;21.96625
11.80547;21.94719
11.80547;21.925
11.80547;21.92562
11.80539;21.80156
11.80539;21.93875
11.80539;21.92562
11.80531;21.95563
11.80531;21.96344
11.80531;21.92
11.80523;21.82156
11.80523;21.84375
11.80523;21.84469
11.80523;21.82844
11.80516;21.98094
11.80508;21.86125
11.80508;21.87656
11.80508;21.89375
11.80508;21.89313
11.80508;21.91219
11.805;21.85844
11.805;21.95313
11.80492;21.88344
11.80492;21.845
11.80492;21.95406
11.80492;21.91563
11.80484;21.98688
11.80484;21.88
11.80477;21.90125
11.80469;21.92813
11.80469;21.94375
11.80461;21.88188
11.80437;21.91781
11.8043;21.905
11.8043;21.97031
11.8043;21.93656
11.80422;21.89563
11.80422;21.88125
11.80422;21.96719
11.80414;21.93781
11.80414;21.84813
11.80406;21.97313
11.80406;21.93969
11.80398;21.94844
11.80391;21.86375
11.80391;21.95375
11.80375;21.76406
11.80375;21.80313
11.80375;21.83625
11.80367;21.8875
11.80367;22.00031
11.80352;21.85531
11.80352;21.93125
11.80352;21.9225
11.80344;21.81531
11.80344;21.81469
11.80336;21.93156
11.80328;21.96094
11.80328;21.91875
11.8032;21.87563
11.8032;21.935
11.8032;21.92656
11.8032;21.94156
11.80313;21.77781
11.80313;21.82031
11.80313;22.01406
11.80312;21.92406
11.80305;21.84937
11.80305;21.98562
11.80305;21.98312
11.80305;21.86375
11.80297;21.8375
11.80297;21.895
11.80281;21.82844
11.80273;21.98312
11.80273;21.91781
11.80266;21.83906
11.80266;21.90125
11.80266;21.98156
11.80258;21.83187
11.80258;21.82312
11.80258;22.0225
11.80258;21.97469
11.8025;21.86938
11.8025;21.87125
11.8025;21.91
11.80242;21.95687
11.80234;21.90094
11.80234;21.86781
11.80234;21.93281
11.80227;22.00375
11.80219;21.83937
11.80211;21.86781
11.80211;21.915
11.80203;21.87156
11.80195;21.83187
11.8018;21.83281
11.8018;21.97375
11.80172;21.83406
11.80164;21.81719
11.80156;21.85156
11.80148;21.84188
11.80148;21.87906
11.80141;21.86312
11.80133;21.96125
11.80133;21.935
11.80133;21.88531
11.80125;21.99312
11.80109;21.81594
11.80109;21.96094
11.80102;21.95875
11.80094;21.97719
11.80094;21.88875
11.80086;21.87781
11.80078;21.81656
11.80078;21.92469
11.80078;21.98156
11.8007;21.92125
11.80062;21.90781
11.80062;21.94969
11.80062;21.91875
11.80062;21.85656
11.80055;21.88031
11.80039;21.78437
11.80039;21.92844
11.80031;21.93813
11.80031;21.94062
11.80023;21.86438
11.80023;21.895
11.80023;21.92094
11.80023;21.90844
11.80016;21.89
11.80016;21.88219
11.80016;21.96875
11.80008;21.8575
11.80008;21.96219
11.8;21.79219
11.8;21.87625
11.8;21.93594
11.79992;21.94063
11.79984;21.82094
11.79984;21.86812
11.79984;21.95625
11.79977;21.81875
11.79977;21.8425
11.79977;21.94188
11.79977;21.90625
11.79977;21.90219
11.79969;21.93344
11.79961;21.925
11.79961;21.90781
11.79953;21.81031
11.79953;21.93281
11.79953;21.90219
11.79945;21.94031
11.79945;21.96313
11.79938;21.89031
11.79937;21.83813
11.7993;21.85344
11.79922;22.0125
11.79922;21.97812
11.79922;21.9225
11.79922;21.92625
11.79914;21.93687
11.79914;21.91531
11.79914;21.90906
11.79906;21.84969
11.79898;21.94938
11.79891;21.81063
11.79891;21.94656
11.79891;21.95656
11.79891;21.85938
11.79883;21.95875
11.79883;21.93781
11.79875;21.84594
11.79867;21.96469
11.79859;21.88469
11.79852;21.80281
11.79852;21.88781
11.79844;21.84188
11.79844;21.81125
11.79844;21.83125
11.79844;21.79437
11.79844;21.94781
11.79844;21.8825
11.79844;21.89969
11.79836;21.95
11.79828;21.97406
11.79828;21.95062
11.7982;21.98281
11.79813;21.935
11.79805;21.95938
11.79805;21.87344
11.79797;21.84813
11.79797;21.88531
11.79797;21.97562
11.79797;21.94625
11.79789;21.92531
11.79773;21.8275
11.79773;21.78312
11.79766;21.84219
11.79766;21.98969
11.79758;21.87156
11.7975;21.81562
11.7975;22.04437
11.79742;21.80938
11.79742;21.91813
11.79734;21.80344
11.79734;21.8425
11.79734;21.8625
11.79727;21.87531
11.79727;21.84219
11.79727;21.84063
11.79727;21.99125
11.79727;21.96125
11.79719;21.83719
11.79711;21.78406
11.79711;21.95219
11.79711;21.97219
11.79711;21.92
11.79703;21.86531
11.79695;21.90469
11.79688;21.84594
11.7968;21.88469
11.7968;21.85188
11.79672;21.97938
11.79672;21.94531
11.79672;21.86156
11.79664;21.95656
11.79656;21.89594
11.79648;21.92406
11.79648;21.88125
11.79641;21.91375
11.79641;21.88406
11.79633;21.80562
11.79625;21.8375
11.79617;21.92031
11.79617;21.84531
11.79609;21.825
11.79609;21.93281
11.79609;21.95281
11.79609;21.9025
11.79609;21.87906
11.79602;21.87594
11.79602;21.86625
11.79594;21.84031
11.79594;21.84906
11.79594;21.85344
11.79594;21.89781
11.79594;21.92281
11.79586;21.84875
11.79586;21.78
11.79586;21.82781
11.79586;21.90656
11.79586;21.95656
11.79586;21.88625
11.79578;21.91344
11.7957;21.78344
11.7957;21.94687
11.79547;21.82656
11.79547;21.905
11.79539;21.78188
11.79539;21.86312
11.79531;21.89688
11.79531;21.95031
11.79531;21.90406
11.79523;21.93031
11.79516;21.90875
11.79516;21.83219
11.79508;21.8675
11.79508;21.92063
11.79492;21.81531
11.79492;21.88406
11.79492;21.97406
11.79477;21.98531
11.79477;21.88031
11.79477;21.92875
11.79477;21.95031
11.79461;21.93625
11.79461;21.89656
11.79461;21.90812
11.79453;21.84562
11.79453;21.78719
11.79453;21.97781
11.79453;21.8775
11.79445;21.8975
11.79445;21.81031
11.79445;21.87719
11.7943;21.88906
11.79422;21.96094
11.79422;21.89406
11.79422;21.94875
11.79414;21.83906
11.79414;21.90187
11.79414;21.85969
11.79406;21.93969
11.79398;21.82813
11.79391;21.81281
11.79391;21.8975
11.79375;21.82031
11.79375;21.79094
11.79375;21.83281
11.79359;21.8425
11.79352;21.8925
11.79352;21.92656
11.79344;21.89563
11.79344;21.86812
11.79336;21.8125
11.79336;21.86094
11.79336;21.87375
11.79328;21.91187
11.79328;21.93219
11.7932;21.84156
11.7932;21.81125
11.7932;21.89625
11.79313;21.92906
11.79305;21.85813
11.79297;21.80312
11.79289;21.84375
11.79289;21.83469
11.79289;21.87406
11.79289;21.96062
11.79289;21.90937
11.79281;21.80031
11.79281;21.81844
11.79281;21.80625
11.79281;21.80125
11.79281;21.82531
11.79281;21.95656
11.79281;21.89594
11.79273;21.91031
11.79266;21.99875
11.79258;21.96062
11.7925;21.93687
11.7925;21.89187
11.79242;21.79563
11.79234;21.96938
11.79234;21.91594
11.79227;21.90875
11.79219;21.87031
11.79219;21.94062
11.79211;21.86656
11.79211;21.94312
11.79203;21.84094
11.79203;21.78625
11.79203;21.79969
11.79203;21.94156
11.79195;21.93406
11.79195;21.97375
11.79187;21.91562
11.7918;21.89344
11.79172;21.7825
11.79172;21.90719
11.79164;21.88219
11.79156;21.81187
11.79156;21.95906
11.79141;21.8075
11.79141;21.775
11.79141;21.87594
11.79141;21.88187
11.79125;21.93531
11.79117;21.90375
11.79109;21.75312
11.79109;21.915
11.79109;21.91031
11.79102;21.94625
11.79102;21.9175
11.79094;21.87437
11.79078;21.82656
11.79078;21.91562
11.79062;21.80219
11.79055;21.83312
11.79055;21.88094
11.79055;21.95844
11.79055;21.89437
11.79055;21.84656
11.79047;21.7875
11.79047;21.84094
11.79039;21.80594
11.79039;21.85437
11.79031;21.83688
11.79031;21.90031
11.79023;21.82688
11.79023;21.79094
11.79023;21.85094
11.79023;21.89688
11.79016;21.95563
11.79008;21.77156
11.79008;21.95906
11.79;21.80656
11.79;21.94406
11.79;21.91906
11.79;21.85062
11.78992;21.84406
11.78992;21.81281
11.78992;21.97156
11.78992;21.95812
11.78992;21.92844
11.78984;21.80563
11.78984;21.91562
11.78977;21.81906
11.78977;21.94156
11.78977;21.92781
11.78977;21.92156
11.78977;21.85656
11.78969;21.79094
11.78969;21.91031
11.78969;21.895
11.78953;21.9125
11.78953;21.86375
11.78953;21.855
11.78945;21.80781
11.78945;21.8675
11.78945;21.87906
11.78938;21.90031
11.78937;21.91875
11.7893;21.83344
11.7893;21.90906
11.7893;21.88062
11.78922;21.9275
11.78914;21.95656
11.78906;21.89531
11.78906;21.92969
11.78906;21.93969
11.78906;21.89063
11.78891;21.78844
11.78891;21.9
11.78891;21.93625
11.78875;21.86281
11.78875;21.90906
11.78875;21.89281
11.78875;21.86875
11.78867;21.855
11.78867;21.83531
11.78859;21.87125
11.78852;21.90094
11.78852;21.91719
11.78852;21.875
11.78844;21.87687
11.78836;21.86344
11.78836;21.86344
11.78828;21.95687
11.78828;21.88563
11.7882;21.93062
11.78813;21.94563
11.78813;21.87094
11.78797;21.83875
11.78789;21.925
11.78789;21.88062
11.78789;21.90906
11.78781;21.93687
11.78781;21.91406
11.78773;21.93625
11.78773;21.91125
11.78773;21.90469
11.78773;21.83375
11.78766;21.84531
11.78758;21.90656
11.78758;21.90031
11.78742;21.86875
11.78742;21.91156
11.78734;21.80375
11.78727;21.84719
11.78727;21.88344
11.78719;21.93188
11.78711;21.87969
11.78695;21.90938
11.78695;21.90969
11.78695;21.87
11.78695;21.84
11.78687;21.93687
11.7868;21.79062
11.7868;21.88062
11.7868;21.91031
11.78656;21.90438
11.78656;21.90562
11.78648;21.95188
11.78648;21.92125
11.78641;21.78281
11.78641;21.93438
11.78633;21.82406
11.78633;21.90031
11.78617;21.82469
11.78609;21.86656
11.78602;21.87938
11.78602;21.83
11.78602;21.8475
11.78594;22.01719
11.78586;21.91187
