K5L1_3.PV;K5F5.PV;K5F6X.PV
0.5502656;28.80542;24.01371
-0.5499375;30.67152;22.2532
-0.5499375;27.24043;20.45401
0.5499375;25.16219;18.10201
-0.5496094;28.02722;21.1495
0.5496094;27.5864;22.96711
0.5496094;24.37191;19.63345
0.5496094;32.41543;26.25989
0.5496094;33.9029;26.28925
0.5496094;27.66948;20.01523
-0.5492812;34.90708;26.78023
-0.5489531;26.92374;21.60723
-0.5489531;27.6786;20.4
0.5489531;32.60673;25.57002
0.548625;26.53646;20.04378
-0.5482969;33.40547;26.86157
0.5482969;26.81087;22.00179
-0.5479687;32.24377;25.88293
0.5479687;24.61865;17.83261
0.5479687;27.12975;22.03115
-0.5476406;32.88798;25.91366
0.5476406;30.81504;24.86531
-0.5473125;28.5824;21.75521
0.5473125;33.36875;25.9107
0.5469844;24.32172;19.73249
-0.5466563;32.40197;23.36797
0.5466563;38.14032;30.90194
-0.5463281;32.33241;25.71443
-0.5463281;26.65115;22.03848
-0.5463281;29.24432;21.03238
0.5463281;27.33635;22.2185
0.5463281;33.68686;26.28821
0.546;32.38462;25.94277
-0.5456719;27.1743;22.04991
-0.5456719;32.19537;26.44093
-0.5456719;37.47748;30.87033
-0.5456719;34.95902;28.46376
0.5456719;30.74539;25.68362
-0.5453438;24.90927;19.57287
0.5453438;31.81412;25.89386
-0.5450156;28.27086;21.63189
-0.5450156;21.69797;19.25849
-0.5450156;28.63813;22.14544
-0.5450156;32.2555;26.33228
-0.5446875;29.17593;22.07021
-0.5446875;32.56742;26.17604
-0.5446875;27.87512;19.95351
0.5446875;25.55378;18.10485
0.5446875;32.21059;26.27067
-0.5443594;23.46852;18.44476
-0.5443594;26.05703;21.61165
-0.5443594;33.43467;26.5449
0.5443594;24.40759;19.84235
0.5440313;23.86316;19.77431
-0.5437031;27.88628;19.59942
-0.5437031;24.35977;19.78008
0.5437031;22.43989;18.22517
0.5437031;29.62386;21.73518
0.5437031;27.14836;19.90742
-0.543375;25.58066;19.22709
-0.543375;24.99338;19.84226
0.543375;32.95265;26.92617
-0.5430469;26.92118;19.17757
-0.5430469;25.18425;20.16996
0.5430469;31.72127;25.9039
0.5427188;25.08576;19.92464
0.5427188;37.89539;30.356
0.5427188;27.1398;20.30261
0.5423906;32.7239;25.69325
0.5423906;34.41147;27.23374
0.5420625;24.68837;19.84585
-0.5417344;26.98348;21.88088
-0.5417344;25.95229;21.06093
0.5417344;23.67721;19.68815
0.5417344;28.71324;21.86577
0.5414063;31.7811;26.15227
-0.5414062;34.53378;26.81438
-0.5410782;32.01939;25.73173
-0.5410782;24.34238;19.47024
0.5410782;24.57868;19.39553
-0.5410781;34.82429;25.76508
0.5410781;33.85756;26.08093
0.54075;33.75307;26.74345
-0.5404219;33.06661;26.84657
0.5404219;29.41415;23.81859
-0.5400938;37.37529;30.09642
0.5400937;32.29879;25.91296
0.5400937;33.1096;26.34534
0.5397657;29.31121;23.14306
0.5397656;28.6837;21.65024
0.5397656;28.62506;21.9953
0.5397656;34.31026;26.63195
-0.5394375;29.01421;22.20222
0.5394375;27.01221;21.66945
0.5391093;26.4945;19.36729
0.5384532;32.90831;26.00277
-0.5384531;30.2032;22.32381
0.5384531;34.57508;25.32121
-0.538125;31.1321;24.63226
-0.538125;37.3132;30.96954
-0.538125;27.37523;19.79572
0.538125;32.51514;24.61599
-0.5377969;36.20355;29.32421
0.5374687;29.37495;21.71527
-0.5371406;32.89472;25.83238
0.5371406;32.42902;25.44062
0.5371406;27.17912;20.55551
-0.5368125;29.21883;22.39327
0.5368125;33.93156;24.99113
0.5368125;23.89045;18.02336
0.5368125;32.32864;26.78857
0.5368125;36.90625;28.76762
-0.5364844;30.0435;22.53589
-0.5364844;26.27577;20.84558
0.5364844;27.82206;21.68696
-0.5361562;24.9445;19.5873
-0.5361562;24.50342;18.19926
0.5361562;31.69415;25.90122
0.5361562;31.91871;25.84019
-0.5358281;23.81249;19.5124
-0.5358281;31.55005;25.65617
-0.5358281;32.02925;25.42567
-0.5355;28.29958;20.5145
0.5355;34.04626;25.82303
0.5355;34.38541;27.07841
-0.5351719;26.75888;21.88285
-0.5351719;32.67051;26.69534
-0.5351719;22.9952;18.43649
-0.5348437;26.30233;19.46247
-0.5348437;35.41642;28.96542
-0.5348437;37.22926;30.18304
0.5348437;22.70128;18.16966
0.5348437;27.05438;21.69345
0.5348437;36.16811;28.32548
-0.5345156;31.78041;25.61216
0.5345156;31.79788;25.8219
0.5345156;32.40477;25.55408
-0.5341875;27.35382;19.2314
0.5341875;24.4046;19.57257
0.5341875;33.84622;26.0949
-0.5338594;35.20114;25.66946
-0.5338594;33.56858;26.40982
0.5338594;24.7113;19.66795
0.5338594;31.55463;25.59676
-0.5335312;33.3505;26.40235
0.5335312;36.5417;29.30227
0.5335312;25.28299;21.00122
0.5335312;25.34334;20.46694
0.5332031;33.27052;26.94454
0.5332031;34.57488;28.37983
0.5332031;24.7096;20.82381
-0.532875;33.88654;27.04716
-0.532875;28.8468;20.96226
-0.532875;33.93868;26.76955
0.532875;24.94276;19.52591
0.532875;30.81076;23.81841
0.532875;24.77462;19.82021
0.532875;36.46368;28.526
0.5325469;33.29842;25.69289
-0.5322188;24.29481;19.39701
0.5322188;30.30082;24.30008
0.5322188;27.22275;20.02777
0.5322188;33.81532;26.19782
0.5322188;33.22253;24.41357
0.5322188;24.93921;20.46018
-0.5318906;24.7629;18.28592
0.5318906;26.79572;19.34614
-0.5315625;32.33166;25.56632
-0.5315625;33.75468;26.87306
-0.5315625;26.95714;19.44513
-0.5315625;37.96167;30.85631
-0.5315625;22.94333;18.62049
0.5315625;38.33871;31.31705
0.5312344;32.36668;25.88984
-0.5309063;26.37983;17.94903
0.5309063;23.35171;18.4538
0.5309063;27.72255;21.88824
0.5309063;28.73229;21.76285
-0.5305781;33.39125;26.91164
-0.5305781;32.1021;25.96543
-0.5305781;26.47745;19.77453
0.5305781;22.88067;18.63439
0.5305781;25.10046;20.37534
-0.53025;31.97713;25.98163
0.53025;38.50368;31.47566
-0.5299219;31.61338;25.78928
0.5299219;26.4636;19.65542
-0.5295938;24.2226;19.62533
0.5295938;33.51834;27.14542
0.5295938;27.37898;21.95204
-0.5292656;37.91862;30.21355
0.5292656;35.36154;28.61913
-0.5289375;28.56727;20.35921
0.5289375;33.44685;25.87801
0.5289375;34.08261;27.703
0.5282813;34.34423;25.57557
0.5279531;25.79071;19.51022
0.5279531;28.12565;21.47714
0.5279531;34.00248;26.15582
0.5279531;32.91068;25.86442
0.5279531;25.09059;19.56571
-0.527625;27.08223;18.6499
-0.527625;22.86418;18.2704
0.527625;25.2119;18.12497
0.527625;31.54871;25.69751
-0.5272969;34.44962;25.67669
-0.5272969;34.85628;26.58665
0.5272969;22.60087;18.21776
-0.5272968;29.5568;21.8766
-0.5269688;26.25711;19.12488
-0.5269687;33.67072;26.26729
0.5266406;24.11002;19.40927
0.5266406;25.28882;18.11277
-0.5263125;34.03588;25.49323
-0.5263125;27.84612;20.55888
-0.5263125;24.42768;19.83457
-0.5259843;37.79314;30.2299
-0.5259843;28.19541;20.10129
0.5259843;34.21649;24.31133
0.5256563;27.68288;21.65795
-0.5256562;24.82949;19.97184
-0.5256562;34.12275;26.06572
-0.5256562;34.06536;25.94798
-0.5256562;32.55754;25.16463
0.5256562;23.08109;18.68667
0.5256562;32.7923;26.31138
0.5253282;25.016;17.86096
-0.5253281;33.803;23.37868
-0.525;29.78074;21.95647
0.525;32.12822;25.92589
0.525;22.41315;18.48881
-0.5246719;26.54539;19.38417
0.5246719;33.51583;27.25445
0.5246719;28.45853;21.66669
-0.5243437;27.18436;22.37883
0.5243437;29.10964;21.85667
-0.5240156;26.4852;19.25905
0.5240156;35.21037;28.35953
-0.5236875;31.934;25.27739
0.5236875;32.27817;26.18248
0.5236875;23.8851;18.72772
-0.5233594;26.76953;19.25286
0.5233594;30.43639;22.37599
0.5233594;24.20728;19.50541
-0.5230312;34.65717;25.76861
-0.5230312;32.42833;25.79104
-0.5230312;37.12867;29.86881
-0.5230312;36.25383;28.73366
0.5227031;28.88694;21.83812
-0.522375;24.29543;19.53269
-0.522375;24.65176;19.15536
-0.522375;26.59261;18.25051
-0.5220469;31.16656;25.3786
0.5220469;31.55163;25.51217
0.5220469;34.65443;27.19435
-0.5217187;26.70001;22.0031
-0.5217187;26.50999;20.37542
-0.5217187;25.39984;18.14244
-0.5213906;33.5332;25.58619
-0.5213906;34.24046;26.6741
0.5213906;21.98228;18.07849
0.5210625;28.20875;20.36105
0.5207344;36.38718;28.95844
0.5207344;33.85898;27.04588
-0.5204062;34.40987;25.87919
-0.5204062;34.47871;26.77478
0.5204062;26.47651;19.61489
-0.51975;39.07814;29.95669
0.51975;29.04631;21.908
0.51975;36.14122;28.78461
0.51975;33.7981;27.01964
-0.5194219;31.75542;24.76176
0.5194219;24.82979;20.31128
0.5194219;24.40378;19.75884
0.5194219;26.0733;19.38389
-0.5190938;27.03816;22.19607
0.5190938;29.07947;22.29221
-0.5187656;29.55053;21.63601
-0.5187656;32.11515;26.31699
-0.5187656;32.23085;26.1002
-0.5187656;23.16991;18.29779
0.5187656;23.3561;18.34071
0.5187656;32.82636;25.64271
0.5187656;28.15446;21.70976
-0.5184375;29.00729;21.50441
-0.5184375;35.35177;26.00233
-0.5181094;27.12225;19.90498
-0.5181094;33.30503;26.50686
-0.5177813;23.48877;18.4481
0.5177813;37.63487;30.42791
-0.5174531;31.70174;25.58655
0.5174531;24.45151;19.37816
0.517125;27.11008;21.97257
-0.5167969;33.10012;25.59939
-0.5167969;25.70335;18.03881
-0.5167969;23.21992;18.53387
-0.5164688;33.33533;26.86491
-0.5164688;29.21562;21.85494
0.5164688;33.83135;26.16425
-0.5161406;25.84807;18.96848
-0.5161406;34.5616;28.50086
-0.5158125;32.80992;26.86264
-0.5158125;27.51595;21.48208
0.5158125;25.58108;20.17979
0.5158125;31.89564;25.74729
0.5154844;25.28139;19.1909
0.5154844;32.39359;25.73386
0.5154844;33.69942;26.15994
-0.5151563;24.97462;19.24927
-0.5151563;25.29006;20.57095
0.5151562;28.96012;21.75863
-0.5148281;25.91664;19.48537
0.5148281;26.08366;20.67098
-0.5145;27.73809;19.56779
0.5145;32.0713;25.44952
-0.5141719;23.00089;18.4097
-0.5138438;29.58848;21.97123
0.5138438;27.35519;22.0501
-0.5138437;31.40242;25.87474
0.5138437;35.07421;25.78464
-0.5135156;34.50965;25.74039
-0.5135156;38.09894;30.12494
0.5135156;29.96604;21.90876
0.5135156;27.90024;22.06404
-0.5131875;33.14992;25.982
-0.5131875;27.22346;20.08799
-0.5131875;23.27804;19.73549
0.5128594;32.50167;26.30033
-0.5125312;32.82277;25.82152
-0.5125312;26.48076;19.42329
0.5125312;33.7074;25.71343
0.5125312;33.82999;25.57425
-0.5122032;23.21648;18.12195
-0.5122031;31.54804;26.20874
-0.5122031;34.92769;29.24571
0.5122031;33.70974;26.51887
-0.511875;29.93612;23.99544
0.511875;35.72412;28.84598
-0.5115469;29.50406;21.43439
-0.5115469;27.22042;19.8042
0.5115469;30.79027;22.07714
0.5115469;30.32234;22.29092
-0.5112187;24.4846;17.97867
-0.5112187;27.02016;19.44878
-0.5112187;33.60158;26.71379
0.5112187;25.73623;19.67289
0.5112187;37.33915;30.04572
-0.5108906;26.34266;17.75973
-0.5105625;34.67274;25.55065
-0.5105625;24.4019;19.67785
-0.5105625;32.43567;26.78715
0.5105625;23.90347;19.43759
0.5105625;31.45817;26.20614
-0.5102344;31.79404;26.31068
0.5102344;34.01459;26.91525
-0.5099062;27.82537;21.91406
-0.5099062;28.7974;22.07514
-0.5099062;33.65321;26.73333
0.5099062;25.0287;19.29259
0.5099062;31.6649;26.25853
0.5099062;25.1898;18.01199
-0.5095781;28.52234;21.19044
0.5095781;32.56066;26.90363
0.50925;34.07578;26.55288
0.50925;32.74812;26.94196
-0.5089219;33.87729;26.73747
-0.5085937;25.0089;19.13851
-0.5085937;25.37426;20.56342
0.5085937;31.7024;26.48538
0.5085937;33.6268;27.73396
-0.5082656;25.02717;20.90995
-0.5072812;34.10452;26.63924
-0.5072812;27.99921;20.2598
-0.5072812;24.61419;20.32961
0.5072812;23.39583;19.85716
0.5072812;24.81794;19.89291
0.5072812;24.39375;19.79857
0.5072812;37.8405;30.89369
0.5072812;27.28553;20.55204
-0.5069531;25.91154;21.95764
-0.5069531;33.20267;26.38619
0.5069531;26.64155;19.32332
-0.506625;31.92065;25.84107
0.506625;27.83675;19.73894
0.506625;33.2625;25.54972
0.5062969;32.16866;25.83993
-0.5059687;31.12182;25.8298
0.5059687;27.56026;22.0527
0.5059687;37.55;31.01393
-0.5056406;33.14001;26.94315
-0.5056406;30.68222;24.32374
0.5056406;27.30593;19.1188
0.5056406;31.9182;24.10382
0.5056406;26.443;20.25956
0.5056406;24.56086;18.35635
-0.5053125;33.81599;25.83234
-0.5053125;26.00469;20.1236
0.5053125;37.14028;28.89093
-0.5049844;31.99209;25.75167
-0.5049844;37.26467;29.1153
0.5049844;27.57233;21.74109
-0.5046563;31.71057;25.89086
0.5046563;33.85362;25.69773
0.5046563;30.89849;22.43793
0.5046563;30.15113;24.84861
0.5043281;32.97806;26.51248
0.504;34.09163;26.80151
-0.5036719;28.31432;21.66091
0.5036719;27.04544;21.58
-0.5033438;28.49288;21.79087
-0.5030156;36.40703;30.27681
0.5030156;27.87783;21.88439
0.5026875;25.89365;19.92847
0.5026875;24.55792;19.88177
0.5026875;32.66012;25.97728
-0.5023594;25.93452;20.82822
-0.5023594;27.58824;21.67739
-0.5020313;32.14405;22.16315
-0.5020313;26.57623;19.5152
0.5020313;26.98465;21.74532
0.5020313;28.27132;21.29588
0.5020313;29.23822;21.8876
0.5020313;32.36355;25.72859
0.5020313;33.23291;25.96153
-0.5017031;31.66597;25.47626
-0.501375;35.03436;25.65206
-0.5010469;34.6646;25.53916
-0.5010469;29.95725;21.87262
-0.5010469;25.14803;19.34662
0.5010469;37.30407;31.02008
-0.5010468;25.16118;17.91811
-0.5007188;32.86705;26.58578
0.5007188;33.1769;27.38332
-0.5007187;31.46535;24.95083
-0.5007187;33.38487;25.71214
-0.5003906;26.6428;22.39877
-0.5003906;28.43067;21.81016
-0.5003906;31.80564;25.7246
0.5003906;27.59767;19.07098
0.5000625;27.27035;22.0285
0.5000625;31.56748;25.51598
0.5000625;33.78167;25.91593
0.5000625;26.57194;20.01036
-0.4997344;33.30068;26.07058
0.4994062;33.08084;26.2793
0.4994062;30.33118;25.17377
-0.4990781;32.84721;26.05508
0.4990781;23.14466;18.67823
-0.49875;34.02627;27.06377
-0.49875;31.51307;25.67574
0.49875;34.77394;27.96313
0.4984219;32.66022;26.91494
-0.4980938;34.04427;27.8862
-0.4977656;24.90718;19.78571
0.4977656;29.58132;21.27798
0.4977656;25.6832;19.0155
0.4977656;36.45422;30.19553
0.4977656;25.09992;19.49345
-0.4974375;34.20415;25.77733
-0.4974375;37.37874;29.28625
-0.4974375;33.24631;26.1445
0.4974375;32.86298;25.6598
-0.4971094;33.53626;27.41903
-0.4971094;34.35084;27.37667
-0.4971094;35.52829;30.05877
0.4971094;22.14087;18.32864
0.4967812;31.12982;26.08502
0.4964531;25.31548;19.72483
0.4964531;25.3743;18.21509
-0.496125;35.13024;28.56179
0.496125;29.98149;21.13958
-0.4957969;26.77848;20.10454
0.4954688;33.74718;26.20718
0.4954687;26.72926;21.66329
0.4954687;22.94261;18.93978
-0.4951406;27.76144;21.268
-0.4951406;24.14449;19.43955
-0.4951406;34.18011;26.8401
-0.4948125;26.57192;22.23851
-0.4948125;33.54124;26.74543
-0.4948125;32.95227;26.08307
0.4948125;26.55074;21.73966
0.4948125;32.15647;26.29671
0.4948125;26.45361;20.15212
-0.4944844;35.25726;25.73184
-0.4944844;34.93556;29.11874
0.4944844;25.61872;18.02026
0.4944844;28.94553;21.46434
0.4944844;31.85489;25.76637
-0.4938281;27.93682;21.44743
0.4938281;35.0357;25.67637
-0.4935;33.78249;25.53656
0.4935;25.68263;19.07764
0.4935;27.16106;22.04523
-0.4931719;35.75636;27.73604
0.4931719;29.06025;21.69836
0.4928437;32.42819;26.49784
0.4925156;33.51772;25.74709
-0.4921875;27.27347;22.8693
-0.4921875;32.07062;25.22379
0.4921875;23.49309;18.56435
0.4921875;34.08439;26.1705
-0.4918594;26.28661;21.66137
-0.4918594;24.8007;19.82318
-0.4918594;33.6228;26.47094
0.4918594;33.18593;26.21579
-0.4915313;30.87599;23.83278
0.4915313;29.09158;21.25469
0.4915313;25.76877;20.76891
0.4912031;33.76437;26.46741
0.4912031;24.23405;17.666
0.4905469;34.30093;26.76608
-0.4898906;34.73785;26.84422
-0.4898906;26.46439;19.55206
-0.4898906;26.6802;20.04375
0.4898906;27.51056;21.71925
0.4898906;33.35749;26.42244
0.4892344;31.10392;23.35751
0.4892344;29.15653;21.84387
-0.4889062;27.74141;20.54258
0.4889062;32.26576;26.37634
-0.4885781;25.96548;17.75425
-0.4885781;24.49727;19.78649
0.4885781;33.13749;26.13315
-0.48825;29.75175;21.44776
0.48825;27.88388;21.76266
0.4879219;31.3418;25.95127
0.4879219;26.25021;20.89546
-0.4875938;35.44962;28.0712
-0.4875937;28.65079;21.69797
0.4875937;23.89743;18.23028
0.4875937;27.32249;20.16112
0.4872656;32.48991;27.24898
0.4872656;33.00052;25.97431
-0.4869375;26.55229;19.65959
0.4866094;27.3979;20.66634
0.4862812;35.04262;28.34428
-0.4859531;31.52135;24.89669
-0.4859531;25.8027;20.40555
0.4859531;27.49379;21.92471
0.4859531;25.52783;19.91772
-0.485625;31.68678;26.342
-0.485625;31.07308;25.67387
-0.485625;27.63395;19.44571
0.485625;26.1659;20.54843
-0.4852969;25.89543;20.59311
0.4852969;22.86777;18.65992
0.4849687;21.99213;18.22814
0.4849687;31.08517;23.79312
0.4846406;35.50242;28.46086
-0.4843125;29.40667;21.19819
0.4843125;33.81638;26.19621
0.4843125;25.1888;18.27817
-0.4839844;26.79956;19.80482
0.4839844;29.02305;19.66385
-0.4836563;25.63478;18.3228
0.4836563;32.01006;24.70975
0.4836563;33.48916;26.50024
-0.4833281;33.55417;25.74497
0.4833281;33.39611;26.63544
0.4826719;31.17266;22.71696
-0.4820156;33.89816;26.83648
0.4820156;27.53436;21.58947
0.4820156;24.94429;19.44373
0.4820156;28.86129;21.42864
0.4820156;25.52059;18.0367
0.4816875;27.22539;21.85101
0.4816875;28.17165;21.53911
0.4816875;27.34538;19.45065
-0.4813594;34.85893;25.32421
-0.4807031;30.06036;21.75915
-0.4807031;26.35484;19.11423
-0.4807031;24.46249;20.41022
0.4807031;25.53173;18.35448
-0.480375;24.5584;19.48507
-0.480375;33.6456;26.75133
0.480375;31.48692;25.29446
0.480375;33.51308;26.02455
-0.4800469;34.72733;27.0501
-0.4800469;28.81881;20.95204
0.4800469;26.07068;20.96218
-0.4797187;33.32876;25.74726
0.4797187;32.97563;25.97951
-0.4790625;24.37088;19.24416
-0.4790625;33.41431;26.61001
0.4790625;25.95342;20.77053
0.4790625;25.03696;20.41384
-0.4787344;26.34774;17.92449
-0.4787344;32.19204;26.96119
-0.4787344;33.12351;25.54225
-0.4787344;27.38834;21.77118
0.4787344;26.37853;20.13285
-0.4784063;34.40937;27.11678
0.4784063;34.2792;26.35517
-0.4780781;33.08042;25.68346
-0.4780781;27.29284;21.97926
0.4780781;34.87702;28.42636
0.4780781;27.46521;19.53723
-0.47775;32.25727;25.86964
0.47775;27.13014;21.9187
0.47775;24.67427;19.41892
-0.4774219;33.34481;26.20994
-0.4770938;34.51193;26.87485
0.4770938;36.4291;28.04882
-0.4770937;32.68019;25.5242
-0.4767656;27.04155;19.43795
-0.4767656;26.01182;19.11022
-0.4767656;24.16375;19.82692
0.4767656;22.12912;18.35625
0.4767656;23.09147;18.47478
0.4764375;29.79062;21.66719
0.4764375;32.81862;26.76385
-0.4761094;32.42918;25.96144
-0.4761094;32.63337;26.32341
-0.4761094;27.20704;19.55642
-0.4757813;29.71012;21.38724
-0.4757813;27.22977;19.56528
-0.4757813;34.57461;27.48604
0.4757813;27.25661;21.84021
0.4754531;32.63089;26.77036
0.4754531;30.70378;25.83455
-0.475125;26.37973;21.39848
-0.475125;34.19603;26.75525
-0.4747969;27.82422;21.15604
-0.4747969;26.92618;19.60585
-0.4744687;27.18753;22.11088
0.4744687;24.1002;19.77023
0.4744687;28.97549;21.93606
-0.4738125;26.86126;22.08884
0.4738125;26.5081;19.60017
-0.4734844;30.71174;24.27548
0.4734844;30.21436;23.45861
-0.4728281;34.56771;25.67694
-0.4728281;29.26212;21.75994
-0.4728281;29.36702;21.43379
-0.4728281;35.80415;28.57506
-0.4728281;34.59385;27.43855
0.4728281;34.02825;25.76727
0.4728281;27.22904;21.81715
0.4725;23.91949;19.17416
-0.4721719;29.55924;22.4527
-0.4721719;32.63483;25.88077
-0.4721719;26.25006;19.40805
0.4721719;26.36821;20.39768
0.4721719;33.56891;26.6388
0.4718437;33.74707;26.2505
0.4715156;33.88902;26.80897
0.4715156;31.76097;26.02366
0.4711875;26.20787;20.79195
-0.4708594;28.39478;21.70391
0.4708594;28.09031;19.63309
0.4705313;30.49172;24.71578
-0.4702031;29.92831;22.05383
-0.4702031;26.4074;22.22161
0.469875;25.26524;19.64297
-0.4695469;23.24741;18.38428
-0.4695469;26.72834;19.99075
0.4695469;28.62939;21.8193
0.4695469;24.44472;20.16077
0.4692188;27.54179;20.68771
0.4692188;33.06939;26.99393
-0.4692187;31.61342;25.97029
-0.4688906;32.94069;25.68843
0.4688906;28.83634;21.65259
-0.4685625;23.89631;19.79382
0.4685625;31.64426;26.08848
0.4685625;40.0244;31.45807
0.4685625;33.5813;26.32207
-0.4682344;29.5874;21.69073
0.4679063;22.34492;19.79945
0.4679063;29.91302;21.98051
-0.4675781;34.18467;26.45773
0.46725;25.37128;20.64404
0.4669219;31.68889;26.19088
0.4665938;25.56319;20.28789
-0.4665937;26.79564;22.18105
0.4665937;27.58679;22.00601
-0.4662656;28.30231;21.73772
0.4662656;32.72066;25.33349
-0.4659375;26.54767;21.95631
-0.4659375;26.14885;19.29105
0.4659375;25.84711;22.11011
0.4659375;33.19378;25.88399
0.4659375;32.35378;26.92772
0.4659375;31.96815;26.50684
0.4659375;24.51205;19.70943
-0.4656094;24.98313;19.89299
0.4656094;34.15115;25.35611
-0.4649531;32.77921;26.27104
-0.4642969;24.66375;19.09355
-0.4642969;27.50671;22.04528
-0.4642969;34.14628;26.85653
-0.4642969;33.89633;26.28088
-0.4642969;33.08171;26.50752
-0.4642969;32.95538;25.71277
-0.4642969;22.93836;18.52099
0.4642969;27.78723;22.17407
0.4642969;31.7422;26.26893
0.4642969;36.52687;29.15982
-0.4639688;32.13171;25.78429
-0.4639688;33.26627;26.28287
0.4639688;31.95637;23.42925
0.4639688;32.41342;25.68102
-0.4636406;25.27101;21.00051
-0.4636406;35.45488;28.39369
-0.4633125;28.05169;21.71956
-0.4633125;32.0228;26.11044
-0.4633125;25.00904;20.36327
-0.4626563;26.20343;20.26346
-0.4626563;27.33925;22.07292
-0.4626563;34.19703;26.91815
-0.4623281;28.20336;21.71425
0.4623281;27.48367;19.02066
-0.462;27.05648;21.47205
-0.462;22.66948;18.57345
0.4616719;26.95634;19.3952
-0.4613437;27.16409;20.55328
0.4610156;28.43932;21.48038
0.4610156;24.14192;19.42133
0.4610156;28.41115;21.94402
0.4610156;24.18989;19.64074
0.4610156;37.97949;30.96939
0.4606875;32.25178;26.18251
-0.4603594;25.4236;18.98825
-0.4603594;29.17315;22.68962
-0.4603594;26.68459;19.47894
0.4603594;33.8776;25.82875
0.4603594;31.0358;24.73957
0.4603594;33.34911;25.79531
0.4603594;34.00848;26.2525
0.4600313;32.88548;25.77884
-0.4600312;28.25732;21.90798
-0.4600312;33.06224;25.59811
-0.4600312;27.94344;21.38276
-0.4600312;26.43355;19.49005
0.4600312;32.46463;25.78935
0.4600312;25.52965;18.4586
0.4600312;26.30888;19.59691
0.4597031;26.41426;20.25618
0.4597031;33.67729;26.1946
-0.459375;24.6614;19.37953
0.459375;32.28143;25.87205
0.459375;32.50914;25.14777
0.459375;35.05464;28.19321
0.4590469;26.69523;19.73928
0.4587187;27.80066;22.08836
0.4587187;30.94701;25.54615
0.4583906;37.78925;30.56859
0.4580625;24.96168;19.74568
0.4580625;33.57661;25.99887
0.4580625;23.4712;19.49236
-0.4577344;27.85525;19.05916
-0.4577344;27.12525;22.47575
-0.4577344;26.85356;18.9572
0.4577344;31.34021;24.79652
-0.4574063;25.36704;20.77317
-0.4570781;33.34391;25.77237
-0.4570781;32.4553;26.18857
-0.45675;26.83501;19.69878
0.4564219;25.39475;17.98647
0.4564219;24.45469;17.99484
-0.4560938;26.22863;19.38653
0.4560938;32.6243;25.53836
0.4557656;34.15839;26.83919
0.4557656;35.0164;27.25731
-0.4554375;29.76889;21.32639
-0.4554375;32.98347;26.29514
-0.4547812;34.03884;25.99394
-0.4547812;26.05406;19.48086
0.4547812;31.77061;25.70672
-0.4544531;33.16691;26.7751
-0.4544531;32.83265;26.32933
-0.4544531;33.63612;26.38082
-0.4544531;37.40275;30.13568
-0.4544531;26.97323;19.05587
0.4544531;23.68192;18.44833
-0.454125;25.50564;18.37261
0.454125;26.09635;19.34075
0.454125;24.49095;20.56619
-0.4537969;31.97193;25.80171
-0.4534687;25.66312;19.56081
-0.4534687;22.99273;18.45964
0.4534687;32.63276;26.30577
0.4531406;25.94869;20.81022
0.4531406;27.4915;21.49731
0.4531406;33.3197;26.61475
-0.4528125;37.84016;30.84123
0.4528125;27.24954;22.00201
-0.4524844;34.00097;25.66763
-0.4524844;25.56822;20.2009
-0.4524844;25.41751;18.3006
-0.4521562;33.54761;25.67734
-0.4521562;26.20227;20.79667
-0.4518282;26.52506;19.19338
-0.4515;31.95681;25.92658
-0.4508438;29.46726;21.50641
-0.4508438;33.41485;26.65836
0.4508438;28.59789;21.56498
0.4508438;33.08778;25.62799
-0.4505156;29.41832;21.72456
0.4505156;31.94599;26.06493
-0.4501875;25.46396;20.78569
-0.4498594;31.90516;25.72105
-0.4498594;33.51513;25.65274
0.4498594;25.4514;20.94177
-0.4495313;32.2429;26.18301
-0.4495313;32.59324;25.9844
0.4495313;36.41488;29.23579
-0.4492031;27.00426;21.75445
-0.4492031;38.96851;30.77671
0.4492031;33.10213;25.69486
0.4492031;24.66001;19.32704
-0.4485469;27.05144;22.18228
-0.4485469;24.53942;19.47305
0.4485469;35.7765;28.74788
0.4485469;24.23209;19.75219
-0.4482188;23.47435;19.83401
0.4482188;34.92393;25.74314
0.4482188;27.6488;22.13628
-0.4482187;34.56568;25.13163
0.4482187;31.50638;23.58539
0.4478906;28.95517;21.75666
-0.4475625;34.66135;28.43268
0.4475625;31.14141;24.88061
0.4475625;34.41304;26.20272
-0.4472344;33.90947;26.73044
-0.4472344;34.20533;26.80192
0.4472344;32.64934;25.68995
-0.4469062;21.44475;18.69999
-0.4469062;32.56154;25.5622
-0.4469062;26.75474;20.45363
-0.4469062;36.45034;30.11306
0.4465781;32.07269;25.94264
-0.44625;25.94297;19.44201
-0.4459219;35.25614;25.67699
-0.4459219;27.81144;20.92796
-0.4459219;26.95291;19.50154
0.4452656;27.23593;21.98437
0.4452656;24.69451;19.6501
-0.4449375;34.42408;25.75914
-0.4449375;34.1724;28.12305
0.4449375;29.71776;21.67144
0.4449375;24.30553;19.62303
-0.4446094;25.74907;21.5165
0.4446094;39.64962;31.48465
0.4442813;29.00335;21.82402
-0.4439531;26.86541;21.75729
-0.4439531;36.6829;28.56936
0.4439531;34.17093;26.76558
0.4439531;23.8871;20.68812
-0.443625;21.80392;18.6673
-0.443625;37.32302;30.22754
0.443625;37.75727;30.10783
