K5PC5CH.OP;K5P19_2.PV;K5PC6CH.OP
49.9524;-221.6817;61.73844
51.77016;-221.6808;62.93536
51.17651;-221.676;62.46479
51.98906;-221.6712;62.82781
51.88693;-221.6696;62.98344
51.47776;-221.6656;62.75401
51.03417;-221.6652;62.46031
51.4451;-221.6631;62.77073
52.10588;-221.6627;62.94839
52.00667;-221.6606;62.9674
52.12219;-221.6585;62.93636
51.74719;-221.6369;62.8689
50.9576;-221.6246;62.49031
49.77656;-221.6242;61.55125
50.01588;-221.6169;61.47276
48.49047;-221.6115;60.20469
51.4786;-221.61;62.70604
49.97307;-221.6067;61.43479
48.98474;-221.6044;60.77401
50.1662;-221.6025;61.66943
51.36901;-221.5975;62.72245
49.60537;-221.5929;61.28563
50.03682;-221.5885;61.45786
50.07573;-221.5833;61.69755
52.00828;-221.5796;63.00271
51.09495;-221.579;62.55714
51.40115;-221.5758;62.48875
49.52427;-221.5742;61.21276
51.53969;-221.5696;62.77063
51.51089;-221.5665;62.45578
51.13776;-221.5573;62.44708
51.16599;-221.555;62.37812
51.44016;-221.554;62.72307
51.86031;-221.5483;62.92448
49.30088;-221.5481;60.7436
50.14224;-221.5406;61.67818
50.90224;-221.5385;62.50203
51.57489;-221.5375;62.82281
50.08469;-221.5373;61.4939
50.23203;-221.5346;61.50026
51.97104;-221.5321;62.90865
49.67188;-221.5294;61.29344
51.52823;-221.5258;62.77365
50.77271;-221.5233;62.44573
49.54401;-221.5223;61.24583
51.52937;-221.5206;62.70891
51.11833;-221.5104;62.26661
51.93573;-221.509;62.95807
51.34422;-221.5002;62.64849
50.01896;-221.4971;61.73156
50.06042;-221.4865;61.60896
51.0812;-221.486;62.43917
50.77885;-221.4713;62.50089
49.58432;-221.4648;61.28146
51.63172;-221.4646;62.69912
51.44812;-221.4598;62.72562
50.26979;-221.4588;61.50406
50.18917;-221.4579;61.48979
50.15677;-221.4546;61.68562
49.58479;-221.4519;61.27156
50.91068;-221.445;62.52755
51.67292;-221.4321;62.80521
51.61786;-221.4312;62.92916
50.14271;-221.429;61.48088
51.82656;-221.4267;62.8062
51.36219;-221.4252;62.72479
50.07406;-221.4244;61.53339
50.8475;-221.4235;62.49537
49.94224;-221.4227;61.4511
51.64838;-221.4156;62.74292
51.57557;-221.4144;62.71427
51.84411;-221.4108;62.83417
50.08062;-221.4065;61.61474
51.67583;-221.4023;62.84412
51.70135;-221.3983;62.6762
51.60667;-221.3856;62.82214
50.12021;-221.3844;61.49266
49.93865;-221.3819;61.48443
50.87037;-221.3794;62.42943
50.14578;-221.3788;61.68005
50.2025;-221.3783;61.49057
51.04203;-221.3779;62.51042
51.78062;-221.3733;62.82042
49.07463;-221.3692;60.79167
51.61255;-221.3648;62.74891
51.15875;-221.359;62.5163
50.11568;-221.3575;61.44193
50.16177;-221.355;61.50125
49.52729;-221.3535;61.26219
51.97448;-221.3448;62.93417
50.26401;-221.3433;61.71172
50.02682;-221.3392;61.54302
49.86844;-221.3348;61.53141
49.97458;-221.3275;61.55964
51.56364;-221.3231;62.70198
51.37812;-221.3221;62.62135
52.82885;-221.3181;63.89885
51.47224;-221.3131;62.80255
52.00813;-221.3108;62.96479
50.20354;-221.3096;61.47177
51.52562;-221.3087;62.74349
50.17115;-221.3077;61.46422
50.21943;-221.3027;61.49167
51.55312;-221.2948;62.75531
51.53463;-221.2769;62.84901
50.2188;-221.2713;61.69479
50.27135;-221.2656;61.51365
50.88531;-221.265;62.49104
51.27489;-221.2633;62.63568
51.76656;-221.2598;62.87526
51.73484;-221.2573;62.85531
51.55984;-221.2533;62.63776
49.41771;-221.2519;60.73005
52.47016;-221.2485;63.64734
51.53526;-221.2479;63.01797
50.19354;-221.2448;61.68766
51.39547;-221.244;62.82609
50.18125;-221.23;61.51411
51.92099;-221.2229;62.91286
51.23208;-221.2206;62.50042
49.98401;-221.2173;61.4237
50.96891;-221.2169;62.50547
49.69479;-221.2162;61.29297
51.39068;-221.216;62.74203
51.74125;-221.2096;62.81948
50.10979;-221.2002;61.51437
51.54958;-221.1971;62.7187
49.71974;-221.1871;61.57453
51.95438;-221.1817;62.9163
51.49771;-221.1802;62.6549
50.08333;-221.179;61.48432
51.5438;-221.1744;63.02594
51.43771;-221.1717;62.72771
51.00844;-221.1677;62.47922
51.57818;-221.1631;62.82422
50.92588;-221.155;62.47911
51.21312;-221.1481;62.48672
51.13833;-221.1429;62.58823
51.71073;-221.1415;62.80115
51.54573;-221.1333;62.76849
51.31245;-221.1281;62.52984
51.9324;-221.1277;62.95948
51.6775;-221.125;62.7913
51.01849;-221.1181;62.41265
51.67812;-221.1179;62.805
51.74417;-221.1175;62.9462
52.10776;-221.1173;62.95781
51.71938;-221.1156;62.77427
50.88083;-221.1142;62.56219
49.87833;-221.1104;61.53208
51.92417;-221.1065;62.93078
51.78979;-221.106;62.79172
51.6512;-221.106;62.78026
51.55646;-221.1046;62.75214
51.58036;-221.0975;62.74583
51.91531;-221.0967;62.93307
51.62088;-221.0863;62.72849
51.40656;-221.0856;62.64729
50.01937;-221.0852;61.44521
49.61729;-221.085;61.25813
52.13823;-221.0838;62.92479
51.39885;-221.0813;62.70724
51.69203;-221.076;62.80656
50.2538;-221.0704;61.69271
51.17823;-221.0667;62.56297
51.45323;-221.0638;62.72547
51.75312;-221.0635;62.83823
51.26495;-221.0623;62.57682
51.0937;-221.0575;62.39755
51.56521;-221.0508;62.84161
51.30594;-221.0452;62.52713
51.60021;-221.045;62.75672
51.64614;-221.0446;62.84156
51.31307;-221.0425;62.63338
51.14531;-221.0402;62.54323
48.08963;-221.0396;59.92021
51.31443;-221.0227;62.71239
51.51505;-221.0177;62.60625
51.31849;-221.0115;62.60781
50.28229;-221.0096;61.69901
51.6213;-221.0094;62.71235
49.96828;-221.0048;61.49417
51.32474;-221.0019;62.61766
51.57412;-220.9969;62.71641
51.33672;-220.9948;62.70703
50.82125;-220.9944;62.48912
50.98521;-220.9944;62.54016
51.48536;-220.9929;62.66021
51.49667;-220.9913;62.61807
51.21854;-220.9896;62.5438
51.09167;-220.9892;62.54057
51.39011;-220.989;62.7275
50.29833;-220.9756;61.69146
50.98839;-220.9675;62.44292
51.46823;-220.9675;62.82682
51.81193;-220.9592;62.89901
51.46235;-220.959;62.74849
52.49162;-220.9585;63.47906
51.50432;-220.9569;62.63588
51.69083;-220.9544;62.75693
50.86672;-220.9479;62.51323
51.45318;-220.9452;62.72115
50.05906;-220.9442;61.73359
52.02609;-220.9398;62.92547
50.81615;-220.9392;62.49406
51.2975;-220.9204;62.54307
50.00187;-220.9196;61.55656
51.03557;-220.9171;62.48021
51.59406;-220.9152;62.81724
51.81;-220.9123;62.98901
50.24599;-220.9094;61.69234
50.22344;-220.9056;61.68542
51.42016;-220.9046;62.65937
51.93917;-220.8981;62.97396
52.61094;-220.8915;63.51547
51.82276;-220.8908;62.88338
51.54313;-220.8892;62.78735
50.65297;-220.8846;62.47703
51.63317;-220.8806;62.96682
50.19719;-220.8667;61.70099
49.31969;-220.8652;60.69984
50.34;-220.8583;61.72667
51.8475;-220.8575;62.94276
50.18161;-220.8458;61.72136
51.72802;-220.8421;62.91531
51.9049;-220.8406;62.97359
51.87838;-220.8327;62.91594
50.39844;-220.8306;61.69714
52.41969;-220.8269;63.63177
51.39906;-220.82;62.72906
51.65802;-220.8171;62.77786
51.40406;-220.8167;62.59536
50.19938;-220.815;61.49417
51.57771;-220.8092;62.75
50.2413;-220.8038;61.70292
49.6038;-220.8037;61.28005
51.45974;-220.8008;62.62396
49.98896;-220.7902;61.46104
51.63844;-220.7871;62.76891
51.51484;-220.7827;62.72224
49.49313;-220.7756;61.26302
51.71432;-220.7696;62.96057
51.56984;-220.7679;62.74963
51.51385;-220.766;62.71927
52.11672;-220.7608;62.95156
51.95245;-220.7608;62.94094
51.21526;-220.7567;62.52287
50.21735;-220.755;61.6887
50.24026;-220.7462;61.68979
51.59104;-220.7408;62.75885
51.06318;-220.7358;62.54531
51.79078;-220.7356;62.76839
51.4776;-220.7323;62.72766
49.51745;-220.7273;61.23771
51.13875;-220.7233;62.39359
51.29474;-220.7183;62.55437
51.69984;-220.7104;62.74901
51.60854;-220.7083;62.65287
51.71307;-220.7077;62.73802
50.06568;-220.7063;61.45818
51.49193;-220.701;62.72438
51.83724;-220.7004;62.88448
50.12984;-220.7002;61.73745
51.02839;-220.6862;62.57271
50.05073;-220.6785;61.73063
50.02208;-220.6769;61.52193
51.72057;-220.6723;62.81
52.21;-220.6694;62.88542
50.20719;-220.6662;61.69193
50.08583;-220.6662;61.43578
52.14203;-220.6635;62.96646
49.51068;-220.6617;61.2361
51.5887;-220.6606;62.90198
50.27406;-220.6604;61.7037
51.96646;-220.6598;62.91385
51.1524;-220.6531;62.48583
50.39599;-220.6502;61.70036
52.09844;-220.6469;62.88974
50.22875;-220.6452;61.68578
51.66261;-220.6371;62.87172
50.99667;-220.6235;62.55042
51.66547;-220.6227;62.87396
51.71427;-220.6219;62.94312
52.51359;-220.6204;63.47167
50.11208;-220.6121;61.51417
51.69948;-220.6117;62.89583
52.86146;-220.6073;63.53552
52.0624;-220.6054;62.9287
51.32745;-220.6023;62.56432
51.6674;-220.601;62.77489
51.5426;-220.5971;62.70089
51.5013;-220.5925;62.70323
50.02552;-220.5919;61.54922
53.07417;-220.5906;63.9826
51.44115;-220.589;62.67646
51.29667;-220.5848;62.62578
51.93104;-220.5835;62.9862
50.06042;-220.5827;61.47349
51.64599;-220.5715;62.74292
51.91188;-220.5708;62.79745
49.98271;-220.5648;61.58182
50.85568;-220.5633;62.53484
51.1225;-220.5633;62.54307
51.64292;-220.5621;62.78005
51.59344;-220.5604;62.76906
52.67177;-220.5504;63.52948
51.38776;-220.5454;62.6362
51.73359;-220.5446;62.89156
51.48651;-220.5444;62.7113
50.93521;-220.5433;62.42995
51.96292;-220.5415;62.92005
51.14042;-220.5377;62.44714
51.60537;-220.5365;62.80344
52.05807;-220.5338;62.95719
50.12453;-220.5267;61.58052
50.09693;-220.5258;61.66177
50.19386;-220.5223;61.70578
50.27021;-220.521;61.6912
50.22182;-220.5063;61.69
49.9538;-220.505;61.46771
51.50094;-220.5019;62.69323
50.26;-220.4975;61.47911
50.12234;-220.4942;61.54338
50.20677;-220.4925;61.6812
51.59838;-220.4898;62.71318
51.835;-220.4885;62.99469
52.71297;-220.4725;63.53698
51.65166;-220.4688;62.81578
51.11385;-220.4669;62.5437
50.34917;-220.4631;61.71479
49.6374;-220.4627;61.27797
51.49448;-220.4571;62.64589
48.38198;-220.4542;60.3488
51.69505;-220.4512;62.87479
51.54115;-220.4504;63.00047
51.92219;-220.4494;62.93833
50.04932;-220.449;61.70328
51.15818;-220.4433;62.44781
50.94703;-220.4408;62.55787
52.73672;-220.4362;63.54745
51.10729;-220.436;62.5225
51.17646;-220.4331;62.56266
50.13182;-220.4277;61.45724
51.86797;-220.4233;62.89365
49.92797;-220.4167;61.61016
51.6226;-220.4113;62.89448
52.73234;-220.4106;63.51937
50.27229;-220.4106;61.68318
51.56516;-220.41;62.72474
52.21016;-220.4096;62.95187
51.60786;-220.4094;62.74604
50.29021;-220.4083;61.73938
50.87573;-220.4081;62.48484
51.02885;-220.4044;62.51781
51.935;-220.4017;62.92786
51.98537;-220.3908;62.98453
51.46521;-220.3906;62.66349
51.21037;-220.3854;62.50885
51.40255;-220.3829;62.55479
51.63792;-220.3752;62.74286
51.38083;-220.3715;62.74187
50.67089;-220.3615;62.49573
50.94188;-220.3613;62.55745
51.04729;-220.361;62.54703
51.48724;-220.3596;62.81307
51.3251;-220.3583;62.80677
50.24849;-220.3575;61.50005
49.54375;-220.3573;61.29307
49.5963;-220.3515;61.24896
50.07995;-220.3513;61.43349
51.74833;-220.3506;62.8199
53.11474;-220.3504;63.98458
51.69896;-220.349;62.84833
51.65745;-220.3488;62.82349
51.03099;-220.34;62.40724
51.41323;-220.3346;62.57182
49.95813;-220.3331;61.47099
50.97969;-220.3185;62.39161
52.70995;-220.3167;63.54313
51.81958;-220.3152;62.82906
51.91318;-220.2992;62.98083
50.08891;-220.299;61.45662
51.41146;-220.2956;62.7638
51.70406;-220.2919;62.88896
51.79896;-220.2908;62.89193
50.9263;-220.2896;62.57297
51.42792;-220.2883;62.72604
50.22713;-220.2838;61.64328
51.25385;-220.2777;62.60297
51.06557;-220.2769;62.48063
51.87625;-220.2746;62.89693
51.42844;-220.2696;62.57312
51.64755;-220.265;62.81052
51.61505;-220.2633;62.81213
50.33516;-220.2598;61.69188
52.66818;-220.2575;63.52859
51.59438;-220.2506;62.74391
52.72719;-220.2502;63.50255
51.64078;-220.2467;62.69349
51.43318;-220.246;62.63615
50.30604;-220.2458;61.68745
53.04948;-220.2435;63.95406
51.58255;-220.2404;62.68995
51.43807;-220.2402;62.62271
51.49651;-220.2342;62.53761
50.41547;-220.2244;61.72281
50.25068;-220.2169;61.69292
50.98156;-220.215;62.52656
50.94901;-220.211;62.46729
50.07484;-220.2096;61.67458
51.65609;-220.2085;62.7513
50.33458;-220.2048;61.7062
51.61485;-220.2048;62.8051
51.43615;-220.204;62.72729
51.67839;-220.2029;62.78224
51.43411;-220.1996;62.6601
51.75724;-220.1944;62.81167
50.33094;-220.1938;61.69823
50.11167;-220.1927;61.73729
51.66167;-220.1925;62.73234
51.20833;-220.1919;62.53625
50.13682;-220.1908;61.6951
51.44537;-220.1908;62.67781
51.58541;-220.1825;62.81151
51.83073;-220.1798;62.91729
51.62469;-220.1785;62.80682
51.23776;-220.1773;62.55151
50.9375;-220.1763;62.50672
50.19109;-220.1696;61.48141
50.14943;-220.166;61.72719
51.63521;-220.1631;62.8125
50.97583;-220.1627;62.40969
51.58891;-220.1627;62.82234
50.28052;-220.1581;61.6988
50.14552;-220.1567;61.64656
51.42505;-220.151;62.71714
51.81219;-220.1485;62.91984
51.63005;-220.1456;62.78641
52.72458;-220.1417;63.53594
51.80396;-220.139;62.81979
51.42735;-220.134;62.73563
49.98714;-220.1337;61.51859
51.48412;-220.1333;62.72068
51.89969;-220.1325;62.96057
50.29245;-220.1317;61.69484
51.48094;-220.1267;62.80156
50.22849;-220.1104;61.71432
51.48833;-220.1065;62.76891
51.72922;-220.1008;62.66005
51.27713;-220.0944;62.57214
51.46938;-220.0923;62.81641
51.53948;-220.09;62.60906
50.35578;-220.0798;61.71255
51.93375;-220.0725;62.9674
50.08135;-220.07;61.77917
50.28885;-220.069;61.72964
51.25698;-220.0619;62.58948
51.34474;-220.0592;62.5887
51.51094;-220.0567;62.65698
50.19313;-220.0517;61.72662
50.08714;-220.0479;61.505
51.6038;-220.0479;62.67583
51.14359;-220.0412;62.53828
51.03573;-220.039;62.53714
50.50307;-220.0369;62.14068
50.68453;-220.0365;62.11964
50.91646;-220.0363;62.51328
51.59636;-220.0352;62.8163
49.93198;-220.0331;61.74162
51.83833;-220.0294;62.9075
51.07104;-220.0262;62.39484
51.6825;-220.0246;62.80156
52.74552;-220.0192;63.45234
51.60646;-220.0163;62.84318
51.76677;-220.0158;62.75349
50.18104;-220.01;61.67547
52.74193;-220.0071;63.5338
53.13375;-220.0002;63.93135
51.37797;-219.9965;62.65578
49.9912;-219.9962;61.63193
52.91729;-219.9946;63.51745
50.03;-219.994;61.75235
50.95313;-219.9894;62.48042
51.20078;-219.9885;62.43854
51.41438;-219.9883;62.67735
50.13052;-219.9879;61.70198
50.91521;-219.9863;62.49932
51.28443;-219.9833;62.5688
50.37026;-219.979;61.66766
52.76927;-219.9742;63.53411
53.00979;-219.9669;63.94724
50.12604;-219.9665;61.46062
51.03859;-219.966;62.50156
50.30354;-219.964;61.69458
51.53109;-219.9619;62.73406
52.54557;-219.9613;63.53839
50.22698;-219.9581;61.7113
50.13354;-219.9563;61.73474
50.23833;-219.9556;61.7038
51.85583;-219.9556;62.93078
51.29755;-219.9554;62.50286
50.2826;-219.9487;61.46531
52.80526;-219.9485;63.48615
51.61172;-219.9469;62.7551
49.36745;-219.9467;60.70526
49.43964;-219.946;61.23974
51.73068;-219.9442;62.81036
51.52776;-219.9325;62.70177
51.5;-219.9283;62.72448
51.66656;-219.9227;62.81073
53.10005;-219.9215;63.96219
51.05953;-219.9165;62.54599
51.46563;-219.9104;62.65349
49.89182;-219.9096;61.52489
51.9237;-219.9056;62.92354
50.29828;-219.8981;61.69094
52.66359;-219.8933;63.52234
51.55677;-219.8919;62.65026
51.45187;-219.8887;62.65166
51.75698;-219.8869;62.83213
50.32755;-219.8858;61.71495
51.86922;-219.8833;62.81667
52.53792;-219.8775;63.51573
50.22719;-219.8775;61.70396
50.24578;-219.8742;61.70318
52.72651;-219.8669;63.53255
50.09307;-219.8619;61.72146
50.98896;-219.8617;62.44995
51.6374;-219.8596;62.7501
51.50875;-219.8592;62.66661
52.20937;-219.8575;62.96609
52.64412;-219.8488;63.54297
51.02026;-219.8479;62.47276
51.54422;-219.8442;62.70901
49.33339;-219.836;60.71542
51.24552;-219.831;62.54297
51.32766;-219.8285;62.72146
51.53245;-219.8279;62.72969
51.49229;-219.8277;62.76776
51.79713;-219.8246;62.78073
51.28016;-219.8244;62.6651
51.36625;-219.8231;62.72536
52.9012;-219.8204;63.53328
51.10578;-219.8156;62.45214
51.53844;-219.8146;62.7126
51.41047;-219.814;62.66656
51.92739;-219.8006;62.92625
51.17521;-219.7983;62.55912
51.49464;-219.7758;62.67823
51.45224;-219.7756;62.61974
51.74417;-219.7623;62.85239
51.31969;-219.7612;62.7775
50.33984;-219.7596;61.64885
51.5274;-219.7596;62.68927
50.37797;-219.7554;61.70562
52.69927;-219.7552;63.48156
51.51146;-219.755;62.7351
50.8925;-219.7485;62.41401
51.19995;-219.7483;62.4924
51.99026;-219.7483;62.94297
51.75964;-219.7456;62.78974
51.2138;-219.7431;62.57656
51.6574;-219.7423;62.81771
52.65339;-219.7417;63.55328
50.3212;-219.7377;61.72729
50.18901;-219.7375;61.70625
50.90245;-219.7329;62.55797
51.77042;-219.7292;62.83932
51.58484;-219.7279;62.85839
52.57469;-219.7269;63.52583
50.94839;-219.7244;62.54813
52.14016;-219.7081;62.92667
51.84589;-219.7031;62.92542
51.65698;-219.6992;62.73557
49.98443;-219.699;61.46031
50.26052;-219.6983;61.70682
51.07177;-219.6973;62.51068
50.2911;-219.6956;61.69239
51.42411;-219.6942;62.6274
51.33963;-219.6919;62.53698
51.68333;-219.6919;62.94568
51.13682;-219.6915;62.55162
51.05031;-219.6869;62.52464
50.85698;-219.6846;62.4787
51.14141;-219.6823;62.49182
51.14229;-219.6783;62.56688
51.96828;-219.675;62.96854
51.89047;-219.6744;62.97021
52.09568;-219.6704;62.94162
52.28302;-219.67;63.24693
50.89385;-219.6665;62.54547
51.23344;-219.6658;62.40443
52.46484;-219.6629;63.47042
51.83333;-219.6619;62.78198
51.7775;-219.6615;62.8614
51.67672;-219.6529;62.84849
50.1837;-219.6508;61.66057
50.36818;-219.6502;61.49859
51.9075;-219.6498;62.9101
51.27828;-219.6477;62.5613
52.6899;-219.6475;63.47547
51.53901;-219.6463;62.72068
51.53463;-219.6435;62.70328
50.81594;-219.6431;62.41953
51.62766;-219.6429;62.81932
51.50109;-219.641;62.76192
51.57911;-219.6406;62.76151
51.49766;-219.6383;62.71375
51.77438;-219.6323;62.71484
50.07917;-219.6319;61.66146
50.14812;-219.6302;61.68771
50.33511;-219.6292;61.70474
53.13208;-219.6252;63.93854
51.25443;-219.6202;62.50891
51.05349;-219.619;62.40781
50.13839;-219.6158;61.73
52.66125;-219.6065;63.53188
50.78859;-219.6062;62.55682
51.69531;-219.5996;62.72349
51.55922;-219.594;62.77291
51.47953;-219.5931;62.67969
52.61766;-219.5865;63.53359
50.73323;-219.5842;62.58797
51.70839;-219.5813;62.80073
52.75338;-219.5804;63.5462
51.00828;-219.5675;62.49516
51.99146;-219.5652;62.94599
51.35448;-219.5644;62.57328
49.99943;-219.5617;61.57135
51.89349;-219.5602;62.95344
51.40896;-219.5583;62.77568
52.80031;-219.5571;63.51115
51.26;-219.5527;62.39708
50.1926;-219.5498;61.67724
50.20844;-219.5492;61.65646
50.98401;-219.546;62.5362
51.86099;-219.5412;62.85958
51.57182;-219.5369;62.75672
51.12037;-219.5365;62.56656
51.60833;-219.5306;62.755
50.06396;-219.5281;61.72667
51.66776;-219.5277;62.80964
51.47182;-219.5248;62.61146
52.57042;-219.5217;63.53953
51.50667;-219.5208;62.84312
52.64854;-219.5154;63.52365
51.75724;-219.4931;62.81526
50.19745;-219.4883;61.69401
51.05614;-219.48;62.46703
50.64406;-219.4792;62.46531
51.63484;-219.4779;62.75042
51.70786;-219.4738;62.86323
51.38208;-219.4721;62.63865
51.71958;-219.4706;62.79583
51.74651;-219.4667;62.84927
50.1449;-219.4648;61.72911
51.46479;-219.4627;62.72307
50.9549;-219.4608;62.5663
51.75276;-219.4598;62.85932
51.22911;-219.4554;62.62599
51.46396;-219.4546;62.70229
50.27469;-219.4542;61.67146
50.86068;-219.4533;62.52708
53.06167;-219.4519;63.98245
53.0899;-219.4517;63.96552
50.76167;-219.449;62.47594
50.70338;-219.4485;62.13115
50.89625;-219.4483;62.52042
50.85922;-219.4452;62.56505
52.72932;-219.4373;63.54542
51.50104;-219.4348;62.63391
51.19255;-219.4329;62.5676
50.15734;-219.4323;61.4737
51.0888;-219.4308;62.39989
51.35875;-219.4296;62.64177
51.55005;-219.4283;62.72792
50.12583;-219.4075;61.72849
51.30771;-219.404;62.5637
50.27016;-219.4037;61.66245
51.27984;-219.4017;62.43708
51.12156;-219.3996;62.53583
50.07917;-219.3979;61.63854
50.24739;-219.3977;61.69828
50.17625;-219.3906;61.68
51.38974;-219.3885;62.68609
51.7312;-219.3881;62.73302
51.4926;-219.381;62.61953
51.40802;-219.3777;62.65672
51.50573;-219.3773;62.60521
51.61161;-219.375;63.01354
50.30661;-219.3723;61.71802
51.7436;-219.3723;62.7587
51.55802;-219.3681;62.71037
50.86656;-219.3675;62.51781
51.71005;-219.3663;62.87677
50.91828;-219.3613;62.56625
50.97495;-219.3567;62.5687
50.99974;-219.3521;62.54052
51.46359;-219.3498;62.72833
51.23599;-219.3394;62.53568
51.83781;-219.3379;62.88047
51.21021;-219.3369;62.47276
52.51453;-219.3325;63.48766
51.02245;-219.3288;62.53755
51.55844;-219.3281;62.71286
52.80651;-219.3256;63.44833
51.86464;-219.3252;62.94005
51.11312;-219.3235;62.46172
51.2163;-219.3233;62.54578
51.76385;-219.3129;62.72682
50.29651;-219.3123;61.69135
51.66682;-219.305;62.89104
52.65297;-219.2996;63.52489
51.48234;-219.2902;62.68495
51.23078;-219.289;62.41401
51.43667;-219.2877;62.76453
51.78318;-219.2831;62.8201
50.96083;-219.2806;62.58213
51.72198;-219.2783;62.80849
51.40583;-219.2779;62.72214
51.09448;-219.2765;62.44172
50.92963;-219.2683;62.53854
51.0526;-219.2679;62.5051
50.97219;-219.2658;62.57255
50.21109;-219.2648;61.67292
51.05161;-219.2646;62.56297
50.94604;-219.2644;62.51599
51.64625;-219.2585;62.64932
51.80542;-219.2573;62.9512
51.26292;-219.249;62.57828
49.2675;-219.246;60.72146
51.41037;-219.2365;62.69781
51.84078;-219.2336;62.94531
52.76052;-219.2331;63.51547
51.56213;-219.2287;62.78932
51.24266;-219.2246;62.51286
50.07984;-219.2227;61.73354
50.18161;-219.2223;61.7613
51.65427;-219.2206;62.75344
51.53422;-219.2204;62.68526
49.88219;-219.2173;61.75625
50.0136;-219.2131;61.76682
51.14286;-219.2121;62.51469
51.15781;-219.2102;62.5336
51.58912;-219.2102;62.70187
51.37411;-219.2021;62.6362
52.6599;-219.201;63.4924
51.77281;-219.2004;62.85568
52.0774;-219.2002;62.93005
50.28682;-219.1994;61.70125
51.51396;-219.1915;62.80964
51.67276;-219.191;62.82135
50.73828;-219.1856;62.54255
51.8075;-219.1806;62.87078
51.03995;-219.1665;62.48542
52.00255;-219.1581;62.94099
51.45573;-219.1563;62.57385
51.07787;-219.1558;62.50578
50.01583;-219.1527;61.74396
50.98969;-219.1525;62.5061
51.09792;-219.1494;62.43906
53.14375;-219.1492;63.96245
51.32599;-219.1446;62.56234
51.31839;-219.1427;62.60484
52.71599;-219.1394;63.46984
51.64761;-219.1383;62.7564
50.00417;-219.1306;61.42776
51.69625;-219.1298;62.81198
51.56328;-219.1248;62.66969
51.16177;-219.1171;62.52662
50.0499;-219.1127;61.63958
53.13334;-219.1106;63.96286
51.42583;-219.1056;62.83151
50.95677;-219.1023;62.45187
52.13125;-219.0996;62.9612
51.43021;-219.0973;62.61666
51.58313;-219.095;62.74177
53.14766;-219.0898;63.95917
50.98719;-219.0887;62.4612
51.55635;-219.086;62.69193
51.57901;-219.0854;62.71495
50.89729;-219.0815;62.47036
51.25943;-219.0806;62.46333
50.24656;-219.0802;61.6788
50.92812;-219.0798;62.53516
51.44839;-219.0685;62.74094
51.10443;-219.0663;62.53036
51.29818;-219.065;62.54297
51.07359;-219.0625;62.46458
51.57536;-219.0619;62.73526
50.18;-219.06;61.68333
50.31713;-219.0592;61.69682
50.70448;-219.0579;62.56208
50.13344;-219.0577;61.67615
50.93224;-219.0571;62.39521
51.27932;-219.0565;62.55245
51.29281;-219.056;62.53781
50.31672;-219.0529;61.6837
51.97781;-219.0485;62.95219
52.75172;-219.0481;63.51557
51.04453;-219.0433;62.54396
53.08537;-219.0415;63.95182
50.20739;-219.0415;61.66531
51.6726;-219.0415;62.7699
51.54365;-219.0408;62.77662
51.85714;-219.0383;62.96094
51.18547;-219.0331;62.45292
51.09682;-219.03;62.52245
52.6337;-219.0265;63.56344
51.21526;-219.0235;62.48672
51.48849;-219.0221;62.62948
51.60068;-219.0196;62.79151
51.19755;-219.0194;62.53271
50.19703;-219.0185;61.68682
51.19203;-219.0177;62.50375
51.23489;-219.0169;62.56937
51.76104;-219.0117;62.83375
51.53984;-219.0027;62.73703
51.75375;-218.995;62.85458
51.1187;-218.9942;62.4724
51.2325;-218.9906;62.50854
51.56552;-218.9854;62.67479
51.78;-218.9842;62.82073
53.17453;-218.9763;63.97031
52.78062;-218.9758;63.54187
50.23016;-218.9752;61.67583
49.9511;-218.9721;61.59479
51.57896;-218.9719;62.71141
52.12214;-218.9685;62.96672
50.13948;-218.966;61.69792
50.06734;-218.9602;61.67078
51.46724;-218.9567;62.62667
51.02636;-218.9556;62.49146
51.54948;-218.9379;62.65276
51.63411;-218.9375;62.83083
51.65896;-218.935;62.78417
51.66099;-218.9344;62.75026
50.8974;-218.9331;62.55088
51.14938;-218.9327;62.50255
52.72062;-218.9315;63.44641
51.22604;-218.9298;62.5761
51.97323;-218.9277;62.94604
52.73375;-218.9273;63.50099
49.60182;-218.9194;61.26339
51.46463;-218.9148;62.6624
51.23714;-218.9115;62.48286
52.83375;-218.9108;63.96688
51.5401;-218.9073;62.7575
50.06146;-218.9054;61.6675
53.14292;-218.904;63.925
50.2626;-218.9012;61.75854
51.18599;-218.8913;62.58427
51.66484;-218.8871;62.8287
52.63536;-218.8862;63.62797
52.22995;-218.8862;62.9362
51.17958;-218.8796;62.55792
50.96708;-218.8777;62.5087
53.2187;-218.8729;63.96083
50.99547;-218.8725;62.55938
52.7324;-218.8658;63.53984
51.20094;-218.8621;62.52953
51.97443;-218.8592;62.9549
51.20151;-218.8512;62.39557
51.36651;-218.851;62.56136
50.3125;-218.8492;61.68656
51.62;-218.8479;62.84125
51.01953;-218.8427;62.41875
51.68287;-218.8417;62.7776
51.41177;-218.839;62.58125
51.45979;-218.8346;62.71432
51.7187;-218.826;62.79776
50.83359;-218.8254;62.4462
51.26786;-218.8252;62.59193
51.8012;-218.8206;62.96677
51.45068;-218.8194;62.69781
50.33714;-218.8188;61.70662
51.04698;-218.8179;62.51521
51.24073;-218.8165;62.53162
51.66021;-218.8158;62.65656
51.70292;-218.8148;62.73969
