K5F5.PV;K5F6X.PV;K5T16.PV;K5T15.PV;K5T17.PV
33.51048;28.01776;95.22437;110.1862;125.9413
33.35819;28.15347;95.345;110.1862;126.05
31.46125;27.25594;96.14625;110.185;124.0219
32.72517;28.00019;94.88375;110.185;125.8975
33.44956;28.11863;94.5875;110.1838;125.1294
34.83503;27.53176;94.86938;110.1837;125.3763
33.43138;28.14153;94.535;110.1825;125.0969
32.33959;28.1189;95.08437;110.1813;125.7875
32.99645;28.4388;94.93125;110.1813;125.8506
33.36953;28.12311;94.555;110.18;125.0919
35.16141;27.92703;94.98938;110.18;125.7975
33.479;27.64772;94.91438;110.18;125.165
31.97674;27.97892;95.405;110.18;125.95
33.73462;28.16161;94.79813;110.1787;125.6606
33.73484;27.75529;94.85812;110.1787;125.4306
33.34945;27.61613;94.815;110.1787;125.2925
32.69479;27.57101;94.98875;110.1787;125.3844
32.23705;28.59064;95.40938;110.1787;126.2325
32.81317;28.04873;95.01938;110.1787;125.1306
33.83234;27.76937;94.87625;110.1775;125.5262
32.74567;27.83291;95.10812;110.1775;125.6825
33.12406;27.6754;94.79813;110.1763;125.2238
32.77748;27.50294;94.975;110.1763;125.3519
32.85857;28.046;95.02625;110.1762;125.13
35.27773;27.53561;94.76063;110.1738;125.6206
33.83044;28.07092;94.87;110.1725;125.655
33.40396;28.14281;95.3925;110.1725;126.0631
33.22312;27.89213;94.62563;110.1712;124.9563
32.68521;27.77919;95.05688;110.17;125.475
33.57816;27.68996;95.34375;110.17;125.9356
34.40524;28.18133;94.77125;110.1688;125.6075
33.25829;28.11287;95.22312;110.1688;125.93
32.38852;28.1476;94.99438;110.1687;125.8406
32.19103;28.50944;95.40312;110.1687;126.2706
26.78516;23.04781;96.85875;110.1687;121.44
33.2233;27.41173;94.92438;110.1675;125.3281
33.49161;28.04273;95.19687;110.1675;126.0656
32.99641;27.50104;94.99687;110.1663;125.3169
32.69389;27.59009;95.00562;110.1663;125.4212
32.48207;28.13142;94.91812;110.1663;125.8581
32.93842;28.00447;95.33688;110.1663;126.2056
32.48367;27.65919;95.67188;110.165;128.0806
34.99698;27.93335;94.73063;110.165;125.785
35.01112;27.82155;94.76937;110.165;125.7375
35.07256;28.0625;95.04562;110.165;125.8913
33.46747;27.54569;94.92062;110.165;125.115
33.12077;27.51307;94.775;110.1637;125.2169
33.69644;27.70482;94.98875;110.1637;125.425
33.81603;27.95655;94.87563;110.1625;125.6325
33.78329;27.7567;94.83562;110.1625;125.4662
33.13084;27.65062;94.79437;110.1625;125.2469
35.30983;27.65993;94.77563;110.1625;125.6725
32.70543;28.04613;95.05251;110.1625;125.7444
33.50918;27.58534;94.89812;110.1625;125.1525
32.09032;27.83014;95.43313;110.1625;125.9512
33.85688;28.0919;94.83625;110.1613;125.6812
34.5162;28.24586;95.07875;110.1613;125.9419
34.30482;28.09262;94.7075;110.16;125.4
32.71572;27.6785;95.03062;110.1588;125.5044
32.43593;28.17109;94.99125;110.1588;125.8456
34.48758;27.41814;94.865;110.1575;125.3675
33.1662;27.54402;94.80312;110.1563;125.2481
34.02296;27.96512;94.95688;110.1563;125.2875
34.41508;28.06837;94.75813;110.155;125.5287
32.16705;28.30148;95.4125;110.155;126.1881
33.59327;28.00483;95.20062;110.155;126.0812
31.82591;27.89563;95.41563;110.1538;126.0387
32.1988;27.85317;94.64563;110.1525;124.945
34.61336;28.22989;94.70563;110.1525;125.8481
35.19475;27.69349;94.76125;110.1525;125.7031
34.0037;27.87496;94.93313;110.1513;125.2369
33.7055;27.6069;94.83812;110.1512;125.4056
32.72062;27.7883;95.0775;110.15;125.5681
34.15886;27.7984;94.92687;110.15;125.3013
34.14739;27.8834;94.9375;110.15;125.25
32.70305;27.78127;95.07063;110.1488;125.5875
33.74733;27.81817;94.95688;110.1488;125.4088
34.11093;28.0056;94.95688;110.1488;125.315
32.97758;27.64942;94.73187;110.1462;125.2031
35.0458;27.66773;94.79875;110.1462;125.5444
34.14375;28.24656;95.05938;110.1462;125.9819
32.92738;27.95303;95.05312;110.145;125.1963
33.57943;27.51173;94.79688;110.1438;125.3187
32.42735;28.23471;95.0025;110.1438;125.8594
34.14587;28.30017;95.045;110.1438;125.9969
33.50723;28.02095;95.19187;110.1438;126.08
31.83403;27.80472;95.49438;110.1425;127.8369
33.89337;27.75648;94.86125;110.1425;125.53
35.09945;27.71216;94.78437;110.1425;125.575
31.91097;27.81341;94.63125;110.1413;124.9594
33.85363;28.0516;94.84812;110.1413;125.6581
32.54893;28.17895;95.04375;110.1413;125.7681
33.9789;27.58061;95.20563;110.1413;125.9406
31.93371;27.94108;95.40813;110.1413;126.0163
33.53777;27.99582;95.19125;110.1413;126.0794
33.83688;28.11491;94.87937;110.14;125.6144
33.35209;28.19034;94.56625;110.14;125.1087
34.47217;27.60399;94.92188;110.14;125.2056
32.90948;28.09043;95.35812;110.14;126.2663
34.43732;28.08971;94.775;110.1387;125.5756
34.16037;27.97776;94.72438;110.1387;125.31
33.89766;28.05266;94.8675;110.1375;125.6494
33.84069;27.78965;95.30938;110.1375;125.9437
32.23934;28.54195;95.39812;110.1362;126.205
32.69746;27.90198;95.06687;110.135;125.6106
35.11152;28.15139;95.02375;110.135;125.9344
32.87827;28.07136;95.35313;110.135;126.2162
35.04247;27.60638;94.80312;110.1338;125.5375
33.86395;27.6055;94.855;110.1325;125.4963
33.68413;27.49664;94.84;110.1325;125.3875
32.72434;28.01464;95.08063;110.1325;125.7325
32.92355;27.70667;95.37375;110.1325;125.9487
34.35291;28.00603;94.71562;110.1312;125.39
32.4903;28.12261;95.01625;110.13;125.8206
34.27813;28.19502;94.81688;110.13;125.7994
33.81237;28.01744;94.80875;110.1275;125.6825
33.89231;27.94752;94.83625;110.1275;125.6625
35.0624;28.1533;94.71625;110.1275;125.8206
34.32203;28.07814;94.74687;110.1275;125.4844
34.03387;27.7778;95.24375;110.1263;125.95
33.1892;27.59093;94.78875;110.125;125.2469
32.44468;28.28954;94.92438;110.125;125.8675
34.33285;28.13376;94.71875;110.125;125.4394
33.70211;28.02464;94.77375;110.1237;125.6837
33.12689;27.95861;94.96;110.1237;125.4188
32.44736;27.74963;95.70062;110.1225;128.0469
33.54391;27.66394;95.36312;110.1225;125.9469
32.85528;27.96398;95.01688;110.1225;125.1494
32.25943;27.92444;95.4375;110.1212;126.0675
31.90983;27.84835;94.60812;110.12;125.0031
33.7607;28.1503;94.78687;110.12;125.6725
34.04322;28.38483;95.05063;110.12;126.0294
33.55147;27.44499;94.80812;110.1188;125.3269
32.14439;27.75721;94.68437;110.1188;125.1725
32.16748;27.75421;94.67937;110.1188;125.175
33.46206;27.7489;94.93125;110.1188;125.1137
32.4191;28.23611;95.015;110.1175;125.8344
32.91191;28.07483;95.30875;110.1175;126.1612
32.73661;27.84023;95.08375;110.1162;125.6444
34.05588;27.80206;95.25;110.1162;125.9613
33.20259;27.93199;94.9675;110.1162;125.4081
32.44804;28.2835;94.97188;110.115;125.8913
34.38629;28.26117;94.84875;110.115;125.8019
34.30381;28.30041;94.77438;110.115;125.7025
32.81377;28.21438;94.8725;110.115;125.6856
34.04542;27.74775;95.27187;110.1137;125.96
33.39087;27.61946;94.88438;110.1125;125.1081
32.81939;28.35772;94.86375;110.1125;125.7219
35.0522;28.17722;94.72625;110.1113;125.8556
32.71416;27.82367;95.08375;110.1113;125.5387
33.50266;28.16765;94.57313;110.1113;125.1656
34.24736;28.06018;94.72437;110.1113;125.3781
34.32877;28.24351;94.79562;110.1075;125.7431
32.30044;28.03862;95.39625;110.1062;126.1575
32.91722;27.96749;95.05875;110.1062;125.2875
33.5;27.74686;95.37063;110.105;125.9444
33.49961;28.05528;95.17062;110.105;126.0656
33.3933;28.04203;94.67813;110.1038;125.6062
34.04775;28.39801;94.70062;110.1038;125.8644
33.14339;27.79574;94.96375;110.1038;125.4081
32.65987;27.94345;95.09125;110.1012;125.7194
33.18067;27.80849;94.96313;110.1012;125.39
33.81406;28.01809;94.87625;110.1;125.6275
33.85817;27.8056;94.8625;110.1;125.5625
33.49855;28.11773;95.16125;110.1;126.0781
33.7402;28.17027;94.71875;110.0987;125.6681
33.8485;27.93484;94.86063;110.0963;125.5938
32.13652;27.95084;94.68375;110.0963;125.1944
34.24862;28.10588;95.16688;110.0963;126.105
31.88451;27.92574;95.37375;110.0962;125.9587
31.49981;27.34436;96.17813;110.095;123.935
31.92965;28.09738;94.59375;110.095;125.2025
33.47966;27.71217;94.90875;110.095;125.0844
34.99197;28.10401;94.74375;110.0938;125.815
34.32075;28.18847;94.77312;110.0938;125.6544
34.34428;27.77558;94.65062;110.0925;125.4581
34.03088;27.74529;95.22625;110.0925;125.95
32.71809;28.14865;95.05875;110.0913;125.765
26.80497;22.99851;96.83;110.09;121.3969
33.95685;27.62724;95.16312;110.0888;125.9538
32.92604;28.13873;95.35938;110.0887;126.2981
31.93716;27.82868;94.61187;110.0875;125.0981
32.86253;28.05074;95.31;110.0875;126.1225
31.90892;27.73599;94.61188;110.085;124.9531
33.99557;28.33807;94.68687;110.0837;125.8356
34.03835;28.32947;94.69938;110.0837;125.8712
34.42489;27.91577;94.65313;110.0813;125.4244
33.54239;28.03948;94.55313;110.0813;125.1525
33.60689;28.18449;94.61;110.0813;125.1881
33.02906;27.89541;94.95812;110.08;125.4362
33.505;27.99833;94.7725;110.0788;125.6406
31.93169;27.98367;94.59875;110.0775;125.2325
34.21461;27.88603;94.73;110.0775;125.3088
32.99797;27.93963;95.06313;110.0775;125.3281
32.18855;28.332;95.36313;110.0762;126.2613
31.93376;27.76825;94.59563;110.075;124.9912
33.12845;27.52948;94.73875;110.075;125.2006
32.36183;28.17418;94.90625;110.075;125.6606
34.30104;28.25951;94.805;110.075;125.7813
34.32818;27.94563;94.64188;110.0738;125.5125
34.33427;28.26617;94.82938;110.0725;125.7712
34.35232;28.02945;95.13438;110.0725;126.0725
34.0326;28.35553;94.68313;110.07;125.81
32.96114;27.96871;95.03125;110.07;125.2438
33.53001;28.11706;95.15625;110.0688;126.0675
32.21899;28.1044;94.96562;110.0687;125.5219
33.66658;28.1902;94.5975;110.0675;125.2125
34.01035;27.84957;95.27563;110.0675;125.9644
32.29411;28.05007;95.4175;110.0675;126.1494
33.77493;27.94383;94.91187;110.0675;125.2262
33.57555;27.98905;94.555;110.0663;125.1488
33.08341;27.91367;94.95125;110.0663;125.4212
32.35397;28.29067;94.89188;110.0662;125.7369
33.82593;27.78959;94.85;110.065;125.5587
33.95619;27.79626;95.31937;110.065;125.9388
32.78902;28.08187;94.97;110.06;125.5919
35.71011;30.23196;94.14562;110.06;127.1787
32.91457;28.04601;95.38688;110.0588;126.2444
34.28725;27.98786;95.12063;110.0588;126.1119
32.35399;28.24466;94.89875;110.0587;125.7463
33.37759;28.56471;94.6525;110.0575;125.8206
33.11511;27.72702;94.88625;110.0575;125.0719
33.97568;27.77132;95.1325;110.0575;125.9662
32.19305;27.87992;94.8625;110.0563;125.1362
34.01634;27.6031;95.17687;110.0563;125.9381
33.27157;28.01728;94.64125;110.055;125.5081
32.17065;28.00858;94.9725;110.055;125.5219
33.74213;27.86017;94.49937;110.0537;125.1263
32.38231;28.57294;94.62375;110.0537;125.5506
33.99302;27.60638;95.12187;110.0537;125.9475
34.01887;27.84708;95.28188;110.0537;125.9525
31.93763;27.85826;94.62312;110.0525;125.0831
33.69709;27.85659;94.48938;110.0525;125.1062
33.03192;28.55737;94.6425;110.0525;125.7669
32.51608;28.22106;94.94688;110.0525;125.8625
34.01784;28.33163;95.03938;110.0525;126.0694
32.86585;27.95316;94.965;110.0525;125.4931
31.90616;27.95159;94.59438;110.0513;125.1644
32.72594;27.76728;94.99563;110.0512;125.5456
32.90926;27.97098;94.64063;110.05;125.4987
32.20817;28.26692;94.65376;110.05;125.2113
32.17601;28.57412;94.64188;110.05;125.28
33.06274;28.52583;94.65813;110.05;125.8069
32.31326;28.08215;94.94375;110.0488;125.6
33.12253;27.66552;94.73312;110.0475;125.1881
34.12459;27.76255;94.74125;110.0475;125.2894
33.79085;27.83313;94.72437;110.0475;125.2306
34.28765;27.83598;94.63313;110.0462;125.4831
34.38005;27.92377;94.64125;110.0462;125.385
32.36905;28.5931;94.6175;110.0462;125.6338
33.68391;28.19256;94.62937;110.0462;125.2281
33.70808;28.30299;94.63187;110.0462;125.2431
34.24244;28.08582;94.73;110.0462;125.3406
32.90261;28.13937;95.27876;110.0462;126.05
34.27641;27.82546;94.67687;110.0425;125.5131
33.47357;27.97737;94.685;110.0425;125.6162
33.73174;28.07551;94.76625;110.0425;125.6675
31.51947;27.17033;96.16813;110.0413;123.8587
32.35622;28.70653;94.5775;110.0413;125.44
32.91191;28.18095;95.28562;110.04;126.0519
32.89599;28.04411;94.6325;110.0375;125.5219
34.00844;28.33462;95.01938;110.0375;126.1263
32.93132;28.07549;95.28125;110.0375;126.1
33.75596;28.17304;94.585;110.0362;125.225
32.01065;27.97577;94.59625;110.035;125.2813
32.42159;28.33259;94.86188;110.035;125.7419
32.28689;28.12635;94.93312;110.0338;125.5625
32.74194;27.95117;94.96188;110.0338;125.5113
32.2903;28.07651;94.93625;110.0313;125.5756
32.14009;28.37259;94.64063;110.03;125.2419
32.3551;28.25345;94.88438;110.0287;125.6931
32.20684;27.60727;94.86124;110.0287;125.0938
33.0691;28.49846;94.62125;110.0275;125.7387
32.84464;28.13491;95.095;110.0275;125.4888
32.94501;27.9174;94.62125;110.025;125.4825
33.48703;27.69357;94.99;110.025;125.5569
32.48972;27.6525;95.72312;110.0238;128.0225
32.93709;28.16353;95.26312;110.0238;125.9437
33.75553;28.00578;94.90125;110.0238;125.1925
33.52352;28.09837;94.73875;110.0212;125.6237
32.33752;28.17949;94.9325;110.0212;125.62
32.92759;28.13556;95.25625;110.0212;125.955
32.23725;28.76831;94.6175;110.02;125.3375
32.83888;27.86062;94.95563;110.02;125.4944
32.02564;27.8568;94.62063;110.0188;125.3525
32.04013;27.64828;94.69063;110.0188;125.1644
32.16298;28.43964;94.64313;110.0188;125.2613
32.14512;27.91476;94.8525;110.0188;125.1875
32.8774;28.08817;95.11125;110.0188;125.4313
34.18422;27.8437;95.095;110.0175;125.9863
32.31159;28.28876;94.9075;110.0163;125.6831
32.83225;28.00931;94.97;110.0163;125.5231
33.54192;27.89305;94.63687;110.015;125.2769
33.76951;28.22864;94.75063;110.015;125.3337
32.89349;28.06303;95.10563;110.015;125.3631
34.30993;27.88648;94.64;110.0137;125.5269
33.05415;28.67948;94.62688;110.0137;125.7256
33.48096;27.80885;94.9925;110.0137;125.5644
32.35975;28.29839;94.86562;110.0137;125.7694
33.80075;28.02385;94.8825;110.0137;125.1581
32.88095;28.08073;95.07938;110.0125;125.9925
31.90156;27.9222;95.50125;110.0113;127.7313
33.92575;27.83978;94.445;110.01;124.9575
33.76414;28.07234;94.63562;110.01;125.2738
32.42607;28.63818;94.61687;110.0088;125.5313
33.64431;27.84816;94.51;110.0075;125.1694
32.03336;27.93521;94.60062;110.0062;125.3175
33.89528;27.83086;94.45313;110.0062;124.9844
32.46463;28.17724;94.86625;110.0062;125.8013
33.18459;27.68714;94.77812;110.0062;125.2369
32.94571;28.07068;95.22187;110.0062;125.8981
33.28113;27.79432;94.74937;110.005;125.2375
32.54899;28.12261;95.00562;110.0025;125.7344
34.23716;28.02052;95.11625;110.0025;126.1106
31.85986;27.79157;95.51;110.0013;127.6269
33.39961;28.21019;94.6325;110.0013;125.5513
32.92446;28.52325;94.63313;110.0013;125.6744
34.16443;27.94787;94.64562;110;125.33
32.99733;27.95697;95.085;110;125.3319
32.85528;28.17686;95.11;110;125.5219
32.83558;28.09658;95.15938;110;125.7169
35.74554;30.10179;94.15938;110;127.1
32.76589;27.85238;94.98312;109.9987;125.475
33.7016;27.66341;94.9625;109.9975;125.5938
33.58246;27.87308;94.51938;109.9962;125.2581
33.71283;27.7579;94.48125;109.9938;125.115
34.01205;27.98965;94.42563;109.9938;124.8556
32.35083;28.69676;94.60812;109.9938;125.4831
35.73271;30.21261;94.145;109.9938;127.135
33.44897;28.05321;94.69188;109.9925;125.5856
32.14875;27.81718;94.67188;109.9925;125.1838
32.22216;28.51504;94.62437;109.9925;125.3194
34.46943;27.90241;95.10375;109.9925;126.0206
33.79774;28.03154;94.89875;109.9925;125.1625
32.89577;27.84519;94.59375;109.9912;125.3719
33.72729;28.16956;94.64938;109.9912;125.27
33.3345;27.96637;95.08;109.9912;126.035
34.29742;28.0518;95.09563;109.9912;126.0581
33.77729;28.05437;94.66;109.99;125.2838
33.81731;28.01903;94.80875;109.99;125.4456
32.29181;27.60407;94.8525;109.99;125.0831
32.91808;28.23956;95.195;109.99;125.8456
33.73742;27.91682;94.48062;109.9887;125.0969
32.30401;28.76029;94.62187;109.9887;125.3625
32.30895;28.32534;94.88062;109.9887;125.6956
33.23229;27.7001;94.795;109.9875;125.2813
33.89017;27.92306;94.49875;109.9863;125.0019
33.72794;28.21539;94.63875;109.9863;125.255
33.70267;27.77932;94.9375;109.9863;125.6269
33.5111;27.80076;94.98688;109.9863;125.58
32.29277;28.29317;94.90625;109.985;125.6488
33.41571;28.23193;94.64375;109.9837;125.5669
33.52351;27.69944;94.99375;109.9837;125.5794
32.78781;28.10951;94.98875;109.9837;125.5969
32.94769;27.84213;94.6075;109.9825;125.4088
33.55908;27.7777;94.99625;109.9813;125.5556
33.91741;27.91315;94.52;109.9812;125.03
34.22713;27.72443;94.70812;109.9812;125.2731
32.4783;28.1164;94.99;109.9812;125.7481
33.08285;27.75291;94.9625;109.98;125.5094
32.38433;28.56221;94.59;109.9788;125.6
33.55222;27.71522;95.00375;109.9788;125.575
32.34257;27.98885;94.9675;109.9775;125.4894
34.00416;27.909;94.41688;109.9762;124.8381
33.93695;27.82614;94.71;109.9762;125.2725
32.27248;27.96157;94.80437;109.9762;125.3187
31.8821;27.20481;96.14562;109.975;123.77
33.62535;27.76845;94.50626;109.975;125.1975
33.36584;28.22724;94.62563;109.975;125.5481
32.26592;28.70864;94.625;109.975;125.3688
32.68414;27.84094;94.98125;109.975;125.5125
33.8429;27.76046;94.71188;109.975;125.275
32.79279;28.12612;94.97375;109.975;125.5869
32.41598;28.15397;95.01563;109.975;125.8163
33.04006;27.92214;94.39812;109.9737;124.7813
33.60825;27.80788;94.96562;109.9725;125.5619
33.97177;28.36941;95.06812;109.9725;126.1494
34.04733;28.39089;95.04562;109.9713;126.1031
34.44494;27.90735;95.04438;109.9713;126.0806
33.81644;28.09306;94.6775;109.9712;125.3063
33.73826;27.7106;94.94749;109.9712;125.5881
33.45988;27.87232;94.51;109.97;124.6288
32.32587;28.67437;94.60875;109.97;125.4169
34.01678;28.29881;95.07562;109.97;126.09
34.45251;27.98597;95.02125;109.97;126.0812
32.93328;27.9769;94.61313;109.9688;125.455
32.48882;28.13217;95.01563;109.9688;125.6756
32.44285;28.14026;95.04688;109.9688;125.8844
33.5684;27.91467;94.5725;109.9675;124.9688
33.82866;28.12905;94.80688;109.9675;125.4056
33.62513;27.75093;94.99;109.9675;125.5681
32.95556;27.82026;94.80563;109.9675;125.3356
32.83203;28.14812;95.10313;109.9675;125.4275
32.27133;27.91896;94.8325;109.9662;125.3006
32.82399;28.19827;95.12125;109.9662;125.5888
32.93864;27.91058;94.60562;109.965;125.43
33.60692;27.83463;94.52375;109.965;125.1875
33.94549;28.45109;95.02438;109.965;126.1513
32.18763;27.94064;94.82063;109.965;125.2275
32.21722;27.81226;94.86687;109.9637;125.1387
33.37888;28.15779;94.59312;109.9625;125.5556
33.73072;27.95566;94.84625;109.9625;125.455
33.79816;27.78609;94.73438;109.9625;125.2419
32.40809;28.1323;95.045;109.9625;125.7694
33.68304;27.82443;94.9475;109.96;125.59
33.77208;28.14112;94.72875;109.9587;125.375
34.29681;28.01542;95.09063;109.9575;126.1062
33.85493;27.87523;94.4875;109.9563;125.0431
33.07128;27.99596;94.375;109.9563;124.7738
33.51154;27.89751;94.595;109.955;125.2238
33.06405;28.28146;95.04625;109.955;126.085
32.41985;28.19065;95.05187;109.955;125.9394
32.83022;28.21151;95.15437;109.9538;125.6281
32.86857;28.25412;95.05563;109.9538;125.9837
33.48596;27.73827;94.99812;109.9525;125.5938
34.43141;27.91276;95.02813;109.9525;126.0781
33.57314;27.99018;94.55563;109.9512;124.9075
32.94239;27.91171;94.5075;109.9512;125.4063
33.77277;28.06789;94.76063;109.9512;125.4206
32.82492;28.22101;95.15688;109.9512;125.5569
26.83941;22.97409;96.82375;109.9512;121.3713
33.50007;27.96869;94.52875;109.95;124.7712
33.64691;27.78664;94.525;109.95;125.155
32.20022;27.77551;94.83;109.95;125.1094
33.83559;28.11215;94.87187;109.95;125.1525
33.0601;28.04242;94.40125;109.9475;124.7969
34.47618;27.8237;95.07375;109.9475;126.0381
33.79817;28.16805;94.745;109.9463;125.3344
32.52172;27.95274;94.9925;109.9463;125.6594
33.49094;27.75127;95.005;109.945;125.5737
32.86523;28.1217;95.16062;109.945;125.7881
32.52168;28.19627;95.0425;109.9438;125.835
33.35323;28.41025;95.04625;109.9437;126.1731
33.00587;27.76994;94.45438;109.9425;125.3019
34.4861;27.99373;95.02563;109.9425;126.0569
33.89894;27.94622;94.44813;109.9413;124.8988
33.3654;28.01399;94.60563;109.9413;125.5681
33.84552;27.84094;94.58875;109.9412;124.9962
33.78932;28.02755;94.65063;109.94;125.2738
33.64524;27.77523;94.51563;109.9388;125.25
32.89793;28.23218;95.18625;109.9388;125.81
32.45966;27.9753;94.36875;109.9375;124.775
33.78543;27.89688;94.92937;109.9362;125.5719
32.19654;27.85553;94.82625;109.9362;125.2375
33.15986;28.07343;94.86125;109.9362;125.1219
33.10253;28.34981;95.03751;109.935;126.1212
34.16956;27.82591;94.60125;109.9338;125.1188
34.45592;27.90161;95.10625;109.9338;126.0194
32.87312;28.18638;94.94625;109.9337;126.0044
33.67026;27.93147;94.53;109.9325;125.2519
32.53735;28.09931;94.9775;109.9313;125.6294
33.49398;28.04035;94.53562;109.9312;124.785
33.72058;27.95598;94.88687;109.9287;125.5406
33.58778;27.91862;94.7325;109.9287;125.2606
32.94004;28.28431;95.00375;109.9287;126.0006
33.82463;27.97676;94.49313;109.9275;125.0563
33.73656;28.01092;94.76437;109.9275;125.3887
33.28551;27.76865;94.76625;109.9275;125.24
32.89666;27.78026;94.45187;109.9263;125.3112
32.82514;28.18673;94.96562;109.925;125.9756
35.73535;30.14071;94.12437;109.925;127.0456
