K5F5.PV;K5F6X.PV
35.18149;27.51816
35.17996;27.95267
35.17941;28.06889
35.17851;28.09437
35.17809;27.81414
35.17687;26.56873
35.17678;27.37782
35.1735;28.08232
35.17179;26.04588
35.17135;27.22042
35.17102;27.98688
35.16893;27.71295
35.16839;25.58062
35.16686;27.60282
35.16598;27.70213
35.16585;25.21005
35.16357;27.73527
35.15689;27.83864
35.15623;25.43827
35.15144;25.67102
35.14713;28.28535
35.1461;27.87956
35.14381;28.1112
35.14326;28.67195
35.14037;25.77156
35.13986;29.3008
35.13818;25.40876
35.13754;26.37019
35.13313;26.614
35.13123;25.76028
35.13024;28.56179
35.13012;25.7223
35.12529;28.35186
35.12355;29.18664
35.12309;27.96834
35.12247;25.65617
35.12137;28.10478
35.12115;27.71676
35.12025;28.47341
35.11919;28.01963
35.11914;25.35141
35.11715;25.95966
35.11703;25.65784
35.11634;26.22554
35.11564;25.94951
35.11441;25.84884
35.11434;29.35142
35.11109;25.65073
35.10937;28.22066
35.10681;27.7367
35.10616;28.39617
35.10461;26.67436
35.10355;28.56925
35.10306;27.78916
35.10225;27.54666
35.10214;26.89344
35.10166;27.50741
35.1015;28.40688
35.10124;27.71806
35.10019;28.75299
35.09793;26.94366
35.09774;28.32708
35.09657;28.20082
35.09584;28.43281
35.09486;26.36041
35.09477;25.64558
35.09452;25.7164
35.09359;25.81505
35.09233;25.3265
35.08984;25.55857
35.08963;25.35617
35.08804;25.73267
35.0868;26.78222
35.08544;25.84198
35.08511;28.13642
35.08308;28.18348
35.08278;28.23619
35.08237;25.78844
35.08179;25.78605
35.08004;28.18999
35.07939;25.76445
35.07421;25.78464
35.0727;26.59428
35.07181;25.83671
35.07096;27.7548
35.07032;27.2514
35.06953;26.032
35.0671;25.63344
35.06496;28.33768
35.06103;28.23719
35.06015;26.44997
35.05982;28.31506
35.05931;27.40071
35.05629;28.145
35.05472;25.41121
35.05464;28.19321
35.05402;25.82167
35.0491;26.00103
35.04829;28.29077
35.04807;28.02349
35.04708;25.76119
35.04697;26.07078
35.04349;27.60495
35.04322;25.80089
35.04262;28.34428
35.04236;27.33848
35.04229;27.57293
35.03783;25.99617
35.03741;27.14227
35.03641;28.39577
35.03629;27.87923
35.0357;25.67637
35.03531;25.68005
35.03436;25.65206
35.03426;26.50818
35.03412;28.21007
35.03304;28.05067
35.02793;28.54067
35.02726;28.58175
35.02668;27.34977
35.02607;26.65306
35.02565;28.74426
35.02553;26.68035
35.02465;28.18693
35.02368;29.07493
35.02225;29.32778
35.02181;25.65874
35.02085;25.84337
35.01997;27.18736
35.01833;27.73307
35.01796;27.68365
35.01721;27.46013
35.0164;27.25731
35.01622;25.65558
35.01612;25.48534
35.01468;25.42566
35.01317;27.99579
35.01273;28.52133
35.01216;27.61495
35.01198;28.1825
35.01141;28.1773
35.00918;25.37379
35.00918;27.20683
35.00737;28.47999
35.00714;28.1262
35.00653;25.90381
35.00346;25.50923
35.00332;25.75991
35.00241;25.65117
35.00231;26.69185
35.0007;27.81775
35.00061;25.84732
35.00052;25.87822
34.99627;25.69357
34.9949;29.86645
34.99089;28.94963
34.989;25.63259
34.98853;25.72182
34.98719;26.19597
34.9867;25.69724
34.985;29.18229
34.98462;25.80746
34.98155;27.79075
34.98063;25.52361
34.97917;25.97171
34.97575;25.65967
34.97464;25.76219
34.97361;29.32372
34.97316;29.10976
34.97168;25.73499
34.97118;27.80871
34.97104;28.38543
34.97084;26.17347
34.97078;28.32345
34.96935;25.52671
34.96882;25.638
34.96881;28.20311
34.96717;27.05693
34.96697;25.83292
34.96547;25.81998
34.96219;25.58543
34.96206;28.14998
34.95965;25.81594
34.95902;28.46376
34.95794;25.95933
34.95633;28.09699
34.95606;27.06228
34.95527;27.48116
34.95383;25.7286
34.95338;25.62347
34.95266;25.86352
34.95202;28.33543
34.95055;26.71014
34.94946;28.79601
34.9491;28.68251
34.94648;25.55251
34.94602;27.36987
34.94596;25.58807
34.94481;25.27427
34.94114;28.15796
34.94014;28.60811
34.93983;25.66662
34.93955;28.53571
34.93556;29.11874
34.93475;29.03048
34.9325;27.55524
34.93213;27.49677
34.93135;25.48457
34.93131;29.57034
34.9299;26.76195
34.92941;25.64744
34.92841;28.23572
34.92769;29.24571
34.92696;27.61341
34.92603;27.83463
34.92559;25.21614
34.92542;25.66784
34.92397;28.63191
34.92393;25.74314
34.92374;26.6413
34.92003;29.14447
34.91958;27.42569
34.91707;25.44761
34.91629;26.91047
34.91583;27.32224
34.91526;25.63508
34.91354;29.12534
34.9133;25.67075
34.91327;25.7802
34.91187;25.69709
34.90823;28.24684
34.90813;25.72288
34.90812;25.64974
34.90792;25.64134
34.90708;26.78023
34.90496;28.69437
34.90472;30.48995
34.90468;28.63956
34.90451;26.64419
34.90445;25.69105
34.903;27.24865
34.90142;25.33863
34.901;25.65454
34.8998;25.50842
34.89956;26.87685
34.89851;25.40878
34.89639;25.73396
34.89613;28.60657
34.89599;25.57577
34.89425;28.19899
34.89253;27.53445
34.89169;25.89621
34.88903;25.50151
34.88902;27.5597
34.88889;26.58653
34.888;25.65639
34.88669;25.69732
34.88514;27.31649
34.88424;27.97328
34.8828;26.24498
34.88235;27.61011
34.88071;26.80299
34.88022;27.95692
34.88008;29.93708
34.8786;27.57169
34.87808;25.82905
34.87702;28.42636
34.87595;27.74953
34.87455;26.72515
34.87448;26.94905
34.87448;25.51055
34.87369;26.65949
34.87313;28.39604
34.86901;26.62171
34.86892;25.72388
34.86842;25.73945
34.86751;27.48981
34.86517;25.59025
34.86465;28.25215
34.86431;25.63393
34.86121;27.46001
34.85893;25.32421
34.8585;27.77822
34.85845;27.67541
34.85789;25.86658
34.85785;27.99117
34.85763;25.81971
34.85705;26.74721
34.85628;26.58665
34.85428;28.59224
34.85415;25.83642
34.85281;28.44575
34.85161;25.43217
34.85094;27.85533
34.85057;25.87107
34.84923;26.52039
34.84812;25.76297
34.84621;27.79722
34.84594;28.32324
34.84544;26.32051
34.84328;25.8957
34.84178;29.84816
34.84065;27.41728
34.84065;28.04634
34.84043;28.25139
34.84031;28.504
34.84028;25.65157
34.83986;28.32187
34.83867;28.19327
34.8383;26.06532
34.83816;26.63513
34.8372;25.96443
34.83637;28.08084
34.83556;28.02548
34.83;26.86006
34.82909;28.14944
34.82904;25.54228
34.82875;26.25587
34.82737;26.73357
34.82666;25.90372
34.82509;25.59745
34.82429;25.76508
34.82408;28.40173
34.82396;25.88002
34.82246;26.57801
34.82221;25.66819
34.82216;25.73185
34.82166;26.68673
34.8192;27.63906
34.81679;28.63724
34.81658;26.7215
34.81628;25.83351
34.81441;25.53861
34.81382;25.68902
34.8126;27.54754
34.81152;28.38394
34.81095;26.45566
34.80908;27.76564
34.80881;28.11119
34.80844;25.66068
34.80802;25.51105
34.80655;25.37047
34.8041;25.72776
34.80237;25.53906
34.80224;25.72185
34.8012;25.32206
34.80016;28.27314
34.79958;26.79619
34.799;26.62038
34.79892;28.21299
34.79761;26.85775
34.79718;26.63715
34.79554;28.27212
34.79535;25.46934
34.7953;27.26149
34.79344;25.65034
34.79316;28.21801
34.79168;25.63898
34.79158;26.67657
34.79008;26.90109
34.78917;26.72305
34.78854;25.68447
34.78621;25.94272
34.78588;25.50841
34.78578;25.71024
34.78511;25.42174
34.78429;25.94919
34.7834;26.04347
34.78293;25.87847
34.78289;25.90665
34.7801;26.49521
34.77765;25.5259
34.77717;29.84459
34.77687;25.80004
34.77646;25.94246
34.77582;25.63807
34.77394;27.96313
34.77325;27.00357
34.76981;27.25936
34.76902;26.70032
34.76799;26.74736
34.7672;26.26179
34.76703;27.26571
34.76584;25.63468
34.76351;27.66895
34.76165;27.18884
34.76118;27.60227
34.75978;25.66847
34.75542;27.42013
34.75494;31.88284
34.75476;25.82097
34.75421;28.78399
34.75286;26.71319
34.75223;27.36281
34.75161;25.81158
34.75154;26.59192
34.7496;25.68188
34.74957;27.51843
34.74944;26.58673
34.748;25.94131
34.74796;27.73116
34.74757;25.64239
34.74728;27.41901
34.74323;27.36277
34.74235;25.9944
34.74168;25.28882
34.73923;26.03793
34.73821;26.97871
34.73785;26.84422
34.73716;26.72515
34.73623;25.6106
34.73616;25.74547
34.73567;26.05315
34.73476;25.55966
34.73443;28.36962
34.73392;26.4612
34.73369;25.77384
34.73347;28.26798
34.73287;25.78708
34.73275;26.83114
34.73239;26.03856
34.73146;26.87005
34.73137;25.3765
34.73034;28.54132
34.72856;27.46125
34.72811;28.35954
34.72802;28.0417
34.7274;26.60116
34.72733;27.0501
34.72573;25.76124
34.72234;26.83863
34.7215;25.49501
34.72099;25.82014
34.71978;28.32713
34.71976;27.79494
34.71863;26.54096
34.71809;25.51786
34.71636;25.68219
34.71578;25.74908
34.7154;27.87117
34.71186;26.6687
34.71109;26.59522
34.70944;26.84001
34.70756;25.35651
34.70679;25.59649
34.70463;25.77038
34.704;27.70371
34.70297;28.87634
34.7019;25.47071
34.70112;27.49469
34.70027;28.15878
34.6987;28.02346
34.6955;26.88864
34.69519;25.70818
34.69485;27.64888
34.6945;28.27277
34.69386;26.64479
34.69318;25.57303
34.69224;27.79471
34.69179;26.64031
34.69093;28.03678
34.68828;25.70489
34.68769;28.35266
34.68542;25.52421
34.68483;25.65428
34.68416;25.96313
34.68311;28.47725
34.68284;25.73106
34.68219;25.97998
34.68071;26.64977
34.68065;29.24098
34.68047;28.03458
34.67996;28.73712
34.67743;28.07428
34.67719;25.66339
34.67611;26.63585
34.6738;28.57731
34.67274;25.55065
34.67193;26.16101
34.67191;25.14602
34.67038;25.50933
34.67007;27.31409
34.67006;28.65841
34.66959;27.00604
34.66769;27.26735
34.66651;27.40433
34.6646;25.53916
34.66284;26.01949
34.66255;29.06008
34.66135;28.43268
34.6609;26.73982
34.66032;26.85876
34.65788;27.95476
34.65717;25.76861
34.65617;25.68059
34.65443;27.19435
34.65127;26.81118
34.65117;28.42461
34.64997;27.20878
34.64983;25.86569
34.64971;25.69969
34.64939;27.42045
34.64832;27.37306
34.6478;25.75875
34.64738;27.83721
34.64692;25.90407
34.64637;27.4281
34.64609;25.50651
34.64581;26.68098
34.64516;26.84424
34.64417;28.13537
34.64315;26.98223
34.64297;25.57048
34.64246;25.67797
34.64202;25.81397
34.6417;25.63601
34.64138;25.6682
34.64064;26.61225
34.63808;25.52957
34.63752;28.16462
34.63741;28.2631
34.63675;25.93899
34.63662;30.25454
34.63532;24.94357
34.6351;28.40144
34.63469;25.92999
34.63413;27.69571
34.63381;28.1635
34.63279;27.14815
34.63243;25.42345
34.63201;25.93608
34.63125;28.98341
34.62822;27.092
34.62635;26.34925
34.62559;28.37444
34.62534;28.04481
34.62447;27.9951
34.62394;28.25228
34.62391;25.80683
34.62354;28.20012
34.62349;26.78195
34.62321;26.54941
34.6227;28.63901
34.62225;28.45958
34.62191;25.86936
34.62188;26.68899
34.61996;28.21072
34.61906;27.02103
34.61583;31.15027
34.6155;28.43868
34.61485;27.10378
34.61433;25.88606
34.61429;25.62206
34.61206;25.79662
34.61127;26.88103
34.61103;25.83926
34.6109;27.56671
34.6104;28.20994
34.61036;26.13193
34.61005;27.49148
34.60938;25.87225
34.60604;25.95527
34.60357;25.67926
34.60261;28.80092
34.60226;25.69864
34.60218;28.82938
34.60155;26.66015
34.60124;26.72416
34.60054;28.27263
34.6001;25.70356
34.59985;25.68851
34.59866;25.52393
34.59842;25.05772
34.59576;27.24494
34.59457;25.84386
34.59386;27.82472
34.59385;27.43855
34.59383;25.66507
34.59349;27.50394
34.59327;27.48058
34.59327;26.80651
34.59248;26.73897
34.59161;27.82922
34.59131;28.28399
34.58999;25.82092
34.58982;28.33178
34.58965;28.39969
34.5882;25.71449
34.58782;26.47934
34.58716;27.78274
34.58706;26.60591
34.58676;26.78398
34.58668;25.64601
34.58565;25.80621
34.58546;27.67994
34.58415;26.07092
34.58273;26.72749
34.5807;25.94416
34.57787;26.99736
34.5775;25.81388
34.57508;25.32121
34.57488;28.37983
34.57461;27.48604
34.5744;25.72624
34.57415;26.9662
34.57299;29.00739
34.57248;26.36152
34.57153;26.0173
34.57004;28.61697
34.56966;27.46043
34.5681;26.83437
34.56771;25.67694
34.56647;26.13663
34.56568;25.13163
34.56547;26.85858
34.56495;27.59275
34.56367;25.7798
34.56347;27.71863
34.56209;25.86317
34.56205;25.86576
34.5616;28.50086
34.55853;25.58184
34.55838;26.01954
34.55778;26.56922
34.55696;27.67428
34.55573;25.81441
34.55545;27.24208
34.55478;25.61881
34.55394;26.94386
34.55391;27.93166
34.55347;26.91671
34.5497;26.92953
34.54954;25.61753
34.54921;26.87787
34.5468;30.41639
34.54667;28.18147
34.54646;27.15381
34.54536;27.30164
34.54076;27.55543
34.54034;26.31956
34.54022;26.11374
34.54012;25.34388
34.5388;26.85046
34.53743;26.89459
34.53701;25.77346
34.53684;25.89287
34.53677;25.92632
34.53632;27.56781
34.53457;27.6437
34.53442;25.82981
34.53409;26.97386
34.53378;26.81438
34.53302;26.75775
34.53133;28.37252
34.52931;29.08346
34.52674;26.36772
34.52488;25.39765
34.52396;27.66535
34.52377;26.95536
34.5237;26.70407
34.5237;26.7628
34.52342;25.59693
34.52276;25.67772
34.52263;27.08812
34.52211;25.4691
34.5218;27.74012
34.52138;27.38849
34.51976;27.68096
34.51963;26.49048
34.51904;26.79162
34.51902;26.93591
34.51886;27.47586
34.5188;26.35291
34.51812;26.72452
34.51777;25.74681
34.51746;26.77413
34.51645;27.71399
34.51644;26.72802
34.51561;27.44123
34.51551;26.68851
34.51378;26.57407
34.51352;27.11989
34.51289;26.73129
34.51221;27.17573
34.51193;26.87485
34.5118;26.37353
34.51166;27.62428
34.51134;26.90931
34.51086;27.02393
34.51042;26.14991
34.50965;25.74039
34.50859;27.11421
34.50817;26.80151
34.50729;26.76887
34.50729;26.65008
34.50726;26.36904
34.50725;27.71338
34.50508;25.52659
34.50473;26.74706
34.5043;27.98063
34.50345;25.53596
34.50343;29.36594
34.5033;25.50315
34.50258;28.01231
34.5024;27.00883
34.5014;28.18947
34.50124;26.6906
34.50028;26.97115
34.49965;27.24544
34.49939;25.96169
34.49731;26.86512
34.49685;27.27034
34.49663;25.86726
34.49653;25.77119
34.49541;26.00378
34.49329;25.6694
34.49237;25.88084
34.49189;26.93768
34.49102;26.28717
34.49053;26.20659
34.49049;27.95199
34.48969;27.52159
34.48914;27.79051
34.48802;25.67333
34.48676;26.86777
34.48588;26.84655
34.48581;28.07048
34.48519;27.3677
34.48474;26.25782
34.48454;25.70544
34.48446;22.79401
34.48443;26.71787
34.48428;27.08686
34.48371;26.90078
34.48371;25.74082
34.48363;25.94145
34.48015;25.62626
34.479;25.54739
34.47871;26.77478
34.47625;25.20502
34.47487;25.72607
34.47383;27.88848
34.47336;25.27225
34.47229;26.73837
34.47213;25.25937
34.4721;28.29804
34.47139;25.85842
34.47084;28.24037
34.46952;26.90022
34.46863;26.85652
34.46805;25.92618
34.46728;27.46153
34.46474;26.9415
34.46396;27.24799
34.46362;27.1047
34.46357;27.24121
34.46355;25.76883
34.46299;26.79325
34.46298;25.87089
34.46278;27.04342
34.46258;26.65228
34.46172;27.48963
34.46156;26.8649
34.46115;25.19541
34.46037;27.21622
34.45966;27.49283
34.45932;25.69251
34.45914;26.45383
34.45798;27.57207
34.45743;27.9736
34.45559;26.0194
34.45501;25.75616
34.45472;27.76093
34.45308;26.5795
34.45243;26.09663
34.45195;25.76901
34.45195;26.43954
34.45056;25.90663
34.45;25.74743
34.44962;25.67669
34.44724;25.77847
34.44659;26.99602
34.44605;26.94958
34.44598;26.90889
34.44469;25.60859
34.44412;26.08412
34.44374;25.6025
34.44334;27.01503
34.44311;27.00885
34.44294;25.95922
34.44234;26.93173
34.44181;26.74831
34.4418;26.45386
34.43844;27.34008
34.43832;26.64619
34.43831;25.87665
34.43795;25.49257
34.4346;25.54174
34.43325;26.66988
34.43272;25.99165
34.43245;26.52945
34.43207;26.2769
34.43172;26.84211
34.43072;25.59921
34.4296;27.26167
34.42822;25.62946
34.4268;26.88841
34.42593;27.45118
34.42457;27.31803
34.42414;25.91162
34.42408;25.75914
34.4216;26.93018
34.4183;25.7414
34.41773;26.79982
34.41613;25.73254
34.41555;27.84518
34.41547;26.08642
34.41304;26.20272
34.41301;25.50787
34.41147;27.23374
34.4108;25.66087
34.4103;26.80358
34.40987;25.87919
34.40937;27.11678
34.40907;25.88811
34.40895;25.41408
34.40741;25.78396
34.40735;26.81301
34.40604;26.55223
34.40501;26.86489
34.40494;27.85915
34.40411;27.42381
34.40409;27.49198
34.40349;28.20433
34.40191;25.65846
34.40027;26.95955
34.39957;25.47733
34.39883;25.5837
34.39848;30.34019
34.39833;26.22085
34.39755;26.66606
34.39747;25.76951
34.39747;25.58217
34.39674;25.37581
34.39465;27.33285
34.39419;25.71155
34.39405;26.85196
34.39374;25.37238
34.39349;26.77389
34.39346;27.3745
34.39307;26.92593
34.39307;26.03192
34.39055;26.58387
34.38934;25.84456
34.38893;26.85277
34.38881;27.66963
34.38877;25.84086
34.38752;27.19107
34.38597;26.84097
34.38541;27.07841
34.38438;26.91558
34.38311;27.8255
34.3824;27.6474
34.38157;25.44186
34.38135;27.23524
34.38059;28.44381
34.37996;27.13934
34.37785;25.57009
34.37767;25.79841
34.37574;25.8467
34.37568;25.44156
34.37498;26.95405
34.37467;28.1201
34.37436;26.83713
34.37418;27.70666
34.37381;25.81279
34.37348;26.71898
34.37239;25.51248
34.37215;25.87884
34.36993;25.93535
34.36949;26.77986
34.36943;25.61262
34.36929;26.75679
34.36652;25.95614
34.36535;26.61276
34.3649;26.67372
34.36473;26.86656
34.36435;26.11301
34.36275;26.12748
34.36235;26.5926
34.36203;29.67535
34.36181;25.61897
34.36149;26.95592
34.36076;27.1828
34.35863;26.02544
34.35564;26.23015
34.35521;25.5853
34.3551;25.71524
34.35426;28.11085
34.35408;26.14194
34.3529;26.22005
34.35084;27.37667
34.35006;25.8313
34.35;25.94141
34.34993;26.72453
34.34848;27.05343
34.34834;26.90466
34.34777;25.45055
34.34638;26.65882
34.34629;25.64607
34.34624;26.5818
34.34567;25.56183
34.34538;25.39149
34.34439;26.95666
34.34423;25.57557
34.3442;25.69018
34.34406;27.2411
34.34401;26.34283
34.34371;28.25547
34.34335;26.48256
34.34112;25.78018
34.34102;26.6224
34.34064;27.88737
34.33984;27.6527
34.33628;26.02417
34.33456;25.88357
34.33301;25.98495
34.33235;26.77046
34.33229;30.13383
34.33053;25.76966
34.32977;25.46189
34.32907;26.74063
34.32878;26.89946
34.32838;27.21939
34.32681;26.37105
34.3263;26.75526
34.32585;26.88851
34.32562;26.72379
34.32545;25.80121
34.32523;28.62118
34.32521;25.919
34.32482;26.8273
34.32234;26.86618
34.3219;25.52535
34.32155;26.87576
34.32139;25.71404
34.32054;25.61574
34.32019;26.50795
34.31754;25.77193
34.31546;27.30984
34.31471;26.75806
34.31404;25.77026
34.31403;25.80238
34.31316;28.37177
34.31313;26.98875
34.31026;26.63195
34.30989;28.81488
34.30957;26.88065
34.30906;26.45722
34.30894;25.75389
34.30862;26.82816
34.30794;26.82885
34.30724;26.11108
34.30648;26.96895
34.30472;27.50997
34.30445;25.5478
34.30411;25.56899
34.30406;26.5109
34.30386;27.32643
34.30377;26.79961
34.30323;25.08506
34.30272;25.75367
34.3022;25.98163
34.3018;27.34659
34.30155;26.84229
34.30114;27.99676
34.30093;26.76608
34.30077;26.68603
34.30052;25.81269
34.30006;26.21181
34.29966;26.75948
34.29921;26.85478
34.29847;27.68048
34.29741;25.85674
34.29665;25.50237
34.29642;25.88045
34.29637;25.65414
34.29559;26.94289
34.29552;26.09692
34.29468;26.75622
34.29441;25.37846
34.29369;27.2377
34.29329;26.11517
34.29261;26.63371
34.29244;25.66172
34.29195;27.66535
34.29181;25.87971
34.29169;27.49764
34.29105;27.83248
34.291;25.67032
34.29079;26.24142
34.28994;25.70919
34.28872;25.33281
34.28657;25.23055
34.28553;25.77362
34.28498;28.64577
34.28339;25.93574
34.28308;27.03327
34.28219;25.72307
34.28073;27.01478
34.27991;25.29969
34.2792;26.35517
34.27909;25.83088
34.27829;25.84565
34.27754;26.54291
34.27639;27.45787
34.2762;27.00391
34.27475;28.15068
34.27437;26.73814
34.27434;26.65958
34.27409;25.87472
34.27388;25.59912
34.27327;25.5479
34.27255;26.64279
34.27242;26.9064
34.27135;25.77904
34.27114;25.73211
34.27055;27.1763
34.27053;26.81332
34.27005;25.73109
34.26907;25.90812
34.26812;26.31928
34.26697;26.96825
34.26651;26.68486
34.26532;25.79895
34.26441;26.27212
34.26396;26.07288
34.26282;27.12388
34.26249;27.05637
34.26146;25.69242
34.26114;25.71972
34.2589;26.49508
34.2582;26.52507
34.2581;27.87774
34.25734;26.89027
34.25705;25.61511
34.25592;25.65922
34.25587;25.77647
34.25315;25.36027
34.25282;25.62019
34.25161;25.55695
34.25151;26.96786
34.25112;26.77486
34.24963;26.77915
34.24863;26.05891
34.24778;26.08143
34.24771;26.31176
34.24733;26.99788
34.24688;27.26051
34.24675;25.80334
34.24673;26.62024
34.24651;28.24759
34.24642;27.12372
34.24582;26.64267
34.24489;27.61535
34.24483;26.61797
34.24423;26.15744
34.24376;27.32663
34.24342;25.46483
34.2427;27.42001
34.24245;25.52577
34.24196;25.68558
34.24104;26.25523
34.24096;25.59695
34.24072;26.44582
34.24046;26.6741
34.23988;27.22929
34.23941;27.08705
34.2393;26.29244
34.23928;24.99487
34.23798;25.65053
34.23586;25.71929
34.23538;26.7124
34.23498;26.65611
34.23401;25.64039
34.23364;26.55958
34.23233;26.78729
34.23141;26.63367
34.23138;25.81269
34.23032;26.111
34.22874;25.77054
34.22824;25.87625
34.22769;27.67972
34.2274;25.82851
34.22688;30.18962
34.22592;26.37082
34.22517;26.78329
34.22427;24.97968
34.22419;26.20195
34.2227;26.85929
34.22207;26.6409
34.22189;26.47209
34.21992;25.78054
34.21954;26.00143
34.21954;26.13112
34.21949;28.15046
34.21764;27.39816
34.21691;25.75306
34.21649;24.31133
34.21591;25.75588
34.21551;27.15634
34.21479;26.67704
34.21478;25.79407
34.21415;26.19794
34.212;25.64387
34.21167;27.70135
34.2094;26.90917
34.20875;25.98946
34.20863;25.924
34.20824;26.93778
34.20779;25.7255
34.20737;26.71789
34.20543;25.77892
34.20533;26.80192
34.20479;25.09793
34.20473;27.02398
34.20465;26.37785
34.20415;25.77733
34.20407;26.98252
34.20399;25.52075
34.20372;26.59711
34.20235;26.5814
34.20203;26.85681
34.20088;27.13339
34.19915;25.77738
