K5L1_2.PV;K5F5.PV;K5F6X.PV
2.141016;33.19627;26.8672
2.140687;24.93913;20.46635
2.140687;33.24854;24.62077
2.140359;29.29838;22.29414
2.140031;35.43823;26.85272
2.138719;34.61429;25.62206
2.138391;24.90689;19.69266
2.138391;24.7213;17.82832
2.138391;28.95584;21.76643
2.137406;26.07742;17.99688
2.13675;33.06462;25.81751
2.13675;33.33628;26.12512
2.136422;26.26821;19.08536
2.136094;29.54085;22.37624
2.136094;32.0806;25.71316
2.135766;24.29639;19.43718
2.135766;33.67549;26.81623
2.135437;33.74923;26.2587
2.135109;24.75654;19.75664
2.135109;28.07956;20.60017
2.134781;32.24223;25.81034
2.134781;32.31605;24.19748
2.134781;26.4766;20.67425
2.134125;27.42976;21.62496
2.134125;34.00272;26.14714
2.133797;29.58591;21.78301
2.133469;29.91318;21.24051
2.133469;27.51259;19.44067
2.133141;22.43871;18.07364
2.132813;26.03209;21.40893
2.132484;29.6518;22.54444
2.132484;38.37012;30.29981
2.132156;25.31738;19.35369
2.131828;25.67036;18.341
2.1315;31.6421;26.00441
2.131172;22.65674;17.83766
2.130844;26.92977;19.56236
2.130844;26.67381;19.50145
2.129531;34.45195;26.43954
2.129531;33.32261;26.4073
2.129203;34.58782;26.47934
2.129203;27.91224;20.54733
2.128875;26.30612;19.29401
2.128875;27.50902;21.69198
2.128875;34.7834;26.04347
2.128547;34.704;27.70371
2.128547;35.33329;27.85969
2.127563;23.16826;18.21826
2.127234;30.18551;21.92611
2.127234;34.01012;26.32016
2.12625;30.95914;25.45093
2.125922;25.71958;19.84636
2.125594;26.94445;21.93616
2.125594;24.36057;19.71686
2.125266;34.2094;26.90917
2.125266;28.53456;21.19958
2.124938;32.81103;26.99904
2.124938;24.64429;19.62898
2.124281;23.3039;18.18047
2.124281;24.31116;19.36191
2.124281;25.12355;18.15463
2.123953;24.96209;19.60954
2.123953;34.84031;28.504
2.123953;24.65211;18.4106
2.123625;24.01196;19.54682
2.123297;26.02597;18.43803
2.122969;27.48838;21.97153
2.122969;27.31275;22.44543
2.122641;33.36586;27.00739
2.122641;28.55245;22.23905
2.122641;22.5624;18.25389
2.121984;31.6292;26.31454
2.121984;32.23362;25.80114
2.121656;26.31181;19.66089
2.121;32.73373;25.79151
2.121;25.52406;19.85198
2.120672;25.27112;20.88896
2.120672;25.84416;18.09166
2.120016;33.29058;25.74913
2.119688;27.64921;20.85962
2.119359;27.13424;22.25223
2.119359;26.6073;20.36901
2.119031;32.81298;26.37991
2.119031;32.45881;26.21149
2.119031;23.57484;18.61554
2.118703;25.52174;18.3369
2.118375;35.00241;25.65117
2.118375;26.10404;19.33953
2.117063;33.23;25.8953
2.117063;23.58649;18.29039
2.116735;24.73354;19.71702
2.116406;27.17789;22.70623
2.116078;32.97918;26.70552
2.116078;35.39498;27.85514
2.11575;25.76375;20.55984
2.115422;27.79574;20.68586
2.115422;25.37125;18.3004
2.114438;26.9474;19.44487
2.114109;27.25788;21.67315
2.114109;35.22248;26.8688
2.114109;28.22861;20.63654
2.114109;25.94985;17.93023
2.113453;29.0766;21.66356
2.113125;26.9119;19.61551
2.113125;33.69473;26.86346
2.113125;30.40651;22.08321
2.112797;25.15122;19.62528
2.112797;33.71837;26.25039
2.112141;25.8121;19.49647
2.111484;24.95781;19.59389
2.111484;28.0831;21.91425
2.111484;30.72617;24.50046
2.111484;31.71891;25.60538
2.111484;35.56557;28.30595
2.111484;26.11724;21.0294
2.111156;27.97469;20.53441
2.1105;28.86033;22.12923
2.1105;32.28006;26.25395
2.110172;27.9917;19.61599
2.110172;32.48138;25.4489
2.110172;25.96271;20.31743
2.110172;25.84566;19.27272
-2.109844;25.48686;19.07116
2.109844;33.84806;26.85746
2.109844;26.7253;19.3293
2.108859;24.97574;19.72654
2.108859;27.58246;20.6782
2.108859;27.24587;20.61489
2.108531;35.6226;25.82057
2.108531;26.5717;19.85079
2.108531;26.14135;21.19804
2.107875;31.95205;26.10812
2.107875;23.81327;19.63559
2.107547;27.54548;22.18684
2.106891;25.22303;21.00393
2.106891;26.81134;21.866
2.106891;28.14374;19.17775
2.106563;34.88889;26.58653
2.106562;33.98749;26.86217
2.106234;32.43385;22.59443
2.105906;29.02066;22.24398
2.10525;32.73619;26.96515
2.10525;32.88092;26.23441
2.10525;21.20488;18.77047
2.104922;26.3209;19.81243
2.104594;28.20689;21.64646
2.104594;35.03426;26.50818
2.104266;28.76456;22.24617
2.104266;27.03037;19.1149
2.104266;23.28363;18.27283
2.103938;27.22435;21.73359
2.103937;27.0788;22.26066
2.103937;33.00304;27.01439
2.103937;27.5302;20.32354
2.103609;29.04486;21.95883
2.103281;29.85593;22.52811
2.103281;23.7141;19.47689
2.102953;27.70725;22.1679
2.102297;34.64983;25.86569
2.102297;26.13398;19.30143
2.101641;27.21175;21.80421
2.101641;27.40907;22.01672
2.100984;28.39684;21.23603
2.100984;36.90874;28.38082
2.100656;32.40076;26.15661
2.100656;26.52832;20.40729
2.100328;34.08689;27.53069
2.100328;27.97353;19.34592
2.099672;35.18357;25.8131
2.099344;27.45628;19.61703
2.098687;26.7266;20.31411
2.098359;34.5807;25.94416
2.097703;29.04366;21.85784
2.097047;35.08179;25.78605
2.097047;28.44575;21.71372
2.096719;32.53139;26.31688
2.096062;31.48898;23.80101
2.096062;28.88254;21.96123
2.096062;27.5247;21.78361
2.095734;27.44615;21.89116
2.095734;24.79618;20.70645
2.095406;34.30894;25.75389
2.095078;23.40907;19.44404
2.09475;31.07308;25.67387
2.094422;24.52356;17.98773
2.094422;33.01233;25.66803
2.094422;27.23476;19.6735
2.094094;28.31798;21.74376
2.094094;32.10187;25.81935
2.093109;24.4059;17.92182
2.092125;24.5086;19.31424
2.092125;25.64128;20.15487
2.091797;27.62667;21.87532
2.091469;33.64782;26.93658
2.091469;28.18379;21.85204
2.091469;26.67272;19.81507
2.091141;30.01452;21.40436
2.091141;27.59678;20.74236
2.090812;27.13701;21.20929
2.089172;25.52338;20.22982
2.088844;24.02097;20.04477
2.088187;24.78495;19.25841
2.088187;35.40297;28.38753
2.087859;29.30239;21.76036
2.087859;24.4019;19.67785
2.087531;33.96341;26.96672
2.087531;32.50448;25.66584
2.087531;33.49555;26.36987
2.087531;28.62249;18.80165
2.086875;33.58772;27.10576
2.086547;27.9431;21.28016
2.085891;27.78349;19.53811
2.085234;24.39912;18.44797
2.084578;25.87022;18.07692
2.08425;33.14127;26.29053
2.083922;24.41704;19.62014
2.083922;24.43523;18.41911
2.083922;23.98935;20.37604
2.083266;32.43658;26.99604
2.082937;27.93587;21.82771
2.082937;37.49997;30.97355
2.082937;33.80421;26.63181
2.082937;26.57953;20.54802
2.082609;34.30272;25.75367
2.082281;34.68219;25.97998
2.082281;33.29984;27.41895
2.081953;26.3932;19.81182
2.080969;31.5829;22.31662
2.080969;25.6717;18.09357
2.080969;26.38991;19.15043
2.080641;24.54641;18.28547
2.080312;29.5568;21.8766
2.080312;32.90488;25.7246
2.080312;36.17836;28.07791
2.079984;35.40327;29.4166
2.079656;32.95008;25.74436
2.079328;33.81181;26.28102
2.079328;32.81208;26.27482
2.079;29.05872;22.32858
2.079;25.25018;18.06213
2.078344;28.73875;21.51278
2.077688;24.43454;18.43343
2.077688;26.74426;20.55919
2.077359;33.05352;25.46247
2.077359;35.42684;28.36262
2.077359;23.39194;18.17393
2.077031;34.79761;26.85775
2.076703;25.40122;20.5622
2.076375;25.18385;20.15831
2.076047;28.81253;21.71743
2.076047;38.61045;30.08445
2.076047;27.21048;20.48281
2.075391;35.77163;25.73664
2.075391;25.55032;18.31038
2.075391;27.24988;21.93593
2.075391;32.59262;25.58531
2.074734;24.65302;19.27676
2.074734;24.93188;19.59023
2.074406;34.20863;25.924
2.074406;23.88574;19.22307
2.07375;34.5388;26.85046
2.07375;33.07072;26.69013
2.073422;28.54311;21.58956
2.073094;35.31509;25.60081
2.073094;33.03717;26.94459
2.073094;33.62028;25.75986
2.072766;33.6969;26.06492
2.072766;29.32822;22.02913
2.072438;31.67403;25.79376
2.072109;35.14037;25.77156
2.072109;25.64504;19.07972
2.072109;27.54782;19.56811
2.071781;31.55697;24.41379
2.071781;25.48144;18.49409
2.071781;24.27987;19.66418
2.071781;32.62784;26.40866
2.071781;27.66833;20.87414
2.071453;31.79805;24.70979
2.071453;28.02161;21.70244
2.071453;31.40242;25.87474
2.071453;32.4059;25.85412
2.071125;27.41391;21.99593
2.071125;27.12311;19.53395
2.070797;32.99326;25.65907
2.070469;33.27621;25.7107
2.070469;39.69547;31.63399
2.070141;30.21266;21.05353
2.070141;32.94859;25.70848
2.069813;30.05113;22.24945
2.069813;33.98544;26.88851
2.069813;27.1583;21.48352
2.0685;24.67874;19.28271
2.067188;31.91799;26.11803
2.066531;31.59946;26.17933
2.066531;36.88253;29.29491
2.066203;24.06147;19.54686
2.065875;33.29141;26.26982
2.065875;33.3159;25.70841
2.065875;35.30566;27.77275
2.065547;31.87185;26.29688
2.064891;27.43607;22.35322
2.064891;32.07854;25.7467
2.064234;32.76396;25.51508
2.064234;33.09781;25.88445
2.064234;32.37638;26.43117
2.064234;26.66417;20.64619
2.063578;26.23205;20.85197
2.062594;33.00416;26.58558
2.062594;33.10869;25.99731
2.062266;30.01614;22.73559
2.061938;29.06372;18.7987
2.061609;25.85624;20.22398
2.061281;27.0118;19.77257
2.061281;35.71641;28.11804
2.060953;29.64816;22.51021
2.060953;31.3676;24.80687
2.060953;33.67968;26.33764
2.060625;32.04284;26.09417
2.060297;24.73881;18.42457
2.060297;28.9987;22.16442
2.060297;25.42367;21.02607
2.059641;26.75492;19.32834
2.059641;31.64705;26.15697
2.059641;25.23807;18.20704
2.059313;26.8045;18.90438
2.058984;31.85478;25.97482
2.058656;27.4692;21.82809
2.058328;29.23905;22.02666
2.058;34.8012;25.32206
2.057672;33.95265;26.09308
2.057016;26.7998;21.62131
2.057016;34.24771;26.31176
2.056688;38.18652;31.0103
2.056031;24.75631;19.86023
2.055703;26.00762;19.87093
2.055703;34.59386;27.82472
2.055703;24.79251;19.69071
2.055375;32.19875;24.80853
2.055375;36.81942;29.88925
2.055047;31.44468;24.3726
2.054062;33.83746;25.83165
2.053734;24.66781;19.64512
2.053406;32.56613;26.21233
2.053078;34.71186;26.6687
2.053078;32.21953;25.9698
2.05275;33.63017;25.91228
2.052422;25.71211;19.17086
2.052422;25.02147;19.55008
2.052094;26.44699;20.73739
2.051766;30.44617;23.99771
2.051766;37.34557;30.72982
2.051766;23.40018;18.43168
2.051109;24.64332;19.15981
2.051109;33.33172;25.6413
2.051109;34.7672;26.26179
2.051109;25.81978;20.78761
2.050781;28.64759;21.74687
2.050781;31.56789;25.94614
2.050781;32.49843;25.95635
2.050781;32.73594;26.46237
2.050125;25.74276;19.20137
2.049469;24.31747;19.64765
2.049469;28.16901;20.91282
2.049141;27.41149;19.49991
2.048812;29.09702;22.7919
2.048812;26.81584;19.32038
2.048812;33.68463;26.81848
2.048484;25.29782;19.36393
2.048484;32.9248;25.73425
2.048484;36.48254;30.82945
2.048156;25.55346;20.45716
2.047828;29.11573;21.92642
2.047828;26.19644;19.88934
2.047172;34.11503;27.00058
2.046844;24.89118;19.69604
2.046844;24.00651;18.18697
2.046844;34.85705;26.74721
2.046188;32.66537;23.34695
2.046188;32.06316;26.13055
2.045859;24.63805;19.46089
2.045859;24.91643;19.66251
2.045859;34.42822;25.62946
2.045859;26.18995;19.92162
2.045859;26.08413;19.66642
2.045531;28.36449;21.80761
2.044875;30.07953;21.98136
2.044547;27.75408;22.37813
2.044219;32.79566;26.27852
2.044219;28.11828;20.32059
2.043234;34.97361;29.32372
2.042906;29.39465;21.56843
2.042578;29.8134;21.60337
2.04225;33.18278;26.0176
2.041922;23.51015;18.40351
2.041922;34.06044;26.00263
2.041594;25.51518;21.14572
2.041594;28.63307;21.53004
2.041266;26.15388;19.09558
2.041266;34.51289;26.73129
2.041266;23.4044;18.83438
2.041265;25.51759;19.91663
2.040937;32.17904;26.10764
2.040609;27.07049;22.34927
2.040281;33.60337;26.85677
2.040281;32.34496;26.24461
2.039953;31.67561;22.23256
2.039625;34.60604;25.95527
2.039625;26.14885;19.29105
2.039625;27.17918;19.48311
2.039297;28.42658;22.37136
2.039297;33.48309;26.51508
2.038969;26.07357;19.64328
2.038969;35.76291;30.80358
2.037984;32.33794;25.56602
2.037984;32.23474;25.76611
2.037984;27.09208;19.04796
2.037656;28.59779;21.59256
2.037656;27.83989;22.04639
2.037656;32.08039;25.89516
2.036672;23.12318;18.58134
2.036016;30.52611;24.51144
2.035687;33.62323;25.94089
2.035687;32.27439;26.11514
2.035359;32.38887;25.91478
2.035359;26.06593;19.5238
2.035359;25.52632;20.91852
2.035359;26.41882;19.40824
2.035031;29.39598;19.8013
2.035031;25.91309;20.72326
2.035031;26.32011;20.79847
2.034375;33.72897;26.79732
2.034375;24.41715;19.97796
2.034375;43.07934;31.28767
2.034047;25.18291;19.65309
2.033719;29.23223;21.61734
2.033719;25.81642;19.33588
2.033391;27.92863;19.62019
2.033391;33.6654;25.70874
2.033062;38.62638;30.84243
2.032078;34.18222;27.07875
2.031422;26.53798;19.51978
2.031422;33.43118;25.65942
2.031094;27.16005;19.75269
2.031094;25.44847;20.76227
2.030437;27.00069;20.67678
2.030109;28.44207;21.51531
2.029781;26.22396;19.22028
2.029125;34.29181;25.87971
2.028797;22.82724;18.6385
2.028797;33.82244;25.34804
2.028469;25.79363;20.68433
2.028141;27.17467;21.9922
2.028141;33.0919;26.23167
2.027812;29.94676;22.57276
2.027812;28.95911;21.51681
2.027484;27.28261;20.24626
2.027484;24.96143;18.34063
2.027484;24.56518;19.85675
2.027156;31.64812;24.97552
2.026828;28.90139;23.10462
2.026828;32.38114;26.01491
2.026828;25.04108;19.26139
2.026828;21.96285;18.17558
2.0265;23.97921;19.56726
2.026172;30.84626;23.8821
2.025844;28.2106;21.73187
2.024531;25.87497;19.28135
2.023547;32.98787;26.88273
2.023219;25.02987;19.79831
2.023219;34.65788;27.95476
2.022563;27.16101;22.15598
2.022234;24.84198;17.90378
2.022234;26.92949;20.87932
2.021906;32.61745;25.94202
2.021578;31.61891;25.36372
2.020922;26.67232;21.76226
2.020594;26.89643;19.38657
2.020266;35.11109;25.65073
2.019938;32.84494;25.79038
2.019938;25.96282;20.23557
2.019609;25.81032;20.60643
2.018625;31.45988;26.2041
2.018297;26.58133;19.31695
2.018297;24.39692;19.3847
2.018297;25.57012;19.65506
2.017969;23.90646;18.05458
2.017969;34.19726;26.92347
2.017969;31.3711;25.78427
2.017641;24.72218;20.83611
2.016656;35.84888;27.83383
2.016656;34.62225;28.45958
2.016328;29.19314;21.62417
2.016;24.52727;19.85748
2.016;26.93604;19.51061
2.015672;27.85252;20.74244
2.015016;27.08598;20.50074
2.014688;34.59842;25.05772
2.014688;28.56808;21.12107
2.014688;27.29153;21.50436
2.014688;28.1946;22.36559
2.014031;25.27775;17.59429
2.013703;22.86337;18.56958
2.012719;29.87755;21.78044
2.012063;26.25264;18.2598
2.011406;33.62827;25.71646
2.011406;24.38358;20.00051
2.011406;24.28546;18.36435
2.011078;27.46226;20.87462
2.010422;26.0889;19.44444
2.009766;35.30832;25.64538
2.009109;34.07449;27.78531
2.008453;25.96681;19.35039
2.008125;28.64073;21.4857
2.008125;26.71246;21.93542
2.008125;33.12211;25.96115
2.008125;34.6227;28.63901
2.007797;24.79338;20.34853
2.007797;24.00244;20.60334
2.007469;25.1909;18.12671
2.007469;33.5261;26.92456
2.007141;26.30192;19.53167
2.007141;31.18023;25.85051
2.007141;33.82056;25.7315
2.006813;26.88165;19.47829
2.006484;36.27662;29.85265
2.005828;32.66856;26.31741
2.005828;32.41621;26.23416
2.005828;24.51969;19.71031
2.0055;26.57236;22.19566
2.0055;33.03004;26.08369
2.005172;33.81382;25.77308
2.005172;24.69685;19.64398
2.004844;33.43302;26.99034
2.004844;25.6867;20.64062
2.004516;27.49964;20.86184
2.004188;32.46202;26.15811
2.00386;32.15551;25.63016
2.003859;29.74042;21.96093
2.003859;36.03059;30.37806
2.003859;25.84257;20.60149
2.002875;26.19915;20.08002
2.002547;29.10407;20.66773
2.002219;33.33728;26.44837
2.002219;27.44147;20.22339
2.001563;24.47359;18.16986
2.001563;28.18779;22.08498
2.000906;27.20151;19.40244
2.000578;28.56645;18.47874
11.95327;36.82295;30.89373
11.46173;39.04753;30.69116
11.30784;34.77717;29.84459
11.18053;38.9971;30.4548
10.98136;36.63972;29.78403
10.95675;27.8478;22.33514
10.731;39.13671;29.77085
10.72936;39.65823;29.67069
10.72017;26.22825;22.58948
10.64766;39.56711;29.65134
10.58203;34.36203;29.67535
10.2585;22.79695;17.79468
10.09181;38.99847;31.33581
10.09148;40.0565;30.76988
10.00814;29.89337;22.31129
1.999922;26.08;19.39505
1.999594;24.32756;19.51439
-1.999266;34.86517;25.59025
1.999266;27.39706;19.25137
1.999266;35.48307;28.11999
1.999266;35.94226;31.42949
1.999266;27.27162;20.67608
1.998937;24.75792;19.49979
1.998609;23.18761;18.5127
1.998281;32.23795;25.64061
1.998281;26.52504;19.57489
1.997953;34.16875;26.77173
1.997625;32.36987;25.58062
1.996641;33.6183;26.80717
1.996641;39.20504;30.99239
1.996312;29.01305;21.94564
1.996312;31.57514;25.72743
1.996312;32.77251;26.27745
1.996312;33.08239;26.428
1.995984;33.81416;25.93736
1.995656;27.71242;20.28046
1.995;27.47433;21.7877
1.995;24.62168;19.65886
1.995;25.38429;20.6552
1.995;35.21225;27.97288
1.994672;27.31063;21.86716
1.994672;28.65858;22.3291
1.994344;24.10961;18.30312
1.993359;25.32323;20.48367
1.993359;25.07455;19.86895
1.993359;33.81857;26.87694
1.993031;33.44278;26.49465
1.993031;33.45137;26.97246
1.993031;33.67122;26.65726
1.992703;32.05329;25.61769
1.992375;32.26014;25.99976
1.992047;22.53915;18.26192
1.992047;27.57971;21.90425
1.992047;24.5552;19.78981
1.991063;34.02063;26.17877
1.990406;29.78626;22.02786
1.989422;33.21162;25.98056
1.989422;26.50228;21.38726
1.989094;25.27531;18.3575
1.988766;35.21399;25.83049
1.988766;32.72057;26.816
1.988766;27.7167;22.32461
1.988438;25.01595;18.15071
1.987781;28.91838;23.13777
1.987125;24.47495;17.90188
1.986797;27.69107;21.85737
1.986141;31.60344;24.43656
1.985813;34.4418;26.45386
1.985813;40.11673;32.25248
1.985156;25.90526;19.22019
1.984172;24.59009;19.38905
1.982859;26.78179;19.49444
1.982859;26.13176;20.73359
1.982203;27.07375;20.57194
1.982203;24.68771;19.85935
1.980563;27.69313;18.97565
1.978922;23.4109;18.48126
1.978594;26.76491;21.1307
1.977609;24.26093;19.53357
1.977609;22.71422;18.05404
1.977281;28.87918;21.69844
1.976625;29.71396;22.19673
1.976297;23.69384;19.18134
1.976297;22.67035;18.54818
1.975969;27.44869;21.65715
1.975969;26.17816;20.08912
1.975641;25.31746;18.23067
1.975312;28.85468;21.67889
1.975312;23.12501;18.25287
1.974984;24.51036;19.51234
1.974984;25.53148;20.71873
1.974656;26.10308;19.35926
1.973344;31.11324;25.07048
1.973344;31.62329;25.58861
1.973016;32.23922;22.2626
1.972687;24.09919;18.10894
1.972687;26.31434;20.57058
1.972687;33.69567;25.46998
1.972359;25.72806;17.9073
1.972031;32.72532;26.91543
1.972031;25.45878;18.41405
1.971703;31.76237;22.29849
1.971703;34.35564;26.23015
1.971703;34.03265;26.04785
1.971375;32.92098;25.69763
1.971375;32.32519;26.34045
1.971375;25.06752;20.6468
1.971047;23.8844;19.58198
1.970719;26.24433;18.95664
1.970719;32.64489;25.47237
1.970719;32.16791;26.35365
1.970719;27.7693;20.96012
1.970062;28.10925;20.19297
1.969734;31.85909;25.521
1.969734;27.82939;20.615
1.969406;23.71127;18.39965
1.969406;34.73275;26.83114
1.969406;32.54834;25.66064
1.969078;34.0407;25.96225
1.96875;26.03022;19.69007
1.96875;33.5719;26.5742
1.96875;31.16849;25.69637
1.96875;34.30989;28.81488
1.968094;25.28045;19.75575
1.967766;28.12459;21.63263
1.967766;33.18188;26.96552
1.967766;33.96166;26.64113
1.967438;33.90617;26.96609
1.967109;33.52547;25.47438
1.967109;33.07156;25.9459
1.967109;24.58663;18.86051
1.966453;22.08274;18.41517
1.966453;22.78829;18.22528
1.965797;23.70191;19.60365
1.965141;24.84823;19.69439
1.965141;25.42855;19.01257
1.964813;23.33258;18.30441
1.964484;31.36664;25.32515
1.964484;26.26298;19.6322
1.964484;38.71586;30.84928
1.964156;37.35445;30.75718
1.963828;29.91744;22.5759
1.9635;33.59879;26.93118
1.963172;28.80567;22.11691
1.962516;33.53229;25.79631
1.962188;30.47117;21.14802
1.962188;25.26235;18.29398
1.962188;24.51046;19.17804
1.961859;26.11545;19.49859
1.961859;35.10461;26.67436
1.961203;26.55523;19.21701
1.960875;33.33509;26.33775
1.960875;26.09368;19.22283
1.960547;24.90487;18.56948
1.960219;26.6851;19.33511
1.959891;24.07668;19.61617
1.959891;25.37837;19.50021
1.959563;22.78388;18.35065
1.959563;26.93776;20.6901
1.959563;24.10635;20.06006
1.959234;28.8714;21.49526
1.958906;25.50322;19.67565
1.958578;22.45405;18.17754
1.958578;33.51882;27.03209
1.958578;33.24786;26.2403
1.95825;33.18168;26.2635
1.957922;25.94424;20.32779
1.957922;23.16074;17.81231
1.957922;24.99871;18.22299
1.957594;33.5303;25.91522
1.957594;25.40811;20.08608
1.957594;26.55085;19.59012
1.957266;28.15841;22.06122
1.957266;33.62475;26.12554
1.957266;27.52052;19.4257
1.956609;26.27416;18.68859
1.956609;34.27242;26.9064
1.956609;24.15517;19.52818
1.955625;24.83555;19.74046
1.955297;33.97841;25.84459
1.955297;34.66959;27.00604
1.954969;33.01912;26.00878
1.954969;33.8003;26.2938
1.954641;29.01095;21.98197
1.954313;33.7247;25.95594
1.954312;33.15237;25.98074
1.953656;33.00029;26.01359
1.953;25.44018;20.68262
1.952672;23.80701;19.64803
1.952344;32.50333;26.39659
1.952016;27.12379;22.37611
1.952016;25.09998;19.70595
1.951688;26.43389;19.48698
1.951359;33.78994;27.08804
1.950375;25.94758;21.57391
1.950375;33.35336;26.39956
1.949719;29.26078;21.40227
1.949719;34.42457;27.31803
1.949391;29.67465;22.07904
1.949391;32.99693;26.63441
1.949062;29.63826;22.04499
1.949062;23.81369;19.94316
1.948734;24.90384;19.70877
1.948406;34.52377;26.95536
1.948406;32.15315;26.60088
1.948078;29.3365;21.87013
1.948078;26.82525;19.32158
1.94775;29.66266;21.58846
1.94775;32.07391;26.3793
1.947094;33.18931;26.8892
1.946766;33.30435;26.91851
1.946766;33.42701;26.22643
1.946766;22.9351;18.28587
1.946109;32.70884;26.38093
1.945781;24.18372;18.43202
1.944797;29.47528;21.76614
1.944797;31.24598;25.8305
1.944469;32.70302;25.80622
1.943812;33.3277;26.6065
1.943812;32.82588;26.34562
1.943484;30.0925;22.20202
1.943156;33.72793;26.06886
1.942828;25.28317;17.78828
1.9425;26.8957;21.62419
1.942172;28.01714;21.39172
1.941516;34.64637;27.4281
1.941516;22.3815;18.51446
1.940859;27.20025;19.35697
1.940859;33.57907;25.91851
1.940203;31.92995;25.93643
1.939875;32.06482;26.01712
1.939875;33.86151;26.3499
1.939219;37.37582;30.15753
1.938563;26.71866;19.72395
1.938563;33.6205;26.37333
1.937906;32.98424;26.20739
1.937578;35.90398;28.29747
1.93725;25.16973;19.69533
1.936594;25.25416;19.70071
1.936266;32.49531;25.99576
1.936266;24.72686;19.45997
1.935938;29.37292;21.86192
1.935938;27.73844;22.12043
1.935938;31.75266;26.09965
1.935609;32.14098;25.80064
1.935281;27.4254;20.45891
1.934953;33.05811;25.79254
1.934953;34.96881;28.20311
1.934625;28.72288;21.4986
1.934625;33.75679;26.54491
1.934625;33.4037;26.2051
1.933969;27.0052;18.14412
1.933313;24.64231;19.81759
1.933313;34.88235;27.61011
1.933313;36.73723;29.12137
1.932656;28.9077;21.79321
1.932328;33.65693;26.70883
1.932328;27.85151;19.63812
1.932328;32.3322;24.99043
1.932;32.14257;22.30368
1.932;26.40901;18.92597
1.931672;31.51178;22.45193
1.931672;23.28488;18.3931
1.931672;33.43428;25.6177
1.931672;34.12735;26.5397
1.931672;26.19275;20.19136
1.931016;29.54829;21.2804
1.931016;33.33825;26.62604
1.930688;28.44231;21.7684
1.930688;25.09379;20.95785
1.930688;32.63601;24.73253
1.930359;28.07789;21.95242
1.929703;26.40225;19.32736
1.929703;32.96275;26.22383
1.929375;23.11813;18.42728
1.929375;28.60063;20.08768
1.929047;34.15303;26.59426
1.929047;32.63935;24.51247
1.928719;26.57135;20.47108
1.928391;22.67303;19.58974
1.928391;31.83754;25.99194
1.928391;32.81183;26.22507
1.927734;28.87205;22.60722
1.927734;31.76678;25.98336
1.927078;24.50728;19.74673
1.927078;36.31466;29.31459
1.926094;30.21133;21.95935
1.925766;28.47684;22.26684
1.925109;33.78669;25.72069
1.924125;28.1694;21.42679
1.924125;28.70569;21.63328
1.923469;29.10793;21.63197
1.923469;28.14356;22.07182
1.923469;33.64088;25.82384
1.923141;27.28265;22.0502
1.922812;29.36006;21.65871
1.922484;35.46874;26.5538
1.921828;28.48212;21.48783
1.921828;25.02277;19.52108
1.9215;24.27405;18.24145
1.9215;32.09875;25.69496
1.921172;27.27866;21.78038
1.920844;33.20367;25.7314
1.920844;33.85275;26.5481
1.920844;24.77246;19.43048
1.920516;28.23552;18.95869
1.920187;29.15785;21.68901
1.920187;32.8005;26.89356
1.920187;25.23638;19.32813
1.919859;24.64364;19.57117
1.919531;26.71286;21.70628
1.919531;25.67496;18.10832
1.919203;32.94152;26.03974
1.919203;24.83392;19.71335
1.919203;27.26517;20.33043
1.918875;25.98822;17.68066
1.918875;24.33488;19.82878
1.918547;25.92073;20.97569
1.918547;36.81479;29.49609
1.917891;34.91707;25.44761
1.917562;29.44002;21.81289
1.917562;32.35723;25.55626
1.917234;26.73374;19.63807
1.916906;26.03139;19.52966
1.916578;35.1865;25.75798
1.91625;27.56793;22.02628
1.91625;32.68406;25.83434
1.915594;35.39281;25.77472
1.915594;34.61206;25.79662
-1.914937;38.49955;30.46119
1.914937;23.25352;19.63097
1.914937;27.14765;21.88551
1.914609;26.04303;20.74464
1.914281;30.21038;22.17349
1.913953;34.98719;26.19597
1.913297;26.22165;19.32384
1.912969;26.3115;19.73424
1.912641;30.04219;23.97367
1.912641;27.72836;21.62829
1.912641;28.6884;21.79119
1.912641;24.85517;18.19937
1.912313;29.29439;21.82927
1.911984;24.60827;19.81137
1.911984;36.43923;28.57421
1.911328;34.21954;26.13112
1.911;31.56186;23.5787
1.910672;28.81701;21.68956
-1.910344;27.52445;20.22816
1.910344;32.78033;26.30878
1.910016;33.70272;26.75293
1.910016;32.44839;26.38362
1.910016;24.84092;17.93889
1.909688;25.88498;20.63384
1.909688;26.29262;20.20336
1.909359;28.99294;22.23731
1.909031;28.04658;21.96942
1.908703;24.26075;19.57376
1.908703;32.68616;26.12178
1.908703;31.9471;26.28069
1.908703;26.1253;20.71207
1.907719;26.02377;19.60174
1.907391;39.0983;30.36442
1.907391;27.11687;17.62408
1.907063;35.30027;25.71448
1.907063;34.11433;26.96076
1.906734;26.12005;20.67976
1.906734;33.27197;25.8277
1.906734;26.07778;19.66349
1.906734;22.99556;18.49831
1.906406;31.55893;25.60859
1.906078;28.85025;21.73549
1.905422;28.34505;21.499
1.905422;24.3268;19.59794
1.905094;27.49361;19.53763
1.904766;35.29746;25.90332
1.904766;29.02734;21.68054
1.904109;27.06835;21.86831
1.904109;24.7439;18.39428
1.903781;26.24305;21.9719
1.903781;32.5493;25.78376
1.903453;33.35365;25.67911
1.903453;24.11186;19.47945
1.902469;29.04569;21.69985
1.902469;27.0386;19.5033
1.901813;23.67507;19.91187
