K5PS14_1.PV;K0P102_1.PV
4.143094;4.082025
4.0725;4.082006
4.079194;4.082006
4.091137;4.082006
4.112213;4.082006
4.115625;4.082006
4.124907;4.082006
4.127138;4.082006
4.14345;4.082006
4.138294;4.082006
4.139062;4.082006
4.124475;4.082006
4.134619;4.081987
4.149469;4.081987
4.148531;4.081987
4.081106;4.081969
4.110168;4.081969
4.111388;4.081969
4.10745;4.081969
4.114481;4.081969
4.125825;4.081969
4.1121;4.08195
4.135125;4.08195
4.15215;4.08195
4.129425;4.08195
4.080488;4.081931
4.113769;4.081931
4.114481;4.081931
4.076962;4.081913
4.118981;4.081913
4.11165;4.081913
4.118269;4.081913
4.114481;4.081913
4.153894;4.081913
4.071131;4.081894
4.070456;4.081894
4.093406;4.081894
4.120181;4.081894
4.117688;4.081894
4.118006;4.081894
4.112156;4.081894
4.114538;4.081894
4.077469;4.081893
4.07325;4.081875
4.107694;4.081875
4.135219;4.081875
4.135238;4.081875
4.149469;4.081875
4.120819;4.081856
4.122975;4.081856
4.170319;4.081856
4.109925;4.081838
4.114388;4.081838
4.129556;4.081838
4.077844;4.081819
4.1304;4.081819
4.125919;4.081819
4.146;4.081819
4.071938;4.0818
4.073793;4.0818
4.130587;4.0818
4.1265;4.0818
4.1745;4.0818
4.174256;4.0818
4.149806;4.0818
4.069781;4.081781
4.113544;4.081781
4.123163;4.081781
4.13595;4.081781
4.173862;4.081763
4.065638;4.081762
4.068862;4.081762
4.0773;4.081762
4.118981;4.081762
4.114219;4.081762
4.113825;4.081762
4.136775;4.081762
4.1526;4.081762
4.074188;4.081744
4.07745;4.081744
4.107563;4.081744
4.0656;4.081725
4.079006;4.081725
4.11345;4.081725
4.116637;4.081725
4.125075;4.081725
4.074975;4.081706
4.071732;4.081706
4.077844;4.081706
4.120556;4.081706
4.121269;4.081706
4.099631;4.081706
4.10145;4.081706
4.130531;4.081706
4.068056;4.081687
4.079775;4.081687
4.134;4.081687
4.133738;4.081687
4.061719;4.081687
4.074694;4.081669
4.112362;4.081669
4.11615;4.081669
4.1277;4.081669
4.149225;4.081669
4.0713;4.08165
4.101263;4.08165
4.10175;4.08165
4.130081;4.08165
4.141088;4.08165
4.144988;4.08165
4.143244;4.08165
4.066537;4.081631
4.080318;4.081631
4.112119;4.081631
4.111781;4.081631
4.124925;4.081631
4.124288;4.081631
4.134862;4.081631
4.16325;4.081631
4.15035;4.081631
4.0719;4.081613
4.112944;4.081613
4.113487;4.081594
4.109363;4.081594
4.1121;4.081594
4.115044;4.081594
4.111912;4.081594
4.129875;4.081594
4.135912;4.081594
4.145437;4.081594
4.0698;4.081575
4.111688;4.081575
4.108687;4.081575
4.109962;4.081575
4.1241;4.081575
4.129163;4.081575
4.133532;4.081575
4.13445;4.081575
4.149938;4.081575
4.115269;4.081556
4.147687;4.081556
4.06515;4.081538
4.115044;4.081538
4.112719;4.081537
4.133569;4.081537
4.170262;4.081537
4.072875;4.081519
4.112437;4.081519
4.134638;4.081519
4.1451;4.081519
4.149806;4.081519
4.075181;4.0815
4.076925;4.0815
4.078743;4.0815
4.067569;4.081481
4.078369;4.081481
4.140337;4.081481
4.170806;4.081481
4.068581;4.081462
4.109287;4.081462
4.110487;4.081462
4.111331;4.081462
4.113825;4.081462
4.124531;4.081462
4.065112;4.081444
4.11135;4.081444
4.130156;4.081444
4.127381;4.081444
4.127606;4.081444
4.1349;4.081444
4.135894;4.081444
4.143562;4.081444
4.143581;4.081444
4.073944;4.081425
4.117594;4.081425
4.112925;4.081425
4.124869;4.081425
4.143094;4.081425
4.145906;4.081425
4.143188;4.081425
4.072257;4.081406
4.134169;4.081406
4.170319;4.081406
4.172062;4.081406
4.11765;4.081388
4.135931;4.081388
4.077188;4.081369
4.144275;4.081369
4.144706;4.081368
4.142719;4.081368
4.0791;4.08135
4.1202;4.08135
4.118325;4.08135
4.111575;4.08135
4.113994;4.08135
4.134862;4.08135
4.170225;4.08135
4.077507;4.081331
4.146844;4.081331
4.128525;4.081331
4.07775;4.081313
4.113544;4.081313
4.123669;4.081313
4.140937;4.081313
4.065712;4.081312
4.065038;4.081312
4.069987;4.081312
4.133812;4.081312
4.144856;4.081312
4.0713;4.081294
4.074094;4.081275
4.120819;4.081275
4.118662;4.081275
4.111763;4.081275
4.114744;4.081275
4.141406;4.081275
4.172606;4.081275
4.076513;4.081256
4.079906;4.081256
4.108537;4.081256
4.1145;4.081256
4.145738;4.081256
4.147781;4.081256
4.1079;4.081237
4.133119;4.081237
4.147894;4.081237
4.076888;4.081219
4.078725;4.081219
4.106044;4.081219
4.108181;4.081219
4.133812;4.081219
4.172325;4.081219
4.075387;4.0812
4.114012;4.081181
4.124756;4.081181
4.071788;4.081162
4.076756;4.081162
4.078294;4.081162
4.079062;4.081144
4.107769;4.081144
4.136925;4.081144
4.148625;4.081125
4.073175;4.081106
4.110844;4.081106
4.1259;4.081106
4.125038;4.081106
4.149806;4.081106
4.071787;4.081088
4.076025;4.081088
4.079119;4.081088
4.078331;4.081088
4.101263;4.081088
4.135688;4.081088
4.134375;4.081088
4.072088;4.081069
4.112775;4.081069
4.099762;4.081069
4.1082;4.081069
4.115081;4.081069
4.124382;4.081069
4.110019;4.08105
4.123988;4.08105
4.124063;4.08105
4.174125;4.08105
4.13685;4.081031
4.133906;4.081031
4.100287;4.081012
4.129444;4.081012
4.138406;4.081012
4.061306;4.081012
4.11225;4.080994
4.109737;4.080994
4.107862;4.080994
4.1355;4.080994
4.135425;4.080994
4.136869;4.080994
4.145175;4.080994
4.072575;4.080975
4.0686;4.080975
4.132275;4.080975
4.14795;4.080975
4.079156;4.080956
4.080825;4.080956
4.110169;4.080956
4.109775;4.080956
4.117369;4.080956
4.134844;4.080956
4.071544;4.080937
4.071075;4.080937
4.0788;4.080937
4.148194;4.080937
4.128131;4.080919
4.1265;4.080919
4.071281;4.0809
4.076888;4.0809
4.078519;4.0809
4.081012;4.0809
4.079587;4.0809
4.112044;4.0809
4.154681;4.0809
4.142625;4.0809
4.075706;4.080881
4.126256;4.080881
4.134731;4.080881
4.070381;4.080863
4.111537;4.080863
4.107881;4.080863
4.133719;4.080863
4.161656;4.080863
4.144275;4.080863
4.111312;4.080844
4.132894;4.080844
4.148663;4.080844
4.135087;4.080844
4.110169;4.080843
4.124288;4.080843
4.072088;4.080825
4.077938;4.080825
4.113244;4.080825
4.1133;4.080825
4.133512;4.080825
4.148231;4.080825
4.120969;4.080806
4.110731;4.080806
4.11255;4.080806
4.129294;4.080806
4.106981;4.080806
4.130906;4.080806
4.131938;4.080806
4.068019;4.080788
4.077;4.080788
4.07985;4.080788
4.078856;4.080788
4.134019;4.080788
4.140244;4.080787
4.116319;4.080769
4.110713;4.080769
4.123669;4.080769
4.078481;4.08075
4.134225;4.08075
4.171744;4.08075
4.145606;4.08075
4.070775;4.080731
4.108406;4.080731
4.121663;4.080731
4.133231;4.080731
4.108013;4.080712
4.107394;4.080712
4.123013;4.080712
4.128375;4.080712
4.141387;4.080712
4.1484;4.080712
4.073213;4.080694
4.10715;4.080694
4.122919;4.080694
4.170581;4.080694
4.144706;4.080694
4.080075;4.080675
4.12755;4.080675
4.063781;4.080656
4.066331;4.080656
4.075519;4.080656
4.076288;4.080656
4.102425;4.080656
4.117387;4.080656
4.128169;4.080656
4.070644;4.080637
4.123837;4.080637
4.133963;4.080637
4.145719;4.080637
4.076156;4.080619
4.110394;4.080619
4.153613;4.080619
4.147294;4.080619
4.141912;4.080619
4.081219;4.0806
4.171444;4.0806
4.143994;4.0806
4.068881;4.080581
4.077;4.080581
4.079738;4.080581
4.108125;4.080581
4.112006;4.080581
4.149507;4.080581
4.076231;4.080581
4.062544;4.080563
4.068994;4.080563
4.078988;4.080563
4.111594;4.080563
4.133325;4.080563
4.149975;4.080563
4.113563;4.080544
4.139587;4.080544
4.165031;4.080544
4.063013;4.080525
4.122468;4.080525
4.143731;4.080525
4.0701;4.080506
4.076025;4.080506
4.114444;4.080506
4.113038;4.080506
4.132913;4.080506
4.146919;4.080506
4.065994;4.080488
4.123294;4.080488
4.148737;4.080488
4.14045;4.080487
4.074244;4.080469
4.068469;4.08045
4.074919;4.08045
4.108181;4.08045
4.132744;4.08045
4.131525;4.08045
4.148212;4.08045
4.07115;4.080431
4.079925;4.080431
4.133363;4.080431
4.099425;4.080412
4.089469;4.080394
4.078481;4.080375
4.079925;4.080375
4.080563;4.080375
4.113844;4.080375
4.067812;4.080356
4.069781;4.080356
4.0722;4.080338
4.113919;4.080338
4.124756;4.080338
4.122;4.080338
4.140619;4.080338
4.149188;4.080338
4.151213;4.080338
4.168856;4.080319
4.114687;4.0803
4.127438;4.0803
4.078087;4.080281
4.123988;4.080281
4.146356;4.080281
4.144069;4.080281
4.148419;4.080281
4.13265;4.080281
4.132313;4.080263
4.126875;4.080244
4.125675;4.080244
4.14435;4.080244
4.062975;4.080225
4.065881;4.080225
4.127063;4.080225
4.070287;4.080206
4.069575;4.080206
4.1088;4.080206
4.1277;4.080206
4.144238;4.080206
4.147987;4.080206
4.110225;4.080187
4.111688;4.080187
4.145456;4.080187
4.117631;4.080169
4.142363;4.080169
4.068;4.08015
4.119843;4.08015
4.122937;4.08015
4.119225;4.080132
4.1097;4.080131
4.113319;4.080131
4.124288;4.080131
4.061944;4.080112
4.075013;4.080112
4.0761;4.080112
4.109531;4.080112
4.063406;4.080094
4.109287;4.080094
4.128075;4.080094
4.0626;4.080075
4.073719;4.080075
4.169681;4.080075
4.115606;4.080056
4.125844;4.080056
4.067213;4.080038
4.077075;4.080038
4.131469;4.080038
4.13565;4.080038
4.146056;4.080038
4.147969;4.080037
4.063031;4.080019
4.070512;4.080019
4.122469;4.080019
4.111162;4.080019
4.141613;4.080019
4.122506;4.080019
4.068112;4.08
4.067587;4.08
4.08015;4.08
4.090238;4.08
4.107638;4.08
4.127456;4.08
4.155619;4.08
4.142212;4.08
4.119825;4.079981
4.124044;4.079981
4.145288;4.079981
4.108425;4.079963
4.062281;4.079962
4.139269;4.079962
4.1184;4.079944
4.072237;4.079925
4.088944;4.079925
4.127794;4.079925
4.079306;4.079906
4.121644;4.079906
4.135519;4.079906
4.13865;4.079906
4.060163;4.079906
4.133025;4.079887
4.132369;4.079887
4.139981;4.079887
4.067306;4.079869
4.067587;4.079869
4.149037;4.079869
4.12815;4.079869
4.071394;4.07985
4.109587;4.07985
4.117087;4.079831
4.126181;4.079831
4.060031;4.079831
4.07025;4.079794
4.135313;4.079794
4.062975;4.079775
4.063856;4.079775
4.072313;4.079775
4.109775;4.079775
4.109982;4.079775
4.109194;4.079775
4.126237;4.079775
4.120913;4.079775
4.122131;4.079775
4.065656;4.079756
4.067531;4.079756
4.116881;4.079756
4.118625;4.079756
4.128188;4.079756
4.149938;4.079756
4.146769;4.079756
4.122619;4.079738
4.132875;4.079738
4.169738;4.079738
4.144125;4.079738
4.119844;4.079737
4.126725;4.079719
4.121925;4.079719
4.147931;4.079719
4.146469;4.079719
4.070306;4.0797
4.091306;4.0797
4.142663;4.0797
4.069632;4.079681
4.068394;4.079681
4.068131;4.079681
4.068769;4.079681
4.0749;4.079681
4.109962;4.079681
4.122806;4.079681
4.124625;4.079681
4.141838;4.079681
4.145475;4.079681
4.141931;4.079681
4.089619;4.079662
4.127869;4.079662
4.171612;4.079662
4.064531;4.079644
4.126725;4.079644
4.148663;4.079644
4.064888;4.079625
4.121194;4.079625
4.070982;4.079606
4.071731;4.079606
4.13925;4.079606
4.059769;4.079606
4.069144;4.079587
4.072369;4.079587
4.107375;4.079587
4.126838;4.079587
4.122919;4.079587
4.075819;4.079569
4.117537;4.079569
4.065169;4.07955
4.07115;4.07955
4.117069;4.07955
4.118044;4.07955
4.125675;4.07955
4.135275;4.07955
4.169512;4.07955
4.073812;4.079531
4.077769;4.079531
4.109006;4.079531
4.121569;4.079531
4.070063;4.079513
4.069931;4.079513
4.123294;4.079513
4.143769;4.079513
4.108838;4.079494
4.12455;4.079494
4.170562;4.079494
4.146506;4.079494
4.061494;4.079475
4.122262;4.079475
4.0992;4.079475
4.148775;4.079475
4.149619;4.079475
4.070381;4.079456
4.073138;4.079456
4.108838;4.079456
4.116787;4.079438
4.162875;4.079438
4.147519;4.079438
4.133532;4.079437
4.132744;4.079437
4.072163;4.079419
4.071075;4.079419
4.109888;4.079419
4.125675;4.079419
4.148588;4.079419
4.1091;4.0794
4.132444;4.0794
4.133419;4.0794
4.171537;4.0794
4.063462;4.079381
4.068938;4.079381
4.070175;4.079381
4.133738;4.079381
4.12125;4.079381
4.063069;4.079362
4.067381;4.079362
4.122862;4.079362
4.127363;4.079362
4.136437;4.079362
4.132125;4.079362
4.132781;4.079362
4.140788;4.079362
4.070006;4.079344
4.1205;4.079344
4.125544;4.079344
4.071844;4.079325
4.109813;4.079325
4.126819;4.079325
4.121756;4.079306
4.159481;4.079306
4.173469;4.079306
4.063838;4.079288
4.065413;4.079288
4.133569;4.079288
4.074469;4.079269
4.117013;4.079269
4.111781;4.079269
4.121194;4.079269
4.06845;4.079268
4.115663;4.079268
4.115531;4.079268
4.118869;4.07925
4.134919;4.07925
4.123669;4.079231
4.1268;4.079231
4.133925;4.079231
4.170413;4.079231
4.145062;4.079231
4.123706;4.079213
4.064081;4.079194
4.064944;4.079194
4.070944;4.079194
4.070025;4.079194
4.108313;4.079194
4.1163;4.079194
4.11675;4.079194
4.1466;4.079194
4.061344;4.079194
4.062525;4.079175
4.071094;4.079175
4.126556;4.079175
4.170487;4.079175
4.062488;4.079156
4.076269;4.079156
4.125863;4.079156
4.078688;4.079138
4.12695;4.079137
4.13295;4.079137
4.142288;4.079137
4.071038;4.079119
4.068263;4.079119
4.121531;4.079119
4.072294;4.0791
4.126838;4.0791
4.069407;4.079081
4.123538;4.079081
4.171594;4.079081
4.06125;4.079081
4.073362;4.079062
4.067531;4.079062
4.06905;4.079062
4.121981;4.079062
4.146581;4.079062
4.059113;4.079062
4.0731;4.079044
4.068581;4.079044
4.074825;4.079044
4.108125;4.079044
4.168556;4.079044
4.117256;4.079043
4.067944;4.079025
4.132594;4.079025
4.148625;4.079025
4.171219;4.079025
4.064831;4.079006
4.069144;4.079006
4.078275;4.079006
4.107319;4.079006
4.121232;4.079006
4.066988;4.079006
4.071394;4.078988
4.076869;4.078988
4.09845;4.078988
4.134112;4.078988
4.063256;4.078987
4.115588;4.078969
4.114256;4.078969
4.12545;4.078969
4.126181;4.078969
4.132987;4.078969
4.142006;4.078969
4.071675;4.07895
4.110787;4.07895
4.133944;4.07895
4.134281;4.07895
4.141725;4.07895
4.147294;4.07895
4.066988;4.078931
4.100906;4.078931
4.125656;4.078931
4.13865;4.078931
4.133681;4.078913
4.090238;4.078912
4.168744;4.078912
4.065638;4.078894
4.069313;4.078894
4.130719;4.078894
4.173488;4.078894
4.170881;4.078894
4.064531;4.078875
4.068619;4.078875
4.070512;4.078875
4.088775;4.078875
4.153369;4.078875
4.145081;4.078875
4.062281;4.078856
4.061381;4.078856
4.06785;4.078856
4.069706;4.078856
4.068788;4.078856
4.121306;4.078856
4.139119;4.078856
4.141162;4.078856
4.141594;4.078837
4.128094;4.078837
4.064137;4.078819
4.063857;4.078819
4.072688;4.078819
4.125319;4.078819
4.058382;4.078819
4.070606;4.0788
4.078463;4.0788
4.110769;4.0788
4.112756;4.0788
4.143619;4.0788
4.065281;4.078781
4.067738;4.078781
4.11465;4.078781
4.126012;4.078781
4.0638;4.078763
4.071413;4.078763
4.071787;4.078763
4.088531;4.078763
4.115081;4.078763
4.121944;4.078763
4.134619;4.078763
4.170844;4.078763
4.068375;4.078744
4.170487;4.078744
4.146019;4.078744
4.145419;4.078744
4.065938;4.078743
4.069444;4.078725
4.06935;4.078725
4.068281;4.078725
4.1205;4.078725
4.14585;4.078725
4.056225;4.078725
4.058325;4.078725
4.060406;4.078725
4.061175;4.078706
4.070419;4.078706
4.071581;4.078706
4.142475;4.078706
4.057631;4.078706
4.073963;4.078688
4.123969;4.078688
4.167975;4.078688
4.063706;4.078687
4.074;4.078687
4.061963;4.078669
4.1505;4.078669
4.144537;4.078669
4.058569;4.078669
4.063931;4.07865
4.0704;4.07865
4.121044;4.07865
4.169231;4.07865
4.070869;4.078631
4.126444;4.078631
4.148719;4.078631
4.069856;4.078612
4.066125;4.078612
4.11465;4.078612
4.109456;4.078612
4.134169;4.078612
4.133025;4.078612
4.133007;4.078612
4.133419;4.078612
4.060875;4.078594
4.066969;4.078594
4.06575;4.078594
4.068375;4.078594
4.073081;4.078594
4.07685;4.078594
4.1235;4.078594
4.109437;4.078594
4.132669;4.078594
4.133944;4.078594
4.147106;4.078594
4.0752;4.078575
4.137581;4.078575
4.175025;4.078575
4.144969;4.078575
4.059975;4.078575
4.064288;4.078556
4.068731;4.078556
4.066856;4.078556
4.120444;4.078556
4.072575;4.078537
4.121344;4.078537
4.174687;4.078537
4.1499;4.078537
4.144537;4.078537
4.143713;4.078537
4.063669;4.078519
4.071056;4.078519
4.130512;4.078519
4.132369;4.078519
4.05945;4.078519
4.061194;4.0785
4.061531;4.0785
4.062319;4.0785
4.068357;4.0785
4.067812;4.0785
4.072163;4.0785
4.073419;4.0785
4.125825;4.0785
4.15005;4.0785
4.073587;4.078481
4.108088;4.078481
4.063856;4.078463
4.077713;4.078463
4.146244;4.078463
4.059244;4.078463
4.074206;4.078463
4.070719;4.078444
4.087537;4.078444
4.125431;4.078444
4.148081;4.078444
4.0623;4.078425
4.070944;4.078425
4.118344;4.078425
4.169063;4.078425
4.145906;4.078425
4.071319;4.078406
4.071;4.078388
4.146375;4.078388
4.059;4.078388
4.071262;4.078387
4.134263;4.078387
4.073513;4.078369
4.132744;4.078369
4.14195;4.078369
4.072875;4.07835
4.168987;4.07835
4.061231;4.07835
4.060069;4.07835
4.145344;4.078331
4.060688;4.078331
4.061906;4.078312
4.118494;4.078312
4.133719;4.078312
4.132313;4.078312
4.060406;4.078294
4.062919;4.078294
4.068469;4.078294
4.074206;4.078294
4.114687;4.078294
4.102669;4.078294
4.13325;4.078294
4.066012;4.078275
4.071225;4.078275
4.115982;4.078275
4.134263;4.078275
4.133532;4.078275
4.061906;4.078256
4.07175;4.078256
4.088869;4.078256
4.107731;4.078238
4.134862;4.078238
4.120631;4.078219
4.110487;4.078219
4.060744;4.078218
4.12485;4.078218
4.066125;4.0782
4.118156;4.0782
4.143394;4.0782
4.072257;4.078181
4.064231;4.078163
4.114687;4.078163
4.12515;4.078163
4.1325;4.078163
4.064175;4.078162
4.072931;4.078144
4.07295;4.078144
4.075613;4.078144
4.119038;4.078144
4.055813;4.078144
4.059244;4.078144
4.064644;4.078125
4.071956;4.078125
4.070588;4.078125
4.08825;4.078125
4.117219;4.078125
4.132838;4.078125
4.133569;4.078125
4.143563;4.078125
4.123425;4.078106
4.133213;4.078106
4.143244;4.078106
4.058925;4.078106
4.071431;4.078087
4.071844;4.078087
4.123162;4.078087
4.058756;4.078087
4.063313;4.078069
4.07055;4.078069
4.074131;4.078069
4.110431;4.078069
4.063838;4.07805
4.070606;4.07805
4.071375;4.07805
4.087725;4.07805
4.134131;4.07805
4.168313;4.07805
4.120969;4.07805
4.058925;4.07805
4.1067;4.078032
4.112269;4.078031
4.113412;4.078031
4.134;4.078031
4.166794;4.078031
4.060706;4.078012
4.0677;4.078012
4.111312;4.078012
4.064194;4.077994
4.071844;4.077994
4.073832;4.077994
4.076681;4.077994
4.123631;4.077994
4.1334;4.077994
4.071656;4.077975
4.071881;4.077975
4.074713;4.077975
4.136925;4.077975
4.061962;4.077956
4.064325;4.077956
4.069763;4.077956
4.074975;4.077956
4.1145;4.077956
4.121756;4.077956
4.122469;4.077956
4.150032;4.077956
4.149206;4.077956
4.05645;4.077956
4.066912;4.077938
4.072163;4.077938
4.075144;4.077938
4.122;4.077938
4.166137;4.077938
4.05525;4.077938
4.067081;4.077919
4.073756;4.077919
4.151794;4.077919
4.141875;4.077919
4.141613;4.077919
4.060106;4.077919
4.064588;4.0779
4.064644;4.0779
4.075331;4.0779
4.089637;4.0779
4.11165;4.0779
4.1241;4.0779
4.060163;4.0779
4.070512;4.077881
4.106081;4.077881
4.112925;4.077881
4.059563;4.077881
4.060444;4.077881
4.134562;4.077863
4.0698;4.077844
4.070456;4.077844
4.134694;4.077844
4.132594;4.077844
4.133175;4.077844
4.067062;4.077825
4.072875;4.077825
4.110094;4.077825
4.142138;4.077825
4.058156;4.077825
4.06395;4.077806
4.075406;4.077806
4.072575;4.077806
4.106719;4.077806
4.115494;4.077806
4.120313;4.077806
4.129125;4.077806
4.133456;4.077806
4.133325;4.077806
4.167075;4.077806
4.067925;4.077787
4.071881;4.077787
4.125281;4.077787
4.138031;4.077787
4.060144;4.077787
4.070081;4.077769
4.069594;4.077769
4.074038;4.077769
4.1232;4.077769
4.133287;4.077769
4.172438;4.077769
4.068225;4.07775
4.069987;4.07775
4.070813;4.07775
4.116225;4.07775
4.107169;4.07775
4.137675;4.07775
4.124175;4.077732
4.125225;4.077732
4.061963;4.077731
4.065375;4.077731
4.07475;4.077731
4.071169;4.077731
4.111125;4.077731
4.152356;4.077731
4.16895;4.077731
4.05615;4.077731
4.064719;4.077713
4.068844;4.077713
4.072669;4.077713
4.088156;4.077713
4.107356;4.077713
4.162612;4.077713
4.057837;4.077713
4.059169;4.077713
4.069256;4.077694
4.133663;4.077694
4.167187;4.077694
4.139494;4.077694
4.055287;4.077694
4.05735;4.077694
4.072894;4.077675
4.070512;4.077675
4.116282;4.077675
4.106194;4.077675
4.117819;4.077675
4.122356;4.077675
4.1703;4.077675
4.169812;4.077675
4.060444;4.077656
4.067569;4.077656
4.0674;4.077656
4.106662;4.077656
4.120162;4.077656
4.13205;4.077656
4.060894;4.077638
4.069407;4.077638
4.070194;4.077638
4.072931;4.077638
4.13475;4.077638
4.07235;4.077619
4.07265;4.077619
4.109737;4.077619
4.13325;4.077619
4.169269;4.077619
4.169888;4.077619
4.061587;4.077619
4.067737;4.0776
4.070606;4.0776
4.07025;4.0776
4.072837;4.0776
4.164337;4.0776
4.140882;4.0776
4.058513;4.0776
4.066537;4.077581
4.0683;4.077581
4.069162;4.077581
4.069837;4.077581
4.069763;4.077581
4.116094;4.077581
4.130831;4.077581
4.062263;4.077562
4.067513;4.077562
4.11765;4.077562
4.059187;4.077562
4.062206;4.077544
4.067569;4.077544
4.121156;4.077544
4.139663;4.077544
4.1502;4.077544
4.169719;4.077544
4.149656;4.077544
4.066875;4.077525
4.067644;4.077525
4.069556;4.077525
4.097962;4.077525
4.122919;4.077525
4.133606;4.077525
4.169962;4.077525
4.166062;4.077525
4.13205;4.077525
4.142212;4.077507
4.062206;4.077506
4.109081;4.077506
4.110769;4.077506
4.144387;4.077506
4.060181;4.077487
4.0698;4.077487
4.071563;4.077487
4.115775;4.077487
4.1049;4.077487
4.11;4.077487
4.112513;4.077487
4.121869;4.077487
4.064888;4.077469
4.066669;4.077469
4.066688;4.077469
4.069031;4.077469
4.067794;4.077469
4.07115;4.077469
4.088325;4.077469
4.131206;4.077469
